seqnames	start	end	width	strand	score	p_value	q_value	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS
NW_007930928.1	1496	1502	7	+	13.4268	7.93e-05	1	Downstream (<=300bp)	93	149	1489	1341	1	BBA_10143	1347
NW_007930869.1	1667	1673	7	-	13.4268	7.93e-05	1	Promoter	34	1930	2557	628	1	BBA_08332	-263
NW_007930919.1	1760	1766	7	-	13.4268	7.93e-05	1	Promoter	84	1000	2772	1773	1	BBA_10050	766
NW_007930844.1	1829	1835	7	-	13.4268	7.93e-05	1	Distal Intergenic	9	8402	10166	1765	2	BBA_03998	8337
NW_007930864.1	1884	1890	7	+	13.4268	7.93e-05	1	Promoter	29	1481	2263	783	2	BBA_07880	373
NW_007930984.1	2007	2013	7	+	13.4268	7.93e-05	1	Promoter	144	170	1254	1085	2	BBA_10351	-753
NW_007930860.1	2023	2029	7	+	13.4268	7.93e-05	1	Intron (XM_008602520.1/BBA_07423, intron 4 of 4)	25	866	2673	1808	1	BBA_07423	1157
NW_007930907.1	2118	2124	7	+	13.4268	7.93e-05	1	Distal Intergenic	72	1036	1578	543	1	BBA_09864	1082
NW_007930962.1	2157	2163	7	+	13.4268	7.93e-05	1	Distal Intergenic	126	3325	4272	948	2	BBA_10316	2109
NW_007930836.1	2162	2168	7	-	13.4268	7.93e-05	1	Distal Intergenic	1	3335	3683	349	1	BBA_00001	-1173
NW_007930867.1	2514	2520	7	-	13.4268	7.93e-05	1	Promoter	32	2700	4245	1546	1	BBA_08173	-186
NW_007930886.1	2571	2577	7	+	13.4268	7.93e-05	1	Distal Intergenic	51	1340	2144	805	1	BBA_09327	1231
NW_007930960.1	2643	2649	7	+	13.4268	7.93e-05	1	Promoter	124	2101	2565	465	1	BBA_10310	542
NW_007930910.1	2658	2664	7	-	13.4268	7.93e-05	1	Promoter	75	9	2386	2378	2	BBA_09920	-278
NW_007930853.1	2743	2749	7	+	13.4268	7.93e-05	1	Promoter	18	114	2243	2130	2	BBA_06208	-500
NW_007930973.1	2860	2866	7	-	13.4268	7.93e-05	1	Intron (XM_008605434.1/BBA_10337, intron 3 of 3)	135	1736	5128	3393	2	BBA_10337	2268
NW_007930954.1	2900	2906	7	-	13.4268	7.93e-05	1	Distal Intergenic	119	1380	2891	1512	1	BBA_10295	1526
NW_007930847.1	3010	3016	7	-	13.4268	7.93e-05	1	Promoter	12	2906	5432	2527	1	BBA_04902	110
NW_007930972.1	3473	3479	7	-	13.4268	7.93e-05	1	Distal Intergenic	134	3822	5060	1239	2	BBA_10335	1587
NW_007930919.1	3549	3555	7	+	13.4268	7.93e-05	1	Exon (XM_008605148.1/BBA_10051, exon 7 of 10)	84	2945	5446	2502	2	BBA_10051	1891
NW_007930953.1	3557	3563	7	+	13.4268	7.93e-05	1	Exon (XM_008605388.1/BBA_10291, exon 2 of 3)	118	5537	5883	347	2	BBA_10292	2320
NW_007930932.1	3683	3689	7	+	13.4268	7.93e-05	1	Downstream (<=300bp)	97	2054	3552	1499	1	BBA_10182	1629
NW_007930888.1	3685	3691	7	-	13.4268	7.93e-05	1	Distal Intergenic	53	690	2108	1419	2	BBA_09396	-1583
NW_007930885.1	3772	3778	7	+	13.4268	7.93e-05	1	Exon (XM_008604386.1/BBA_09289, exon 13 of 13)	50	163	1650	1488	2	BBA_09288	-2122
NW_007930916.1	3774	3780	7	-	13.4268	7.93e-05	1	Distal Intergenic	81	4624	5148	525	2	BBA_10014	1374
NW_007930865.1	3818	3824	7	+	13.4268	7.93e-05	1	Promoter	30	3206	4513	1308	2	BBA_07979	689
NW_007930980.1	3872	3878	7	-	13.4268	7.93e-05	1	Promoter	140	2431	4253	1823	2	BBA_10345	381
NW_007930889.1	3978	3984	7	+	13.4268	7.93e-05	1	Exon (XM_008604527.1/BBA_09430, exon 3 of 3)	54	3634	5296	1663	2	BBA_09430	1312
NW_007930936.1	4057	4063	7	+	13.4268	7.93e-05	1	Promoter	101	4431	5793	1363	1	BBA_10217	-368
NW_007930975.1	4121	4127	7	+	13.4268	7.93e-05	1	Exon (XM_008605437.1/BBA_10340, exon 2 of 2)	137	3525	5746	2222	2	BBA_10340	1619
NW_007930957.1	4397	4403	7	+	13.4268	7.93e-05	1	Exon (XM_008605400.1/BBA_10303, exon 6 of 6)	122	4946	5805	860	2	BBA_10304	1402
NW_007930882.1	4463	4469	7	+	13.4268	7.93e-05	1	Promoter	47	5140	6192	1053	1	BBA_09174	-671
NW_007930955.1	4463	4469	7	-	13.4268	7.93e-05	1	Exon (XM_008605395.1/BBA_10298, exon 3 of 8)	120	3376	7603	4228	1	BBA_10298	1093
NW_007930877.1	4799	4805	7	-	13.4268	7.93e-05	1	Distal Intergenic	42	2294	3574	1281	2	BBA_08897	-1231
NW_007930905.1	4898	4904	7	+	13.4268	7.93e-05	1	Promoter	70	2549	5191	2643	2	BBA_09825	287
NW_007930953.1	4937	4943	7	-	13.4268	7.93e-05	1	Promoter	118	5537	5883	347	2	BBA_10292	946
NW_007930944.1	4954	4960	7	+	13.4268	7.93e-05	1	Promoter	109	2595	4756	2162	2	BBA_10253	-198
NW_007930970.1	5135	5141	7	+	13.4268	7.93e-05	1	Promoter	133	4558	5629	1072	2	BBA_10333	488
NW_007930970.1	5151	5157	7	+	13.4268	7.93e-05	1	Promoter	133	4558	5629	1072	2	BBA_10333	472
NW_007930913.1	5215	5221	7	-	13.4268	7.93e-05	1	Promoter	78	3260	5230	1971	2	BBA_09968	15
NW_007930949.1	5247	5253	7	-	13.4268	7.93e-05	1	Promoter	114	4727	5019	293	2	BBA_10278	-234
NW_007930955.1	5287	5293	7	-	13.4268	7.93e-05	1	Intron (XM_008605395.1/BBA_10298, intron 3 of 7)	120	3376	7603	4228	1	BBA_10298	1917
NW_007930917.1	5422	5428	7	+	13.4268	7.93e-05	1	Promoter	82	4184	6363	2180	2	BBA_10030	935
NW_007930842.1	5417	5423	7	-	13.4268	7.93e-05	1	Promoter	7	3012	5159	2148	2	BBA_03205	-264
NW_007930860.1	5478	5484	7	-	13.4268	7.93e-05	1	Promoter	25	5562	8673	3112	1	BBA_07424	-84
NW_007930918.1	5560	5566	7	+	13.4268	7.93e-05	1	Distal Intergenic	83	2173	3970	1798	2	BBA_10040	-1590
NW_007930877.1	5625	5631	7	+	13.4268	7.93e-05	1	Promoter	42	5577	6314	738	2	BBA_08898	683
NW_007930894.1	5637	5643	7	+	13.4268	7.93e-05	1	Promoter	59	6019	8839	2821	1	BBA_09581	-376
NW_007930928.1	5698	5704	7	+	13.4268	7.93e-05	1	Promoter	93	5491	6731	1241	1	BBA_10145	207
NW_007930907.1	5759	5765	7	-	13.4268	7.93e-05	1	Promoter	72	2294	6103	3810	2	BBA_09865	344
NW_007930848.1	5794	5800	7	+	13.4268	7.93e-05	1	Distal Intergenic	13	256	2040	1785	2	BBA_05123	-3754
NW_007930886.1	5879	5885	7	-	13.4268	7.93e-05	1	Distal Intergenic	51	3992	4975	984	1	BBA_09328	1893
NW_007930874.1	5917	5923	7	+	13.4268	7.93e-05	1	Exon (XM_008603813.1/BBA_08716, exon 2 of 7)	39	3345	8106	4762	1	BBA_08716	2572
NW_007930878.1	5968	5974	7	-	13.4268	7.93e-05	1	Promoter	43	5971	6708	738	2	BBA_08955	740
NW_007930961.1	5985	5991	7	-	13.4268	7.93e-05	1	Downstream (<=300bp)	125	6220	7101	882	2	BBA_10315	1116
NW_007930944.1	6008	6014	7	-	13.4268	7.93e-05	1	Downstream (<=300bp)	109	2595	4756	2162	2	BBA_10253	-1258
NW_007930912.1	6106	6112	7	+	13.4268	7.93e-05	1	Promoter	77	3931	5831	1901	2	BBA_09953	-275
NW_007930839.1	6182	6188	7	+	13.4268	7.93e-05	1	Promoter	4	5209	6574	1366	2	BBA_01780	386
NW_007930907.1	6250	6256	7	+	13.4268	7.93e-05	1	Promoter	72	2294	6103	3810	2	BBA_09865	-147
NW_007930944.1	6276	6282	7	-	13.4268	7.93e-05	1	Downstream (<=300bp)	109	2595	4756	2162	2	BBA_10253	-1526
NW_007930931.1	6309	6315	7	-	13.4268	7.93e-05	1	Exon (XM_008605270.1/BBA_10173, exon 1 of 1)	96	5146	6540	1395	1	BBA_10173	1169
NW_007930872.1	6395	6401	7	-	13.4268	7.93e-05	1	Exon (XM_008603707.1/BBA_08610, exon 5 of 5)	37	6000	10461	4462	2	BBA_08610	4066
NW_007930940.1	6457	6463	7	+	13.4268	7.93e-05	1	Promoter	105	5653	6429	777	2	BBA_10236	-28
NW_007930970.1	6512	6518	7	+	13.4268	7.93e-05	1	Promoter	133	4558	5629	1072	2	BBA_10333	-883
NW_007930946.1	6566	6572	7	-	13.4268	7.93e-05	1	Promoter	111	4814	6612	1799	2	BBA_10265	46
NW_007930918.1	6661	6667	7	+	13.4268	7.93e-05	1	Distal Intergenic	83	2173	3970	1798	2	BBA_10040	-2691
NW_007930869.1	7138	7144	7	+	13.4268	7.93e-05	1	Distal Intergenic	34	4783	6671	1889	1	BBA_08334	2355
NW_007930942.1	7193	7199	7	+	13.4268	7.93e-05	1	Exon (XM_008605342.1/BBA_10245, exon 2 of 4)	107	3576	3851	276	2	BBA_10244	-3342
NW_007930853.1	7283	7289	7	+	13.4268	7.93e-05	1	Promoter	18	4327	6654	2328	2	BBA_06209	-629
NW_007930950.1	7384	7390	7	+	13.4268	7.93e-05	1	Exon (XM_008605378.1/BBA_10281, exon 2 of 3)	115	8611	9467	857	1	BBA_10282	-1221
NW_007930953.1	7606	7612	7	+	13.4268	7.93e-05	1	Exon (XM_008605390.1/BBA_10293, exon 3 of 3)	118	7107	8959	1853	2	BBA_10293	1347
NW_007930903.1	7656	7662	7	+	13.4268	7.93e-05	1	Intron (XM_008604882.1/BBA_09785, intron 6 of 6)	68	5064	7854	2791	1	BBA_09785	2592
NW_007930854.1	7806	7812	7	-	13.4268	7.93e-05	1	Promoter	19	7715	10798	3084	1	BBA_06417	97
NW_007930888.1	7903	7909	7	+	13.4268	7.93e-05	1	Distal Intergenic	53	8436	9146	711	2	BBA_09398	1237
NW_007930859.1	7950	7956	7	+	13.4268	7.93e-05	1	Distal Intergenic	24	4542	6410	1869	2	BBA_07276	-1540
NW_007930953.1	8115	8121	7	+	13.4268	7.93e-05	1	Promoter	118	7107	8959	1853	2	BBA_10293	838
NW_007930912.1	8250	8256	7	+	13.4268	7.93e-05	1	Distal Intergenic	77	3931	5831	1901	2	BBA_09953	-2419
NW_007930951.1	8471	8477	7	-	13.4268	7.93e-05	1	Promoter	116	7990	8358	369	1	BBA_10286	487
NW_007930942.1	8523	8529	7	-	13.4268	7.93e-05	1	Exon (XM_008605342.1/BBA_10245, exon 1 of 4)	107	4959	11445	6487	2	BBA_10245	2922
NW_007930893.1	8805	8811	7	-	13.4268	7.93e-05	1	Promoter	58	8155	8483	329	1	BBA_09554	656
NW_007930887.1	8861	8867	7	+	13.4268	7.93e-05	1	Promoter	52	7695	9156	1462	2	BBA_09368	289
NW_007930839.1	8960	8966	7	-	13.4268	7.93e-05	1	Promoter	4	9148	13960	4813	1	BBA_01781	-188
NW_007930887.1	8972	8978	7	-	13.4268	7.93e-05	1	Promoter	52	7695	9156	1462	2	BBA_09368	184
NW_007930939.1	9068	9074	7	-	13.4268	7.93e-05	1	Promoter	104	9272	9972	701	1	BBA_10233	-204
NW_007930873.1	9077	9083	7	+	13.4268	7.93e-05	1	Promoter	38	9419	9794	376	1	BBA_08664	-336
NW_007930931.1	9129	9135	7	+	13.4268	7.93e-05	1	Promoter	96	7082	9427	2346	2	BBA_10174	292
NW_007930917.1	9172	9178	7	-	13.4268	7.93e-05	1	Promoter	82	9526	12065	2540	1	BBA_10031	-354
NW_007930843.1	9217	9223	7	-	13.4268	7.93e-05	1	Promoter	8	8864	9893	1030	1	BBA_03632	359
NW_007930929.1	9242	9248	7	+	13.4268	7.93e-05	1	Promoter	94	5899	8789	2891	2	BBA_10156	-453
NW_007930841.1	9384	9390	7	+	13.4268	7.93e-05	1	Promoter	6	8570	9367	798	1	BBA_02749	814
NW_007930925.1	9388	9394	7	-	13.4268	7.93e-05	1	Promoter	90	7099	9704	2606	2	BBA_10116	316
NW_007930885.1	9428	9434	7	+	13.4268	7.93e-05	1	Promoter	50	2998	9033	6036	2	BBA_09289	-395
NW_007930894.1	9709	9715	7	-	13.4268	7.93e-05	1	Promoter	59	9648	10652	1005	1	BBA_09582	67
NW_007930841.1	9710	9716	7	-	13.4268	7.93e-05	1	Promoter	6	9937	10510	574	2	BBA_02750	800
NW_007930877.1	9870	9876	7	-	13.4268	7.93e-05	1	Promoter	42	9960	11037	1078	1	BBA_08900	-90
NW_007930872.1	9947	9953	7	+	13.4268	7.93e-05	1	Promoter	37	6000	10461	4462	2	BBA_08610	508
NW_007930890.1	10025	10031	7	+	13.4268	7.93e-05	1	Exon (XM_008604565.1/BBA_09468, exon 2 of 2)	55	6572	11433	4862	2	BBA_09468	1402
NW_007930878.1	10059	10065	7	+	13.4268	7.93e-05	1	Promoter	43	8319	10080	1762	2	BBA_08956	15
NW_007930841.1	10080	10086	7	-	13.4268	7.93e-05	1	Promoter	6	9937	10510	574	2	BBA_02750	430
NW_007930863.1	10154	10160	7	-	13.4268	7.93e-05	1	Promoter	28	9326	14349	5024	1	BBA_07777	834
NW_007930960.1	10205	10211	7	-	13.4268	7.93e-05	1	Promoter	124	9296	10935	1640	2	BBA_10312	730
NW_007930898.1	10532	10538	7	-	13.4268	7.93e-05	1	Exon (XM_008604785.1/BBA_09688, exon 7 of 8)	63	15080	15649	570	1	BBA_09689	-4548
NW_007930845.1	10542	10548	7	+	13.4268	7.93e-05	1	Promoter	10	9390	10339	950	2	BBA_04350	-203
NW_007930876.1	10536	10542	7	-	13.4268	7.93e-05	1	Promoter	41	9686	10353	668	1	BBA_08834	856
NW_007930846.1	10562	10568	7	+	13.4268	7.93e-05	1	Promoter	11	9440	11217	1778	2	BBA_04649	649
NW_007930885.1	10632	10638	7	-	13.4268	7.93e-05	1	Promoter	50	9843	12745	2903	1	BBA_09290	795
NW_007930886.1	10642	10648	7	-	13.4268	7.93e-05	1	Promoter	51	11087	11468	382	2	BBA_09330	826
NW_007930868.1	10688	10694	7	-	13.4268	7.93e-05	1	Exon (XM_008603365.1/BBA_08268, exon 6 of 7)	33	6986	11894	4909	1	BBA_08268	3708
NW_007930893.1	10858	10864	7	-	13.4268	7.93e-05	1	Distal Intergenic	58	8155	8483	329	1	BBA_09554	2709
NW_007930921.1	10902	10908	7	+	13.4268	7.93e-05	1	Exon (XM_008605184.1/BBA_10087, exon 3 of 21)	86	9123	19969	10847	1	BBA_10087	1779
NW_007930871.1	11121	11127	7	-	13.4268	7.93e-05	1	Promoter	36	10431	11012	582	2	BBA_08531	-115
NW_007930860.1	11151	11157	7	-	13.4268	7.93e-05	1	Distal Intergenic	25	12234	12467	234	1	BBA_07427	-1083
NW_007930858.1	11295	11301	7	+	13.4268	7.93e-05	1	Promoter	23	12188	13746	1559	1	BBA_07106	-887
NW_007930916.1	11308	11314	7	-	13.4268	7.93e-05	1	Promoter	81	11047	12818	1772	1	BBA_10017	267
NW_007930882.1	11352	11358	7	+	13.4268	7.93e-05	1	Distal Intergenic	47	8243	10268	2026	2	BBA_09176	-1084
NW_007930953.1	11845	11851	7	-	13.4268	7.93e-05	1	Distal Intergenic	118	7107	8959	1853	2	BBA_10293	-2892
NW_007930949.1	11859	11865	7	-	13.4268	7.93e-05	1	Promoter	114	8355	11133	2779	2	BBA_10279	-732
NW_007930923.1	11895	11901	7	+	13.4268	7.93e-05	1	Promoter	88	11465	12190	726	1	BBA_10102	430
NW_007930872.1	11897	11903	7	+	13.4268	7.93e-05	1	Promoter	37	12777	13186	410	1	BBA_08611	-874
NW_007930860.1	12009	12015	7	-	13.4268	7.93e-05	1	Promoter	25	12234	12467	234	1	BBA_07427	-225
NW_007930883.1	12063	12069	7	-	13.4268	7.93e-05	1	Promoter	48	12485	13453	969	1	BBA_09221	-422
NW_007930840.1	12325	12331	7	-	13.4268	7.93e-05	1	Distal Intergenic	5	14020	15579	1560	1	BBA_02310	-1695
NW_007930876.1	12351	12357	7	-	13.4268	7.93e-05	1	Promoter	41	11041	12304	1264	2	BBA_08835	-53
NW_007930885.1	12505	12511	7	-	13.4268	7.93e-05	1	Intron (XM_008604387.1/BBA_09290, intron 5 of 5)	50	9843	12745	2903	1	BBA_09290	2668
NW_007930841.1	12519	12525	7	+	13.4268	7.93e-05	1	Exon (XM_008597848.1/BBA_02751, exon 3 of 3)	6	10813	12522	1710	1	BBA_02751	1706
NW_007930866.1	12676	12682	7	+	13.4268	7.93e-05	1	Exon (XM_008603185.1/BBA_08088, exon 1 of 2)	31	11160	14349	3190	2	BBA_08088	1667
NW_007930840.1	12682	12688	7	-	13.4268	7.93e-05	1	Distal Intergenic	5	14020	15579	1560	1	BBA_02310	-1338
NW_007930840.1	12704	12710	7	+	13.4268	7.93e-05	1	Distal Intergenic	5	14020	15579	1560	1	BBA_02310	-1310
NW_007930836.1	12711	12717	7	-	13.4268	7.93e-05	1	Promoter	1	12136	13042	907	1	BBA_00004	581
NW_007930916.1	12786	12792	7	+	13.4268	7.93e-05	1	Exon (XM_008605114.1/BBA_10017, exon 2 of 2)	81	13796	17038	3243	1	BBA_10018	-1004
NW_007930901.1	13091	13097	7	+	13.4268	7.93e-05	1	Downstream (<=300bp)	66	11592	12945	1354	1	BBA_09755	1499
NW_007930863.1	13162	13168	7	+	13.4268	7.93e-05	1	Exon (XM_008602874.1/BBA_07777, exon 6 of 6)	28	15680	17280	1601	1	BBA_07778	-2512
NW_007930930.1	13208	13214	7	+	13.4268	7.93e-05	1	Distal Intergenic	95	14321	15799	1479	2	BBA_10168	2585
NW_007930840.1	13218	13224	7	-	13.4268	7.93e-05	1	Promoter	5	14020	15579	1560	1	BBA_02310	-802
NW_007930886.1	13256	13262	7	+	13.4268	7.93e-05	1	Distal Intergenic	51	14908	16836	1929	1	BBA_09331	-1646
NW_007930908.1	13281	13287	7	-	13.4268	7.93e-05	1	Distal Intergenic	73	10545	11501	957	1	BBA_09894	2742
NW_007930843.1	13363	13369	7	-	13.4268	7.93e-05	1	Promoter	8	10285	12869	2585	2	BBA_03633	-500
NW_007930893.1	13568	13574	7	-	13.4268	7.93e-05	1	Promoter	58	13633	14123	491	1	BBA_09555	-65
NW_007930879.1	13586	13592	7	+	13.4268	7.93e-05	1	Promoter	44	10352	12733	2382	2	BBA_09029	-853
NW_007930923.1	13632	13638	7	+	13.4268	7.93e-05	1	Distal Intergenic	88	15355	16920	1566	1	BBA_10103	-1717
NW_007930846.1	13718	13724	7	+	13.4268	7.93e-05	1	Exon (XM_008599747.1/BBA_04650, exon 4 of 5)	11	9440	11217	1778	2	BBA_04649	-2501
NW_007930889.1	13768	13774	7	-	13.4268	7.93e-05	1	Promoter	54	13011	14575	1565	2	BBA_09433	807
NW_007930931.1	13996	14002	7	+	13.4268	7.93e-05	1	Exon (XM_008605273.1/BBA_10176, exon 2 of 2)	96	15182	16733	1552	1	BBA_10177	-1180
NW_007930867.1	14187	14193	7	+	13.4268	7.93e-05	1	Promoter	32	13343	15006	1664	1	BBA_08175	844
NW_007930904.1	14384	14390	7	-	13.4268	7.93e-05	1	Exon (XM_008604908.1/BBA_09811, exon 3 of 5)	69	10313	15008	4696	1	BBA_09811	4077
NW_007930932.1	14431	14437	7	+	13.4268	7.93e-05	1	Promoter	97	13332	14193	862	2	BBA_10188	-238
NW_007930924.1	14563	14569	7	-	13.4268	7.93e-05	1	Promoter	89	12151	13652	1502	2	BBA_10109	-917
NW_007930906.1	14785	14791	7	-	13.4268	7.93e-05	1	Promoter	71	14714	16174	1461	1	BBA_09852	77
NW_007930863.1	14795	14801	7	+	13.4268	7.93e-05	1	Promoter	28	15680	17280	1601	1	BBA_07778	-879
NW_007930869.1	14892	14898	7	+	13.4268	7.93e-05	1	Promoter	34	13661	14956	1296	2	BBA_08337	58
NW_007930908.1	15129	15135	7	-	13.4268	7.93e-05	1	Distal Intergenic	73	10545	11501	957	1	BBA_09894	4590
NW_007930927.1	15163	15169	7	+	13.4268	7.93e-05	1	Promoter	92	14512	16231	1720	1	BBA_10139	651
NW_007930836.1	15206	15212	7	-	13.4268	7.93e-05	1	Promoter	1	15330	20029	4700	1	BBA_00005	-124
NW_007930867.1	15310	15316	7	+	13.4268	7.93e-05	1	Promoter	32	15662	16906	1245	1	BBA_08176	-346
NW_007930920.1	15354	15360	7	-	13.4268	7.93e-05	1	Promoter	85	14897	16690	1794	1	BBA_10072	463
NW_007930907.1	15366	15372	7	+	13.4268	7.93e-05	1	Promoter	72	13948	15108	1161	2	BBA_09869	-258
NW_007930839.1	15385	15391	7	+	13.4268	7.93e-05	1	Promoter	4	14221	15762	1542	2	BBA_01782	371
NW_007930927.1	15445	15451	7	-	13.4268	7.93e-05	1	Promoter	92	14512	16231	1720	1	BBA_10139	939
NW_007930925.1	15455	15461	7	-	13.4268	7.93e-05	1	Distal Intergenic	90	16887	17702	816	1	BBA_10118	-1432
NW_007930855.1	15487	15493	7	-	13.4268	7.93e-05	1	Distal Intergenic	20	12396	14084	1689	1	BBA_06637	3097
NW_007930911.1	15615	15621	7	-	13.4268	7.93e-05	1	Distal Intergenic	76	11141	13952	2812	2	BBA_09942	-1669
NW_007930874.1	15833	15839	7	-	13.4268	7.93e-05	1	Promoter	39	15933	16490	558	1	BBA_08717	-100
NW_007930947.1	15848	15854	7	+	13.4268	7.93e-05	1	Intron (XM_008605366.1/BBA_10269, intron 9 of 9)	112	14126	15933	1808	1	BBA_10269	1722
NW_007930856.1	15957	15963	7	+	13.4268	7.93e-05	1	Promoter	21	15441	16354	914	1	BBA_06807	516
NW_007930859.1	16262	16268	7	+	13.4268	7.93e-05	1	Exon (XM_008602378.1/BBA_07281, exon 4 of 5)	24	13975	15057	1083	2	BBA_07280	-1205
NW_007930905.1	16426	16432	7	+	13.4268	7.93e-05	1	Distal Intergenic	70	17913	18993	1081	1	BBA_09830	-1481
NW_007930933.1	16499	16505	7	+	13.4268	7.93e-05	1	Promoter	98	16264	16967	704	2	BBA_10199	462
NW_007930921.1	16582	16588	7	-	13.4268	7.93e-05	1	Exon (XM_008605184.1/BBA_10087, exon 9 of 21)	86	20152	21858	1707	2	BBA_10088	5276
NW_007930860.1	16727	16733	7	-	13.4268	7.93e-05	1	Downstream (<=300bp)	25	16757	18026	1270	2	BBA_07429	1299
NW_007930948.1	16807	16813	7	+	13.4268	7.93e-05	1	Promoter	113	15650	16553	904	2	BBA_10274	-254
NW_007930840.1	17060	17066	7	-	13.4268	7.93e-05	1	Promoter	5	16796	17702	907	1	BBA_02311	270
NW_007930909.1	17297	17303	7	+	13.4268	7.93e-05	1	Exon (XM_008605009.1/BBA_09912, exon 7 of 10)	74	14006	15967	1962	2	BBA_09911	-1330
NW_007930845.1	17400	17406	7	-	13.4268	7.93e-05	1	Promoter	10	15551	17724	2174	2	BBA_04353	324
NW_007930929.1	17462	17468	7	+	13.4268	7.93e-05	1	Promoter	94	16238	17185	948	2	BBA_10160	-277
NW_007930943.1	17893	17899	7	-	13.4268	7.93e-05	1	Promoter	108	18721	19743	1023	1	BBA_10251	-828
NW_007930898.1	18044	18050	7	-	13.4268	7.93e-05	1	Promoter	63	17447	17998	552	1	BBA_09690	603
NW_007930915.1	18063	18069	7	+	13.4268	7.93e-05	1	Promoter	80	17369	18048	680	2	BBA_10004	-15
NW_007930840.1	18294	18300	7	-	13.4268	7.93e-05	1	Promoter	5	19137	21109	1973	1	BBA_02312	-843
NW_007930925.1	18631	18637	7	-	13.4268	7.93e-05	1	Promoter	90	19551	20879	1329	1	BBA_10119	-920
NW_007930895.1	18641	18647	7	-	13.4268	7.93e-05	1	Exon (XM_008604713.1/BBA_09616, exon 1 of 2)	60	17626	19589	1964	1	BBA_09616	1021
NW_007930848.1	18752	18758	7	-	13.4268	7.93e-05	1	Promoter	13	18441	25028	6588	1	BBA_05125	317
NW_007930909.1	18816	18822	7	+	13.4268	7.93e-05	1	Exon (XM_008605009.1/BBA_09912, exon 6 of 10)	74	16554	20314	3761	2	BBA_09912	1492
NW_007930843.1	18843	18849	7	+	13.4268	7.93e-05	1	Exon (XM_008598733.1/BBA_03636, exon 3 of 4)	8	17974	20713	2740	2	BBA_03636	1864
NW_007930910.1	18866	18872	7	+	13.4268	7.93e-05	1	Promoter	75	19017	20075	1059	1	BBA_09925	-145
NW_007930909.1	18959	18965	7	+	13.4268	7.93e-05	1	Exon (XM_008605009.1/BBA_09912, exon 6 of 10)	74	16554	20314	3761	2	BBA_09912	1349
NW_007930856.1	18981	18987	7	+	13.4268	7.93e-05	1	Promoter	21	17277	18811	1535	2	BBA_06808	-170
NW_007930887.1	19011	19017	7	-	13.4268	7.93e-05	1	Downstream (<=300bp)	52	19132	20612	1481	2	BBA_09373	1601
NW_007930886.1	19119	19125	7	+	13.4268	7.93e-05	1	Promoter	51	18487	18966	480	2	BBA_09332	-153
NW_007930918.1	19224	19230	7	+	13.4268	7.93e-05	1	Distal Intergenic	83	20941	22940	2000	1	BBA_10042	-1711
NW_007930932.1	19298	19304	7	-	13.4268	7.93e-05	1	Promoter	97	19357	21684	2328	1	BBA_10190	-59
NW_007930879.1	19629	19635	7	-	13.4268	7.93e-05	1	Distal Intergenic	44	20951	22614	1664	1	BBA_09031	-1322
NW_007930945.1	19929	19935	7	+	13.4268	7.93e-05	1	Distal Intergenic	110	13669	15102	1434	1	BBA_10262	6260
NW_007930884.1	19959	19965	7	+	13.4268	7.93e-05	1	Promoter	49	19123	19857	735	2	BBA_09262	-102
NW_007930915.1	20027	20033	7	+	13.4268	7.93e-05	1	Exon (XM_008605102.1/BBA_10005, exon 4 of 6)	80	21322	23442	2121	1	BBA_10006	-1289
