locus_tag	seqnames	start	end	width	strand	score	p_value	q_value	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	distanceToTSS	GeneID	transcript_id	protein_id	product
BBA_00104	NW_007930836.1	306963	306971	9	+	11.3578	5.43e-05	0.847	Distal Intergenic	1	303694	304524	831	2	-2439	19883116	XM_008595201.1	XP_008593423.1	uncharacterized protein
BBA_00105	NW_007930836.1	311183	311191	9	-	14.1468	1.22e-05	0.694	Promoter	1	310431	312301	1871	1	760	19883117	XM_008595202.1	XP_008593424.1	Putative Zn(II)2Cys6 transcription factor
BBA_00109	NW_007930836.1	321912	321920	9	-	11.3578	5.43e-05	0.847	Promoter	1	320322	322014	1693	2	102	19883121	XM_008595206.1	XP_008593428.1	RfeD protein
BBA_00109	NW_007930836.1	321338	321346	9	+	10.9541	6.73e-05	0.847	Promoter	1	320322	322014	1693	2	668	19883121	XM_008595206.1	XP_008593428.1	RfeD protein
BBA_00110	NW_007930836.1	326611	326619	9	+	15.4587	4.03e-06	0.664	Promoter	1	325534	326234	701	2	-377	19883122	XM_008595207.1	XP_008593429.1	uncharacterized protein
BBA_00110	NW_007930836.1	325395	325403	9	+	10.5596	8.69e-05	0.851	Promoter	1	325534	326234	701	2	831	19883122	XM_008595207.1	XP_008593429.1	uncharacterized protein
BBA_00113	NW_007930836.1	329094	329102	9	+	10.844	7.55e-05	0.847	Promoter	1	329006	329464	459	2	362	19883125	XM_008595210.1	XP_008593432.1	uncharacterized protein
BBA_00117	NW_007930836.1	337415	337423	9	+	12.9266	2.72e-05	0.839	Downstream (<=300bp)	1	338056	339025	970	2	1602	19883129	XM_008595214.1	XP_008593436.1	RNA recognition domain-containing protein
BBA_00117	NW_007930836.1	339754	339762	9	+	10.9541	6.73e-05	0.847	Promoter	1	338056	339025	970	2	-729	19883129	XM_008595214.1	XP_008593436.1	RNA recognition domain-containing protein
BBA_00117	NW_007930836.1	341784	341792	9	-	12.9266	2.72e-05	0.839	Distal Intergenic	1	338056	339025	970	2	-2767	19883129	XM_008595214.1	XP_008593436.1	RNA recognition domain-containing protein
BBA_00118	NW_007930836.1	344330	344338	9	+	10.7798	7.95e-05	0.847	Distal Intergenic	1	344673	345777	1105	2	1439	19883130	XM_008595215.1	XP_008593437.1	HpcH/HpaI aldolase/citrate lyase family protein
BBA_00120	NW_007930836.1	349742	349750	9	+	14.1468	1.22e-05	0.694	Promoter	1	347854	349183	1330	2	-559	19883132	XM_008595217.1	XP_008593439.1	uncharacterized protein
BBA_00121	NW_007930836.1	354228	354236	9	-	10.844	7.55e-05	0.847	Promoter	1	351113	354688	3576	2	460	19883133	XM_008595218.1	XP_008593440.1	transmembrane and coiled-coil domain-containing protein
BBA_00124	NW_007930836.1	361277	361285	9	-	15.055	8.94e-06	0.694	Distal Intergenic	1	358719	360065	1347	2	-1220	19883136	XM_008595221.1	XP_008593443.1	rRNA-processing protein UTP23
BBA_00125	NW_007930836.1	363024	363032	9	-	10.5872	8.28e-05	0.847	Promoter	1	362632	368584	5953	1	400	19883137	XM_008595222.1	XP_008593444.1	PH domain-containing protein
BBA_00127	NW_007930836.1	373954	373962	9	-	12.2294	3.8e-05	0.847	Distal Intergenic	1	374371	377320	2950	2	3366	19883139	XM_008595224.1	XP_008593446.1	uncharacterized protein
BBA_00131	NW_007930836.1	385482	385490	9	+	11.6147	5.1e-05	0.847	Promoter	1	384809	386272	1464	2	782	19883143	XM_008595228.1	XP_008593450.1	RNA recognition domain-containing protein
BBA_00131	NW_007930836.1	385812	385820	9	+	10.4404	9.09e-05	0.856	Promoter	1	384809	386272	1464	2	452	19883143	XM_008595228.1	XP_008593450.1	RNA recognition domain-containing protein
BBA_00132	NW_007930836.1	387954	387962	9	-	12.9266	2.72e-05	0.839	Downstream (<=300bp)	1	386775	387826	1052	1	1187	19883144	XM_008595229.1	XP_008593451.1	uncharacterized protein
BBA_00138	NW_007930836.1	398062	398070	9	-	11.3578	5.43e-05	0.847	Exon (XM_008595235.1/BBA_00138, exon 1 of 2)	1	397279	399447	2169	2	1385	19883150	XM_008595235.1	XP_008593457.1	nuclear pore glycoprotein p62
BBA_00141	NW_007930836.1	407615	407623	9	+	13.3303	2.12e-05	0.798	Exon (XM_008595238.1/BBA_00141, exon 3 of 3)	1	406623	408684	2062	2	1061	19883153	XM_008595238.1	XP_008593460.1	uncharacterized protein
BBA_00142	NW_007930836.1	411081	411089	9	+	15.4587	4.03e-06	0.664	Promoter	1	410540	411720	1181	1	541	19883154	XM_008595239.1	XP_008593461.1	glycosyltransferase family 62
BBA_00143	NW_007930836.1	414042	414050	9	+	11.3578	5.43e-05	0.847	Promoter	1	412600	414179	1580	2	129	19883155	XM_008595240.1	XP_008593462.1	ubiquitin-conjugating enzyme
BBA_00146	NW_007930836.1	424537	424545	9	-	11.3578	5.43e-05	0.847	Distal Intergenic	1	421381	423528	2148	2	-1017	19883158	XM_008595243.1	XP_008593465.1	ELMO/CED-12 family protein
BBA_00147	NW_007930836.1	426410	426418	9	-	13.3303	2.12e-05	0.798	Promoter	1	425367	426164	798	2	-254	19883159	XM_008595244.1	XP_008593466.1	cutinase-2 protein
BBA_00148	NW_007930836.1	428988	428996	9	+	10.844	7.55e-05	0.847	Promoter	1	428313	430267	1955	1	675	19883160	XM_008595245.1	XP_008593467.1	homeobox domain-containing protein
BBA_00148	NW_007930836.1	430745	430753	9	-	12.9266	2.72e-05	0.839	Distal Intergenic	1	428313	430267	1955	1	2440	19883160	XM_008595245.1	XP_008593467.1	homeobox domain-containing protein
BBA_00149	NW_007930836.1	434785	434793	9	+	15.055	8.94e-06	0.694	Distal Intergenic	1	431727	433778	2052	2	-1007	19883161	XM_008595246.1	XP_008593468.1	ATP-NAD kinase
BBA_00150	NW_007930836.1	438092	438100	9	+	12.2294	3.8e-05	0.847	Promoter	1	436466	437431	966	2	-661	19883162	XM_008595247.1	XP_008593469.1	exosome complex subunit Rrp46
BBA_00152	NW_007930836.1	445637	445645	9	+	15.055	8.94e-06	0.694	Distal Intergenic	1	440946	442502	1557	2	-3135	19883164	XM_008595249.1	XP_008593471.1	uncharacterized protein
BBA_00152	NW_007930836.1	445511	445519	9	+	11.3578	5.43e-05	0.847	Distal Intergenic	1	440946	442502	1557	2	-3009	19883164	XM_008595249.1	XP_008593471.1	uncharacterized protein
BBA_00154	NW_007930836.1	453916	453924	9	-	11.3578	5.43e-05	0.847	Promoter	1	451742	454044	2303	2	128	19883166	XM_008595251.1	XP_008593473.1	ATP synthase alpha chain
BBA_00159	NW_007930836.1	464493	464501	9	+	11.3578	5.43e-05	0.847	Exon (XM_008595256.1/BBA_00159, exon 6 of 7)	1	462812	466262	3451	1	1681	19883171	XM_008595256.1	XP_008593478.1	uncharacterized protein
BBA_00160	NW_007930836.1	467536	467544	9	+	15.055	8.94e-06	0.694	Promoter	1	466529	467921	1393	2	377	19883172	XM_008595257.1	XP_008593479.1	uncharacterized protein
BBA_00160	NW_007930836.1	467426	467434	9	-	10.5596	8.69e-05	0.851	Promoter	1	466529	467921	1393	2	495	19883172	XM_008595257.1	XP_008593479.1	uncharacterized protein
BBA_00163	NW_007930836.1	486485	486493	9	-	12.0183	4.21e-05	0.847	Distal Intergenic	1	484066	484950	885	2	-1543	19883175	XM_008595260.1	XP_008593482.1	uncharacterized protein
BBA_00163	NW_007930836.1	483786	483794	9	-	15.055	8.94e-06	0.694	Downstream (<=300bp)	1	484066	484950	885	2	1164	19883175	XM_008595260.1	XP_008593482.1	uncharacterized protein
BBA_00165	NW_007930836.1	494003	494011	9	-	10.9541	6.73e-05	0.847	Promoter	1	491080	493572	2493	2	-439	19883177	XM_008595262.1	XP_008593484.1	sulfate permease
BBA_00166	NW_007930836.1	496495	496503	9	+	12.9266	2.72e-05	0.839	Promoter	1	495826	497488	1663	1	669	19883178	XM_008595263.1	XP_008593485.1	TBC domain-containing protein
BBA_00167	NW_007930836.1	498896	498904	9	-	11.3211	5.84e-05	0.847	Promoter	1	498117	499655	1539	2	759	19883179	XM_008595264.1	XP_008593486.1	hemolysin-III family protein
BBA_00167	NW_007930836.1	498718	498726	9	+	14.1468	1.22e-05	0.694	Promoter	1	498117	499655	1539	2	929	19883179	XM_008595264.1	XP_008593486.1	hemolysin-III family protein
BBA_00168	NW_007930836.1	500891	500899	9	+	10.5596	8.69e-05	0.851	Promoter	1	500472	501228	757	1	419	19883180	XM_008595265.1	XP_008593487.1	fms interacting protein
BBA_00169	NW_007930836.1	502200	502208	9	-	12.0183	4.21e-05	0.847	Distal Intergenic	1	503292	504860	1569	1	-1092	19883181	XM_008595266.1	XP_008593488.1	FKBP-type peptidyl-prolyl cis-trans isomerase
BBA_00169	NW_007930836.1	503459	503467	9	-	10.9541	6.73e-05	0.847	Promoter	1	503292	504860	1569	1	175	19883181	XM_008595266.1	XP_008593488.1	FKBP-type peptidyl-prolyl cis-trans isomerase
BBA_00169	NW_007930836.1	502084	502092	9	-	10.5596	8.69e-05	0.851	Distal Intergenic	1	503292	504860	1569	1	-1208	19883181	XM_008595266.1	XP_008593488.1	FKBP-type peptidyl-prolyl cis-trans isomerase
BBA_00170	NW_007930836.1	505077	505085	9	-	10.9174	7.22e-05	0.847	Promoter	1	505509	508098	2590	1	-432	19883182	XM_008595267.1	XP_008593489.1	serine/threonine-protein kinase cbk1
BBA_00171	NW_007930836.1	510109	510117	9	+	13.7431	1.63e-05	0.728	Exon (XM_008595268.1/BBA_00171, exon 3 of 3)	1	509005	510510	1506	1	1104	19883183	XM_008595268.1	XP_008593490.1	serine/threonine protein kinase, putative
BBA_00172	NW_007930836.1	514636	514644	9	-	13.3303	2.12e-05	0.798	Promoter	1	510792	515047	4256	2	411	19883184	XM_008595269.1	XP_008593491.1	glycoside hydrolase family 38
BBA_00174	NW_007930836.1	519473	519481	9	+	10.5596	8.69e-05	0.851	Intron (XM_008595271.1/BBA_00174, intron 2 of 2)	1	519382	520539	1158	2	1058	19883186	XM_008595271.1	XP_008593493.1	60S acidic ribosomal protein P0
BBA_00176	NW_007930836.1	524925	524933	9	+	10.9541	6.73e-05	0.847	Promoter	1	523400	524827	1428	2	-98	19883188	XM_008595273.1	XP_008593495.1	DnaJ domain-containing protein
BBA_00176	NW_007930836.1	526123	526131	9	+	13.3303	2.12e-05	0.798	Distal Intergenic	1	523400	524827	1428	2	-1296	19883188	XM_008595273.1	XP_008593495.1	DnaJ domain-containing protein
BBA_00177	NW_007930836.1	529686	529694	9	+	11.8991	4.61e-05	0.847	Promoter	1	526873	528858	1986	2	-828	19883189	XM_008595274.1	XP_008593496.1	CAP-Gly domain-containing protein
BBA_00177	NW_007930836.1	527853	527861	9	-	13.3303	2.12e-05	0.798	Exon (XM_008595274.1/BBA_00177, exon 2 of 3)	1	526873	528858	1986	2	1005	19883189	XM_008595274.1	XP_008593496.1	CAP-Gly domain-containing protein
BBA_00177	NW_007930836.1	528302	528310	9	-	11.1651	6.33e-05	0.847	Promoter	1	526873	528858	1986	2	556	19883189	XM_008595274.1	XP_008593496.1	CAP-Gly domain-containing protein
BBA_00178	NW_007930836.1	531142	531150	9	-	11.3578	5.43e-05	0.847	Exon (XM_008595275.1/BBA_00178, exon 4 of 5)	1	529875	533298	3424	2	2156	19883190	XM_008595275.1	XP_008593497.1	valyl-tRNA synthetase
BBA_00181	NW_007930836.1	541834	541842	9	-	11.8991	4.61e-05	0.847	Distal Intergenic	1	543865	550509	6645	1	-2031	19883193	XM_008595278.1	XP_008593500.1	BAH/PHD-containing protein
BBA_00182	NW_007930836.1	549585	549593	9	+	11.8991	4.61e-05	0.847	Exon (XM_008595278.1/BBA_00181, exon 4 of 4)	1	551092	551430	339	1	-1499	19883194	XM_008595279.1	XP_008593501.1	uncharacterized protein
BBA_00183	NW_007930836.1	555457	555465	9	-	10.4404	9.09e-05	0.856	Downstream (<=300bp)	1	553452	555406	1955	1	2013	19883195	XM_008595280.1	XP_008593502.1	major facilitator superfamily transporter
BBA_00190	NW_007930836.1	572121	572129	9	-	12.9266	2.72e-05	0.839	Promoter	1	571921	572311	391	2	190	19883202	XM_008595287.1	XP_008593509.1	COX17 protein
BBA_00194	NW_007930836.1	589547	589555	9	-	10.5596	8.69e-05	0.851	Promoter	1	587879	589303	1425	2	-252	19883206	XM_008595291.1	XP_008593513.1	uncharacterized protein
BBA_00198	NW_007930836.1	595679	595687	9	+	12.2294	3.8e-05	0.847	Distal Intergenic	1	595755	597031	1277	2	1344	19883210	XM_008595295.1	XP_008593517.1	cellobiose dehydrogenase
BBA_00200	NW_007930836.1	600053	600061	9	+	10.9541	6.73e-05	0.847	Promoter	1	599873	600134	262	1	180	19883212	XM_008595297.1	XP_008593519.1	uncharacterized protein
BBA_00201	NW_007930836.1	602082	602090	9	+	10.4404	9.09e-05	0.856	Promoter	1	601443	602224	782	1	639	19883213	XM_008595298.1	XP_008593520.1	uncharacterized protein
BBA_00203	NW_007930836.1	604685	604693	9	-	11.3211	5.84e-05	0.847	Promoter	1	604554	607001	2448	1	139	19883215	XM_008595300.1	XP_008593522.1	prolyl oligopeptidase family
BBA_00204	NW_007930836.1	609786	609794	9	-	15.055	8.94e-06	0.694	Exon (XM_008595301.1/BBA_00204, exon 2 of 2)	1	609662	610897	1236	2	1111	19883216	XM_008595301.1	XP_008593523.1	cyclin domain-containing protein
BBA_00204	NW_007930836.1	608391	608399	9	+	12.0183	4.21e-05	0.847	Distal Intergenic	1	609662	610897	1236	2	2498	19883216	XM_008595301.1	XP_008593523.1	cyclin domain-containing protein
BBA_00204	NW_007930836.1	608891	608899	9	-	10.5872	8.28e-05	0.847	Distal Intergenic	1	609662	610897	1236	2	2006	19883216	XM_008595301.1	XP_008593523.1	cyclin domain-containing protein
BBA_00205	NW_007930836.1	613427	613435	9	+	10.9174	7.22e-05	0.847	Distal Intergenic	1	615510	616403	894	1	-2075	19883217	XM_008595302.1	XP_008593524.1	uncharacterized protein
BBA_00206	NW_007930836.1	625737	625745	9	-	15.055	8.94e-06	0.694	Distal Intergenic	1	623342	623732	391	1	2403	19883218	XM_008595303.1	XP_008593525.1	uncharacterized protein
BBA_00207	NW_007930836.1	634843	634851	9	+	11.3211	5.84e-05	0.847	Distal Intergenic	1	631395	633122	1728	2	-1721	19883219	XM_008595304.1	XP_008593526.1	cation diffusion facilitator family transporter
BBA_00208	NW_007930836.1	639310	639318	9	-	10.5872	8.28e-05	0.847	Promoter	1	638137	639079	943	2	-239	19883220	XM_008595305.1	XP_008593527.1	40S ribosomal protein S2
BBA_00212	NW_007930836.1	648373	648381	9	+	13.7431	1.63e-05	0.728	Promoter	1	647413	648831	1419	1	960	19883224	XM_008595309.1	XP_008593531.1	proline dehydrogenase
BBA_00214	NW_007930836.1	651253	651261	9	-	14.1468	1.22e-05	0.694	Promoter	1	651325	653581	2257	1	-72	19883226	XM_008595311.1	XP_008593533.1	fungal specific transcription factor
BBA_00219	NW_007930836.1	661432	661440	9	-	11.8991	4.61e-05	0.847	Distal Intergenic	1	661895	662847	953	2	1415	19883231	XM_008595316.1	XP_008593538.1	PCI domain-containing protein
BBA_00220	NW_007930836.1	667497	667505	9	+	12.0183	4.21e-05	0.847	Exon (XM_008595317.1/BBA_00220, exon 2 of 2)	1	665111	668756	3646	1	2386	19883232	XM_008595317.1	XP_008593539.1	CLAP1-like protein
BBA_00221	NW_007930836.1	671817	671825	9	+	12.633	3.21e-05	0.847	Promoter	1	669281	670983	1703	2	-834	19883233	XM_008595318.1	XP_008593540.1	Cytochrome P450 CYP51F1
BBA_00225	NW_007930836.1	677175	677183	9	-	11.3578	5.43e-05	0.847	Promoter	1	677496	678050	555	1	-321	19883237	XM_008595322.1	XP_008593544.1	uncharacterized protein
BBA_00234	NW_007930836.1	691074	691082	9	-	11.3578	5.43e-05	0.847	Promoter	1	690819	691847	1029	1	263	19883246	XM_008595331.1	XP_008593553.1	alpha/beta hydrolase
BBA_00235	NW_007930836.1	694154	694162	9	-	10.5596	8.69e-05	0.851	Distal Intergenic	1	692237	693087	851	2	-1075	19883247	XM_008595332.1	XP_008593554.1	peptidase A4 family protein
BBA_00235	NW_007930836.1	693989	693997	9	+	12.9266	2.72e-05	0.839	Promoter	1	692237	693087	851	2	-902	19883247	XM_008595332.1	XP_008593554.1	peptidase A4 family protein
BBA_00236	NW_007930836.1	698317	698325	9	-	10.9174	7.22e-05	0.847	Promoter	1	695304	697966	2663	2	-359	19883248	XM_008595333.1	XP_008593555.1	uncharacterized protein
BBA_00241	NW_007930836.1	715129	715137	9	-	11.1651	6.33e-05	0.847	Promoter	1	713923	714743	821	2	-394	19883253	XM_008595338.1	XP_008593560.1	Ssu72-like protein
BBA_00251	NW_007930836.1	741046	741054	9	-	15.055	8.94e-06	0.694	Exon (XM_008595349.1/BBA_00252, exon 3 of 3)	1	738407	739813	1407	2	-1241	19883263	XM_008595348.1	XP_008593570.1	uncharacterized protein
BBA_00257	NW_007930836.1	752166	752174	9	-	10.9541	6.73e-05	0.847	Promoter	1	752901	755208	2308	1	-735	19883269	XM_008595354.1	XP_008593576.1	hsp70-like protein
BBA_00258	NW_007930836.1	756314	756322	9	-	11.1651	6.33e-05	0.847	Promoter	1	755913	756818	906	1	409	19883270	XM_008595355.1	XP_008593577.1	uncharacterized protein
BBA_00258	NW_007930836.1	755801	755809	9	+	15.055	8.94e-06	0.694	Promoter	1	755913	756818	906	1	-104	19883270	XM_008595355.1	XP_008593577.1	uncharacterized protein
