locus_tag	GeneID	transcript_id	protein_id	product
BBA_00154	19883166	XM_008595251.1	XP_008593473.1	ATP synthase alpha chain
BBA_00161	19883173	XM_008595258.1	XP_008593480.1	RhoGAP domain-containing protein
BBA_00163	19883175	XM_008595260.1	XP_008593482.1	uncharacterized protein
BBA_00169	19883181	XM_008595266.1	XP_008593488.1	FKBP-type peptidyl-prolyl cis-trans isomerase
BBA_00172	19883184	XM_008595269.1	XP_008593491.1	glycoside hydrolase family 38
BBA_00173	19883185	XM_008595270.1	XP_008593492.1	MutS domain V
BBA_00181	19883193	XM_008595278.1	XP_008593500.1	BAH/PHD-containing protein
BBA_00184	19883196	XM_008595281.1	XP_008593503.1	Nop14-like family protein
BBA_00191	19883203	XM_008595288.1	XP_008593510.1	uncharacterized protein
BBA_00195	19883207	XM_008595292.1	XP_008593514.1	mannitol 1-phosphate dehydrogenase
BBA_00198	19883210	XM_008595295.1	XP_008593517.1	cellobiose dehydrogenase
BBA_00203	19883215	XM_008595300.1	XP_008593522.1	prolyl oligopeptidase family
BBA_00207	19883219	XM_008595304.1	XP_008593526.1	cation diffusion facilitator family transporter
BBA_00208	19883220	XM_008595305.1	XP_008593527.1	40S ribosomal protein S2
BBA_00212	19883224	XM_008595309.1	XP_008593531.1	proline dehydrogenase
BBA_00219	19883231	XM_008595316.1	XP_008593538.1	PCI domain-containing protein
BBA_00221	19883233	XM_008595318.1	XP_008593540.1	Cytochrome P450 CYP51F1
BBA_00226	19883238	XM_008595323.1	XP_008593545.1	uncharacterized protein
BBA_00232	19883244	XM_008595329.1	XP_008593551.1	uncharacterized protein
BBA_00233	19883245	XM_008595330.1	XP_008593552.1	uncharacterized protein
BBA_00239	19883251	XM_008595336.1	XP_008593558.1	transcription factor Domain protein family
BBA_00241	19883253	XM_008595338.1	XP_008593560.1	Ssu72-like protein
BBA_00242	19883254	XM_008595339.1	XP_008593561.1	SH3 domain-containing protein
BBA_00252	19883264	XM_008595349.1	XP_008593571.1	F-box domain-containing protein
BBA_00254	19883266	XM_008595351.1	XP_008593573.1	uncharacterized protein
BBA_00256	19883268	XM_008595353.1	XP_008593575.1	nucleoside-diphosphate-sugar epimerase
BBA_00259	19883271	XM_008595356.1	XP_008593578.1	uncharacterized protein
BBA_00260	19883272	XM_008595357.1	XP_008593579.1	RNA polymerase Rpb1
BBA_00268	19883280	XM_008595365.1	XP_008593587.1	uncharacterized protein
BBA_00270	19883282	XM_008595367.1	XP_008593589.1	tRNA synthetase class II
BBA_00276	19883288	XM_008595373.1	XP_008593595.1	sphingolipid long chain base sensory protein, putative
BBA_00277	19883289	XM_008595374.1	XP_008593596.1	SET domain-containing protein
BBA_00281	19883293	XM_008595378.1	XP_008593600.1	cupin-like protein
BBA_00282	19883294	XM_008595379.1	XP_008593601.1	MFS allantoate transporter, putative
BBA_00290	19883302	XM_008595387.1	XP_008593609.1	uncharacterized protein
BBA_00298	19883310	XM_008595395.1	XP_008593617.1	putative U-snRNP-associated cyclophilin
BBA_00300	19883312	XM_008595397.1	XP_008593619.1	FoabaA-like protein
BBA_00318	19883330	XM_008595415.1	XP_008593637.1	AMP-binding enzyme, putative
BBA_00321	19883333	XM_008595418.1	XP_008593640.1	thioredoxin-disulfide reductase
BBA_00468	19883480	XM_008595565.1	XP_008593787.1	pre-mRNA-splicing factor cef-1
BBA_00470	19883482	XM_008595567.1	XP_008593789.1	ATP-grasp enzyme-like protein
BBA_00471	19883483	XM_008595568.1	XP_008593790.1	catechol O-methyltransferase
BBA_00479	19883491	XM_008595576.1	XP_008593798.1	exocyst complex component EXO84
BBA_00487	19883499	XM_008595584.1	XP_008593806.1	pterin 4 alpha carbinolamine dehydratase
BBA_00494	19883506	XM_008595591.1	XP_008593813.1	uncharacterized protein
BBA_00498	19883510	XM_008595595.1	XP_008593817.1	RTA1 domain protein, putative
BBA_00502	19883514	XM_008595599.1	XP_008593821.1	Ras family protein
BBA_00506	19883518	XM_008595603.1	XP_008593825.1	RNA recognition domain-containing protein
BBA_00507	19883519	XM_008595604.1	XP_008593826.1	peptidyl-tRNA hydrolase domain-containing protein
BBA_00509	19883521	XM_008595606.1	XP_008593828.1	PAP2 superfamily protein
BBA_00512	19883524	XM_008595609.1	XP_008593831.1	trascription factor
BBA_00513	19883525	XM_008595610.1	XP_008593832.1	uncharacterized protein
BBA_00514	19883526	XM_008595611.1	XP_008593833.1	uncharacterized protein
BBA_00515	19883527	XM_008595612.1	XP_008593834.1	Concanavalin A-like lectin/glucanase
BBA_00519	19883531	XM_008595616.1	XP_008593838.1	RING finger domain protein, putative
BBA_00521	19883533	XM_008595618.1	XP_008593840.1	nonhistone chromosomal protein
BBA_00523	19883535	XM_008595620.1	XP_008593842.1	histone acetyltransferase subunit 3
BBA_00533	19883545	XM_008595630.1	XP_008593852.1	4-coumarate:coenzyme A ligase
BBA_00534	19883546	XM_008595631.1	XP_008593853.1	uncharacterized protein
BBA_00538	19883550	XM_008595635.1	XP_008593857.1	Atg28p-like protein
BBA_00541	19883553	XM_008595638.1	XP_008593860.1	phosphatidylserine decarboxylase family protein
BBA_00542	19883554	XM_008595639.1	XP_008593861.1	uncharacterized protein
BBA_00543	19883555	XM_008595640.1	XP_008593862.1	pyruvate kinase
BBA_00544	19883556	XM_008595641.1	XP_008593863.1	Major Facilitator Superfamily protein
BBA_00545	19883557	XM_008595642.1	XP_008593864.1	penicillin-binding protein
BBA_00548	19883560	XM_008595645.1	XP_008593867.1	calcium-translocating P-type ATPase
BBA_00551	19883563	XM_008595648.1	XP_008593870.1	major facilitator superfamily transporter
BBA_00558	19883570	XM_008595655.1	XP_008593877.1	uncharacterized protein
BBA_00562	19883574	XM_008595659.1	XP_008593881.1	purine permease
BBA_00563	19883575	XM_008595660.1	XP_008593882.1	uncharacterized protein
BBA_00569	19883581	XM_008595666.1	XP_008593888.1	uncharacterized protein
BBA_00571	19883583	XM_008595668.1	XP_008593890.1	uncharacterized protein
BBA_00572	19883584	XM_008595669.1	XP_008593891.1	glyoxalase/bleomycin resistance protein/dioxygenase
BBA_00573	19883585	XM_008595670.1	XP_008593892.1	uncharacterized protein
BBA_00575	19883587	XM_008595672.1	XP_008593894.1	F-box domain protein
BBA_00578	19883590	XM_008595675.1	XP_008593897.1	uncharacterized protein
BBA_00580	19883592	XM_008595677.1	XP_008593899.1	Rad17 cell cycle checkpoint protein
BBA_00588	19883600	XM_008595685.1	XP_008593907.1	RNA polymerase II Mediator complex subunit Sin4
BBA_00589	19883601	XM_008595686.1	XP_008593908.1	pyruvate dehydrogenase
BBA_00590	19883602	XM_008595687.1	XP_008593909.1	uncharacterized protein
BBA_00592	19883604	XM_008595689.1	XP_008593911.1	vacuolar protein sorting/targeting protein PEP1
BBA_00594	19883606	XM_008595691.1	XP_008593913.1	amino acid permease
BBA_00595	19883607	XM_008595692.1	XP_008593914.1	glycosyl hydrolase family 47
BBA_00598	19883610	XM_008595695.1	XP_008593917.1	alkaline phytoceramidase
BBA_00599	19883611	XM_008595696.1	XP_008593918.1	hisactophilin C49S mutant/phototropin PHY3 fusion protein
BBA_00602	19883614	XM_008595699.1	XP_008593921.1	kelch domain-containing protein
BBA_00612	19883624	XM_008595709.1	XP_008593931.1	protein kinase (Lkh1)
BBA_00617	19883629	XM_008595714.1	XP_008593936.1	ankyrin repeat protein
BBA_00619	19883631	XM_008595716.1	XP_008593938.1	intracellular serine protease
BBA_00621	19883633	XM_008595718.1	XP_008593940.1	ankyrin repeat domain-containing protein 52
BBA_00635	19883647	XM_008595732.1	XP_008593954.1	Secretory lipase family protein
BBA_00644	19883656	XM_008595741.1	XP_008593963.1	uncharacterized protein
BBA_00650	19883662	XM_008595747.1	XP_008593969.1	NADH-ubiquinone oxidoreductase 23 kDa subunit
BBA_00654	19883666	XM_008595751.1	XP_008593973.1	uncharacterized protein
BBA_00661	19883673	XM_008595758.1	XP_008593980.1	condensin component
BBA_00662	19883674	XM_008595759.1	XP_008593981.1	FCP1-like phosphatase
BBA_00663	19883675	XM_008595760.1	XP_008593982.1	beta-lactamase family protein
BBA_00674	19883686	XM_008595771.1	XP_008593993.1	major facilitator superfamily transporter
BBA_00675	19883687	XM_008595772.1	XP_008593994.1	hexose transporter
BBA_00677	19883689	XM_008595774.1	XP_008593996.1	Putative Zn(II)2Cys6 transcription factor
BBA_00679	19883691	XM_008595776.1	XP_008593998.1	uncharacterized protein
BBA_00682	19883694	XM_008595779.1	XP_008594001.1	uncharacterized protein
BBA_00691	19883703	XM_008595788.1	XP_008594010.1	uncharacterized protein
BBA_00692	19883704	XM_008595789.1	XP_008594011.1	reverse transcriptase
BBA_00702	19883714	XM_008595799.1	XP_008594021.1	lipase, putative
BBA_00703	19883715	XM_008595800.1	XP_008594022.1	Heterokaryon incompatibility
BBA_00704	19883716	XM_008595801.1	XP_008594023.1	ferric-chelate reductase
BBA_00705	19883717	XM_008595802.1	XP_008594024.1	uncharacterized protein
BBA_00707	19883719	XM_008595804.1	XP_008594026.1	uncharacterized protein
BBA_00711	19883723	XM_008595808.1	XP_008594030.1	uncharacterized protein
BBA_00726	19883738	XM_008595823.1	XP_008594045.1	glutamine synthetase
BBA_00731	19883743	XM_008595828.1	XP_008594050.1	GNAT family acetyltransferase, putative
BBA_00737	19883749	XM_008595834.1	XP_008594056.1	dimethylaniline monooxygenase 3
BBA_00740	19883752	XM_008595837.1	XP_008594059.1	C6 transcription factor OefC
BBA_00741	19883753	XM_008595838.1	XP_008594060.1	uncharacterized protein
BBA_00742	19883754	XM_008595839.1	XP_008594061.1	stress responsive A/B barrel domain protein
BBA_00749	19883761	XM_008595846.1	XP_008594068.1	nuclear matrix protein
BBA_00755	19883767	XM_008595852.1	XP_008594074.1	asparaginyl-tRNA synthetase
BBA_00756	19883768	XM_008595853.1	XP_008594075.1	cAMP-independent regulatory protein pac2
BBA_00757	19883769	XM_008595854.1	XP_008594076.1	RNA-metabolising metallo-beta-lactamase
BBA_00761	19883773	XM_008595858.1	XP_008594080.1	major facilitator superfamily transporter
BBA_00762	19883774	XM_008595859.1	XP_008594081.1	uncharacterized protein
BBA_00775	19883787	XM_008595872.1	XP_008594094.1	glutamate/Leucine/Phenylalanine/Valine dehydrogenase
BBA_00777	19883789	XM_008595874.1	XP_008594096.1	vacuolar protein sorting-associated protein
BBA_00778	19883790	XM_008595875.1	XP_008594097.1	WD domain-containing protein
BBA_00779	19883791	XM_008595876.1	XP_008594098.1	uncharacterized protein
BBA_00789	19883801	XM_008595886.1	XP_008594108.1	uncharacterized protein
BBA_00792	19883804	XM_008595889.1	XP_008594111.1	beta-1, 3 exoglucanase precursor
BBA_00799	19883811	XM_008595896.1	XP_008594118.1	phosphate transporter
BBA_00809	19883821	XM_008595906.1	XP_008594128.1	ATP-NAD kinase
BBA_00811	19883823	XM_008595908.1	XP_008594130.1	uncharacterized protein
BBA_00813	19883825	XM_008595910.1	XP_008594132.1	hydroxyacylglutathione hydrolase
BBA_00815	19883827	XM_008595912.1	XP_008594134.1	phosphotransferase enzyme family protein
BBA_00816	19883828	XM_008595913.1	XP_008594135.1	uncharacterized protein
BBA_00826	19883838	XM_008595923.1	XP_008594145.1	UreD urease accessory protein
BBA_00828	19883840	XM_008595925.1	XP_008594147.1	integral membrane family protein
BBA_00831	19883843	XM_008595928.1	XP_008594150.1	uncharacterized protein
BBA_00834	19883846	XM_008595931.1	XP_008594153.1	uncharacterized protein
BBA_00835	19883847	XM_008595932.1	XP_008594154.1	uncharacterized protein
BBA_00836	19883848	XM_008595933.1	XP_008594155.1	Cystinosin/ERS1p
BBA_00844	19883856	XM_008595941.1	XP_008594163.1	fungal specific transcription factor
BBA_00845	19883857	XM_008595942.1	XP_008594164.1	LCCL domain-containing protein
BBA_00846	19883858	XM_008595943.1	XP_008594165.1	tRNA-guanine transglycosylase
BBA_00848	19883860	XM_008595945.1	XP_008594167.1	copper homeostasis protein cutC
BBA_00849	19883861	XM_008595946.1	XP_008594168.1	glucan 1, 4-alpha-glucosidase
BBA_00857	19883869	XM_008595954.1	XP_008594176.1	endonuclease/Exonuclease/phosphatase protein
BBA_00861	19883873	XM_008595958.1	XP_008594180.1	C6 transcription factor
BBA_00862	19883874	XM_008595959.1	XP_008594181.1	uncharacterized protein
BBA_00863	19883875	XM_008595960.1	XP_008594182.1	Importin beta-2 subunit
BBA_00864	19883876	XM_008595961.1	XP_008594183.1	uncharacterized protein
BBA_00868	19883880	XM_008595965.1	XP_008594187.1	G-protein coupled receptor
BBA_00869	19883881	XM_008595966.1	XP_008594188.1	uncharacterized protein
BBA_00870	19883882	XM_008595967.1	XP_008594189.1	permease-like protein
BBA_00878	19883890	XM_008595975.1	XP_008594197.1	proline dehydrogenase
BBA_00889	19883901	XM_008595986.1	XP_008594208.1	5-nucleotidase domain-containing protein
BBA_01280	19884292	XM_008596377.1	XP_008594599.1	transcription factor Rba50
BBA_01281	19884293	XM_008596378.1	XP_008594600.1	uncharacterized protein
BBA_01282	19884294	XM_008596379.1	XP_008594601.1	phosphoesterase-like protein
BBA_01287	19884299	XM_008596384.1	XP_008594606.1	eIF4-gamma/eIF5/eIF2-epsilon
BBA_01291	19884303	XM_008596388.1	XP_008594610.1	Tim17/Tim22/Tim23 family protein
BBA_01294	19884306	XM_008596391.1	XP_008594613.1	zinc/iron transporter protein
BBA_01295	19884307	XM_008596392.1	XP_008594614.1	uncharacterized protein
BBA_01304	19884316	XM_008596401.1	XP_008594623.1	metallothionein expression activator
BBA_01305	19884317	XM_008596402.1	XP_008594624.1	T-complex protein 1
BBA_01310	19884322	XM_008596407.1	XP_008594629.1	BolA domain-containing protein
BBA_01312	19884324	XM_008596409.1	XP_008594631.1	uncharacterized protein
BBA_01313	19884325	XM_008596410.1	XP_008594632.1	amidase-like protein
BBA_01315	19884327	XM_008596412.1	XP_008594634.1	RecQ mediated genome instability protein Rmi1
BBA_01319	19884331	XM_008596416.1	XP_008594638.1	mannosyl-oligosaccharide 1,2-alpha-mannosidase IB
BBA_01321	19884333	XM_008596418.1	XP_008594640.1	RINT-1 family protein
BBA_01331	19884343	XM_008596428.1	XP_008594650.1	helix-turn-helix domain-containing protein
BBA_01333	19884345	XM_008596430.1	XP_008594652.1	SAGA complex protein
BBA_01334	19884346	XM_008596431.1	XP_008594653.1	large conductance mechanosensitive channel protein
BBA_01338	19884350	XM_008596435.1	XP_008594657.1	glycosyl hydrolase family 76
BBA_01342	19884354	XM_008596439.1	XP_008594661.1	acetyl esterase
BBA_01343	19884355	XM_008596440.1	XP_008594662.1	pyridoxamine 5-phosphate oxidase
BBA_01430	19884442	XM_008596527.1	XP_008594749.1	AhpC/TSA family protein
BBA_01434	19884446	XM_008596531.1	XP_008594753.1	rhomboid family protein
BBA_01437	19884449	XM_008596534.1	XP_008594756.1	methyl transferase
BBA_01438	19884450	XM_008596535.1	XP_008594757.1	transcription factor IIA
BBA_01439	19884451	XM_008596536.1	XP_008594758.1	WD domain-containing protein
BBA_01440	19884452	XM_008596537.1	XP_008594759.1	kelch domain-containing protein
BBA_01442	19884454	XM_008596539.1	XP_008594761.1	hypoxia induced family protein
BBA_01448	19884460	XM_008596545.1	XP_008594767.1	uncharacterized protein
BBA_01449	19884461	XM_008596546.1	XP_008594768.1	aminotransferase class I and II
BBA_01454	19884466	XM_008596551.1	XP_008594773.1	aldehyde dehydrogenase
BBA_01457	19884469	XM_008596554.1	XP_008594776.1	phosphomevalonate kinase
BBA_01459	19884471	XM_008596556.1	XP_008594778.1	DEAD/DEAH box helicase
BBA_01465	19884477	XM_008596562.1	XP_008594784.1	uncharacterized protein
BBA_01471	19884483	XM_008596568.1	XP_008594790.1	uncharacterized protein
BBA_01478	19884490	XM_008596575.1	XP_008594797.1	hydantoinase B/oxoprolinase
BBA_01486	19884498	XM_008596583.1	XP_008594805.1	C6 finger domain protein, putative
BBA_01487	19884499	XM_008596584.1	XP_008594806.1	MOSC domain-containing protein
BBA_01494	19884506	XM_008596591.1	XP_008594813.1	lipase 1 precursor
BBA_01502	19884514	XM_008596599.1	XP_008594821.1	fungal specific transcription factor
BBA_01506	19884518	XM_008596603.1	XP_008594825.1	FAD dependent oxidoreductase
BBA_01507	19884519	XM_008596604.1	XP_008594826.1	WD domain containing protein
BBA_01511	19884523	XM_008596608.1	XP_008594830.1	SNF2 family DNA-dependent ATPase
BBA_01513	19884525	XM_008596610.1	XP_008594832.1	proteasome A-type and B-type
BBA_01514	19884526	XM_008596611.1	XP_008594833.1	C6 finger domain protein
BBA_01516	19884528	XM_008596613.1	XP_008594835.1	Frag1/DRAM/Sfk1 family protein
BBA_01519	19884531	XM_008596616.1	XP_008594838.1	uncharacterized protein
BBA_01524	19884536	XM_008596621.1	XP_008594843.1	tubulin binding cofactor C
BBA_01527	19884539	XM_008596624.1	XP_008594846.1	uncharacterized protein
BBA_01529	19884541	XM_008596626.1	XP_008594848.1	prenylcysteine oxidase
BBA_01539	19884551	XM_008596636.1	XP_008594858.1	uncharacterized protein
BBA_01542	19884554	XM_008596639.1	XP_008594861.1	putative APC1 protein
BBA_01543	19884555	XM_008596640.1	XP_008594862.1	eIF3 subunit 6 N terminal domain-containing protein
BBA_01547	19884559	XM_008596644.1	XP_008594866.1	uncharacterized protein
BBA_01548	19884560	XM_008596645.1	XP_008594867.1	peroxisomal half ABC transporter
BBA_01549	19884561	XM_008596646.1	XP_008594868.1	NLI interacting factor-like phosphatase
BBA_01550	19884562	XM_008596647.1	XP_008594869.1	Glycosyl transferase, family 28
BBA_01551	19884563	XM_008596648.1	XP_008594870.1	rhodopsin family protein
BBA_01553	19884565	XM_008596650.1	XP_008594872.1	uncharacterized protein
BBA_01555	19884567	XM_008596652.1	XP_008594874.1	glutathione-dependent formaldehyde-activating enzyme
BBA_01564	19884576	XM_008596661.1	XP_008594883.1	uncharacterized protein
BBA_01566	19884578	XM_008596663.1	XP_008594885.1	uncharacterized protein
BBA_01567	19884579	XM_008596664.1	XP_008594886.1	cyclic nucleotide-binding domain-containing protein
BBA_01574	19884586	XM_008596671.1	XP_008594893.1	ADP-ribosylation factor family protein
BBA_01577	19884589	XM_008596674.1	XP_008594896.1	peptidase family M49
BBA_01584	19884596	XM_008596681.1	XP_008594903.1	uncharacterized protein
BBA_01586	19884598	XM_008596683.1	XP_008594905.1	DEAD/DEAH box helicase
BBA_01593	19884605	XM_008596690.1	XP_008594912.1	quinone oxidoreductase
BBA_01596	19884608	XM_008596693.1	XP_008594915.1	uncharacterized protein
BBA_01603	19884615	XM_008596700.1	XP_008594922.1	mitochondrial 37S ribosomal protein S8
BBA_01604	19884616	XM_008596701.1	XP_008594923.1	uncharacterized protein
BBA_02251	19885263	XM_008597348.1	XP_008595570.1	Cwf15/Cwc15 cell cycle control
BBA_02260	19885272	XM_008597357.1	XP_008595579.1	Ras family protein
BBA_02261	19885273	XM_008597358.1	XP_008595580.1	pre-mRNA-splicing factor 38B
BBA_02263	19885275	XM_008597360.1	XP_008595582.1	DNA polymerase epsilon subunit C
BBA_02265	19885277	XM_008597362.1	XP_008595584.1	Protein of unknown function DUF3605
BBA_02268	19885280	XM_008597365.1	XP_008595587.1	histone H4.1
BBA_02269	19885281	XM_008597366.1	XP_008595588.1	trafficking protein particle complex subunit 2
BBA_02272	19885284	XM_008597369.1	XP_008595591.1	nuclear pore complex protein An-Nup82
BBA_02274	19885286	XM_008597371.1	XP_008595593.1	uncharacterized protein
BBA_02278	19885290	XM_008597375.1	XP_008595597.1	methylitaconate delta2-delta3-isomerase
BBA_02285	19885297	XM_008597382.1	XP_008595604.1	PBN1 protein
BBA_02286	19885298	XM_008597383.1	XP_008595605.1	protein tyrosine phosphatase (Pyp1), putative
BBA_02287	19885299	XM_008597384.1	XP_008595606.1	uncharacterized protein
BBA_02288	19885300	XM_008597385.1	XP_008595607.1	homeobox domain-containing protein
BBA_02294	19885306	XM_008597391.1	XP_008595613.1	hexose transporter
BBA_02300	19885312	XM_008597397.1	XP_008595619.1	tryptophan synthase
BBA_02305	19885317	XM_008597402.1	XP_008595624.1	proteasome regulatory subunit 12
BBA_02309	19885321	XM_008597406.1	XP_008595628.1	serine proteinase inhibitor IA-2
BBA_02310	19885322	XM_008597407.1	XP_008595629.1	Cytochrome P450 CYP621A2
BBA_02313	19885325	XM_008597410.1	XP_008595632.1	tudor domain-containing protein
BBA_02314	19885326	XM_008597411.1	XP_008595633.1	integral membrane protein, putative
BBA_02321	19885333	XM_008597418.1	XP_008595640.1	uncharacterized protein
BBA_02327	19885339	XM_008597424.1	XP_008595646.1	uncharacterized protein
BBA_02331	19885343	XM_008597428.1	XP_008595650.1	membrane transporter
BBA_02793	19885805	XM_008597890.1	XP_008596112.1	ankyrin repeat domain-containing protein 28
BBA_02796	19885808	XM_008597893.1	XP_008596115.1	GNAT family acetyltransferase, putative
BBA_02801	19885813	XM_008597898.1	XP_008596120.1	glutamine-dependent NAD(+) synthetase synthase
BBA_02802	19885814	XM_008597899.1	XP_008596121.1	fungal specific transcription factor
BBA_02805	19885817	XM_008597902.1	XP_008596124.1	nucleotide binding protein
BBA_02816	19885828	XM_008597913.1	XP_008596135.1	putative phytochrome-like histidine kinase PHY1p
BBA_02817	19885829	XM_008597914.1	XP_008596136.1	copper fist DNA binding domain-containing protein
BBA_02819	19885831	XM_008597916.1	XP_008596138.1	endoribonuclease L-PSP
BBA_02823	19885835	XM_008597920.1	XP_008596142.1	Cytochrome P450 CYP504E1
BBA_02824	19885836	XM_008597921.1	XP_008596143.1	short chain dehydrogenase
BBA_02828	19885840	XM_008597925.1	XP_008596147.1	exonuclease-like protein
BBA_02834	19885846	XM_008597931.1	XP_008596153.1	allantoate permease
BBA_02835	19885847	XM_008597932.1	XP_008596154.1	ATP synthase F0
BBA_02842	19885854	XM_008597939.1	XP_008596161.1	nucleoporin autopeptidase
BBA_02847	19885859	XM_008597944.1	XP_008596166.1	uncharacterized protein
BBA_02849	19885861	XM_008597946.1	XP_008596168.1	VHS domain-containing protein
BBA_02854	19885866	XM_008597951.1	XP_008596173.1	tubulin-tyrosine ligase
BBA_02855	19885867	XM_008597952.1	XP_008596174.1	cell division control protein
BBA_02857	19885869	XM_008597954.1	XP_008596176.1	phenazine biosynthesis protein phzF
BBA_02859	19885871	XM_008597956.1	XP_008596178.1	methyltransferase OMS1
BBA_02862	19885874	XM_008597959.1	XP_008596181.1	uncharacterized protein
BBA_02863	19885875	XM_008597960.1	XP_008596182.1	cyclin domain-containing protein
BBA_02865	19885877	XM_008597962.1	XP_008596184.1	serine carboxypeptidase
BBA_02866	19885878	XM_008597963.1	XP_008596185.1	3-demethylubiquinone-9 3-O-methyltransferase
BBA_02869	19885881	XM_008597966.1	XP_008596188.1	methylthioadenosine phosphorylase
BBA_02870	19885882	XM_008597967.1	XP_008596189.1	DUF323 domain-containing protein
BBA_02871	19885883	XM_008597968.1	XP_008596190.1	uncharacterized protein
BBA_02873	19885885	XM_008597970.1	XP_008596192.1	sarcosine oxidase
BBA_02878	19885890	XM_008597975.1	XP_008596197.1	PH domain-containing protein
BBA_02882	19885894	XM_008597979.1	XP_008596201.1	zinc knuckle protein
BBA_02883	19885895	XM_008597980.1	XP_008596202.1	uncharacterized protein
