locus_tag	GeneID	transcript_id	protein_id	product
BBA_00131	19883143	XM_008595228.1	XP_008593450.1	RNA recognition domain-containing protein
BBA_00141	19883153	XM_008595238.1	XP_008593460.1	uncharacterized protein
BBA_00143	19883155	XM_008595240.1	XP_008593462.1	ubiquitin-conjugating enzyme
BBA_00146	19883158	XM_008595243.1	XP_008593465.1	ELMO/CED-12 family protein
BBA_00147	19883159	XM_008595244.1	XP_008593466.1	cutinase-2 protein
BBA_00149	19883161	XM_008595246.1	XP_008593468.1	ATP-NAD kinase
BBA_00153	19883165	XM_008595250.1	XP_008593472.1	carbohydrate kinase
BBA_00162	19883174	XM_008595259.1	XP_008593481.1	C6 transcription factor
BBA_00163	19883175	XM_008595260.1	XP_008593482.1	uncharacterized protein
BBA_00171	19883183	XM_008595268.1	XP_008593490.1	serine/threonine protein kinase, putative
BBA_00180	19883192	XM_008595277.1	XP_008593499.1	DEAD/DEAH box helicase
BBA_00184	19883196	XM_008595281.1	XP_008593503.1	Nop14-like family protein
BBA_00190	19883202	XM_008595287.1	XP_008593509.1	COX17 protein
BBA_00192	19883204	XM_008595289.1	XP_008593511.1	Ribonuclease H1
BBA_00194	19883206	XM_008595291.1	XP_008593513.1	uncharacterized protein
BBA_00202	19883214	XM_008595299.1	XP_008593521.1	2OG-Fe(II) oxygenase family Oxidoreductase
BBA_00205	19883217	XM_008595302.1	XP_008593524.1	uncharacterized protein
BBA_00207	19883219	XM_008595304.1	XP_008593526.1	cation diffusion facilitator family transporter
BBA_00208	19883220	XM_008595305.1	XP_008593527.1	40S ribosomal protein S2
BBA_00221	19883233	XM_008595318.1	XP_008593540.1	Cytochrome P450 CYP51F1
BBA_00222	19883234	XM_008595319.1	XP_008593541.1	uncharacterized protein
BBA_00223	19883235	XM_008595320.1	XP_008593542.1	uncharacterized protein
BBA_00241	19883253	XM_008595338.1	XP_008593560.1	Ssu72-like protein
BBA_00242	19883254	XM_008595339.1	XP_008593561.1	SH3 domain-containing protein
BBA_00249	19883261	XM_008595346.1	XP_008593568.1	PA domain-containing protein
BBA_00255	19883267	XM_008595352.1	XP_008593574.1	putative aspartyl protease
BBA_00256	19883268	XM_008595353.1	XP_008593575.1	nucleoside-diphosphate-sugar epimerase
BBA_00258	19883270	XM_008595355.1	XP_008593577.1	uncharacterized protein
BBA_00260	19883272	XM_008595357.1	XP_008593579.1	RNA polymerase Rpb1
BBA_00271	19883283	XM_008595368.1	XP_008593590.1	uncharacterized protein
BBA_00273	19883285	XM_008595370.1	XP_008593592.1	transcription elongation factor S-II
BBA_00277	19883289	XM_008595374.1	XP_008593596.1	SET domain-containing protein
BBA_00278	19883290	XM_008595375.1	XP_008593597.1	endoplasmic reticulum transmembrane protein
BBA_00283	19883295	XM_008595380.1	XP_008593602.1	membrane transporter
BBA_00289	19883301	XM_008595386.1	XP_008593608.1	uncharacterized protein
BBA_00291	19883303	XM_008595388.1	XP_008593610.1	COM1 protein
BBA_00292	19883304	XM_008595389.1	XP_008593611.1	WD domain-containing protein
BBA_00293	19883305	XM_008595390.1	XP_008593612.1	PIG-P domain-containing protein
BBA_00295	19883307	XM_008595392.1	XP_008593614.1	uncharacterized protein
BBA_00296	19883308	XM_008595393.1	XP_008593615.1	RING-8 protein
BBA_00297	19883309	XM_008595394.1	XP_008593616.1	class V chitinase, putative
BBA_00301	19883313	XM_008595398.1	XP_008593620.1	RNA recognition domain-containing protein
BBA_00302	19883314	XM_008595399.1	XP_008593621.1	glycosyltransferase family 2
BBA_00304	19883316	XM_008595401.1	XP_008593623.1	dynein light chain type 1
BBA_00307	19883319	XM_008595404.1	XP_008593626.1	Protein of unknown function DUF2401, secretory
BBA_00311	19883323	XM_008595408.1	XP_008593630.1	UTP-glucose-1-phosphate uridylyltransferase
BBA_00314	19883326	XM_008595411.1	XP_008593633.1	fibronectin type III domain-containing protein
BBA_00315	19883327	XM_008595412.1	XP_008593634.1	SMP2 protein
BBA_00470	19883482	XM_008595567.1	XP_008593789.1	ATP-grasp enzyme-like protein
BBA_00472	19883484	XM_008595569.1	XP_008593791.1	3-dehydroquinate synthase
BBA_00473	19883485	XM_008595570.1	XP_008593792.1	hexokinase-like protein
BBA_00476	19883488	XM_008595573.1	XP_008593795.1	SH3 domain-containing protein
BBA_00495	19883507	XM_008595592.1	XP_008593814.1	SNARE protein, putative
BBA_00499	19883511	XM_008595596.1	XP_008593818.1	C6 finger domain protein
BBA_00509	19883521	XM_008595606.1	XP_008593828.1	PAP2 superfamily protein
BBA_00511	19883523	XM_008595608.1	XP_008593830.1	GRC3 protein
BBA_00512	19883524	XM_008595609.1	XP_008593831.1	trascription factor
BBA_00513	19883525	XM_008595610.1	XP_008593832.1	uncharacterized protein
BBA_00514	19883526	XM_008595611.1	XP_008593833.1	uncharacterized protein
BBA_00521	19883533	XM_008595618.1	XP_008593840.1	nonhistone chromosomal protein
BBA_00526	19883538	XM_008595623.1	XP_008593845.1	uncharacterized protein
BBA_00527	19883539	XM_008595624.1	XP_008593846.1	uncharacterized protein
BBA_00531	19883543	XM_008595628.1	XP_008593850.1	uncharacterized protein
BBA_00532	19883544	XM_008595629.1	XP_008593851.1	short chain dehydrogenase
BBA_00537	19883549	XM_008595634.1	XP_008593856.1	WD domain-containing protein
BBA_00539	19883551	XM_008595636.1	XP_008593858.1	Protein of unknown function DUF1748
BBA_00540	19883552	XM_008595637.1	XP_008593859.1	MFS transporter, putative
BBA_00544	19883556	XM_008595641.1	XP_008593863.1	Major Facilitator Superfamily protein
BBA_00549	19883561	XM_008595646.1	XP_008593868.1	multidrug resistance protein
BBA_00550	19883562	XM_008595647.1	XP_008593869.1	DUF757 domain-containing protein
BBA_00555	19883567	XM_008595652.1	XP_008593874.1	F-box domain-containing protein
BBA_00565	19883577	XM_008595662.1	XP_008593884.1	annexin-like protein
BBA_00568	19883580	XM_008595665.1	XP_008593887.1	uncharacterized protein
BBA_00569	19883581	XM_008595666.1	XP_008593888.1	uncharacterized protein
BBA_00573	19883585	XM_008595670.1	XP_008593892.1	uncharacterized protein
BBA_00581	19883593	XM_008595678.1	XP_008593900.1	uncharacterized protein
BBA_00586	19883598	XM_008595683.1	XP_008593905.1	DNA polymerase POL4, putative
BBA_00592	19883604	XM_008595689.1	XP_008593911.1	vacuolar protein sorting/targeting protein PEP1
BBA_00593	19883605	XM_008595690.1	XP_008593912.1	uncharacterized protein
BBA_00599	19883611	XM_008595696.1	XP_008593918.1	hisactophilin C49S mutant/phototropin PHY3 fusion protein
BBA_00601	19883613	XM_008595698.1	XP_008593920.1	mitochondrial peroxiredoxin PRX1
BBA_00602	19883614	XM_008595699.1	XP_008593921.1	kelch domain-containing protein
BBA_00603	19883615	XM_008595700.1	XP_008593922.1	AMP-binding enzyme
BBA_00607	19883619	XM_008595704.1	XP_008593926.1	aldehyde dehydrogenase
BBA_00609	19883621	XM_008595706.1	XP_008593928.1	peroxisomal copper amine oxidase
BBA_00611	19883623	XM_008595708.1	XP_008593930.1	patatin-like phospholipase
BBA_00613	19883625	XM_008595710.1	XP_008593932.1	uncharacterized protein
BBA_00615	19883627	XM_008595712.1	XP_008593934.1	uncharacterized protein
BBA_00638	19883650	XM_008595735.1	XP_008593957.1	putative tricarboxylate transporter mitochondrial carrier protein
BBA_00648	19883660	XM_008595745.1	XP_008593967.1	cyanide hydratase
BBA_00652	19883664	XM_008595749.1	XP_008593971.1	acyl carrier protein
BBA_00654	19883666	XM_008595751.1	XP_008593973.1	uncharacterized protein
BBA_00661	19883673	XM_008595758.1	XP_008593980.1	condensin component
BBA_00662	19883674	XM_008595759.1	XP_008593981.1	FCP1-like phosphatase
BBA_00666	19883678	XM_008595763.1	XP_008593985.1	uncharacterized protein
BBA_00667	19883679	XM_008595764.1	XP_008593986.1	autophagy protein 26
BBA_00671	19883683	XM_008595768.1	XP_008593990.1	PLAC8 family protein
BBA_00673	19883685	XM_008595770.1	XP_008593992.1	Beta-lactamase-type transpeptidase
BBA_00680	19883692	XM_008595777.1	XP_008593999.1	oligomeric Golgi complex subunit 5
BBA_00681	19883693	XM_008595778.1	XP_008594000.1	gelsolin-like protein
BBA_00694	19883706	XM_008595791.1	XP_008594013.1	uncharacterized protein
BBA_00696	19883708	XM_008595793.1	XP_008594015.1	uncharacterized protein
BBA_00700	19883712	XM_008595797.1	XP_008594019.1	FluG domain-containing protein
BBA_00703	19883715	XM_008595800.1	XP_008594022.1	Heterokaryon incompatibility
BBA_00704	19883716	XM_008595801.1	XP_008594023.1	ferric-chelate reductase
BBA_00707	19883719	XM_008595804.1	XP_008594026.1	uncharacterized protein
BBA_00708	19883720	XM_008595805.1	XP_008594027.1	uncharacterized protein
BBA_00711	19883723	XM_008595808.1	XP_008594030.1	uncharacterized protein
BBA_00712	19883724	XM_008595809.1	XP_008594031.1	putative C6-zinc finger TF, regulator of conidiation
BBA_00714	19883726	XM_008595811.1	XP_008594033.1	ankyrin repeat-containing protein
BBA_00724	19883736	XM_008595821.1	XP_008594043.1	NIMA interactive protein
BBA_00730	19883742	XM_008595827.1	XP_008594049.1	glycosyltransferase family 31
BBA_00741	19883753	XM_008595838.1	XP_008594060.1	uncharacterized protein
BBA_00750	19883762	XM_008595847.1	XP_008594069.1	uncharacterized protein
BBA_00751	19883763	XM_008595848.1	XP_008594070.1	uncharacterized protein
BBA_00755	19883767	XM_008595852.1	XP_008594074.1	asparaginyl-tRNA synthetase
BBA_00761	19883773	XM_008595858.1	XP_008594080.1	major facilitator superfamily transporter
BBA_00771	19883783	XM_008595868.1	XP_008594090.1	Ankyrin repeat protein
BBA_00773	19883785	XM_008595870.1	XP_008594092.1	rhomboid family protein
BBA_00775	19883787	XM_008595872.1	XP_008594094.1	glutamate/Leucine/Phenylalanine/Valine dehydrogenase
BBA_00776	19883788	XM_008595873.1	XP_008594095.1	CoA-transferase family III
BBA_00779	19883791	XM_008595876.1	XP_008594098.1	uncharacterized protein
BBA_00783	19883795	XM_008595880.1	XP_008594102.1	uncharacterized protein
BBA_00793	19883805	XM_008595890.1	XP_008594112.1	uncharacterized protein
BBA_00794	19883806	XM_008595891.1	XP_008594113.1	uncharacterized protein
BBA_00797	19883809	XM_008595894.1	XP_008594116.1	phosphotransferase enzyme family protein
BBA_00801	19883813	XM_008595898.1	XP_008594120.1	HAM-2 protein
BBA_00803	19883815	XM_008595900.1	XP_008594122.1	NDT80/PhoG like DNA-binding family protein
BBA_00804	19883816	XM_008595901.1	XP_008594123.1	RWD domain-containing protein
BBA_00812	19883824	XM_008595909.1	XP_008594131.1	uncharacterized protein
BBA_00813	19883825	XM_008595910.1	XP_008594132.1	hydroxyacylglutathione hydrolase
BBA_00814	19883826	XM_008595911.1	XP_008594133.1	eukaryotic initiation factor 4E
BBA_00815	19883827	XM_008595912.1	XP_008594134.1	phosphotransferase enzyme family protein
BBA_00818	19883830	XM_008595915.1	XP_008594137.1	kinesin-like protein
BBA_00823	19883835	XM_008595920.1	XP_008594142.1	telomere-binding alpha subunit central domain-containing protein
BBA_00824	19883836	XM_008595921.1	XP_008594143.1	STAG domain-containing protein
BBA_00830	19883842	XM_008595927.1	XP_008594149.1	Putative Zn(II)2Cys6 transcription factor
BBA_00832	19883844	XM_008595929.1	XP_008594151.1	cyclin domain-containing protein
BBA_00833	19883845	XM_008595930.1	XP_008594152.1	putative mitochondrial carrier protein ARALAR1
BBA_00834	19883846	XM_008595931.1	XP_008594153.1	uncharacterized protein
BBA_00835	19883847	XM_008595932.1	XP_008594154.1	uncharacterized protein
BBA_00836	19883848	XM_008595933.1	XP_008594155.1	Cystinosin/ERS1p
BBA_00839	19883851	XM_008595936.1	XP_008594158.1	uncharacterized protein
BBA_00845	19883857	XM_008595942.1	XP_008594164.1	LCCL domain-containing protein
BBA_00849	19883861	XM_008595946.1	XP_008594168.1	glucan 1, 4-alpha-glucosidase
BBA_00853	19883865	XM_008595950.1	XP_008594172.1	SPRY domain-containing protein
BBA_00854	19883866	XM_008595951.1	XP_008594173.1	uncharacterized protein
BBA_00855	19883867	XM_008595952.1	XP_008594174.1	uncharacterized protein
BBA_00856	19883868	XM_008595953.1	XP_008594175.1	uncharacterized protein
BBA_00857	19883869	XM_008595954.1	XP_008594176.1	endonuclease/Exonuclease/phosphatase protein
BBA_00859	19883871	XM_008595956.1	XP_008594178.1	Putative Zn(II)2Cys6 transcription factor
BBA_00860	19883872	XM_008595957.1	XP_008594179.1	uncharacterized protein
BBA_00866	19883878	XM_008595963.1	XP_008594185.1	putative NADPH-dependent beta-ketoacyl reductase (rhlG)
BBA_00871	19883883	XM_008595968.1	XP_008594190.1	26S proteasome-associated ubiquitin carboxyl-terminal hydrolase
BBA_00874	19883886	XM_008595971.1	XP_008594193.1	FAD binding domain-containing protein
BBA_00879	19883891	XM_008595976.1	XP_008594198.1	Kinase binding protein CGI-121
BBA_00882	19883894	XM_008595979.1	XP_008594201.1	RING-6 protein
BBA_00883	19883895	XM_008595980.1	XP_008594202.1	cyclopropane-fatty-acyl-phospholipid synthase
BBA_01284	19884296	XM_008596381.1	XP_008594603.1	CP2 transcription factor
BBA_01285	19884297	XM_008596382.1	XP_008594604.1	Acyl-CoA N-acyltransferase
BBA_01288	19884300	XM_008596385.1	XP_008594607.1	HSF-type DNA-binding protein
BBA_01291	19884303	XM_008596388.1	XP_008594610.1	Tim17/Tim22/Tim23 family protein
BBA_01294	19884306	XM_008596391.1	XP_008594613.1	zinc/iron transporter protein
BBA_01295	19884307	XM_008596392.1	XP_008594614.1	uncharacterized protein
BBA_01300	19884312	XM_008596397.1	XP_008594619.1	CBS domain-containing protein
BBA_01302	19884314	XM_008596399.1	XP_008594621.1	Zinc finger, H2C2-type, histone UAS binding protein
BBA_01304	19884316	XM_008596401.1	XP_008594623.1	metallothionein expression activator
BBA_01316	19884328	XM_008596413.1	XP_008594635.1	tetratricopeptide-like protein
BBA_01318	19884330	XM_008596415.1	XP_008594637.1	MAP kinase kinase kinase
BBA_01331	19884343	XM_008596428.1	XP_008594650.1	helix-turn-helix domain-containing protein
BBA_01339	19884351	XM_008596436.1	XP_008594658.1	histidinol-phosphate aminotransferase
BBA_01431	19884443	XM_008596528.1	XP_008594750.1	RING-5 protein
BBA_01432	19884444	XM_008596529.1	XP_008594751.1	putative EXO1 protein
BBA_01434	19884446	XM_008596531.1	XP_008594753.1	rhomboid family protein
BBA_01437	19884449	XM_008596534.1	XP_008594756.1	methyl transferase
BBA_01440	19884452	XM_008596537.1	XP_008594759.1	kelch domain-containing protein
BBA_01442	19884454	XM_008596539.1	XP_008594761.1	hypoxia induced family protein
BBA_01445	19884457	XM_008596542.1	XP_008594764.1	peroxin 13
BBA_01456	19884468	XM_008596553.1	XP_008594775.1	uncharacterized protein
BBA_01459	19884471	XM_008596556.1	XP_008594778.1	DEAD/DEAH box helicase
BBA_01464	19884476	XM_008596561.1	XP_008594783.1	Actin-like protein
BBA_01465	19884477	XM_008596562.1	XP_008594784.1	uncharacterized protein
BBA_01466	19884478	XM_008596563.1	XP_008594785.1	beta-glucosidase
BBA_01477	19884489	XM_008596574.1	XP_008594796.1	leucine carboxyl methyltransferase
BBA_01483	19884495	XM_008596580.1	XP_008594802.1	DnaJ domain-containing protein
BBA_01487	19884499	XM_008596584.1	XP_008594806.1	MOSC domain-containing protein
BBA_01488	19884500	XM_008596585.1	XP_008594807.1	condensin complex component SMC2
BBA_01490	19884502	XM_008596587.1	XP_008594809.1	ATP-dependent RNA helicase mss116
BBA_01499	19884511	XM_008596596.1	XP_008594818.1	nitrate assimilation regulatory protein nirA
BBA_01501	19884513	XM_008596598.1	XP_008594820.1	major facilitator superfamily transporter
BBA_01502	19884514	XM_008596599.1	XP_008594821.1	fungal specific transcription factor
BBA_01504	19884516	XM_008596601.1	XP_008594823.1	Intradiol ring-cleavage dioxygenase, core
BBA_01505	19884517	XM_008596602.1	XP_008594824.1	peptidase family M20/M25/M40 protein
BBA_01506	19884518	XM_008596603.1	XP_008594825.1	FAD dependent oxidoreductase
BBA_01514	19884526	XM_008596611.1	XP_008594833.1	C6 finger domain protein
BBA_01515	19884527	XM_008596612.1	XP_008594834.1	Cytochrome P450 CYP548A5
BBA_01516	19884528	XM_008596613.1	XP_008594835.1	Frag1/DRAM/Sfk1 family protein
BBA_01519	19884531	XM_008596616.1	XP_008594838.1	uncharacterized protein
BBA_01524	19884536	XM_008596621.1	XP_008594843.1	tubulin binding cofactor C
BBA_01527	19884539	XM_008596624.1	XP_008594846.1	uncharacterized protein
BBA_01529	19884541	XM_008596626.1	XP_008594848.1	prenylcysteine oxidase
BBA_01534	19884546	XM_008596631.1	XP_008594853.1	ATP synthase protein 9
BBA_01535	19884547	XM_008596632.1	XP_008594854.1	DnaJ domain-containing protein
BBA_01537	19884549	XM_008596634.1	XP_008594856.1	uncharacterized protein
BBA_01543	19884555	XM_008596640.1	XP_008594862.1	eIF3 subunit 6 N terminal domain-containing protein
BBA_01549	19884561	XM_008596646.1	XP_008594868.1	NLI interacting factor-like phosphatase
BBA_01550	19884562	XM_008596647.1	XP_008594869.1	Glycosyl transferase, family 28
BBA_01554	19884566	XM_008596651.1	XP_008594873.1	oxidoreductase-like protein
BBA_01555	19884567	XM_008596652.1	XP_008594874.1	glutathione-dependent formaldehyde-activating enzyme
BBA_01558	19884570	XM_008596655.1	XP_008594877.1	GTPase-activator protein for Ras-like GTPase
BBA_01560	19884572	XM_008596657.1	XP_008594879.1	triose-phosphate transporter
BBA_01561	19884573	XM_008596658.1	XP_008594880.1	uncharacterized protein
BBA_01566	19884578	XM_008596663.1	XP_008594885.1	uncharacterized protein
BBA_01571	19884583	XM_008596668.1	XP_008594890.1	splicing factor u2af-associated protein 2
BBA_01573	19884585	XM_008596670.1	XP_008594892.1	emp24/gp25L/p24 family/GOLD
BBA_01574	19884586	XM_008596671.1	XP_008594893.1	ADP-ribosylation factor family protein
BBA_01584	19884596	XM_008596681.1	XP_008594903.1	uncharacterized protein
BBA_01585	19884597	XM_008596682.1	XP_008594904.1	uncharacterized protein
BBA_01594	19884606	XM_008596691.1	XP_008594913.1	uncharacterized protein
BBA_01597	19884609	XM_008596694.1	XP_008594916.1	uncharacterized protein
BBA_01605	19884617	XM_008596702.1	XP_008594924.1	uncharacterized protein
BBA_02258	19885270	XM_008597355.1	XP_008595577.1	fungal specific transcription factor
BBA_02261	19885273	XM_008597358.1	XP_008595580.1	pre-mRNA-splicing factor 38B
BBA_02263	19885275	XM_008597360.1	XP_008595582.1	DNA polymerase epsilon subunit C
BBA_02267	19885279	XM_008597364.1	XP_008595586.1	tetratricopeptide-like protein
BBA_02272	19885284	XM_008597369.1	XP_008595591.1	nuclear pore complex protein An-Nup82
BBA_02274	19885286	XM_008597371.1	XP_008595593.1	uncharacterized protein
BBA_02281	19885293	XM_008597378.1	XP_008595600.1	Zn-dependent alcohol dehydrogenases (ISS)
BBA_02284	19885296	XM_008597381.1	XP_008595603.1	Zn(II)2Cys6 transcriptional activator
BBA_02289	19885301	XM_008597386.1	XP_008595608.1	binuclear zinc transcription factor
BBA_02290	19885302	XM_008597387.1	XP_008595609.1	eukaryotic aspartyl protease
BBA_02293	19885305	XM_008597390.1	XP_008595612.1	prephenate dehydratase
BBA_02294	19885306	XM_008597391.1	XP_008595613.1	hexose transporter
BBA_02296	19885308	XM_008597393.1	XP_008595615.1	sugar porter family MFS transporter
BBA_02297	19885309	XM_008597394.1	XP_008595616.1	putative aspartate aminotransferase
BBA_02302	19885314	XM_008597399.1	XP_008595621.1	autophagy-related protein 8
BBA_02309	19885321	XM_008597406.1	XP_008595628.1	serine proteinase inhibitor IA-2
BBA_02310	19885322	XM_008597407.1	XP_008595629.1	Cytochrome P450 CYP621A2
BBA_02312	19885324	XM_008597409.1	XP_008595631.1	eukaryotic aspartyl protease
BBA_02317	19885329	XM_008597414.1	XP_008595636.1	serine/threonine-protein kinase nak1
BBA_02320	19885332	XM_008597417.1	XP_008595639.1	ab-hydrolase associated lipase region
BBA_02321	19885333	XM_008597418.1	XP_008595640.1	uncharacterized protein
BBA_02324	19885336	XM_008597421.1	XP_008595643.1	protein kinase rad3
BBA_02326	19885338	XM_008597423.1	XP_008595645.1	sodium symporter family protein
BBA_02327	19885339	XM_008597424.1	XP_008595646.1	uncharacterized protein
BBA_02330	19885342	XM_008597427.1	XP_008595649.1	tyrosine protein kinase of the MAP kinase kinase family
BBA_02793	19885805	XM_008597890.1	XP_008596112.1	ankyrin repeat domain-containing protein 28
BBA_02795	19885807	XM_008597892.1	XP_008596114.1	vacuolar calcium ion transporter
BBA_02796	19885808	XM_008597893.1	XP_008596115.1	GNAT family acetyltransferase, putative
BBA_02797	19885809	XM_008597894.1	XP_008596116.1	Serine family amino acid catabolism-related protein, putative
BBA_02800	19885812	XM_008597897.1	XP_008596119.1	phosphoglycerate mutase family protein, putative
BBA_02801	19885813	XM_008597898.1	XP_008596120.1	glutamine-dependent NAD(+) synthetase synthase
BBA_02802	19885814	XM_008597899.1	XP_008596121.1	fungal specific transcription factor
BBA_02803	19885815	XM_008597900.1	XP_008596122.1	fumarylacetoacetase-like protein
BBA_02814	19885826	XM_008597911.1	XP_008596133.1	Rad4 transglutaminase-like domain-containing protein
BBA_02815	19885827	XM_008597912.1	XP_008596134.1	ABC transporter
BBA_02816	19885828	XM_008597913.1	XP_008596135.1	putative phytochrome-like histidine kinase PHY1p
BBA_02817	19885829	XM_008597914.1	XP_008596136.1	copper fist DNA binding domain-containing protein
BBA_02818	19885830	XM_008597915.1	XP_008596137.1	uncharacterized protein
BBA_02825	19885837	XM_008597922.1	XP_008596144.1	proline transporter
BBA_02829	19885841	XM_008597926.1	XP_008596148.1	casein kinase II regulatory subunit
BBA_02833	19885845	XM_008597930.1	XP_008596152.1	phosphoenolpyruvate carboxykinase
BBA_02835	19885847	XM_008597932.1	XP_008596154.1	ATP synthase F0
BBA_02840	19885852	XM_008597937.1	XP_008596159.1	histone acetyltransferase
BBA_02845	19885857	XM_008597942.1	XP_008596164.1	BTB/POZ domain-containing protein
BBA_02848	19885860	XM_008597945.1	XP_008596167.1	autophagy-related protein 13
BBA_02850	19885862	XM_008597947.1	XP_008596169.1	SNF2 family domain-containing protein
BBA_02857	19885869	XM_008597954.1	XP_008596176.1	phenazine biosynthesis protein phzF
BBA_02858	19885870	XM_008597955.1	XP_008596177.1	mucin-like protein
BBA_02861	19885873	XM_008597958.1	XP_008596180.1	Cell division control protein 2
BBA_02862	19885874	XM_008597959.1	XP_008596181.1	uncharacterized protein
BBA_02863	19885875	XM_008597960.1	XP_008596182.1	cyclin domain-containing protein
BBA_02864	19885876	XM_008597961.1	XP_008596183.1	heavy metal translocating P-type ATPase
BBA_02865	19885877	XM_008597962.1	XP_008596184.1	serine carboxypeptidase
BBA_02869	19885881	XM_008597966.1	XP_008596188.1	methylthioadenosine phosphorylase
BBA_02870	19885882	XM_008597967.1	XP_008596189.1	DUF323 domain-containing protein
BBA_02871	19885883	XM_008597968.1	XP_008596190.1	uncharacterized protein
BBA_02872	19885884	XM_008597969.1	XP_008596191.1	uncharacterized protein
BBA_02873	19885885	XM_008597970.1	XP_008596192.1	sarcosine oxidase
BBA_02874	19885886	XM_008597971.1	XP_008596193.1	Cytochrome P450 CYP505D4
BBA_02878	19885890	XM_008597975.1	XP_008596197.1	PH domain-containing protein
BBA_02884	19885896	XM_008597981.1	XP_008596203.1	leucine Rich Repeat family protein
BBA_02889	19885901	XM_008597986.1	XP_008596208.1	uncharacterized protein
BBA_02895	19885907	XM_008597992.1	XP_008596214.1	nucleoporin NIC96
BBA_02902	19885914	XM_008597999.1	XP_008596221.1	uncharacterized protein
BBA_02908	19885920	XM_008598005.1	XP_008596227.1	protein family UPF0507
BBA_02910	19885922	XM_008598007.1	XP_008596229.1	methionine aminopeptidase
BBA_02911	19885923	XM_008598008.1	XP_008596230.1	AT hook domain-containing protein
BBA_02914	19885926	XM_008598011.1	XP_008596233.1	myosin regulatory light chain cdc4
BBA_02919	19885931	XM_008598016.1	XP_008596238.1	sulfate permease
BBA_02920	19885932	XM_008598017.1	XP_008596239.1	lipase/thioesterase family protein
BBA_02928	19885940	XM_008598025.1	XP_008596247.1	uncharacterized protein
BBA_02931	19885943	XM_008598028.1	XP_008596250.1	DNA replication complex GINS protein PSF2
BBA_02947	19885959	XM_008598044.1	XP_008596266.1	uncharacterized protein
BBA_02954	19885966	XM_008598051.1	XP_008596273.1	Hypothetical protein
BBA_02956	19885968	XM_008598053.1	XP_008596275.1	GANP/Nin1/mts3/eIF-3 p25 family protein
BBA_02957	19885969	XM_008598054.1	XP_008596276.1	EAP30/Vps36 family protein
BBA_02962	19885974	XM_008598059.1	XP_008596281.1	uncharacterized protein
BBA_02965	19885977	XM_008598062.1	XP_008596284.1	PHD-finger domain-containing protein
BBA_02967	19885979	XM_008598064.1	XP_008596286.1	Mmc protein
BBA_02968	19885980	XM_008598065.1	XP_008596287.1	regulator of G protein signaling
BBA_02969	19885981	XM_008598066.1	XP_008596288.1	uncharacterized protein
BBA_02970	19885982	XM_008598067.1	XP_008596289.1	uncharacterized protein
BBA_02975	19885987	XM_008598072.1	XP_008596294.1	BAHD family acyltransferase, clade V
BBA_02977	19885989	XM_008598074.1	XP_008596296.1	uncharacterized protein
BBA_02985	19885997	XM_008598082.1	XP_008596304.1	glycosyltransferase family 2
BBA_02987	19885999	XM_008598084.1	XP_008596306.1	suppressor of Mek1
