locus_tag	GeneID	transcript_id	protein_id	product
BBA_00510	19883522	XM_008595607.1	XP_008593829.1	DNA-directed RNA polymerase I subunit
BBA_00520	19883532	XM_008595617.1	XP_008593839.1	heterokaryon incompatibility protein Het-C
BBA_00521	19883533	XM_008595618.1	XP_008593840.1	nonhistone chromosomal protein
BBA_00522	19883534	XM_008595619.1	XP_008593841.1	Urease, alpha subunit
BBA_00528	19883540	XM_008595625.1	XP_008593847.1	short chain dehydrogenase
BBA_00529	19883541	XM_008595626.1	XP_008593848.1	amino acid transporter
BBA_00530	19883542	XM_008595627.1	XP_008593849.1	Hydrophobin 2
BBA_00534	19883546	XM_008595631.1	XP_008593853.1	uncharacterized protein
BBA_00538	19883550	XM_008595635.1	XP_008593857.1	Atg28p-like protein
BBA_00548	19883560	XM_008595645.1	XP_008593867.1	calcium-translocating P-type ATPase
BBA_00551	19883563	XM_008595648.1	XP_008593870.1	major facilitator superfamily transporter
BBA_00552	19883564	XM_008595649.1	XP_008593871.1	Bax-like protein
BBA_00555	19883567	XM_008595652.1	XP_008593874.1	F-box domain-containing protein
BBA_00559	19883571	XM_008595656.1	XP_008593878.1	oxidoreductase molybdopterin binding domain-containing protein
BBA_00562	19883574	XM_008595659.1	XP_008593881.1	purine permease
BBA_00568	19883580	XM_008595665.1	XP_008593887.1	uncharacterized protein
BBA_00570	19883582	XM_008595667.1	XP_008593889.1	retrograde regulation protein
BBA_00571	19883583	XM_008595668.1	XP_008593890.1	uncharacterized protein
BBA_00572	19883584	XM_008595669.1	XP_008593891.1	glyoxalase/bleomycin resistance protein/dioxygenase
BBA_00574	19883586	XM_008595671.1	XP_008593893.1	choriogenin Hminor
BBA_00575	19883587	XM_008595672.1	XP_008593894.1	F-box domain protein
BBA_00581	19883593	XM_008595678.1	XP_008593900.1	uncharacterized protein
BBA_00593	19883605	XM_008595690.1	XP_008593912.1	uncharacterized protein
BBA_00594	19883606	XM_008595691.1	XP_008593913.1	amino acid permease
BBA_00607	19883619	XM_008595704.1	XP_008593926.1	aldehyde dehydrogenase
BBA_00609	19883621	XM_008595706.1	XP_008593928.1	peroxisomal copper amine oxidase
BBA_00610	19883622	XM_008595707.1	XP_008593929.1	myb family transcription factor
BBA_00611	19883623	XM_008595708.1	XP_008593930.1	patatin-like phospholipase
BBA_00618	19883630	XM_008595715.1	XP_008593937.1	Hemolysin-III protein
BBA_00619	19883631	XM_008595716.1	XP_008593938.1	intracellular serine protease
BBA_00620	19883632	XM_008595717.1	XP_008593939.1	uncharacterized protein
BBA_00622	19883634	XM_008595719.1	XP_008593941.1	uncharacterized protein
BBA_00629	19883641	XM_008595726.1	XP_008593948.1	Intradiol ring-cleavage dioxygenase, core
BBA_00636	19883648	XM_008595733.1	XP_008593955.1	major facilitator superfamily transporter
BBA_00651	19883663	XM_008595748.1	XP_008593970.1	zinc carboxypeptidase
BBA_00657	19883669	XM_008595754.1	XP_008593976.1	purine-cytosine permease FCY21
BBA_00658	19883670	XM_008595755.1	XP_008593977.1	DNA repair helicase
BBA_00683	19883695	XM_008595780.1	XP_008594002.1	heterokaryon incompatibility protein
BBA_00686	19883698	XM_008595783.1	XP_008594005.1	uncharacterized protein
BBA_00697	19883709	XM_008595794.1	XP_008594016.1	vegetative incompatibility protein HET-E-1
BBA_00700	19883712	XM_008595797.1	XP_008594019.1	FluG domain-containing protein
BBA_00704	19883716	XM_008595801.1	XP_008594023.1	ferric-chelate reductase
BBA_00713	19883725	XM_008595810.1	XP_008594032.1	galactose oxidase precursor
BBA_00715	19883727	XM_008595812.1	XP_008594034.1	FluG domain-containing protein
BBA_00726	19883738	XM_008595823.1	XP_008594045.1	glutamine synthetase
BBA_00727	19883739	XM_008595824.1	XP_008594046.1	uncharacterized protein
BBA_00749	19883761	XM_008595846.1	XP_008594068.1	nuclear matrix protein
BBA_00750	19883762	XM_008595847.1	XP_008594069.1	uncharacterized protein
BBA_00751	19883763	XM_008595848.1	XP_008594070.1	uncharacterized protein
BBA_00754	19883766	XM_008595851.1	XP_008594073.1	serine/threonine kinase
BBA_00755	19883767	XM_008595852.1	XP_008594074.1	asparaginyl-tRNA synthetase
BBA_00756	19883768	XM_008595853.1	XP_008594075.1	cAMP-independent regulatory protein pac2
BBA_00759	19883771	XM_008595856.1	XP_008594078.1	Cytochrome c oxidase, subunit VIb
BBA_00774	19883786	XM_008595871.1	XP_008594093.1	DNA polymerase family B
BBA_00775	19883787	XM_008595872.1	XP_008594094.1	glutamate/Leucine/Phenylalanine/Valine dehydrogenase
BBA_00778	19883790	XM_008595875.1	XP_008594097.1	WD domain-containing protein
BBA_00786	19883798	XM_008595883.1	XP_008594105.1	DNA-binding protein
BBA_00789	19883801	XM_008595886.1	XP_008594108.1	uncharacterized protein
BBA_00791	19883803	XM_008595888.1	XP_008594110.1	apoptosis-inducing TAF9-like domain 1 family protein
BBA_00797	19883809	XM_008595894.1	XP_008594116.1	phosphotransferase enzyme family protein
BBA_00799	19883811	XM_008595896.1	XP_008594118.1	phosphate transporter
BBA_00802	19883814	XM_008595899.1	XP_008594121.1	uncharacterized protein
BBA_00803	19883815	XM_008595900.1	XP_008594122.1	NDT80/PhoG like DNA-binding family protein
BBA_00804	19883816	XM_008595901.1	XP_008594123.1	RWD domain-containing protein
BBA_00811	19883823	XM_008595908.1	XP_008594130.1	uncharacterized protein
BBA_00821	19883833	XM_008595918.1	XP_008594140.1	helicase associated domain-containing protein
BBA_00829	19883841	XM_008595926.1	XP_008594148.1	carbohydrate esterase, putative
BBA_00830	19883842	XM_008595927.1	XP_008594149.1	Putative Zn(II)2Cys6 transcription factor
BBA_00831	19883843	XM_008595928.1	XP_008594150.1	uncharacterized protein
BBA_00833	19883845	XM_008595930.1	XP_008594152.1	putative mitochondrial carrier protein ARALAR1
BBA_00845	19883857	XM_008595942.1	XP_008594164.1	LCCL domain-containing protein
BBA_00846	19883858	XM_008595943.1	XP_008594165.1	tRNA-guanine transglycosylase
BBA_00858	19883870	XM_008595955.1	XP_008594177.1	uncharacterized protein
BBA_00862	19883874	XM_008595959.1	XP_008594181.1	uncharacterized protein
BBA_00867	19883879	XM_008595964.1	XP_008594186.1	uncharacterized protein
BBA_00871	19883883	XM_008595968.1	XP_008594190.1	26S proteasome-associated ubiquitin carboxyl-terminal hydrolase
BBA_00874	19883886	XM_008595971.1	XP_008594193.1	FAD binding domain-containing protein
BBA_00876	19883888	XM_008595973.1	XP_008594195.1	nucleosome assembly protein
BBA_01279	19884291	XM_008596376.1	XP_008594598.1	eukaryotic translation initiation factor eIF2A
BBA_01283	19884295	XM_008596380.1	XP_008594602.1	major facilitator superfamily transporter
BBA_01284	19884296	XM_008596381.1	XP_008594603.1	CP2 transcription factor
BBA_01287	19884299	XM_008596384.1	XP_008594606.1	eIF4-gamma/eIF5/eIF2-epsilon
BBA_01288	19884300	XM_008596385.1	XP_008594607.1	HSF-type DNA-binding protein
BBA_01292	19884304	XM_008596389.1	XP_008594611.1	DNA mismatch repair protein MSH2
BBA_01298	19884310	XM_008596395.1	XP_008594617.1	monocarboxylate permease-like protein
BBA_01316	19884328	XM_008596413.1	XP_008594635.1	tetratricopeptide-like protein
BBA_01318	19884330	XM_008596415.1	XP_008594637.1	MAP kinase kinase kinase
BBA_01319	19884331	XM_008596416.1	XP_008594638.1	mannosyl-oligosaccharide 1,2-alpha-mannosidase IB
BBA_01323	19884335	XM_008596420.1	XP_008594642.1	Sec34-like family protein
BBA_01327	19884339	XM_008596424.1	XP_008594646.1	uncharacterized protein
BBA_01331	19884343	XM_008596428.1	XP_008594650.1	helix-turn-helix domain-containing protein
BBA_01338	19884350	XM_008596435.1	XP_008594657.1	glycosyl hydrolase family 76
BBA_01436	19884448	XM_008596533.1	XP_008594755.1	ATP synthase subunit g
BBA_01440	19884452	XM_008596537.1	XP_008594759.1	kelch domain-containing protein
BBA_01464	19884476	XM_008596561.1	XP_008594783.1	Actin-like protein
BBA_01473	19884485	XM_008596570.1	XP_008594792.1	DUF292 domain-containing protein
BBA_01480	19884492	XM_008596577.1	XP_008594799.1	major facilitator superfamily transporter
BBA_01486	19884498	XM_008596583.1	XP_008594805.1	C6 finger domain protein, putative
BBA_01487	19884499	XM_008596584.1	XP_008594806.1	MOSC domain-containing protein
BBA_01501	19884513	XM_008596598.1	XP_008594820.1	major facilitator superfamily transporter
BBA_01507	19884519	XM_008596604.1	XP_008594826.1	WD domain containing protein
BBA_01514	19884526	XM_008596611.1	XP_008594833.1	C6 finger domain protein
BBA_01515	19884527	XM_008596612.1	XP_008594834.1	Cytochrome P450 CYP548A5
BBA_01528	19884540	XM_008596625.1	XP_008594847.1	frequency clock protein
BBA_01529	19884541	XM_008596626.1	XP_008594848.1	prenylcysteine oxidase
BBA_01534	19884546	XM_008596631.1	XP_008594853.1	ATP synthase protein 9
BBA_01540	19884552	XM_008596637.1	XP_008594859.1	uncharacterized protein
BBA_01558	19884570	XM_008596655.1	XP_008594877.1	GTPase-activator protein for Ras-like GTPase
BBA_01559	19884571	XM_008596656.1	XP_008594878.1	YagE family protein
BBA_01564	19884576	XM_008596661.1	XP_008594883.1	uncharacterized protein
BBA_01565	19884577	XM_008596662.1	XP_008594884.1	kinesin motor domain-containing protein
BBA_01574	19884586	XM_008596671.1	XP_008594893.1	ADP-ribosylation factor family protein
BBA_01584	19884596	XM_008596681.1	XP_008594903.1	uncharacterized protein
BBA_01595	19884607	XM_008596692.1	XP_008594914.1	uncharacterized protein
BBA_01605	19884617	XM_008596702.1	XP_008594924.1	uncharacterized protein
BBA_02256	19885268	XM_008597353.1	XP_008595575.1	peptidase family C50
BBA_02257	19885269	XM_008597354.1	XP_008595576.1	uncharacterized protein
BBA_02258	19885270	XM_008597355.1	XP_008595577.1	fungal specific transcription factor
BBA_02262	19885274	XM_008597359.1	XP_008595581.1	phosphatidylinositol 3
BBA_02280	19885292	XM_008597377.1	XP_008595599.1	mitogen-activated protein kinase kinase kinase
BBA_02287	19885299	XM_008597384.1	XP_008595606.1	uncharacterized protein
BBA_02298	19885310	XM_008597395.1	XP_008595617.1	uncharacterized protein
BBA_02300	19885312	XM_008597397.1	XP_008595619.1	tryptophan synthase
BBA_02309	19885321	XM_008597406.1	XP_008595628.1	serine proteinase inhibitor IA-2
BBA_02310	19885322	XM_008597407.1	XP_008595629.1	Cytochrome P450 CYP621A2
BBA_02311	19885323	XM_008597408.1	XP_008595630.1	Cu/Zn superoxide dismutase
BBA_02321	19885333	XM_008597418.1	XP_008595640.1	uncharacterized protein
BBA_02323	19885335	XM_008597420.1	XP_008595642.1	ubiquitin carboxyl-terminal hydrolase, family 1
BBA_02794	19885806	XM_008597891.1	XP_008596113.1	caspase domain-containing protein
BBA_02815	19885827	XM_008597912.1	XP_008596134.1	ABC transporter
BBA_02816	19885828	XM_008597913.1	XP_008596135.1	putative phytochrome-like histidine kinase PHY1p
BBA_02817	19885829	XM_008597914.1	XP_008596136.1	copper fist DNA binding domain-containing protein
BBA_02820	19885832	XM_008597917.1	XP_008596139.1	homoserine O-acetyltransferase
BBA_02825	19885837	XM_008597922.1	XP_008596144.1	proline transporter
BBA_02829	19885841	XM_008597926.1	XP_008596148.1	casein kinase II regulatory subunit
BBA_02832	19885844	XM_008597929.1	XP_008596151.1	elongation factor Tu GTP binding domain-containing protein
BBA_02833	19885845	XM_008597930.1	XP_008596152.1	phosphoenolpyruvate carboxykinase
BBA_02834	19885846	XM_008597931.1	XP_008596153.1	allantoate permease
BBA_02835	19885847	XM_008597932.1	XP_008596154.1	ATP synthase F0
BBA_02836	19885848	XM_008597933.1	XP_008596155.1	uncharacterized protein
BBA_02841	19885853	XM_008597938.1	XP_008596160.1	SET domain-containing protein
BBA_02842	19885854	XM_008597939.1	XP_008596161.1	nucleoporin autopeptidase
BBA_02849	19885861	XM_008597946.1	XP_008596168.1	VHS domain-containing protein
BBA_02861	19885873	XM_008597958.1	XP_008596180.1	Cell division control protein 2
BBA_02862	19885874	XM_008597959.1	XP_008596181.1	uncharacterized protein
BBA_02863	19885875	XM_008597960.1	XP_008596182.1	cyclin domain-containing protein
BBA_02869	19885881	XM_008597966.1	XP_008596188.1	methylthioadenosine phosphorylase
BBA_02872	19885884	XM_008597969.1	XP_008596191.1	uncharacterized protein
BBA_02874	19885886	XM_008597971.1	XP_008596193.1	Cytochrome P450 CYP505D4
BBA_02877	19885889	XM_008597974.1	XP_008596196.1	formamidopyrimidine-DNA glycosylase
BBA_02882	19885894	XM_008597979.1	XP_008596201.1	zinc knuckle protein
BBA_02895	19885907	XM_008597992.1	XP_008596214.1	nucleoporin NIC96
BBA_02906	19885918	XM_008598003.1	XP_008596225.1	uncharacterized protein
BBA_02911	19885923	XM_008598008.1	XP_008596230.1	AT hook domain-containing protein
BBA_02918	19885930	XM_008598015.1	XP_008596237.1	major facilitator superfamily transporter
BBA_02922	19885934	XM_008598019.1	XP_008596241.1	uncharacterized protein
BBA_02924	19885936	XM_008598021.1	XP_008596243.1	NAF1 domain-containing protein
BBA_02931	19885943	XM_008598028.1	XP_008596250.1	DNA replication complex GINS protein PSF2
BBA_02932	19885944	XM_008598029.1	XP_008596251.1	General substrate transporter
BBA_02933	19885945	XM_008598030.1	XP_008596252.1	carboxylesterase-like protein
BBA_02940	19885952	XM_008598037.1	XP_008596259.1	cytochrome b-c1 complex subunit Rieske
BBA_02950	19885962	XM_008598047.1	XP_008596269.1	WD repeat domain-containing protein
BBA_02954	19885966	XM_008598051.1	XP_008596273.1	Hypothetical protein
BBA_02956	19885968	XM_008598053.1	XP_008596275.1	GANP/Nin1/mts3/eIF-3 p25 family protein
BBA_02963	19885975	XM_008598060.1	XP_008596282.1	Rad4 transglutaminase-like domain-containing protein
BBA_02967	19885979	XM_008598064.1	XP_008596286.1	Mmc protein
BBA_02968	19885980	XM_008598065.1	XP_008596287.1	regulator of G protein signaling
BBA_02969	19885981	XM_008598066.1	XP_008596288.1	uncharacterized protein
BBA_02985	19885997	XM_008598082.1	XP_008596304.1	glycosyltransferase family 2
BBA_02991	19886003	XM_008598088.1	XP_008596310.1	short-chain dehydrogenase
BBA_02994	19886006	XM_008598091.1	XP_008596313.1	glycosyltransferase family 20
BBA_02997	19886009	XM_008598094.1	XP_008596316.1	uncharacterized protein
BBA_03008	19886020	XM_008598105.1	XP_008596327.1	pheromone precursor
BBA_03009	19886021	XM_008598106.1	XP_008596328.1	putative nicotinamide mononucleotide adenylyltransferase
BBA_03014	19886026	XM_008598111.1	XP_008596333.1	bZIP transcription factor
BBA_03022	19886034	XM_008598119.1	XP_008596341.1	serine/threonine protein kinase
BBA_03047	19886059	XM_008598144.1	XP_008596366.1	pyridoxine biosynthesis protein
BBA_03048	19886060	XM_008598145.1	XP_008596367.1	SNO glutamine amidotransferase
BBA_03049	19886061	XM_008598146.1	XP_008596368.1	RNA recognition domain-containing protein
BBA_03054	19886066	XM_008598151.1	XP_008596373.1	pheromone-regulated membrane protein
BBA_03058	19886070	XM_008598155.1	XP_008596377.1	DUF1348 domain protein
BBA_03063	19886075	XM_008598160.1	XP_008596382.1	chromo domain-containing protein
BBA_03076	19886088	XM_008598173.1	XP_008596395.1	uncharacterized protein
BBA_03081	19886093	XM_008598178.1	XP_008596400.1	myb-like DNA-binding domain-containing protein
BBA_03085	19886097	XM_008598182.1	XP_008596404.1	calcipressin -like protein
BBA_03094	19886106	XM_008598191.1	XP_008596413.1	6-phosphofructo-2-kinase
BBA_03095	19886107	XM_008598192.1	XP_008596414.1	cytidine and deoxycytidylate deaminase zinc-binding region
BBA_03097	19886109	XM_008598194.1	XP_008596416.1	sodium/hydrogen exchanger family protein
BBA_03098	19886110	XM_008598195.1	XP_008596417.1	zinc-binding dehydrogenase
BBA_03101	19886113	XM_008598198.1	XP_008596420.1	fungal specific transcription factor
BBA_03107	19886119	XM_008598204.1	XP_008596426.1	uncharacterized protein
BBA_03110	19886122	XM_008598207.1	XP_008596429.1	OPT oligopeptide transporter
BBA_03113	19886125	XM_008598210.1	XP_008596432.1	uncharacterized protein
BBA_03116	19886128	XM_008598213.1	XP_008596435.1	uncharacterized protein
BBA_03118	19886130	XM_008598215.1	XP_008596437.1	von Willebrand factor type A domain-containing protein
BBA_03129	19886141	XM_008598226.1	XP_008596448.1	ARS binding protein 2
BBA_03131	19886143	XM_008598228.1	XP_008596450.1	nif-specific regulatory protein
BBA_03133	19886145	XM_008598230.1	XP_008596452.1	YggS family pyridoxal phosphate enzyme
BBA_03136	19886148	XM_008598233.1	XP_008596455.1	ARP2/3 complex 16 kDa subunit
BBA_03137	19886149	XM_008598234.1	XP_008596456.1	putative metacaspase
BBA_03139	19886151	XM_008598236.1	XP_008596458.1	carbon-nitrogen hydrolase
BBA_03142	19886154	XM_008598239.1	XP_008596461.1	vacuolar ATP synthase 98 kDa subunit
BBA_03143	19886155	XM_008598240.1	XP_008596462.1	leucine Rich Repeat domain-containing protein
BBA_03145	19886157	XM_008598242.1	XP_008596464.1	ribosomal protein L24e
BBA_03156	19886168	XM_008598253.1	XP_008596475.1	DASH complex subunit Dad1
BBA_03161	19886173	XM_008598258.1	XP_008596480.1	tRNA (uracil-5-)-methyltransferase TRM9
BBA_03166	19886178	XM_008598263.1	XP_008596485.1	uncharacterized protein
BBA_03167	19886179	XM_008598264.1	XP_008596486.1	glycosyl hydrolase 53 domain-containing protein
BBA_03181	19886193	XM_008598278.1	XP_008596500.1	putative zinc finger protein
BBA_03193	19886205	XM_008598290.1	XP_008596512.1	uncharacterized protein
BBA_03194	19886206	XM_008598291.1	XP_008596513.1	RasGEF domain-containing protein
BBA_03195	19886207	XM_008598292.1	XP_008596514.1	uncharacterized protein
BBA_03211	19886223	XM_008598308.1	XP_008596530.1	serine peptidase, putative
BBA_03212	19886224	XM_008598309.1	XP_008596531.1	phthalate transporter
BBA_03229	19886241	XM_008598326.1	XP_008596548.1	uncharacterized protein
BBA_03236	19886248	XM_008598333.1	XP_008596555.1	class 2 chitin synthase
BBA_03249	19886261	XM_008598346.1	XP_008596568.1	uncharacterized protein
BBA_03262	19886274	XM_008598359.1	XP_008596581.1	MYB DNA-binding domain-containing protein
BBA_03267	19886279	XM_008598364.1	XP_008596586.1	26S proteasome subunit RPN7
BBA_03269	19886281	XM_008598366.1	XP_008596588.1	fungal specific transcription factor
BBA_03276	19886288	XM_008598373.1	XP_008596595.1	legume-like lectin family protein
BBA_03279	19886291	XM_008598376.1	XP_008596598.1	chromatin assembly protein
BBA_03284	19886296	XM_008598381.1	XP_008596603.1	cytidylyltransferase-like protein
BBA_03286	19886298	XM_008598383.1	XP_008596605.1	uncharacterized protein
BBA_03288	19886300	XM_008598385.1	XP_008596607.1	uncharacterized protein
BBA_03313	19886325	XM_008598410.1	XP_008596632.1	uncharacterized protein
BBA_03315	19886327	XM_008598412.1	XP_008596634.1	cell division control protein
BBA_03324	19886336	XM_008598421.1	XP_008596643.1	DNA-binding protein
BBA_03340	19886352	XM_008598437.1	XP_008596659.1	phosphomannose isomerase type I
BBA_03341	19886353	XM_008598438.1	XP_008596660.1	uncharacterized protein
BBA_03354	19886366	XM_008598451.1	XP_008596673.1	uncharacterized protein
BBA_03361	19886373	XM_008598458.1	XP_008596680.1	ribosomal protein L7Ae
BBA_03371	19886383	XM_008598468.1	XP_008596690.1	C2H2 transcription factor
BBA_03373	19886385	XM_008598470.1	XP_008596692.1	ankyrin repeat-containing protein
BBA_03376	19886388	XM_008598473.1	XP_008596695.1	glutaminase GtaA
BBA_03381	19886393	XM_008598478.1	XP_008596700.1	uncharacterized protein
BBA_03388	19886400	XM_008598485.1	XP_008596707.1	GPI mannosyltransferase
BBA_03391	19886403	XM_008598488.1	XP_008596710.1	cell differentiation family protein
BBA_03392	19886404	XM_008598489.1	XP_008596711.1	uncharacterized protein
BBA_03393	19886405	XM_008598490.1	XP_008596712.1	uncharacterized protein
BBA_03394	19886406	XM_008598491.1	XP_008596713.1	fructose-1-6-bisphosphatase
BBA_03403	19886415	XM_008598500.1	XP_008596722.1	thioredoxin-like protein
BBA_03407	19886419	XM_008598504.1	XP_008596726.1	phospholipid metabolism enzyme regulator
BBA_03415	19886427	XM_008598512.1	XP_008596734.1	calcofluor white hypersensitive protein
BBA_03416	19886428	XM_008598513.1	XP_008596735.1	uncharacterized protein
BBA_03424	19886436	XM_008598521.1	XP_008596743.1	glucan 1, 4-alpha-glucosidase
BBA_03425	19886437	XM_008598522.1	XP_008596744.1	uncharacterized protein
BBA_03427	19886439	XM_008598524.1	XP_008596746.1	tricarballylate dehydrogenase
BBA_03443	19886455	XM_008598540.1	XP_008596762.1	ABC transporter
BBA_03444	19886456	XM_008598541.1	XP_008596763.1	POT family protein
BBA_03446	19886458	XM_008598543.1	XP_008596765.1	MFS transporter
BBA_03461	19886473	XM_008598558.1	XP_008596780.1	fatty acid desaturase
BBA_03464	19886476	XM_008598561.1	XP_008596783.1	C6 finger domain protein
BBA_03466	19886478	XM_008598563.1	XP_008596785.1	FAD binding domain protein
BBA_03472	19886484	XM_008598569.1	XP_008596791.1	Ankyrin repeat protein
BBA_03480	19886492	XM_008598577.1	XP_008596799.1	RNase H domain protein
BBA_03482	19886494	XM_008598579.1	XP_008596801.1	DSHCT domain-containing protein
BBA_03507	19886519	XM_008598604.1	XP_008596826.1	DNA polymerase subunit Cdc27
BBA_03528	19886540	XM_008598625.1	XP_008596847.1	ubiquitin-protein ligase (Asi3)
BBA_04172	19887184	XM_008599269.1	XP_008597491.1	Mov34/MPN/PAD-1 family protein
BBA_04174	19887186	XM_008599271.1	XP_008597493.1	uncharacterized protein
BBA_04180	19887192	XM_008599277.1	XP_008597499.1	BTB/POZ domain protein
BBA_04182	19887194	XM_008599279.1	XP_008597501.1	major facilitator superfamily transporter
BBA_04191	19887203	XM_008599288.1	XP_008597510.1	oligopeptide transporter
BBA_04192	19887204	XM_008599289.1	XP_008597511.1	RING-2 protein
BBA_04193	19887205	XM_008599290.1	XP_008597512.1	protein of unknown function FMP27
BBA_04194	19887206	XM_008599291.1	XP_008597513.1	uncharacterized protein
BBA_04199	19887211	XM_008599296.1	XP_008597518.1	mitosis protein DIM1
BBA_04204	19887216	XM_008599301.1	XP_008597523.1	protein kinase domain-containing protein
BBA_04206	19887218	XM_008599303.1	XP_008597525.1	homeobox and C2H2 transcription factor
BBA_04210	19887222	XM_008599307.1	XP_008597529.1	ankyrin repeat protein
BBA_04216	19887228	XM_008599313.1	XP_008597535.1	HSF-type DNA-binding protein
BBA_04217	19887229	XM_008599314.1	XP_008597536.1	uncharacterized protein
BBA_04231	19887243	XM_008599328.1	XP_008597550.1	exonuclease family protein
BBA_04233	19887245	XM_008599330.1	XP_008597552.1	uncharacterized protein
BBA_04234	19887246	XM_008599331.1	XP_008597553.1	HMG box protein
