locus_tag	GeneID	transcript_id	protein_id	product
BBA_00629	19883641	XM_008595726.1	XP_008593948.1	Intradiol ring-cleavage dioxygenase, core
BBA_00630	19883642	XM_008595727.1	XP_008593949.1	CoA-transferase family III
BBA_00631	19883643	XM_008595728.1	XP_008593950.1	D-alanine--D-alanine ligase
BBA_00632	19883644	XM_008595729.1	XP_008593951.1	4-coumarate-CoA ligase
BBA_00633	19883645	XM_008595730.1	XP_008593952.1	NACHT and TPR domain-containing protein
BBA_00634	19883646	XM_008595731.1	XP_008593953.1	DJ-1/PfpI protein
BBA_00635	19883647	XM_008595732.1	XP_008593954.1	Secretory lipase family protein
BBA_00640	19883652	XM_008595737.1	XP_008593959.1	metal homeostatis protein BSD2
BBA_00643	19883655	XM_008595740.1	XP_008593962.1	uncharacterized protein
BBA_00644	19883656	XM_008595741.1	XP_008593963.1	uncharacterized protein
BBA_00645	19883657	XM_008595742.1	XP_008593964.1	NmrA-like family protein
