"seqnames","start","end","width","strand","score","p_value","q_value","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","distanceToTSS","GeneID","transcript_id","protein_id"
"NW_007930837.1",279566,279575,10,"-",10.3081,7.46e-07,1,"Promoter (1-2kb)",2,280781,281638,858,1,"BBA_00766",-1215,NA,NA,NA
"NW_007930839.1",309006,309015,10,"-",10.3081,7.46e-07,1,"Promoter (2-3kb)",4,310432,311983,1552,2,"BBA_01885",2977,NA,NA,NA
"NW_007930855.1",375157,375166,10,"+",10.3081,7.46e-07,1,"Promoter (<=1kb)",20,374371,374957,587,2,"BBA_06752",-200,NA,NA,NA
"NW_007930837.1",380691,380700,10,"+",10.3081,7.46e-07,1,"Promoter (1-2kb)",2,377375,379330,1956,2,"BBA_00799",-1361,NA,NA,NA
"NW_007930855.1",402131,402140,10,"+",10.3081,7.46e-07,1,"Promoter (3-4kb)",20,405286,405710,425,2,"BBA_06759",3570,NA,NA,NA
"NW_007930859.1",420969,420978,10,"-",10.3081,7.46e-07,1,"Promoter (2-3kb)",24,416551,423700,7150,2,"BBA_07420",2731,NA,NA,NA
"NW_007930853.1",443704,443713,10,"-",10.3081,7.46e-07,1,"Promoter (<=1kb)",18,441707,443436,1730,2,"BBA_06344",-277,NA,NA,NA
"NW_007930855.1",490815,490824,10,"+",10.3081,7.46e-07,1,"Promoter (<=1kb)",20,486791,491422,4632,2,"BBA_06787",598,NA,NA,NA
"NW_007930837.1",497587,497596,10,"-",10.3081,7.46e-07,1,"Promoter (2-3kb)",2,494615,495667,1053,1,"BBA_00829",2981,NA,NA,NA
"NW_007930838.1",511084,511093,10,"+",10.3081,7.46e-07,1,"Promoter (1-2kb)",3,509189,510016,828,1,"BBA_01395",1895,NA,NA,NA
"NW_007930840.1",525040,525049,10,"-",10.3081,7.46e-07,1,"Promoter (<=1kb)",5,522450,524491,2042,2,"BBA_02457",-558,NA,NA,NA
"NW_007930838.1",580817,580826,10,"-",10.3081,7.46e-07,1,"Distal Intergenic",3,574036,576488,2453,1,"BBA_01414",6790,NA,NA,NA
"NW_007930850.1",596646,596655,10,"+",10.3081,7.46e-07,1,"Promoter (<=1kb)",15,597646,598654,1009,1,"BBA_05775",-991,NA,NA,NA
"NW_007930840.1",603491,603500,10,"+",10.3081,7.46e-07,1,"Promoter (4-5kb)",5,597945,599424,1480,2,"BBA_02482",-4067,NA,NA,NA
"NW_007930839.1",635230,635239,10,"-",10.3081,7.46e-07,1,"Promoter (<=1kb)",4,633746,634881,1136,2,"BBA_01989",-358,NA,NA,NA
"NW_007930837.1",642980,642989,10,"+",10.3081,7.46e-07,1,"Promoter (<=1kb)",2,642372,642867,496,2,"BBA_00864",-113,NA,NA,NA
"NW_007930844.1",653005,653014,10,"+",10.3081,7.46e-07,1,"Promoter (<=1kb)",9,653384,657841,4458,1,"BBA_04204",-370,NA,NA,NA
"NW_007930840.1",892584,892593,10,"+",10.3081,7.46e-07,1,"Promoter (<=1kb)",5,889756,891688,1933,2,"BBA_02565",-896,NA,NA,NA
"NW_007930838.1",918976,918985,10,"-",10.3081,7.46e-07,1,"Promoter (2-3kb)",3,918465,921373,2909,2,"BBA_01514",2397,NA,NA,NA
"NW_007930836.1",964398,964407,10,"-",10.3081,7.46e-07,1,"Promoter (<=1kb)",1,964885,966143,1259,1,"BBA_00319",-487,NA,NA,NA
"NW_007930843.1",1041258,1041267,10,"+",10.3081,7.46e-07,1,"Promoter (1-2kb)",8,1039820,1042590,2771,1,"BBA_03954",1438,NA,NA,NA
"NW_007930842.1",1130449,1130458,10,"-",10.3081,7.46e-07,1,"Promoter (<=1kb)",7,1130745,1134854,4110,1,"BBA_03587",-296,NA,NA,NA
"NW_007930838.1",1149578,1149587,10,"-",10.3081,7.46e-07,1,"Promoter (<=1kb)",3,1150477,1150798,322,1,"BBA_01584",-899,NA,NA,NA
"NW_007930836.1",1546983,1546992,10,"+",10.3081,7.46e-07,1,"Promoter (1-2kb)",1,1546675,1548840,2166,2,"BBA_00510",1848,NA,NA,NA
"NW_007930836.1",1761394,1761403,10,"-",10.3081,7.46e-07,1,"Promoter (<=1kb)",1,1761818,1765268,3451,1,"BBA_00574",-424,NA,NA,NA
"NW_007930836.1",1869698,1869707,10,"-",10.3081,7.46e-07,1,"Promoter (1-2kb)",1,1870918,1872479,1562,1,"BBA_00607",-1220,NA,NA,NA
"NW_007930836.1",2077919,2077928,10,"+",10.3081,7.46e-07,1,"Promoter (<=1kb)",1,2076851,2078584,1734,2,"BBA_00679",656,NA,NA,NA
"NW_007930945.1",1,10,10,"-",10.0541,1.49e-06,1,"Promoter (1-2kb)",110,1557,6823,5267,1,"BBA_10258",-1556,NA,NA,NA
"NW_007930911.1",688,697,10,"+",10.0541,1.49e-06,1,"Promoter (<=1kb)",76,855,3428,2574,1,"BBA_09938",-158,NA,NA,NA
"NW_007930966.1",2104,2113,10,"-",10.0541,1.49e-06,1,"Promoter (1-2kb)",130,899,2183,1285,1,"BBA_10324",1214,NA,NA,NA
"NW_007930879.1",2861,2870,10,"+",10.0541,1.49e-06,1,"Promoter (<=1kb)",44,1343,2503,1161,2,"BBA_09025",-358,NA,NA,NA
"NW_007930960.1",5171,5180,10,"+",10.0541,1.49e-06,1,"Promoter (1-2kb)",124,3788,6051,2264,1,"BBA_10311",1383,NA,NA,NA
"NW_007930908.1",7720,7729,10,"-",10.0541,1.49e-06,1,"Promoter (<=1kb)",73,6865,8295,1431,1,"BBA_09892",864,NA,NA,NA
"NW_007930949.1",8914,8923,10,"+",10.0541,1.49e-06,1,"Promoter (2-3kb)",114,8355,11133,2779,2,"BBA_10279",2210,NA,NA,NA
"NW_007930895.1",12477,12486,10,"-",10.0541,1.49e-06,1,"Promoter (1-2kb)",60,10620,11301,682,2,"BBA_09613",-1185,NA,NA,NA
"NW_007930853.1",16056,16065,10,"+",10.0541,1.49e-06,1,"Promoter (<=1kb)",18,13370,15275,1906,2,"BBA_06212",-781,NA,NA,NA
"NW_007930887.1",27313,27322,10,"-",10.0541,1.49e-06,1,"Promoter (1-2kb)",52,25902,26303,402,1,"BBA_09375",1420,NA,NA,NA
"NW_007930892.1",36734,36743,10,"-",10.0541,1.49e-06,1,"Promoter (<=1kb)",57,36703,37020,318,2,"BBA_09534",286,NA,NA,NA
"NW_007930913.1",38311,38320,10,"+",10.0541,1.49e-06,1,"Promoter (2-3kb)",78,39050,40553,1504,2,"BBA_09981",2233,NA,NA,NA
"NW_007930886.1",45767,45776,10,"+",10.0541,1.49e-06,1,"Promoter (1-2kb)",51,47100,47936,837,1,"BBA_09339",-1324,NA,NA,NA
"NW_007930894.1",48867,48876,10,"+",10.0541,1.49e-06,1,"Promoter (<=1kb)",59,49120,50208,1089,1,"BBA_09593",-244,NA,NA,NA
"NW_007930863.1",49605,49614,10,"+",10.0541,1.49e-06,1,"Promoter (<=1kb)",28,50350,52898,2549,1,"BBA_07788",-736,NA,NA,NA
"NW_007930893.1",51496,51505,10,"-",10.0541,1.49e-06,1,"Promoter (<=1kb)",58,51118,51991,874,2,"BBA_09569",495,NA,NA,NA
"NW_007930864.1",69600,69609,10,"-",10.0541,1.49e-06,1,"Promoter (<=1kb)",29,68659,69937,1279,1,"BBA_07897",950,NA,NA,NA
"NW_007930859.1",71724,71733,10,"-",10.0541,1.49e-06,1,"Promoter (1-2kb)",24,71563,73173,1611,2,"BBA_07301",1449,NA,NA,NA
"NW_007930894.1",74435,74444,10,"-",10.0541,1.49e-06,1,"Promoter (<=1kb)",59,74772,76047,1276,1,"BBA_09602",-337,NA,NA,NA
"NW_007930870.1",76404,76413,10,"-",10.0541,1.49e-06,1,"Promoter (<=1kb)",35,76489,78090,1602,1,"BBA_08470",-85,NA,NA,NA
"NW_007930873.1",79700,79709,10,"-",10.0541,1.49e-06,1,"Promoter (<=1kb)",38,79516,80018,503,1,"BBA_08671",193,NA,NA,NA
"NW_007930865.1",80727,80736,10,"+",10.0541,1.49e-06,1,"Promoter (<=1kb)",30,79404,80766,1363,2,"BBA_08009",30,NA,NA,NA
"NW_007930837.1",84406,84415,10,"-",10.0541,1.49e-06,1,"Promoter (<=1kb)",2,83550,84981,1432,1,"BBA_00704",865,NA,NA,NA
"NW_007930864.1",85044,85053,10,"+",10.0541,1.49e-06,1,"Promoter (<=1kb)",29,82977,84212,1236,2,"BBA_07901",-832,NA,NA,NA
"NW_007930875.1",98168,98177,10,"+",10.0541,1.49e-06,1,"Promoter (<=1kb)",40,95160,97655,2496,2,"BBA_08796",-513,NA,NA,NA
"NW_007930872.1",105264,105273,10,"+",10.0541,1.49e-06,1,"Promoter (<=1kb)",37,103800,105479,1680,2,"BBA_08639",206,NA,NA,NA
"NW_007930874.1",106492,106501,10,"+",10.0541,1.49e-06,1,"Promoter (2-3kb)",39,103320,104216,897,2,"BBA_08741",-2276,NA,NA,NA
"NW_007930844.1",121073,121082,10,"-",10.0541,1.49e-06,1,"Promoter (1-2kb)",9,119662,120875,1214,1,"BBA_04032",1420,NA,NA,NA
"NW_007930872.1",127502,127511,10,"+",10.0541,1.49e-06,1,"Promoter (<=1kb)",37,126592,128924,2333,1,"BBA_08645",910,NA,NA,NA
"NW_007930844.1",154678,154687,10,"-",10.0541,1.49e-06,1,"Promoter (1-2kb)",9,154140,156137,1998,2,"BBA_04043",1459,NA,NA,NA
"NW_007930879.1",161481,161490,10,"-",10.0541,1.49e-06,1,"Promoter (2-3kb)",44,159400,160521,1122,1,"BBA_09072",2090,NA,NA,NA
"NW_007930854.1",186274,186283,10,"+",10.0541,1.49e-06,1,"Promoter (<=1kb)",19,184111,185399,1289,2,"BBA_06474",-875,NA,NA,NA
"NW_007930870.1",191737,191746,10,"+",10.0541,1.49e-06,1,"Promoter (<=1kb)",35,191965,193044,1080,1,"BBA_08511",-219,NA,NA,NA
"NW_007930869.1",193944,193953,10,"+",10.0541,1.49e-06,1,"Promoter (3-4kb)",34,197150,197398,249,2,"BBA_08407",3445,NA,NA,NA
"NW_007930868.1",197638,197647,10,"-",10.0541,1.49e-06,1,"Promoter (<=1kb)",33,196788,198247,1460,2,"BBA_08310",609,NA,NA,NA
"NW_007930858.1",197778,197787,10,"-",10.0541,1.49e-06,1,"Promoter (<=1kb)",23,198704,199375,672,1,"BBA_07170",-926,NA,NA,NA
"NW_007930847.1",207130,207139,10,"-",10.0541,1.49e-06,1,"Promoter (<=1kb)",12,205731,207908,2178,2,"BBA_04959",778,NA,NA,NA
"NW_007930843.1",252504,252513,10,"+",10.0541,1.49e-06,1,"Promoter (<=1kb)",8,252680,253879,1200,1,"BBA_03719",-167,NA,NA,NA
"NW_007930868.1",265425,265434,10,"+",10.0541,1.49e-06,1,"Promoter (<=1kb)",33,263907,266088,2182,2,"BBA_08325",654,NA,NA,NA
"NW_007930840.1",300357,300366,10,"+",10.0541,1.49e-06,1,"Promoter (2-3kb)",5,302448,303283,836,1,"BBA_02393",-2082,NA,NA,NA
"NW_007930856.1",306207,306216,10,"-",10.0541,1.49e-06,1,"Promoter (<=1kb)",21,305750,307188,1439,1,"BBA_06894",466,NA,NA,NA
"NW_007930851.1",311122,311131,10,"+",10.0541,1.49e-06,1,"Promoter (<=1kb)",16,309354,311879,2526,2,"BBA_05912",748,NA,NA,NA
"NW_007930856.1",340031,340040,10,"-",10.0541,1.49e-06,1,"Promoter (2-3kb)",21,337300,341974,4675,1,"BBA_06905",2740,NA,NA,NA
"NW_007930846.1",348331,348340,10,"-",10.0541,1.49e-06,1,"Promoter (<=1kb)",11,347886,349245,1360,1,"BBA_04748",454,NA,NA,NA
"NW_007930851.1",393370,393379,10,"+",10.0541,1.49e-06,1,"Promoter (3-4kb)",16,387412,390010,2599,2,"BBA_05936",-3360,NA,NA,NA
"NW_007930856.1",408606,408615,10,"+",10.0541,1.49e-06,1,"Promoter (1-2kb)",21,403444,407459,4016,2,"BBA_06924",-1147,NA,NA,NA
"NW_007930844.1",466588,466597,10,"+",10.0541,1.49e-06,1,"Promoter (<=1kb)",9,466006,469287,3282,1,"BBA_04145",582,NA,NA,NA
"NW_007930850.1",565209,565218,10,"-",10.0541,1.49e-06,1,"Promoter (1-2kb)",15,564398,566559,2162,2,"BBA_05767",1350,NA,NA,NA
"NW_007930852.1",573401,573410,10,"-",10.0541,1.49e-06,1,"Promoter (1-2kb)",17,574543,576778,2236,1,"BBA_06186",-1142,NA,NA,NA
"NW_007930838.1",769873,769882,10,"-",10.0541,1.49e-06,1,"Promoter (<=1kb)",3,770813,771765,953,1,"BBA_01473",-940,NA,NA,NA
"NW_007930843.1",1096098,1096107,10,"+",10.0541,1.49e-06,1,"Promoter (<=1kb)",8,1092736,1096189,3454,2,"BBA_03974",82,NA,NA,NA
"NW_007930838.1",1571348,1571357,10,"+",10.0541,1.49e-06,1,"Promoter (<=1kb)",3,1570832,1571913,1082,2,"BBA_01724",556,NA,NA,NA
"NW_007930838.1",1659043,1659052,10,"-",10.0541,1.49e-06,1,"Promoter (1-2kb)",3,1658029,1659204,1176,1,"BBA_01748",1023,NA,NA,NA
"NW_007930909.1",1544,1553,10,"+",9.80541,2.24e-06,1,"Promoter (<=1kb)",74,659,2328,1670,1,"BBA_09908",885,NA,NA,NA
"NW_007930923.1",9711,9720,10,"-",9.80541,2.24e-06,1,"Promoter (1-2kb)",88,6236,8674,2439,2,"BBA_10101",-1046,NA,NA,NA
"NW_007930850.1",26430,26439,10,"-",9.80541,2.24e-06,1,"Promoter (1-2kb)",15,22552,25374,2823,2,"BBA_05591",-1065,NA,NA,NA
"NW_007930875.1",57110,57119,10,"-",9.80541,2.24e-06,1,"Promoter (<=1kb)",40,54994,57698,2705,2,"BBA_08783",588,NA,NA,NA
"NW_007930886.1",72212,72221,10,"+",9.80541,2.24e-06,1,"Promoter (1-2kb)",51,70416,72236,1821,1,"BBA_09347",1796,NA,NA,NA
"NW_007930860.1",88980,88989,10,"+",9.80541,2.24e-06,1,"Promoter (<=1kb)",25,89212,89691,480,1,"BBA_07455",-223,NA,NA,NA
"NW_007930856.1",98957,98966,10,"+",9.80541,2.24e-06,1,"Promoter (<=1kb)",21,99428,100081,654,1,"BBA_06837",-462,NA,NA,NA
"NW_007930836.1",121635,121644,10,"-",9.80541,2.24e-06,1,"Promoter (<=1kb)",1,121573,122736,1164,1,"BBA_00040",71,NA,NA,NA
"NW_007930869.1",130969,130978,10,"+",9.80541,2.24e-06,1,"Promoter (<=1kb)",34,130096,131621,1526,1,"BBA_08383",873,NA,NA,NA
"NW_007930850.1",186623,186632,10,"+",9.80541,2.24e-06,1,"Promoter (<=1kb)",15,186729,187510,782,2,"BBA_05634",878,NA,NA,NA
"NW_007930856.1",196994,197003,10,"-",9.80541,2.24e-06,1,"Promoter (<=1kb)",21,197931,198727,797,1,"BBA_06865",-937,NA,NA,NA
"NW_007930855.1",204616,204625,10,"-",9.80541,2.24e-06,1,"Promoter (2-3kb)",20,201857,205158,3302,1,"BBA_06703",2768,NA,NA,NA
"NW_007930862.1",214034,214043,10,"-",9.80541,2.24e-06,1,"Promoter (<=1kb)",27,212319,214555,2237,2,"BBA_07734",521,NA,NA,NA
"NW_007930850.1",245982,245991,10,"+",9.80541,2.24e-06,1,"Promoter (1-2kb)",15,244914,245582,669,1,"BBA_05648",1068,NA,NA,NA
"NW_007930852.1",337692,337701,10,"-",9.80541,2.24e-06,1,"Promoter (<=1kb)",17,337144,337923,780,1,"BBA_06119",557,NA,NA,NA
"NW_007930854.1",338349,338358,10,"-",9.80541,2.24e-06,1,"Promoter (2-3kb)",19,331229,340896,9668,2,"BBA_06528",2547,NA,NA,NA
"NW_007930843.1",342062,342071,10,"+",9.80541,2.24e-06,1,"Promoter (<=1kb)",8,341772,342330,559,2,"BBA_03748",259,NA,NA,NA
"NW_007930847.1",354188,354197,10,"+",9.80541,2.24e-06,1,"Promoter (<=1kb)",12,354462,355504,1043,1,"BBA_05005",-265,NA,NA,NA
"NW_007930851.1",366803,366812,10,"+",9.80541,2.24e-06,1,"Promoter (3-4kb)",16,367345,370666,3322,2,"BBA_05930",3854,NA,NA,NA
"NW_007930843.1",418703,418712,10,"-",9.80541,2.24e-06,1,"Promoter (1-2kb)",8,416955,417463,509,2,"BBA_03765",-1249,NA,NA,NA
"NW_007930857.1",427618,427627,10,"-",9.80541,2.24e-06,1,"Promoter (2-3kb)",22,423829,425132,1304,2,"BBA_07074",-2495,NA,NA,NA
"NW_007930845.1",438101,438110,10,"+",9.80541,2.24e-06,1,"Promoter (1-2kb)",10,437192,439950,2759,2,"BBA_04480",1840,NA,NA,NA
"NW_007930837.1",461025,461034,10,"+",9.80541,2.24e-06,1,"Promoter (<=1kb)",2,458612,460528,1917,2,"BBA_00818",-497,NA,NA,NA
"NW_007930846.1",471975,471984,10,"-",9.80541,2.24e-06,1,"Promoter (1-2kb)",11,471866,473533,1668,2,"BBA_04786",1558,NA,NA,NA
"NW_007930847.1",474470,474479,10,"+",9.80541,2.24e-06,1,"Promoter (<=1kb)",12,475018,475683,666,1,"BBA_05037",-539,NA,NA,NA
"NW_007930838.1",482378,482387,10,"-",9.80541,2.24e-06,1,"Promoter (1-2kb)",3,479980,481353,1374,2,"BBA_01390",-1034,NA,NA,NA
"NW_007930844.1",484872,484881,10,"-",9.80541,2.24e-06,1,"Promoter (2-3kb)",9,487449,488599,1151,1,"BBA_04149",-2577,NA,NA,NA
"NW_007930849.1",490143,490152,10,"-",9.80541,2.24e-06,1,"Promoter (4-5kb)",14,488603,494987,6385,2,"BBA_05505",4844,NA,NA,NA
"NW_007930851.1",505487,505496,10,"-",9.80541,2.24e-06,1,"Promoter (<=1kb)",16,506125,507129,1005,1,"BBA_05975",-638,NA,NA,NA
"NW_007930837.1",509332,509341,10,"-",9.80541,2.24e-06,1,"Promoter (1-2kb)",2,510577,512875,2299,1,"BBA_00832",-1245,NA,NA,NA
"NW_007930836.1",660099,660108,10,"-",9.80541,2.24e-06,1,"Promoter (<=1kb)",1,659749,661008,1260,1,"BBA_00218",359,NA,NA,NA
"NW_007930843.1",732062,732071,10,"-",9.80541,2.24e-06,1,"Promoter (<=1kb)",8,731086,732490,1405,1,"BBA_03867",985,NA,NA,NA
"NW_007930844.1",829347,829356,10,"-",9.80541,2.24e-06,1,"Promoter (<=1kb)",9,829066,829853,788,2,"BBA_04260",506,NA,NA,NA
"NW_007930836.1",845906,845915,10,"-",9.80541,2.24e-06,1,"Promoter (2-3kb)",1,843527,846000,2474,1,"BBA_00289",2388,NA,NA,NA
"NW_007930842.1",1076996,1077005,10,"+",9.80541,2.24e-06,1,"Promoter (<=1kb)",7,1076638,1078367,1730,1,"BBA_03572",358,NA,NA,NA
"NW_007930836.1",1183107,1183116,10,"-",9.80541,2.24e-06,1,"Promoter (1-2kb)",1,1184394,1185083,690,2,"BBA_00387",1976,NA,NA,NA
"NW_007930841.1",1201569,1201578,10,"-",9.80541,2.24e-06,1,"Promoter (3-4kb)",6,1204027,1205030,1004,2,"BBA_03137",3461,NA,NA,NA
"NW_007930839.1",1364890,1364899,10,"+",9.80541,2.24e-06,1,"Promoter (<=1kb)",4,1362841,1365282,2442,2,"BBA_02219",383,NA,NA,NA
"NW_007930837.1",1843829,1843838,10,"-",9.80541,2.24e-06,1,"Promoter (3-4kb)",2,1840082,1840387,306,1,"BBA_01204",3756,NA,NA,NA
"NW_007930964.1",8040,8049,10,"+",9.75135,3.15e-06,1,"Promoter (1-2kb)",128,4793,6768,1976,2,"BBA_10322",-1272,"19893334","XM_008605419.1","XP_008603641.1"
"NW_007930910.1",8757,8766,10,"+",9.75135,3.15e-06,1,"Promoter (<=1kb)",75,6081,7823,1743,2,"BBA_09922",-934,NA,NA,NA
"NW_007930905.1",13615,13624,10,"+",9.75135,3.15e-06,1,"Promoter (1-2kb)",70,14745,15775,1031,1,"BBA_09829",-1121,NA,NA,NA
"NW_007930846.1",32453,32462,10,"+",9.75135,3.15e-06,1,"Promoter (<=1kb)",11,31484,31988,505,2,"BBA_04655",-465,NA,NA,NA
"NW_007930843.1",37397,37406,10,"+",9.75135,3.15e-06,1,"Promoter (2-3kb)",8,32339,35107,2769,2,"BBA_03641",-2290,NA,NA,NA
"NW_007930908.1",48964,48973,10,"-",9.75135,3.15e-06,1,"Promoter (1-2kb)",73,47574,49796,2223,1,"BBA_09906",1399,NA,NA,NA
"NW_007930878.1",67077,67086,10,"-",9.75135,3.15e-06,1,"Promoter (<=1kb)",43,65879,66256,378,2,"BBA_08978",-830,NA,NA,NA
"NW_007930889.1",68323,68332,10,"+",9.75135,3.15e-06,1,"Promoter (1-2kb)",54,69466,70496,1031,1,"BBA_09456",-1134,NA,NA,NA
"NW_007930882.1",73492,73501,10,"-",9.75135,3.15e-06,1,"Promoter (2-3kb)",47,75690,76380,691,1,"BBA_09196",-2198,NA,NA,NA
"NW_007930848.1",120623,120632,10,"-",9.75135,3.15e-06,1,"Promoter (<=1kb)",13,116314,120161,3848,2,"BBA_05151",-471,NA,NA,NA
"NW_007930837.1",151038,151047,10,"-",9.75135,3.15e-06,1,"Promoter (1-2kb)",2,148895,149158,264,2,"BBA_00727",-1889,NA,NA,NA
"NW_007930870.1",159735,159744,10,"-",9.75135,3.15e-06,1,"Promoter (<=1kb)",35,160502,162393,1892,1,"BBA_08502",-767,NA,NA,NA
"NW_007930851.1",160851,160860,10,"+",9.75135,3.15e-06,1,"Promoter (<=1kb)",16,158488,161177,2690,2,"BBA_05854",317,NA,NA,NA
"NW_007930838.1",198630,198639,10,"-",9.75135,3.15e-06,1,"Promoter (<=1kb)",3,198707,200086,1380,1,"BBA_01298",-77,NA,NA,NA
"NW_007930844.1",229275,229284,10,"+",9.75135,3.15e-06,1,"Promoter (2-3kb)",9,226316,228768,2453,1,"BBA_04070",2959,NA,NA,NA
"NW_007930853.1",240957,240966,10,"-",9.75135,3.15e-06,1,"Promoter (1-2kb)",18,239230,241003,1774,1,"BBA_06275",1736,NA,NA,NA
"NW_007930840.1",348604,348613,10,"-",9.75135,3.15e-06,1,"Promoter (1-2kb)",5,346482,347562,1081,2,"BBA_02406",-1051,NA,NA,NA
"NW_007930854.1",363398,363407,10,"+",9.75135,3.15e-06,1,"Promoter (1-2kb)",19,363227,364888,1662,2,"BBA_06537",1481,NA,NA,NA
"NW_007930861.1",386748,386757,10,"-",9.75135,3.15e-06,1,"Promoter (<=1kb)",26,385799,386416,618,2,"BBA_07666",-341,NA,NA,NA
"NW_007930859.1",387964,387973,10,"+",9.75135,3.15e-06,1,"Promoter (<=1kb)",24,388116,388999,884,1,"BBA_07410",-143,NA,NA,NA
"NW_007930838.1",415415,415424,10,"-",9.75135,3.15e-06,1,"Promoter (2-3kb)",3,411461,412939,1479,2,"BBA_01368",-2485,NA,NA,NA
"NW_007930852.1",452403,452412,10,"-",9.75135,3.15e-06,1,"Promoter (<=1kb)",17,452180,455318,3139,1,"BBA_06147",232,NA,NA,NA
"NW_007930840.1",760046,760055,10,"-",9.75135,3.15e-06,1,"Promoter (<=1kb)",5,759395,760499,1105,1,"BBA_02523",660,NA,NA,NA
"NW_007930846.1",762768,762777,10,"+",9.75135,3.15e-06,1,"Promoter (4-5kb)",11,766391,767412,1022,2,"BBA_04868",4635,NA,NA,NA
"NW_007930845.1",845121,845130,10,"-",9.75135,3.15e-06,1,"Promoter (4-5kb)",10,848849,849300,452,2,"BBA_04606",4179,NA,NA,NA
"NW_007930837.1",906272,906281,10,"-",9.75135,3.15e-06,1,"Promoter (1-2kb)",2,905182,905483,302,1,"BBA_00929",1099,NA,NA,NA
"NW_007930837.1",942556,942565,10,"-",9.75135,3.15e-06,1,"Promoter (1-2kb)",2,941200,945242,4043,1,"BBA_00937",1365,NA,NA,NA
"NW_007930841.1",1045785,1045794,10,"-",9.75135,3.15e-06,1,"Promoter (<=1kb)",6,1045291,1046253,963,1,"BBA_03088",503,NA,NA,NA
"NW_007930838.1",1396740,1396749,10,"-",9.75135,3.15e-06,1,"Promoter (<=1kb)",3,1395616,1397193,1578,2,"BBA_01668",453,NA,NA,NA
"NW_007930838.1",1730082,1730091,10,"+",9.75135,3.15e-06,1,"Promoter (<=1kb)",3,1728419,1730668,2250,2,"BBA_01775",577,NA,NA,NA
"NW_007930848.1",3086,3095,10,"-",9.65405,4.96e-06,1,"Promoter (1-2kb)",13,256,2040,1785,2,"BBA_05123",-1055,NA,NA,NA
"NW_007930892.1",5897,5906,10,"-",9.65405,4.96e-06,1,"Promoter (<=1kb)",57,6005,8445,2441,1,"BBA_09527",-108,NA,NA,NA
"NW_007930962.1",8945,8954,10,"+",9.65405,4.96e-06,1,"Promoter (1-2kb)",126,6461,7012,552,2,"BBA_10318",-1933,"19893330","XM_008605415.1","XP_008603637.1"
