locus_tag	GeneID	transcript_id	protein_id	product
BBA_00221	19883233	XM_008595318.1	XP_008593540.1	Cytochrome P450 CYP51F1
BBA_00223	19883235	XM_008595320.1	XP_008593542.1	uncharacterized protein
BBA_00231	19883243	XM_008595328.1	XP_008593550.1	uncharacterized protein
BBA_00235	19883247	XM_008595332.1	XP_008593554.1	peptidase A4 family protein
BBA_00241	19883253	XM_008595338.1	XP_008593560.1	Ssu72-like protein
BBA_00269	19883281	XM_008595366.1	XP_008593588.1	uncharacterized protein
BBA_00275	19883287	XM_008595372.1	XP_008593594.1	LSM domain-containing protein
BBA_00276	19883288	XM_008595373.1	XP_008593595.1	sphingolipid long chain base sensory protein, putative
BBA_00289	19883301	XM_008595386.1	XP_008593608.1	uncharacterized protein
BBA_00291	19883303	XM_008595388.1	XP_008593610.1	COM1 protein
BBA_00293	19883305	XM_008595390.1	XP_008593612.1	PIG-P domain-containing protein
BBA_00295	19883307	XM_008595392.1	XP_008593614.1	uncharacterized protein
BBA_00296	19883308	XM_008595393.1	XP_008593615.1	RING-8 protein
BBA_00299	19883311	XM_008595396.1	XP_008593618.1	uncharacterized protein
BBA_00303	19883315	XM_008595400.1	XP_008593622.1	endoglucanase, putative
BBA_00305	19883317	XM_008595402.1	XP_008593624.1	Cytochrome P450 CYP628A2
BBA_00317	19883329	XM_008595414.1	XP_008593636.1	transcription initiation factor IID
BBA_00323	19883335	XM_008595420.1	XP_008593642.1	inosine-5-monophosphate dehydrogenase
BBA_00472	19883484	XM_008595569.1	XP_008593791.1	3-dehydroquinate synthase
BBA_00476	19883488	XM_008595573.1	XP_008593795.1	SH3 domain-containing protein
BBA_00477	19883489	XM_008595574.1	XP_008593796.1	uncharacterized protein
BBA_00478	19883490	XM_008595575.1	XP_008593797.1	calcineurin-like phosphoesterase
BBA_00485	19883497	XM_008595582.1	XP_008593804.1	ATP synthase regulation protein NCA2
BBA_00495	19883507	XM_008595592.1	XP_008593814.1	SNARE protein, putative
BBA_00498	19883510	XM_008595595.1	XP_008593817.1	RTA1 domain protein, putative
BBA_00499	19883511	XM_008595596.1	XP_008593818.1	C6 finger domain protein
BBA_00500	19883512	XM_008595597.1	XP_008593819.1	calcineurin-like phosphoesterase
BBA_00503	19883515	XM_008595600.1	XP_008593822.1	SUR7 protein
BBA_00504	19883516	XM_008595601.1	XP_008593823.1	Serine hydroxymethyltransferase
BBA_00507	19883519	XM_008595604.1	XP_008593826.1	peptidyl-tRNA hydrolase domain-containing protein
BBA_00512	19883524	XM_008595609.1	XP_008593831.1	trascription factor
BBA_00516	19883528	XM_008595613.1	XP_008593835.1	Pex2/Pex12 amino terminal region
BBA_00521	19883533	XM_008595618.1	XP_008593840.1	nonhistone chromosomal protein
BBA_00529	19883541	XM_008595626.1	XP_008593848.1	amino acid transporter
BBA_00538	19883550	XM_008595635.1	XP_008593857.1	Atg28p-like protein
BBA_00545	19883557	XM_008595642.1	XP_008593864.1	penicillin-binding protein
BBA_00547	19883559	XM_008595644.1	XP_008593866.1	purine nucleoside permease
BBA_00550	19883562	XM_008595647.1	XP_008593869.1	DUF757 domain-containing protein
BBA_00551	19883563	XM_008595648.1	XP_008593870.1	major facilitator superfamily transporter
BBA_00568	19883580	XM_008595665.1	XP_008593887.1	uncharacterized protein
BBA_00570	19883582	XM_008595667.1	XP_008593889.1	retrograde regulation protein
BBA_00574	19883586	XM_008595671.1	XP_008593893.1	choriogenin Hminor
BBA_00581	19883593	XM_008595678.1	XP_008593900.1	uncharacterized protein
BBA_00587	19883599	XM_008595684.1	XP_008593906.1	intracellular protein transport protein
BBA_00588	19883600	XM_008595685.1	XP_008593907.1	RNA polymerase II Mediator complex subunit Sin4
BBA_00590	19883602	XM_008595687.1	XP_008593909.1	uncharacterized protein
BBA_00592	19883604	XM_008595689.1	XP_008593911.1	vacuolar protein sorting/targeting protein PEP1
BBA_00594	19883606	XM_008595691.1	XP_008593913.1	amino acid permease
BBA_00600	19883612	XM_008595697.1	XP_008593919.1	uncharacterized protein
BBA_00601	19883613	XM_008595698.1	XP_008593920.1	mitochondrial peroxiredoxin PRX1
BBA_00606	19883618	XM_008595703.1	XP_008593925.1	uncharacterized protein
BBA_00608	19883620	XM_008595705.1	XP_008593927.1	amino acid permease family protein
BBA_00616	19883628	XM_008595713.1	XP_008593935.1	glycoside hydrolase family 35
BBA_00622	19883634	XM_008595719.1	XP_008593941.1	uncharacterized protein
BBA_00624	19883636	XM_008595721.1	XP_008593943.1	uncharacterized protein
BBA_00625	19883637	XM_008595722.1	XP_008593944.1	Glycoside hydrolase, catalytic core
BBA_00631	19883643	XM_008595728.1	XP_008593950.1	D-alanine--D-alanine ligase
BBA_00638	19883650	XM_008595735.1	XP_008593957.1	putative tricarboxylate transporter mitochondrial carrier protein
BBA_00651	19883663	XM_008595748.1	XP_008593970.1	zinc carboxypeptidase
BBA_00653	19883665	XM_008595750.1	XP_008593972.1	spindle poison sensitivity protein Scp3, putative
BBA_00654	19883666	XM_008595751.1	XP_008593973.1	uncharacterized protein
BBA_00656	19883668	XM_008595753.1	XP_008593975.1	bZIP transcription factor, bZIP-1
BBA_00666	19883678	XM_008595763.1	XP_008593985.1	uncharacterized protein
BBA_00669	19883681	XM_008595766.1	XP_008593988.1	WD repeat-containing protein
BBA_00678	19883690	XM_008595775.1	XP_008593997.1	C2H2 transcription factor
BBA_00681	19883693	XM_008595778.1	XP_008594000.1	gelsolin-like protein
BBA_00685	19883697	XM_008595782.1	XP_008594004.1	uncharacterized protein
BBA_00691	19883703	XM_008595788.1	XP_008594010.1	uncharacterized protein
BBA_00692	19883704	XM_008595789.1	XP_008594011.1	reverse transcriptase
BBA_00693	19883705	XM_008595790.1	XP_008594012.1	metalloprotease-like protein
BBA_00696	19883708	XM_008595793.1	XP_008594015.1	uncharacterized protein
BBA_00698	19883710	XM_008595795.1	XP_008594017.1	restless-like transposase
BBA_00714	19883726	XM_008595811.1	XP_008594033.1	ankyrin repeat-containing protein
BBA_00715	19883727	XM_008595812.1	XP_008594034.1	FluG domain-containing protein
BBA_00727	19883739	XM_008595824.1	XP_008594046.1	uncharacterized protein
BBA_00728	19883740	XM_008595825.1	XP_008594047.1	zinc-binding dehydrogenase
BBA_00730	19883742	XM_008595827.1	XP_008594049.1	glycosyltransferase family 31
BBA_00731	19883743	XM_008595828.1	XP_008594050.1	GNAT family acetyltransferase, putative
BBA_00737	19883749	XM_008595834.1	XP_008594056.1	dimethylaniline monooxygenase 3
BBA_00750	19883762	XM_008595847.1	XP_008594069.1	uncharacterized protein
BBA_00755	19883767	XM_008595852.1	XP_008594074.1	asparaginyl-tRNA synthetase
BBA_00756	19883768	XM_008595853.1	XP_008594075.1	cAMP-independent regulatory protein pac2
BBA_00760	19883772	XM_008595857.1	XP_008594079.1	phosphatidylinositol-4-phosphate 5-Kinase
BBA_00762	19883774	XM_008595859.1	XP_008594081.1	uncharacterized protein
BBA_00771	19883783	XM_008595868.1	XP_008594090.1	Ankyrin repeat protein
BBA_00776	19883788	XM_008595873.1	XP_008594095.1	CoA-transferase family III
BBA_00779	19883791	XM_008595876.1	XP_008594098.1	uncharacterized protein
BBA_00781	19883793	XM_008595878.1	XP_008594100.1	tuberin-like protein
BBA_00783	19883795	XM_008595880.1	XP_008594102.1	uncharacterized protein
BBA_00786	19883798	XM_008595883.1	XP_008594105.1	DNA-binding protein
BBA_00791	19883803	XM_008595888.1	XP_008594110.1	apoptosis-inducing TAF9-like domain 1 family protein
BBA_00803	19883815	XM_008595900.1	XP_008594122.1	NDT80/PhoG like DNA-binding family protein
BBA_00810	19883822	XM_008595907.1	XP_008594129.1	Carbohydrate/purine kinase
BBA_00811	19883823	XM_008595908.1	XP_008594130.1	uncharacterized protein
BBA_00812	19883824	XM_008595909.1	XP_008594131.1	uncharacterized protein
BBA_00824	19883836	XM_008595921.1	XP_008594143.1	STAG domain-containing protein
BBA_00826	19883838	XM_008595923.1	XP_008594145.1	UreD urease accessory protein
BBA_00828	19883840	XM_008595925.1	XP_008594147.1	integral membrane family protein
BBA_00831	19883843	XM_008595928.1	XP_008594150.1	uncharacterized protein
BBA_00833	19883845	XM_008595930.1	XP_008594152.1	putative mitochondrial carrier protein ARALAR1
BBA_00843	19883855	XM_008595940.1	XP_008594162.1	WD domain-containing protein
BBA_00844	19883856	XM_008595941.1	XP_008594163.1	fungal specific transcription factor
BBA_00850	19883862	XM_008595947.1	XP_008594169.1	putative SERINE-TYPE CARBOXYPEPTIDASE F PRECURSOR
BBA_00855	19883867	XM_008595952.1	XP_008594174.1	uncharacterized protein
BBA_00862	19883874	XM_008595959.1	XP_008594181.1	uncharacterized protein
BBA_00867	19883879	XM_008595964.1	XP_008594186.1	uncharacterized protein
BBA_00877	19883889	XM_008595974.1	XP_008594196.1	uncharacterized protein
BBA_01280	19884292	XM_008596377.1	XP_008594599.1	transcription factor Rba50
BBA_01281	19884293	XM_008596378.1	XP_008594600.1	uncharacterized protein
BBA_01286	19884298	XM_008596383.1	XP_008594605.1	tat pathway signal sequence
BBA_01288	19884300	XM_008596385.1	XP_008594607.1	HSF-type DNA-binding protein
BBA_01293	19884305	XM_008596390.1	XP_008594612.1	uncharacterized protein
BBA_01295	19884307	XM_008596392.1	XP_008594614.1	uncharacterized protein
BBA_01302	19884314	XM_008596399.1	XP_008594621.1	Zinc finger, H2C2-type, histone UAS binding protein
BBA_01314	19884326	XM_008596411.1	XP_008594633.1	peptide transporter MTD1
BBA_01322	19884334	XM_008596419.1	XP_008594641.1	carrier protein YMC1, mitochondrial
BBA_01333	19884345	XM_008596430.1	XP_008594652.1	SAGA complex protein
BBA_01339	19884351	XM_008596436.1	XP_008594658.1	histidinol-phosphate aminotransferase
BBA_01430	19884442	XM_008596527.1	XP_008594749.1	AhpC/TSA family protein
BBA_01435	19884447	XM_008596532.1	XP_008594754.1	Sir2 family protein
BBA_01445	19884457	XM_008596542.1	XP_008594764.1	peroxin 13
BBA_01456	19884468	XM_008596553.1	XP_008594775.1	uncharacterized protein
BBA_01458	19884470	XM_008596555.1	XP_008594777.1	pentatricopeptide repeat domain-containing protein
BBA_01475	19884487	XM_008596572.1	XP_008594794.1	protein of unknown function DUF2422
BBA_01498	19884510	XM_008596595.1	XP_008594817.1	ubiquitin-conjugating enzyme
BBA_01503	19884515	XM_008596600.1	XP_008594822.1	uncharacterized protein
BBA_01505	19884517	XM_008596602.1	XP_008594824.1	peptidase family M20/M25/M40 protein
BBA_01514	19884526	XM_008596611.1	XP_008594833.1	C6 finger domain protein
BBA_01515	19884527	XM_008596612.1	XP_008594834.1	Cytochrome P450 CYP548A5
BBA_01530	19884542	XM_008596627.1	XP_008594849.1	VID27 cytoplasmic protein
BBA_01534	19884546	XM_008596631.1	XP_008594853.1	ATP synthase protein 9
BBA_01553	19884565	XM_008596650.1	XP_008594872.1	uncharacterized protein
BBA_01557	19884569	XM_008596654.1	XP_008594876.1	choline-sulfatase-like protein
BBA_01559	19884571	XM_008596656.1	XP_008594878.1	YagE family protein
BBA_01563	19884575	XM_008596660.1	XP_008594882.1	transcription initiation factor TFIID subunit 7
BBA_01567	19884579	XM_008596664.1	XP_008594886.1	cyclic nucleotide-binding domain-containing protein
BBA_01574	19884586	XM_008596671.1	XP_008594893.1	ADP-ribosylation factor family protein
BBA_01577	19884589	XM_008596674.1	XP_008594896.1	peptidase family M49
BBA_01586	19884598	XM_008596683.1	XP_008594905.1	DEAD/DEAH box helicase
BBA_01592	19884604	XM_008596689.1	XP_008594911.1	uncharacterized protein
BBA_01593	19884605	XM_008596690.1	XP_008594912.1	quinone oxidoreductase
BBA_01594	19884606	XM_008596691.1	XP_008594913.1	uncharacterized protein
BBA_01596	19884608	XM_008596693.1	XP_008594915.1	uncharacterized protein
BBA_01603	19884615	XM_008596700.1	XP_008594922.1	mitochondrial 37S ribosomal protein S8
BBA_01604	19884616	XM_008596701.1	XP_008594923.1	uncharacterized protein
BBA_01609	19884621	XM_008596706.1	XP_008594928.1	aminotransferase class I and II
BBA_02256	19885268	XM_008597353.1	XP_008595575.1	peptidase family C50
BBA_02257	19885269	XM_008597354.1	XP_008595576.1	uncharacterized protein
BBA_02264	19885276	XM_008597361.1	XP_008595583.1	Arylacetamide deacetylase
BBA_02275	19885287	XM_008597372.1	XP_008595594.1	Cytochrome P450 CYP5202A1
BBA_02282	19885294	XM_008597379.1	XP_008595601.1	uncharacterized protein
BBA_02286	19885298	XM_008597383.1	XP_008595605.1	protein tyrosine phosphatase (Pyp1), putative
BBA_02287	19885299	XM_008597384.1	XP_008595606.1	uncharacterized protein
BBA_02289	19885301	XM_008597386.1	XP_008595608.1	binuclear zinc transcription factor
BBA_02290	19885302	XM_008597387.1	XP_008595609.1	eukaryotic aspartyl protease
BBA_02291	19885303	XM_008597388.1	XP_008595610.1	V-type ATPase
BBA_02293	19885305	XM_008597390.1	XP_008595612.1	prephenate dehydratase
BBA_02297	19885309	XM_008597394.1	XP_008595616.1	putative aspartate aminotransferase
BBA_02301	19885313	XM_008597398.1	XP_008595620.1	plasma membrane fusion protein PRM1
BBA_02302	19885314	XM_008597399.1	XP_008595621.1	autophagy-related protein 8
BBA_02307	19885319	XM_008597404.1	XP_008595626.1	putative adenylate kinase
BBA_02309	19885321	XM_008597406.1	XP_008595628.1	serine proteinase inhibitor IA-2
BBA_02310	19885322	XM_008597407.1	XP_008595629.1	Cytochrome P450 CYP621A2
BBA_02313	19885325	XM_008597410.1	XP_008595632.1	tudor domain-containing protein
BBA_02314	19885326	XM_008597411.1	XP_008595633.1	integral membrane protein, putative
BBA_02317	19885329	XM_008597414.1	XP_008595636.1	serine/threonine-protein kinase nak1
BBA_02320	19885332	XM_008597417.1	XP_008595639.1	ab-hydrolase associated lipase region
BBA_02323	19885335	XM_008597420.1	XP_008595642.1	ubiquitin carboxyl-terminal hydrolase, family 1
BBA_02327	19885339	XM_008597424.1	XP_008595646.1	uncharacterized protein
BBA_02332	19885344	XM_008597429.1	XP_008595651.1	pyridoxamine 5-phosphate oxidase
BBA_02814	19885826	XM_008597911.1	XP_008596133.1	Rad4 transglutaminase-like domain-containing protein
BBA_02816	19885828	XM_008597913.1	XP_008596135.1	putative phytochrome-like histidine kinase PHY1p
BBA_02821	19885833	XM_008597918.1	XP_008596140.1	amidase-like protein
BBA_02833	19885845	XM_008597930.1	XP_008596152.1	phosphoenolpyruvate carboxykinase
BBA_02841	19885853	XM_008597938.1	XP_008596160.1	SET domain-containing protein
BBA_02842	19885854	XM_008597939.1	XP_008596161.1	nucleoporin autopeptidase
BBA_02845	19885857	XM_008597942.1	XP_008596164.1	BTB/POZ domain-containing protein
BBA_02849	19885861	XM_008597946.1	XP_008596168.1	VHS domain-containing protein
BBA_02854	19885866	XM_008597951.1	XP_008596173.1	tubulin-tyrosine ligase
BBA_02857	19885869	XM_008597954.1	XP_008596176.1	phenazine biosynthesis protein phzF
BBA_02859	19885871	XM_008597956.1	XP_008596178.1	methyltransferase OMS1
BBA_02869	19885881	XM_008597966.1	XP_008596188.1	methylthioadenosine phosphorylase
BBA_02872	19885884	XM_008597969.1	XP_008596191.1	uncharacterized protein
BBA_02873	19885885	XM_008597970.1	XP_008596192.1	sarcosine oxidase
BBA_02874	19885886	XM_008597971.1	XP_008596193.1	Cytochrome P450 CYP505D4
BBA_02883	19885895	XM_008597980.1	XP_008596202.1	uncharacterized protein
BBA_02888	19885900	XM_008597985.1	XP_008596207.1	Major royal jelly protein
BBA_02890	19885902	XM_008597987.1	XP_008596209.1	uncharacterized protein
BBA_02897	19885909	XM_008597994.1	XP_008596216.1	replication factor RFC1 C terminal domain-containing protein
BBA_02902	19885914	XM_008597999.1	XP_008596221.1	uncharacterized protein
BBA_02911	19885923	XM_008598008.1	XP_008596230.1	AT hook domain-containing protein
BBA_02914	19885926	XM_008598011.1	XP_008596233.1	myosin regulatory light chain cdc4
BBA_02919	19885931	XM_008598016.1	XP_008596238.1	sulfate permease
BBA_02932	19885944	XM_008598029.1	XP_008596251.1	General substrate transporter
BBA_02938	19885950	XM_008598035.1	XP_008596257.1	prolyl-tRNA synthetase
BBA_02944	19885956	XM_008598041.1	XP_008596263.1	tat pathway signal sequence
BBA_02956	19885968	XM_008598053.1	XP_008596275.1	GANP/Nin1/mts3/eIF-3 p25 family protein
BBA_02959	19885971	XM_008598056.1	XP_008596278.1	uncharacterized protein
BBA_02965	19885977	XM_008598062.1	XP_008596284.1	PHD-finger domain-containing protein
BBA_02967	19885979	XM_008598064.1	XP_008596286.1	Mmc protein
BBA_02968	19885980	XM_008598065.1	XP_008596287.1	regulator of G protein signaling
BBA_02969	19885981	XM_008598066.1	XP_008596288.1	uncharacterized protein
BBA_02970	19885982	XM_008598067.1	XP_008596289.1	uncharacterized protein
BBA_02974	19885986	XM_008598071.1	XP_008596293.1	ribosomal protein L23
BBA_02975	19885987	XM_008598072.1	XP_008596294.1	BAHD family acyltransferase, clade V
BBA_02981	19885993	XM_008598078.1	XP_008596300.1	WD domain-containing protein
BBA_02984	19885996	XM_008598081.1	XP_008596303.1	squalene epoxidase
BBA_02987	19885999	XM_008598084.1	XP_008596306.1	suppressor of Mek1
BBA_02996	19886008	XM_008598093.1	XP_008596315.1	antigenic cell wall galactomannoprotein, putative
BBA_03000	19886012	XM_008598097.1	XP_008596319.1	isochorismatase-like protein
BBA_03001	19886013	XM_008598098.1	XP_008596320.1	ABC-type Fe3+ transport system
BBA_03003	19886015	XM_008598100.1	XP_008596322.1	serine protein kinase
BBA_03014	19886026	XM_008598111.1	XP_008596333.1	bZIP transcription factor
BBA_03016	19886028	XM_008598113.1	XP_008596335.1	peptidase family protein
BBA_03022	19886034	XM_008598119.1	XP_008596341.1	serine/threonine protein kinase
BBA_03044	19886056	XM_008598141.1	XP_008596363.1	hexose transporter
BBA_03048	19886060	XM_008598145.1	XP_008596367.1	SNO glutamine amidotransferase
BBA_03050	19886062	XM_008598147.1	XP_008596369.1	ECM29 protein
BBA_03055	19886067	XM_008598152.1	XP_008596374.1	HPP family protein
BBA_03061	19886073	XM_008598158.1	XP_008596380.1	phosphotransferase family protein
BBA_03063	19886075	XM_008598160.1	XP_008596382.1	chromo domain-containing protein
BBA_03070	19886082	XM_008598167.1	XP_008596389.1	atmA protein
BBA_03083	19886095	XM_008598180.1	XP_008596402.1	short chain dehydrogenase
BBA_03084	19886096	XM_008598181.1	XP_008596403.1	mitochondrion organization and biogenesis protein
BBA_03094	19886106	XM_008598191.1	XP_008596413.1	6-phosphofructo-2-kinase
BBA_03097	19886109	XM_008598194.1	XP_008596416.1	sodium/hydrogen exchanger family protein
BBA_03104	19886116	XM_008598201.1	XP_008596423.1	uncharacterized protein
BBA_03108	19886120	XM_008598205.1	XP_008596427.1	uncharacterized protein
BBA_03115	19886127	XM_008598212.1	XP_008596434.1	surface antigen
BBA_03116	19886128	XM_008598213.1	XP_008596435.1	uncharacterized protein
BBA_03129	19886141	XM_008598226.1	XP_008596448.1	ARS binding protein 2
BBA_03134	19886146	XM_008598231.1	XP_008596453.1	alpha-adaptin C
BBA_03153	19886165	XM_008598250.1	XP_008596472.1	methyltransferase domain-containing protein
BBA_03159	19886171	XM_008598256.1	XP_008596478.1	aldo-keto reductase (AKR), putative
BBA_03160	19886172	XM_008598257.1	XP_008596479.1	dimeric dihydrodiol dehydrogenase
BBA_03168	19886180	XM_008598265.1	XP_008596487.1	uncharacterized protein
BBA_03170	19886182	XM_008598267.1	XP_008596489.1	uncharacterized protein
BBA_03171	19886183	XM_008598268.1	XP_008596490.1	mitochondrial ATP synthase
BBA_03175	19886187	XM_008598272.1	XP_008596494.1	RhoGEF domain-containing protein
BBA_03180	19886192	XM_008598277.1	XP_008596499.1	acriflavine sensitivity control protein acr-2
BBA_03181	19886193	XM_008598278.1	XP_008596500.1	putative zinc finger protein
BBA_03189	19886201	XM_008598286.1	XP_008596508.1	structural toxin protein RtxA
BBA_03193	19886205	XM_008598290.1	XP_008596512.1	uncharacterized protein
BBA_03203	19886215	XM_008598300.1	XP_008596522.1	trypsin-like protease
BBA_03204	19886216	XM_008598301.1	XP_008596523.1	X-Pro dipeptidyl-peptidase, putative
BBA_03209	19886221	XM_008598306.1	XP_008596528.1	sodium/hydrogen exchanger family protein
BBA_03215	19886227	XM_008598312.1	XP_008596534.1	uncharacterized protein
BBA_03228	19886240	XM_008598325.1	XP_008596547.1	STAM-binding protein
BBA_03234	19886246	XM_008598331.1	XP_008596553.1	uncharacterized protein
BBA_03238	19886250	XM_008598335.1	XP_008596557.1	DUF1753 domain-containing protein
BBA_03242	19886254	XM_008598339.1	XP_008596561.1	putative alternative NADH dehydrogenase
BBA_03246	19886258	XM_008598343.1	XP_008596565.1	cell wall protein
BBA_03247	19886259	XM_008598344.1	XP_008596566.1	cell wall protein
BBA_03248	19886260	XM_008598345.1	XP_008596567.1	major facilitator superfamily transporter
BBA_03252	19886264	XM_008598349.1	XP_008596571.1	glutathione S-transferase I
BBA_03259	19886271	XM_008598356.1	XP_008596578.1	40S ribosomal protein S14 (CRP2)
BBA_03263	19886275	XM_008598360.1	XP_008596582.1	pre-mRNA processing splicing factor 8
BBA_03268	19886280	XM_008598365.1	XP_008596587.1	uncharacterized protein
BBA_03271	19886283	XM_008598368.1	XP_008596590.1	TPR domain protein
BBA_03274	19886286	XM_008598371.1	XP_008596593.1	uncharacterized protein
BBA_03284	19886296	XM_008598381.1	XP_008596603.1	cytidylyltransferase-like protein
BBA_03286	19886298	XM_008598383.1	XP_008596605.1	uncharacterized protein
BBA_03287	19886299	XM_008598384.1	XP_008596606.1	Pfs, NACHT and Ankyrin domain protein
BBA_03289	19886301	XM_008598386.1	XP_008596608.1	RF-1 domain-containing protein
BBA_03290	19886302	XM_008598387.1	XP_008596609.1	uncharacterized protein
BBA_03299	19886311	XM_008598396.1	XP_008596618.1	SAGA-associated factor 29
BBA_03303	19886315	XM_008598400.1	XP_008596622.1	FAD binding domain-containing protein
BBA_03312	19886324	XM_008598409.1	XP_008596631.1	transcription factor MBP1
BBA_03313	19886325	XM_008598410.1	XP_008596632.1	uncharacterized protein
BBA_03316	19886328	XM_008598413.1	XP_008596635.1	uncharacterized protein
BBA_03319	19886331	XM_008598416.1	XP_008596638.1	ICE2 family protein
BBA_03346	19886358	XM_008598443.1	XP_008596665.1	uncharacterized protein
BBA_03350	19886362	XM_008598447.1	XP_008596669.1	tousled-like kinase
BBA_03366	19886378	XM_008598463.1	XP_008596685.1	periplasmic binding protein
BBA_03367	19886379	XM_008598464.1	XP_008596686.1	dihydroorotase, homodimeric type
BBA_03368	19886380	XM_008598465.1	XP_008596687.1	amino acid permease
BBA_03376	19886388	XM_008598473.1	XP_008596695.1	glutaminase GtaA
BBA_03379	19886391	XM_008598476.1	XP_008596698.1	uncharacterized protein
BBA_03383	19886395	XM_008598480.1	XP_008596702.1	transferase hexapeptide domain-containing protein
BBA_03393	19886405	XM_008598490.1	XP_008596712.1	uncharacterized protein
BBA_03394	19886406	XM_008598491.1	XP_008596713.1	fructose-1-6-bisphosphatase
BBA_03398	19886410	XM_008598495.1	XP_008596717.1	pyridoxal-dependent decarboxylase domain protein
BBA_03407	19886419	XM_008598504.1	XP_008596726.1	phospholipid metabolism enzyme regulator
BBA_03408	19886420	XM_008598505.1	XP_008596727.1	ABC multidrug transporter, putative
BBA_03410	19886422	XM_008598507.1	XP_008596729.1	7-dehydrocholesterol reductase
BBA_03411	19886423	XM_008598508.1	XP_008596730.1	uncharacterized protein
BBA_03416	19886428	XM_008598513.1	XP_008596735.1	uncharacterized protein
BBA_03417	19886429	XM_008598514.1	XP_008596736.1	DNA repair protein rad10
BBA_03424	19886436	XM_008598521.1	XP_008596743.1	glucan 1, 4-alpha-glucosidase
BBA_03428	19886440	XM_008598525.1	XP_008596747.1	hydroxymethylglutaryl-CoA synthase
BBA_03435	19886447	XM_008598532.1	XP_008596754.1	NAPE-hydrolyzing phospholipase D
BBA_03438	19886450	XM_008598535.1	XP_008596757.1	Acyl-CoA N-acyltransferase
BBA_03444	19886456	XM_008598541.1	XP_008596763.1	POT family protein
BBA_03457	19886469	XM_008598554.1	XP_008596776.1	phthalate transporter
BBA_03459	19886471	XM_008598556.1	XP_008596778.1	NAD dependent epimerase/dehydratase
BBA_03466	19886478	XM_008598563.1	XP_008596785.1	FAD binding domain protein
BBA_03467	19886479	XM_008598564.1	XP_008596786.1	C6 zinc finger domain protein
BBA_03481	19886493	XM_008598578.1	XP_008596800.1	Snf7 family protein
