locus_tag	GeneID	transcript_id	protein_id	product
BBA_00118	19883130	XM_008595215.1	XP_008593437.1	HpcH/HpaI aldolase/citrate lyase family protein
BBA_00120	19883132	XM_008595217.1	XP_008593439.1	uncharacterized protein
BBA_00125	19883137	XM_008595222.1	XP_008593444.1	PH domain-containing protein
BBA_00127	19883139	XM_008595224.1	XP_008593446.1	uncharacterized protein
BBA_00129	19883141	XM_008595226.1	XP_008593448.1	ATP synthase subunit E
BBA_00130	19883142	XM_008595227.1	XP_008593449.1	WD domain-containing protein
BBA_00131	19883143	XM_008595228.1	XP_008593450.1	RNA recognition domain-containing protein
BBA_00133	19883145	XM_008595230.1	XP_008593452.1	DEAD/DEAH box helicase
BBA_00137	19883149	XM_008595234.1	XP_008593456.1	mitochondrial ATPase inhibitor, putative
BBA_00140	19883152	XM_008595237.1	XP_008593459.1	eukaryotic translation initiation factor 2 subunit gamma
BBA_00146	19883158	XM_008595243.1	XP_008593465.1	ELMO/CED-12 family protein
BBA_00152	19883164	XM_008595249.1	XP_008593471.1	uncharacterized protein
BBA_00153	19883165	XM_008595250.1	XP_008593472.1	carbohydrate kinase
BBA_00159	19883171	XM_008595256.1	XP_008593478.1	uncharacterized protein
BBA_00160	19883172	XM_008595257.1	XP_008593479.1	uncharacterized protein
BBA_00161	19883173	XM_008595258.1	XP_008593480.1	RhoGAP domain-containing protein
BBA_00162	19883174	XM_008595259.1	XP_008593481.1	C6 transcription factor
BBA_00163	19883175	XM_008595260.1	XP_008593482.1	uncharacterized protein
BBA_00166	19883178	XM_008595263.1	XP_008593485.1	TBC domain-containing protein
BBA_00168	19883180	XM_008595265.1	XP_008593487.1	fms interacting protein
BBA_00169	19883181	XM_008595266.1	XP_008593488.1	FKBP-type peptidyl-prolyl cis-trans isomerase
BBA_00173	19883185	XM_008595270.1	XP_008593492.1	MutS domain V
BBA_00175	19883187	XM_008595272.1	XP_008593494.1	WD repeat domain-containing protein
BBA_00176	19883188	XM_008595273.1	XP_008593495.1	DnaJ domain-containing protein
BBA_00177	19883189	XM_008595274.1	XP_008593496.1	CAP-Gly domain-containing protein
BBA_00180	19883192	XM_008595277.1	XP_008593499.1	DEAD/DEAH box helicase
BBA_00181	19883193	XM_008595278.1	XP_008593500.1	BAH/PHD-containing protein
BBA_00182	19883194	XM_008595279.1	XP_008593501.1	uncharacterized protein
BBA_00184	19883196	XM_008595281.1	XP_008593503.1	Nop14-like family protein
BBA_00185	19883197	XM_008595282.1	XP_008593504.1	arsenite resistance protein Ars2
BBA_00190	19883202	XM_008595287.1	XP_008593509.1	COX17 protein
BBA_00191	19883203	XM_008595288.1	XP_008593510.1	uncharacterized protein
BBA_00192	19883204	XM_008595289.1	XP_008593511.1	Ribonuclease H1
BBA_00195	19883207	XM_008595292.1	XP_008593514.1	mannitol 1-phosphate dehydrogenase
BBA_00196	19883208	XM_008595293.1	XP_008593515.1	tat pathway signal sequence
BBA_00198	19883210	XM_008595295.1	XP_008593517.1	cellobiose dehydrogenase
BBA_00202	19883214	XM_008595299.1	XP_008593521.1	2OG-Fe(II) oxygenase family Oxidoreductase
BBA_00205	19883217	XM_008595302.1	XP_008593524.1	uncharacterized protein
BBA_00206	19883218	XM_008595303.1	XP_008593525.1	uncharacterized protein
BBA_00207	19883219	XM_008595304.1	XP_008593526.1	cation diffusion facilitator family transporter
BBA_00211	19883223	XM_008595308.1	XP_008593530.1	integral membrane protein, putative
BBA_00213	19883225	XM_008595310.1	XP_008593532.1	nitrilotriacetate monooxygenase component B
BBA_00214	19883226	XM_008595311.1	XP_008593533.1	fungal specific transcription factor
BBA_00215	19883227	XM_008595312.1	XP_008593534.1	serine/threonine-protein kinase chk1
BBA_00216	19883228	XM_008595313.1	XP_008593535.1	ubiquitin-conjugating enzyme
BBA_00218	19883230	XM_008595315.1	XP_008593537.1	regulator of G-protein signaling domain-containing protein
BBA_00220	19883232	XM_008595317.1	XP_008593539.1	CLAP1-like protein
BBA_00222	19883234	XM_008595319.1	XP_008593541.1	uncharacterized protein
BBA_00224	19883236	XM_008595321.1	XP_008593543.1	fructosamine Kinase PKL/CAK/FruK
BBA_00234	19883246	XM_008595331.1	XP_008593553.1	alpha/beta hydrolase
BBA_00236	19883248	XM_008595333.1	XP_008593555.1	uncharacterized protein
BBA_00238	19883250	XM_008595335.1	XP_008593557.1	chaperone protein hchA
BBA_00239	19883251	XM_008595336.1	XP_008593558.1	transcription factor Domain protein family
BBA_00242	19883254	XM_008595339.1	XP_008593561.1	SH3 domain-containing protein
BBA_00244	19883256	XM_008595341.1	XP_008593563.1	BOUP1-like protein
BBA_00246	19883258	XM_008595343.1	XP_008593565.1	cutinase-like protein
BBA_00247	19883259	XM_008595344.1	XP_008593566.1	uncharacterized protein
BBA_00248	19883260	XM_008595345.1	XP_008593567.1	uncharacterized protein
BBA_00251	19883263	XM_008595348.1	XP_008593570.1	uncharacterized protein
BBA_00252	19883264	XM_008595349.1	XP_008593571.1	F-box domain-containing protein
BBA_00255	19883267	XM_008595352.1	XP_008593574.1	putative aspartyl protease
BBA_00256	19883268	XM_008595353.1	XP_008593575.1	nucleoside-diphosphate-sugar epimerase
BBA_00258	19883270	XM_008595355.1	XP_008593577.1	uncharacterized protein
BBA_00260	19883272	XM_008595357.1	XP_008593579.1	RNA polymerase Rpb1
BBA_00265	19883277	XM_008595362.1	XP_008593584.1	morphogenesis protein
BBA_00267	19883279	XM_008595364.1	XP_008593586.1	ubiquitin-protein ligase Sel1/Ubx2
BBA_00269	19883281	XM_008595366.1	XP_008593588.1	uncharacterized protein
BBA_00273	19883285	XM_008595370.1	XP_008593592.1	transcription elongation factor S-II
BBA_00277	19883289	XM_008595374.1	XP_008593596.1	SET domain-containing protein
BBA_00278	19883290	XM_008595375.1	XP_008593597.1	endoplasmic reticulum transmembrane protein
BBA_00280	19883292	XM_008595377.1	XP_008593599.1	C6 transcription factor, putative
BBA_00281	19883293	XM_008595378.1	XP_008593600.1	cupin-like protein
BBA_00285	19883297	XM_008595382.1	XP_008593604.1	uncharacterized protein
BBA_00288	19883300	XM_008595385.1	XP_008593607.1	RNA polymerase N/8 kDa subunit
BBA_00289	19883301	XM_008595386.1	XP_008593608.1	uncharacterized protein
BBA_00290	19883302	XM_008595387.1	XP_008593609.1	uncharacterized protein
BBA_00293	19883305	XM_008595390.1	XP_008593612.1	PIG-P domain-containing protein
BBA_00294	19883306	XM_008595391.1	XP_008593613.1	vacuolar assembly/sorting protein VPS8
BBA_00296	19883308	XM_008595393.1	XP_008593615.1	RING-8 protein
BBA_00297	19883309	XM_008595394.1	XP_008593616.1	class V chitinase, putative
BBA_00298	19883310	XM_008595395.1	XP_008593617.1	putative U-snRNP-associated cyclophilin
BBA_00300	19883312	XM_008595397.1	XP_008593619.1	FoabaA-like protein
BBA_00302	19883314	XM_008595399.1	XP_008593621.1	glycosyltransferase family 2
BBA_00305	19883317	XM_008595402.1	XP_008593624.1	Cytochrome P450 CYP628A2
BBA_00307	19883319	XM_008595404.1	XP_008593626.1	Protein of unknown function DUF2401, secretory
BBA_00308	19883320	XM_008595405.1	XP_008593627.1	lysyl-tRNA synthetase
BBA_00310	19883322	XM_008595407.1	XP_008593629.1	mismatch-specific thymine-DNA glycosylate
BBA_00312	19883324	XM_008595409.1	XP_008593631.1	raffinose synthase Sip1
BBA_00313	19883325	XM_008595410.1	XP_008593632.1	mitochondrial-processing peptidase subunit beta
BBA_00314	19883326	XM_008595411.1	XP_008593633.1	fibronectin type III domain-containing protein
BBA_00318	19883330	XM_008595415.1	XP_008593637.1	AMP-binding enzyme, putative
BBA_00321	19883333	XM_008595418.1	XP_008593640.1	thioredoxin-disulfide reductase
BBA_00468	19883480	XM_008595565.1	XP_008593787.1	pre-mRNA-splicing factor cef-1
BBA_00469	19883481	XM_008595566.1	XP_008593788.1	major facilitator superfamily transporter
BBA_00470	19883482	XM_008595567.1	XP_008593789.1	ATP-grasp enzyme-like protein
BBA_00475	19883487	XM_008595572.1	XP_008593794.1	mRNA decapping hydrolase, putative
BBA_00477	19883489	XM_008595574.1	XP_008593796.1	uncharacterized protein
BBA_00479	19883491	XM_008595576.1	XP_008593798.1	exocyst complex component EXO84
BBA_00480	19883492	XM_008595577.1	XP_008593799.1	uncharacterized protein
BBA_00482	19883494	XM_008595579.1	XP_008593801.1	wyosine base formation
BBA_00485	19883497	XM_008595582.1	XP_008593804.1	ATP synthase regulation protein NCA2
BBA_00486	19883498	XM_008595583.1	XP_008593805.1	fatty acid hydroxylase superfamily protein
BBA_00489	19883501	XM_008595586.1	XP_008593808.1	Actin-like protein, ARP5 class
BBA_00491	19883503	XM_008595588.1	XP_008593810.1	chromatin-remodeling complex subunit ies6
BBA_00495	19883507	XM_008595592.1	XP_008593814.1	SNARE protein, putative
BBA_00496	19883508	XM_008595593.1	XP_008593815.1	short chain dehydrogenase
BBA_00497	19883509	XM_008595594.1	XP_008593816.1	Sec63 Brl domain-containing protein
BBA_00502	19883514	XM_008595599.1	XP_008593821.1	Ras family protein
BBA_00503	19883515	XM_008595600.1	XP_008593822.1	SUR7 protein
BBA_00504	19883516	XM_008595601.1	XP_008593823.1	Serine hydroxymethyltransferase
BBA_00505	19883517	XM_008595602.1	XP_008593824.1	ferric reductase like transmembrane component
BBA_00506	19883518	XM_008595603.1	XP_008593825.1	RNA recognition domain-containing protein
BBA_00507	19883519	XM_008595604.1	XP_008593826.1	peptidyl-tRNA hydrolase domain-containing protein
BBA_00508	19883520	XM_008595605.1	XP_008593827.1	putative calcium/calmodulin-dependent protein kinase type I
BBA_00512	19883524	XM_008595609.1	XP_008593831.1	trascription factor
BBA_00514	19883526	XM_008595611.1	XP_008593833.1	uncharacterized protein
BBA_00515	19883527	XM_008595612.1	XP_008593834.1	Concanavalin A-like lectin/glucanase
BBA_00518	19883530	XM_008595615.1	XP_008593837.1	uncharacterized protein
BBA_00520	19883532	XM_008595617.1	XP_008593839.1	heterokaryon incompatibility protein Het-C
BBA_00521	19883533	XM_008595618.1	XP_008593840.1	nonhistone chromosomal protein
BBA_00522	19883534	XM_008595619.1	XP_008593841.1	Urease, alpha subunit
BBA_00523	19883535	XM_008595620.1	XP_008593842.1	histone acetyltransferase subunit 3
BBA_00525	19883537	XM_008595622.1	XP_008593844.1	GPI anchored cell wall protein
BBA_00526	19883538	XM_008595623.1	XP_008593845.1	uncharacterized protein
BBA_00529	19883541	XM_008595626.1	XP_008593848.1	amino acid transporter
BBA_00530	19883542	XM_008595627.1	XP_008593849.1	Hydrophobin 2
BBA_00534	19883546	XM_008595631.1	XP_008593853.1	uncharacterized protein
BBA_00535	19883547	XM_008595632.1	XP_008593854.1	transcription initiation protein
BBA_00536	19883548	XM_008595633.1	XP_008593855.1	Alcohol dehydrogenase superfamily, zinc-containing
BBA_00538	19883550	XM_008595635.1	XP_008593857.1	Atg28p-like protein
BBA_00539	19883551	XM_008595636.1	XP_008593858.1	Protein of unknown function DUF1748
BBA_00540	19883552	XM_008595637.1	XP_008593859.1	MFS transporter, putative
BBA_00542	19883554	XM_008595639.1	XP_008593861.1	uncharacterized protein
BBA_00544	19883556	XM_008595641.1	XP_008593863.1	Major Facilitator Superfamily protein
BBA_00546	19883558	XM_008595643.1	XP_008593865.1	calcium-dependent protein kinase
BBA_00547	19883559	XM_008595644.1	XP_008593866.1	purine nucleoside permease
BBA_00548	19883560	XM_008595645.1	XP_008593867.1	calcium-translocating P-type ATPase
BBA_00551	19883563	XM_008595648.1	XP_008593870.1	major facilitator superfamily transporter
BBA_00552	19883564	XM_008595649.1	XP_008593871.1	Bax-like protein
BBA_00556	19883568	XM_008595653.1	XP_008593875.1	cytidylyltransferase-like protein
BBA_00559	19883571	XM_008595656.1	XP_008593878.1	oxidoreductase molybdopterin binding domain-containing protein
BBA_00560	19883572	XM_008595657.1	XP_008593879.1	proteasome/cyclosome
BBA_00562	19883574	XM_008595659.1	XP_008593881.1	purine permease
BBA_00568	19883580	XM_008595665.1	XP_008593887.1	uncharacterized protein
BBA_00569	19883581	XM_008595666.1	XP_008593888.1	uncharacterized protein
BBA_00570	19883582	XM_008595667.1	XP_008593889.1	retrograde regulation protein
BBA_00571	19883583	XM_008595668.1	XP_008593890.1	uncharacterized protein
BBA_00572	19883584	XM_008595669.1	XP_008593891.1	glyoxalase/bleomycin resistance protein/dioxygenase
BBA_00574	19883586	XM_008595671.1	XP_008593893.1	choriogenin Hminor
BBA_00575	19883587	XM_008595672.1	XP_008593894.1	F-box domain protein
BBA_00576	19883588	XM_008595673.1	XP_008593895.1	purine biosynthesis protein
BBA_00577	19883589	XM_008595674.1	XP_008593896.1	SNF2 family N-terminal domain containing protein
BBA_00581	19883593	XM_008595678.1	XP_008593900.1	uncharacterized protein
BBA_00582	19883594	XM_008595679.1	XP_008593901.1	GDSL-like Lipase/Acylhydrolase
BBA_00585	19883597	XM_008595682.1	XP_008593904.1	peroxisomal membrane protein 24
BBA_00586	19883598	XM_008595683.1	XP_008593905.1	DNA polymerase POL4, putative
BBA_00587	19883599	XM_008595684.1	XP_008593906.1	intracellular protein transport protein
BBA_00589	19883601	XM_008595686.1	XP_008593908.1	pyruvate dehydrogenase
BBA_00590	19883602	XM_008595687.1	XP_008593909.1	uncharacterized protein
BBA_00591	19883603	XM_008595688.1	XP_008593910.1	mucin-like protein
BBA_00592	19883604	XM_008595689.1	XP_008593911.1	vacuolar protein sorting/targeting protein PEP1
BBA_00593	19883605	XM_008595690.1	XP_008593912.1	uncharacterized protein
BBA_00594	19883606	XM_008595691.1	XP_008593913.1	amino acid permease
BBA_00595	19883607	XM_008595692.1	XP_008593914.1	glycosyl hydrolase family 47
BBA_00598	19883610	XM_008595695.1	XP_008593917.1	alkaline phytoceramidase
BBA_00601	19883613	XM_008595698.1	XP_008593920.1	mitochondrial peroxiredoxin PRX1
BBA_00602	19883614	XM_008595699.1	XP_008593921.1	kelch domain-containing protein
BBA_00604	19883616	XM_008595701.1	XP_008593923.1	phosphatidylinositol-glycan biosynthesis class S protein
BBA_00606	19883618	XM_008595703.1	XP_008593925.1	uncharacterized protein
BBA_00607	19883619	XM_008595704.1	XP_008593926.1	aldehyde dehydrogenase
BBA_00609	19883621	XM_008595706.1	XP_008593928.1	peroxisomal copper amine oxidase
BBA_00610	19883622	XM_008595707.1	XP_008593929.1	myb family transcription factor
BBA_00615	19883627	XM_008595712.1	XP_008593934.1	uncharacterized protein
BBA_00616	19883628	XM_008595713.1	XP_008593935.1	glycoside hydrolase family 35
BBA_00617	19883629	XM_008595714.1	XP_008593936.1	ankyrin repeat protein
BBA_00620	19883632	XM_008595717.1	XP_008593939.1	uncharacterized protein
BBA_00622	19883634	XM_008595719.1	XP_008593941.1	uncharacterized protein
BBA_00623	19883635	XM_008595720.1	XP_008593942.1	uncharacterized protein
BBA_00624	19883636	XM_008595721.1	XP_008593943.1	uncharacterized protein
BBA_00626	19883638	XM_008595723.1	XP_008593945.1	amidohydrolase family protein
BBA_00628	19883640	XM_008595725.1	XP_008593947.1	salicylate hydroxylase
BBA_00629	19883641	XM_008595726.1	XP_008593948.1	Intradiol ring-cleavage dioxygenase, core
BBA_00631	19883643	XM_008595728.1	XP_008593950.1	D-alanine--D-alanine ligase
BBA_00632	19883644	XM_008595729.1	XP_008593951.1	4-coumarate-CoA ligase
BBA_00633	19883645	XM_008595730.1	XP_008593952.1	NACHT and TPR domain-containing protein
BBA_00634	19883646	XM_008595731.1	XP_008593953.1	DJ-1/PfpI protein
BBA_00635	19883647	XM_008595732.1	XP_008593954.1	Secretory lipase family protein
BBA_00638	19883650	XM_008595735.1	XP_008593957.1	putative tricarboxylate transporter mitochondrial carrier protein
BBA_00641	19883653	XM_008595738.1	XP_008593960.1	uncharacterized protein
BBA_00643	19883655	XM_008595740.1	XP_008593962.1	uncharacterized protein
BBA_00644	19883656	XM_008595741.1	XP_008593963.1	uncharacterized protein
BBA_00646	19883658	XM_008595743.1	XP_008593965.1	uncharacterized protein
BBA_00647	19883659	XM_008595744.1	XP_008593966.1	uncharacterized protein
BBA_00651	19883663	XM_008595748.1	XP_008593970.1	zinc carboxypeptidase
BBA_00653	19883665	XM_008595750.1	XP_008593972.1	spindle poison sensitivity protein Scp3, putative
BBA_00654	19883666	XM_008595751.1	XP_008593973.1	uncharacterized protein
BBA_00660	19883672	XM_008595757.1	XP_008593979.1	cell division control protein
BBA_00662	19883674	XM_008595759.1	XP_008593981.1	FCP1-like phosphatase
BBA_00667	19883679	XM_008595764.1	XP_008593986.1	autophagy protein 26
BBA_00669	19883681	XM_008595766.1	XP_008593988.1	WD repeat-containing protein
BBA_00675	19883687	XM_008595772.1	XP_008593994.1	hexose transporter
BBA_00677	19883689	XM_008595774.1	XP_008593996.1	Putative Zn(II)2Cys6 transcription factor
BBA_00678	19883690	XM_008595775.1	XP_008593997.1	C2H2 transcription factor
BBA_00679	19883691	XM_008595776.1	XP_008593998.1	uncharacterized protein
BBA_00682	19883694	XM_008595779.1	XP_008594001.1	uncharacterized protein
BBA_00683	19883695	XM_008595780.1	XP_008594002.1	heterokaryon incompatibility protein
BBA_00685	19883697	XM_008595782.1	XP_008594004.1	uncharacterized protein
BBA_00690	19883702	XM_008595787.1	XP_008594009.1	uncharacterized protein
BBA_00692	19883704	XM_008595789.1	XP_008594011.1	reverse transcriptase
BBA_00693	19883705	XM_008595790.1	XP_008594012.1	metalloprotease-like protein
BBA_00694	19883706	XM_008595791.1	XP_008594013.1	uncharacterized protein
BBA_00695	19883707	XM_008595792.1	XP_008594014.1	uncharacterized protein
BBA_00697	19883709	XM_008595794.1	XP_008594016.1	vegetative incompatibility protein HET-E-1
BBA_00699	19883711	XM_008595796.1	XP_008594018.1	uncharacterized protein
BBA_00700	19883712	XM_008595797.1	XP_008594019.1	FluG domain-containing protein
BBA_00703	19883715	XM_008595800.1	XP_008594022.1	Heterokaryon incompatibility
BBA_00704	19883716	XM_008595801.1	XP_008594023.1	ferric-chelate reductase
BBA_00706	19883718	XM_008595803.1	XP_008594025.1	uncharacterized protein
BBA_00710	19883722	XM_008595807.1	XP_008594029.1	C6 zinc finger domain-containing protein
BBA_00711	19883723	XM_008595808.1	XP_008594030.1	uncharacterized protein
BBA_00713	19883725	XM_008595810.1	XP_008594032.1	galactose oxidase precursor
BBA_00715	19883727	XM_008595812.1	XP_008594034.1	FluG domain-containing protein
BBA_00719	19883731	XM_008595816.1	XP_008594038.1	uncharacterized protein
BBA_00723	19883735	XM_008595820.1	XP_008594042.1	meiotic recombination protein DMC1
BBA_00724	19883736	XM_008595821.1	XP_008594043.1	NIMA interactive protein
BBA_00725	19883737	XM_008595822.1	XP_008594044.1	torulene oxygenase
BBA_00726	19883738	XM_008595823.1	XP_008594045.1	glutamine synthetase
BBA_00727	19883739	XM_008595824.1	XP_008594046.1	uncharacterized protein
BBA_00732	19883744	XM_008595829.1	XP_008594051.1	apoptosis-inducing factor, putative
BBA_00733	19883745	XM_008595830.1	XP_008594052.1	SAM-dependent methyltransferase
BBA_00736	19883748	XM_008595833.1	XP_008594055.1	uncharacterized protein
BBA_00737	19883749	XM_008595834.1	XP_008594056.1	dimethylaniline monooxygenase 3
BBA_00738	19883750	XM_008595835.1	XP_008594057.1	myb-like DNA-binding domain-containing protein
BBA_00740	19883752	XM_008595837.1	XP_008594059.1	C6 transcription factor OefC
BBA_00741	19883753	XM_008595838.1	XP_008594060.1	uncharacterized protein
BBA_00742	19883754	XM_008595839.1	XP_008594061.1	stress responsive A/B barrel domain protein
BBA_00743	19883755	XM_008595840.1	XP_008594062.1	transmembrane E3 ubiquitin-protein ligase
BBA_00745	19883757	XM_008595842.1	XP_008594064.1	disulfide-isomerase erp38
BBA_00746	19883758	XM_008595843.1	XP_008594065.1	ribosomal protein S14p/S29e
BBA_00747	19883759	XM_008595844.1	XP_008594066.1	translation elongation factor Tu
BBA_00749	19883761	XM_008595846.1	XP_008594068.1	nuclear matrix protein
BBA_00752	19883764	XM_008595849.1	XP_008594071.1	linker histone H1 and H5 family protein
BBA_00753	19883765	XM_008595850.1	XP_008594072.1	transport protein sec24
BBA_00754	19883766	XM_008595851.1	XP_008594073.1	serine/threonine kinase
BBA_00756	19883768	XM_008595853.1	XP_008594075.1	cAMP-independent regulatory protein pac2
BBA_00757	19883769	XM_008595854.1	XP_008594076.1	RNA-metabolising metallo-beta-lactamase
BBA_00759	19883771	XM_008595856.1	XP_008594078.1	Cytochrome c oxidase, subunit VIb
BBA_00761	19883773	XM_008595858.1	XP_008594080.1	major facilitator superfamily transporter
BBA_00762	19883774	XM_008595859.1	XP_008594081.1	uncharacterized protein
BBA_00763	19883775	XM_008595860.1	XP_008594082.1	glutaryl-CoA dehydrogenase
BBA_00765	19883777	XM_008595862.1	XP_008594084.1	NADPH oxidase
BBA_00766	19883778	XM_008595863.1	XP_008594085.1	ribonuclease Trv, RNase Trv
BBA_00769	19883781	XM_008595866.1	XP_008594088.1	uncharacterized protein
BBA_00770	19883782	XM_008595867.1	XP_008594089.1	C6 zinc finger domain protein
BBA_00771	19883783	XM_008595868.1	XP_008594090.1	Ankyrin repeat protein
BBA_00772	19883784	XM_008595869.1	XP_008594091.1	uncharacterized protein
BBA_00774	19883786	XM_008595871.1	XP_008594093.1	DNA polymerase family B
BBA_00775	19883787	XM_008595872.1	XP_008594094.1	glutamate/Leucine/Phenylalanine/Valine dehydrogenase
BBA_00778	19883790	XM_008595875.1	XP_008594097.1	WD domain-containing protein
BBA_00779	19883791	XM_008595876.1	XP_008594098.1	uncharacterized protein
BBA_00780	19883792	XM_008595877.1	XP_008594099.1	Cse1-like protein
BBA_00783	19883795	XM_008595880.1	XP_008594102.1	uncharacterized protein
BBA_00785	19883797	XM_008595882.1	XP_008594104.1	CCR4-Not complex subunit Caf16
BBA_00792	19883804	XM_008595889.1	XP_008594111.1	beta-1, 3 exoglucanase precursor
BBA_00795	19883807	XM_008595892.1	XP_008594114.1	uncharacterized protein
BBA_00798	19883810	XM_008595895.1	XP_008594117.1	uncharacterized protein
BBA_00799	19883811	XM_008595896.1	XP_008594118.1	phosphate transporter
BBA_00800	19883812	XM_008595897.1	XP_008594119.1	uncharacterized protein
BBA_00801	19883813	XM_008595898.1	XP_008594120.1	HAM-2 protein
BBA_00802	19883814	XM_008595899.1	XP_008594121.1	uncharacterized protein
BBA_00803	19883815	XM_008595900.1	XP_008594122.1	NDT80/PhoG like DNA-binding family protein
BBA_00804	19883816	XM_008595901.1	XP_008594123.1	RWD domain-containing protein
BBA_00805	19883817	XM_008595902.1	XP_008594124.1	PAP2 superfamily protein
BBA_00806	19883818	XM_008595903.1	XP_008594125.1	uncharacterized protein
BBA_00807	19883819	XM_008595904.1	XP_008594126.1	glucose repressible protein Grg1
BBA_00808	19883820	XM_008595905.1	XP_008594127.1	emopamil binding protein
BBA_00809	19883821	XM_008595906.1	XP_008594128.1	ATP-NAD kinase
BBA_00811	19883823	XM_008595908.1	XP_008594130.1	uncharacterized protein
BBA_00812	19883824	XM_008595909.1	XP_008594131.1	uncharacterized protein
BBA_00813	19883825	XM_008595910.1	XP_008594132.1	hydroxyacylglutathione hydrolase
BBA_00817	19883829	XM_008595914.1	XP_008594136.1	uncharacterized protein
BBA_00818	19883830	XM_008595915.1	XP_008594137.1	kinesin-like protein
BBA_00820	19883832	XM_008595917.1	XP_008594139.1	HIT domain-containing protein
BBA_00821	19883833	XM_008595918.1	XP_008594140.1	helicase associated domain-containing protein
BBA_00822	19883834	XM_008595919.1	XP_008594141.1	importin alpha subunit
BBA_00823	19883835	XM_008595920.1	XP_008594142.1	telomere-binding alpha subunit central domain-containing protein
BBA_00824	19883836	XM_008595921.1	XP_008594143.1	STAG domain-containing protein
