locus_tag	GeneID	transcript_id	protein_id	product
BBA_00186	19883198	XM_008595283.1	XP_008593505.1	uncharacterized protein
BBA_00191	19883203	XM_008595288.1	XP_008593510.1	uncharacterized protein
BBA_00192	19883204	XM_008595289.1	XP_008593511.1	Ribonuclease H1
BBA_00194	19883206	XM_008595291.1	XP_008593513.1	uncharacterized protein
BBA_00204	19883216	XM_008595301.1	XP_008593523.1	cyclin domain-containing protein
BBA_00206	19883218	XM_008595303.1	XP_008593525.1	uncharacterized protein
BBA_00207	19883219	XM_008595304.1	XP_008593526.1	cation diffusion facilitator family transporter
BBA_00210	19883222	XM_008595307.1	XP_008593529.1	anaphase-promoting complex subunit 11
BBA_00217	19883229	XM_008595314.1	XP_008593536.1	60S ribosomal protein L31
BBA_00237	19883249	XM_008595334.1	XP_008593556.1	Putative Zn(II)2Cys6 transcription factor
BBA_00246	19883258	XM_008595343.1	XP_008593565.1	cutinase-like protein
BBA_00247	19883259	XM_008595344.1	XP_008593566.1	uncharacterized protein
BBA_00251	19883263	XM_008595348.1	XP_008593570.1	uncharacterized protein
BBA_00252	19883264	XM_008595349.1	XP_008593571.1	F-box domain-containing protein
BBA_00259	19883271	XM_008595356.1	XP_008593578.1	uncharacterized protein
BBA_00263	19883275	XM_008595360.1	XP_008593582.1	uncharacterized protein
BBA_00271	19883283	XM_008595368.1	XP_008593590.1	uncharacterized protein
BBA_00286	19883298	XM_008595383.1	XP_008593605.1	2OG-Fe(II) oxygenase superfamily protein
BBA_00287	19883299	XM_008595384.1	XP_008593606.1	WD domain-containing protein
BBA_00288	19883300	XM_008595385.1	XP_008593607.1	RNA polymerase N/8 kDa subunit
BBA_00289	19883301	XM_008595386.1	XP_008593608.1	uncharacterized protein
BBA_00292	19883304	XM_008595389.1	XP_008593611.1	WD domain-containing protein
BBA_00296	19883308	XM_008595393.1	XP_008593615.1	RING-8 protein
BBA_00297	19883309	XM_008595394.1	XP_008593616.1	class V chitinase, putative
BBA_00299	19883311	XM_008595396.1	XP_008593618.1	uncharacterized protein
BBA_00300	19883312	XM_008595397.1	XP_008593619.1	FoabaA-like protein
BBA_00301	19883313	XM_008595398.1	XP_008593620.1	RNA recognition domain-containing protein
BBA_00302	19883314	XM_008595399.1	XP_008593621.1	glycosyltransferase family 2
BBA_00303	19883315	XM_008595400.1	XP_008593622.1	endoglucanase, putative
BBA_00305	19883317	XM_008595402.1	XP_008593624.1	Cytochrome P450 CYP628A2
BBA_00307	19883319	XM_008595404.1	XP_008593626.1	Protein of unknown function DUF2401, secretory
BBA_00308	19883320	XM_008595405.1	XP_008593627.1	lysyl-tRNA synthetase
BBA_00323	19883335	XM_008595420.1	XP_008593642.1	inosine-5-monophosphate dehydrogenase
BBA_00467	19883479	XM_008595564.1	XP_008593786.1	major facilitator superfamily transporter
BBA_00469	19883481	XM_008595566.1	XP_008593788.1	major facilitator superfamily transporter
BBA_00470	19883482	XM_008595567.1	XP_008593789.1	ATP-grasp enzyme-like protein
BBA_00472	19883484	XM_008595569.1	XP_008593791.1	3-dehydroquinate synthase
BBA_00484	19883496	XM_008595581.1	XP_008593803.1	sulfite transporter Ssu2
BBA_00488	19883500	XM_008595585.1	XP_008593807.1	bZIP transcription factor
BBA_00489	19883501	XM_008595586.1	XP_008593808.1	Actin-like protein, ARP5 class
BBA_00496	19883508	XM_008595593.1	XP_008593815.1	short chain dehydrogenase
BBA_00498	19883510	XM_008595595.1	XP_008593817.1	RTA1 domain protein, putative
BBA_00510	19883522	XM_008595607.1	XP_008593829.1	DNA-directed RNA polymerase I subunit
BBA_00512	19883524	XM_008595609.1	XP_008593831.1	trascription factor
BBA_00513	19883525	XM_008595610.1	XP_008593832.1	uncharacterized protein
BBA_00516	19883528	XM_008595613.1	XP_008593835.1	Pex2/Pex12 amino terminal region
BBA_00517	19883529	XM_008595614.1	XP_008593836.1	C6 zinc finger domain protein
BBA_00521	19883533	XM_008595618.1	XP_008593840.1	nonhistone chromosomal protein
BBA_00522	19883534	XM_008595619.1	XP_008593841.1	Urease, alpha subunit
BBA_00525	19883537	XM_008595622.1	XP_008593844.1	GPI anchored cell wall protein
BBA_00534	19883546	XM_008595631.1	XP_008593853.1	uncharacterized protein
BBA_00536	19883548	XM_008595633.1	XP_008593855.1	Alcohol dehydrogenase superfamily, zinc-containing
BBA_00537	19883549	XM_008595634.1	XP_008593856.1	WD domain-containing protein
BBA_00540	19883552	XM_008595637.1	XP_008593859.1	MFS transporter, putative
BBA_00541	19883553	XM_008595638.1	XP_008593860.1	phosphatidylserine decarboxylase family protein
BBA_00542	19883554	XM_008595639.1	XP_008593861.1	uncharacterized protein
BBA_00544	19883556	XM_008595641.1	XP_008593863.1	Major Facilitator Superfamily protein
BBA_00548	19883560	XM_008595645.1	XP_008593867.1	calcium-translocating P-type ATPase
BBA_00551	19883563	XM_008595648.1	XP_008593870.1	major facilitator superfamily transporter
BBA_00552	19883564	XM_008595649.1	XP_008593871.1	Bax-like protein
BBA_00555	19883567	XM_008595652.1	XP_008593874.1	F-box domain-containing protein
BBA_00556	19883568	XM_008595653.1	XP_008593875.1	cytidylyltransferase-like protein
BBA_00567	19883579	XM_008595664.1	XP_008593886.1	uncharacterized protein
BBA_00568	19883580	XM_008595665.1	XP_008593887.1	uncharacterized protein
BBA_00573	19883585	XM_008595670.1	XP_008593892.1	uncharacterized protein
BBA_00576	19883588	XM_008595673.1	XP_008593895.1	purine biosynthesis protein
BBA_00580	19883592	XM_008595677.1	XP_008593899.1	Rad17 cell cycle checkpoint protein
BBA_00589	19883601	XM_008595686.1	XP_008593908.1	pyruvate dehydrogenase
BBA_00590	19883602	XM_008595687.1	XP_008593909.1	uncharacterized protein
BBA_00599	19883611	XM_008595696.1	XP_008593918.1	hisactophilin C49S mutant/phototropin PHY3 fusion protein
BBA_00602	19883614	XM_008595699.1	XP_008593921.1	kelch domain-containing protein
BBA_00605	19883617	XM_008595702.1	XP_008593924.1	uncharacterized protein
BBA_00610	19883622	XM_008595707.1	XP_008593929.1	myb family transcription factor
BBA_00613	19883625	XM_008595710.1	XP_008593932.1	uncharacterized protein
BBA_00615	19883627	XM_008595712.1	XP_008593934.1	uncharacterized protein
BBA_00616	19883628	XM_008595713.1	XP_008593935.1	glycoside hydrolase family 35
BBA_00618	19883630	XM_008595715.1	XP_008593937.1	Hemolysin-III protein
BBA_00619	19883631	XM_008595716.1	XP_008593938.1	intracellular serine protease
BBA_00620	19883632	XM_008595717.1	XP_008593939.1	uncharacterized protein
BBA_00622	19883634	XM_008595719.1	XP_008593941.1	uncharacterized protein
BBA_00624	19883636	XM_008595721.1	XP_008593943.1	uncharacterized protein
BBA_00628	19883640	XM_008595725.1	XP_008593947.1	salicylate hydroxylase
BBA_00631	19883643	XM_008595728.1	XP_008593950.1	D-alanine--D-alanine ligase
BBA_00632	19883644	XM_008595729.1	XP_008593951.1	4-coumarate-CoA ligase
BBA_00635	19883647	XM_008595732.1	XP_008593954.1	Secretory lipase family protein
BBA_00641	19883653	XM_008595738.1	XP_008593960.1	uncharacterized protein
BBA_00644	19883656	XM_008595741.1	XP_008593963.1	uncharacterized protein
BBA_00647	19883659	XM_008595744.1	XP_008593966.1	uncharacterized protein
BBA_00649	19883661	XM_008595746.1	XP_008593968.1	uncharacterized protein
BBA_00651	19883663	XM_008595748.1	XP_008593970.1	zinc carboxypeptidase
BBA_00652	19883664	XM_008595749.1	XP_008593971.1	acyl carrier protein
BBA_00654	19883666	XM_008595751.1	XP_008593973.1	uncharacterized protein
BBA_00657	19883669	XM_008595754.1	XP_008593976.1	purine-cytosine permease FCY21
BBA_00659	19883671	XM_008595756.1	XP_008593978.1	60S ribosomal protein L28
BBA_00663	19883675	XM_008595760.1	XP_008593982.1	beta-lactamase family protein
BBA_00672	19883684	XM_008595769.1	XP_008593991.1	putative glutathione S-transferase
BBA_00678	19883690	XM_008595775.1	XP_008593997.1	C2H2 transcription factor
BBA_00683	19883695	XM_008595780.1	XP_008594002.1	heterokaryon incompatibility protein
BBA_00687	19883699	XM_008595784.1	XP_008594006.1	uncharacterized protein
BBA_00691	19883703	XM_008595788.1	XP_008594010.1	uncharacterized protein
BBA_00694	19883706	XM_008595791.1	XP_008594013.1	uncharacterized protein
BBA_00698	19883710	XM_008595795.1	XP_008594017.1	restless-like transposase
BBA_00699	19883711	XM_008595796.1	XP_008594018.1	uncharacterized protein
BBA_00700	19883712	XM_008595797.1	XP_008594019.1	FluG domain-containing protein
BBA_00701	19883713	XM_008595798.1	XP_008594020.1	uncharacterized protein
BBA_00702	19883714	XM_008595799.1	XP_008594021.1	lipase, putative
BBA_00704	19883716	XM_008595801.1	XP_008594023.1	ferric-chelate reductase
BBA_00708	19883720	XM_008595805.1	XP_008594027.1	uncharacterized protein
BBA_00726	19883738	XM_008595823.1	XP_008594045.1	glutamine synthetase
BBA_00728	19883740	XM_008595825.1	XP_008594047.1	zinc-binding dehydrogenase
BBA_00730	19883742	XM_008595827.1	XP_008594049.1	glycosyltransferase family 31
BBA_00732	19883744	XM_008595829.1	XP_008594051.1	apoptosis-inducing factor, putative
BBA_00735	19883747	XM_008595832.1	XP_008594054.1	ABC transporter
BBA_00737	19883749	XM_008595834.1	XP_008594056.1	dimethylaniline monooxygenase 3
BBA_00738	19883750	XM_008595835.1	XP_008594057.1	myb-like DNA-binding domain-containing protein
BBA_00740	19883752	XM_008595837.1	XP_008594059.1	C6 transcription factor OefC
BBA_00749	19883761	XM_008595846.1	XP_008594068.1	nuclear matrix protein
BBA_00752	19883764	XM_008595849.1	XP_008594071.1	linker histone H1 and H5 family protein
BBA_00753	19883765	XM_008595850.1	XP_008594072.1	transport protein sec24
BBA_00754	19883766	XM_008595851.1	XP_008594073.1	serine/threonine kinase
BBA_00755	19883767	XM_008595852.1	XP_008594074.1	asparaginyl-tRNA synthetase
BBA_00756	19883768	XM_008595853.1	XP_008594075.1	cAMP-independent regulatory protein pac2
BBA_00757	19883769	XM_008595854.1	XP_008594076.1	RNA-metabolising metallo-beta-lactamase
BBA_00760	19883772	XM_008595857.1	XP_008594079.1	phosphatidylinositol-4-phosphate 5-Kinase
BBA_00761	19883773	XM_008595858.1	XP_008594080.1	major facilitator superfamily transporter
BBA_00764	19883776	XM_008595861.1	XP_008594083.1	ubiquitin-conjugating enzyme E2
BBA_00765	19883777	XM_008595862.1	XP_008594084.1	NADPH oxidase
BBA_00771	19883783	XM_008595868.1	XP_008594090.1	Ankyrin repeat protein
BBA_00772	19883784	XM_008595869.1	XP_008594091.1	uncharacterized protein
BBA_00773	19883785	XM_008595870.1	XP_008594092.1	rhomboid family protein
BBA_00774	19883786	XM_008595871.1	XP_008594093.1	DNA polymerase family B
BBA_00775	19883787	XM_008595872.1	XP_008594094.1	glutamate/Leucine/Phenylalanine/Valine dehydrogenase
BBA_00776	19883788	XM_008595873.1	XP_008594095.1	CoA-transferase family III
BBA_00778	19883790	XM_008595875.1	XP_008594097.1	WD domain-containing protein
BBA_00779	19883791	XM_008595876.1	XP_008594098.1	uncharacterized protein
BBA_00780	19883792	XM_008595877.1	XP_008594099.1	Cse1-like protein
BBA_00788	19883800	XM_008595885.1	XP_008594107.1	Mis6 domain-containing protein
BBA_00792	19883804	XM_008595889.1	XP_008594111.1	beta-1, 3 exoglucanase precursor
BBA_00798	19883810	XM_008595895.1	XP_008594117.1	uncharacterized protein
BBA_00799	19883811	XM_008595896.1	XP_008594118.1	phosphate transporter
BBA_00801	19883813	XM_008595898.1	XP_008594120.1	HAM-2 protein
BBA_00802	19883814	XM_008595899.1	XP_008594121.1	uncharacterized protein
BBA_00803	19883815	XM_008595900.1	XP_008594122.1	NDT80/PhoG like DNA-binding family protein
BBA_00804	19883816	XM_008595901.1	XP_008594123.1	RWD domain-containing protein
BBA_00806	19883818	XM_008595903.1	XP_008594125.1	uncharacterized protein
BBA_00807	19883819	XM_008595904.1	XP_008594126.1	glucose repressible protein Grg1
BBA_00811	19883823	XM_008595908.1	XP_008594130.1	uncharacterized protein
BBA_00813	19883825	XM_008595910.1	XP_008594132.1	hydroxyacylglutathione hydrolase
BBA_00820	19883832	XM_008595917.1	XP_008594139.1	HIT domain-containing protein
BBA_00824	19883836	XM_008595921.1	XP_008594143.1	STAG domain-containing protein
BBA_00825	19883837	XM_008595922.1	XP_008594144.1	Major Facilitator Superfamily protein
BBA_00829	19883841	XM_008595926.1	XP_008594148.1	carbohydrate esterase, putative
BBA_00832	19883844	XM_008595929.1	XP_008594151.1	cyclin domain-containing protein
BBA_00843	19883855	XM_008595940.1	XP_008594162.1	WD domain-containing protein
BBA_00844	19883856	XM_008595941.1	XP_008594163.1	fungal specific transcription factor
BBA_00845	19883857	XM_008595942.1	XP_008594164.1	LCCL domain-containing protein
BBA_00851	19883863	XM_008595948.1	XP_008594170.1	small oligopeptide transporter, OPT family
BBA_00852	19883864	XM_008595949.1	XP_008594171.1	capsule-associated protein CAP1
BBA_00856	19883868	XM_008595953.1	XP_008594175.1	uncharacterized protein
BBA_00857	19883869	XM_008595954.1	XP_008594176.1	endonuclease/Exonuclease/phosphatase protein
BBA_00860	19883872	XM_008595957.1	XP_008594179.1	uncharacterized protein
BBA_00861	19883873	XM_008595958.1	XP_008594180.1	C6 transcription factor
BBA_00862	19883874	XM_008595959.1	XP_008594181.1	uncharacterized protein
BBA_00868	19883880	XM_008595965.1	XP_008594187.1	G-protein coupled receptor
BBA_00869	19883881	XM_008595966.1	XP_008594188.1	uncharacterized protein
BBA_00871	19883883	XM_008595968.1	XP_008594190.1	26S proteasome-associated ubiquitin carboxyl-terminal hydrolase
BBA_00873	19883885	XM_008595970.1	XP_008594192.1	phosphatidylserine decarboxylase
BBA_00876	19883888	XM_008595973.1	XP_008594195.1	nucleosome assembly protein
BBA_00877	19883889	XM_008595974.1	XP_008594196.1	uncharacterized protein
BBA_00878	19883890	XM_008595975.1	XP_008594197.1	proline dehydrogenase
BBA_00879	19883891	XM_008595976.1	XP_008594198.1	Kinase binding protein CGI-121
BBA_00881	19883893	XM_008595978.1	XP_008594200.1	Cytochrome P450 CYP541A2
BBA_00882	19883894	XM_008595979.1	XP_008594201.1	RING-6 protein
BBA_00883	19883895	XM_008595980.1	XP_008594202.1	cyclopropane-fatty-acyl-phospholipid synthase
BBA_00886	19883898	XM_008595983.1	XP_008594205.1	fungal specific transcription factor
BBA_01288	19884300	XM_008596385.1	XP_008594607.1	HSF-type DNA-binding protein
BBA_01289	19884301	XM_008596386.1	XP_008594608.1	eukaryotic and archaeal DNA primase small subunit
BBA_01294	19884306	XM_008596391.1	XP_008594613.1	zinc/iron transporter protein
BBA_01295	19884307	XM_008596392.1	XP_008594614.1	uncharacterized protein
BBA_01299	19884311	XM_008596396.1	XP_008594618.1	uncharacterized protein
BBA_01300	19884312	XM_008596397.1	XP_008594619.1	CBS domain-containing protein
BBA_01303	19884315	XM_008596400.1	XP_008594622.1	ribosomal protein S2
BBA_01304	19884316	XM_008596401.1	XP_008594623.1	metallothionein expression activator
BBA_01313	19884325	XM_008596410.1	XP_008594632.1	amidase-like protein
BBA_01314	19884326	XM_008596411.1	XP_008594633.1	peptide transporter MTD1
BBA_01316	19884328	XM_008596413.1	XP_008594635.1	tetratricopeptide-like protein
BBA_01317	19884329	XM_008596414.1	XP_008594636.1	glycoside hydrolase family 5
BBA_01318	19884330	XM_008596415.1	XP_008594637.1	MAP kinase kinase kinase
BBA_01321	19884333	XM_008596418.1	XP_008594640.1	RINT-1 family protein
BBA_01322	19884334	XM_008596419.1	XP_008594641.1	carrier protein YMC1, mitochondrial
BBA_01327	19884339	XM_008596424.1	XP_008594646.1	uncharacterized protein
BBA_01331	19884343	XM_008596428.1	XP_008594650.1	helix-turn-helix domain-containing protein
BBA_01334	19884346	XM_008596431.1	XP_008594653.1	large conductance mechanosensitive channel protein
BBA_01337	19884349	XM_008596434.1	XP_008594656.1	uncharacterized protein
BBA_01338	19884350	XM_008596435.1	XP_008594657.1	glycosyl hydrolase family 76
BBA_01434	19884446	XM_008596531.1	XP_008594753.1	rhomboid family protein
BBA_01436	19884448	XM_008596533.1	XP_008594755.1	ATP synthase subunit g
BBA_01437	19884449	XM_008596534.1	XP_008594756.1	methyl transferase
BBA_01438	19884450	XM_008596535.1	XP_008594757.1	transcription factor IIA
BBA_01439	19884451	XM_008596536.1	XP_008594758.1	WD domain-containing protein
BBA_01440	19884452	XM_008596537.1	XP_008594759.1	kelch domain-containing protein
BBA_01441	19884453	XM_008596538.1	XP_008594760.1	zinc finger protein SFP1
BBA_01442	19884454	XM_008596539.1	XP_008594761.1	hypoxia induced family protein
BBA_01450	19884462	XM_008596547.1	XP_008594769.1	alternative sulfate transporter
BBA_01453	19884465	XM_008596550.1	XP_008594772.1	RNA recognition domain-containing protein
BBA_01455	19884467	XM_008596552.1	XP_008594774.1	uncharacterized protein
BBA_01456	19884468	XM_008596553.1	XP_008594775.1	uncharacterized protein
BBA_01459	19884471	XM_008596556.1	XP_008594778.1	DEAD/DEAH box helicase
BBA_01466	19884478	XM_008596563.1	XP_008594785.1	beta-glucosidase
BBA_01468	19884480	XM_008596565.1	XP_008594787.1	acetyl-CoA acetyltransferase
BBA_01471	19884483	XM_008596568.1	XP_008594790.1	uncharacterized protein
BBA_01472	19884484	XM_008596569.1	XP_008594791.1	PDZ domain-containing protein
BBA_01473	19884485	XM_008596570.1	XP_008594792.1	DUF292 domain-containing protein
BBA_01474	19884486	XM_008596571.1	XP_008594793.1	AP-2 complex subunit sigma
BBA_01476	19884488	XM_008596573.1	XP_008594795.1	transcription initiation factor IID
BBA_01481	19884493	XM_008596578.1	XP_008594800.1	ubiquitin carrier protein
BBA_01482	19884494	XM_008596579.1	XP_008594801.1	kinesin-like protein
BBA_01483	19884495	XM_008596580.1	XP_008594802.1	DnaJ domain-containing protein
BBA_01486	19884498	XM_008596583.1	XP_008594805.1	C6 finger domain protein, putative
BBA_01487	19884499	XM_008596584.1	XP_008594806.1	MOSC domain-containing protein
BBA_01500	19884512	XM_008596597.1	XP_008594819.1	DUF1014 domain protein
BBA_01501	19884513	XM_008596598.1	XP_008594820.1	major facilitator superfamily transporter
BBA_01502	19884514	XM_008596599.1	XP_008594821.1	fungal specific transcription factor
BBA_01503	19884515	XM_008596600.1	XP_008594822.1	uncharacterized protein
BBA_01506	19884518	XM_008596603.1	XP_008594825.1	FAD dependent oxidoreductase
BBA_01513	19884525	XM_008596610.1	XP_008594832.1	proteasome A-type and B-type
BBA_01514	19884526	XM_008596611.1	XP_008594833.1	C6 finger domain protein
BBA_01518	19884530	XM_008596615.1	XP_008594837.1	DNA polymerase family B
BBA_01527	19884539	XM_008596624.1	XP_008594846.1	uncharacterized protein
BBA_01529	19884541	XM_008596626.1	XP_008594848.1	prenylcysteine oxidase
BBA_01531	19884543	XM_008596628.1	XP_008594850.1	heterokaryon incompatibility protein
BBA_01533	19884545	XM_008596630.1	XP_008594852.1	3-5 exonuclease
BBA_01534	19884546	XM_008596631.1	XP_008594853.1	ATP synthase protein 9
BBA_01550	19884562	XM_008596647.1	XP_008594869.1	Glycosyl transferase, family 28
BBA_01551	19884563	XM_008596648.1	XP_008594870.1	rhodopsin family protein
BBA_01552	19884564	XM_008596649.1	XP_008594871.1	RNase P subunit p30
BBA_01559	19884571	XM_008596656.1	XP_008594878.1	YagE family protein
BBA_01560	19884572	XM_008596657.1	XP_008594879.1	triose-phosphate transporter
BBA_01562	19884574	XM_008596659.1	XP_008594881.1	uncharacterized protein
BBA_01563	19884575	XM_008596660.1	XP_008594882.1	transcription initiation factor TFIID subunit 7
BBA_01569	19884581	XM_008596666.1	XP_008594888.1	elongation factor 1-beta
BBA_01576	19884588	XM_008596673.1	XP_008594895.1	ribosomal protein L6e
BBA_01583	19884595	XM_008596680.1	XP_008594902.1	metalloregulatory protein
BBA_01586	19884598	XM_008596683.1	XP_008594905.1	DEAD/DEAH box helicase
BBA_01590	19884602	XM_008596687.1	XP_008594909.1	shikimate dehydrogenase substrate binding domain-containing protein
BBA_01598	19884610	XM_008596695.1	XP_008594917.1	proclavaminate amidinohydrolase
BBA_01600	19884612	XM_008596697.1	XP_008594919.1	cornichon protein
BBA_01604	19884616	XM_008596701.1	XP_008594923.1	uncharacterized protein
BBA_01607	19884619	XM_008596704.1	XP_008594926.1	translation elongation factor G
BBA_01610	19884622	XM_008596707.1	XP_008594929.1	pyridoxamine 5-phosphate oxidase, putative
BBA_02253	19885265	XM_008597350.1	XP_008595572.1	cation efflux family protein
BBA_02254	19885266	XM_008597351.1	XP_008595573.1	Sir2 family protein
BBA_02258	19885270	XM_008597355.1	XP_008595577.1	fungal specific transcription factor
BBA_02263	19885275	XM_008597360.1	XP_008595582.1	DNA polymerase epsilon subunit C
BBA_02264	19885276	XM_008597361.1	XP_008595583.1	Arylacetamide deacetylase
BBA_02267	19885279	XM_008597364.1	XP_008595586.1	tetratricopeptide-like protein
BBA_02271	19885283	XM_008597368.1	XP_008595590.1	nuclear cap-binding protein subunit 2
BBA_02276	19885288	XM_008597373.1	XP_008595595.1	tetratricopeptide repeat domain-containing protein
BBA_02277	19885289	XM_008597374.1	XP_008595596.1	Ser/Thr protein phosphatase family protein
BBA_02279	19885291	XM_008597376.1	XP_008595598.1	AIG2-like family protein
BBA_02280	19885292	XM_008597377.1	XP_008595599.1	mitogen-activated protein kinase kinase kinase
BBA_02281	19885293	XM_008597378.1	XP_008595600.1	Zn-dependent alcohol dehydrogenases (ISS)
BBA_02282	19885294	XM_008597379.1	XP_008595601.1	uncharacterized protein
BBA_02283	19885295	XM_008597380.1	XP_008595602.1	heat shock protein HSP98
BBA_02284	19885296	XM_008597381.1	XP_008595603.1	Zn(II)2Cys6 transcriptional activator
BBA_02287	19885299	XM_008597384.1	XP_008595606.1	uncharacterized protein
BBA_02296	19885308	XM_008597393.1	XP_008595615.1	sugar porter family MFS transporter
BBA_02297	19885309	XM_008597394.1	XP_008595616.1	putative aspartate aminotransferase
BBA_02305	19885317	XM_008597402.1	XP_008595624.1	proteasome regulatory subunit 12
BBA_02308	19885320	XM_008597405.1	XP_008595627.1	hook3 protein
BBA_02311	19885323	XM_008597408.1	XP_008595630.1	Cu/Zn superoxide dismutase
BBA_02313	19885325	XM_008597410.1	XP_008595632.1	tudor domain-containing protein
BBA_02320	19885332	XM_008597417.1	XP_008595639.1	ab-hydrolase associated lipase region
BBA_02321	19885333	XM_008597418.1	XP_008595640.1	uncharacterized protein
BBA_02322	19885334	XM_008597419.1	XP_008595641.1	Myosin
BBA_02326	19885338	XM_008597423.1	XP_008595645.1	sodium symporter family protein
BBA_02328	19885340	XM_008597425.1	XP_008595647.1	octanoyltransferase-like protein
