locus_tag	GeneID	transcript_id	protein_id	product
BBA_00595	19883607	XM_008595692.1	XP_008593914.1	glycosyl hydrolase family 47
BBA_00600	19883612	XM_008595697.1	XP_008593919.1	uncharacterized protein
BBA_00606	19883618	XM_008595703.1	XP_008593925.1	uncharacterized protein
BBA_00607	19883619	XM_008595704.1	XP_008593926.1	aldehyde dehydrogenase
BBA_00609	19883621	XM_008595706.1	XP_008593928.1	peroxisomal copper amine oxidase
BBA_00610	19883622	XM_008595707.1	XP_008593929.1	myb family transcription factor
BBA_00612	19883624	XM_008595709.1	XP_008593931.1	protein kinase (Lkh1)
BBA_00613	19883625	XM_008595710.1	XP_008593932.1	uncharacterized protein
BBA_00615	19883627	XM_008595712.1	XP_008593934.1	uncharacterized protein
BBA_00618	19883630	XM_008595715.1	XP_008593937.1	Hemolysin-III protein
BBA_00619	19883631	XM_008595716.1	XP_008593938.1	intracellular serine protease
BBA_00622	19883634	XM_008595719.1	XP_008593941.1	uncharacterized protein
BBA_00625	19883637	XM_008595722.1	XP_008593944.1	Glycoside hydrolase, catalytic core
BBA_00628	19883640	XM_008595725.1	XP_008593947.1	salicylate hydroxylase
BBA_00641	19883653	XM_008595738.1	XP_008593960.1	uncharacterized protein
BBA_00644	19883656	XM_008595741.1	XP_008593963.1	uncharacterized protein
BBA_00650	19883662	XM_008595747.1	XP_008593969.1	NADH-ubiquinone oxidoreductase 23 kDa subunit
BBA_00653	19883665	XM_008595750.1	XP_008593972.1	spindle poison sensitivity protein Scp3, putative
BBA_00663	19883675	XM_008595760.1	XP_008593982.1	beta-lactamase family protein
BBA_00667	19883679	XM_008595764.1	XP_008593986.1	autophagy protein 26
BBA_00670	19883682	XM_008595767.1	XP_008593989.1	uncharacterized protein
BBA_00675	19883687	XM_008595772.1	XP_008593994.1	hexose transporter
BBA_00676	19883688	XM_008595773.1	XP_008593995.1	trehalose-6-phosphate phosphorylase
BBA_00679	19883691	XM_008595776.1	XP_008593998.1	uncharacterized protein
BBA_00682	19883694	XM_008595779.1	XP_008594001.1	uncharacterized protein
BBA_00686	19883698	XM_008595783.1	XP_008594005.1	uncharacterized protein
BBA_00690	19883702	XM_008595787.1	XP_008594009.1	uncharacterized protein
BBA_00694	19883706	XM_008595791.1	XP_008594013.1	uncharacterized protein
BBA_00698	19883710	XM_008595795.1	XP_008594017.1	restless-like transposase
BBA_00699	19883711	XM_008595796.1	XP_008594018.1	uncharacterized protein
BBA_00700	19883712	XM_008595797.1	XP_008594019.1	FluG domain-containing protein
BBA_00703	19883715	XM_008595800.1	XP_008594022.1	Heterokaryon incompatibility
BBA_00711	19883723	XM_008595808.1	XP_008594030.1	uncharacterized protein
BBA_00713	19883725	XM_008595810.1	XP_008594032.1	galactose oxidase precursor
BBA_00717	19883729	XM_008595814.1	XP_008594036.1	uncharacterized protein
BBA_00718	19883730	XM_008595815.1	XP_008594037.1	mismatched base pair and cruciform dna recognition protein
BBA_00725	19883737	XM_008595822.1	XP_008594044.1	torulene oxygenase
BBA_00726	19883738	XM_008595823.1	XP_008594045.1	glutamine synthetase
BBA_00728	19883740	XM_008595825.1	XP_008594047.1	zinc-binding dehydrogenase
BBA_00729	19883741	XM_008595826.1	XP_008594048.1	major facilitator superfamily transporter
BBA_00730	19883742	XM_008595827.1	XP_008594049.1	glycosyltransferase family 31
BBA_00737	19883749	XM_008595834.1	XP_008594056.1	dimethylaniline monooxygenase 3
BBA_00740	19883752	XM_008595837.1	XP_008594059.1	C6 transcription factor OefC
BBA_00742	19883754	XM_008595839.1	XP_008594061.1	stress responsive A/B barrel domain protein
BBA_00747	19883759	XM_008595844.1	XP_008594066.1	translation elongation factor Tu
BBA_00753	19883765	XM_008595850.1	XP_008594072.1	transport protein sec24
BBA_00754	19883766	XM_008595851.1	XP_008594073.1	serine/threonine kinase
BBA_00755	19883767	XM_008595852.1	XP_008594074.1	asparaginyl-tRNA synthetase
BBA_00756	19883768	XM_008595853.1	XP_008594075.1	cAMP-independent regulatory protein pac2
BBA_00757	19883769	XM_008595854.1	XP_008594076.1	RNA-metabolising metallo-beta-lactamase
BBA_00760	19883772	XM_008595857.1	XP_008594079.1	phosphatidylinositol-4-phosphate 5-Kinase
BBA_00766	19883778	XM_008595863.1	XP_008594085.1	ribonuclease Trv, RNase Trv
BBA_00767	19883779	XM_008595864.1	XP_008594086.1	uncharacterized protein
BBA_00769	19883781	XM_008595866.1	XP_008594088.1	uncharacterized protein
BBA_00771	19883783	XM_008595868.1	XP_008594090.1	Ankyrin repeat protein
BBA_00772	19883784	XM_008595869.1	XP_008594091.1	uncharacterized protein
BBA_00773	19883785	XM_008595870.1	XP_008594092.1	rhomboid family protein
BBA_00775	19883787	XM_008595872.1	XP_008594094.1	glutamate/Leucine/Phenylalanine/Valine dehydrogenase
BBA_00779	19883791	XM_008595876.1	XP_008594098.1	uncharacterized protein
BBA_00780	19883792	XM_008595877.1	XP_008594099.1	Cse1-like protein
BBA_00783	19883795	XM_008595880.1	XP_008594102.1	uncharacterized protein
BBA_00786	19883798	XM_008595883.1	XP_008594105.1	DNA-binding protein
BBA_00796	19883808	XM_008595893.1	XP_008594115.1	hsp70-like protein
BBA_00799	19883811	XM_008595896.1	XP_008594118.1	phosphate transporter
BBA_00803	19883815	XM_008595900.1	XP_008594122.1	NDT80/PhoG like DNA-binding family protein
BBA_00804	19883816	XM_008595901.1	XP_008594123.1	RWD domain-containing protein
BBA_00808	19883820	XM_008595905.1	XP_008594127.1	emopamil binding protein
BBA_00810	19883822	XM_008595907.1	XP_008594129.1	Carbohydrate/purine kinase
BBA_00812	19883824	XM_008595909.1	XP_008594131.1	uncharacterized protein
BBA_00813	19883825	XM_008595910.1	XP_008594132.1	hydroxyacylglutathione hydrolase
BBA_00814	19883826	XM_008595911.1	XP_008594133.1	eukaryotic initiation factor 4E
BBA_00815	19883827	XM_008595912.1	XP_008594134.1	phosphotransferase enzyme family protein
BBA_00818	19883830	XM_008595915.1	XP_008594137.1	kinesin-like protein
BBA_00820	19883832	XM_008595917.1	XP_008594139.1	HIT domain-containing protein
BBA_00821	19883833	XM_008595918.1	XP_008594140.1	helicase associated domain-containing protein
BBA_00822	19883834	XM_008595919.1	XP_008594141.1	importin alpha subunit
BBA_00823	19883835	XM_008595920.1	XP_008594142.1	telomere-binding alpha subunit central domain-containing protein
BBA_00827	19883839	XM_008595924.1	XP_008594146.1	RNA polymerase III RPC4
BBA_00828	19883840	XM_008595925.1	XP_008594147.1	integral membrane family protein
BBA_00830	19883842	XM_008595927.1	XP_008594149.1	Putative Zn(II)2Cys6 transcription factor
BBA_00831	19883843	XM_008595928.1	XP_008594150.1	uncharacterized protein
BBA_00832	19883844	XM_008595929.1	XP_008594151.1	cyclin domain-containing protein
BBA_00833	19883845	XM_008595930.1	XP_008594152.1	putative mitochondrial carrier protein ARALAR1
BBA_00834	19883846	XM_008595931.1	XP_008594153.1	uncharacterized protein
BBA_00837	19883849	XM_008595934.1	XP_008594156.1	leucyl-tRNA synthetase
BBA_00840	19883852	XM_008595937.1	XP_008594159.1	PQ loop repeat protein
BBA_00844	19883856	XM_008595941.1	XP_008594163.1	fungal specific transcription factor
BBA_00845	19883857	XM_008595942.1	XP_008594164.1	LCCL domain-containing protein
BBA_00848	19883860	XM_008595945.1	XP_008594167.1	copper homeostasis protein cutC
BBA_00849	19883861	XM_008595946.1	XP_008594168.1	glucan 1, 4-alpha-glucosidase
BBA_00851	19883863	XM_008595948.1	XP_008594170.1	small oligopeptide transporter, OPT family
BBA_00852	19883864	XM_008595949.1	XP_008594171.1	capsule-associated protein CAP1
BBA_00854	19883866	XM_008595951.1	XP_008594173.1	uncharacterized protein
BBA_00855	19883867	XM_008595952.1	XP_008594174.1	uncharacterized protein
BBA_00862	19883874	XM_008595959.1	XP_008594181.1	uncharacterized protein
BBA_00865	19883877	XM_008595962.1	XP_008594184.1	methyltransferase-like protein
BBA_00867	19883879	XM_008595964.1	XP_008594186.1	uncharacterized protein
BBA_00872	19883884	XM_008595969.1	XP_008594191.1	ubiquitin family protein
BBA_00873	19883885	XM_008595970.1	XP_008594192.1	phosphatidylserine decarboxylase
BBA_00874	19883886	XM_008595971.1	XP_008594193.1	FAD binding domain-containing protein
BBA_00875	19883887	XM_008595972.1	XP_008594194.1	ATPase protein
BBA_00877	19883889	XM_008595974.1	XP_008594196.1	uncharacterized protein
BBA_00878	19883890	XM_008595975.1	XP_008594197.1	proline dehydrogenase
BBA_00879	19883891	XM_008595976.1	XP_008594198.1	Kinase binding protein CGI-121
BBA_00882	19883894	XM_008595979.1	XP_008594201.1	RING-6 protein
BBA_00883	19883895	XM_008595980.1	XP_008594202.1	cyclopropane-fatty-acyl-phospholipid synthase
BBA_00884	19883896	XM_008595981.1	XP_008594203.1	uncharacterized protein
BBA_00886	19883898	XM_008595983.1	XP_008594205.1	fungal specific transcription factor
BBA_01279	19884291	XM_008596376.1	XP_008594598.1	eukaryotic translation initiation factor eIF2A
BBA_01282	19884294	XM_008596379.1	XP_008594601.1	phosphoesterase-like protein
BBA_01284	19884296	XM_008596381.1	XP_008594603.1	CP2 transcription factor
BBA_01285	19884297	XM_008596382.1	XP_008594604.1	Acyl-CoA N-acyltransferase
BBA_01286	19884298	XM_008596383.1	XP_008594605.1	tat pathway signal sequence
BBA_01287	19884299	XM_008596384.1	XP_008594606.1	eIF4-gamma/eIF5/eIF2-epsilon
BBA_01288	19884300	XM_008596385.1	XP_008594607.1	HSF-type DNA-binding protein
BBA_01291	19884303	XM_008596388.1	XP_008594610.1	Tim17/Tim22/Tim23 family protein
BBA_01295	19884307	XM_008596392.1	XP_008594614.1	uncharacterized protein
BBA_01300	19884312	XM_008596397.1	XP_008594619.1	CBS domain-containing protein
BBA_01303	19884315	XM_008596400.1	XP_008594622.1	ribosomal protein S2
BBA_01307	19884319	XM_008596404.1	XP_008594626.1	GANP/Nin1/mts3/eIF-3 p25 family protein
BBA_01312	19884324	XM_008596409.1	XP_008594631.1	uncharacterized protein
BBA_01313	19884325	XM_008596410.1	XP_008594632.1	amidase-like protein
BBA_01314	19884326	XM_008596411.1	XP_008594633.1	peptide transporter MTD1
BBA_01315	19884327	XM_008596412.1	XP_008594634.1	RecQ mediated genome instability protein Rmi1
BBA_01318	19884330	XM_008596415.1	XP_008594637.1	MAP kinase kinase kinase
BBA_01328	19884340	XM_008596425.1	XP_008594647.1	uncharacterized protein
BBA_01329	19884341	XM_008596426.1	XP_008594648.1	prefoldin subunit
BBA_01332	19884344	XM_008596429.1	XP_008594651.1	Amidase family protein
BBA_01337	19884349	XM_008596434.1	XP_008594656.1	uncharacterized protein
BBA_01338	19884350	XM_008596435.1	XP_008594657.1	glycosyl hydrolase family 76
BBA_01339	19884351	XM_008596436.1	XP_008594658.1	histidinol-phosphate aminotransferase
BBA_01343	19884355	XM_008596440.1	XP_008594662.1	pyridoxamine 5-phosphate oxidase
BBA_01430	19884442	XM_008596527.1	XP_008594749.1	AhpC/TSA family protein
BBA_01432	19884444	XM_008596529.1	XP_008594751.1	putative EXO1 protein
BBA_01435	19884447	XM_008596532.1	XP_008594754.1	Sir2 family protein
BBA_01437	19884449	XM_008596534.1	XP_008594756.1	methyl transferase
BBA_01438	19884450	XM_008596535.1	XP_008594757.1	transcription factor IIA
BBA_01439	19884451	XM_008596536.1	XP_008594758.1	WD domain-containing protein
BBA_01441	19884453	XM_008596538.1	XP_008594760.1	zinc finger protein SFP1
BBA_01453	19884465	XM_008596550.1	XP_008594772.1	RNA recognition domain-containing protein
BBA_01457	19884469	XM_008596554.1	XP_008594776.1	phosphomevalonate kinase
BBA_01458	19884470	XM_008596555.1	XP_008594777.1	pentatricopeptide repeat domain-containing protein
BBA_01465	19884477	XM_008596562.1	XP_008594784.1	uncharacterized protein
BBA_01472	19884484	XM_008596569.1	XP_008594791.1	PDZ domain-containing protein
BBA_01473	19884485	XM_008596570.1	XP_008594792.1	DUF292 domain-containing protein
BBA_01474	19884486	XM_008596571.1	XP_008594793.1	AP-2 complex subunit sigma
BBA_01476	19884488	XM_008596573.1	XP_008594795.1	transcription initiation factor IID
BBA_01482	19884494	XM_008596579.1	XP_008594801.1	kinesin-like protein
BBA_01484	19884496	XM_008596581.1	XP_008594803.1	Cobalamin (vitamin B12) biosynthesis CobW
BBA_01486	19884498	XM_008596583.1	XP_008594805.1	C6 finger domain protein, putative
BBA_01487	19884499	XM_008596584.1	XP_008594806.1	MOSC domain-containing protein
BBA_01490	19884502	XM_008596587.1	XP_008594809.1	ATP-dependent RNA helicase mss116
BBA_01493	19884505	XM_008596590.1	XP_008594812.1	riboflavin-specific deaminase domain-containing protein
BBA_01500	19884512	XM_008596597.1	XP_008594819.1	DUF1014 domain protein
BBA_01501	19884513	XM_008596598.1	XP_008594820.1	major facilitator superfamily transporter
BBA_01504	19884516	XM_008596601.1	XP_008594823.1	Intradiol ring-cleavage dioxygenase, core
BBA_01506	19884518	XM_008596603.1	XP_008594825.1	FAD dependent oxidoreductase
BBA_01507	19884519	XM_008596604.1	XP_008594826.1	WD domain containing protein
BBA_01508	19884520	XM_008596605.1	XP_008594827.1	hsp70-like protein
BBA_01510	19884522	XM_008596607.1	XP_008594829.1	signal recognition particle 68 kDa protein
BBA_01516	19884528	XM_008596613.1	XP_008594835.1	Frag1/DRAM/Sfk1 family protein
BBA_01518	19884530	XM_008596615.1	XP_008594837.1	DNA polymerase family B
BBA_01525	19884537	XM_008596622.1	XP_008594844.1	microtubule-associated protein
BBA_01529	19884541	XM_008596626.1	XP_008594848.1	prenylcysteine oxidase
BBA_01534	19884546	XM_008596631.1	XP_008594853.1	ATP synthase protein 9
BBA_01538	19884550	XM_008596635.1	XP_008594857.1	PET112 family protein
BBA_01539	19884551	XM_008596636.1	XP_008594858.1	uncharacterized protein
BBA_01544	19884556	XM_008596641.1	XP_008594863.1	mitochondrial ribosomal protein subunit Img2
BBA_01545	19884557	XM_008596642.1	XP_008594864.1	arid/bright DNA binding domain-containing protein
BBA_01547	19884559	XM_008596644.1	XP_008594866.1	uncharacterized protein
BBA_01549	19884561	XM_008596646.1	XP_008594868.1	NLI interacting factor-like phosphatase
BBA_01551	19884563	XM_008596648.1	XP_008594870.1	rhodopsin family protein
BBA_01553	19884565	XM_008596650.1	XP_008594872.1	uncharacterized protein
BBA_01556	19884568	XM_008596653.1	XP_008594875.1	RNA polymerase II mediator complex component Med8
BBA_01557	19884569	XM_008596654.1	XP_008594876.1	choline-sulfatase-like protein
BBA_01560	19884572	XM_008596657.1	XP_008594879.1	triose-phosphate transporter
BBA_01562	19884574	XM_008596659.1	XP_008594881.1	uncharacterized protein
BBA_01564	19884576	XM_008596661.1	XP_008594883.1	uncharacterized protein
BBA_01565	19884577	XM_008596662.1	XP_008594884.1	kinesin motor domain-containing protein
BBA_01566	19884578	XM_008596663.1	XP_008594885.1	uncharacterized protein
BBA_01573	19884585	XM_008596670.1	XP_008594892.1	emp24/gp25L/p24 family/GOLD
BBA_01574	19884586	XM_008596671.1	XP_008594893.1	ADP-ribosylation factor family protein
BBA_01587	19884599	XM_008596684.1	XP_008594906.1	impB/mucB/samB family protein
BBA_01590	19884602	XM_008596687.1	XP_008594909.1	shikimate dehydrogenase substrate binding domain-containing protein
BBA_01594	19884606	XM_008596691.1	XP_008594913.1	uncharacterized protein
BBA_01596	19884608	XM_008596693.1	XP_008594915.1	uncharacterized protein
BBA_01603	19884615	XM_008596700.1	XP_008594922.1	mitochondrial 37S ribosomal protein S8
BBA_01604	19884616	XM_008596701.1	XP_008594923.1	uncharacterized protein
BBA_01605	19884617	XM_008596702.1	XP_008594924.1	uncharacterized protein
BBA_02253	19885265	XM_008597350.1	XP_008595572.1	cation efflux family protein
BBA_02255	19885267	XM_008597352.1	XP_008595574.1	uncharacterized protein
BBA_02257	19885269	XM_008597354.1	XP_008595576.1	uncharacterized protein
BBA_02258	19885270	XM_008597355.1	XP_008595577.1	fungal specific transcription factor
BBA_02262	19885274	XM_008597359.1	XP_008595581.1	phosphatidylinositol 3
BBA_02266	19885278	XM_008597363.1	XP_008595585.1	DUF788 domain-containing protein
BBA_02268	19885280	XM_008597365.1	XP_008595587.1	histone H4.1
BBA_02273	19885285	XM_008597370.1	XP_008595592.1	EBDP2-like protein
BBA_02281	19885293	XM_008597378.1	XP_008595600.1	Zn-dependent alcohol dehydrogenases (ISS)
