"seqnames","start","end","width","strand","score","p_value","q_value","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","distanceToTSS","GeneID","transcript_id","protein_id"
"NW_007930861.1",7975,7982,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",26,5291,8908,3618,2,"BBA_07558",926,NA,NA,NA
"NW_007930946.1",8019,8026,8,"+",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",111,7498,9267,1770,2,"BBA_10266",1241,NA,NA,NA
"NW_007930858.1",8260,8267,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",23,7013,8059,1047,2,"BBA_07104",-201,NA,NA,NA
"NW_007930931.1",8355,8362,8,"-",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",96,7082,9427,2346,2,"BBA_10174",1072,NA,NA,NA
"NW_007930896.1",8443,8450,8,"-",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",61,6826,8923,2098,1,"BBA_09636",1624,NA,NA,NA
"NW_007930919.1",8451,8458,8,"-",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",84,8531,10558,2028,1,"BBA_10053",-80,NA,NA,NA
"NW_007930896.1",8455,8462,8,"-",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",61,6826,8923,2098,1,"BBA_09636",1636,NA,NA,NA
"NW_007930924.1",8770,8777,8,"+",12.7449,9.9e-06,0.241,"Promoter (2-3kb)",89,6035,10960,4926,2,"BBA_10108",2183,NA,NA,NA
"NW_007930875.1",8830,8837,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",40,7772,9506,1735,2,"BBA_08768",669,NA,NA,NA
"NW_007930837.1",8867,8874,8,"-",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",2,8306,8736,431,1,"BBA_00685",568,NA,NA,NA
"NW_007930964.1",8868,8875,8,"-",12.7449,9.9e-06,0.241,"Promoter (2-3kb)",128,4793,6768,1976,2,"BBA_10322",-2107,"19893334","XM_008605419.1","XP_008603641.1"
"NW_007930915.1",8905,8912,8,"-",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",80,6949,9189,2241,2,"BBA_10001",284,NA,NA,NA
"NW_007930852.1",9162,9169,8,"-",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",17,6827,8817,1991,2,"BBA_06022",-352,NA,NA,NA
"NW_007930954.1",9290,9297,8,"+",12.7449,9.9e-06,0.241,"Promoter (2-3kb)",119,3866,6710,2845,2,"BBA_10296",-2580,"19893308","XM_008605393.1","XP_008603615.1"
"NW_007930909.1",9500,9507,8,"+",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",74,7793,11254,3462,2,"BBA_09910",1747,NA,NA,NA
"NW_007930939.1",9888,9895,8,"-",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",104,9272,9972,701,1,"BBA_10233",623,NA,NA,NA
"NW_007930939.1",9903,9910,8,"-",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",104,9272,9972,701,1,"BBA_10233",638,NA,NA,NA
"NW_007930839.1",10561,10568,8,"-",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",4,9148,13960,4813,1,"BBA_01781",1420,NA,NA,NA
"NW_007930887.1",10682,10689,8,"-",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",52,10399,11786,1388,1,"BBA_09369",290,NA,NA,NA
"NW_007930890.1",10960,10967,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",55,6572,11433,4862,2,"BBA_09468",466,NA,NA,NA
"NW_007930944.1",11314,11321,8,"+",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",109,10212,12469,2258,2,"BBA_10255",1148,NA,NA,NA
"NW_007930939.1",11457,11464,8,"-",12.7449,9.9e-06,0.241,"Promoter (2-3kb)",104,9272,9972,701,1,"BBA_10233",2192,NA,NA,NA
"NW_007930888.1",11469,11476,8,"-",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",53,10443,10862,420,1,"BBA_09399",1033,NA,NA,NA
"NW_007930939.1",11469,11476,8,"-",12.7449,9.9e-06,0.241,"Promoter (2-3kb)",104,9272,9972,701,1,"BBA_10233",2204,NA,NA,NA
"NW_007930883.1",11555,11562,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",48,12485,13453,969,1,"BBA_09221",-923,NA,NA,NA
"NW_007930850.1",11902,11909,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",15,10148,12118,1971,2,"BBA_05586",209,NA,NA,NA
"NW_007930853.1",11896,11903,8,"-",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",18,10750,11938,1189,1,"BBA_06211",1153,NA,NA,NA
"NW_007930919.1",12017,12024,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",84,10705,12060,1356,2,"BBA_10054",36,NA,NA,NA
"NW_007930836.1",12231,12238,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",1,12136,13042,907,1,"BBA_00004",95,NA,NA,NA
"NW_007930869.1",12411,12418,8,"-",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",34,12385,13432,1048,1,"BBA_08336",33,NA,NA,NA
"NW_007930933.1",12488,12495,8,"-",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",98,12108,12752,645,2,"BBA_10197",264,NA,NA,NA
"NW_007930915.1",12699,12706,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",80,11866,13328,1463,1,"BBA_10003",833,NA,NA,NA
"NW_007930919.1",12701,12708,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",84,10705,12060,1356,2,"BBA_10054",-641,NA,NA,NA
"NW_007930837.1",12852,12859,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",2,11178,13310,2133,2,"BBA_00687",451,NA,NA,NA
"NW_007930851.1",12979,12986,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",16,11645,12819,1175,2,"BBA_05807",-160,NA,NA,NA
"NW_007930909.1",13263,13270,8,"+",12.7449,9.9e-06,0.241,"Promoter (2-3kb)",74,7793,11254,3462,2,"BBA_09910",-2009,NA,NA,NA
"NW_007930923.1",13570,13577,8,"-",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",88,15355,16920,1566,1,"BBA_10103",-1785,NA,NA,NA
"NW_007930884.1",13804,13811,8,"+",12.7449,9.9e-06,0.241,"Promoter (2-3kb)",49,11319,15719,4401,1,"BBA_09259",2485,NA,NA,NA
"NW_007930840.1",13951,13958,8,"-",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",5,14020,15579,1560,1,"BBA_02310",-69,NA,NA,NA
"NW_007930846.1",14200,14207,8,"-",12.7449,9.9e-06,0.241,"Promoter (2-3kb)",11,9440,11217,1778,2,"BBA_04649",-2990,NA,NA,NA
"NW_007930839.1",14355,14362,8,"+",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",4,14221,15762,1542,2,"BBA_01782",1400,NA,NA,NA
"NW_007930902.1",14349,14356,8,"-",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",67,14231,14848,618,2,"BBA_09780",499,NA,NA,NA
"NW_007930849.1",15197,15204,8,"-",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",14,14700,16112,1413,1,"BBA_05344",504,NA,NA,NA
"NW_007930849.1",15463,15470,8,"-",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",14,14700,16112,1413,1,"BBA_05344",770,NA,NA,NA
"NW_007930933.1",15658,15665,8,"-",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",98,16264,16967,704,2,"BBA_10199",1309,NA,NA,NA
"NW_007930870.1",15678,15685,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",35,15072,15533,462,1,"BBA_08444",606,NA,NA,NA
"NW_007930899.1",15707,15714,8,"-",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",64,14136,16851,2716,2,"BBA_09718",1144,NA,NA,NA
"NW_007930933.1",15730,15737,8,"+",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",98,16264,16967,704,2,"BBA_10199",1230,NA,NA,NA
"NW_007930889.1",15811,15818,8,"-",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",54,15028,15843,816,1,"BBA_09434",790,NA,NA,NA
"NW_007930859.1",16050,16057,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",24,13975,15057,1083,2,"BBA_07280",-993,NA,NA,NA
"NW_007930905.1",16051,16058,8,"+",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",70,14745,15775,1031,1,"BBA_09829",1306,NA,NA,NA
"NW_007930841.1",16082,16089,8,"+",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",6,15315,17682,2368,2,"BBA_02752",1593,NA,NA,NA
"NW_007930858.1",16525,16532,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",23,15557,16891,1335,2,"BBA_07108",359,NA,NA,NA
"NW_007930898.1",16618,16625,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",63,17447,17998,552,1,"BBA_09690",-822,NA,NA,NA
"NW_007930895.1",17055,17062,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",60,17626,19589,1964,1,"BBA_09616",-564,NA,NA,NA
"NW_007930883.1",17136,17143,8,"-",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",48,16119,17529,1411,1,"BBA_09222",1024,NA,NA,NA
"NW_007930859.1",17257,17264,8,"-",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",24,15588,17826,2239,2,"BBA_07281",569,NA,NA,NA
"NW_007930889.1",17290,17297,8,"-",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",54,16783,19893,3111,1,"BBA_09435",514,NA,NA,NA
"NW_007930844.1",17524,17531,8,"+",12.7449,9.9e-06,0.241,"Promoter (2-3kb)",9,15357,20988,5632,1,"BBA_04000",2167,NA,NA,NA
"NW_007930937.1",17525,17532,8,"+",12.7449,9.9e-06,0.241,"Promoter (3-4kb)",102,13919,14842,924,1,"BBA_10223",3606,NA,NA,NA
"NW_007930917.1",17604,17611,8,"-",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",82,17196,18710,1515,2,"BBA_10033",1106,NA,NA,NA
"NW_007930926.1",17671,17678,8,"-",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",91,15821,16126,306,1,"BBA_10128",1857,NA,NA,NA
"NW_007930881.1",17739,17746,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",46,16138,17874,1737,2,"BBA_09136",128,NA,NA,NA
"NW_007930914.1",18011,18018,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",79,17601,18818,1218,2,"BBA_09990",800,NA,NA,NA
"NW_007930889.1",18189,18196,8,"+",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",54,16783,19893,3111,1,"BBA_09435",1406,NA,NA,NA
"NW_007930838.1",18249,18256,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",3,15803,18712,2910,2,"BBA_01245",456,NA,NA,NA
"NW_007930932.1",18529,18536,8,"-",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",97,19357,21684,2328,1,"BBA_10190",-828,NA,NA,NA
"NW_007930903.1",18562,18569,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",68,16968,19186,2219,2,"BBA_09786",617,NA,NA,NA
"NW_007930898.1",18648,18655,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",63,18472,19507,1036,2,"BBA_09691",852,NA,NA,NA
"NW_007930888.1",18674,18681,8,"-",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",53,18755,19998,1244,2,"BBA_09403",1324,NA,NA,NA
"NW_007930917.1",18677,18684,8,"-",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",82,17196,18710,1515,2,"BBA_10033",33,NA,NA,NA
"NW_007930936.1",18735,18742,8,"-",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",101,17263,17608,346,2,"BBA_10221",-1134,NA,NA,NA
"NW_007930848.1",19550,19557,8,"-",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",13,18441,25028,6588,1,"BBA_05125",1116,NA,NA,NA
"NW_007930934.1",19599,19606,8,"-",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",99,19889,20611,723,2,"BBA_10209",1012,NA,NA,NA
"NW_007930889.1",19725,19732,8,"+",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",54,21387,24601,3215,1,"BBA_09436",-1655,NA,NA,NA
"NW_007930866.1",20193,20200,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",31,17825,21085,3261,2,"BBA_08090",885,NA,NA,NA
"NW_007930930.1",20469,20476,8,"-",12.7449,9.9e-06,0.241,"Promoter (4-5kb)",95,16047,24564,8518,1,"BBA_10169",4429,NA,NA,NA
"NW_007930917.1",20710,20717,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",82,20648,21112,465,2,"BBA_10034",395,NA,NA,NA
"NW_007930883.1",21011,21018,8,"-",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",48,19540,21501,1962,1,"BBA_09224",1478,NA,NA,NA
"NW_007930883.1",21038,21045,8,"-",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",48,19540,21501,1962,1,"BBA_09224",1505,NA,NA,NA
"NW_007930855.1",21180,21187,8,"+",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",20,20851,22681,1831,2,"BBA_06639",1494,NA,NA,NA
"NW_007930906.1",21269,21276,8,"+",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",71,19365,20215,851,1,"BBA_09854",1904,NA,NA,NA
"NW_007930877.1",21731,21738,8,"-",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",42,21844,23587,1744,1,"BBA_08904",-113,NA,NA,NA
"NW_007930935.1",22017,22024,8,"-",12.7449,9.9e-06,0.241,"Promoter (2-3kb)",100,19969,23682,3714,1,"BBA_10214",2055,"19893226","XM_008605311.1","XP_008603533.1"
"NW_007930923.1",22358,22365,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",88,21929,22903,975,1,"BBA_10104",429,NA,NA,NA
"NW_007930848.1",22670,22677,8,"-",12.7449,9.9e-06,0.241,"Promoter (3-4kb)",13,25767,27118,1352,1,"BBA_05126",-3097,NA,NA,NA
"NW_007930844.1",22731,22738,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",9,21503,23083,1581,2,"BBA_04001",345,NA,NA,NA
"NW_007930884.1",22795,22802,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",49,22490,25872,3383,1,"BBA_09263",305,NA,NA,NA
"NW_007930901.1",22800,22807,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",66,20430,23115,2686,2,"BBA_09760",308,NA,NA,NA
"NW_007930917.1",22916,22923,8,"-",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",82,22631,23000,370,1,"BBA_10035",292,NA,NA,NA
"NW_007930925.1",23231,23238,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",90,23218,23690,473,2,"BBA_10121",452,NA,NA,NA
"NW_007930922.1",23343,23350,8,"-",12.7449,9.9e-06,0.241,"Promoter (2-3kb)",87,18308,20624,2317,2,"BBA_10096",-2726,NA,NA,NA
"NW_007930880.1",23393,23400,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",45,23743,25215,1473,1,"BBA_09083",-343,NA,NA,NA
"NW_007930839.1",23506,23513,8,"+",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",4,21889,22449,561,1,"BBA_01785",1617,NA,NA,NA
"NW_007930895.1",23508,23515,8,"+",12.7449,9.9e-06,0.241,"Promoter (2-3kb)",60,22047,26342,4296,2,"BBA_09617",2827,NA,NA,NA
"NW_007930840.1",23578,23585,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",5,22733,25384,2652,1,"BBA_02313",845,NA,NA,NA
"NW_007930850.1",23786,23793,8,"-",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",15,22552,25374,2823,2,"BBA_05591",1588,NA,NA,NA
"NW_007930879.1",23881,23888,8,"+",12.7449,9.9e-06,0.241,"Promoter (2-3kb)",44,26598,27018,421,1,"BBA_09032",-2710,NA,NA,NA
"NW_007930885.1",23940,23947,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",50,23903,24837,935,1,"BBA_09292",37,NA,NA,NA
"NW_007930909.1",23993,24000,8,"+",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",74,23399,25123,1725,2,"BBA_09913",1123,NA,NA,NA
"NW_007930901.1",24089,24096,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",66,20430,23115,2686,2,"BBA_09760",-974,NA,NA,NA
"NW_007930852.1",24155,24162,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",17,23736,24473,738,1,"BBA_06028",419,NA,NA,NA
"NW_007930842.1",24191,24198,8,"+",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",7,21328,23046,1719,2,"BBA_03211",-1145,NA,NA,NA
"NW_007930838.1",24365,24372,8,"+",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",3,21076,22978,1903,2,"BBA_01247",-1387,NA,NA,NA
"NW_007930846.1",24366,24373,8,"-",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",11,23888,26026,2139,1,"BBA_04652",485,NA,NA,NA
"NW_007930897.1",24441,24448,8,"+",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",62,23398,24276,879,1,"BBA_09670",1043,NA,NA,NA
"NW_007930890.1",24444,24451,8,"-",12.7449,9.9e-06,0.241,"Promoter (2-3kb)",55,22231,25053,2823,1,"BBA_09473",2220,NA,NA,NA
"NW_007930877.1",24851,24858,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",42,24081,25691,1611,2,"BBA_08905",833,NA,NA,NA
"NW_007930918.1",24988,24995,8,"-",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",83,25110,26138,1029,1,"BBA_10043",-122,NA,NA,NA
"NW_007930842.1",25152,25159,8,"-",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",7,25689,27392,1704,1,"BBA_03212",-537,NA,NA,NA
"NW_007930886.1",25169,25176,8,"-",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",51,21177,25972,4796,2,"BBA_09333",803,NA,NA,NA
"NW_007930895.1",25300,25307,8,"-",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",60,22047,26342,4296,2,"BBA_09617",1042,NA,NA,NA
"NW_007930918.1",25321,25328,8,"-",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",83,25110,26138,1029,1,"BBA_10043",218,NA,NA,NA
"NW_007930876.1",25597,25604,8,"-",12.7449,9.9e-06,0.241,"Promoter (1-2kb)",41,23891,26212,2322,1,"BBA_08842",1713,NA,NA,NA
"NW_007930907.1",25644,25651,8,"-",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",72,25707,26942,1236,1,"BBA_09873",-63,NA,NA,NA
"NW_007930866.1",25683,25690,8,"+",12.7449,9.9e-06,0.241,"Promoter (<=1kb)",31,24216,26116,1901,2,"BBA_08092",426,NA,NA,NA
