locus_tag	GeneID	transcript_id	protein_id	product
BBA_00089	19883101	XM_008595186.1	XP_008593408.1	uncharacterized protein
BBA_00090	19883102	XM_008595187.1	XP_008593409.1	aryl-alcohol oxidase/vanillyl-alcohol oxidase
BBA_00099	19883111	XM_008595196.1	XP_008593418.1	uncharacterized protein
BBA_00100	19883112	XM_008595197.1	XP_008593419.1	uncharacterized protein
BBA_00103	19883115	XM_008595200.1	XP_008593422.1	uncharacterized protein
BBA_00105	19883117	XM_008595202.1	XP_008593424.1	Putative Zn(II)2Cys6 transcription factor
BBA_00106	19883118	XM_008595203.1	XP_008593425.1	WD domain-containing protein
BBA_00108	19883120	XM_008595205.1	XP_008593427.1	uncharacterized protein
BBA_00113	19883125	XM_008595210.1	XP_008593432.1	uncharacterized protein
BBA_00117	19883129	XM_008595214.1	XP_008593436.1	RNA recognition domain-containing protein
BBA_00119	19883131	XM_008595216.1	XP_008593438.1	golgi apparatus membrane protein TVP23
BBA_00125	19883137	XM_008595222.1	XP_008593444.1	PH domain-containing protein
BBA_00126	19883138	XM_008595223.1	XP_008593445.1	protein kinase, putative
BBA_00144	19883156	XM_008595241.1	XP_008593463.1	uncharacterized protein
BBA_00145	19883157	XM_008595242.1	XP_008593464.1	prenylated Rab acceptor 1
BBA_00149	19883161	XM_008595246.1	XP_008593468.1	ATP-NAD kinase
BBA_00150	19883162	XM_008595247.1	XP_008593469.1	exosome complex subunit Rrp46
BBA_00151	19883163	XM_008595248.1	XP_008593470.1	phosphotyrosyl phosphate activator protein
BBA_00157	19883169	XM_008595254.1	XP_008593476.1	DnaJ domain-containing protein
BBA_00158	19883170	XM_008595255.1	XP_008593477.1	thioredoxin-like protein
BBA_00161	19883173	XM_008595258.1	XP_008593480.1	RhoGAP domain-containing protein
BBA_00163	19883175	XM_008595260.1	XP_008593482.1	uncharacterized protein
BBA_00164	19883176	XM_008595261.1	XP_008593483.1	WLM domain-containing protein
BBA_00165	19883177	XM_008595262.1	XP_008593484.1	sulfate permease
BBA_00173	19883185	XM_008595270.1	XP_008593492.1	MutS domain V
BBA_00179	19883191	XM_008595276.1	XP_008593498.1	uncharacterized protein
BBA_00180	19883192	XM_008595277.1	XP_008593499.1	DEAD/DEAH box helicase
BBA_00181	19883193	XM_008595278.1	XP_008593500.1	BAH/PHD-containing protein
BBA_00182	19883194	XM_008595279.1	XP_008593501.1	uncharacterized protein
BBA_00187	19883199	XM_008595284.1	XP_008593506.1	26S proteasome subunit P45 family protein
BBA_00191	19883203	XM_008595288.1	XP_008593510.1	uncharacterized protein
BBA_00196	19883208	XM_008595293.1	XP_008593515.1	tat pathway signal sequence
BBA_00197	19883209	XM_008595294.1	XP_008593516.1	uncharacterized protein
BBA_00204	19883216	XM_008595301.1	XP_008593523.1	cyclin domain-containing protein
BBA_00206	19883218	XM_008595303.1	XP_008593525.1	uncharacterized protein
BBA_00207	19883219	XM_008595304.1	XP_008593526.1	cation diffusion facilitator family transporter
BBA_00210	19883222	XM_008595307.1	XP_008593529.1	anaphase-promoting complex subunit 11
BBA_00220	19883232	XM_008595317.1	XP_008593539.1	CLAP1-like protein
BBA_00230	19883242	XM_008595327.1	XP_008593549.1	WASP-interacting protein-like protein vrp1p
BBA_00241	19883253	XM_008595338.1	XP_008593560.1	Ssu72-like protein
BBA_00250	19883262	XM_008595347.1	XP_008593569.1	major facilitator superfamily transporter
BBA_00252	19883264	XM_008595349.1	XP_008593571.1	F-box domain-containing protein
BBA_00254	19883266	XM_008595351.1	XP_008593573.1	uncharacterized protein
BBA_00260	19883272	XM_008595357.1	XP_008593579.1	RNA polymerase Rpb1
BBA_00264	19883276	XM_008595361.1	XP_008593583.1	YSIRK family gram-positive signal peptide
BBA_00268	19883280	XM_008595365.1	XP_008593587.1	uncharacterized protein
BBA_00269	19883281	XM_008595366.1	XP_008593588.1	uncharacterized protein
BBA_00270	19883282	XM_008595367.1	XP_008593589.1	tRNA synthetase class II
BBA_00273	19883285	XM_008595370.1	XP_008593592.1	transcription elongation factor S-II
BBA_00278	19883290	XM_008595375.1	XP_008593597.1	endoplasmic reticulum transmembrane protein
BBA_00283	19883295	XM_008595380.1	XP_008593602.1	membrane transporter
BBA_00291	19883303	XM_008595388.1	XP_008593610.1	COM1 protein
BBA_00293	19883305	XM_008595390.1	XP_008593612.1	PIG-P domain-containing protein
BBA_00294	19883306	XM_008595391.1	XP_008593613.1	vacuolar assembly/sorting protein VPS8
BBA_00295	19883307	XM_008595392.1	XP_008593614.1	uncharacterized protein
BBA_00298	19883310	XM_008595395.1	XP_008593617.1	putative U-snRNP-associated cyclophilin
BBA_00299	19883311	XM_008595396.1	XP_008593618.1	uncharacterized protein
BBA_00304	19883316	XM_008595401.1	XP_008593623.1	dynein light chain type 1
BBA_00307	19883319	XM_008595404.1	XP_008593626.1	Protein of unknown function DUF2401, secretory
BBA_00308	19883320	XM_008595405.1	XP_008593627.1	lysyl-tRNA synthetase
BBA_00312	19883324	XM_008595409.1	XP_008593631.1	raffinose synthase Sip1
BBA_00314	19883326	XM_008595411.1	XP_008593633.1	fibronectin type III domain-containing protein
BBA_00317	19883329	XM_008595414.1	XP_008593636.1	transcription initiation factor IID
BBA_00323	19883335	XM_008595420.1	XP_008593642.1	inosine-5-monophosphate dehydrogenase
BBA_00473	19883485	XM_008595570.1	XP_008593792.1	hexokinase-like protein
BBA_00484	19883496	XM_008595581.1	XP_008593803.1	sulfite transporter Ssu2
BBA_00485	19883497	XM_008595582.1	XP_008593804.1	ATP synthase regulation protein NCA2
BBA_00495	19883507	XM_008595592.1	XP_008593814.1	SNARE protein, putative
BBA_00497	19883509	XM_008595594.1	XP_008593816.1	Sec63 Brl domain-containing protein
BBA_00500	19883512	XM_008595597.1	XP_008593819.1	calcineurin-like phosphoesterase
BBA_00503	19883515	XM_008595600.1	XP_008593822.1	SUR7 protein
BBA_00508	19883520	XM_008595605.1	XP_008593827.1	putative calcium/calmodulin-dependent protein kinase type I
BBA_00510	19883522	XM_008595607.1	XP_008593829.1	DNA-directed RNA polymerase I subunit
BBA_00511	19883523	XM_008595608.1	XP_008593830.1	GRC3 protein
BBA_00512	19883524	XM_008595609.1	XP_008593831.1	trascription factor
BBA_00520	19883532	XM_008595617.1	XP_008593839.1	heterokaryon incompatibility protein Het-C
BBA_00522	19883534	XM_008595619.1	XP_008593841.1	Urease, alpha subunit
BBA_00523	19883535	XM_008595620.1	XP_008593842.1	histone acetyltransferase subunit 3
BBA_00526	19883538	XM_008595623.1	XP_008593845.1	uncharacterized protein
BBA_00538	19883550	XM_008595635.1	XP_008593857.1	Atg28p-like protein
BBA_00539	19883551	XM_008595636.1	XP_008593858.1	Protein of unknown function DUF1748
BBA_00545	19883557	XM_008595642.1	XP_008593864.1	penicillin-binding protein
BBA_00551	19883563	XM_008595648.1	XP_008593870.1	major facilitator superfamily transporter
BBA_00558	19883570	XM_008595655.1	XP_008593877.1	uncharacterized protein
BBA_00562	19883574	XM_008595659.1	XP_008593881.1	purine permease
BBA_00567	19883579	XM_008595664.1	XP_008593886.1	uncharacterized protein
BBA_00570	19883582	XM_008595667.1	XP_008593889.1	retrograde regulation protein
BBA_00573	19883585	XM_008595670.1	XP_008593892.1	uncharacterized protein
BBA_00575	19883587	XM_008595672.1	XP_008593894.1	F-box domain protein
BBA_00578	19883590	XM_008595675.1	XP_008593897.1	uncharacterized protein
BBA_00579	19883591	XM_008595676.1	XP_008593898.1	Ubiquitin-conjugating enzyme E2C-binding protein
BBA_00581	19883593	XM_008595678.1	XP_008593900.1	uncharacterized protein
BBA_00582	19883594	XM_008595679.1	XP_008593901.1	GDSL-like Lipase/Acylhydrolase
BBA_00583	19883595	XM_008595680.1	XP_008593902.1	PCI domain-containing protein
BBA_00587	19883599	XM_008595684.1	XP_008593906.1	intracellular protein transport protein
BBA_00590	19883602	XM_008595687.1	XP_008593909.1	uncharacterized protein
BBA_00591	19883603	XM_008595688.1	XP_008593910.1	mucin-like protein
BBA_00592	19883604	XM_008595689.1	XP_008593911.1	vacuolar protein sorting/targeting protein PEP1
BBA_00601	19883613	XM_008595698.1	XP_008593920.1	mitochondrial peroxiredoxin PRX1
BBA_00608	19883620	XM_008595705.1	XP_008593927.1	amino acid permease family protein
BBA_00612	19883624	XM_008595709.1	XP_008593931.1	protein kinase (Lkh1)
BBA_00614	19883626	XM_008595711.1	XP_008593933.1	fasciclin domain-containing protein
BBA_00618	19883630	XM_008595715.1	XP_008593937.1	Hemolysin-III protein
BBA_00622	19883634	XM_008595719.1	XP_008593941.1	uncharacterized protein
BBA_00625	19883637	XM_008595722.1	XP_008593944.1	Glycoside hydrolase, catalytic core
BBA_00635	19883647	XM_008595732.1	XP_008593954.1	Secretory lipase family protein
BBA_00642	19883654	XM_008595739.1	XP_008593961.1	protein-beta-aspartate methyltransferase
BBA_00643	19883655	XM_008595740.1	XP_008593962.1	uncharacterized protein
BBA_00646	19883658	XM_008595743.1	XP_008593965.1	uncharacterized protein
BBA_00651	19883663	XM_008595748.1	XP_008593970.1	zinc carboxypeptidase
BBA_00653	19883665	XM_008595750.1	XP_008593972.1	spindle poison sensitivity protein Scp3, putative
BBA_00655	19883667	XM_008595752.1	XP_008593974.1	amidohydrolase-like protein
BBA_00657	19883669	XM_008595754.1	XP_008593976.1	purine-cytosine permease FCY21
BBA_00659	19883671	XM_008595756.1	XP_008593978.1	60S ribosomal protein L28
BBA_00660	19883672	XM_008595757.1	XP_008593979.1	cell division control protein
BBA_00664	19883676	XM_008595761.1	XP_008593983.1	oxidoreductase, short-chain dehydrogenase/reductase family
BBA_00666	19883678	XM_008595763.1	XP_008593985.1	uncharacterized protein
BBA_00667	19883679	XM_008595764.1	XP_008593986.1	autophagy protein 26
BBA_00668	19883680	XM_008595765.1	XP_008593987.1	glucosamine 6-phosphate acetyltransferase, putative
BBA_00672	19883684	XM_008595769.1	XP_008593991.1	putative glutathione S-transferase
BBA_00673	19883685	XM_008595770.1	XP_008593992.1	Beta-lactamase-type transpeptidase
BBA_00678	19883690	XM_008595775.1	XP_008593997.1	C2H2 transcription factor
BBA_00682	19883694	XM_008595779.1	XP_008594001.1	uncharacterized protein
BBA_00687	19883699	XM_008595784.1	XP_008594006.1	uncharacterized protein
BBA_00689	19883701	XM_008595786.1	XP_008594008.1	uncharacterized protein
BBA_00691	19883703	XM_008595788.1	XP_008594010.1	uncharacterized protein
BBA_00693	19883705	XM_008595790.1	XP_008594012.1	metalloprotease-like protein
BBA_00694	19883706	XM_008595791.1	XP_008594013.1	uncharacterized protein
BBA_00695	19883707	XM_008595792.1	XP_008594014.1	uncharacterized protein
BBA_00696	19883708	XM_008595793.1	XP_008594015.1	uncharacterized protein
BBA_00698	19883710	XM_008595795.1	XP_008594017.1	restless-like transposase
BBA_00699	19883711	XM_008595796.1	XP_008594018.1	uncharacterized protein
BBA_00703	19883715	XM_008595800.1	XP_008594022.1	Heterokaryon incompatibility
BBA_00707	19883719	XM_008595804.1	XP_008594026.1	uncharacterized protein
BBA_00709	19883721	XM_008595806.1	XP_008594028.1	FAD binding domain-containing protein
BBA_00712	19883724	XM_008595809.1	XP_008594031.1	putative C6-zinc finger TF, regulator of conidiation
BBA_00716	19883728	XM_008595813.1	XP_008594035.1	uncharacterized protein
BBA_00722	19883734	XM_008595819.1	XP_008594041.1	Cytochrome P450 CYP645A1
BBA_00725	19883737	XM_008595822.1	XP_008594044.1	torulene oxygenase
BBA_00726	19883738	XM_008595823.1	XP_008594045.1	glutamine synthetase
BBA_00729	19883741	XM_008595826.1	XP_008594048.1	major facilitator superfamily transporter
BBA_00730	19883742	XM_008595827.1	XP_008594049.1	glycosyltransferase family 31
BBA_00733	19883745	XM_008595830.1	XP_008594052.1	SAM-dependent methyltransferase
BBA_00740	19883752	XM_008595837.1	XP_008594059.1	C6 transcription factor OefC
BBA_00741	19883753	XM_008595838.1	XP_008594060.1	uncharacterized protein
BBA_00751	19883763	XM_008595848.1	XP_008594070.1	uncharacterized protein
BBA_00753	19883765	XM_008595850.1	XP_008594072.1	transport protein sec24
BBA_00755	19883767	XM_008595852.1	XP_008594074.1	asparaginyl-tRNA synthetase
BBA_00756	19883768	XM_008595853.1	XP_008594075.1	cAMP-independent regulatory protein pac2
BBA_00762	19883774	XM_008595859.1	XP_008594081.1	uncharacterized protein
BBA_00764	19883776	XM_008595861.1	XP_008594083.1	ubiquitin-conjugating enzyme E2
BBA_00766	19883778	XM_008595863.1	XP_008594085.1	ribonuclease Trv, RNase Trv
BBA_00778	19883790	XM_008595875.1	XP_008594097.1	WD domain-containing protein
BBA_00780	19883792	XM_008595877.1	XP_008594099.1	Cse1-like protein
BBA_00781	19883793	XM_008595878.1	XP_008594100.1	tuberin-like protein
BBA_00782	19883794	XM_008595879.1	XP_008594101.1	uncharacterized protein
BBA_00783	19883795	XM_008595880.1	XP_008594102.1	uncharacterized protein
BBA_00785	19883797	XM_008595882.1	XP_008594104.1	CCR4-Not complex subunit Caf16
BBA_00787	19883799	XM_008595884.1	XP_008594106.1	uncharacterized protein
BBA_00790	19883802	XM_008595887.1	XP_008594109.1	L-serine dehydratase
BBA_00792	19883804	XM_008595889.1	XP_008594111.1	beta-1, 3 exoglucanase precursor
BBA_00794	19883806	XM_008595891.1	XP_008594113.1	uncharacterized protein
BBA_00797	19883809	XM_008595894.1	XP_008594116.1	phosphotransferase enzyme family protein
BBA_00800	19883812	XM_008595897.1	XP_008594119.1	uncharacterized protein
BBA_00801	19883813	XM_008595898.1	XP_008594120.1	HAM-2 protein
BBA_00803	19883815	XM_008595900.1	XP_008594122.1	NDT80/PhoG like DNA-binding family protein
BBA_00804	19883816	XM_008595901.1	XP_008594123.1	RWD domain-containing protein
BBA_00807	19883819	XM_008595904.1	XP_008594126.1	glucose repressible protein Grg1
BBA_00809	19883821	XM_008595906.1	XP_008594128.1	ATP-NAD kinase
BBA_00810	19883822	XM_008595907.1	XP_008594129.1	Carbohydrate/purine kinase
BBA_00811	19883823	XM_008595908.1	XP_008594130.1	uncharacterized protein
BBA_00818	19883830	XM_008595915.1	XP_008594137.1	kinesin-like protein
BBA_00820	19883832	XM_008595917.1	XP_008594139.1	HIT domain-containing protein
BBA_00823	19883835	XM_008595920.1	XP_008594142.1	telomere-binding alpha subunit central domain-containing protein
BBA_00830	19883842	XM_008595927.1	XP_008594149.1	Putative Zn(II)2Cys6 transcription factor
BBA_00831	19883843	XM_008595928.1	XP_008594150.1	uncharacterized protein
BBA_00833	19883845	XM_008595930.1	XP_008594152.1	putative mitochondrial carrier protein ARALAR1
BBA_00838	19883850	XM_008595935.1	XP_008594157.1	methylenetetrahydrofolate reductase
BBA_00841	19883853	XM_008595938.1	XP_008594160.1	Spc97/Spc98 family protein
BBA_00842	19883854	XM_008595939.1	XP_008594161.1	glycosyltransferase family 15
BBA_00844	19883856	XM_008595941.1	XP_008594163.1	fungal specific transcription factor
BBA_00845	19883857	XM_008595942.1	XP_008594164.1	LCCL domain-containing protein
BBA_00846	19883858	XM_008595943.1	XP_008594165.1	tRNA-guanine transglycosylase
BBA_00848	19883860	XM_008595945.1	XP_008594167.1	copper homeostasis protein cutC
BBA_00852	19883864	XM_008595949.1	XP_008594171.1	capsule-associated protein CAP1
BBA_00853	19883865	XM_008595950.1	XP_008594172.1	SPRY domain-containing protein
BBA_00855	19883867	XM_008595952.1	XP_008594174.1	uncharacterized protein
BBA_00856	19883868	XM_008595953.1	XP_008594175.1	uncharacterized protein
BBA_00858	19883870	XM_008595955.1	XP_008594177.1	uncharacterized protein
BBA_00860	19883872	XM_008595957.1	XP_008594179.1	uncharacterized protein
BBA_00867	19883879	XM_008595964.1	XP_008594186.1	uncharacterized protein
BBA_00873	19883885	XM_008595970.1	XP_008594192.1	phosphatidylserine decarboxylase
BBA_00878	19883890	XM_008595975.1	XP_008594197.1	proline dehydrogenase
BBA_00885	19883897	XM_008595982.1	XP_008594204.1	kinesin-like protein
BBA_00886	19883898	XM_008595983.1	XP_008594205.1	fungal specific transcription factor
BBA_00889	19883901	XM_008595986.1	XP_008594208.1	5-nucleotidase domain-containing protein
BBA_01280	19884292	XM_008596377.1	XP_008594599.1	transcription factor Rba50
BBA_01284	19884296	XM_008596381.1	XP_008594603.1	CP2 transcription factor
BBA_01287	19884299	XM_008596384.1	XP_008594606.1	eIF4-gamma/eIF5/eIF2-epsilon
BBA_01291	19884303	XM_008596388.1	XP_008594610.1	Tim17/Tim22/Tim23 family protein
BBA_01292	19884304	XM_008596389.1	XP_008594611.1	DNA mismatch repair protein MSH2
BBA_01295	19884307	XM_008596392.1	XP_008594614.1	uncharacterized protein
BBA_01296	19884308	XM_008596393.1	XP_008594615.1	kinesin heavy chain
BBA_01297	19884309	XM_008596394.1	XP_008594616.1	mitochondrial protein Fmp26, putative
BBA_01298	19884310	XM_008596395.1	XP_008594617.1	monocarboxylate permease-like protein
BBA_01310	19884322	XM_008596407.1	XP_008594629.1	BolA domain-containing protein
BBA_01313	19884325	XM_008596410.1	XP_008594632.1	amidase-like protein
BBA_01320	19884332	XM_008596417.1	XP_008594639.1	uncharacterized protein
BBA_01322	19884334	XM_008596419.1	XP_008594641.1	carrier protein YMC1, mitochondrial
BBA_01324	19884336	XM_008596421.1	XP_008594643.1	uncharacterized protein
BBA_01327	19884339	XM_008596424.1	XP_008594646.1	uncharacterized protein
BBA_01332	19884344	XM_008596429.1	XP_008594651.1	Amidase family protein
BBA_01336	19884348	XM_008596433.1	XP_008594655.1	bicyclomycin resistance protein
BBA_01338	19884350	XM_008596435.1	XP_008594657.1	glycosyl hydrolase family 76
BBA_01428	19884440	XM_008596525.1	XP_008594747.1	ASF1 like histone chaperone
BBA_01429	19884441	XM_008596526.1	XP_008594748.1	GTPase-activator protein for Ras-like GTPase
BBA_01435	19884447	XM_008596532.1	XP_008594754.1	Sir2 family protein
BBA_01437	19884449	XM_008596534.1	XP_008594756.1	methyl transferase
BBA_01439	19884451	XM_008596536.1	XP_008594758.1	WD domain-containing protein
BBA_01440	19884452	XM_008596537.1	XP_008594759.1	kelch domain-containing protein
BBA_01441	19884453	XM_008596538.1	XP_008594760.1	zinc finger protein SFP1
BBA_01445	19884457	XM_008596542.1	XP_008594764.1	peroxin 13
BBA_01453	19884465	XM_008596550.1	XP_008594772.1	RNA recognition domain-containing protein
BBA_01455	19884467	XM_008596552.1	XP_008594774.1	uncharacterized protein
BBA_01456	19884468	XM_008596553.1	XP_008594775.1	uncharacterized protein
BBA_01459	19884471	XM_008596556.1	XP_008594778.1	DEAD/DEAH box helicase
BBA_01461	19884473	XM_008596558.1	XP_008594780.1	COPI associated protein
BBA_01469	19884481	XM_008596566.1	XP_008594788.1	NhRAD6-like protein
BBA_01475	19884487	XM_008596572.1	XP_008594794.1	protein of unknown function DUF2422
BBA_01476	19884488	XM_008596573.1	XP_008594795.1	transcription initiation factor IID
BBA_01477	19884489	XM_008596574.1	XP_008594796.1	leucine carboxyl methyltransferase
BBA_01480	19884492	XM_008596577.1	XP_008594799.1	major facilitator superfamily transporter
BBA_01481	19884493	XM_008596578.1	XP_008594800.1	ubiquitin carrier protein
BBA_01483	19884495	XM_008596580.1	XP_008594802.1	DnaJ domain-containing protein
BBA_01487	19884499	XM_008596584.1	XP_008594806.1	MOSC domain-containing protein
BBA_01489	19884501	XM_008596586.1	XP_008594808.1	inner centromere protein
BBA_01491	19884503	XM_008596588.1	XP_008594810.1	WD domain-containing protein
BBA_01498	19884510	XM_008596595.1	XP_008594817.1	ubiquitin-conjugating enzyme
BBA_01502	19884514	XM_008596599.1	XP_008594821.1	fungal specific transcription factor
BBA_01504	19884516	XM_008596601.1	XP_008594823.1	Intradiol ring-cleavage dioxygenase, core
BBA_01505	19884517	XM_008596602.1	XP_008594824.1	peptidase family M20/M25/M40 protein
BBA_01511	19884523	XM_008596608.1	XP_008594830.1	SNF2 family DNA-dependent ATPase
BBA_01512	19884524	XM_008596609.1	XP_008594831.1	Spc97/Spc98 family protein
BBA_01513	19884525	XM_008596610.1	XP_008594832.1	proteasome A-type and B-type
BBA_01515	19884527	XM_008596612.1	XP_008594834.1	Cytochrome P450 CYP548A5
BBA_01516	19884528	XM_008596613.1	XP_008594835.1	Frag1/DRAM/Sfk1 family protein
BBA_01523	19884535	XM_008596620.1	XP_008594842.1	N-acetylglucosaminyl transferase component
BBA_01527	19884539	XM_008596624.1	XP_008594846.1	uncharacterized protein
BBA_01534	19884546	XM_008596631.1	XP_008594853.1	ATP synthase protein 9
BBA_01535	19884547	XM_008596632.1	XP_008594854.1	DnaJ domain-containing protein
BBA_01536	19884548	XM_008596633.1	XP_008594855.1	uncharacterized protein
BBA_01542	19884554	XM_008596639.1	XP_008594861.1	putative APC1 protein
BBA_01544	19884556	XM_008596641.1	XP_008594863.1	mitochondrial ribosomal protein subunit Img2
BBA_01550	19884562	XM_008596647.1	XP_008594869.1	Glycosyl transferase, family 28
BBA_01553	19884565	XM_008596650.1	XP_008594872.1	uncharacterized protein
BBA_01558	19884570	XM_008596655.1	XP_008594877.1	GTPase-activator protein for Ras-like GTPase
BBA_01560	19884572	XM_008596657.1	XP_008594879.1	triose-phosphate transporter
BBA_01571	19884583	XM_008596668.1	XP_008594890.1	splicing factor u2af-associated protein 2
BBA_01577	19884589	XM_008596674.1	XP_008594896.1	peptidase family M49
BBA_01578	19884590	XM_008596675.1	XP_008594897.1	thermoresistant glucokinase family carbohydrate kinase
BBA_01579	19884591	XM_008596676.1	XP_008594898.1	2-oxoacid dehydrogenase acyltransferase
BBA_01581	19884593	XM_008596678.1	XP_008594900.1	vesicle transport V-SNARE protein
BBA_01583	19884595	XM_008596680.1	XP_008594902.1	metalloregulatory protein
BBA_01586	19884598	XM_008596683.1	XP_008594905.1	DEAD/DEAH box helicase
BBA_01595	19884607	XM_008596692.1	XP_008594914.1	uncharacterized protein
BBA_01596	19884608	XM_008596693.1	XP_008594915.1	uncharacterized protein
BBA_01599	19884611	XM_008596696.1	XP_008594918.1	WD domain-containing protein
BBA_01603	19884615	XM_008596700.1	XP_008594922.1	mitochondrial 37S ribosomal protein S8
BBA_01605	19884617	XM_008596702.1	XP_008594924.1	uncharacterized protein
BBA_01608	19884620	XM_008596705.1	XP_008594927.1	acid proteinase PEPI precursor
BBA_01609	19884621	XM_008596706.1	XP_008594928.1	aminotransferase class I and II
BBA_02252	19885264	XM_008597349.1	XP_008595571.1	D-xylulose kinase
BBA_02254	19885266	XM_008597351.1	XP_008595573.1	Sir2 family protein
BBA_02255	19885267	XM_008597352.1	XP_008595574.1	uncharacterized protein
BBA_02257	19885269	XM_008597354.1	XP_008595576.1	uncharacterized protein
BBA_02258	19885270	XM_008597355.1	XP_008595577.1	fungal specific transcription factor
BBA_02259	19885271	XM_008597356.1	XP_008595578.1	KRI1-like family protein
BBA_02260	19885272	XM_008597357.1	XP_008595579.1	Ras family protein
BBA_02262	19885274	XM_008597359.1	XP_008595581.1	phosphatidylinositol 3
BBA_02267	19885279	XM_008597364.1	XP_008595586.1	tetratricopeptide-like protein
BBA_02268	19885280	XM_008597365.1	XP_008595587.1	histone H4.1
BBA_02273	19885285	XM_008597370.1	XP_008595592.1	EBDP2-like protein
BBA_02277	19885289	XM_008597374.1	XP_008595596.1	Ser/Thr protein phosphatase family protein
BBA_02280	19885292	XM_008597377.1	XP_008595599.1	mitogen-activated protein kinase kinase kinase
BBA_02283	19885295	XM_008597380.1	XP_008595602.1	heat shock protein HSP98
BBA_02287	19885299	XM_008597384.1	XP_008595606.1	uncharacterized protein
BBA_02290	19885302	XM_008597387.1	XP_008595609.1	eukaryotic aspartyl protease
BBA_02291	19885303	XM_008597388.1	XP_008595610.1	V-type ATPase
BBA_02295	19885307	XM_008597392.1	XP_008595614.1	DnaJ-like protein
BBA_02300	19885312	XM_008597397.1	XP_008595619.1	tryptophan synthase
BBA_02302	19885314	XM_008597399.1	XP_008595621.1	autophagy-related protein 8
BBA_02305	19885317	XM_008597402.1	XP_008595624.1	proteasome regulatory subunit 12
BBA_02306	19885318	XM_008597403.1	XP_008595625.1	GMC oxidoreductase
BBA_02312	19885324	XM_008597409.1	XP_008595631.1	eukaryotic aspartyl protease
BBA_02314	19885326	XM_008597411.1	XP_008595633.1	integral membrane protein, putative
BBA_02324	19885336	XM_008597421.1	XP_008595643.1	protein kinase rad3
BBA_02329	19885341	XM_008597426.1	XP_008595648.1	SUR7 protein
BBA_02330	19885342	XM_008597427.1	XP_008595649.1	tyrosine protein kinase of the MAP kinase kinase family
BBA_02792	19885804	XM_008597889.1	XP_008596111.1	uncharacterized protein
BBA_02793	19885805	XM_008597890.1	XP_008596112.1	ankyrin repeat domain-containing protein 28
BBA_02794	19885806	XM_008597891.1	XP_008596113.1	caspase domain-containing protein
BBA_02802	19885814	XM_008597899.1	XP_008596121.1	fungal specific transcription factor
BBA_02812	19885824	XM_008597909.1	XP_008596131.1	NADH-ubiquinone oxidoreductase 30.4 kDa subunit
BBA_02815	19885827	XM_008597912.1	XP_008596134.1	ABC transporter
BBA_02816	19885828	XM_008597913.1	XP_008596135.1	putative phytochrome-like histidine kinase PHY1p
BBA_02817	19885829	XM_008597914.1	XP_008596136.1	copper fist DNA binding domain-containing protein
BBA_02827	19885839	XM_008597924.1	XP_008596146.1	methyltransferase domain-containing protein
BBA_02828	19885840	XM_008597925.1	XP_008596147.1	exonuclease-like protein
BBA_02829	19885841	XM_008597926.1	XP_008596148.1	casein kinase II regulatory subunit
