locus_tag	GeneID	transcript_id	protein_id	product
BBA_04283	19887295	XM_008599380.1	XP_008597602.1	ATPase protein
BBA_04309	19887321	XM_008599406.1	XP_008597628.1	pyruvate carboxylase
BBA_04316	19887328	XM_008599413.1	XP_008597635.1	vacuolar membrane protein
BBA_04318	19887330	XM_008599415.1	XP_008597637.1	PH domain-containing protein
BBA_04327	19887339	XM_008599424.1	XP_008597646.1	amino acid adenylation domain protein
BBA_04328	19887340	XM_008599425.1	XP_008597647.1	aminotriazole resistance protein
BBA_04329	19887341	XM_008599426.1	XP_008597648.1	cellular morphogenesis regulator DopA
BBA_04344	19887356	XM_008599441.1	XP_008597663.1	casein kinase I hhp1
BBA_04348	19887360	XM_008599445.1	XP_008597667.1	wd-repeat protein
BBA_04374	19887386	XM_008599471.1	XP_008597693.1	polyketide synthase, putative
BBA_04396	19887408	XM_008599493.1	XP_008597715.1	exportin 1-like protein
BBA_04405	19887417	XM_008599502.1	XP_008597724.1	LEA domain protein
BBA_04421	19887433	XM_008599518.1	XP_008597740.1	RhoGAP domain-containing protein
BBA_04434	19887446	XM_008599531.1	XP_008597753.1	protein translocation complex subunit SSS1
BBA_04435	19887447	XM_008599532.1	XP_008597754.1	meiotically up-regulated 80 protein
BBA_04439	19887451	XM_008599536.1	XP_008597758.1	splicing factor 3A subunit 2
BBA_04441	19887453	XM_008599538.1	XP_008597760.1	nuclear GTP-binding protein NUG1
BBA_04448	19887460	XM_008599545.1	XP_008597767.1	C6 zinc finger domain-containing protein
BBA_04449	19887461	XM_008599546.1	XP_008597768.1	helix-loop-helix DNA-binding domain-containing protein
BBA_04469	19887481	XM_008599566.1	XP_008597788.1	uncharacterized protein
BBA_04470	19887482	XM_008599567.1	XP_008597789.1	KH domain-containing protein
BBA_04480	19887492	XM_008599577.1	XP_008597799.1	oligopeptide transporter
BBA_04508	19887520	XM_008599605.1	XP_008597827.1	RluA family pseudouridine synthase
BBA_04514	19887526	XM_008599611.1	XP_008597833.1	torulene oxygenase
BBA_04516	19887528	XM_008599613.1	XP_008597835.1	amidohydrolase-like protein
BBA_04525	19887537	XM_008599622.1	XP_008597844.1	PH domain-containing protein
BBA_04556	19887568	XM_008599653.1	XP_008597875.1	RTA1 like protein
BBA_04559	19887571	XM_008599656.1	XP_008597878.1	uncharacterized protein
BBA_04566	19887578	XM_008599663.1	XP_008597885.1	phosphotransferase enzyme family protein
BBA_04568	19887580	XM_008599665.1	XP_008597887.1	arrestin domain-containing protein
BBA_04569	19887581	XM_008599666.1	XP_008597888.1	WD domain-containing protein
BBA_04570	19887582	XM_008599667.1	XP_008597889.1	mitochondrial Rho GTPase
BBA_04575	19887587	XM_008599672.1	XP_008597894.1	iron permease FTR1 family protein
BBA_04606	19887618	XM_008599703.1	XP_008597925.1	uncharacterized protein
BBA_04607	19887619	XM_008599704.1	XP_008597926.1	uncharacterized protein
BBA_04615	19887627	XM_008599712.1	XP_008597934.1	uncharacterized protein
BBA_04628	19887640	XM_008599725.1	XP_008597947.1	Poly(A) RNA polymerase cid11
BBA_04632	19887644	XM_008599729.1	XP_008597951.1	calcineurin-like phosphoesterase
BBA_04638	19887650	XM_008599735.1	XP_008597957.1	flavohemoglobin-like protein
BBA_04639	19887651	XM_008599736.1	XP_008597958.1	uncharacterized protein
BBA_04640	19887652	XM_008599737.1	XP_008597959.1	glucanosyltransferase-like protein
BBA_04646	19887658	XM_008599743.1	XP_008597965.1	C6 zinc finger domain protein
BBA_04650	19887662	XM_008599747.1	XP_008597969.1	polyketide synthase, putative
BBA_04663	19887675	XM_008599760.1	XP_008597982.1	capsular associated protein
BBA_04666	19887678	XM_008599763.1	XP_008597985.1	ubiquitin-conjugating enzyme
BBA_04680	19887692	XM_008599777.1	XP_008597999.1	C6 transcription factor
BBA_04688	19887700	XM_008599785.1	XP_008598007.1	glycosyl hydrolase family 76
BBA_04689	19887701	XM_008599786.1	XP_008598008.1	uncharacterized protein
BBA_04690	19887702	XM_008599787.1	XP_008598009.1	Na,H/K antiporter P-type ATPase
BBA_04697	19887709	XM_008599794.1	XP_008598016.1	uncharacterized protein
BBA_04698	19887710	XM_008599795.1	XP_008598017.1	uncharacterized protein
BBA_04705	19887717	XM_008599802.1	XP_008598024.1	Cytochrome P450 CYP5293A1
BBA_04711	19887723	XM_008599808.1	XP_008598030.1	AMP-binding enzyme
BBA_04712	19887724	XM_008599809.1	XP_008598031.1	BRCA1 C Terminus (BRCT) domain containing protein
BBA_04724	19887736	XM_008599821.1	XP_008598043.1	uncharacterized protein
BBA_04725	19887737	XM_008599822.1	XP_008598044.1	eukaryotic and archaeal DNA primase
BBA_04730	19887742	XM_008599827.1	XP_008598049.1	uncharacterized protein
BBA_04740	19887752	XM_008599837.1	XP_008598059.1	domain found in IF2B/IF5
BBA_04742	19887754	XM_008599839.1	XP_008598061.1	synaptobrevin-like protein
BBA_04776	19887788	XM_008599873.1	XP_008598095.1	uncharacterized protein
BBA_04782	19887794	XM_008599879.1	XP_008598101.1	uncharacterized protein
BBA_04783	19887795	XM_008599880.1	XP_008598102.1	UDP-N-acetylmuramate--L-alanine ligase
BBA_04786	19887798	XM_008599883.1	XP_008598105.1	uncharacterized protein
BBA_04800	19887812	XM_008599897.1	XP_008598119.1	uncharacterized protein
BBA_04807	19887819	XM_008599904.1	XP_008598126.1	SPX domain-containing protein
BBA_04828	19887840	XM_008599925.1	XP_008598147.1	vacuolar basic amino acid transporter 1
BBA_04851	19887863	XM_008599948.1	XP_008598170.1	uracil phosphoribosyltransferase
BBA_04855	19887867	XM_008599952.1	XP_008598174.1	6-phosphofructo-2-kinase
BBA_04866	19887878	XM_008599963.1	XP_008598185.1	finger protein AZF1
BBA_04867	19887879	XM_008599964.1	XP_008598186.1	uncharacterized protein
BBA_04874	19887886	XM_008599971.1	XP_008598193.1	RAI1-like protein
BBA_04879	19887891	XM_008599976.1	XP_008598198.1	uncharacterized protein
BBA_04895	19887907	XM_008599992.1	XP_008598214.1	alkaline phosphatase
BBA_04898	19887910	XM_008599995.1	XP_008598217.1	protein required for amino acid permease transport from the Golgi to the cell surface
BBA_04903	19887915	XM_008600000.1	XP_008598222.1	rasp f 7 allergen
BBA_04904	19887916	XM_008600001.1	XP_008598223.1	uncharacterized protein
BBA_04909	19887921	XM_008600006.1	XP_008598228.1	uncharacterized protein
BBA_04925	19887937	XM_008600022.1	XP_008598244.1	protein-tyrosine phosphatase
BBA_04937	19887949	XM_008600034.1	XP_008598256.1	fungal specific transcription factor
BBA_04957	19887969	XM_008600054.1	XP_008598276.1	potassium/sodium efflux P-type ATPase
BBA_04958	19887970	XM_008600055.1	XP_008598277.1	RadR putative transcriptional regulator
BBA_04959	19887971	XM_008600056.1	XP_008598278.1	MedA-like protein
BBA_04975	19887987	XM_008600072.1	XP_008598294.1	AMP-binding enzyme
BBA_05019	19888031	XM_008600116.1	XP_008598338.1	GMC oxidoreductase
BBA_05020	19888032	XM_008600117.1	XP_008598339.1	amino acid adenylation domain-containing protein
BBA_05023	19888035	XM_008600120.1	XP_008598342.1	WW domain-containing protein
BBA_05034	19888046	XM_008600131.1	XP_008598353.1	nucleotide-sugar transporter
BBA_05037	19888049	XM_008600134.1	XP_008598356.1	cyclophilin A
BBA_05038	19888050	XM_008600135.1	XP_008598357.1	uncharacterized protein
BBA_05039	19888051	XM_008600136.1	XP_008598358.1	uncharacterized protein
BBA_05040	19888052	XM_008600137.1	XP_008598359.1	TPR/MLP1/MLP2-like protein
BBA_05044	19888056	XM_008600141.1	XP_008598363.1	FAD monooxygenase
BBA_05051	19888063	XM_008600148.1	XP_008598370.1	MIP family channel protein
BBA_05061	19888073	XM_008600158.1	XP_008598380.1	major facilitator superfamily transporter
BBA_05070	19888082	XM_008600167.1	XP_008598389.1	uncharacterized protein
BBA_05083	19888095	XM_008600180.1	XP_008598402.1	nuclear pore complex subunit Nup85
BBA_05088	19888100	XM_008600185.1	XP_008598407.1	cutinase-like protein
BBA_05090	19888102	XM_008600187.1	XP_008598409.1	F-box domain-containing protein
BBA_05091	19888103	XM_008600188.1	XP_008598410.1	uncharacterized protein
BBA_05110	19888122	XM_008600207.1	XP_008598429.1	phloretin hydrolase
BBA_05111	19888123	XM_008600208.1	XP_008598430.1	uncharacterized protein
BBA_05124	19888136	XM_008600221.1	XP_008598443.1	ATP-dependent protease La
BBA_05131	19888143	XM_008600228.1	XP_008598450.1	ankyrin 2,3/unc44
BBA_05135	19888147	XM_008600232.1	XP_008598454.1	Prolyl endopeptidase
BBA_05137	19888149	XM_008600234.1	XP_008598456.1	import inner membrane translocase subunit tim-21, mitochondrial
BBA_05151	19888163	XM_008600248.1	XP_008598470.1	phosphate metabolism protein 7
BBA_05205	19888217	XM_008600302.1	XP_008598524.1	transporter-like protein
BBA_05206	19888218	XM_008600303.1	XP_008598525.1	uncharacterized protein
BBA_05207	19888219	XM_008600304.1	XP_008598526.1	G-protein alpha subunit
BBA_05212	19888224	XM_008600309.1	XP_008598531.1	ATP synthase F0
BBA_05213	19888225	XM_008600310.1	XP_008598532.1	cytoplasmic dynein heavy chain
BBA_05215	19888227	XM_008600312.1	XP_008598534.1	GRAM domain-containing protein
BBA_05223	19888235	XM_008600320.1	XP_008598542.1	fungal specific transcription factor
BBA_05224	19888236	XM_008600321.1	XP_008598543.1	protein phosphatase 2C
BBA_05231	19888243	XM_008600328.1	XP_008598550.1	cyclic nucleotide-binding domain-containing protein
BBA_05262	19888274	XM_008600359.1	XP_008598581.1	WSC domain-containing protein
BBA_05274	19888286	XM_008600371.1	XP_008598593.1	trypsin-like protein
BBA_05307	19888319	XM_008600404.1	XP_008598626.1	uncharacterized protein
BBA_05308	19888320	XM_008600405.1	XP_008598627.1	acyltransferase-like protein
BBA_05316	19888328	XM_008600413.1	XP_008598635.1	cytoplasmic protein required for cell viability
BBA_05337	19888349	XM_008600434.1	XP_008598656.1	uncharacterized protein
BBA_05345	19888357	XM_008600442.1	XP_008598664.1	Acyl-CoA N-acyltransferase
BBA_05346	19888358	XM_008600443.1	XP_008598665.1	FtsJ-like methyltransferase
BBA_05347	19888359	XM_008600444.1	XP_008598666.1	Ncp1-like protein
BBA_05349	19888361	XM_008600446.1	XP_008598668.1	fasciclin domain-containing protein
BBA_05397	19888409	XM_008600494.1	XP_008598716.1	ATPase protein
BBA_05585	19888597	XM_008600682.1	XP_008598904.1	Protein of unknown function DUF3128
BBA_05595	19888607	XM_008600692.1	XP_008598914.1	RNA polymerase Rpb2
BBA_05604	19888616	XM_008600701.1	XP_008598923.1	uncharacterized protein
BBA_05605	19888617	XM_008600702.1	XP_008598924.1	formyl transferase domain-containing protein
BBA_05616	19888628	XM_008600713.1	XP_008598935.1	major facilitator superfamily transporter
BBA_05622	19888634	XM_008600719.1	XP_008598941.1	DSBA-like thioredoxin domain-containing protein
BBA_05624	19888636	XM_008600721.1	XP_008598943.1	VHS domain-containing protein
BBA_05630	19888642	XM_008600727.1	XP_008598949.1	NDT80/PhoG like DNA-binding family protein
BBA_05636	19888648	XM_008600733.1	XP_008598955.1	helix-loop-helix DNA-binding domain-containing protein
BBA_05637	19888649	XM_008600734.1	XP_008598956.1	uncharacterized protein
BBA_05660	19888672	XM_008600757.1	XP_008598979.1	C2H2 type zinc finger domain protein
BBA_05675	19888687	XM_008600772.1	XP_008598994.1	uncharacterized protein
BBA_05685	19888697	XM_008600782.1	XP_008599004.1	Cytochrome P450 CYP584D4
BBA_05696	19888708	XM_008600793.1	XP_008599015.1	import inner membrane translocase subunit TIM16
BBA_05724	19888736	XM_008600821.1	XP_008599043.1	methyltransferase domain-containing protein
BBA_05770	19888782	XM_008600867.1	XP_008599089.1	serine/threonine kinase IREI
BBA_05792	19888804	XM_008600889.1	XP_008599111.1	isoflavone reductase
BBA_05833	19888845	XM_008600930.1	XP_008599152.1	major facilitator superfamily transporter
BBA_05842	19888854	XM_008600939.1	XP_008599161.1	uncharacterized protein
BBA_05847	19888859	XM_008600944.1	XP_008599166.1	putative glycosyl hydrolase
BBA_05857	19888869	XM_008600954.1	XP_008599176.1	short chain dehydrogenase
BBA_05877	19888889	XM_008600974.1	XP_008599196.1	2-nitropropane dioxygenase
BBA_05878	19888890	XM_008600975.1	XP_008599197.1	metal dependent phosphohydrolase
BBA_05894	19888906	XM_008600991.1	XP_008599213.1	eukaryotic aspartyl protease
BBA_05911	19888923	XM_008601008.1	XP_008599230.1	ATPase protein
BBA_05936	19888948	XM_008601033.1	XP_008599255.1	leucine Rich Repeat domain-containing protein
BBA_05939	19888951	XM_008601036.1	XP_008599258.1	fungal specific transcription factor
BBA_05944	19888956	XM_008601041.1	XP_008599263.1	uncharacterized protein
BBA_05950	19888962	XM_008601047.1	XP_008599269.1	dihydroflavonal-4-reductase protein
BBA_05958	19888970	XM_008601055.1	XP_008599277.1	Fungal specific transcription factor, putative
BBA_05967	19888979	XM_008601064.1	XP_008599286.1	uncharacterized protein
BBA_05992	19889004	XM_008601089.1	XP_008599311.1	NTF2 and RRM domain-containing protein
BBA_06008	19889020	XM_008601105.1	XP_008599327.1	FAD binding domain-containing protein
BBA_06015	19889027	XM_008601112.1	XP_008599334.1	PCI domain-containing protein
BBA_06016	19889028	XM_008601113.1	XP_008599335.1	checkpoint kinase 2
BBA_06038	19889050	XM_008601135.1	XP_008599357.1	WD domain-containing protein
BBA_06046	19889058	XM_008601143.1	XP_008599365.1	glutamate-cysteine ligase
BBA_06050	19889062	XM_008601147.1	XP_008599369.1	uncharacterized protein
BBA_06064	19889076	XM_008601161.1	XP_008599383.1	GATA zinc finger protein
BBA_06066	19889078	XM_008601163.1	XP_008599385.1	FHA domain-containing protein
BBA_06069	19889081	XM_008601166.1	XP_008599388.1	RanBP1 domain-containing protein
BBA_06070	19889082	XM_008601167.1	XP_008599389.1	ABC multidrug transporter
BBA_06079	19889091	XM_008601176.1	XP_008599398.1	vacuolar ATP synthase 16 kDa proteolipid subunit
BBA_06103	19889115	XM_008601200.1	XP_008599422.1	myo-inositol-1-phosphate synthase
BBA_06104	19889116	XM_008601201.1	XP_008599423.1	LIM domain-containing protein
BBA_06115	19889127	XM_008601212.1	XP_008599434.1	RNA recognition domain-containing protein
BBA_06117	19889129	XM_008601214.1	XP_008599436.1	Sts1 protein
BBA_06125	19889137	XM_008601222.1	XP_008599444.1	uncharacterized protein
BBA_06143	19889155	XM_008601240.1	XP_008599462.1	phosphatidylserine decarboxylase
BBA_06150	19889162	XM_008601247.1	XP_008599469.1	fucose permease
BBA_06173	19889185	XM_008601270.1	XP_008599492.1	Lsm14a protein
BBA_06178	19889190	XM_008601275.1	XP_008599497.1	uncharacterized protein
BBA_06182	19889194	XM_008601279.1	XP_008599501.1	ribose-phosphate diphosphokinase
BBA_06186	19889198	XM_008601283.1	XP_008599505.1	Catalase-like domain, heme-dependent
BBA_06220	19889232	XM_008601317.1	XP_008599539.1	uncharacterized protein
BBA_06245	19889257	XM_008601342.1	XP_008599564.1	ABC transporter
BBA_06246	19889258	XM_008601343.1	XP_008599565.1	uncharacterized protein
BBA_06251	19889263	XM_008601348.1	XP_008599570.1	tyrosinase 2
BBA_06259	19889271	XM_008601356.1	XP_008599578.1	uncharacterized protein
BBA_06265	19889277	XM_008601362.1	XP_008599584.1	DNA replication factor Dna2
BBA_06271	19889283	XM_008601368.1	XP_008599590.1	5-nucleotidase domain-containing protein
BBA_06653	19889665	XM_008601750.1	XP_008599972.1	uncharacterized protein
