"seqnames","start","end","width","strand","score","p_value","q_value","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","distanceToTSS","GeneID","transcript_id","protein_id"
"NW_007930863.1",333672,333681,10,"-",14.187,1.64e-06,0.649,"Promoter (3-4kb)",28,330444,332639,2196,1,"BBA_07877",3237,NA,NA,NA
"NW_007930862.1",340052,340061,10,"+",14.187,1.64e-06,0.649,"Distal Intergenic",27,319397,320470,1074,1,"BBA_07769",20655,NA,NA,NA
"NW_007930861.1",351455,351464,10,"-",14.187,1.64e-06,0.649,"Promoter (1-2kb)",26,348535,349891,1357,2,"BBA_07664",-1573,NA,NA,NA
"NW_007930836.1",354807,354816,10,"+",14.187,1.64e-06,0.649,"Promoter (<=1kb)",1,351113,354688,3576,2,"BBA_00121",-119,NA,NA,NA
"NW_007930861.1",363966,363975,10,"-",14.187,1.64e-06,0.649,"Distal Intergenic",26,352639,354537,1899,2,"BBA_07665",-9438,NA,NA,NA
"NW_007930850.1",364641,364650,10,"-",14.187,1.64e-06,0.649,"Promoter (<=1kb)",15,362075,364230,2156,2,"BBA_05695",-420,NA,NA,NA
"NW_007930860.1",365661,365670,10,"-",14.187,1.64e-06,0.649,"Promoter (2-3kb)",25,361013,363386,2374,2,"BBA_07543",-2284,NA,NA,NA
"NW_007930862.1",367169,367178,10,"+",14.187,1.64e-06,0.649,"Distal Intergenic",27,384453,385116,664,1,"BBA_07770",-17275,NA,NA,NA
"NW_007930846.1",369197,369206,10,"+",14.187,1.64e-06,0.649,"Promoter (2-3kb)",11,371258,371644,387,1,"BBA_04754",-2052,NA,NA,NA
"NW_007930842.1",395511,395520,10,"-",14.187,1.64e-06,0.649,"Promoter (1-2kb)",7,393800,394300,501,2,"BBA_03346",-1220,NA,NA,NA
"NW_007930859.1",396649,396658,10,"-",14.187,1.64e-06,0.649,"Promoter (<=1kb)",24,396191,397224,1034,1,"BBA_07413",467,NA,NA,NA
"NW_007930842.1",407310,407319,10,"+",14.187,1.64e-06,0.649,"Promoter (<=1kb)",7,406806,407223,418,1,"BBA_03351",504,NA,NA,NA
"NW_007930859.1",410523,410532,10,"+",14.187,1.64e-06,0.649,"Promoter (1-2kb)",24,411581,413281,1701,1,"BBA_07419",-1049,NA,NA,NA
"NW_007930859.1",415065,415074,10,"+",14.187,1.64e-06,0.649,"Promoter (3-4kb)",24,411581,413281,1701,1,"BBA_07419",3484,NA,NA,NA
"NW_007930840.1",444377,444386,10,"-",14.187,1.64e-06,0.649,"Promoter (1-2kb)",5,444400,445911,1512,2,"BBA_02431",1534,NA,NA,NA
"NW_007930848.1",444486,444495,10,"+",14.187,1.64e-06,0.649,"Promoter (2-3kb)",13,440558,441568,1011,2,"BBA_05251",-2918,NA,NA,NA
"NW_007930854.1",458194,458203,10,"-",14.187,1.64e-06,0.649,"Promoter (<=1kb)",19,457611,458663,1053,1,"BBA_06569",592,NA,NA,NA
"NW_007930842.1",464652,464661,10,"+",14.187,1.64e-06,0.649,"Promoter (1-2kb)",7,465387,466510,1124,2,"BBA_03371",1849,NA,NA,NA
"NW_007930857.1",521721,521730,10,"+",14.187,1.64e-06,0.649,"Promoter (1-2kb)",22,519919,520386,468,1,"BBA_07101",1802,NA,NA,NA
"NW_007930842.1",536530,536539,10,"+",14.187,1.64e-06,0.649,"Promoter (3-4kb)",7,531400,532663,1264,2,"BBA_03392",-3867,NA,NA,NA
"NW_007930838.1",571130,571139,10,"-",14.187,1.64e-06,0.649,"Promoter (<=1kb)",3,570867,571358,492,2,"BBA_01412",228,NA,NA,NA
"NW_007930847.1",575280,575289,10,"+",14.187,1.64e-06,0.649,"Promoter (1-2kb)",12,575608,576412,805,2,"BBA_05070",1123,NA,NA,NA
"NW_007930854.1",576340,576349,10,"+",14.187,1.64e-06,0.649,"Promoter (<=1kb)",19,575265,576844,1580,2,"BBA_06612",495,NA,NA,NA
"NW_007930839.1",585480,585489,10,"-",14.187,1.64e-06,0.649,"Promoter (<=1kb)",4,585517,593451,7935,1,"BBA_01976",-37,NA,NA,NA
"NW_007930851.1",585773,585782,10,"+",14.187,1.64e-06,0.649,"Promoter (<=1kb)",16,583163,585790,2628,2,"BBA_05999",8,NA,NA,NA
"NW_007930845.1",587598,587607,10,"-",14.187,1.64e-06,0.649,"Promoter (1-2kb)",10,588112,589382,1271,2,"BBA_04520",1784,NA,NA,NA
"NW_007930840.1",612092,612101,10,"-",14.187,1.64e-06,0.649,"Promoter (<=1kb)",5,611974,615698,3725,1,"BBA_02483",127,NA,NA,NA
"NW_007930848.1",618548,618557,10,"-",14.187,1.64e-06,0.649,"Promoter (<=1kb)",13,616086,617939,1854,2,"BBA_05308",-618,NA,NA,NA
"NW_007930850.1",669673,669682,10,"+",14.187,1.64e-06,0.649,"Promoter (1-2kb)",15,667024,668359,1336,2,"BBA_05799",-1314,NA,NA,NA
"NW_007930848.1",671913,671922,10,"+",14.187,1.64e-06,0.649,"Promoter (<=1kb)",13,670344,671718,1375,2,"BBA_05326",-195,NA,NA,NA
"NW_007930847.1",701931,701940,10,"+",14.187,1.64e-06,0.649,"Promoter (4-5kb)",12,696566,697477,912,2,"BBA_05111",-4454,NA,NA,NA
"NW_007930836.1",734445,734454,10,"+",14.187,1.64e-06,0.649,"Promoter (<=1kb)",1,731501,734121,2621,2,"BBA_00249",-324,NA,NA,NA
"NW_007930846.1",748386,748395,10,"+",14.187,1.64e-06,0.649,"Promoter (2-3kb)",11,744811,746283,1473,2,"BBA_04866",-2103,NA,NA,NA
"NW_007930837.1",751101,751110,10,"-",14.187,1.64e-06,0.649,"Promoter (3-4kb)",2,745327,747549,2223,2,"BBA_00894",-3561,NA,NA,NA
"NW_007930842.1",796516,796525,10,"-",14.187,1.64e-06,0.649,"Promoter (<=1kb)",7,794799,796419,1621,2,"BBA_03471",-106,NA,NA,NA
"NW_007930839.1",804866,804875,10,"-",14.187,1.64e-06,0.649,"Promoter (<=1kb)",4,804901,806635,1735,1,"BBA_02047",-35,NA,NA,NA
"NW_007930840.1",894416,894425,10,"-",14.187,1.64e-06,0.649,"Promoter (<=1kb)",5,894147,896981,2835,1,"BBA_02566",278,NA,NA,NA
"NW_007930838.1",913017,913026,10,"-",14.187,1.64e-06,0.649,"Promoter (3-4kb)",3,913367,916304,2938,2,"BBA_01512",3287,NA,NA,NA
"NW_007930836.1",919028,919037,10,"-",14.187,1.64e-06,0.649,"Promoter (1-2kb)",1,917512,918763,1252,1,"BBA_00303",1525,NA,NA,NA
"NW_007930843.1",951133,951142,10,"-",14.187,1.64e-06,0.649,"Promoter (<=1kb)",8,949382,950442,1061,2,"BBA_03925",-700,NA,NA,NA
"NW_007930837.1",991338,991347,10,"+",14.187,1.64e-06,0.649,"Promoter (<=1kb)",2,991944,992688,745,1,"BBA_00954",-597,NA,NA,NA
"NW_007930840.1",1003496,1003505,10,"-",14.187,1.64e-06,0.649,"Promoter (<=1kb)",5,1003595,1005236,1642,1,"BBA_02600",-99,NA,NA,NA
"NW_007930838.1",1043919,1043928,10,"+",14.187,1.64e-06,0.649,"Promoter (3-4kb)",3,1046578,1047097,520,2,"BBA_01551",3169,NA,NA,NA
"NW_007930839.1",1075341,1075350,10,"+",14.187,1.64e-06,0.649,"Promoter (1-2kb)",4,1074190,1076934,2745,1,"BBA_02128",1151,NA,NA,NA
"NW_007930838.1",1084090,1084099,10,"-",14.187,1.64e-06,0.649,"Promoter (<=1kb)",3,1084728,1087226,2499,1,"BBA_01562",-638,NA,NA,NA
"NW_007930839.1",1169448,1169457,10,"+",14.187,1.64e-06,0.649,"Promoter (1-2kb)",4,1169560,1171436,1877,2,"BBA_02157",1979,NA,NA,NA
"NW_007930841.1",1202350,1202359,10,"+",14.187,1.64e-06,0.649,"Promoter (2-3kb)",6,1204027,1205030,1004,2,"BBA_03137",2671,NA,NA,NA
"NW_007930836.1",1221839,1221848,10,"+",14.187,1.64e-06,0.649,"Promoter (3-4kb)",1,1216343,1218059,1717,2,"BBA_00397",-3780,NA,NA,NA
"NW_007930839.1",1322945,1322954,10,"-",14.187,1.64e-06,0.649,"Promoter (1-2kb)",4,1323950,1324651,702,1,"BBA_02207",-1005,NA,NA,NA
"NW_007930840.1",1467035,1467044,10,"+",14.187,1.64e-06,0.649,"Promoter (3-4kb)",5,1461863,1463729,1867,2,"BBA_02744",-3306,"19885756","XM_008597841.1","XP_008596063.1"
"NW_007930836.1",1513666,1513675,10,"+",14.187,1.64e-06,0.649,"Promoter (2-3kb)",1,1516166,1517118,953,1,"BBA_00500",-2491,NA,NA,NA
"NW_007930839.1",1591477,1591486,10,"+",14.187,1.64e-06,0.649,"Promoter (2-3kb)",4,1593672,1594021,350,1,"BBA_02287",-2186,NA,NA,NA
"NW_007930836.1",1617427,1617436,10,"-",14.187,1.64e-06,0.649,"Promoter (1-2kb)",1,1614814,1615910,1097,2,"BBA_00528",-1526,NA,NA,NA
"NW_007930836.1",1628383,1628392,10,"-",14.187,1.64e-06,0.649,"Promoter (1-2kb)",1,1626874,1628203,1330,1,"BBA_00530",1518,NA,NA,NA
"NW_007930836.1",1654932,1654941,10,"+",14.187,1.64e-06,0.649,"Promoter (<=1kb)",1,1655353,1656675,1323,1,"BBA_00541",-412,NA,NA,NA
"NW_007930837.1",1724336,1724345,10,"+",14.187,1.64e-06,0.649,"Promoter (2-3kb)",2,1721828,1727025,5198,2,"BBA_01175",2680,NA,NA,NA
"NW_007930837.1",1773344,1773353,10,"+",14.187,1.64e-06,0.649,"Promoter (<=1kb)",2,1772690,1773271,582,1,"BBA_01183",654,NA,NA,NA
"NW_007930837.1",1828397,1828406,10,"-",14.187,1.64e-06,0.649,"Promoter (2-3kb)",2,1829515,1830776,1262,2,"BBA_01203",2379,NA,NA,NA
"NW_007930837.1",1962683,1962692,10,"-",14.187,1.64e-06,0.649,"Promoter (1-2kb)",2,1959889,1961019,1131,2,"BBA_01239",-1673,"19884251","XM_008596336.1","XP_008594558.1"
"NW_007930836.1",2010825,2010834,10,"-",14.187,1.64e-06,0.649,"Promoter (1-2kb)",1,2010898,2012448,1551,2,"BBA_00657",1623,NA,NA,NA
"NW_007930836.1",2015655,2015664,10,"+",14.187,1.64e-06,0.649,"Promoter (1-2kb)",1,2014715,2017571,2857,2,"BBA_00658",1907,NA,NA,NA
"NW_007930836.1",2051331,2051340,10,"-",14.187,1.64e-06,0.649,"Promoter (<=1kb)",1,2050508,2051173,666,1,"BBA_00671",832,NA,NA,NA
"NW_007930960.1",5835,5844,10,"-",13.5122,2.99e-06,0.649,"Promoter (2-3kb)",124,3788,6051,2264,1,"BBA_10311",2056,NA,NA,NA
"NW_007930914.1",5859,5868,10,"+",13.5122,2.99e-06,0.649,"Promoter (1-2kb)",79,7379,8208,830,1,"BBA_09985",-1511,NA,NA,NA
"NW_007930908.1",6877,6886,10,"-",13.5122,2.99e-06,0.649,"Promoter (<=1kb)",73,6865,8295,1431,1,"BBA_09892",21,NA,NA,NA
