seqnames	start	end	width	strand	score	p_value	q_value	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS
NW_007930851.1	174937	174946	10	-	10.0069	1.01e-06	0.477	Promoter (<=1kb)	16	173118	174341	1224	2	BBA_05859	-605
NW_007930845.1	188228	188237	10	+	10.0069	1.01e-06	0.477	Promoter (1-2kb)	10	185869	187104	1236	2	BBA_04411	-1124
NW_007930851.1	192691	192700	10	+	10.0069	1.01e-06	0.477	Promoter (<=1kb)	16	192623	193840	1218	1	BBA_05866	68
NW_007930850.1	193256	193265	10	-	10.0069	1.01e-06	0.477	Promoter (2-3kb)	15	192782	195810	3029	2	BBA_05636	2554
NW_007930863.1	209675	209684	10	-	10.0069	1.01e-06	0.477	Promoter (<=1kb)	28	208140	209082	943	2	BBA_07839	-602
NW_007930844.1	228227	228236	10	+	10.0069	1.01e-06	0.477	Promoter (1-2kb)	9	226316	228768	2453	1	BBA_04070	1911
NW_007930849.1	237491	237500	10	+	10.0069	1.01e-06	0.477	Promoter (<=1kb)	14	236887	237868	982	2	BBA_05421	368
NW_007930836.1	259195	259204	10	-	10.0069	1.01e-06	0.477	Promoter (1-2kb)	1	260154	260459	306	2	BBA_00089	1264
NW_007930853.1	259868	259877	10	-	10.0069	1.01e-06	0.477	Promoter (1-2kb)	18	255731	261226	5496	2	BBA_06280	1358
NW_007930856.1	262610	262619	10	+	10.0069	1.01e-06	0.477	Promoter (<=1kb)	21	262635	265384	2750	1	BBA_06883	-16
NW_007930860.1	264595	264604	10	-	10.0069	1.01e-06	0.477	Promoter (<=1kb)	25	264016	264759	744	2	BBA_07515	164
NW_007930852.1	272457	272466	10	+	10.0069	1.01e-06	0.477	Promoter (2-3kb)	17	269647	271552	1906	1	BBA_06101	2810
NW_007930851.1	272666	272675	10	-	10.0069	1.01e-06	0.477	Promoter (<=1kb)	16	270028	271745	1718	2	BBA_05894	-930
NW_007930855.1	273157	273166	10	-	10.0069	1.01e-06	0.477	Promoter (1-2kb)	20	272731	274893	2163	2	BBA_06724	1736
NW_007930842.1	273704	273713	10	-	10.0069	1.01e-06	0.477	Promoter (<=1kb)	7	274077	274495	419	2	BBA_03306	791
NW_007930869.1	274813	274822	10	-	10.0069	1.01e-06	0.477	Promoter (<=1kb)	34	273457	275145	1689	2	BBA_08435	332
NW_007930862.1	282657	282666	10	-	10.0069	1.01e-06	0.477	Promoter (<=1kb)	27	281734	282595	862	2	BBA_07758	-71
NW_007930862.1	282664	282673	10	-	10.0069	1.01e-06	0.477	Promoter (<=1kb)	27	281734	282595	862	2	BBA_07758	-78
NW_007930837.1	294542	294551	10	-	10.0069	1.01e-06	0.477	Promoter (<=1kb)	2	291557	294115	2559	2	BBA_00770	-436
NW_007930859.1	298414	298423	10	+	10.0069	1.01e-06	0.477	Promoter (<=1kb)	24	297472	300526	3055	1	BBA_07378	942
NW_007930844.1	313368	313377	10	-	10.0069	1.01e-06	0.477	Promoter (1-2kb)	9	312873	315338	2466	2	BBA_04100	1970
NW_007930851.1	317401	317410	10	-	10.0069	1.01e-06	0.477	Promoter (<=1kb)	16	316069	317998	1930	2	BBA_05915	597
NW_007930853.1	320555	320564	10	-	10.0069	1.01e-06	0.477	Promoter (<=1kb)	18	317549	320113	2565	2	BBA_06301	-451
NW_007930861.1	324723	324732	10	+	10.0069	1.01e-06	0.477	Promoter (<=1kb)	26	324792	326152	1361	1	BBA_07659	-60
NW_007930839.1	324849	324858	10	-	10.0069	1.01e-06	0.477	Promoter (<=1kb)	4	325254	326051	798	1	BBA_01889	-405
NW_007930841.1	326271	326280	10	-	10.0069	1.01e-06	0.477	Promoter (<=1kb)	6	323447	326597	3151	2	BBA_02850	326
NW_007930841.1	337356	337365	10	+	10.0069	1.01e-06	0.477	Promoter (1-2kb)	6	335023	336160	1138	2	BBA_02854	-1196
NW_007930842.1	363329	363338	10	-	10.0069	1.01e-06	0.477	Promoter (<=1kb)	7	362951	363779	829	2	BBA_03335	450
NW_007930838.1	364382	364391	10	-	10.0069	1.01e-06	0.477	Promoter (2-3kb)	3	363333	367322	3990	2	BBA_01352	2940
NW_007930846.1	365089	365098	10	-	10.0069	1.01e-06	0.477	Promoter (1-2kb)	11	365011	366984	1974	2	BBA_04753	1895
NW_007930841.1	390282	390291	10	+	10.0069	1.01e-06	0.477	Promoter (<=1kb)	6	390113	391210	1098	1	BBA_02869	169
NW_007930857.1	407775	407784	10	+	10.0069	1.01e-06	0.477	Promoter (1-2kb)	22	408902	409156	255	1	BBA_07067	-1118
NW_007930839.1	416733	416742	10	-	10.0069	1.01e-06	0.477	Promoter (1-2kb)	4	414830	415723	894	1	BBA_01924	1912
NW_007930838.1	419510	419519	10	+	10.0069	1.01e-06	0.477	Promoter (<=1kb)	3	417411	420323	2913	2	BBA_01369	804
NW_007930840.1	423011	423020	10	+	10.0069	1.01e-06	0.477	Promoter (1-2kb)	5	424025	425992	1968	1	BBA_02426	-1005
NW_007930844.1	432250	432259	10	+	10.0069	1.01e-06	0.477	Promoter (2-3kb)	9	430089	434598	4510	1	BBA_04134	2161
NW_007930837.1	459368	459377	10	-	10.0069	1.01e-06	0.477	Promoter (1-2kb)	2	458612	460528	1917	2	BBA_00818	1160
NW_007930845.1	473373	473382	10	+	10.0069	1.01e-06	0.477	Promoter (1-2kb)	10	471551	478466	6916	1	BBA_04494	1822
NW_007930836.1	482836	482845	10	-	10.0069	1.01e-06	0.477	Promoter (2-3kb)	1	484066	484950	885	2	BBA_00163	2114
NW_007930838.1	493388	493397	10	+	10.0069	1.01e-06	0.477	Promoter (2-3kb)	3	496003	497874	1872	1	BBA_01392	-2606
NW_007930845.1	503524	503533	10	-	10.0069	1.01e-06	0.477	Promoter (<=1kb)	10	500605	503292	2688	2	BBA_04501	-241
NW_007930844.1	508325	508334	10	+	10.0069	1.01e-06	0.477	Promoter (1-2kb)	9	507303	509135	1833	1	BBA_04155	1022
NW_007930854.1	517897	517906	10	+	10.0069	1.01e-06	0.477	Promoter (<=1kb)	19	517591	518599	1009	1	BBA_06589	306
NW_007930838.1	526723	526732	10	-	10.0069	1.01e-06	0.477	Promoter (<=1kb)	3	527318	528262	945	1	BBA_01398	-595
NW_007930846.1	547062	547071	10	-	10.0069	1.01e-06	0.477	Promoter (<=1kb)	11	543983	546726	2744	2	BBA_04808	-345
NW_007930850.1	567233	567242	10	+	10.0069	1.01e-06	0.477	Promoter (<=1kb)	15	564398	566559	2162	2	BBA_05767	-674
NW_007930850.1	567363	567372	10	+	10.0069	1.01e-06	0.477	Promoter (<=1kb)	15	568116	572311	4196	1	BBA_05768	-744
NW_007930851.1	574969	574978	10	+	10.0069	1.01e-06	0.477	Promoter (1-2kb)	16	574658	576285	1628	2	BBA_05994	1307
NW_007930843.1	586576	586585	10	-	10.0069	1.01e-06	0.477	Promoter (<=1kb)	8	586175	586781	607	1	BBA_03818	410
NW_007930839.1	599158	599167	10	-	10.0069	1.01e-06	0.477	Promoter (1-2kb)	4	598467	600993	2527	2	BBA_01980	1835
NW_007930843.1	637839	637848	10	-	10.0069	1.01e-06	0.477	Promoter (1-2kb)	8	639147	640574	1428	1	BBA_03834	-1308
NW_007930842.1	642591	642600	10	+	10.0069	1.01e-06	0.477	Promoter (<=1kb)	7	642292	643734	1443	1	BBA_03418	299
NW_007930843.1	665075	665084	10	-	10.0069	1.01e-06	0.477	Promoter (<=1kb)	8	663141	665032	1892	2	BBA_03845	-52
NW_007930847.1	669168	669177	10	-	10.0069	1.01e-06	0.477	Promoter (<=1kb)	12	668325	670859	2535	1	BBA_05101	852
NW_007930843.1	713769	713778	10	+	10.0069	1.01e-06	0.477	Promoter (1-2kb)	8	712693	713838	1146	1	BBA_03861	1076
NW_007930845.1	718796	718805	10	+	10.0069	1.01e-06	0.477	Promoter (<=1kb)	10	716005	718211	2207	2	BBA_04569	-585
NW_007930842.1	800159	800168	10	+	10.0069	1.01e-06	0.477	Promoter (2-3kb)	7	801887	802456	570	2	BBA_03473	2288
NW_007930840.1	801774	801783	10	+	10.0069	1.01e-06	0.477	Promoter (<=1kb)	5	801057	802392	1336	2	BBA_02535	609
NW_007930841.1	808791	808800	10	+	10.0069	1.01e-06	0.477	Promoter (1-2kb)	6	807376	809187	1812	1	BBA_03011	1415
NW_007930846.1	842533	842542	10	+	10.0069	1.01e-06	0.477	Promoter (<=1kb)	11	841573	842861	1289	2	BBA_04892	319
NW_007930839.1	846654	846663	10	+	10.0069	1.01e-06	0.477	Promoter (2-3kb)	4	849186	851220	2035	1	BBA_02056	-2523
NW_007930838.1	862076	862085	10	+	10.0069	1.01e-06	0.477	Distal Intergenic	3	867736	869753	2018	1	BBA_01501	-5651
NW_007930843.1	900595	900604	10	+	10.0069	1.01e-06	0.477	Promoter (<=1kb)	8	899097	901134	2038	2	BBA_03910	530
NW_007930844.1	924498	924507	10	-	10.0069	1.01e-06	0.477	Promoter (1-2kb)	9	924009	925505	1497	2	BBA_04290	1007
NW_007930836.1	930076	930085	10	+	10.0069	1.01e-06	0.477	Promoter (<=1kb)	1	930066	931759	1694	1	BBA_00307	10
NW_007930839.1	963479	963488	10	-	10.0069	1.01e-06	0.477	Promoter (1-2kb)	4	962176	963453	1278	1	BBA_02098	1312
NW_007930839.1	970358	970367	10	-	10.0069	1.01e-06	0.477	Promoter (1-2kb)	4	970124	971945	1822	2	BBA_02101	1587
NW_007930838.1	976213	976222	10	-	10.0069	1.01e-06	0.477	Promoter (<=1kb)	3	973815	976274	2460	2	BBA_01531	61
NW_007930838.1	1012385	1012394	10	-	10.0069	1.01e-06	0.477	Promoter (1-2kb)	3	1011983	1013425	1443	2	BBA_01543	1040
NW_007930836.1	1015665	1015674	10	+	10.0069	1.01e-06	0.477	Promoter (<=1kb)	1	1015404	1016414	1011	2	BBA_00334	740
NW_007930842.1	1020223	1020232	10	+	10.0069	1.01e-06	0.477	Promoter (<=1kb)	7	1020752	1026010	5259	1	BBA_03558	-520
NW_007930837.1	1067292	1067301	10	+	10.0069	1.01e-06	0.477	Promoter (4-5kb)	2	1061558	1063119	1562	2	BBA_00971	-4173
NW_007930843.1	1089481	1089490	10	+	10.0069	1.01e-06	0.477	Promoter (<=1kb)	8	1088687	1089307	621	1	BBA_03972	794
NW_007930841.1	1185368	1185377	10	+	10.0069	1.01e-06	0.477	Promoter (<=1kb)	6	1184804	1185770	967	1	BBA_03133	564
NW_007930839.1	1194947	1194956	10	-	10.0069	1.01e-06	0.477	Promoter (1-2kb)	4	1191519	1193063	1545	2	BBA_02163	-1893
NW_007930841.1	1352652	1352661	10	-	10.0069	1.01e-06	0.477	Promoter (2-3kb)	6	1350184	1351109	926	1	BBA_03181	2477
NW_007930839.1	1364041	1364050	10	-	10.0069	1.01e-06	0.477	Promoter (1-2kb)	4	1362841	1365282	2442	2	BBA_02219	1241
NW_007930840.1	1410785	1410794	10	+	10.0069	1.01e-06	0.477	Promoter (<=1kb)	5	1410117	1411319	1203	2	BBA_02727	525
NW_007930838.1	1445097	1445106	10	-	10.0069	1.01e-06	0.477	Promoter (<=1kb)	3	1443571	1444439	869	2	BBA_01683	-667
NW_007930836.1	1457813	1457822	10	+	10.0069	1.01e-06	0.477	Promoter (<=1kb)	1	1456377	1458506	2130	2	BBA_00479	684
NW_007930838.1	1532980	1532989	10	-	10.0069	1.01e-06	0.477	Promoter (<=1kb)	3	1531155	1533182	2028	2	BBA_01710	202
NW_007930836.1	1612303	1612312	10	+	10.0069	1.01e-06	0.477	Promoter (<=1kb)	1	1612057	1612720	664	1	BBA_00526	246
NW_007930839.1	1642647	1642656	10	-	10.0069	1.01e-06	0.477	Promoter (<=1kb)	4	1642204	1642730	527	2	BBA_02302	83
NW_007930837.1	1673859	1673868	10	-	10.0069	1.01e-06	0.477	Promoter (<=1kb)	2	1673149	1673410	262	1	BBA_01158	719
NW_007930838.1	1686032	1686041	10	-	10.0069	1.01e-06	0.477	Promoter (<=1kb)	3	1684948	1686382	1435	2	BBA_01760	350
NW_007930838.1	1719254	1719263	10	-	10.0069	1.01e-06	0.477	Promoter (2-3kb)	3	1721320	1722186	867	1	BBA_01771	-2066
NW_007930836.1	1933124	1933133	10	-	10.0069	1.01e-06	0.477	Promoter (<=1kb)	1	1932965	1934044	1080	2	BBA_00626	920
NW_007930979.1	1737	1746	10	-	9.76389	2.01e-06	0.508	Promoter (<=1kb)	139	2130	3644	1515	1	BBA_10343	-393
NW_007930901.1	3230	3239	10	-	9.76389	2.01e-06	0.508	Promoter (3-4kb)	66	6586	7038	453	1	BBA_09753	-3356
NW_007930892.1	7563	7572	10	+	9.76389	2.01e-06	0.508	Promoter (1-2kb)	57	6005	8445	2441	1	BBA_09527	1558
NW_007930881.1	16931	16940	10	+	9.76389	2.01e-06	0.508	Promoter (<=1kb)	46	16138	17874	1737	2	BBA_09136	934
NW_007930881.1	18016	18025	10	+	9.76389	2.01e-06	0.508	Promoter (<=1kb)	46	16138	17874	1737	2	BBA_09136	-142
NW_007930939.1	19344	19353	10	+	9.76389	2.01e-06	0.508	Promoter (<=1kb)	104	17434	18948	1515	2	BBA_10235	-396
NW_007930910.1	22328	22337	10	+	9.76389	2.01e-06	0.508	Promoter (1-2kb)	75	21063	21587	525	1	BBA_09926	1265
NW_007930923.1	26506	26515	10	+	9.76389	2.01e-06	0.508	Promoter (1-2kb)	88	24890	31578	6689	1	BBA_10105	1616
NW_007930915.1	37291	37300	10	+	9.76389	2.01e-06	0.508	Promoter (<=1kb)	80	36365	36879	515	1	BBA_10010	926
NW_007930875.1	45996	46005	10	+	9.76389	2.01e-06	0.508	Promoter (1-2kb)	40	44440	48942	4503	1	BBA_08779	1556
NW_007930853.1	54069	54078	10	-	9.76389	2.01e-06	0.508	Promoter (2-3kb)	18	49914	51113	1200	2	BBA_06224	-2965
NW_007930880.1	62528	62537	10	+	9.76389	2.01e-06	0.508	Promoter (<=1kb)	45	62398	65152	2755	1	BBA_09096	130
NW_007930869.1	63339	63348	10	+	9.76389	2.01e-06	0.508	Promoter (1-2kb)	34	61426	62871	1446	1	BBA_08356	1913
NW_007930872.1	66801	66810	10	-	9.76389	2.01e-06	0.508	Promoter (1-2kb)	37	64874	66555	1682	1	BBA_08624	1936
NW_007930861.1	67219	67228	10	+	9.76389	2.01e-06	0.508	Promoter (1-2kb)	26	64503	66083	1581	2	BBA_07577	-1136
NW_007930879.1	67833	67842	10	-	9.76389	2.01e-06	0.508	Promoter (<=1kb)	44	67367	68478	1112	2	BBA_09046	645
NW_007930893.1	71865	71874	10	-	9.76389	2.01e-06	0.508	Promoter (1-2kb)	58	71399	73325	1927	2	BBA_09573	1460
NW_007930848.1	72959	72968	10	+	9.76389	2.01e-06	0.508	Promoter (<=1kb)	13	72087	73645	1559	1	BBA_05138	872
NW_007930879.1	74441	74450	10	+	9.76389	2.01e-06	0.508	Promoter (1-2kb)	44	72658	73235	578	2	BBA_09047	-1206
NW_007930845.1	76889	76898	10	-	9.76389	2.01e-06	0.508	Promoter (1-2kb)	10	75162	83766	8605	1	BBA_04374	1736
NW_007930888.1	78628	78637	10	+	9.76389	2.01e-06	0.508	Promoter (<=1kb)	53	78170	80122	1953	1	BBA_09424	458
NW_007930861.1	83326	83335	10	-	9.76389	2.01e-06	0.508	Promoter (<=1kb)	26	82439	83310	872	1	BBA_07581	896
NW_007930838.1	84906	84915	10	+	9.76389	2.01e-06	0.508	Promoter (<=1kb)	3	84574	86596	2023	1	BBA_01265	332
NW_007930889.1	87433	87442	10	-	9.76389	2.01e-06	0.508	Promoter (1-2kb)	54	88443	90688	2246	1	BBA_09460	-1010
NW_007930871.1	94678	94687	10	+	9.76389	2.01e-06	0.508	Promoter (<=1kb)	36	94088	101695	7608	1	BBA_08558	590
NW_007930856.1	94923	94932	10	+	9.76389	2.01e-06	0.508	Promoter (<=1kb)	21	93925	96468	2544	1	BBA_06835	998
NW_007930857.1	125829	125838	10	-	9.76389	2.01e-06	0.508	Promoter (2-3kb)	22	123026	128847	5822	1	BBA_06990	2812
NW_007930854.1	127980	127989	10	-	9.76389	2.01e-06	0.508	Promoter (1-2kb)	19	126741	128588	1848	1	BBA_06455	1248
NW_007930855.1	131388	131397	10	+	9.76389	2.01e-06	0.508	Promoter (3-4kb)	20	126867	128387	1521	2	BBA_06681	-3001
NW_007930843.1	139917	139926	10	-	9.76389	2.01e-06	0.508	Promoter (<=1kb)	8	139204	140428	1225	2	BBA_03677	511
NW_007930842.1	143391	143400	10	+	9.76389	2.01e-06	0.508	Promoter (<=1kb)	7	143021	143658	638	1	BBA_03259	370
NW_007930874.1	145715	145724	10	-	9.76389	2.01e-06	0.508	Promoter (2-3kb)	39	146388	148673	2286	2	BBA_08749	2958
NW_007930872.1	153362	153371	10	-	9.76389	2.01e-06	0.508	Promoter (2-3kb)	37	155711	156166	456	2	BBA_08649	2804
NW_007930842.1	169286	169295	10	+	9.76389	2.01e-06	0.508	Promoter (<=1kb)	7	168778	169970	1193	1	BBA_03266	508
NW_007930851.1	178899	178908	10	+	9.76389	2.01e-06	0.508	Promoter (<=1kb)	16	176139	178342	2204	2	BBA_05860	-557
NW_007930855.1	184189	184198	10	-	9.76389	2.01e-06	0.508	Promoter (<=1kb)	20	184933	186319	1387	1	BBA_06697	-744
NW_007930869.1	188077	188086	10	+	9.76389	2.01e-06	0.508	Promoter (1-2kb)	34	186860	196770	9911	1	BBA_08406	1217
NW_007930837.1	190450	190459	10	+	9.76389	2.01e-06	0.508	Promoter (3-4kb)	2	194442	196713	2272	1	BBA_00740	-3983
NW_007930843.1	197498	197507	10	+	9.76389	2.01e-06	0.508	Promoter (<=1kb)	8	197375	199416	2042	1	BBA_03699	123
NW_007930853.1	204159	204168	10	+	9.76389	2.01e-06	0.508	Promoter (1-2kb)	18	203071	204327	1257	1	BBA_06268	1088
NW_007930840.1	210031	210040	10	+	9.76389	2.01e-06	0.508	Promoter (1-2kb)	5	208070	212794	4725	1	BBA_02366	1961
NW_007930860.1	213817	213826	10	+	9.76389	2.01e-06	0.508	Promoter (<=1kb)	25	213110	214604	1495	1	BBA_07493	707
NW_007930838.1	220300	220309	10	+	9.76389	2.01e-06	0.508	Promoter (<=1kb)	3	219779	221734	1956	1	BBA_01305	521
NW_007930857.1	223492	223501	10	-	9.76389	2.01e-06	0.508	Promoter (<=1kb)	22	220814	223660	2847	2	BBA_07016	168
NW_007930851.1	227752	227761	10	-	9.76389	2.01e-06	0.508	Promoter (<=1kb)	16	228245	229033	789	1	BBA_05878	-493
NW_007930871.1	230904	230913	10	+	9.76389	2.01e-06	0.508	Promoter (<=1kb)	36	230094	232131	2038	1	BBA_08608	810
NW_007930865.1	233184	233193	10	+	9.76389	2.01e-06	0.508	Promoter (1-2kb)	30	233617	234531	915	2	BBA_08063	1338
NW_007930866.1	239653	239662	10	+	9.76389	2.01e-06	0.508	Promoter (1-2kb)	31	239494	241365	1872	2	BBA_08158	1703
NW_007930868.1	243867	243876	10	-	9.76389	2.01e-06	0.508	Promoter (<=1kb)	33	244006	246979	2974	1	BBA_08317	-139
NW_007930851.1	265550	265559	10	+	9.76389	2.01e-06	0.508	Promoter (1-2kb)	16	264253	265475	1223	1	BBA_05892	1297
NW_007930837.1	268689	268698	10	+	9.76389	2.01e-06	0.508	Promoter (<=1kb)	2	269093	269777	685	1	BBA_00762	-395
NW_007930852.1	274027	274036	10	+	9.76389	2.01e-06	0.508	Promoter (2-3kb)	17	272148	276063	3916	2	BBA_06102	2027
NW_007930839.1	288015	288024	10	+	9.76389	2.01e-06	0.508	Promoter (<=1kb)	4	286358	287495	1138	2	BBA_01881	-520
NW_007930836.1	293623	293632	10	-	9.76389	2.01e-06	0.508	Promoter (1-2kb)	1	294800	295566	767	1	BBA_00100	-1177
NW_007930862.1	299868	299877	10	+	9.76389	2.01e-06	0.508	Promoter (1-2kb)	27	296022	298205	2184	2	BBA_07763	-1663
NW_007930837.1	316949	316958	10	+	9.76389	2.01e-06	0.508	Promoter (1-2kb)	2	315544	318290	2747	1	BBA_00778	1405
NW_007930836.1	329424	329433	10	+	9.76389	2.01e-06	0.508	Promoter (<=1kb)	1	329006	329464	459	2	BBA_00113	31
NW_007930838.1	331222	331231	10	+	9.76389	2.01e-06	0.508	Promoter (1-2kb)	3	329827	333131	3305	1	BBA_01343	1395
NW_007930856.1	333498	333507	10	-	9.76389	2.01e-06	0.508	Promoter (2-3kb)	21	331353	332210	858	1	BBA_06903	2154
NW_007930856.1	339328	339337	10	+	9.76389	2.01e-06	0.508	Promoter (2-3kb)	21	337300	341974	4675	1	BBA_06905	2028
NW_007930843.1	339658	339667	10	+	9.76389	2.01e-06	0.508	Promoter (<=1kb)	8	339656	341584	1929	1	BBA_03747	2
NW_007930847.1	349794	349803	10	-	9.76389	2.01e-06	0.508	Promoter (<=1kb)	12	349139	349906	768	2	BBA_05003	112
NW_007930841.1	355019	355028	10	-	9.76389	2.01e-06	0.508	Promoter (1-2kb)	6	354719	356055	1337	2	BBA_02859	1036
NW_007930859.1	361679	361688	10	+	9.76389	2.01e-06	0.508	Promoter (<=1kb)	24	361771	362820	1050	1	BBA_07402	-83
NW_007930854.1	391456	391465	10	-	9.76389	2.01e-06	0.508	Promoter (<=1kb)	19	388457	390705	2249	2	BBA_06548	-760
NW_007930855.1	396164	396173	10	+	9.76389	2.01e-06	0.508	Promoter (3-4kb)	20	393087	396410	3324	1	BBA_06758	3077
NW_007930856.1	396767	396776	10	-	9.76389	2.01e-06	0.508	Promoter (1-2kb)	21	393173	395670	2498	2	BBA_06920	-1106
NW_007930852.1	400402	400411	10	-	9.76389	2.01e-06	0.508	Promoter (<=1kb)	17	399604	400522	919	1	BBA_06133	807
NW_007930841.1	409588	409597	10	+	9.76389	2.01e-06	0.508	Promoter (1-2kb)	6	411340	412468	1129	1	BBA_02872	-1743
