seqnames	start	end	width	strand	score	p_value	q_value	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS
NW_007930855.1	277921	277930	10	-	11.5229	7.46e-07	0.429	Promoter (3-4kb)	20	272731	274893	2163	2	BBA_06724	-3037
NW_007930843.1	300325	300334	10	+	11.5229	7.46e-07	0.429	Promoter (2-3kb)	8	302744	304192	1449	1	BBA_03738	-2410
NW_007930849.1	307979	307988	10	+	11.5229	7.46e-07	0.429	Promoter (<=1kb)	14	305937	307322	1386	2	BBA_05445	-657
NW_007930852.1	329657	329666	10	-	11.5229	7.46e-07	0.429	Promoter (1-2kb)	17	330857	334579	3723	1	BBA_06117	-1200
NW_007930858.1	334014	334023	10	-	11.5229	7.46e-07	0.429	Promoter (<=1kb)	23	333664	334609	946	1	BBA_07219	359
NW_007930846.1	342191	342200	10	+	11.5229	7.46e-07	0.429	Promoter (<=1kb)	11	342576	344235	1660	1	BBA_04746	-376
NW_007930846.1	349126	349135	10	-	11.5229	7.46e-07	0.429	Promoter (1-2kb)	11	347886	349245	1360	1	BBA_04748	1249
NW_007930852.1	350716	350725	10	-	11.5229	7.46e-07	0.429	Distal Intergenic	17	343824	346263	2440	1	BBA_06120	6901
NW_007930860.1	363074	363083	10	-	11.5229	7.46e-07	0.429	Promoter (<=1kb)	25	361013	363386	2374	2	BBA_07543	312
NW_007930860.1	387060	387069	10	-	11.5229	7.46e-07	0.429	Promoter (<=1kb)	25	387267	390357	3091	1	BBA_07547	-207
NW_007930858.1	404299	404308	10	-	11.5229	7.46e-07	0.429	Promoter (1-2kb)	23	403231	405639	2409	2	BBA_07237	1340
NW_007930845.1	408143	408152	10	+	11.5229	7.46e-07	0.429	Promoter (1-2kb)	10	408886	409788	903	2	BBA_04472	1636
NW_007930855.1	444564	444573	10	+	11.5229	7.46e-07	0.429	Promoter (<=1kb)	20	444700	446606	1907	1	BBA_06770	-127
NW_007930856.1	446266	446275	10	-	11.5229	7.46e-07	0.429	Promoter (<=1kb)	21	446306	451933	5628	1	BBA_06937	-40
NW_007930836.1	456894	456903	10	+	11.5229	7.46e-07	0.429	Promoter (<=1kb)	1	456700	457281	582	2	BBA_00155	378
NW_007930854.1	477376	477385	10	+	11.5229	7.46e-07	0.429	Promoter (1-2kb)	19	472659	478651	5993	2	BBA_06575	1266
NW_007930853.1	481368	481377	10	-	11.5229	7.46e-07	0.429	Promoter (<=1kb)	18	480715	482227	1513	1	BBA_06360	662
NW_007930849.1	493757	493766	10	-	11.5229	7.46e-07	0.429	Promoter (1-2kb)	14	488603	494987	6385	2	BBA_05505	1230
NW_007930858.1	502160	502169	10	+	11.5229	7.46e-07	0.429	Promoter (<=1kb)	23	502444	504549	2106	1	BBA_07271	-275
NW_007930841.1	610158	610167	10	+	11.5229	7.46e-07	0.429	Promoter (1-2kb)	6	610504	611508	1005	2	BBA_02943	1341
NW_007930844.1	645642	645651	10	+	11.5229	7.46e-07	0.429	Promoter (<=1kb)	9	645507	648866	3360	1	BBA_04203	135
NW_007930847.1	646691	646700	10	-	11.5229	7.46e-07	0.429	Promoter (1-2kb)	12	645566	646217	652	1	BBA_05093	1134
NW_007930836.1	661344	661353	10	-	11.5229	7.46e-07	0.429	Promoter (1-2kb)	1	661895	662847	953	2	BBA_00219	1503
NW_007930845.1	697845	697854	10	+	11.5229	7.46e-07	0.429	Promoter (1-2kb)	10	696099	696714	616	1	BBA_04564	1746
NW_007930843.1	767783	767792	10	-	11.5229	7.46e-07	0.429	Promoter (<=1kb)	8	765840	767022	1183	2	BBA_03878	-770
NW_007930846.1	806416	806425	10	-	11.5229	7.46e-07	0.429	Promoter (<=1kb)	11	805436	808064	2629	1	BBA_04880	989
NW_007930845.1	828072	828081	10	+	11.5229	7.46e-07	0.429	Promoter (<=1kb)	10	825826	828088	2263	2	BBA_04603	7
NW_007930838.1	852499	852508	10	+	11.5229	7.46e-07	0.429	Promoter (1-2kb)	3	850137	851184	1048	2	BBA_01498	-1315
NW_007930843.1	916598	916607	10	-	11.5229	7.46e-07	0.429	Promoter (1-2kb)	8	916710	917740	1031	2	BBA_03916	1142
NW_007930838.1	982831	982840	10	-	11.5229	7.46e-07	0.429	Promoter (1-2kb)	3	983529	984112	584	2	BBA_01534	1281
NW_007930841.1	997687	997696	10	+	11.5229	7.46e-07	0.429	Promoter (<=1kb)	6	996883	997804	922	2	BBA_03073	108
NW_007930836.1	1077261	1077270	10	+	11.5229	7.46e-07	0.429	Exon (XM_008595455.1/BBA_00358, exon 2 of 3)	1	1068983	1071043	2061	1	BBA_00357	8278
NW_007930838.1	1095148	1095157	10	+	11.5229	7.46e-07	0.429	Promoter (2-3kb)	3	1094763	1097867	3105	2	BBA_01565	2710
NW_007930841.1	1147501	1147510	10	-	11.5229	7.46e-07	0.429	Promoter (<=1kb)	6	1146112	1147229	1118	2	BBA_03121	-281
NW_007930839.1	1269404	1269413	10	+	11.5229	7.46e-07	0.429	Promoter (<=1kb)	4	1268823	1271622	2800	1	BBA_02190	581
NW_007930837.1	1361031	1361040	10	-	11.5229	7.46e-07	0.429	Promoter (2-3kb)	2	1357348	1358975	1628	2	BBA_01049	-2065
NW_007930841.1	1362045	1362054	10	-	11.5229	7.46e-07	0.429	Promoter (<=1kb)	6	1362534	1362815	282	1	BBA_03183	-489
NW_007930839.1	1435182	1435191	10	-	11.5229	7.46e-07	0.429	Exon (XM_008597338.1/BBA_02241, exon 2 of 2)	4	1431290	1440197	8908	2	BBA_02241	5015
NW_007930837.1	1606215	1606224	10	+	11.5229	7.46e-07	0.429	Promoter (<=1kb)	2	1605577	1607007	1431	2	BBA_01132	783
NW_007930917.1	18242	18251	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	82	17196	18710	1515	2	BBA_10033	459
NW_007930874.1	21407	21416	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	39	20902	23468	2567	1	BBA_08719	505
NW_007930861.1	27007	27016	10	-	11.3303	1.36e-06	0.429	Promoter (2-3kb)	26	24593	28225	3633	1	BBA_07565	2423
NW_007930900.1	31126	31135	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	65	29999	31225	1227	2	BBA_09742	90
NW_007930891.1	34979	34988	10	-	11.3303	1.36e-06	0.429	Distal Intergenic	56	29865	33403	3539	1	BBA_09505	5123
NW_007930842.1	38938	38947	10	+	11.3303	1.36e-06	0.429	Promoter (1-2kb)	7	35562	37230	1669	2	BBA_03217	-1708
NW_007930907.1	39695	39704	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	72	39894	41250	1357	1	BBA_09882	-190
NW_007930856.1	64710	64719	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	21	65658	67466	1809	1	BBA_06826	-948
NW_007930864.1	66316	66325	10	-	11.3303	1.36e-06	0.429	Promoter (1-2kb)	29	65872	67763	1892	2	BBA_07896	1447
NW_007930855.1	74250	74259	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	20	74041	74373	333	2	BBA_06662	114
NW_007930853.1	78790	78799	10	-	11.3303	1.36e-06	0.429	Promoter (1-2kb)	18	77343	79119	1777	1	BBA_06231	1456
NW_007930883.1	80690	80699	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	48	80354	81589	1236	1	BBA_09241	345
NW_007930867.1	87306	87315	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	32	85433	86729	1297	2	BBA_08197	-586
NW_007930862.1	92809	92818	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	27	92597	93438	842	2	BBA_07706	620
NW_007930865.1	94599	94608	10	+	11.3303	1.36e-06	0.429	Promoter (2-3kb)	30	97517	100806	3290	1	BBA_08015	-2909
NW_007930877.1	95037	95046	10	+	11.3303	1.36e-06	0.429	Promoter (1-2kb)	42	94753	96443	1691	2	BBA_08923	1397
NW_007930885.1	98723	98732	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	50	98147	99542	1396	1	BBA_09320	585
NW_007930858.1	106449	106458	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	23	104035	106331	2297	2	BBA_07135	-118
NW_007930841.1	115241	115250	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	6	113623	115883	2261	2	BBA_02786	642
NW_007930860.1	116232	116241	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	25	115457	117931	2475	1	BBA_07465	784
NW_007930871.1	120178	120187	10	-	11.3303	1.36e-06	0.429	Promoter (1-2kb)	36	118891	121365	2475	2	BBA_08564	1187
NW_007930848.1	131550	131559	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	13	132387	134629	2243	1	BBA_05156	-828
NW_007930861.1	133827	133836	10	+	11.3303	1.36e-06	0.429	Promoter (1-2kb)	26	132453	133366	914	1	BBA_07594	1374
NW_007930857.1	158476	158485	10	-	11.3303	1.36e-06	0.429	Promoter (4-5kb)	22	154330	159861	5532	1	BBA_06997	4155
NW_007930851.1	161653	161662	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	16	158488	161177	2690	2	BBA_05854	-485
NW_007930873.1	161991	162000	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	38	162949	164115	1167	1	BBA_08702	-949
NW_007930877.1	164032	164041	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	42	163063	165051	1989	1	BBA_08945	978
NW_007930855.1	175518	175527	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	20	174620	176102	1483	1	BBA_06693	907
NW_007930870.1	179315	179324	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	35	178183	179377	1195	2	BBA_08507	62
NW_007930866.1	183339	183348	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	31	184269	185723	1455	1	BBA_08144	-921
NW_007930836.1	187994	188003	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	1	186123	187605	1483	2	BBA_00065	-389
NW_007930843.1	190437	190446	10	-	11.3303	1.36e-06	0.429	Promoter (1-2kb)	8	188591	191978	3388	2	BBA_03697	1541
NW_007930844.1	191335	191344	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	9	190145	191994	1850	2	BBA_04057	659
NW_007930863.1	196037	196046	10	-	11.3303	1.36e-06	0.429	Promoter (1-2kb)	28	194842	196988	2147	1	BBA_07834	1204
NW_007930869.1	199960	199969	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	34	198819	200694	1876	2	BBA_08408	725
NW_007930839.1	211327	211336	10	+	11.3303	1.36e-06	0.429	Promoter (1-2kb)	4	209477	211546	2070	1	BBA_01856	1850
NW_007930856.1	218679	218688	10	+	11.3303	1.36e-06	0.429	Promoter (1-2kb)	21	217072	219717	2646	1	BBA_06872	1607
NW_007930865.1	225357	225366	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	30	224671	225375	705	1	BBA_08059	695
NW_007930845.1	228527	228536	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	10	228321	229331	1011	2	BBA_04424	795
NW_007930868.1	237029	237038	10	-	11.3303	1.36e-06	0.429	Promoter (2-3kb)	33	234976	235382	407	1	BBA_08315	2062
NW_007930836.1	241473	241482	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	1	241295	241921	627	1	BBA_00082	178
NW_007930868.1	241877	241886	10	+	11.3303	1.36e-06	0.429	Promoter (2-3kb)	33	244006	246979	2974	1	BBA_08317	-2120
NW_007930851.1	242787	242796	10	-	11.3303	1.36e-06	0.429	Promoter (1-2kb)	16	239772	240836	1065	2	BBA_05883	-1960
NW_007930849.1	254191	254200	10	-	11.3303	1.36e-06	0.429	Promoter (2-3kb)	14	253690	256192	2503	2	BBA_05428	2001
NW_007930851.1	256413	256422	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	16	255898	256752	855	1	BBA_05889	524
NW_007930847.1	260297	260306	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	12	258388	259895	1508	2	BBA_04973	-411
NW_007930838.1	262628	262637	10	-	11.3303	1.36e-06	0.429	Promoter (1-2kb)	3	261584	263870	2287	1	BBA_01319	1053
NW_007930852.1	264225	264234	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	17	261815	264155	2341	2	BBA_06097	-79
NW_007930848.1	283956	283965	10	+	11.3303	1.36e-06	0.429	Promoter (1-2kb)	13	285606	286950	1345	1	BBA_05207	-1641
NW_007930862.1	286102	286111	10	-	11.3303	1.36e-06	0.429	Promoter (1-2kb)	27	284940	287141	2202	2	BBA_07760	1039
NW_007930864.1	290233	290242	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	29	287675	289948	2274	2	BBA_07966	-285
NW_007930842.1	292978	292987	10	-	11.3303	1.36e-06	0.429	Promoter (1-2kb)	7	291245	293439	2195	1	BBA_03312	1742
NW_007930849.1	295529	295538	10	+	11.3303	1.36e-06	0.429	Promoter (1-2kb)	14	293310	297353	4044	2	BBA_05442	1815
NW_007930847.1	313412	313421	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	12	313181	314689	1509	1	BBA_04993	240
NW_007930855.1	315331	315340	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	20	315026	315512	487	2	BBA_06731	172
NW_007930848.1	316467	316476	10	-	11.3303	1.36e-06	0.429	Promoter (4-5kb)	13	307857	320987	13131	2	BBA_05213	4520
NW_007930844.1	318942	318951	10	+	11.3303	1.36e-06	0.429	Promoter (1-2kb)	9	317956	320827	2872	2	BBA_04101	1876
NW_007930860.1	321904	321913	10	+	11.3303	1.36e-06	0.429	Promoter (1-2kb)	25	320896	322070	1175	1	BBA_07533	1008
NW_007930840.1	326350	326359	10	+	11.3303	1.36e-06	0.429	Promoter (2-3kb)	5	328896	329222	327	1	BBA_02402	-2537
NW_007930837.1	334176	334185	10	-	11.3303	1.36e-06	0.429	Promoter (1-2kb)	2	332823	337580	4758	1	BBA_00781	1362
NW_007930857.1	339098	339107	10	+	11.3303	1.36e-06	0.429	Promoter (1-2kb)	22	340307	341714	1408	1	BBA_07049	-1200
NW_007930847.1	339195	339204	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	12	339069	340773	1705	1	BBA_04999	135
NW_007930853.1	346435	346444	10	+	11.3303	1.36e-06	0.429	Promoter (1-2kb)	18	347806	350161	2356	1	BBA_06311	-1362
NW_007930857.1	348927	348936	10	+	11.3303	1.36e-06	0.429	Promoter (2-3kb)	22	348548	351123	2576	2	BBA_07052	2187
NW_007930854.1	361718	361727	10	-	11.3303	1.36e-06	0.429	Promoter (2-3kb)	19	358002	359657	1656	2	BBA_06536	-2070
NW_007930857.1	370285	370294	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	22	370032	371546	1515	1	BBA_07056	253
NW_007930850.1	373784	373793	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	15	373428	374612	1185	2	BBA_05701	819
NW_007930858.1	383215	383224	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	23	382435	385423	2989	1	BBA_07230	789
NW_007930853.1	383682	383691	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	18	383127	385037	1911	1	BBA_06322	564
NW_007930841.1	432661	432670	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	6	432193	433605	1413	2	BBA_02877	944
NW_007930846.1	470883	470892	10	+	11.3303	1.36e-06	0.429	Promoter (1-2kb)	11	469184	471103	1920	1	BBA_04785	1699
NW_007930847.1	486199	486208	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	12	485441	491637	6197	1	BBA_05040	767
NW_007930852.1	486762	486771	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	17	486673	488072	1400	1	BBA_06156	89
NW_007930843.1	490491	490500	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	8	489549	490385	837	2	BBA_03791	-115
NW_007930854.1	545652	545661	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	19	546109	546523	415	2	BBA_06599	871
NW_007930847.1	563208	563217	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	12	562388	563242	855	2	BBA_05064	34
NW_007930840.1	566796	566805	10	+	11.3303	1.36e-06	0.429	Promoter (1-2kb)	5	565015	565478	464	2	BBA_02473	-1318
NW_007930849.1	572737	572746	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	14	572556	573927	1372	1	BBA_05533	190
NW_007930849.1	610290	610299	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	14	609808	611106	1299	2	BBA_05544	807
NW_007930852.1	629745	629754	10	-	11.3303	1.36e-06	0.429	Promoter (1-2kb)	17	628620	632894	4275	1	BBA_06205	1134
NW_007930839.1	630253	630262	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	4	630118	631163	1046	2	BBA_01987	910
NW_007930842.1	630549	630558	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	7	629751	630975	1225	2	BBA_03413	426
NW_007930839.1	638877	638886	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	4	638034	640005	1972	1	BBA_01991	843
NW_007930845.1	648462	648471	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	10	647176	649218	2043	2	BBA_04543	747
NW_007930845.1	657874	657883	10	+	11.3303	1.36e-06	0.429	Promoter (1-2kb)	10	656659	659007	2349	1	BBA_04548	1215
NW_007930849.1	675895	675904	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	14	673583	676109	2527	2	BBA_05567	205
NW_007930840.1	711729	711738	10	-	11.3303	1.36e-06	0.429	Promoter (1-2kb)	5	707594	710221	2628	2	BBA_02510	-1517
NW_007930846.1	727551	727560	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	11	727403	728050	648	2	BBA_04859	499
NW_007930841.1	761729	761738	10	+	11.3303	1.36e-06	0.429	Promoter (1-2kb)	6	762799	764065	1267	1	BBA_02995	-1061
NW_007930840.1	767219	767228	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	5	766608	768354	1747	1	BBA_02526	611
NW_007930845.1	777368	777377	10	+	11.3303	1.36e-06	0.429	Promoter (2-3kb)	10	779637	780173	537	2	BBA_04587	2796
NW_007930840.1	777636	777645	10	-	11.3303	1.36e-06	0.429	Promoter (3-4kb)	5	780364	780879	516	2	BBA_02529	3243
NW_007930838.1	827735	827744	10	+	11.3303	1.36e-06	0.429	Promoter (2-3kb)	3	826402	830165	3764	2	BBA_01488	2421
NW_007930845.1	868955	868964	10	-	11.3303	1.36e-06	0.429	Promoter (1-2kb)	10	867751	869850	2100	1	BBA_04612	1213
NW_007930844.1	896143	896152	10	+	11.3303	1.36e-06	0.429	Promoter (1-2kb)	9	894883	896740	1858	1	BBA_04281	1260
NW_007930842.1	968466	968475	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	7	965088	969174	4087	2	BBA_03540	699
NW_007930845.1	975157	975166	10	+	11.3303	1.36e-06	0.429	Promoter (1-2kb)	10	973925	976455	2531	2	BBA_04644	1289
NW_007930842.1	1050449	1050458	10	+	11.3303	1.36e-06	0.429	Promoter (1-2kb)	7	1050813	1052265	1453	2	BBA_03564	1807
NW_007930844.1	1083434	1083443	10	+	11.3303	1.36e-06	0.429	Promoter (2-3kb)	9	1085123	1086352	1230	2	BBA_04330	2909
NW_007930842.1	1092766	1092775	10	+	11.3303	1.36e-06	0.429	Promoter (1-2kb)	7	1094197	1095764	1568	1	BBA_03575	-1422
NW_007930838.1	1104020	1104029	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	3	1103307	1104482	1176	2	BBA_01566	453
NW_007930841.1	1211315	1211324	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	6	1210192	1212132	1941	2	BBA_03140	808
NW_007930836.1	1219658	1219667	10	+	11.3303	1.36e-06	0.429	Promoter (1-2kb)	1	1216343	1218059	1717	2	BBA_00397	-1599
NW_007930842.1	1225372	1225381	10	+	11.3303	1.36e-06	0.429	Promoter (2-3kb)	7	1228020	1229938	1919	1	BBA_03617	-2639
NW_007930841.1	1252322	1252331	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	6	1251937	1252680	744	2	BBA_03154	349
NW_007930838.1	1276896	1276905	10	+	11.3303	1.36e-06	0.429	Promoter (<=1kb)	3	1276513	1277635	1123	2	BBA_01629	730
NW_007930837.1	1363803	1363812	10	-	11.3303	1.36e-06	0.429	Promoter (1-2kb)	2	1359579	1365281	5703	2	BBA_01050	1478
NW_007930837.1	1432668	1432677	10	+	11.3303	1.36e-06	0.429	Promoter (2-3kb)	2	1430198	1434491	4294	1	BBA_01075	2470
NW_007930836.1	1458020	1458029	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	1	1456377	1458506	2130	2	BBA_00479	486
NW_007930836.1	1472116	1472125	10	+	11.3303	1.36e-06	0.429	Promoter (1-2kb)	1	1471287	1473354	2068	2	BBA_00485	1229
NW_007930837.1	1543747	1543756	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	2	1543610	1544816	1207	1	BBA_01111	146
NW_007930838.1	1549184	1549193	10	-	11.3303	1.36e-06	0.429	Promoter (1-2kb)	3	1547688	1549633	1946	1	BBA_01717	1505
NW_007930839.1	1577777	1577786	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	4	1575164	1577580	2417	2	BBA_02284	-206
NW_007930838.1	1667577	1667586	10	-	11.3303	1.36e-06	0.429	Promoter (<=1kb)	3	1666600	1668379	1780	2	BBA_01752	802
NW_007930837.1	1739572	1739581	10	-	11.3303	1.36e-06	0.429	Promoter (1-2kb)	2	1737446	1740781	3336	2	BBA_01179	1209
NW_007930938.1	11035	11044	10	-	11.3211	2.1e-06	0.429	Promoter (<=1kb)	103	9136	11582	2447	2	BBA_10227	547
NW_007930867.1	24772	24781	10	-	11.3211	2.1e-06	0.429	Promoter (1-2kb)	32	19615	23721	4107	2	BBA_08178	-1060
NW_007930883.1	32316	32325	10	-	11.3211	2.1e-06	0.429	Promoter (1-2kb)	48	32564	33562	999	2	BBA_09228	1246
NW_007930892.1	36055	36064	10	+	11.3211	2.1e-06	0.429	Promoter (<=1kb)	57	33831	36177	2347	2	BBA_09533	113
NW_007930900.1	58833	58842	10	+	11.3211	2.1e-06	0.429	Promoter (<=1kb)	65	58618	60671	2054	1	BBA_09750	215
NW_007930848.1	77077	77086	10	+	11.3211	2.1e-06	0.429	Promoter (<=1kb)	13	77560	79592	2033	1	BBA_05140	-474
NW_007930841.1	87499	87508	10	+	11.3211	2.1e-06	0.429	Promoter (1-2kb)	6	87363	89086	1724	2	BBA_02775	1578
NW_007930850.1	114688	114697	10	+	11.3211	2.1e-06	0.429	Promoter (<=1kb)	15	115422	117088	1667	1	BBA_05615	-725
NW_007930836.1	122229	122238	10	-	11.3211	2.1e-06	0.429	Promoter (<=1kb)	1	121573	122736	1164	1	BBA_00040	665
NW_007930856.1	193105	193114	10	+	11.3211	2.1e-06	0.429	Promoter (<=1kb)	21	192606	194068	1463	1	BBA_06863	499
NW_007930871.1	224599	224608	10	-	11.3211	2.1e-06	0.429	Promoter (1-2kb)	36	222896	224412	1517	1	BBA_08606	1712
NW_007930857.1	254266	254275	10	-	11.3211	2.1e-06	0.429	Promoter (<=1kb)	22	253359	254763	1405	2	BBA_07026	497
NW_007930856.1	266426	266435	10	+	11.3211	2.1e-06	0.429	Promoter (1-2kb)	21	267623	269284	1662	1	BBA_06884	-1188
NW_007930842.1	266569	266578	10	+	11.3211	2.1e-06	0.429	Promoter (<=1kb)	7	265188	265823	636	2	BBA_03302	-746
NW_007930859.1	354817	354826	10	-	11.3211	2.1e-06	0.429	Promoter (<=1kb)	24	354939	355253	315	2	BBA_07397	436
NW_007930851.1	436826	436835	10	+	11.3211	2.1e-06	0.429	Promoter (<=1kb)	16	433613	435980	2368	2	BBA_05950	-846
