locus_tag	seqnames	start	end	width	strand	score	p_value	q_value	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	distanceToTSS	GeneID	transcript_id	protein_id	product
BBA_00061	NW_007930836.1	172059	172068	10	-	8.89583	3.14e-05	0.65	Promoter (1-2kb)	1	173082	174917	1836	1	-1023	19883073	XM_008595158.1	XP_008593380.1	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain, putative
BBA_00062	NW_007930836.1	177058	177067	10	-	9.49306	5.86e-06	0.557	Promoter (<=1kb)	1	175409	177189	1781	2	131	19883074	XM_008595159.1	XP_008593381.1	cellobiose dehydrogenase
BBA_00063	NW_007930836.1	179631	179640	10	-	8.41667	9.34e-05	0.739	Promoter (<=1kb)	1	178123	178827	705	2	-813	19883075	XM_008595160.1	XP_008593382.1	AMP-binding enzyme, putative
BBA_00064	NW_007930836.1	183856	183865	10	-	9.03472	2.1e-05	0.616	Promoter (<=1kb)	1	184120	184979	860	1	-264	19883076	XM_008595161.1	XP_008593383.1	uncharacterized protein
BBA_00067	NW_007930836.1	192480	192489	10	-	8.72222	4.96e-05	0.686	Promoter (<=1kb)	1	190905	192006	1102	2	-483	19883079	XM_008595164.1	XP_008593386.1	2-nitropropane dioxygenase
BBA_00070	NW_007930836.1	200972	200981	10	-	9.26389	1.07e-05	0.605	Promoter (<=1kb)	1	201650	202113	464	1	-678	19883082	XM_008595167.1	XP_008593389.1	uncharacterized protein
BBA_00071	NW_007930836.1	206556	206565	10	+	8.55556	7.11e-05	0.718	Promoter (1-2kb)	1	204827	207269	2443	1	1729	19883083	XM_008595168.1	XP_008593390.1	nitrate assimilation regulatory protein nirA
BBA_00072	NW_007930836.1	207113	207122	10	+	8.40972	9.79e-05	0.752	Promoter (1-2kb)	1	208955	214143	5189	1	-1833	19883084	XM_008595169.1	XP_008593391.1	C6 transcription factor
BBA_00073	NW_007930836.1	214782	214791	10	-	9.23611	1.26e-05	0.605	Promoter (<=1kb)	1	214545	215826	1282	1	246	19883085	XM_008595170.1	XP_008593392.1	methylitaconate delta2-delta3-isomerase
BBA_00079	NW_007930836.1	235632	235641	10	+	8.625	5.9e-05	0.705	Promoter (1-2kb)	1	235076	236668	1593	2	1027	19883091	XM_008595176.1	XP_008593398.1	LysR family regulatory protein
BBA_00082	NW_007930836.1	241476	241485	10	+	8.5	8.03e-05	0.718	Promoter (<=1kb)	1	241295	241921	627	1	181	19883094	XM_008595179.1	XP_008593401.1	uncharacterized protein
BBA_00087	NW_007930836.1	251564	251573	10	+	8.57639	6.75e-05	0.717	Promoter (<=1kb)	1	250501	251633	1133	2	60	19883099	XM_008595184.1	XP_008593406.1	uncharacterized protein
BBA_00087	NW_007930836.1	251566	251575	10	-	8.75	4.54e-05	0.678	Promoter (<=1kb)	1	250501	251633	1133	2	67	19883099	XM_008595184.1	XP_008593406.1	uncharacterized protein
BBA_00089	NW_007930836.1	259195	259204	10	-	10.0069	1.01e-06	0.477	Promoter (1-2kb)	1	260154	260459	306	2	1264	19883101	XM_008595186.1	XP_008593408.1	uncharacterized protein
BBA_00090	NW_007930836.1	264732	264741	10	-	9.13889	1.62e-05	0.616	Promoter (1-2kb)	1	264531	266367	1837	2	1635	19883102	XM_008595187.1	XP_008593409.1	aryl-alcohol oxidase/vanillyl-alcohol oxidase
BBA_00090	NW_007930836.1	265057	265066	10	+	9.13889	1.62e-05	0.616	Promoter (1-2kb)	1	264531	266367	1837	2	1301	19883102	XM_008595187.1	XP_008593409.1	aryl-alcohol oxidase/vanillyl-alcohol oxidase
BBA_00090	NW_007930836.1	266669	266678	10	+	9.23611	1.26e-05	0.605	Promoter (<=1kb)	1	264531	266367	1837	2	-302	19883102	XM_008595187.1	XP_008593409.1	aryl-alcohol oxidase/vanillyl-alcohol oxidase
BBA_00094	NW_007930836.1	275430	275439	10	-	8.93056	2.95e-05	0.648	Promoter (1-2kb)	1	274311	275919	1609	1	1128	19883106	XM_008595191.1	XP_008593413.1	major facilitator superfamily transporter
BBA_00095	NW_007930836.1	276345	276354	10	-	8.72222	4.96e-05	0.686	Promoter (<=1kb)	1	277109	278999	1891	1	-764	19883107	XM_008595192.1	XP_008593414.1	oxidoreductase molybdopterin binding domain-containing protein
BBA_00095	NW_007930836.1	277411	277420	10	+	9.33333	9.1e-06	0.605	Promoter (<=1kb)	1	277109	278999	1891	1	302	19883107	XM_008595192.1	XP_008593414.1	oxidoreductase molybdopterin binding domain-containing protein
BBA_00097	NW_007930836.1	282296	282305	10	-	8.57639	6.75e-05	0.717	Promoter (<=1kb)	1	282613	283755	1143	1	-317	19883109	XM_008595194.1	XP_008593416.1	3-hydroxyacyl-CoA dehyrogenase
BBA_00098	NW_007930836.1	285720	285729	10	-	8.77778	4.3e-05	0.672	Promoter (2-3kb)	1	286081	287781	1701	2	2061	19883110	XM_008595195.1	XP_008593417.1	major facilitator superfamily transporter
BBA_00098	NW_007930836.1	285733	285742	10	-	8.84722	3.69e-05	0.663	Promoter (2-3kb)	1	286081	287781	1701	2	2048	19883110	XM_008595195.1	XP_008593417.1	major facilitator superfamily transporter
BBA_00100	NW_007930836.1	295162	295171	10	+	9.69444	3.02e-06	0.508	Promoter (<=1kb)	1	294800	295566	767	1	362	19883112	XM_008595197.1	XP_008593419.1	uncharacterized protein
BBA_00100	NW_007930836.1	293623	293632	10	-	9.76389	2.01e-06	0.508	Promoter (1-2kb)	1	294800	295566	767	1	-1177	19883112	XM_008595197.1	XP_008593419.1	uncharacterized protein
BBA_00101	NW_007930836.1	296086	296095	10	-	9.13889	1.62e-05	0.616	Promoter (1-2kb)	1	297288	298034	747	1	-1202	19883113	XM_008595198.1	XP_008593420.1	carbohydrate esterase family 4
BBA_00103	NW_007930836.1	301501	301510	10	-	9.02083	2.45e-05	0.616	Promoter (<=1kb)	1	300312	300997	686	2	-513	19883115	XM_008595200.1	XP_008593422.1	uncharacterized protein
BBA_00105	NW_007930836.1	311003	311012	10	+	9.23611	1.26e-05	0.605	Promoter (<=1kb)	1	310431	312301	1871	1	572	19883117	XM_008595202.1	XP_008593424.1	Putative Zn(II)2Cys6 transcription factor
BBA_00105	NW_007930836.1	312023	312032	10	+	8.40972	9.79e-05	0.752	Promoter (1-2kb)	1	310431	312301	1871	1	1592	19883117	XM_008595202.1	XP_008593424.1	Putative Zn(II)2Cys6 transcription factor
BBA_00105	NW_007930836.1	309058	309067	10	+	9.57639	4.02e-06	0.508	Promoter (1-2kb)	1	310431	312301	1871	1	-1364	19883117	XM_008595202.1	XP_008593424.1	Putative Zn(II)2Cys6 transcription factor
BBA_00105	NW_007930836.1	308896	308905	10	+	8.84722	3.69e-05	0.663	Promoter (1-2kb)	1	310431	312301	1871	1	-1526	19883117	XM_008595202.1	XP_008593424.1	Putative Zn(II)2Cys6 transcription factor
BBA_00105	NW_007930836.1	307857	307866	10	+	8.95139	2.76e-05	0.639	Promoter (2-3kb)	1	310431	312301	1871	1	-2565	19883117	XM_008595202.1	XP_008593424.1	Putative Zn(II)2Cys6 transcription factor
BBA_00107	NW_007930836.1	315043	315052	10	+	8.57639	6.75e-05	0.717	Promoter (<=1kb)	1	314300	317239	2940	1	743	19883119	XM_008595204.1	XP_008593426.1	helicase associated domain-containing protein
BBA_00107	NW_007930836.1	314392	314401	10	-	8.92361	3.08e-05	0.65	Promoter (<=1kb)	1	314300	317239	2940	1	101	19883119	XM_008595204.1	XP_008593426.1	helicase associated domain-containing protein
BBA_00108	NW_007930836.1	316954	316963	10	+	8.92361	3.08e-05	0.65	Promoter (1-2kb)	1	318113	319339	1227	1	-1150	19883120	XM_008595205.1	XP_008593427.1	uncharacterized protein
BBA_00109	NW_007930836.1	322633	322642	10	+	8.625	5.9e-05	0.705	Promoter (<=1kb)	1	320322	322014	1693	2	-619	19883121	XM_008595206.1	XP_008593428.1	RfeD protein
BBA_00109	NW_007930836.1	323523	323532	10	-	9.57639	4.02e-06	0.508	Promoter (1-2kb)	1	320322	322014	1693	2	-1518	19883121	XM_008595206.1	XP_008593428.1	RfeD protein
BBA_00109	NW_007930836.1	323521	323530	10	+	9.0625	1.91e-05	0.616	Promoter (1-2kb)	1	320322	322014	1693	2	-1507	19883121	XM_008595206.1	XP_008593428.1	RfeD protein
BBA_00110	NW_007930836.1	326073	326082	10	-	9.125	1.68e-05	0.616	Promoter (<=1kb)	1	325534	326234	701	2	161	19883122	XM_008595207.1	XP_008593429.1	uncharacterized protein
BBA_00113	NW_007930836.1	329426	329435	10	-	9.02083	2.45e-05	0.616	Promoter (<=1kb)	1	329006	329464	459	2	38	19883125	XM_008595210.1	XP_008593432.1	uncharacterized protein
BBA_00113	NW_007930836.1	329424	329433	10	+	9.76389	2.01e-06	0.508	Promoter (<=1kb)	1	329006	329464	459	2	31	19883125	XM_008595210.1	XP_008593432.1	uncharacterized protein
BBA_00114	NW_007930836.1	332041	332050	10	-	9.02083	2.45e-05	0.616	Promoter (<=1kb)	1	331123	332403	1281	1	927	19883126	XM_008595211.1	XP_008593433.1	uncharacterized protein
BBA_00115	NW_007930836.1	333053	333062	10	-	9.23611	1.26e-05	0.605	Promoter (<=1kb)	1	332792	333941	1150	2	888	19883127	XM_008595212.1	XP_008593434.1	peflin-like protein
BBA_00117	NW_007930836.1	341863	341872	10	-	8.8125	3.76e-05	0.663	Promoter (2-3kb)	1	338056	339025	970	2	-2847	19883129	XM_008595214.1	XP_008593436.1	RNA recognition domain-containing protein
BBA_00117	NW_007930836.1	339372	339381	10	-	8.50694	7.96e-05	0.718	Promoter (<=1kb)	1	338056	339025	970	2	-356	19883129	XM_008595214.1	XP_008593436.1	RNA recognition domain-containing protein
BBA_00118	NW_007930836.1	344991	345000	10	-	8.8125	3.76e-05	0.663	Promoter (<=1kb)	1	344673	345777	1105	2	786	19883130	XM_008595215.1	XP_008593437.1	HpcH/HpaI aldolase/citrate lyase family protein
BBA_00120	NW_007930836.1	349712	349721	10	+	9.69444	3.02e-06	0.508	Promoter (<=1kb)	1	347854	349183	1330	2	-529	19883132	XM_008595217.1	XP_008593439.1	uncharacterized protein
BBA_00120	NW_007930836.1	351194	351203	10	-	8.53472	7.29e-05	0.718	Promoter (2-3kb)	1	347854	349183	1330	2	-2020	19883132	XM_008595217.1	XP_008593439.1	uncharacterized protein
BBA_00120	NW_007930836.1	351652	351661	10	+	9.09028	1.79e-05	0.616	Promoter (2-3kb)	1	347854	349183	1330	2	-2469	19883132	XM_008595217.1	XP_008593439.1	uncharacterized protein
BBA_00125	NW_007930836.1	365589	365598	10	+	8.50694	7.96e-05	0.718	Promoter (2-3kb)	1	362632	368584	5953	1	2957	19883137	XM_008595222.1	XP_008593444.1	PH domain-containing protein
BBA_00127	NW_007930836.1	374722	374731	10	+	8.58333	6.51e-05	0.715	Promoter (2-3kb)	1	374371	377320	2950	2	2589	19883139	XM_008595224.1	XP_008593446.1	uncharacterized protein
BBA_00127	NW_007930836.1	374724	374733	10	-	8.625	5.9e-05	0.705	Promoter (2-3kb)	1	374371	377320	2950	2	2596	19883139	XM_008595224.1	XP_008593446.1	uncharacterized protein
BBA_00127	NW_007930836.1	378319	378328	10	+	8.56944	6.96e-05	0.718	Promoter (<=1kb)	1	374371	377320	2950	2	-999	19883139	XM_008595224.1	XP_008593446.1	uncharacterized protein
BBA_00127	NW_007930836.1	375780	375789	10	-	8.625	5.9e-05	0.705	Promoter (1-2kb)	1	374371	377320	2950	2	1540	19883139	XM_008595224.1	XP_008593446.1	uncharacterized protein
BBA_00127	NW_007930836.1	378321	378330	10	-	8.77778	4.3e-05	0.672	Promoter (1-2kb)	1	374371	377320	2950	2	-1010	19883139	XM_008595224.1	XP_008593446.1	uncharacterized protein
BBA_00129	NW_007930836.1	381527	381536	10	-	9.49306	5.86e-06	0.557	Promoter (<=1kb)	1	381016	381507	492	2	-29	19883141	XM_008595226.1	XP_008593448.1	ATP synthase subunit E
BBA_00130	NW_007930836.1	382349	382358	10	-	9.23611	1.26e-05	0.605	Promoter (<=1kb)	1	382087	384236	2150	1	271	19883142	XM_008595227.1	XP_008593449.1	WD domain-containing protein
BBA_00131	NW_007930836.1	386113	386122	10	+	9.125	1.68e-05	0.616	Promoter (<=1kb)	1	384809	386272	1464	2	150	19883143	XM_008595228.1	XP_008593450.1	RNA recognition domain-containing protein
BBA_00133	NW_007930836.1	389130	389139	10	+	8.625	5.9e-05	0.705	Promoter (1-2kb)	1	388013	390211	2199	2	1072	19883145	XM_008595230.1	XP_008593452.1	DEAD/DEAH box helicase
BBA_00133	NW_007930836.1	389021	389030	10	-	8.75	4.54e-05	0.678	Promoter (1-2kb)	1	388013	390211	2199	2	1190	19883145	XM_008595230.1	XP_008593452.1	DEAD/DEAH box helicase
BBA_00137	NW_007930836.1	396457	396466	10	-	8.52083	7.43e-05	0.718	Promoter (<=1kb)	1	396495	397004	510	1	-38	19883149	XM_008595234.1	XP_008593456.1	mitochondrial ATPase inhibitor, putative
BBA_00140	NW_007930836.1	404895	404904	10	+	9.38194	8.09e-06	0.583	Promoter (1-2kb)	1	403673	405258	1586	1	1222	19883152	XM_008595237.1	XP_008593459.1	eukaryotic translation initiation factor 2 subunit gamma
BBA_00146	NW_007930836.1	423607	423616	10	-	8.89583	3.14e-05	0.65	Promoter (<=1kb)	1	421381	423528	2148	2	-88	19883158	XM_008595243.1	XP_008593465.1	ELMO/CED-12 family protein
BBA_00152	NW_007930836.1	446121	446130	10	+	8.72222	4.96e-05	0.686	Promoter (3-4kb)	1	440946	442502	1557	2	-3619	19883164	XM_008595249.1	XP_008593471.1	uncharacterized protein
BBA_00152	NW_007930836.1	444145	444154	10	+	8.88194	3.32e-05	0.663	Promoter (1-2kb)	1	440946	442502	1557	2	-1643	19883164	XM_008595249.1	XP_008593471.1	uncharacterized protein
BBA_00153	NW_007930836.1	446850	446859	10	-	8.72917	4.69e-05	0.684	Promoter (4-5kb)	1	449807	451058	1252	2	4208	19883165	XM_008595250.1	XP_008593472.1	carbohydrate kinase
BBA_00159	NW_007930836.1	463954	463963	10	-	8.93056	2.95e-05	0.648	Promoter (1-2kb)	1	462812	466262	3451	1	1151	19883171	XM_008595256.1	XP_008593478.1	uncharacterized protein
BBA_00160	NW_007930836.1	466545	466554	10	+	9.02083	2.45e-05	0.616	Promoter (1-2kb)	1	466529	467921	1393	2	1367	19883172	XM_008595257.1	XP_008593479.1	uncharacterized protein
BBA_00161	NW_007930836.1	471417	471426	10	+	8.46528	8.61e-05	0.726	Promoter (2-3kb)	1	474040	478974	4935	1	-2614	19883173	XM_008595258.1	XP_008593480.1	RhoGAP domain-containing protein
BBA_00162	NW_007930836.1	481803	481812	10	+	8.47917	8.23e-05	0.724	Promoter (1-2kb)	1	480325	483012	2688	1	1478	19883174	XM_008595259.1	XP_008593481.1	C6 transcription factor
BBA_00162	NW_007930836.1	481539	481548	10	+	9.26389	1.07e-05	0.605	Promoter (1-2kb)	1	480325	483012	2688	1	1214	19883174	XM_008595259.1	XP_008593481.1	C6 transcription factor
BBA_00162	NW_007930836.1	477825	477834	10	-	9.69444	3.02e-06	0.508	Promoter (2-3kb)	1	480325	483012	2688	1	-2500	19883174	XM_008595259.1	XP_008593481.1	C6 transcription factor
BBA_00162	NW_007930836.1	478166	478175	10	-	8.66667	5.56e-05	0.7	Promoter (2-3kb)	1	480325	483012	2688	1	-2159	19883174	XM_008595259.1	XP_008593481.1	C6 transcription factor
BBA_00163	NW_007930836.1	482836	482845	10	-	10.0069	1.01e-06	0.477	Promoter (2-3kb)	1	484066	484950	885	2	2114	19883175	XM_008595260.1	XP_008593482.1	uncharacterized protein
BBA_00166	NW_007930836.1	497634	497643	10	-	8.57639	6.75e-05	0.717	Promoter (1-2kb)	1	495826	497488	1663	1	1817	19883178	XM_008595263.1	XP_008593485.1	TBC domain-containing protein
BBA_00166	NW_007930836.1	495322	495331	10	+	8.41667	9.34e-05	0.739	Promoter (<=1kb)	1	495826	497488	1663	1	-495	19883178	XM_008595263.1	XP_008593485.1	TBC domain-containing protein
BBA_00168	NW_007930836.1	500066	500075	10	-	8.40972	9.79e-05	0.752	Promoter (<=1kb)	1	500472	501228	757	1	-406	19883180	XM_008595265.1	XP_008593487.1	fms interacting protein
BBA_00168	NW_007930836.1	500729	500738	10	+	9.23611	1.26e-05	0.605	Promoter (<=1kb)	1	500472	501228	757	1	257	19883180	XM_008595265.1	XP_008593487.1	fms interacting protein
BBA_00169	NW_007930836.1	504248	504257	10	+	9.49306	5.86e-06	0.557	Promoter (<=1kb)	1	503292	504860	1569	1	956	19883181	XM_008595266.1	XP_008593488.1	FKBP-type peptidyl-prolyl cis-trans isomerase
BBA_00173	NW_007930836.1	516050	516059	10	+	9.18056	1.5e-05	0.615	Promoter (<=1kb)	1	516143	518918	2776	1	-84	19883185	XM_008595270.1	XP_008593492.1	MutS domain V
BBA_00175	NW_007930836.1	522083	522092	10	+	9.0625	1.91e-05	0.616	Promoter (1-2kb)	1	521036	522784	1749	1	1047	19883187	XM_008595272.1	XP_008593494.1	WD repeat domain-containing protein
BBA_00176	NW_007930836.1	523854	523863	10	-	8.79167	3.88e-05	0.67	Promoter (<=1kb)	1	523400	524827	1428	2	973	19883188	XM_008595273.1	XP_008593495.1	DnaJ domain-containing protein
BBA_00177	NW_007930836.1	527969	527978	10	-	8.59028	6.37e-05	0.715	Promoter (<=1kb)	1	526873	528858	1986	2	889	19883189	XM_008595274.1	XP_008593496.1	CAP-Gly domain-containing protein
BBA_00180	NW_007930836.1	539770	539779	10	-	8.9375	2.88e-05	0.643	Promoter (<=1kb)	1	535520	538890	3371	2	-889	19883192	XM_008595277.1	XP_008593499.1	DEAD/DEAH box helicase
BBA_00181	NW_007930836.1	543341	543350	10	-	8.55556	7.11e-05	0.718	Promoter (<=1kb)	1	543865	550509	6645	1	-524	19883193	XM_008595278.1	XP_008593500.1	BAH/PHD-containing protein
BBA_00181	NW_007930836.1	544382	544391	10	+	8.50694	7.96e-05	0.718	Promoter (<=1kb)	1	543865	550509	6645	1	517	19883193	XM_008595278.1	XP_008593500.1	BAH/PHD-containing protein
BBA_00182	NW_007930836.1	551538	551547	10	+	8.70833	5.21e-05	0.692	Promoter (<=1kb)	1	551092	551430	339	1	446	19883194	XM_008595279.1	XP_008593501.1	uncharacterized protein
BBA_00184	NW_007930836.1	557526	557535	10	+	8.95139	2.76e-05	0.639	Promoter (<=1kb)	1	555719	558519	2801	2	984	19883196	XM_008595281.1	XP_008593503.1	Nop14-like family protein
BBA_00184	NW_007930836.1	558099	558108	10	+	8.59028	6.37e-05	0.715	Promoter (<=1kb)	1	555719	558519	2801	2	411	19883196	XM_008595281.1	XP_008593503.1	Nop14-like family protein
BBA_00185	NW_007930836.1	561773	561782	10	-	8.77778	4.3e-05	0.672	Promoter (<=1kb)	1	560252	562294	2043	2	521	19883197	XM_008595282.1	XP_008593504.1	arsenite resistance protein Ars2
BBA_00185	NW_007930836.1	562674	562683	10	+	8.58333	6.51e-05	0.715	Promoter (<=1kb)	1	560252	562294	2043	2	-380	19883197	XM_008595282.1	XP_008593504.1	arsenite resistance protein Ars2
BBA_00190	NW_007930836.1	572984	572993	10	+	8.46528	8.61e-05	0.726	Promoter (<=1kb)	1	571921	572311	391	2	-673	19883202	XM_008595287.1	XP_008593509.1	COX17 protein
BBA_00190	NW_007930836.1	572954	572963	10	+	9.04167	1.98e-05	0.616	Promoter (<=1kb)	1	571921	572311	391	2	-643	19883202	XM_008595287.1	XP_008593509.1	COX17 protein
BBA_00191	NW_007930836.1	573733	573742	10	-	8.40972	9.79e-05	0.752	Promoter (<=1kb)	1	574412	575769	1358	1	-679	19883203	XM_008595288.1	XP_008593510.1	uncharacterized protein
BBA_00192	NW_007930836.1	576480	576489	10	+	8.4375	9.08e-05	0.736	Promoter (<=1kb)	1	575965	577084	1120	2	595	19883204	XM_008595289.1	XP_008593511.1	Ribonuclease H1
BBA_00192	NW_007930836.1	578980	578989	10	+	8.89583	3.14e-05	0.65	Promoter (1-2kb)	1	575965	577084	1120	2	-1896	19883204	XM_008595289.1	XP_008593511.1	Ribonuclease H1
BBA_00195	NW_007930836.1	591203	591212	10	+	9.02083	2.45e-05	0.616	Promoter (<=1kb)	1	589723	591214	1492	2	2	19883207	XM_008595292.1	XP_008593514.1	mannitol 1-phosphate dehydrogenase
BBA_00196	NW_007930836.1	593036	593045	10	-	8.4375	9.08e-05	0.736	Promoter (<=1kb)	1	592152	592919	768	2	-126	19883208	XM_008595293.1	XP_008593515.1	tat pathway signal sequence
BBA_00198	NW_007930836.1	595513	595522	10	+	8.56944	6.96e-05	0.718	Promoter (1-2kb)	1	595755	597031	1277	2	1509	19883210	XM_008595295.1	XP_008593517.1	cellobiose dehydrogenase
BBA_00202	NW_007930836.1	603510	603519	10	-	8.4375	9.08e-05	0.736	Promoter (<=1kb)	1	603132	604075	944	2	565	19883214	XM_008595299.1	XP_008593521.1	2OG-Fe(II) oxygenase family Oxidoreductase
