locus_tag	seqnames	start	end	width	strand	score	p_value	q_value	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	distanceToTSS	GeneID	transcript_id	protein_id	product
BBA_00099	NW_007930836.1	290413	290420	8	+	6.5	2.41e-05	1	Promoter (1-2kb)	1	291414	292137	724	2	1717	19883111	XM_008595196.1	XP_008593418.1	uncharacterized protein
BBA_00103	NW_007930836.1	300142	300149	8	-	6.5	2.41e-05	1	Promoter (<=1kb)	1	300312	300997	686	2	855	19883115	XM_008595200.1	XP_008593422.1	uncharacterized protein
BBA_00105	NW_007930836.1	307736	307743	8	-	6.45455	3.62e-05	1	Promoter (2-3kb)	1	310431	312301	1871	1	-2695	19883117	XM_008595202.1	XP_008593424.1	Putative Zn(II)2Cys6 transcription factor
BBA_00115	NW_007930836.1	332996	333003	8	+	6.42614	4.82e-05	1	Promoter (<=1kb)	1	332792	333941	1150	2	938	19883127	XM_008595212.1	XP_008593434.1	peflin-like protein
BBA_00117	NW_007930836.1	339258	339265	8	+	6.36932	9.22e-05	1	Promoter (<=1kb)	1	338056	339025	970	2	-233	19883129	XM_008595214.1	XP_008593436.1	RNA recognition domain-containing protein
BBA_00126	NW_007930836.1	368804	368811	8	+	6.45455	3.62e-05	1	Promoter (<=1kb)	1	369658	373338	3681	1	-847	19883138	XM_008595223.1	XP_008593445.1	protein kinase, putative
BBA_00130	NW_007930836.1	381967	381974	8	+	6.42614	4.82e-05	1	Promoter (<=1kb)	1	382087	384236	2150	1	-113	19883142	XM_008595227.1	XP_008593449.1	WD domain-containing protein
BBA_00135	NW_007930836.1	392340	392347	8	+	6.36932	9.22e-05	1	Promoter (<=1kb)	1	391624	392157	534	1	716	19883147	XM_008595232.1	XP_008593454.1	CSL zinc finger protein
BBA_00142	NW_007930836.1	410530	410537	8	-	6.52841	1.21e-05	1	Promoter (<=1kb)	1	410540	411720	1181	1	-10	19883154	XM_008595239.1	XP_008593461.1	glycosyltransferase family 62
BBA_00145	NW_007930836.1	419012	419019	8	-	6.52841	1.21e-05	1	Promoter (<=1kb)	1	418157	418687	531	2	-332	19883157	XM_008595242.1	XP_008593464.1	prenylated Rab acceptor 1
BBA_00147	NW_007930836.1	427051	427058	8	-	6.5	2.41e-05	1	Promoter (<=1kb)	1	425367	426164	798	2	-894	19883159	XM_008595244.1	XP_008593466.1	cutinase-2 protein
BBA_00152	NW_007930836.1	441144	441151	8	+	6.45455	3.62e-05	1	Promoter (1-2kb)	1	440946	442502	1557	2	1351	19883164	XM_008595249.1	XP_008593471.1	uncharacterized protein
BBA_00153	NW_007930836.1	447755	447762	8	-	6.52841	1.21e-05	1	Promoter (3-4kb)	1	449807	451058	1252	2	3303	19883165	XM_008595250.1	XP_008593472.1	carbohydrate kinase
BBA_00154	NW_007930836.1	453405	453412	8	-	6.375	7.76e-05	1	Promoter (<=1kb)	1	451742	454044	2303	2	639	19883166	XM_008595251.1	XP_008593473.1	ATP synthase alpha chain
BBA_00156	NW_007930836.1	458417	458424	8	-	6.42614	4.82e-05	1	Promoter (<=1kb)	1	457639	458577	939	1	785	19883168	XM_008595253.1	XP_008593475.1	LSM domain-containing protein
BBA_00159	NW_007930836.1	463415	463422	8	-	6.5	2.41e-05	1	Promoter (<=1kb)	1	462812	466262	3451	1	610	19883171	XM_008595256.1	XP_008593478.1	uncharacterized protein
BBA_00160	NW_007930836.1	470889	470896	8	-	6.375	7.76e-05	1	Promoter (2-3kb)	1	466529	467921	1393	2	-2975	19883172	XM_008595257.1	XP_008593479.1	uncharacterized protein
BBA_00161	NW_007930836.1	474762	474769	8	-	6.42614	4.82e-05	1	Promoter (<=1kb)	1	474040	478974	4935	1	729	19883173	XM_008595258.1	XP_008593480.1	RhoGAP domain-containing protein
BBA_00163	NW_007930836.1	487318	487325	8	+	6.375	7.76e-05	1	Promoter (2-3kb)	1	484066	484950	885	2	-2368	19883175	XM_008595260.1	XP_008593482.1	uncharacterized protein
BBA_00167	NW_007930836.1	498888	498895	8	+	6.42614	4.82e-05	1	Promoter (<=1kb)	1	498117	499655	1539	2	760	19883179	XM_008595264.1	XP_008593486.1	hemolysin-III family protein
BBA_00172	NW_007930836.1	512953	512960	8	+	6.52841	1.21e-05	1	Promoter (2-3kb)	1	510792	515047	4256	2	2087	19883184	XM_008595269.1	XP_008593491.1	glycoside hydrolase family 38
BBA_00180	NW_007930836.1	537656	537663	8	-	6.375	7.76e-05	1	Promoter (1-2kb)	1	535520	538890	3371	2	1234	19883192	XM_008595277.1	XP_008593499.1	DEAD/DEAH box helicase
BBA_00181	NW_007930836.1	541442	541449	8	+	6.45455	3.62e-05	1	Promoter (2-3kb)	1	543865	550509	6645	1	-2416	19883193	XM_008595278.1	XP_008593500.1	BAH/PHD-containing protein
BBA_00181	NW_007930836.1	547133	547140	8	-	6.45455	3.62e-05	1	Promoter (3-4kb)	1	543865	550509	6645	1	3275	19883193	XM_008595278.1	XP_008593500.1	BAH/PHD-containing protein
BBA_00184	NW_007930836.1	557405	557412	8	-	6.5	2.41e-05	1	Promoter (1-2kb)	1	555719	558519	2801	2	1114	19883196	XM_008595281.1	XP_008593503.1	Nop14-like family protein
BBA_00192	NW_007930836.1	578814	578821	8	+	6.45455	3.62e-05	1	Promoter (1-2kb)	1	575965	577084	1120	2	-1730	19883204	XM_008595289.1	XP_008593511.1	Ribonuclease H1
BBA_00193	NW_007930836.1	582090	582097	8	-	6.36932	9.22e-05	1	Promoter (<=1kb)	1	582582	584636	2055	1	-492	19883205	XM_008595290.1	XP_008593512.1	galactose oxidase precursor
BBA_00198	NW_007930836.1	596971	596978	8	+	6.42614	4.82e-05	1	Promoter (<=1kb)	1	595755	597031	1277	2	53	19883210	XM_008595295.1	XP_008593517.1	cellobiose dehydrogenase
BBA_00205	NW_007930836.1	617962	617969	8	+	6.5	2.41e-05	1	Promoter (2-3kb)	1	615510	616403	894	1	2452	19883217	XM_008595302.1	XP_008593524.1	uncharacterized protein
BBA_00207	NW_007930836.1	628800	628807	8	+	6.42614	4.82e-05	1	Promoter (4-5kb)	1	631395	633122	1728	2	4315	19883219	XM_008595304.1	XP_008593526.1	cation diffusion facilitator family transporter
BBA_00207	NW_007930836.1	634015	634022	8	+	6.45455	3.62e-05	1	Promoter (<=1kb)	1	631395	633122	1728	2	-893	19883219	XM_008595304.1	XP_008593526.1	cation diffusion facilitator family transporter
BBA_00211	NW_007930836.1	643479	643486	8	+	6.5	2.41e-05	1	Promoter (<=1kb)	1	642160	643524	1365	2	38	19883223	XM_008595308.1	XP_008593530.1	integral membrane protein, putative
BBA_00212	NW_007930836.1	646819	646826	8	+	6.52841	1.21e-05	1	Promoter (<=1kb)	1	647413	648831	1419	1	-587	19883224	XM_008595309.1	XP_008593531.1	proline dehydrogenase
BBA_00221	NW_007930836.1	668499	668506	8	+	6.52841	1.21e-05	1	Promoter (2-3kb)	1	669281	670983	1703	2	2477	19883233	XM_008595318.1	XP_008593540.1	Cytochrome P450 CYP51F1
BBA_00231	NW_007930836.1	685896	685903	8	+	6.45455	3.62e-05	1	Promoter (<=1kb)	1	685527	686783	1257	1	369	19883243	XM_008595328.1	XP_008593550.1	uncharacterized protein
BBA_00237	NW_007930836.1	699755	699762	8	-	6.5	2.41e-05	1	Promoter (<=1kb)	1	700153	702435	2283	1	-398	19883249	XM_008595334.1	XP_008593556.1	Putative Zn(II)2Cys6 transcription factor
BBA_00238	NW_007930836.1	703001	703008	8	-	6.40341	6.29e-05	1	Promoter (<=1kb)	1	703261	704139	879	1	-260	19883250	XM_008595335.1	XP_008593557.1	chaperone protein hchA
BBA_00241	NW_007930836.1	715557	715564	8	+	6.36932	9.22e-05	1	Promoter (<=1kb)	1	713923	714743	821	2	-814	19883253	XM_008595338.1	XP_008593560.1	Ssu72-like protein
BBA_00245	NW_007930836.1	722814	722821	8	+	6.42614	4.82e-05	1	Promoter (<=1kb)	1	723353	724686	1334	1	-532	19883257	XM_008595342.1	XP_008593564.1	oxidoreductase NAD-binding domain-containing protein
BBA_00247	NW_007930836.1	728655	728662	8	+	6.42614	4.82e-05	1	Promoter (<=1kb)	1	727481	728494	1014	2	-161	19883259	XM_008595344.1	XP_008593566.1	uncharacterized protein
BBA_00249	NW_007930836.1	732834	732841	8	+	6.375	7.76e-05	1	Promoter (1-2kb)	1	731501	734121	2621	2	1280	19883261	XM_008595346.1	XP_008593568.1	PA domain-containing protein
BBA_00249	NW_007930836.1	734846	734853	8	+	6.45455	3.62e-05	1	Promoter (<=1kb)	1	731501	734121	2621	2	-725	19883261	XM_008595346.1	XP_008593568.1	PA domain-containing protein
BBA_00256	NW_007930836.1	751808	751815	8	-	6.45455	3.62e-05	1	Promoter (<=1kb)	1	751228	752457	1230	1	587	19883268	XM_008595353.1	XP_008593575.1	nucleoside-diphosphate-sugar epimerase
BBA_00259	NW_007930836.1	762616	762623	8	-	6.36932	9.22e-05	1	Promoter (3-4kb)	1	758403	758732	330	2	-3891	19883271	XM_008595356.1	XP_008593578.1	uncharacterized protein
BBA_00260	NW_007930836.1	775271	775278	8	-	6.42614	4.82e-05	1	Promoter (1-2kb)	1	768897	774238	5342	2	-1040	19883272	XM_008595357.1	XP_008593579.1	RNA polymerase Rpb1
BBA_00260	NW_007930836.1	771372	771379	8	-	6.45455	3.62e-05	1	Promoter (2-3kb)	1	768897	774238	5342	2	2866	19883272	XM_008595357.1	XP_008593579.1	RNA polymerase Rpb1
BBA_00264	NW_007930836.1	779644	779651	8	-	6.45455	3.62e-05	1	Promoter (<=1kb)	1	779840	782222	2383	1	-196	19883276	XM_008595361.1	XP_008593583.1	YSIRK family gram-positive signal peptide
BBA_00268	NW_007930836.1	796256	796263	8	-	6.45455	3.62e-05	1	Promoter (<=1kb)	1	795920	796581	662	1	343	19883280	XM_008595365.1	XP_008593587.1	uncharacterized protein
BBA_00271	NW_007930836.1	800980	800987	8	-	6.375	7.76e-05	1	Promoter (2-3kb)	1	801405	803085	1681	2	2105	19883283	XM_008595368.1	XP_008593590.1	uncharacterized protein
BBA_00280	NW_007930836.1	823057	823064	8	+	6.375	7.76e-05	1	Promoter (<=1kb)	1	823466	824872	1407	1	-402	19883292	XM_008595377.1	XP_008593599.1	C6 transcription factor, putative
BBA_00284	NW_007930836.1	832780	832787	8	+	6.42614	4.82e-05	1	Promoter (<=1kb)	1	832023	832736	714	1	757	19883296	XM_008595381.1	XP_008593603.1	uncharacterized protein
BBA_00289	NW_007930836.1	844378	844385	8	-	6.5	2.41e-05	1	Promoter (<=1kb)	1	843527	846000	2474	1	858	19883301	XM_008595386.1	XP_008593608.1	uncharacterized protein
BBA_00291	NW_007930836.1	858391	858398	8	+	6.36932	9.22e-05	1	Promoter (2-3kb)	1	853411	855546	2136	2	-2845	19883303	XM_008595388.1	XP_008593610.1	COM1 protein
BBA_00292	NW_007930836.1	864594	864601	8	+	6.52841	1.21e-05	1	Promoter (1-2kb)	1	863592	869210	5619	1	1002	19883304	XM_008595389.1	XP_008593611.1	WD domain-containing protein
BBA_00295	NW_007930836.1	876668	876675	8	-	6.36932	9.22e-05	1	Promoter (<=1kb)	1	876655	878012	1358	1	20	19883307	XM_008595392.1	XP_008593614.1	uncharacterized protein
BBA_00301	NW_007930836.1	906055	906062	8	-	6.36932	9.22e-05	1	Promoter (1-2kb)	1	904397	907249	2853	2	1194	19883313	XM_008595398.1	XP_008593620.1	RNA recognition domain-containing protein
BBA_00302	NW_007930836.1	912633	912640	8	+	6.40341	6.29e-05	1	Promoter (<=1kb)	1	909286	911808	2523	2	-825	19883314	XM_008595399.1	XP_008593621.1	glycosyltransferase family 2
BBA_00303	NW_007930836.1	918669	918676	8	-	6.36932	9.22e-05	1	Promoter (1-2kb)	1	917512	918763	1252	1	1164	19883315	XM_008595400.1	XP_008593622.1	endoglucanase, putative
BBA_00303	NW_007930836.1	915657	915664	8	-	6.45455	3.62e-05	1	Promoter (1-2kb)	1	917512	918763	1252	1	-1855	19883315	XM_008595400.1	XP_008593622.1	endoglucanase, putative
BBA_00304	NW_007930836.1	920070	920077	8	-	6.375	7.76e-05	1	Promoter (<=1kb)	1	920732	921447	716	1	-662	19883316	XM_008595401.1	XP_008593623.1	dynein light chain type 1
BBA_00304	NW_007930836.1	921172	921179	8	+	6.42614	4.82e-05	1	Promoter (<=1kb)	1	920732	921447	716	1	440	19883316	XM_008595401.1	XP_008593623.1	dynein light chain type 1
BBA_00306	NW_007930836.1	925894	925901	8	-	6.42614	4.82e-05	1	Promoter (<=1kb)	1	925317	927512	2196	1	584	19883318	XM_008595403.1	XP_008593625.1	DEAD/DEAH box helicase
BBA_00311	NW_007930836.1	940005	940012	8	+	6.375	7.76e-05	1	Promoter (<=1kb)	1	939758	941319	1562	1	247	19883323	XM_008595408.1	XP_008593630.1	UTP-glucose-1-phosphate uridylyltransferase
BBA_00314	NW_007930836.1	948441	948448	8	+	6.375	7.76e-05	1	Promoter (2-3kb)	1	947780	951228	3449	2	2780	19883326	XM_008595411.1	XP_008593633.1	fibronectin type III domain-containing protein
BBA_00320	NW_007930836.1	967201	967208	8	-	6.42614	4.82e-05	1	Promoter (<=1kb)	1	966653	969260	2608	1	555	19883332	XM_008595417.1	XP_008593639.1	subunit of VP52-54 complex
BBA_00321	NW_007930836.1	970085	970092	8	-	6.375	7.76e-05	1	Promoter (<=1kb)	1	969956	971169	1214	1	136	19883333	XM_008595418.1	XP_008593640.1	thioredoxin-disulfide reductase
BBA_00333	NW_007930836.1	1011378	1011385	8	+	6.45455	3.62e-05	1	Promoter (<=1kb)	1	1009277	1010971	1695	2	-407	NA	NA	NA	NA
BBA_00334	NW_007930836.1	1015903	1015910	8	+	6.375	7.76e-05	1	Promoter (<=1kb)	1	1015404	1016414	1011	2	504	NA	NA	NA	NA
BBA_00337	NW_007930836.1	1025763	1025770	8	+	6.5	2.41e-05	1	Promoter (<=1kb)	1	1026465	1026715	251	1	-695	NA	NA	NA	NA
BBA_00341	NW_007930836.1	1036224	1036231	8	+	6.5	2.41e-05	1	Promoter (<=1kb)	1	1034496	1035410	915	2	-814	NA	NA	NA	NA
BBA_00343	NW_007930836.1	1038696	1038703	8	+	6.5	2.41e-05	1	Promoter (<=1kb)	1	1039177	1040509	1333	1	-474	NA	NA	NA	NA
BBA_00346	NW_007930836.1	1048440	1048447	8	+	6.36932	9.22e-05	1	Promoter (1-2kb)	1	1047005	1048379	1375	1	1435	NA	NA	NA	NA
BBA_00347	NW_007930836.1	1050108	1050115	8	-	6.40341	6.29e-05	1	Promoter (<=1kb)	1	1048794	1050290	1497	2	182	NA	NA	NA	NA
BBA_00347	NW_007930836.1	1050758	1050765	8	-	6.42614	4.82e-05	1	Promoter (<=1kb)	1	1048794	1050290	1497	2	-475	NA	NA	NA	NA
BBA_00353	NW_007930836.1	1063520	1063527	8	-	6.36932	9.22e-05	1	Promoter (<=1kb)	1	1060696	1062809	2114	2	-718	NA	NA	NA	NA
BBA_00357	NW_007930836.1	1076002	1076009	8	-	6.375	7.76e-05	1	Exon (XM_008595455.1/BBA_00358, exon 2 of 3)	1	1068983	1071043	2061	1	7026	NA	NA	NA	NA
BBA_00358	NW_007930836.1	1080044	1080051	8	+	6.45455	3.62e-05	1	Exon (XM_008595455.1/BBA_00358, exon 1 of 3)	1	1071787	1087440	15654	2	7389	NA	NA	NA	NA
BBA_00361	NW_007930836.1	1101272	1101279	8	+	6.42614	4.82e-05	1	Promoter (<=1kb)	1	1100722	1101171	450	2	-101	NA	NA	NA	NA
BBA_00364	NW_007930836.1	1112211	1112218	8	+	6.36932	9.22e-05	1	Promoter (1-2kb)	1	1108814	1110832	2019	2	-1379	NA	NA	NA	NA
BBA_00365	NW_007930836.1	1117335	1117342	8	+	6.52841	1.21e-05	1	Promoter (<=1kb)	1	1112018	1117658	5641	2	316	NA	NA	NA	NA
BBA_00365	NW_007930836.1	1117393	1117400	8	+	6.45455	3.62e-05	1	Promoter (<=1kb)	1	1112018	1117658	5641	2	258	NA	NA	NA	NA
BBA_00366	NW_007930836.1	1120122	1120129	8	-	6.5	2.41e-05	1	Promoter (<=1kb)	1	1119866	1124275	4410	1	263	NA	NA	NA	NA
BBA_00372	NW_007930836.1	1139089	1139096	8	+	6.42614	4.82e-05	1	Promoter (<=1kb)	1	1138960	1140071	1112	1	129	NA	NA	NA	NA
BBA_00372	NW_007930836.1	1138203	1138210	8	+	6.375	7.76e-05	1	Promoter (<=1kb)	1	1138960	1140071	1112	1	-750	NA	NA	NA	NA
BBA_00372	NW_007930836.1	1138079	1138086	8	-	6.40341	6.29e-05	1	Promoter (<=1kb)	1	1138960	1140071	1112	1	-881	NA	NA	NA	NA
BBA_00374	NW_007930836.1	1143111	1143118	8	-	6.36932	9.22e-05	1	Promoter (1-2kb)	1	1142634	1144289	1656	2	1178	NA	NA	NA	NA
BBA_00375	NW_007930836.1	1145243	1145250	8	-	6.42614	4.82e-05	1	Promoter (<=1kb)	1	1144818	1148271	3454	1	432	NA	NA	NA	NA
BBA_00379	NW_007930836.1	1153747	1153754	8	+	6.36932	9.22e-05	1	Promoter (<=1kb)	1	1153672	1154436	765	2	682	NA	NA	NA	NA
BBA_00388	NW_007930836.1	1186029	1186036	8	+	6.42614	4.82e-05	1	Promoter (<=1kb)	1	1186723	1190481	3759	1	-687	NA	NA	NA	NA
BBA_00390	NW_007930836.1	1193589	1193596	8	+	6.45455	3.62e-05	1	Promoter (<=1kb)	1	1193529	1195993	2465	1	60	NA	NA	NA	NA
BBA_00391	NW_007930836.1	1198207	1198214	8	+	6.42614	4.82e-05	1	Promoter (3-4kb)	1	1201832	1203745	1914	1	-3618	NA	NA	NA	NA
BBA_00397	NW_007930836.1	1217760	1217767	8	+	6.42614	4.82e-05	1	Promoter (<=1kb)	1	1216343	1218059	1717	2	292	NA	NA	NA	NA
BBA_00397	NW_007930836.1	1216827	1216834	8	+	6.5	2.41e-05	1	Promoter (1-2kb)	1	1216343	1218059	1717	2	1225	NA	NA	NA	NA
BBA_00408	NW_007930836.1	1244908	1244915	8	+	6.42614	4.82e-05	1	Promoter (1-2kb)	1	1244022	1246037	2016	2	1122	NA	NA	NA	NA
BBA_00413	NW_007930836.1	1255911	1255918	8	+	6.5	2.41e-05	1	Promoter (<=1kb)	1	1255769	1256467	699	2	549	NA	NA	NA	NA
BBA_00415	NW_007930836.1	1261177	1261184	8	+	6.375	7.76e-05	1	Promoter (<=1kb)	1	1259736	1261781	2046	2	597	NA	NA	NA	NA
BBA_00418	NW_007930836.1	1279491	1279498	8	+	6.42614	4.82e-05	1	Promoter (1-2kb)	1	1280776	1282137	1362	1	-1278	NA	NA	NA	NA
BBA_00418	NW_007930836.1	1277954	1277961	8	-	6.45455	3.62e-05	1	Promoter (2-3kb)	1	1280776	1282137	1362	1	-2822	NA	NA	NA	NA
BBA_00418	NW_007930836.1	1279497	1279504	8	+	6.42614	4.82e-05	1	Promoter (1-2kb)	1	1280776	1282137	1362	1	-1272	NA	NA	NA	NA
BBA_00418	NW_007930836.1	1281461	1281468	8	-	6.36932	9.22e-05	1	Promoter (<=1kb)	1	1280776	1282137	1362	1	692	NA	NA	NA	NA
BBA_00422	NW_007930836.1	1292585	1292592	8	+	6.42614	4.82e-05	1	Promoter (1-2kb)	1	1293774	1295983	2210	1	-1182	NA	NA	NA	NA
BBA_00427	NW_007930836.1	1308810	1308817	8	+	6.5	2.41e-05	1	Promoter (<=1kb)	1	1308824	1309455	632	1	-7	NA	NA	NA	NA
BBA_00433	NW_007930836.1	1322196	1322203	8	+	6.375	7.76e-05	1	Promoter (<=1kb)	1	1322312	1325386	3075	1	-109	NA	NA	NA	NA
BBA_00433	NW_007930836.1	1325313	1325320	8	+	6.42614	4.82e-05	1	Promoter (3-4kb)	1	1322312	1325386	3075	1	3001	NA	NA	NA	NA
BBA_00434	NW_007930836.1	1327563	1327570	8	-	6.40341	6.29e-05	1	Promoter (<=1kb)	1	1326207	1328321	2115	2	758	NA	NA	NA	NA
BBA_00441	NW_007930836.1	1339083	1339090	8	+	6.42614	4.82e-05	1	Promoter (<=1kb)	1	1339624	1339944	321	2	854	NA	NA	NA	NA
BBA_00444	NW_007930836.1	1353760	1353767	8	+	6.375	7.76e-05	1	Promoter (<=1kb)	1	1351035	1354397	3363	2	630	NA	NA	NA	NA
BBA_00450	NW_007930836.1	1362944	1362951	8	-	6.375	7.76e-05	1	Promoter (1-2kb)	1	1364260	1365405	1146	1	-1316	NA	NA	NA	NA
