locus_tag	seqnames	start	end	width	strand	score	p_value	q_value	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	distanceToTSS	GeneID	transcript_id	protein_id	product
BBA_00176	NW_007930836.1	524227	524236	10	-	11.3163	4.04e-05	1	Promoter (<=1kb)	1	523400	524827	1428	2	600	19883188	XM_008595273.1	XP_008593495.1	DnaJ domain-containing protein
BBA_00177	NW_007930836.1	528988	528997	10	-	10.898	9.42e-05	1	Promoter (<=1kb)	1	526873	528858	1986	2	-139	19883189	XM_008595274.1	XP_008593496.1	CAP-Gly domain-containing protein
BBA_00190	NW_007930836.1	571770	571779	10	-	10.9286	8.5e-05	1	Promoter (<=1kb)	1	571921	572311	391	2	541	19883202	XM_008595287.1	XP_008593509.1	COX17 protein
BBA_00192	NW_007930836.1	577503	577512	10	-	11.8571	1.21e-05	1	Promoter (<=1kb)	1	575965	577084	1120	2	-428	19883204	XM_008595289.1	XP_008593511.1	Ribonuclease H1
BBA_00197	NW_007930836.1	594697	594706	10	+	11.0204	7.22e-05	1	Promoter (<=1kb)	1	593805	594461	657	1	892	19883209	XM_008595294.1	XP_008593516.1	uncharacterized protein
BBA_00197	NW_007930836.1	594308	594317	10	-	10.949	8.11e-05	1	Promoter (<=1kb)	1	593805	594461	657	1	512	19883209	XM_008595294.1	XP_008593516.1	uncharacterized protein
BBA_00197	NW_007930836.1	594979	594988	10	-	11.0918	6.71e-05	1	Promoter (1-2kb)	1	593805	594461	657	1	1183	19883209	XM_008595294.1	XP_008593516.1	uncharacterized protein
BBA_00198	NW_007930836.1	596817	596826	10	+	11.6837	1.78e-05	1	Promoter (<=1kb)	1	595755	597031	1277	2	205	19883210	XM_008595295.1	XP_008593517.1	cellobiose dehydrogenase
BBA_00205	NW_007930836.1	618274	618283	10	-	11.3061	4.19e-05	1	Promoter (2-3kb)	1	615510	616403	894	1	2773	19883217	XM_008595302.1	XP_008593524.1	uncharacterized protein
BBA_00205	NW_007930836.1	614300	614309	10	+	11.1429	6.1e-05	1	Promoter (1-2kb)	1	615510	616403	894	1	-1201	19883217	XM_008595302.1	XP_008593524.1	uncharacterized protein
BBA_00205	NW_007930836.1	618466	618475	10	-	11.1122	6.25e-05	1	Promoter (2-3kb)	1	615510	616403	894	1	2965	19883217	XM_008595302.1	XP_008593524.1	uncharacterized protein
BBA_00205	NW_007930836.1	619126	619135	10	+	11.8571	1.21e-05	1	Promoter (3-4kb)	1	615510	616403	894	1	3616	19883217	XM_008595302.1	XP_008593524.1	uncharacterized protein
BBA_00207	NW_007930836.1	634258	634267	10	-	11.1429	6.1e-05	1	Promoter (1-2kb)	1	631395	633122	1728	2	-1145	19883219	XM_008595304.1	XP_008593526.1	cation diffusion facilitator family transporter
BBA_00220	NW_007930836.1	667093	667102	10	+	11.5714	2.12e-05	1	Promoter (1-2kb)	1	665111	668756	3646	1	1982	19883232	XM_008595317.1	XP_008593539.1	CLAP1-like protein
BBA_00221	NW_007930836.1	668113	668122	10	+	11.1939	5.41e-05	1	Promoter (2-3kb)	1	669281	670983	1703	2	2861	19883233	XM_008595318.1	XP_008593540.1	Cytochrome P450 CYP51F1
BBA_00221	NW_007930836.1	669587	669596	10	+	11.3163	4.04e-05	1	Promoter (1-2kb)	1	669281	670983	1703	2	1387	19883233	XM_008595318.1	XP_008593540.1	Cytochrome P450 CYP51F1
BBA_00221	NW_007930836.1	668113	668122	10	-	11.1939	5.41e-05	1	Promoter (2-3kb)	1	669281	670983	1703	2	2870	19883233	XM_008595318.1	XP_008593540.1	Cytochrome P450 CYP51F1
BBA_00222	NW_007930836.1	673043	673052	10	+	11.1735	5.61e-05	1	Promoter (<=1kb)	1	671971	673275	1305	2	223	19883234	XM_008595319.1	XP_008593541.1	uncharacterized protein
BBA_00222	NW_007930836.1	672947	672956	10	+	11.4796	2.94e-05	1	Promoter (<=1kb)	1	671971	673275	1305	2	319	19883234	XM_008595319.1	XP_008593541.1	uncharacterized protein
BBA_00225	NW_007930836.1	677809	677818	10	-	11.1531	5.74e-05	1	Promoter (<=1kb)	1	677496	678050	555	1	322	19883237	XM_008595322.1	XP_008593544.1	uncharacterized protein
BBA_00226	NW_007930836.1	679055	679064	10	+	11.1429	6.1e-05	1	Promoter (<=1kb)	1	678532	679001	470	1	523	19883238	XM_008595323.1	XP_008593545.1	uncharacterized protein
BBA_00234	NW_007930836.1	690458	690467	10	+	11.6837	1.78e-05	1	Promoter (<=1kb)	1	690819	691847	1029	1	-352	19883246	XM_008595331.1	XP_008593553.1	alpha/beta hydrolase
BBA_00235	NW_007930836.1	692870	692879	10	+	11.1837	5.55e-05	1	Promoter (<=1kb)	1	692237	693087	851	2	208	19883247	XM_008595332.1	XP_008593554.1	peptidase A4 family protein
BBA_00235	NW_007930836.1	692496	692505	10	+	10.9286	8.5e-05	1	Promoter (<=1kb)	1	692237	693087	851	2	582	19883247	XM_008595332.1	XP_008593554.1	peptidase A4 family protein
BBA_00240	NW_007930836.1	709858	709867	10	-	10.9388	8.21e-05	1	Promoter (<=1kb)	1	707782	710057	2276	2	199	19883252	XM_008595337.1	XP_008593559.1	Spa2-like protein
BBA_00250	NW_007930836.1	736396	736405	10	-	11.8469	1.4e-05	1	Promoter (<=1kb)	1	735813	737991	2179	1	592	19883262	XM_008595347.1	XP_008593569.1	major facilitator superfamily transporter
BBA_00254	NW_007930836.1	746834	746843	10	-	11.1122	6.25e-05	1	Promoter (<=1kb)	1	746821	747319	499	1	22	19883266	XM_008595351.1	XP_008593573.1	uncharacterized protein
BBA_00256	NW_007930836.1	752023	752032	10	+	10.9388	8.21e-05	1	Promoter (<=1kb)	1	751228	752457	1230	1	795	19883268	XM_008595353.1	XP_008593575.1	nucleoside-diphosphate-sugar epimerase
BBA_00260	NW_007930836.1	773311	773320	10	-	11.8571	1.21e-05	1	Promoter (<=1kb)	1	768897	774238	5342	2	927	19883272	XM_008595357.1	XP_008593579.1	RNA polymerase Rpb1
BBA_00280	NW_007930836.1	824082	824091	10	+	11.3163	4.04e-05	1	Promoter (<=1kb)	1	823466	824872	1407	1	616	19883292	XM_008595377.1	XP_008593599.1	C6 transcription factor, putative
BBA_00288	NW_007930836.1	840203	840212	10	-	11.0102	7.31e-05	1	Promoter (<=1kb)	1	839312	839726	415	1	900	19883300	XM_008595385.1	XP_008593607.1	RNA polymerase N/8 kDa subunit
BBA_00291	NW_007930836.1	855927	855936	10	+	11.9286	9.58e-06	1	Promoter (<=1kb)	1	853411	855546	2136	2	-381	19883303	XM_008595388.1	XP_008593610.1	COM1 protein
BBA_00291	NW_007930836.1	852562	852571	10	-	10.9286	8.5e-05	1	Promoter (2-3kb)	1	853411	855546	2136	2	2984	19883303	XM_008595388.1	XP_008593610.1	COM1 protein
BBA_00292	NW_007930836.1	861223	861232	10	+	11.0204	7.22e-05	1	Promoter (2-3kb)	1	863592	869210	5619	1	-2360	19883304	XM_008595389.1	XP_008593611.1	WD domain-containing protein
BBA_00293	NW_007930836.1	870074	870083	10	-	10.9286	8.5e-05	1	Promoter (<=1kb)	1	869438	870574	1137	2	500	19883305	XM_008595390.1	XP_008593612.1	PIG-P domain-containing protein
BBA_00296	NW_007930836.1	883409	883418	10	+	11.3571	3.8e-05	1	Promoter (3-4kb)	1	878761	880143	1383	2	-3266	19883308	XM_008595393.1	XP_008593615.1	RING-8 protein
BBA_00297	NW_007930836.1	888577	888586	10	+	12.4694	9.09e-07	1	Promoter (1-2kb)	1	887187	891663	4477	1	1390	19883309	XM_008595394.1	XP_008593616.1	class V chitinase, putative
BBA_00300	NW_007930836.1	899493	899502	10	-	11.1837	5.55e-05	1	Promoter (3-4kb)	1	899924	902686	2763	2	3193	19883312	XM_008595397.1	XP_008593619.1	FoabaA-like protein
BBA_00302	NW_007930836.1	909860	909869	10	-	10.9082	9.12e-05	1	Promoter (1-2kb)	1	909286	911808	2523	2	1948	19883314	XM_008595399.1	XP_008593621.1	glycosyltransferase family 2
BBA_00303	NW_007930836.1	917621	917630	10	+	11.9286	9.58e-06	1	Promoter (<=1kb)	1	917512	918763	1252	1	109	19883315	XM_008595400.1	XP_008593622.1	endoglucanase, putative
BBA_00314	NW_007930836.1	952102	952111	10	-	11.8571	1.21e-05	1	Promoter (<=1kb)	1	947780	951228	3449	2	-883	19883326	XM_008595411.1	XP_008593633.1	fibronectin type III domain-containing protein
BBA_00315	NW_007930836.1	953373	953382	10	-	11.0204	7.22e-05	1	Promoter (<=1kb)	1	953412	955702	2291	1	-39	19883327	XM_008595412.1	XP_008593634.1	SMP2 protein
BBA_00315	NW_007930836.1	953839	953848	10	+	12.0918	7.01e-06	1	Promoter (<=1kb)	1	953412	955702	2291	1	427	19883327	XM_008595412.1	XP_008593634.1	SMP2 protein
BBA_00319	NW_007930836.1	965135	965144	10	-	11.0306	6.91e-05	1	Promoter (<=1kb)	1	964885	966143	1259	1	259	19883331	XM_008595416.1	XP_008593638.1	Peptidase S8
BBA_00323	NW_007930836.1	977325	977334	10	-	11.0102	7.31e-05	1	Promoter (<=1kb)	1	976859	978710	1852	1	475	19883335	XM_008595420.1	XP_008593642.1	inosine-5-monophosphate dehydrogenase
BBA_00324	NW_007930836.1	978667	978676	10	+	10.9082	9.12e-05	1	Promoter (1-2kb)	1	979068	979963	896	2	1287	NA	NA	NA	NA
BBA_00327	NW_007930836.1	987996	988005	10	-	11.9286	9.58e-06	1	Promoter (2-3kb)	1	990382	992014	1633	1	-2386	NA	NA	NA	NA
BBA_00327	NW_007930836.1	991761	991770	10	+	11.4796	2.94e-05	1	Promoter (1-2kb)	1	990382	992014	1633	1	1379	NA	NA	NA	NA
BBA_00334	NW_007930836.1	1016209	1016218	10	+	11.1735	5.61e-05	1	Promoter (<=1kb)	1	1015404	1016414	1011	2	196	NA	NA	NA	NA
BBA_00336	NW_007930836.1	1022856	1022865	10	-	10.898	9.42e-05	1	Promoter (2-3kb)	1	1020086	1023748	3663	1	2779	NA	NA	NA	NA
BBA_00340	NW_007930836.1	1033700	1033709	10	+	12.102	5.91e-06	1	Promoter (<=1kb)	1	1033381	1033781	401	1	319	NA	NA	NA	NA
BBA_00345	NW_007930836.1	1044614	1044623	10	+	11.3878	3.71e-05	1	Promoter (<=1kb)	1	1044040	1045421	1382	2	798	NA	NA	NA	NA
BBA_00349	NW_007930836.1	1054184	1054193	10	-	10.9286	8.5e-05	1	Promoter (<=1kb)	1	1053472	1054923	1452	1	721	NA	NA	NA	NA
BBA_00355	NW_007930836.1	1066230	1066239	10	-	11.1122	6.25e-05	1	Promoter (1-2kb)	1	1064927	1066375	1449	1	1312	NA	NA	NA	NA
BBA_00357	NW_007930836.1	1074713	1074722	10	+	11.4796	2.94e-05	1	Exon (XM_008595455.1/BBA_00358, exon 2 of 3)	1	1068983	1071043	2061	1	5730	NA	NA	NA	NA
BBA_00357	NW_007930836.1	1070115	1070124	10	+	11.0918	6.71e-05	1	Promoter (1-2kb)	1	1068983	1071043	2061	1	1132	NA	NA	NA	NA
BBA_00358	NW_007930836.1	1086007	1086016	10	+	11.3469	3.89e-05	1	Promoter (1-2kb)	1	1071787	1087440	15654	2	1424	NA	NA	NA	NA
BBA_00358	NW_007930836.1	1083693	1083702	10	-	10.898	9.42e-05	1	Promoter (3-4kb)	1	1071787	1087440	15654	2	3747	NA	NA	NA	NA
BBA_00358	NW_007930836.1	1088733	1088742	10	-	10.9388	8.21e-05	1	Promoter (1-2kb)	1	1071787	1087440	15654	2	-1302	NA	NA	NA	NA
BBA_00359	NW_007930836.1	1090395	1090404	10	-	11.2143	5.04e-05	1	Promoter (<=1kb)	1	1089378	1091380	2003	2	985	NA	NA	NA	NA
BBA_00359	NW_007930836.1	1089551	1089560	10	-	11.6837	1.78e-05	1	Promoter (1-2kb)	1	1089378	1091380	2003	2	1829	NA	NA	NA	NA
BBA_00363	NW_007930836.1	1107825	1107834	10	+	11.8571	1.21e-05	1	Promoter (<=1kb)	1	1108027	1108647	621	1	-193	NA	NA	NA	NA
BBA_00364	NW_007930836.1	1111752	1111761	10	+	11.5714	2.12e-05	1	Promoter (<=1kb)	1	1108814	1110832	2019	2	-920	NA	NA	NA	NA
BBA_00365	NW_007930836.1	1117210	1117219	10	-	11.8571	1.21e-05	1	Promoter (<=1kb)	1	1112018	1117658	5641	2	448	NA	NA	NA	NA
BBA_00365	NW_007930836.1	1115662	1115671	10	+	11.0306	6.91e-05	1	Promoter (1-2kb)	1	1112018	1117658	5641	2	1987	NA	NA	NA	NA
BBA_00366	NW_007930836.1	1121178	1121187	10	-	11.4796	2.94e-05	1	Promoter (1-2kb)	1	1119866	1124275	4410	1	1321	NA	NA	NA	NA
BBA_00367	NW_007930836.1	1125710	1125719	10	+	11.6735	1.9e-05	1	Promoter (<=1kb)	1	1124521	1126176	1656	2	457	NA	NA	NA	NA
BBA_00368	NW_007930836.1	1129025	1129034	10	-	11.6735	1.9e-05	1	Promoter (<=1kb)	1	1127339	1128385	1047	2	-649	NA	NA	NA	NA
BBA_00373	NW_007930836.1	1141605	1141614	10	-	11.6837	1.78e-05	1	Promoter (<=1kb)	1	1140399	1141914	1516	2	309	NA	NA	NA	NA
BBA_00383	NW_007930836.1	1168010	1168019	10	-	11.3163	4.04e-05	1	Promoter (2-3kb)	1	1165629	1167674	2046	1	2390	NA	NA	NA	NA
BBA_00385	NW_007930836.1	1175345	1175354	10	+	11.4694	3.06e-05	1	Promoter (<=1kb)	1	1174171	1175125	955	2	-220	NA	NA	NA	NA
BBA_00386	NW_007930836.1	1179953	1179962	10	-	11.2653	4.69e-05	1	Promoter (3-4kb)	1	1175968	1176802	835	2	-3160	NA	NA	NA	NA
BBA_00387	NW_007930836.1	1183197	1183206	10	+	10.898	9.42e-05	1	Promoter (1-2kb)	1	1184394	1185083	690	2	1877	NA	NA	NA	NA
BBA_00389	NW_007930836.1	1190065	1190074	10	-	11.1429	6.1e-05	1	Promoter (2-3kb)	1	1191030	1192448	1419	2	2383	NA	NA	NA	NA
BBA_00391	NW_007930836.1	1202199	1202208	10	-	10.949	8.11e-05	1	Promoter (<=1kb)	1	1201832	1203745	1914	1	376	NA	NA	NA	NA
BBA_00392	NW_007930836.1	1205506	1205515	10	-	10.8571	9.64e-05	1	Promoter (<=1kb)	1	1204707	1207982	3276	1	808	NA	NA	NA	NA
BBA_00392	NW_007930836.1	1206537	1206546	10	-	10.949	8.11e-05	1	Promoter (1-2kb)	1	1204707	1207982	3276	1	1839	NA	NA	NA	NA
BBA_00393	NW_007930836.1	1209385	1209394	10	+	11.0204	7.22e-05	1	Promoter (<=1kb)	1	1208607	1208945	339	2	-440	NA	NA	NA	NA
BBA_00398	NW_007930836.1	1223277	1223286	10	-	11.0918	6.71e-05	1	Promoter (3-4kb)	1	1222118	1227271	5154	2	3994	NA	NA	NA	NA
BBA_00407	NW_007930836.1	1243323	1243332	10	+	10.9082	9.12e-05	1	Promoter (<=1kb)	1	1242362	1243660	1299	1	961	NA	NA	NA	NA
BBA_00408	NW_007930836.1	1244728	1244737	10	+	11.5714	2.12e-05	1	Promoter (1-2kb)	1	1244022	1246037	2016	2	1300	NA	NA	NA	NA
BBA_00410	NW_007930836.1	1249196	1249205	10	-	11.8571	1.21e-05	1	Promoter (<=1kb)	1	1247896	1250052	2157	2	856	NA	NA	NA	NA
BBA_00412	NW_007930836.1	1254529	1254538	10	-	11.1837	5.55e-05	1	Promoter (<=1kb)	1	1252966	1254914	1949	2	385	NA	NA	NA	NA
BBA_00425	NW_007930836.1	1302212	1302221	10	-	11.3571	3.8e-05	1	Promoter (<=1kb)	1	1302058	1304103	2046	1	163	NA	NA	NA	NA
BBA_00428	NW_007930836.1	1310818	1310827	10	+	11.1429	6.1e-05	1	Promoter (<=1kb)	1	1310319	1311657	1339	1	499	NA	NA	NA	NA
BBA_00441	NW_007930836.1	1339104	1339113	10	+	10.9082	9.12e-05	1	Promoter (<=1kb)	1	1339624	1339944	321	2	831	NA	NA	NA	NA
BBA_00442	NW_007930836.1	1343791	1343800	10	-	11.0102	7.31e-05	1	Promoter (2-3kb)	1	1341211	1341762	552	2	-2038	NA	NA	NA	NA
BBA_00449	NW_007930836.1	1362588	1362597	10	-	10.9082	9.12e-05	1	Promoter (<=1kb)	1	1361618	1363162	1545	1	979	NA	NA	NA	NA
BBA_00453	NW_007930836.1	1373418	1373427	10	+	11.7245	1.58e-05	1	Promoter (1-2kb)	1	1371779	1375291	3513	1	1639	NA	NA	NA	NA
BBA_00453	NW_007930836.1	1374232	1374241	10	+	10.9388	8.21e-05	1	Promoter (2-3kb)	1	1371779	1375291	3513	1	2453	NA	NA	NA	NA
BBA_00454	NW_007930836.1	1378173	1378182	10	-	11.6327	2.01e-05	1	Promoter (1-2kb)	1	1376164	1377172	1009	2	-1010	NA	NA	NA	NA
BBA_00456	NW_007930836.1	1383078	1383087	10	-	11.1837	5.55e-05	1	Promoter (2-3kb)	1	1381810	1385109	3300	2	2031	NA	NA	NA	NA
BBA_00458	NW_007930836.1	1392215	1392224	10	-	11.2755	4.37e-05	1	Promoter (<=1kb)	1	1392696	1392979	284	2	764	NA	NA	NA	NA
BBA_00460	NW_007930836.1	1399341	1399350	10	+	10.9694	7.87e-05	1	Promoter (<=1kb)	1	1397728	1398876	1149	2	-465	NA	NA	NA	NA
BBA_00461	NW_007930836.1	1404331	1404340	10	-	11.3878	3.71e-05	1	Promoter (<=1kb)	1	1400136	1405034	4899	2	703	NA	NA	NA	NA
BBA_00463	NW_007930836.1	1412186	1412195	10	-	11.1939	5.41e-05	1	Promoter (1-2kb)	1	1412935	1413330	396	2	1144	NA	NA	NA	NA
BBA_00463	NW_007930836.1	1412186	1412195	10	+	11.1939	5.41e-05	1	Promoter (1-2kb)	1	1412935	1413330	396	2	1135	NA	NA	NA	NA
BBA_00467	NW_007930836.1	1422774	1422783	10	+	11.6735	1.9e-05	1	Promoter (1-2kb)	1	1421980	1423846	1867	2	1063	19883479	XM_008595564.1	XP_008593786.1	major facilitator superfamily transporter
BBA_00469	NW_007930836.1	1430462	1430471	10	-	11.3571	3.8e-05	1	Promoter (<=1kb)	1	1428496	1430736	2241	2	274	19883481	XM_008595566.1	XP_008593788.1	major facilitator superfamily transporter
BBA_00476	NW_007930836.1	1449468	1449477	10	-	11.1122	6.25e-05	1	Promoter (2-3kb)	1	1445336	1447154	1819	2	-2323	19883488	XM_008595573.1	XP_008593795.1	SH3 domain-containing protein
BBA_00481	NW_007930836.1	1462586	1462595	10	+	11.5612	2.32e-05	1	Promoter (<=1kb)	1	1461919	1462718	800	1	667	19883493	XM_008595578.1	XP_008593800.1	MAS20 protein import receptor
BBA_00493	NW_007930836.1	1487023	1487032	10	+	11.0306	6.91e-05	1	Promoter (<=1kb)	1	1486986	1487792	807	2	760	19883505	XM_008595590.1	XP_008593812.1	profilin-like protein
BBA_00497	NW_007930836.1	1503989	1503998	10	+	10.9286	8.5e-05	1	Promoter (1-2kb)	1	1501993	1507905	5913	1	1996	19883509	XM_008595594.1	XP_008593816.1	Sec63 Brl domain-containing protein
BBA_00498	NW_007930836.1	1506845	1506854	10	+	11.1122	6.25e-05	1	Promoter (2-3kb)	1	1508279	1509285	1007	2	2431	19883510	XM_008595595.1	XP_008593817.1	RTA1 domain protein, putative
BBA_00501	NW_007930836.1	1519308	1519317	10	+	10.9286	8.5e-05	1	Promoter (<=1kb)	1	1517330	1519324	1995	2	7	19883513	XM_008595598.1	XP_008593820.1	negative acting factor
BBA_00505	NW_007930836.1	1528532	1528541	10	-	11.3163	4.04e-05	1	Promoter (<=1kb)	1	1528702	1530565	1864	1	-170	19883517	XM_008595602.1	XP_008593824.1	ferric reductase like transmembrane component
BBA_00506	NW_007930836.1	1531476	1531485	10	-	11.1122	6.25e-05	1	Promoter (2-3kb)	1	1531424	1533969	2546	2	2493	19883518	XM_008595603.1	XP_008593825.1	RNA recognition domain-containing protein
BBA_00508	NW_007930836.1	1536618	1536627	10	+	11.5714	2.12e-05	1	Promoter (<=1kb)	1	1536528	1537961	1434	1	90	19883520	XM_008595605.1	XP_008593827.1	putative calcium/calmodulin-dependent protein kinase type I
BBA_00511	NW_007930836.1	1550234	1550243	10	-	12.2245	3.31e-06	1	Promoter (<=1kb)	1	1549366	1551812	2447	1	877	19883523	XM_008595608.1	XP_008593830.1	GRC3 protein
