seqnames	start	end	width	strand	score	p_value	q_value	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS
NW_007930858.1	36945	36952	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	23	37726	38655	930	1	BBA_07114	-774
NW_007930868.1	37179	37186	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	33	35752	38827	3076	2	BBA_08276	1648
NW_007930860.1	37757	37764	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	25	36133	37992	1860	2	BBA_07435	235
NW_007930841.1	38932	38939	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	6	40434	41379	946	1	BBA_02759	-1502
NW_007930886.1	39214	39221	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	51	40108	42604	2497	1	BBA_09338	-894
NW_007930878.1	40140	40147	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	43	39311	41072	1762	2	BBA_08966	932
NW_007930908.1	41653	41660	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	73	40457	41502	1046	2	BBA_09903	-158
NW_007930886.1	43994	44001	8	-	12.9694	9.9e-06	1	Promoter (3-4kb)	51	47100	47936	837	1	BBA_09339	-3106
NW_007930910.1	44436	44443	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	75	43542	43730	189	2	BBA_09934	-713
NW_007930904.1	44848	44855	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	69	44318	48447	4130	1	BBA_09819	530
NW_007930841.1	45375	45382	8	+	12.9694	9.9e-06	1	Promoter (1-2kb)	6	46815	48303	1489	1	BBA_02761	-1433
NW_007930890.1	47671	47678	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	55	46981	47488	508	2	BBA_09484	-183
NW_007930853.1	50579	50586	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	18	49914	51113	1200	2	BBA_06224	534
NW_007930899.1	50978	50985	8	+	12.9694	9.9e-06	1	Promoter (3-4kb)	64	54351	55166	816	1	BBA_09728	-3366
NW_007930846.1	51903	51910	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	11	49707	51007	1301	2	BBA_04664	-903
NW_007930894.1	52412	52419	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	59	52566	54431	1866	1	BBA_09594	-147
NW_007930895.1	52654	52661	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	60	51855	53401	1547	1	BBA_09625	799
NW_007930842.1	54431	54438	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	7	55210	57201	1992	1	BBA_03223	-772
NW_007930848.1	54513	54520	8	-	12.9694	9.9e-06	1	Distal Intergenic	13	59670	60827	1158	1	BBA_05136	-5157
NW_007930877.1	56720	56727	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	42	55767	57626	1860	2	BBA_08911	899
NW_007930903.1	59856	59863	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	68	61254	62942	1689	1	BBA_09802	-1398
NW_007930886.1	59998	60005	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	51	59667	60890	1224	2	BBA_09343	892
NW_007930843.1	61356	61363	8	+	12.9694	9.9e-06	1	Promoter (1-2kb)	8	57403	59512	2110	2	BBA_03651	-1844
NW_007930870.1	65295	65302	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	35	64654	65881	1228	2	BBA_08465	586
NW_007930877.1	67193	67200	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	42	64752	65884	1133	2	BBA_08914	-1316
NW_007930892.1	68326	68333	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	57	70031	72705	2675	1	BBA_09542	-1705
NW_007930854.1	68810	68817	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	19	68675	69943	1269	1	BBA_06433	135
NW_007930853.1	71207	71214	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	18	68843	70677	1835	2	BBA_06230	-537
NW_007930881.1	71976	71983	8	+	12.9694	9.9e-06	1	Promoter (2-3kb)	46	69112	76110	6999	1	BBA_09151	2864
NW_007930897.1	72727	72734	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	62	73202	74875	1674	1	BBA_09683	-468
NW_007930861.1	73238	73245	8	+	12.9694	9.9e-06	1	Promoter (1-2kb)	26	68714	71452	2739	2	BBA_07578	-1786
NW_007930840.1	78914	78921	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	5	79631	80788	1158	1	BBA_02329	-717
NW_007930877.1	80847	80854	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	42	80042	82897	2856	1	BBA_08918	805
NW_007930886.1	81143	81150	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	51	79850	81019	1170	2	BBA_09351	-124
NW_007930836.1	81410	81417	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	1	80124	81112	989	1	BBA_00027	1293
NW_007930844.1	83360	83367	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	9	81847	83399	1553	2	BBA_04021	32
NW_007930883.1	90065	90072	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	48	89771	91489	1719	1	BBA_09244	294
NW_007930855.1	91861	91868	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	20	85592	90488	4897	2	BBA_06667	-1380
NW_007930848.1	93081	93088	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	13	94659	96161	1503	1	BBA_05142	-1578
NW_007930869.1	97453	97460	8	-	12.9694	9.9e-06	1	Promoter (2-3kb)	34	95399	96308	910	1	BBA_08370	2061
NW_007930863.1	98297	98304	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	28	97285	100347	3063	1	BBA_07808	1019
NW_007930886.1	98440	98447	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	51	96908	98164	1257	2	BBA_09359	-283
NW_007930880.1	99103	99110	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	45	98219	99466	1248	2	BBA_09107	356
NW_007930886.1	101945	101952	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	51	100924	102223	1300	2	BBA_09361	278
NW_007930840.1	103801	103808	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	5	103930	105653	1724	2	BBA_02335	1852
NW_007930873.1	105010	105017	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	38	105590	106683	1094	1	BBA_08678	-573
NW_007930870.1	105109	105116	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	35	104133	104825	693	2	BBA_08480	-284
NW_007930865.1	107738	107745	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	30	108303	110141	1839	1	BBA_08017	-558
NW_007930877.1	112636	112643	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	42	112784	113739	956	1	BBA_08930	-141
NW_007930850.1	112717	112724	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	15	110118	111321	1204	2	BBA_05614	-1403
NW_007930841.1	114618	114625	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	6	113623	115883	2261	2	BBA_02786	1265
NW_007930854.1	119147	119154	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	19	119504	119904	401	2	BBA_06453	750
NW_007930871.1	119958	119965	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	36	118891	121365	2475	2	BBA_08564	1407
NW_007930866.1	120319	120326	8	+	12.9694	9.9e-06	1	Promoter (1-2kb)	31	120729	121710	982	2	BBA_08121	1384
NW_007930848.1	120571	120578	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	13	116314	120161	3848	2	BBA_05151	-410
NW_007930853.1	120989	120996	8	+	12.9694	9.9e-06	1	Promoter (4-5kb)	18	125247	129427	4181	1	BBA_06246	-4251
NW_007930837.1	121988	121995	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	2	121750	122075	326	1	BBA_00717	245
NW_007930873.1	122776	122783	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	38	122324	122764	441	2	BBA_08687	-19
NW_007930843.1	123863	123870	8	+	12.9694	9.9e-06	1	Promoter (3-4kb)	8	127717	130000	2284	1	BBA_03672	-3847
NW_007930881.1	125543	125550	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	46	125032	126581	1550	1	BBA_09164	518
NW_007930841.1	129476	129483	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	6	130275	131662	1388	1	BBA_02791	-799
NW_007930859.1	130411	130418	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	24	128617	131381	2765	1	BBA_07321	1801
NW_007930848.1	135465	135472	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	13	136650	137127	478	1	BBA_05157	-1185
NW_007930837.1	137846	137853	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	2	137081	140511	3431	1	BBA_00725	772
NW_007930875.1	140553	140560	8	+	12.9694	9.9e-06	1	Promoter (1-2kb)	40	141950	143508	1559	1	BBA_08812	-1390
NW_007930846.1	142798	142805	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	11	143368	145625	2258	1	BBA_04692	-563
NW_007930875.1	145910	145917	8	+	12.9694	9.9e-06	1	Promoter (1-2kb)	40	143804	144844	1041	2	BBA_08813	-1066
NW_007930844.1	147116	147123	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	9	145139	146551	1413	2	BBA_04039	-565
NW_007930840.1	150937	150944	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	5	151482	151973	492	1	BBA_02352	-538
NW_007930856.1	155047	155054	8	+	12.9694	9.9e-06	1	Promoter (1-2kb)	21	156176	157254	1079	1	BBA_06853	-1122
NW_007930874.1	155477	155484	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	39	151822	154581	2760	2	BBA_08751	-896
NW_007930859.1	157414	157421	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	24	156571	157009	439	2	BBA_07333	-412
NW_007930847.1	160859	160866	8	-	12.9694	9.9e-06	1	Promoter (2-3kb)	12	157219	158364	1146	2	BBA_04952	-2502
NW_007930841.1	161195	161202	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	6	159072	161893	2822	2	BBA_02802	698
NW_007930858.1	163481	163488	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	23	161295	163159	1865	2	BBA_07156	-322
NW_007930860.1	166455	166462	8	-	12.9694	9.9e-06	1	Promoter (3-4kb)	25	161085	162950	1866	2	BBA_07479	-3512
NW_007930836.1	166796	166803	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	1	166586	167842	1257	1	BBA_00059	217
NW_007930865.1	168122	168129	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	30	166820	168096	1277	2	BBA_08040	-33
NW_007930852.1	170434	170441	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	17	167305	170990	3686	2	BBA_06069	556
NW_007930856.1	172265	172272	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	21	165843	171294	5452	2	BBA_06858	-978
NW_007930855.1	172560	172567	8	+	12.9694	9.9e-06	1	Promoter (2-3kb)	20	174620	176102	1483	1	BBA_06693	-2053
NW_007930857.1	173470	173477	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	22	169478	172426	2949	2	BBA_06999	-1051
NW_007930856.1	174332	174339	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	21	175838	181487	5650	1	BBA_06859	-1506
NW_007930849.1	174964	174971	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	14	172377	176387	4011	2	BBA_05397	1423
NW_007930849.1	175216	175223	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	14	172377	176387	4011	2	BBA_05397	1171
NW_007930854.1	179283	179290	8	+	12.9694	9.9e-06	1	Promoter (1-2kb)	19	174909	177392	2484	2	BBA_06471	-1891
NW_007930838.1	188021	188028	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	3	189742	190149	408	1	BBA_01295	-1721
NW_007930839.1	189472	189479	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	4	187876	189852	1977	1	BBA_01849	1603
NW_007930837.1	189748	189755	8	-	12.9694	9.9e-06	1	Promoter (4-5kb)	2	194442	196713	2272	1	BBA_00740	-4694
NW_007930841.1	191417	191424	8	+	12.9694	9.9e-06	1	Promoter (1-2kb)	6	192707	198076	5370	1	BBA_02815	-1283
NW_007930870.1	193529	193536	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	35	193820	195426	1607	1	BBA_08512	-284
NW_007930863.1	194593	194600	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	28	194842	196988	2147	1	BBA_07834	-242
NW_007930839.1	196089	196096	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	4	196891	198699	1809	1	BBA_01851	-795
NW_007930852.1	198312	198319	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	17	196718	197787	1070	2	BBA_06075	-525
NW_007930841.1	198449	198456	8	+	12.9694	9.9e-06	1	Promoter (4-5kb)	6	198812	203068	4257	2	BBA_02816	4612
NW_007930853.1	208209	208216	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	18	204594	207503	2910	2	BBA_06269	-713
NW_007930862.1	212503	212510	8	+	12.9694	9.9e-06	1	Promoter (2-3kb)	27	212319	214555	2237	2	BBA_07734	2045
NW_007930844.1	220184	220191	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	9	219093	220035	943	2	BBA_04067	-156
NW_007930850.1	221399	221406	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	15	220325	222606	2282	1	BBA_05641	1081
NW_007930840.1	222152	222159	8	+	12.9694	9.9e-06	1	Promoter (2-3kb)	5	221117	224662	3546	2	BBA_02368	2503
NW_007930864.1	226655	226662	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	29	225864	226262	399	1	BBA_07950	798
NW_007930855.1	229391	229398	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	20	228826	229485	660	1	BBA_06711	572
NW_007930855.1	229415	229422	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	20	228826	229485	660	1	BBA_06711	596
NW_007930860.1	233126	233133	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	25	232293	233462	1170	1	BBA_07501	833
NW_007930841.1	237402	237409	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	6	236941	239270	2330	2	BBA_02826	1868
NW_007930870.1	238465	238472	8	+	12.9694	9.9e-06	1	Promoter (2-3kb)	35	236413	238698	2286	1	BBA_08525	2052
NW_007930838.1	239121	239128	8	+	12.9694	9.9e-06	1	Promoter (2-3kb)	3	235721	236924	1204	2	BBA_01313	-2197
NW_007930838.1	240662	240669	8	+	12.9694	9.9e-06	1	Promoter (2-3kb)	3	241127	243602	2476	2	BBA_01314	2933
NW_007930861.1	241343	241350	8	+	12.9694	9.9e-06	1	Promoter (3-4kb)	26	242204	245013	2810	2	BBA_07629	3663
NW_007930851.1	241556	241563	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	16	239772	240836	1065	2	BBA_05883	-727
NW_007930837.1	241630	241637	8	-	12.9694	9.9e-06	1	Distal Intergenic	2	234877	236580	1704	1	BBA_00755	6760
NW_007930840.1	241655	241662	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	5	240934	242405	1472	1	BBA_02373	721
NW_007930839.1	246100	246107	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	4	246733	248879	2147	1	BBA_01867	-633
NW_007930860.1	249745	249752	8	+	12.9694	9.9e-06	1	Promoter (1-2kb)	25	248344	249126	783	1	BBA_07507	1401
NW_007930846.1	250319	250326	8	+	12.9694	9.9e-06	1	Promoter (2-3kb)	11	247471	247896	426	1	BBA_04723	2848
NW_007930868.1	251173	251180	8	+	12.9694	9.9e-06	1	Promoter (2-3kb)	33	248715	252145	3431	1	BBA_08319	2458
NW_007930846.1	252018	252025	8	-	12.9694	9.9e-06	1	Promoter (3-4kb)	11	255031	255360	330	1	BBA_04724	-3013
NW_007930846.1	254141	254148	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	11	255031	255360	330	1	BBA_04724	-883
NW_007930852.1	254945	254952	8	+	12.9694	9.9e-06	1	Promoter (2-3kb)	17	252260	255566	3307	1	BBA_06094	2685
NW_007930840.1	255350	255357	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	5	255778	256768	991	1	BBA_02378	-421
NW_007930838.1	258144	258151	8	-	12.9694	9.9e-06	1	Promoter (2-3kb)	3	255301	260282	4982	1	BBA_01318	2850
NW_007930867.1	259967	259974	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	32	258221	259005	785	2	BBA_08254	-962
NW_007930841.1	270156	270163	8	+	12.9694	9.9e-06	1	Promoter (3-4kb)	6	264599	266161	1563	2	BBA_02834	-3995
NW_007930850.1	270395	270402	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	15	269866	271092	1227	2	BBA_05660	690
NW_007930865.1	278088	278095	8	+	12.9694	9.9e-06	1	Promoter (2-3kb)	30	275819	277849	2031	1	BBA_08076	2269
NW_007930851.1	282540	282547	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	16	280080	281348	1269	2	BBA_05898	-1199
NW_007930837.1	283133	283140	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	2	284932	286329	1398	1	BBA_00767	-1799
NW_007930861.1	286581	286588	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	26	287107	288062	956	1	BBA_07646	-526
NW_007930842.1	289522	289529	8	+	12.9694	9.9e-06	1	Promoter (1-2kb)	7	289252	290555	1304	2	BBA_03311	1026
NW_007930844.1	295919	295926	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	9	293120	294946	1827	2	BBA_04094	-980
NW_007930837.1	297290	297297	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	2	297240	297812	573	1	BBA_00772	50
NW_007930849.1	299027	299034	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	14	297859	299960	2102	2	BBA_05443	933
NW_007930843.1	300394	300401	8	-	12.9694	9.9e-06	1	Promoter (2-3kb)	8	302744	304192	1449	1	BBA_03738	-2350
NW_007930857.1	301937	301944	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	22	301306	303190	1885	2	BBA_07039	1253
NW_007930865.1	303260	303267	8	+	12.9694	9.9e-06	1	Promoter (2-3kb)	30	305495	307009	1515	1	BBA_08083	-2228
NW_007930856.1	304247	304254	8	+	12.9694	9.9e-06	1	Promoter (1-2kb)	21	305750	307188	1439	1	BBA_06894	-1496
NW_007930840.1	307539	307546	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	5	305341	307209	1869	2	BBA_02395	-330
NW_007930862.1	311348	311355	8	-	12.9694	9.9e-06	1	Promoter (3-4kb)	27	306733	307863	1131	2	BBA_07766	-3492
NW_007930862.1	312621	312628	8	+	12.9694	9.9e-06	1	Promoter (4-5kb)	27	309499	316871	7373	2	BBA_07767	4243
NW_007930840.1	317091	317098	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	5	315547	317382	1836	2	BBA_02399	291
NW_007930860.1	318160	318167	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	25	316742	317920	1179	2	BBA_07531	-247
NW_007930851.1	321934	321941	8	+	12.9694	9.9e-06	1	Promoter (1-2kb)	16	321976	323121	1146	2	BBA_05917	1180
NW_007930859.1	322503	322510	8	+	12.9694	9.9e-06	1	Promoter (1-2kb)	24	320989	323157	2169	1	BBA_07384	1514
NW_007930854.1	326060	326067	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	19	324459	326565	2107	2	BBA_06525	505
NW_007930857.1	327860	327867	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	22	326498	326932	435	1	BBA_07048	1369
NW_007930853.1	333216	333223	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	18	331749	333321	1573	1	BBA_06307	1474
NW_007930855.1	336082	336089	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	20	337272	339305	2034	1	BBA_06741	-1190
NW_007930860.1	336096	336103	8	-	12.9694	9.9e-06	1	Promoter (2-3kb)	25	334057	336324	2268	1	BBA_07535	2046
NW_007930864.1	336577	336584	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	29	337395	338958	1564	1	BBA_07978	-818
NW_007930851.1	338699	338706	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	16	337508	338497	990	2	BBA_05924	-209
NW_007930847.1	339469	339476	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	12	339069	340773	1705	1	BBA_04999	400
NW_007930849.1	342503	342510	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	14	339195	341603	2409	2	BBA_05453	-900
NW_007930841.1	346542	346549	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	6	347508	348449	942	2	BBA_02857	1907
NW_007930847.1	358365	358372	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	12	355871	357889	2019	2	BBA_05006	-483
NW_007930849.1	359923	359930	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	14	358154	360676	2523	2	BBA_05460	753
NW_007930858.1	367301	367308	8	+	12.9694	9.9e-06	1	Distal Intergenic	23	360242	363878	3637	1	BBA_07229	7059
NW_007930836.1	367370	367377	8	+	12.9694	9.9e-06	1	Promoter (2-3kb)	1	369658	373338	3681	1	BBA_00126	-2281
NW_007930848.1	374602	374609	8	+	12.9694	9.9e-06	1	Promoter (2-3kb)	13	369108	372047	2940	2	BBA_05231	-2555
NW_007930850.1	374885	374892	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	15	373428	374612	1185	2	BBA_05701	-280
NW_007930839.1	376050	376057	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	4	376221	376850	630	1	BBA_01910	-171
NW_007930851.1	379937	379944	8	+	12.9694	9.9e-06	1	Promoter (2-3kb)	16	376332	377423	1092	2	BBA_05934	-2514
NW_007930844.1	381775	381782	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	9	376474	380058	3585	2	BBA_04118	-1724
NW_007930845.1	383515	383522	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	10	381453	382515	1063	2	BBA_04465	-1007
NW_007930845.1	393870	393877	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	10	392668	392967	300	2	BBA_04469	-910
NW_007930847.1	393966	393973	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	12	394530	395878	1349	1	BBA_05016	-557
