seqnames	start	end	width	strand	score	p_value	q_value	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS
NW_007930844.1	101178	101187	10	-	8.49	1.11e-06	0.675	Promoter (2-3kb)	9	99450	103319	3870	2	BBA_04028	2141
NW_007930858.1	101797	101806	10	-	8.49	1.11e-06	0.675	Promoter (<=1kb)	23	101141	103537	2397	1	BBA_07134	665
NW_007930838.1	125172	125181	10	+	8.49	1.11e-06	0.675	Promoter (1-2kb)	3	126411	127245	835	1	BBA_01278	-1230
NW_007930873.1	134029	134038	10	+	8.49	1.11e-06	0.675	Promoter (<=1kb)	38	133372	134425	1054	2	BBA_08691	387
NW_007930847.1	139139	139148	10	-	8.49	1.11e-06	0.675	Promoter (3-4kb)	12	141365	142825	1461	2	BBA_04946	3686
NW_007930877.1	142334	142343	10	-	8.49	1.11e-06	0.675	Promoter (1-2kb)	42	141297	142623	1327	1	BBA_08940	1046
NW_007930854.1	142494	142503	10	+	8.49	1.11e-06	0.675	Promoter (<=1kb)	19	141087	142062	976	2	BBA_06459	-432
NW_007930846.1	148726	148735	10	+	8.49	1.11e-06	0.675	Promoter (<=1kb)	11	147763	148722	960	1	BBA_04694	963
NW_007930867.1	154065	154074	10	-	8.49	1.11e-06	0.675	Promoter (<=1kb)	32	154066	155550	1485	1	BBA_08220	0
NW_007930878.1	160264	160273	10	-	8.49	1.11e-06	0.675	Promoter (1-2kb)	43	158558	159649	1092	1	BBA_09015	1715
NW_007930868.1	169929	169938	10	+	8.49	1.11e-06	0.675	Promoter (1-2kb)	33	162252	171821	9570	2	BBA_08303	1883
NW_007930839.1	172487	172496	10	-	8.49	1.11e-06	0.675	Promoter (1-2kb)	4	171271	173295	2025	1	BBA_01843	1225
NW_007930859.1	181458	181467	10	-	8.49	1.11e-06	0.675	Promoter (2-3kb)	24	181829	184251	2423	2	BBA_07339	2793
NW_007930838.1	188945	188954	10	-	8.49	1.11e-06	0.675	Promoter (<=1kb)	3	189742	190149	408	1	BBA_01295	-797
NW_007930839.1	195589	195598	10	-	8.49	1.11e-06	0.675	Promoter (1-2kb)	4	192995	194335	1341	2	BBA_01850	-1263
NW_007930850.1	212794	212803	10	+	8.49	1.11e-06	0.675	Promoter (4-5kb)	15	217181	218371	1191	1	BBA_05640	-4378
NW_007930862.1	219764	219773	10	+	8.49	1.11e-06	0.675	Promoter (<=1kb)	27	219052	219909	858	2	BBA_07737	136
NW_007930852.1	223656	223665	10	+	8.49	1.11e-06	0.675	Promoter (2-3kb)	17	225145	225891	747	2	BBA_06084	2226
NW_007930863.1	253862	253871	10	+	8.49	1.11e-06	0.675	Promoter (2-3kb)	28	256091	261700	5610	1	BBA_07853	-2220
NW_007930857.1	256937	256946	10	-	8.49	1.11e-06	0.675	Promoter (<=1kb)	22	256807	258765	1959	1	BBA_07027	139
NW_007930854.1	266389	266398	10	-	8.49	1.11e-06	0.675	Promoter (1-2kb)	19	265348	267079	1732	1	BBA_06505	1050
NW_007930843.1	271864	271873	10	-	8.49	1.11e-06	0.675	Promoter (1-2kb)	8	269896	271605	1710	1	BBA_03727	1977
NW_007930844.1	283138	283147	10	+	8.49	1.11e-06	0.675	Promoter (<=1kb)	9	281965	282897	933	2	BBA_04090	-241
NW_007930860.1	283263	283272	10	+	8.49	1.11e-06	0.675	Promoter (<=1kb)	25	282679	283261	583	1	BBA_07521	584
NW_007930868.1	284405	284414	10	+	8.49	1.11e-06	0.675	Promoter (<=1kb)	33	284667	288875	4209	1	BBA_08330	-253
NW_007930863.1	290270	290279	10	+	8.49	1.11e-06	0.675	Promoter (<=1kb)	28	290007	291033	1027	1	BBA_07863	263
NW_007930858.1	310466	310475	10	+	8.49	1.11e-06	0.675	Promoter (2-3kb)	23	309311	312777	3467	2	BBA_07210	2302
NW_007930841.1	316156	316165	10	-	8.49	1.11e-06	0.675	Promoter (2-3kb)	6	315238	318167	2930	2	BBA_02848	2011
NW_007930838.1	316917	316926	10	+	8.49	1.11e-06	0.675	Promoter (2-3kb)	3	319815	321906	2092	1	BBA_01338	-2889
NW_007930851.1	343481	343490	10	-	8.49	1.11e-06	0.675	Promoter (4-5kb)	16	347099	348458	1360	2	BBA_05925	4977
NW_007930858.1	355275	355284	10	-	8.49	1.11e-06	0.675	Promoter (<=1kb)	23	354993	355899	907	2	BBA_07227	624
NW_007930851.1	428230	428239	10	-	8.49	1.11e-06	0.675	Promoter (1-2kb)	16	425330	429979	4650	2	BBA_05948	1749
NW_007930837.1	440094	440103	10	-	8.49	1.11e-06	0.675	Promoter (<=1kb)	2	439438	440529	1092	1	BBA_00812	665
NW_007930853.1	463218	463227	10	+	8.49	1.11e-06	0.675	Promoter (1-2kb)	18	462134	463758	1625	1	BBA_06352	1084
NW_007930839.1	466620	466629	10	+	8.49	1.11e-06	0.675	Promoter (<=1kb)	4	465520	467276	1757	2	BBA_01937	647
NW_007930837.1	480698	480707	10	-	8.49	1.11e-06	0.675	Promoter (<=1kb)	2	479019	481035	2017	2	BBA_00825	337
NW_007930838.1	481524	481533	10	+	8.49	1.11e-06	0.675	Promoter (<=1kb)	3	479980	481353	1374	2	BBA_01390	-171
NW_007930845.1	491012	491021	10	+	8.49	1.11e-06	0.675	Promoter (1-2kb)	10	489741	490406	666	1	BBA_04498	1271
NW_007930847.1	546262	546271	10	+	8.49	1.11e-06	0.675	Promoter (<=1kb)	12	547076	549241	2166	1	BBA_05057	-805
NW_007930849.1	576119	576128	10	-	8.49	1.11e-06	0.675	Promoter (1-2kb)	14	574525	580262	5738	1	BBA_05534	1603
NW_007930845.1	620542	620551	10	-	8.49	1.11e-06	0.675	Promoter (<=1kb)	10	619098	621375	2278	2	BBA_04532	833
NW_007930851.1	657364	657373	10	+	8.49	1.11e-06	0.675	Promoter (3-4kb)	16	657747	660461	2715	2	BBA_06019	3088
NW_007930838.1	686674	686683	10	+	8.49	1.11e-06	0.675	Promoter (1-2kb)	3	682674	685217	2544	2	BBA_01441	-1457
NW_007930846.1	701730	701739	10	+	8.49	1.11e-06	0.675	Promoter (3-4kb)	11	702596	705169	2574	2	BBA_04853	3430
NW_007930840.1	848302	848311	10	+	8.49	1.11e-06	0.675	Promoter (<=1kb)	5	846290	848975	2686	2	BBA_02549	664
NW_007930841.1	972131	972140	10	-	8.49	1.11e-06	0.675	Promoter (<=1kb)	6	972203	974062	1860	1	BBA_03063	-72
NW_007930836.1	1015704	1015713	10	-	8.49	1.11e-06	0.675	Promoter (<=1kb)	1	1015404	1016414	1011	2	BBA_00334	710
NW_007930836.1	1262220	1262229	10	-	8.49	1.11e-06	0.675	Promoter (<=1kb)	1	1259736	1261781	2046	2	BBA_00415	-448
NW_007930840.1	1290652	1290661	10	-	8.49	1.11e-06	0.675	Promoter (<=1kb)	5	1290568	1292187	1620	1	BBA_02680	93
NW_007930840.1	1347504	1347513	10	+	8.49	1.11e-06	0.675	Promoter (1-2kb)	5	1347003	1349231	2229	2	BBA_02700	1718
NW_007930839.1	1442048	1442057	10	+	8.49	1.11e-06	0.675	Promoter (<=1kb)	4	1441381	1446527	5147	1	BBA_02242	667
NW_007930839.1	1577258	1577267	10	-	8.49	1.11e-06	0.675	Promoter (<=1kb)	4	1575164	1577580	2417	2	BBA_02284	322
NW_007930837.1	1828365	1828374	10	+	8.49	1.11e-06	0.675	Promoter (2-3kb)	2	1829515	1830776	1262	2	BBA_01203	2402
NW_007930922.1	197	206	10	+	8.48	2.92e-06	0.675	Promoter (1-2kb)	87	1237	4379	3143	1	BBA_10094	-1031
NW_007930970.1	2728	2737	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	133	3697	3940	244	1	BBA_10332	-960
NW_007930956.1	7247	7256	10	+	8.48	2.92e-06	0.675	Promoter (3-4kb)	121	2397	10507	8111	2	BBA_10302	3251
NW_007930917.1	11312	11321	10	-	8.48	2.92e-06	0.675	Promoter (1-2kb)	82	9526	12065	2540	1	BBA_10031	1795
NW_007930950.1	11784	11793	10	-	8.48	2.92e-06	0.675	Promoter (2-3kb)	115	9866	14591	4726	2	BBA_10283	2807
NW_007930904.1	12403	12412	10	-	8.48	2.92e-06	0.675	Promoter (2-3kb)	69	10313	15008	4696	1	BBA_09811	2099
NW_007930841.1	17168	17177	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	6	15315	17682	2368	2	BBA_02752	514
NW_007930862.1	19467	19476	10	+	8.48	2.92e-06	0.675	Promoter (1-2kb)	27	17441	18460	1020	2	BBA_07681	-1007
NW_007930866.1	20017	20026	10	-	8.48	2.92e-06	0.675	Promoter (1-2kb)	31	17825	21085	3261	2	BBA_08090	1068
NW_007930864.1	20461	20470	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	29	18170	20425	2256	2	BBA_07883	-45
NW_007930871.1	25920	25929	10	+	8.48	2.92e-06	0.675	Promoter (1-2kb)	36	24404	25355	952	1	BBA_08535	1516
NW_007930845.1	28806	28815	10	+	8.48	2.92e-06	0.675	Promoter (2-3kb)	10	25914	26288	375	1	BBA_04356	2892
NW_007930865.1	31483	31492	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	30	29154	30622	1469	2	BBA_07986	-870
NW_007930926.1	32336	32345	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	91	32999	33925	927	1	BBA_10133	-663
NW_007930857.1	32758	32767	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	22	32811	38432	5622	1	BBA_06962	-44
NW_007930905.1	32923	32932	10	-	8.48	2.92e-06	0.675	Promoter (2-3kb)	70	35105	36667	1563	1	BBA_09836	-2182
NW_007930851.1	34508	34517	10	-	8.48	2.92e-06	0.675	Promoter (2-3kb)	16	32438	34308	1871	1	BBA_05812	2079
NW_007930904.1	34551	34560	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	69	34060	34782	723	1	BBA_09816	500
NW_007930879.1	35598	35607	10	+	8.48	2.92e-06	0.675	Promoter (1-2kb)	44	36755	38938	2184	1	BBA_09035	-1148
NW_007930916.1	38995	39004	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	81	38991	43581	4591	1	BBA_10026	4
NW_007930851.1	39776	39785	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	16	39615	41432	1818	1	BBA_05814	161
NW_007930851.1	42640	42649	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	16	41632	42477	846	2	BBA_05815	-163
NW_007930840.1	43918	43927	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	5	42032	43219	1188	2	BBA_02318	-708
NW_007930905.1	55257	55266	10	+	8.48	2.92e-06	0.675	Promoter (2-3kb)	70	55473	57830	2358	2	BBA_09845	2564
NW_007930905.1	55424	55433	10	-	8.48	2.92e-06	0.675	Promoter (2-3kb)	70	55473	57830	2358	2	BBA_09845	2406
NW_007930864.1	58983	58992	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	29	57392	59129	1738	2	BBA_07892	146
NW_007930860.1	59003	59012	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	25	56880	58707	1828	2	BBA_07442	-296
NW_007930849.1	59678	59687	10	-	8.48	2.92e-06	0.675	Promoter (1-2kb)	14	57830	58165	336	2	BBA_05355	-1522
NW_007930849.1	60925	60934	10	+	8.48	2.92e-06	0.675	Promoter (2-3kb)	14	57830	58165	336	2	BBA_05355	-2760
NW_007930875.1	61018	61027	10	+	8.48	2.92e-06	0.675	Promoter (1-2kb)	40	61071	62556	1486	2	BBA_08785	1529
NW_007930860.1	65658	65667	10	-	8.48	2.92e-06	0.675	Promoter (1-2kb)	25	64559	67426	2868	1	BBA_07446	1108
NW_007930899.1	65674	65683	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	64	64738	66401	1664	2	BBA_09732	718
NW_007930876.1	67484	67493	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	41	66768	67886	1119	1	BBA_08855	716
NW_007930860.1	76890	76899	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	25	76743	77825	1083	1	BBA_07449	147
NW_007930861.1	78450	78459	10	-	8.48	2.92e-06	0.675	Promoter (1-2kb)	26	79557	80374	818	2	BBA_07579	1924
NW_007930865.1	78729	78738	10	+	8.48	2.92e-06	0.675	Promoter (1-2kb)	30	77027	78920	1894	1	BBA_08008	1702
NW_007930881.1	79931	79940	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	46	80613	83436	2824	1	BBA_09153	-673
NW_007930876.1	82272	82281	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	41	79797	82937	3141	2	BBA_08860	665
NW_007930864.1	84882	84891	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	29	82977	84212	1236	2	BBA_07901	-679
NW_007930852.1	85168	85177	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	17	84114	84389	276	2	BBA_06050	-779
NW_007930844.1	85208	85217	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	9	85844	87550	1707	1	BBA_04023	-636
NW_007930878.1	90852	90861	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	43	91342	92079	738	1	BBA_08987	-481
NW_007930864.1	92072	92081	10	+	8.48	2.92e-06	0.675	Promoter (1-2kb)	29	92140	93131	992	2	BBA_07904	1050
NW_007930874.1	93592	93601	10	-	8.48	2.92e-06	0.675	Promoter (4-5kb)	39	96185	98077	1893	2	BBA_08738	4485
NW_007930877.1	97783	97792	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	42	97014	98229	1216	2	BBA_08924	437
NW_007930849.1	99065	99074	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	14	98258	98794	537	2	BBA_05370	-280
NW_007930859.1	103074	103083	10	+	8.48	2.92e-06	0.675	Promoter (1-2kb)	24	104265	106084	1820	1	BBA_07312	-1182
NW_007930852.1	110084	110093	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	17	109913	111223	1311	1	BBA_06059	180
NW_007930854.1	113744	113753	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	19	111653	113752	2100	2	BBA_06451	0
NW_007930840.1	115755	115764	10	-	8.48	2.92e-06	0.675	Promoter (1-2kb)	5	114582	115598	1017	1	BBA_02339	1182
NW_007930858.1	116630	116639	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	23	114890	116869	1980	2	BBA_07140	239
NW_007930866.1	122139	122148	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	31	122304	123482	1179	1	BBA_08122	-156
NW_007930842.1	138612	138621	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	7	136629	139297	2669	2	BBA_03256	676
NW_007930864.1	157307	157316	10	-	8.48	2.92e-06	0.675	Promoter (1-2kb)	29	155544	159683	4140	1	BBA_07925	1772
NW_007930865.1	160636	160645	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	30	158445	161596	3152	2	BBA_08036	951
NW_007930844.1	162109	162118	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	9	160748	161647	900	2	BBA_04046	-471
NW_007930859.1	163195	163204	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	24	162502	164158	1657	1	BBA_07335	693
NW_007930861.1	163285	163294	10	+	8.48	2.92e-06	0.675	Promoter (2-3kb)	26	161016	162329	1314	1	BBA_07604	2269
NW_007930878.1	167744	167753	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	43	167537	168472	936	1	BBA_09019	207
NW_007930851.1	169132	169141	10	-	8.48	2.92e-06	0.675	Promoter (1-2kb)	16	170927	172720	1794	1	BBA_05858	-1795
NW_007930838.1	170260	170269	10	+	8.48	2.92e-06	0.675	Promoter (1-2kb)	3	170425	171672	1248	2	BBA_01290	1403
NW_007930850.1	170896	170905	10	-	8.48	2.92e-06	0.675	Promoter (1-2kb)	15	168979	171333	2355	1	BBA_05630	1926
NW_007930868.1	174000	174009	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	33	173412	175496	2085	1	BBA_08304	597
NW_007930873.1	174196	174205	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	38	173421	174996	1576	2	BBA_08706	800
NW_007930837.1	178313	178322	10	-	8.48	2.92e-06	0.675	Promoter (1-2kb)	2	174940	176998	2059	2	BBA_00737	-1324
NW_007930848.1	179612	179621	10	+	8.48	2.92e-06	0.675	Promoter (2-3kb)	13	180302	182544	2243	2	BBA_05172	2923
NW_007930846.1	182447	182456	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	11	181825	182507	683	1	BBA_04707	622
NW_007930845.1	185798	185807	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	10	184937	185665	729	1	BBA_04410	861
NW_007930875.1	190326	190335	10	-	8.48	2.92e-06	0.675	Promoter (2-3kb)	40	188545	192756	4212	2	BBA_08829	2430
NW_007930864.1	193036	193045	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	29	190309	192424	2116	2	BBA_07938	-621
NW_007930861.1	193800	193809	10	+	8.48	2.92e-06	0.675	Promoter (1-2kb)	26	190391	192639	2249	2	BBA_07612	-1161
NW_007930843.1	204903	204912	10	+	8.48	2.92e-06	0.675	Promoter (1-2kb)	8	203598	205970	2373	1	BBA_03703	1305
NW_007930847.1	206745	206754	10	-	8.48	2.92e-06	0.675	Promoter (1-2kb)	12	205731	207908	2178	2	BBA_04959	1163
NW_007930871.1	220235	220244	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	36	220005	221699	1695	1	BBA_08605	230
NW_007930851.1	233293	233302	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	16	233539	234382	844	1	BBA_05880	-246
NW_007930854.1	234843	234852	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	19	233034	233846	813	2	BBA_06492	-997
NW_007930840.1	240403	240412	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	5	240934	242405	1472	1	BBA_02373	-522
NW_007930844.1	245200	245209	10	-	8.48	2.92e-06	0.675	Promoter (1-2kb)	9	246486	247182	697	1	BBA_04073	-1286
NW_007930864.1	248200	248209	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	29	246898	248781	1884	2	BBA_07956	581
NW_007930861.1	266707	266716	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	26	266702	267647	946	2	BBA_07638	931
NW_007930841.1	269627	269636	10	+	8.48	2.92e-06	0.675	Promoter (3-4kb)	6	264599	266161	1563	2	BBA_02834	-3466
NW_007930856.1	274554	274563	10	-	8.48	2.92e-06	0.675	Promoter (2-3kb)	21	270207	271739	1533	2	BBA_06885	-2824
NW_007930847.1	275132	275141	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	12	273681	275429	1749	2	BBA_04978	288
NW_007930857.1	279467	279476	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	22	278837	281042	2206	1	BBA_07031	639
NW_007930837.1	286563	286572	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	2	287322	289282	1961	1	BBA_00768	-759
NW_007930837.1	293250	293259	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	2	291557	294115	2559	2	BBA_00770	865
NW_007930856.1	309002	309011	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	21	308285	309021	737	2	BBA_06895	19
NW_007930839.1	316238	316247	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	4	313439	316015	2577	2	BBA_01886	-232
NW_007930837.1	318064	318073	10	-	8.48	2.92e-06	0.675	Promoter (2-3kb)	2	315544	318290	2747	1	BBA_00778	2529
NW_007930858.1	318087	318096	10	-	8.48	2.92e-06	0.675	Promoter (1-2kb)	23	316948	319551	2604	2	BBA_07213	1464
NW_007930850.1	319020	319029	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	15	318258	318898	641	2	BBA_05679	-131
NW_007930860.1	320482	320491	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	25	320896	322070	1175	1	BBA_07533	-405
NW_007930850.1	323372	323381	10	-	8.48	2.92e-06	0.675	Promoter (1-2kb)	15	323645	324389	745	2	BBA_05682	1017
NW_007930855.1	333854	333863	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	20	332832	334406	1575	2	BBA_06740	543
NW_007930839.1	346636	346645	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	4	346495	352040	5546	1	BBA_01899	150
NW_007930847.1	348600	348609	10	-	8.48	2.92e-06	0.675	Promoter (1-2kb)	12	349139	349906	768	2	BBA_05003	1306
NW_007930837.1	361826	361835	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	2	359683	362626	2944	2	BBA_00792	791
NW_007930838.1	376191	376200	10	-	8.48	2.92e-06	0.675	Promoter (1-2kb)	3	377336	379481	2146	1	BBA_01356	-1145
NW_007930846.1	401804	401813	10	-	8.48	2.92e-06	0.675	Promoter (1-2kb)	11	400219	401370	1152	1	BBA_04766	1594
NW_007930839.1	402784	402793	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	4	402657	405722	3066	1	BBA_01920	136
NW_007930861.1	408192	408201	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	26	408336	409991	1656	1	BBA_07671	-144
NW_007930850.1	414134	414143	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	15	413905	415393	1489	1	BBA_05711	229
NW_007930851.1	421561	421570	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	16	420787	422074	1288	1	BBA_05945	783
NW_007930854.1	424814	424823	10	+	8.48	2.92e-06	0.675	Promoter (4-5kb)	19	423740	428957	5218	2	BBA_06558	4134
NW_007930857.1	427476	427485	10	+	8.48	2.92e-06	0.675	Promoter (2-3kb)	22	423829	425132	1304	2	BBA_07074	-2344
NW_007930846.1	427924	427933	10	-	8.48	2.92e-06	0.675	Promoter (1-2kb)	11	426067	428933	2867	2	BBA_04773	1009
NW_007930850.1	436896	436905	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	15	437568	439838	2271	1	BBA_05721	-672
NW_007930839.1	496671	496680	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	4	496243	497229	987	2	BBA_01945	549
NW_007930854.1	501367	501376	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	19	501393	501685	293	2	BBA_06583	318
NW_007930844.1	504676	504685	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	9	502530	504047	1518	2	BBA_04153	-638
NW_007930839.1	521248	521257	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	4	520794	521501	708	2	BBA_01955	244
NW_007930840.1	535100	535109	10	-	8.48	2.92e-06	0.675	Promoter (1-2kb)	5	535719	536792	1074	2	BBA_02461	1692
NW_007930836.1	550431	550440	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	1	551092	551430	339	1	BBA_00182	-652
NW_007930848.1	623649	623658	10	+	8.48	2.92e-06	0.675	Promoter (1-2kb)	13	622462	624426	1965	1	BBA_05310	1187
NW_007930853.1	632130	632139	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	18	631809	633001	1193	1	BBA_06412	321
NW_007930841.1	638250	638259	10	+	8.48	2.92e-06	0.675	Promoter (2-3kb)	6	640295	641312	1018	1	BBA_02954	-2036
NW_007930847.1	642317	642326	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	12	642513	643670	1158	1	BBA_05092	-187
NW_007930846.1	654205	654214	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	11	652428	654213	1786	2	BBA_04840	0
NW_007930850.1	667367	667376	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	15	664148	666475	2328	2	BBA_05798	-892
NW_007930841.1	739501	739510	10	+	8.48	2.92e-06	0.675	Promoter (3-4kb)	6	735878	740494	4617	1	BBA_02987	3623
NW_007930843.1	794719	794728	10	-	8.48	2.92e-06	0.675	Promoter (3-4kb)	8	798010	798617	608	1	BBA_03885	-3291
NW_007930837.1	812048	812057	10	+	8.48	2.92e-06	0.675	Promoter (1-2kb)	2	814041	815060	1020	1	BBA_00907	-1984
NW_007930845.1	814551	814560	10	-	8.48	2.92e-06	0.675	Promoter (1-2kb)	10	813948	815582	1635	2	BBA_04598	1031
NW_007930842.1	850538	850547	10	+	8.48	2.92e-06	0.675	Promoter (<=1kb)	7	851252	852372	1121	1	BBA_03496	-705
NW_007930838.1	864367	864376	10	-	8.48	2.92e-06	0.675	Promoter (3-4kb)	3	867736	869753	2018	1	BBA_01501	-3369
NW_007930844.1	879599	879608	10	-	8.48	2.92e-06	0.675	Promoter (<=1kb)	9	878910	881131	2222	1	BBA_04276	698
