seqnames	start	end	width	strand	score	p_value	q_value	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS
NW_007930838.1	1298219	1298228	10	+	12.4592	1.82e-06	1	Promoter (<=1kb)	3	1296704	1298810	2107	2	BBA_01638	582
NW_007930841.1	1392577	1392586	10	-	12.4592	1.82e-06	1	Promoter (1-2kb)	6	1394336	1395421	1086	1	BBA_03195	-1759
NW_007930890.1	10422	10431	10	-	12.2245	3.31e-06	1	Promoter (1-2kb)	55	6572	11433	4862	2	BBA_09468	1011
NW_007930898.1	13007	13016	10	-	12.2245	3.31e-06	1	Promoter (2-3kb)	63	15080	15649	570	1	BBA_09689	-2073
NW_007930908.1	13525	13534	10	+	12.2245	3.31e-06	1	Promoter (2-3kb)	73	10545	11501	957	1	BBA_09894	2980
NW_007930924.1	24274	24283	10	+	12.2245	3.31e-06	1	Promoter (1-2kb)	89	21582	22967	1386	2	BBA_10111	-1307
NW_007930837.1	26782	26791	10	-	12.2245	3.31e-06	1	Promoter (1-2kb)	2	27195	28218	1024	2	BBA_00692	1436
NW_007930878.1	31568	31577	10	+	12.2245	3.31e-06	1	Promoter (<=1kb)	43	30649	32724	2076	1	BBA_08964	919
NW_007930844.1	40670	40679	10	-	12.2245	3.31e-06	1	Promoter (<=1kb)	9	40594	42579	1986	1	BBA_04007	85
NW_007930897.1	44699	44708	10	+	12.2245	3.31e-06	1	Promoter (<=1kb)	62	44114	46514	2401	1	BBA_09676	585
NW_007930853.1	47001	47010	10	+	12.2245	3.31e-06	1	Promoter (<=1kb)	18	46988	47808	821	1	BBA_06223	13
NW_007930841.1	49790	49799	10	+	12.2245	3.31e-06	1	Promoter (<=1kb)	6	48459	50370	1912	2	BBA_02762	571
NW_007930841.1	50192	50201	10	+	12.2245	3.31e-06	1	Promoter (<=1kb)	6	48459	50370	1912	2	BBA_02762	169
NW_007930845.1	61854	61863	10	+	12.2245	3.31e-06	1	Promoter (1-2kb)	10	61181	63321	2141	2	BBA_04368	1458
NW_007930839.1	85733	85742	10	+	12.2245	3.31e-06	1	Promoter (2-3kb)	4	84729	88493	3765	2	BBA_01810	2751
NW_007930856.1	88517	88526	10	+	12.2245	3.31e-06	1	Promoter (<=1kb)	21	88378	89387	1010	1	BBA_06834	139
NW_007930842.1	114288	114297	10	-	12.2245	3.31e-06	1	Promoter (<=1kb)	7	114251	114835	585	1	BBA_03245	46
NW_007930848.1	128331	128340	10	-	12.2245	3.31e-06	1	Promoter (1-2kb)	13	130130	131616	1487	1	BBA_05155	-1799
NW_007930880.1	136641	136650	10	+	12.2245	3.31e-06	1	Promoter (<=1kb)	45	135694	140750	5057	1	BBA_09123	947
NW_007930862.1	152179	152188	10	+	12.2245	3.31e-06	1	Promoter (4-5kb)	27	147764	148868	1105	1	BBA_07721	4415
NW_007930853.1	157005	157014	10	+	12.2245	3.31e-06	1	Promoter (<=1kb)	18	156101	156859	759	2	BBA_06254	-146
NW_007930862.1	215133	215142	10	+	12.2245	3.31e-06	1	Promoter (<=1kb)	27	214988	215905	918	1	BBA_07735	145
NW_007930866.1	216915	216924	10	+	12.2245	3.31e-06	1	Promoter (4-5kb)	31	216422	221362	4941	2	BBA_08151	4438
NW_007930860.1	227595	227604	10	-	12.2245	3.31e-06	1	Promoter (<=1kb)	25	227947	228412	466	2	BBA_07498	817
NW_007930857.1	253941	253950	10	-	12.2245	3.31e-06	1	Promoter (<=1kb)	22	253359	254763	1405	2	BBA_07026	822
NW_007930865.1	258548	258557	10	+	12.2245	3.31e-06	1	Promoter (1-2kb)	30	257989	260114	2126	2	BBA_08072	1557
NW_007930868.1	278831	278840	10	-	12.2245	3.31e-06	1	Promoter (3-4kb)	33	275649	283061	7413	1	BBA_08328	3191
NW_007930840.1	285194	285203	10	-	12.2245	3.31e-06	1	Promoter (<=1kb)	5	284947	285627	681	1	BBA_02386	256
NW_007930866.1	288057	288066	10	+	12.2245	3.31e-06	1	Promoter (<=1kb)	31	287285	288832	1548	2	BBA_08170	766
NW_007930857.1	297215	297224	10	+	12.2245	3.31e-06	1	Promoter (<=1kb)	22	296706	297583	878	1	BBA_07036	509
NW_007930855.1	312787	312796	10	+	12.2245	3.31e-06	1	Promoter (<=1kb)	20	311346	313445	2100	2	BBA_06730	649
NW_007930845.1	328461	328470	10	+	12.2245	3.31e-06	1	Promoter (2-3kb)	10	323812	325485	1674	2	BBA_04449	-2976
NW_007930853.1	368466	368475	10	+	12.2245	3.31e-06	1	Promoter (<=1kb)	18	368051	369097	1047	2	BBA_06317	622
NW_007930862.1	369233	369242	10	+	12.2245	3.31e-06	1	Distal Intergenic	27	384453	385116	664	1	BBA_07770	-15211
NW_007930851.1	398048	398057	10	+	12.2245	3.31e-06	1	Promoter (2-3kb)	16	399161	400183	1023	2	BBA_05937	2126
NW_007930839.1	402638	402647	10	+	12.2245	3.31e-06	1	Promoter (<=1kb)	4	402657	405722	3066	1	BBA_01920	-10
NW_007930850.1	407650	407659	10	+	12.2245	3.31e-06	1	Promoter (<=1kb)	15	406938	407690	753	2	BBA_05709	31
NW_007930854.1	433393	433402	10	-	12.2245	3.31e-06	1	Promoter (2-3kb)	19	430575	431190	616	2	BBA_06559	-2212
NW_007930840.1	462516	462525	10	-	12.2245	3.31e-06	1	Promoter (<=1kb)	5	461024	463185	2162	2	BBA_02438	669
NW_007930843.1	466775	466784	10	-	12.2245	3.31e-06	1	Promoter (<=1kb)	8	465572	466504	933	2	BBA_03781	-280
NW_007930842.1	501498	501507	10	-	12.2245	3.31e-06	1	Promoter (<=1kb)	7	501954	503698	1745	1	BBA_03382	-456
NW_007930852.1	503171	503180	10	-	12.2245	3.31e-06	1	Promoter (<=1kb)	17	502402	504638	2237	1	BBA_06161	778
NW_007930845.1	511791	511800	10	+	12.2245	3.31e-06	1	Promoter (1-2kb)	10	510758	512785	2028	1	BBA_04502	1033
NW_007930843.1	547633	547642	10	+	12.2245	3.31e-06	1	Promoter (<=1kb)	8	546727	547667	941	2	BBA_03808	25
NW_007930844.1	555809	555818	10	+	12.2245	3.31e-06	1	Promoter (2-3kb)	9	557010	558076	1067	2	BBA_04172	2258
NW_007930854.1	599227	599236	10	+	12.2245	3.31e-06	1	Promoter (<=1kb)	19	598650	599513	864	2	BBA_06621	277
NW_007930843.1	710421	710430	10	+	12.2245	3.31e-06	1	Promoter (<=1kb)	8	709878	711970	2093	1	BBA_03860	543
NW_007930839.1	776800	776809	10	-	12.2245	3.31e-06	1	Promoter (<=1kb)	4	776070	777294	1225	2	BBA_02036	494
NW_007930846.1	849781	849790	10	+	12.2245	3.31e-06	1	Promoter (<=1kb)	11	849254	849830	577	2	BBA_04895	40
NW_007930844.1	856456	856465	10	+	12.2245	3.31e-06	1	Promoter (<=1kb)	9	856212	859761	3550	1	BBA_04270	244
NW_007930838.1	888333	888342	10	+	12.2245	3.31e-06	1	Promoter (1-2kb)	3	883934	886471	2538	2	BBA_01505	-1862
NW_007930843.1	1095059	1095068	10	+	12.2245	3.31e-06	1	Promoter (1-2kb)	8	1092736	1096189	3454	2	BBA_03974	1121
NW_007930838.1	1204546	1204555	10	-	12.2245	3.31e-06	1	Promoter (<=1kb)	3	1201766	1205444	3679	2	BBA_01605	898
NW_007930836.1	1550234	1550243	10	-	12.2245	3.31e-06	1	Promoter (<=1kb)	1	1549366	1551812	2447	1	BBA_00511	877
NW_007930836.1	1632032	1632041	10	-	12.2245	3.31e-06	1	Promoter (<=1kb)	1	1631998	1633200	1203	1	BBA_00532	43
NW_007930836.1	1871515	1871524	10	+	12.2245	3.31e-06	1	Promoter (<=1kb)	1	1870918	1872479	1562	1	BBA_00607	597
NW_007930837.1	1873751	1873760	10	+	12.2245	3.31e-06	1	Promoter (1-2kb)	2	1871795	1874611	2817	1	BBA_01213	1956
NW_007930847.1	5640	5649	10	-	12.2143	4.8e-06	1	Promoter (2-3kb)	12	2906	5432	2527	1	BBA_04902	2743
NW_007930846.1	24485	24494	10	+	12.2143	4.8e-06	1	Promoter (<=1kb)	11	23888	26026	2139	1	BBA_04652	597
NW_007930885.1	28787	28796	10	+	12.2143	4.8e-06	1	Promoter (1-2kb)	50	24972	27570	2599	2	BBA_09293	-1217
NW_007930899.1	29299	29308	10	+	12.2143	4.8e-06	1	Promoter (<=1kb)	64	29564	30568	1005	1	BBA_09722	-256
NW_007930930.1	29999	30008	10	-	12.2143	4.8e-06	1	Promoter (1-2kb)	95	25103	28688	3586	2	BBA_10170	-1320
NW_007930858.1	40118	40127	10	-	12.2143	4.8e-06	1	Promoter (<=1kb)	23	40098	41671	1574	1	BBA_07115	29
NW_007930845.1	48994	49003	10	+	12.2143	4.8e-06	1	Promoter (<=1kb)	10	48150	48477	328	2	BBA_04362	-517
NW_007930864.1	60921	60930	10	-	12.2143	4.8e-06	1	Promoter (<=1kb)	29	60298	61850	1553	2	BBA_07893	929
NW_007930879.1	74607	74616	10	-	12.2143	4.8e-06	1	Promoter (1-2kb)	44	72658	73235	578	2	BBA_09047	-1381
NW_007930849.1	86203	86212	10	+	12.2143	4.8e-06	1	Promoter (<=1kb)	14	86415	86932	518	1	BBA_05365	-203
NW_007930861.1	102574	102583	10	+	12.2143	4.8e-06	1	Promoter (1-2kb)	26	97346	101087	3742	2	BBA_07586	-1487
NW_007930873.1	128785	128794	10	-	12.2143	4.8e-06	1	Promoter (<=1kb)	38	127328	129722	2395	2	BBA_08690	937
NW_007930840.1	151156	151165	10	-	12.2143	4.8e-06	1	Promoter (<=1kb)	5	151482	151973	492	1	BBA_02352	-326
NW_007930872.1	168211	168220	10	+	12.2143	4.8e-06	1	Promoter (2-3kb)	37	170588	171199	612	1	BBA_08653	-2368
NW_007930853.1	216843	216852	10	+	12.2143	4.8e-06	1	Promoter (<=1kb)	18	217218	218648	1431	1	BBA_06272	-366
NW_007930856.1	239075	239084	10	+	12.2143	4.8e-06	1	Promoter (1-2kb)	21	234875	237240	2366	2	BBA_06876	-1835
NW_007930859.1	257379	257388	10	+	12.2143	4.8e-06	1	Promoter (<=1kb)	24	255112	256927	1816	2	BBA_07366	-452
NW_007930850.1	261888	261897	10	-	12.2143	4.8e-06	1	Promoter (<=1kb)	15	261953	263620	1668	1	BBA_05656	-65
NW_007930862.1	277056	277065	10	-	12.2143	4.8e-06	1	Promoter (2-3kb)	27	274969	277260	2292	1	BBA_07756	2096
NW_007930837.1	388406	388415	10	+	12.2143	4.8e-06	1	Promoter (<=1kb)	2	385791	389255	3465	2	BBA_00801	840
NW_007930839.1	502085	502094	10	+	12.2143	4.8e-06	1	Promoter (3-4kb)	4	501209	505129	3921	2	BBA_01947	3035
NW_007930837.1	514577	514586	10	-	12.2143	4.8e-06	1	Promoter (<=1kb)	2	514844	517190	2347	1	BBA_00833	-267
NW_007930852.1	517408	517417	10	+	12.2143	4.8e-06	1	Promoter (1-2kb)	17	517383	518500	1118	2	BBA_06166	1083
NW_007930848.1	530617	530626	10	+	12.2143	4.8e-06	1	Promoter (1-2kb)	13	528132	532586	4455	2	BBA_05277	1960
NW_007930844.1	609141	609150	10	-	12.2143	4.8e-06	1	Promoter (1-2kb)	9	610683	611264	582	1	BBA_04192	-1542
NW_007930847.1	639810	639819	10	+	12.2143	4.8e-06	1	Promoter (2-3kb)	12	642513	643670	1158	1	BBA_05092	-2694
NW_007930840.1	643070	643079	10	+	12.2143	4.8e-06	1	Promoter (1-2kb)	5	645035	646747	1713	1	BBA_02490	-1956
NW_007930838.1	674765	674774	10	+	12.2143	4.8e-06	1	Promoter (<=1kb)	3	673351	674929	1579	2	BBA_01438	155
NW_007930838.1	743104	743113	10	-	12.2143	4.8e-06	1	Promoter (<=1kb)	3	743183	745609	2427	1	BBA_01462	-79
NW_007930838.1	816934	816943	10	+	12.2143	4.8e-06	1	Promoter (1-2kb)	3	812449	814998	2550	2	BBA_01486	-1936
NW_007930839.1	931434	931443	10	+	12.2143	4.8e-06	1	Promoter (<=1kb)	4	929792	931912	2121	2	BBA_02084	469
NW_007930839.1	1005497	1005506	10	-	12.2143	4.8e-06	1	Promoter (<=1kb)	4	1005644	1006944	1301	1	BBA_02114	-147
NW_007930838.1	1054465	1054474	10	-	12.2143	4.8e-06	1	Promoter (<=1kb)	3	1054353	1055531	1179	1	BBA_01554	121
NW_007930841.1	1077614	1077623	10	-	12.2143	4.8e-06	1	Promoter (<=1kb)	6	1078454	1079639	1186	1	BBA_03101	-840
NW_007930838.1	1280226	1280235	10	+	12.2143	4.8e-06	1	Promoter (<=1kb)	3	1280508	1282691	2184	1	BBA_01631	-273
NW_007930837.1	1950710	1950719	10	-	12.2143	4.8e-06	1	Promoter (<=1kb)	2	1949866	1952444	2579	1	BBA_01236	853
NW_007930837.1	1958885	1958894	10	-	12.2143	4.8e-06	1	Promoter (1-2kb)	2	1957171	1958922	1752	1	BBA_01238	1723
NW_007930843.1	6907	6916	10	+	12.102	5.91e-06	1	Promoter (<=1kb)	8	6102	6815	714	2	BBA_03631	-92
NW_007930916.1	9526	9535	10	-	12.102	5.91e-06	1	Promoter (<=1kb)	81	8577	10383	1807	1	BBA_10016	958
NW_007930879.1	17985	17994	10	-	12.102	5.91e-06	1	Promoter (2-3kb)	44	20951	22614	1664	1	BBA_09031	-2966
NW_007930921.1	21269	21278	10	-	12.102	5.91e-06	1	Promoter (<=1kb)	86	20152	21858	1707	2	BBA_10088	589
NW_007930905.1	29296	29305	10	+	12.102	5.91e-06	1	Promoter (<=1kb)	70	29396	29767	372	2	BBA_09834	462
NW_007930863.1	33971	33980	10	+	12.102	5.91e-06	1	Promoter (1-2kb)	28	34365	35330	966	2	BBA_07785	1350
NW_007930905.1	36609	36618	10	-	12.102	5.91e-06	1	Promoter (1-2kb)	70	35105	36667	1563	1	BBA_09836	1513
NW_007930886.1	40706	40715	10	+	12.102	5.91e-06	1	Promoter (<=1kb)	51	40108	42604	2497	1	BBA_09338	598
NW_007930870.1	66886	66895	10	+	12.102	5.91e-06	1	Promoter (<=1kb)	35	65981	67180	1200	2	BBA_08466	285
NW_007930865.1	78517	78526	10	+	12.102	5.91e-06	1	Promoter (1-2kb)	30	77027	78920	1894	1	BBA_08008	1490
NW_007930886.1	96410	96419	10	+	12.102	5.91e-06	1	Promoter (<=1kb)	51	95762	96874	1113	1	BBA_09358	648
NW_007930847.1	107467	107476	10	+	12.102	5.91e-06	1	Promoter (<=1kb)	12	104222	108276	4055	2	BBA_04936	800
NW_007930845.1	123071	123080	10	+	12.102	5.91e-06	1	Promoter (<=1kb)	10	122641	123696	1056	2	BBA_04389	616
NW_007930858.1	216829	216838	10	-	12.102	5.91e-06	1	Promoter (3-4kb)	23	213278	215244	1967	1	BBA_07175	3560
NW_007930855.1	224085	224094	10	+	12.102	5.91e-06	1	Promoter (<=1kb)	20	223334	225067	1734	1	BBA_06709	751
NW_007930840.1	274724	274733	10	-	12.102	5.91e-06	1	Distal Intergenic	5	269270	269604	335	2	BBA_02383	-5129
NW_007930844.1	328054	328063	10	-	12.102	5.91e-06	1	Promoter (2-3kb)	9	325305	330134	4830	2	BBA_04102	2080
NW_007930849.1	332261	332270	10	-	12.102	5.91e-06	1	Promoter (3-4kb)	14	335536	337512	1977	1	BBA_05452	-3275
NW_007930849.1	343468	343477	10	-	12.102	5.91e-06	1	Promoter (<=1kb)	14	342827	343755	929	2	BBA_05454	287
NW_007930851.1	348166	348175	10	-	12.102	5.91e-06	1	Promoter (<=1kb)	16	347099	348458	1360	2	BBA_05925	292
NW_007930852.1	356786	356795	10	-	12.102	5.91e-06	1	Promoter (1-2kb)	17	358079	359800	1722	1	BBA_06121	-1293
NW_007930860.1	419047	419056	10	+	12.102	5.91e-06	1	Promoter (1-2kb)	25	418866	420609	1744	2	BBA_07554	1553
NW_007930857.1	460315	460324	10	+	12.102	5.91e-06	1	Promoter (1-2kb)	22	461446	462926	1481	1	BBA_07082	-1122
NW_007930841.1	463198	463207	10	-	12.102	5.91e-06	1	Promoter (<=1kb)	6	462897	463901	1005	1	BBA_02889	310
NW_007930851.1	472707	472716	10	+	12.102	5.91e-06	1	Promoter (<=1kb)	16	472253	474488	2236	1	BBA_05962	454
NW_007930845.1	496206	496215	10	-	12.102	5.91e-06	1	Promoter (1-2kb)	10	497225	500067	2843	1	BBA_04500	-1019
NW_007930848.1	499152	499161	10	-	12.102	5.91e-06	1	Promoter (1-2kb)	13	500820	503056	2237	1	BBA_05272	-1668
NW_007930848.1	516590	516599	10	+	12.102	5.91e-06	1	Promoter (1-2kb)	13	516803	518104	1302	2	BBA_05274	1505
NW_007930840.1	670074	670083	10	+	12.102	5.91e-06	1	Promoter (1-2kb)	5	668883	671135	2253	1	BBA_02501	1191
NW_007930839.1	725214	725223	10	-	12.102	5.91e-06	1	Promoter (<=1kb)	4	724019	725158	1140	2	BBA_02019	-65
NW_007930838.1	877343	877352	10	+	12.102	5.91e-06	1	Promoter (1-2kb)	3	878142	878855	714	2	BBA_01503	1503
NW_007930836.1	1033700	1033709	10	+	12.102	5.91e-06	1	Promoter (<=1kb)	1	1033381	1033781	401	1	BBA_00340	319
NW_007930844.1	1045299	1045308	10	-	12.102	5.91e-06	1	Promoter (1-2kb)	9	1047229	1048635	1407	1	BBA_04320	-1930
NW_007930837.1	1282298	1282307	10	-	12.102	5.91e-06	1	Promoter (1-2kb)	2	1276962	1281098	4137	2	BBA_01025	-1209
NW_007930936.1	1533	1542	10	+	12.0918	7.01e-06	1	Promoter (<=1kb)	101	155	1227	1073	2	BBA_10215	-306
NW_007930864.1	3644	3653	10	-	12.0918	7.01e-06	1	Promoter (<=1kb)	29	3147	6928	3782	1	BBA_07881	506
NW_007930881.1	14867	14876	10	-	12.0918	7.01e-06	1	Promoter (<=1kb)	46	14041	15906	1866	1	BBA_09135	835
NW_007930876.1	45857	45866	10	-	12.0918	7.01e-06	1	Promoter (<=1kb)	41	44810	45391	582	2	BBA_08846	-475
NW_007930873.1	63039	63048	10	+	12.0918	7.01e-06	1	Promoter (<=1kb)	38	63660	65938	2279	1	BBA_08669	-612
NW_007930869.1	65217	65226	10	-	12.0918	7.01e-06	1	Promoter (<=1kb)	34	65537	66007	471	1	BBA_08357	-320
NW_007930842.1	71336	71345	10	-	12.0918	7.01e-06	1	Promoter (<=1kb)	7	71746	73434	1689	1	BBA_03230	-410
NW_007930845.1	80589	80598	10	-	12.0918	7.01e-06	1	Promoter (4-5kb)	10	84071	85438	1368	2	BBA_04375	4849
NW_007930864.1	100702	100711	10	+	12.0918	7.01e-06	1	Promoter (1-2kb)	29	99314	101627	2314	1	BBA_07908	1388
NW_007930854.1	103990	103999	10	+	12.0918	7.01e-06	1	Promoter (<=1kb)	19	103112	103444	333	1	BBA_06447	878
NW_007930883.1	110902	110911	10	-	12.0918	7.01e-06	1	Promoter (<=1kb)	48	109920	111794	1875	1	BBA_09252	991
NW_007930836.1	114996	115005	10	-	12.0918	7.01e-06	1	Promoter (<=1kb)	1	113425	114147	723	2	BBA_00037	-858
NW_007930843.1	166219	166228	10	+	12.0918	7.01e-06	1	Promoter (<=1kb)	8	162105	165946	3842	2	BBA_03685	-273
NW_007930852.1	211440	211449	10	+	12.0918	7.01e-06	1	Promoter (<=1kb)	17	210590	212433	1844	2	BBA_06081	984
NW_007930853.1	216114	216123	10	-	12.0918	7.01e-06	1	Promoter (1-2kb)	18	217218	218648	1431	1	BBA_06272	-1104
NW_007930842.1	247415	247424	10	+	12.0918	7.01e-06	1	Promoter (<=1kb)	7	247884	248579	696	1	BBA_03293	-460
NW_007930852.1	270024	270033	10	-	12.0918	7.01e-06	1	Promoter (<=1kb)	17	269647	271552	1906	1	BBA_06101	386
NW_007930859.1	306773	306782	10	-	12.0918	7.01e-06	1	Promoter (<=1kb)	24	306908	311796	4889	1	BBA_07379	-135
NW_007930848.1	307384	307393	10	-	12.0918	7.01e-06	1	Promoter (1-2kb)	13	304563	305634	1072	2	BBA_05212	-1759
NW_007930850.1	314971	314980	10	+	12.0918	7.01e-06	1	Promoter (1-2kb)	15	311348	313272	1925	2	BBA_05677	-1699
NW_007930857.1	331392	331401	10	-	12.0918	7.01e-06	1	Promoter (4-5kb)	22	326498	326932	435	1	BBA_07048	4903
NW_007930838.1	339377	339386	10	-	12.0918	7.01e-06	1	Promoter (<=1kb)	3	339083	339915	833	2	BBA_01346	538
NW_007930855.1	371276	371285	10	-	12.0918	7.01e-06	1	Promoter (1-2kb)	20	369700	374007	4308	1	BBA_06751	1585
NW_007930844.1	464104	464113	10	-	12.0918	7.01e-06	1	Promoter (<=1kb)	9	463322	464224	903	1	BBA_04143	791
NW_007930845.1	485742	485751	10	-	12.0918	7.01e-06	1	Promoter (2-3kb)	10	482827	483705	879	2	BBA_04497	-2046
NW_007930850.1	543716	543725	10	+	12.0918	7.01e-06	1	Promoter (1-2kb)	15	542087	543144	1058	1	BBA_05760	1629
NW_007930842.1	545304	545313	10	-	12.0918	7.01e-06	1	Promoter (1-2kb)	7	542975	544081	1107	2	BBA_03393	-1232
NW_007930839.1	651613	651622	10	-	12.0918	7.01e-06	1	Promoter (<=1kb)	4	652086	652923	838	1	BBA_01997	-473
NW_007930843.1	652828	652837	10	-	12.0918	7.01e-06	1	Promoter (<=1kb)	8	653085	653477	393	1	BBA_03840	-257
NW_007930845.1	737913	737922	10	+	12.0918	7.01e-06	1	Promoter (<=1kb)	10	736181	737464	1284	2	BBA_04575	-449
NW_007930844.1	794161	794170	10	+	12.0918	7.01e-06	1	Promoter (1-2kb)	9	791133	793041	1909	2	BBA_04248	-1120
NW_007930836.1	953839	953848	10	+	12.0918	7.01e-06	1	Promoter (<=1kb)	1	953412	955702	2291	1	BBA_00315	427
