seqnames	start	end	width	strand	score	p_value	q_value	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS
NW_007930881.1	13659	13666	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	46	14041	15906	1866	1	BBA_09135	-375
NW_007930881.1	14102	14109	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	46	14041	15906	1866	1	BBA_09135	61
NW_007930899.1	14289	14296	8	+	10.3265	6.67e-06	0.257	Promoter (1-2kb)	64	11397	12743	1347	2	BBA_09717	-1546
NW_007930950.1	14757	14764	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	115	9866	14591	4726	2	BBA_10283	-166
NW_007930899.1	15086	15093	8	-	10.3265	6.67e-06	0.257	Promoter (1-2kb)	64	14136	16851	2716	2	BBA_09718	1765
NW_007930859.1	15210	15217	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	24	13975	15057	1083	2	BBA_07280	-153
NW_007930939.1	15299	15306	8	-	10.3265	6.67e-06	0.257	Promoter (1-2kb)	104	11804	13946	2143	2	BBA_10234	-1360
NW_007930913.1	15444	15451	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	78	15400	16449	1050	1	BBA_09973	44
NW_007930860.1	15798	15805	8	+	10.3265	6.67e-06	0.257	Promoter (1-2kb)	25	14411	16456	2046	1	BBA_07428	1387
NW_007930899.1	16203	16210	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	64	14136	16851	2716	2	BBA_09718	648
NW_007930867.1	16459	16466	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	32	15662	16906	1245	1	BBA_08176	804
NW_007930839.1	16785	16792	8	+	10.3265	6.67e-06	0.257	Promoter (1-2kb)	4	14221	15762	1542	2	BBA_01782	-1023
NW_007930876.1	16910	16917	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	41	16316	16762	447	2	BBA_08839	-148
NW_007930885.1	16990	16997	8	+	10.3265	6.67e-06	0.257	Promoter (1-2kb)	50	15051	18003	2953	2	BBA_09291	1006
NW_007930861.1	17591	17598	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	26	17661	18464	804	1	BBA_07561	-63
NW_007930882.1	17767	17774	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	47	16423	17957	1535	2	BBA_09179	190
NW_007930860.1	18563	18570	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	25	16757	18026	1270	2	BBA_07429	-544
NW_007930856.1	18623	18630	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	21	17277	18811	1535	2	BBA_06808	188
NW_007930888.1	18988	18995	8	-	10.3265	6.67e-06	0.257	Promoter (1-2kb)	53	18755	19998	1244	2	BBA_09403	1010
NW_007930884.1	19325	19332	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	49	19123	19857	735	2	BBA_09262	532
NW_007930899.1	19535	19542	8	-	10.3265	6.67e-06	0.257	Promoter (1-2kb)	64	18803	20680	1878	2	BBA_09719	1145
NW_007930886.1	19550	19557	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	51	18487	18966	480	2	BBA_09332	-584
NW_007930905.1	19663	19670	8	-	10.3265	6.67e-06	0.257	Promoter (1-2kb)	70	17913	18993	1081	1	BBA_09830	1757
NW_007930843.1	19759	19766	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	8	17974	20713	2740	2	BBA_03636	954
NW_007930881.1	19809	19816	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	46	18303	19807	1505	2	BBA_09137	-9
NW_007930876.1	19902	19909	8	+	10.3265	6.67e-06	0.257	Promoter (1-2kb)	41	18724	19386	663	1	BBA_08840	1178
NW_007930912.1	20308	20315	8	+	10.3265	6.67e-06	0.257	Promoter (4-5kb)	77	20791	24330	3540	2	BBA_09956	4015
NW_007930935.1	20968	20975	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	100	19969	23682	3714	1	BBA_10214	999
NW_007930918.1	21245	21252	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	83	20941	22940	2000	1	BBA_10042	304
NW_007930854.1	21845	21852	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	19	19555	22317	2763	2	BBA_06420	472
NW_007930855.1	21857	21864	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	20	20851	22681	1831	2	BBA_06639	817
NW_007930876.1	22087	22094	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	41	19457	22144	2688	2	BBA_08841	57
NW_007930882.1	22102	22109	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	47	22662	25025	2364	1	BBA_09182	-560
NW_007930909.1	22145	22152	8	-	10.3265	6.67e-06	0.257	Promoter (1-2kb)	74	16554	20314	3761	2	BBA_09912	-1838
NW_007930898.1	22666	22673	8	-	10.3265	6.67e-06	0.257	Promoter (1-2kb)	63	20824	21243	420	1	BBA_09692	1849
NW_007930836.1	22931	22938	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	1	23340	25184	1845	1	BBA_00007	-409
NW_007930867.1	22970	22977	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	32	19615	23721	4107	2	BBA_08178	751
NW_007930856.1	23732	23739	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	21	24010	25588	1579	1	BBA_06811	-271
NW_007930905.1	24102	24109	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	70	22836	23228	393	2	BBA_09831	-881
NW_007930840.1	24281	24288	8	+	10.3265	6.67e-06	0.257	Promoter (1-2kb)	5	22733	25384	2652	1	BBA_02313	1548
NW_007930852.1	24425	24432	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	17	23736	24473	738	1	BBA_06028	689
NW_007930857.1	24494	24501	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	22	24619	26716	2098	1	BBA_06961	-118
NW_007930856.1	24524	24531	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	21	24010	25588	1579	1	BBA_06811	514
NW_007930875.1	24598	24605	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	40	23960	29346	5387	1	BBA_08774	638
NW_007930849.1	25231	25238	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	14	23121	25869	2749	2	BBA_05347	638
NW_007930874.1	26034	26041	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	39	25283	26355	1073	2	BBA_08720	321
NW_007930896.1	26095	26102	8	-	10.3265	6.67e-06	0.257	Promoter (1-2kb)	61	27749	29064	1316	1	BBA_09641	-1654
NW_007930895.1	26211	26218	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	60	22047	26342	4296	2	BBA_09617	124
NW_007930872.1	26228	26235	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	37	24635	26313	1679	2	BBA_08614	85
NW_007930861.1	26714	26721	8	+	10.3265	6.67e-06	0.257	Promoter (2-3kb)	26	24593	28225	3633	1	BBA_07565	2121
NW_007930874.1	27171	27178	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	39	25283	26355	1073	2	BBA_08720	-816
NW_007930871.1	28622	28629	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	36	28881	30674	1794	1	BBA_08537	-252
NW_007930840.1	28688	28695	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	5	28820	30462	1643	1	BBA_02314	-125
NW_007930874.1	28815	28822	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	39	27376	28194	819	2	BBA_08721	-621
NW_007930917.1	29141	29148	8	+	10.3265	6.67e-06	0.257	Promoter (3-4kb)	82	27879	32619	4741	2	BBA_10037	3471
NW_007930864.1	29288	29295	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	29	28334	29632	1299	1	BBA_07886	954
NW_007930871.1	29573	29580	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	36	28881	30674	1794	1	BBA_08537	692
NW_007930871.1	29972	29979	8	+	10.3265	6.67e-06	0.257	Promoter (1-2kb)	36	28881	30674	1794	1	BBA_08537	1091
NW_007930907.1	30375	30382	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	72	29731	31234	1504	2	BBA_09876	859
NW_007930920.1	30649	30656	8	+	10.3265	6.67e-06	0.257	Promoter (1-2kb)	85	28523	29085	563	2	BBA_10077	-1564
NW_007930839.1	31007	31014	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	4	30913	31529	617	2	BBA_01790	522
NW_007930929.1	31166	31173	8	-	10.3265	6.67e-06	0.257	Promoter (1-2kb)	94	29812	31893	2082	1	BBA_10165	1361
NW_007930898.1	31648	31655	8	+	10.3265	6.67e-06	0.257	Promoter (2-3kb)	63	34191	35582	1392	1	BBA_09695	-2536
NW_007930849.1	31747	31754	8	-	10.3265	6.67e-06	0.257	Promoter (3-4kb)	14	33624	35158	1535	2	BBA_05348	3411
NW_007930898.1	32340	32347	8	-	10.3265	6.67e-06	0.257	Promoter (1-2kb)	63	34191	35582	1392	1	BBA_09695	-1851
NW_007930866.1	32624	32631	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	31	32315	33211	897	2	BBA_08095	587
NW_007930883.1	32793	32800	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	48	32564	33562	999	2	BBA_09228	769
NW_007930836.1	32869	32876	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	1	33013	35806	2794	1	BBA_00011	-137
NW_007930880.1	32914	32921	8	+	10.3265	6.67e-06	0.257	Promoter (1-2kb)	45	33181	34852	1672	2	BBA_09087	1931
NW_007930892.1	33606	33613	8	+	10.3265	6.67e-06	0.257	Promoter (2-3kb)	57	33831	36177	2347	2	BBA_09533	2564
NW_007930881.1	33768	33775	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	46	33552	34379	828	2	BBA_09141	604
NW_007930859.1	33847	33854	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	24	33008	34384	1377	2	BBA_07287	537
NW_007930903.1	33915	33922	8	-	10.3265	6.67e-06	0.257	Promoter (2-3kb)	68	34429	36216	1788	2	BBA_09793	2301
NW_007930836.1	33929	33936	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	1	33013	35806	2794	1	BBA_00011	916
NW_007930855.1	33964	33971	8	+	10.3265	6.67e-06	0.257	Promoter (1-2kb)	20	33754	35302	1549	2	BBA_06646	1331
NW_007930847.1	34031	34038	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	12	34677	36224	1548	1	BBA_04914	-639
NW_007930855.1	34385	34392	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	20	33754	35302	1549	2	BBA_06646	917
NW_007930890.1	34584	34591	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	55	34368	35411	1044	1	BBA_09478	216
NW_007930860.1	34632	34639	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	25	34219	35725	1507	1	BBA_07434	413
NW_007930845.1	34873	34880	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	10	26840	34723	7884	2	BBA_04357	-157
NW_007930903.1	35102	35109	8	-	10.3265	6.67e-06	0.257	Promoter (1-2kb)	68	34429	36216	1788	2	BBA_09793	1114
NW_007930881.1	35375	35382	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	46	35823	36519	697	1	BBA_09142	-441
NW_007930879.1	35798	35805	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	44	36755	38938	2184	1	BBA_09035	-950
NW_007930839.1	35810	35817	8	+	10.3265	6.67e-06	0.257	Promoter (1-2kb)	4	34173	37785	3613	1	BBA_01793	1637
NW_007930864.1	35890	35897	8	+	10.3265	6.67e-06	0.257	Promoter (2-3kb)	29	33638	34389	752	1	BBA_07888	2252
NW_007930900.1	36181	36188	8	-	10.3265	6.67e-06	0.257	Promoter (1-2kb)	65	37637	39412	1776	1	BBA_09744	-1456
NW_007930869.1	36689	36696	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	34	36162	37298	1137	2	BBA_08346	609
NW_007930842.1	37386	37393	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	7	35562	37230	1669	2	BBA_03217	-163
NW_007930864.1	38084	38091	8	+	10.3265	6.67e-06	0.257	Promoter (4-5kb)	29	33638	34389	752	1	BBA_07888	4446
NW_007930874.1	38276	38283	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	39	36038	37489	1452	2	BBA_08725	-787
NW_007930864.1	38735	38742	8	+	10.3265	6.67e-06	0.257	Promoter (4-5kb)	29	34617	42781	8165	2	BBA_07889	4039
NW_007930905.1	38801	38808	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	70	38664	39067	404	2	BBA_09838	259
NW_007930872.1	39341	39348	8	+	10.3265	6.67e-06	0.257	Promoter (2-3kb)	37	41967	43802	1836	1	BBA_08618	-2619
NW_007930889.1	39592	39599	8	+	10.3265	6.67e-06	0.257	Promoter (1-2kb)	54	38237	39942	1706	1	BBA_09443	1355
NW_007930839.1	39695	39702	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	4	38992	40103	1112	2	BBA_01795	408
NW_007930886.1	39754	39761	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	51	40108	42604	2497	1	BBA_09338	-354
NW_007930879.1	39785	39792	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	44	39327	40068	742	2	BBA_09036	283
NW_007930879.1	39837	39844	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	44	39327	40068	742	2	BBA_09036	231
NW_007930855.1	39848	39855	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	20	39546	40138	593	1	BBA_06648	302
NW_007930895.1	39860	39867	8	-	10.3265	6.67e-06	0.257	Promoter (2-3kb)	60	39225	41919	2695	2	BBA_09621	2059
NW_007930901.1	39928	39935	8	-	10.3265	6.67e-06	0.257	Promoter (2-3kb)	66	37547	38670	1124	1	BBA_09763	2388
NW_007930851.1	40280	40287	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	16	39615	41432	1818	1	BBA_05814	665
NW_007930863.1	40675	40682	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	28	40037	43676	3640	1	BBA_07786	638
NW_007930836.1	40983	40990	8	-	10.3265	6.67e-06	0.257	Promoter (1-2kb)	1	38580	39928	1349	2	BBA_00013	-1062
NW_007930892.1	42118	42125	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	57	41495	47175	5681	1	BBA_09536	623
NW_007930848.1	42156	42163	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	13	39171	41828	2658	2	BBA_05131	-335
NW_007930851.1	42615	42622	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	16	41632	42477	846	2	BBA_05815	-145
NW_007930858.1	42668	42675	8	-	10.3265	6.67e-06	0.257	Promoter (1-2kb)	23	44374	49077	4704	1	BBA_07116	-1706
NW_007930892.1	42732	42739	8	+	10.3265	6.67e-06	0.257	Promoter (1-2kb)	57	41495	47175	5681	1	BBA_09536	1237
NW_007930877.1	42753	42760	8	+	10.3265	6.67e-06	0.257	Promoter (2-3kb)	42	44791	46687	1897	1	BBA_08908	-2031
NW_007930851.1	42859	42866	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	16	43233	46220	2988	1	BBA_05816	-374
NW_007930876.1	43100	43107	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	41	42405	44393	1989	1	BBA_08845	695
NW_007930881.1	43126	43133	8	+	10.3265	6.67e-06	0.257	Promoter (1-2kb)	46	41895	46409	4515	1	BBA_09145	1231
NW_007930848.1	43254	43261	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	13	43587	44126	540	1	BBA_05132	-333
NW_007930891.1	43258	43265	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	56	43128	45587	2460	1	BBA_09506	137
NW_007930846.1	43761	43768	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	11	43191	45666	2476	1	BBA_04662	570
NW_007930881.1	44546	44553	8	+	10.3265	6.67e-06	0.257	Promoter (2-3kb)	46	41895	46409	4515	1	BBA_09145	2651
NW_007930899.1	44593	44600	8	+	10.3265	6.67e-06	0.257	Promoter (1-2kb)	64	42782	52141	9360	1	BBA_09727	1811
NW_007930843.1	44631	44638	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	8	43846	44955	1110	1	BBA_03644	785
NW_007930877.1	45104	45111	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	42	44791	46687	1897	1	BBA_08908	320
NW_007930876.1	45139	45146	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	41	44810	45391	582	2	BBA_08846	252
NW_007930896.1	45188	45195	8	-	10.3265	6.67e-06	0.257	Promoter (1-2kb)	61	46945	48231	1287	1	BBA_09646	-1757
NW_007930894.1	45213	45220	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	59	45777	46760	984	1	BBA_09591	-557
NW_007930877.1	45946	45953	8	+	10.3265	6.67e-06	0.257	Promoter (1-2kb)	42	44791	46687	1897	1	BBA_08908	1155
NW_007930866.1	46250	46257	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	31	45686	47304	1619	1	BBA_08099	564
NW_007930855.1	46611	46618	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	20	45686	46936	1251	2	BBA_06651	318
NW_007930854.1	47012	47019	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	19	44497	46173	1677	2	BBA_06426	-839
NW_007930907.1	47104	47111	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	72	46834	47907	1074	1	BBA_09886	270
NW_007930856.1	47374	47381	8	+	10.3265	6.67e-06	0.257	Promoter (1-2kb)	21	45608	47556	1949	1	BBA_06818	1766
NW_007930907.1	47456	47463	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	72	46834	47907	1074	1	BBA_09886	622
NW_007930853.1	47460	47467	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	18	46988	47808	821	1	BBA_06223	479
NW_007930869.1	48025	48032	8	-	10.3265	6.67e-06	0.257	Promoter (1-2kb)	34	45785	46585	801	2	BBA_08351	-1447
NW_007930883.1	48538	48545	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	48	47554	49098	1545	2	BBA_09234	560
NW_007930865.1	48870	48877	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	30	48474	49872	1399	2	BBA_07993	995
NW_007930878.1	48992	48999	8	+	10.3265	6.67e-06	0.257	Promoter (1-2kb)	43	47320	49265	1946	1	BBA_08968	1672
NW_007930860.1	49274	49281	8	+	10.3265	6.67e-06	0.257	Promoter (1-2kb)	25	47503	50375	2873	1	BBA_07438	1771
NW_007930863.1	49483	49490	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	28	50350	52898	2549	1	BBA_07788	-860
NW_007930844.1	49667	49674	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	9	49558	51732	2175	1	BBA_04011	109
NW_007930896.1	50065	50072	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	61	48689	50249	1561	2	BBA_09647	184
NW_007930863.1	50233	50240	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	28	50350	52898	2549	1	BBA_07788	-110
NW_007930846.1	50410	50417	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	11	49707	51007	1301	2	BBA_04664	590
NW_007930846.1	50462	50469	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	11	49707	51007	1301	2	BBA_04664	545
NW_007930852.1	51285	51292	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	17	51079	52131	1053	2	BBA_06037	846
NW_007930890.1	51467	51474	8	-	10.3265	6.67e-06	0.257	Promoter (1-2kb)	55	51295	53103	1809	2	BBA_09485	1636
NW_007930870.1	51604	51611	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	35	46626	51675	5050	2	BBA_08457	71
NW_007930899.1	52155	52162	8	-	10.3265	6.67e-06	0.257	Promoter (2-3kb)	64	54351	55166	816	1	BBA_09728	-2196
NW_007930877.1	52639	52646	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	42	52731	55379	2649	1	BBA_08910	-85
NW_007930865.1	53472	53479	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	30	52028	52710	683	2	BBA_07995	-762
NW_007930850.1	53566	53573	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	15	52430	53917	1488	2	BBA_05596	351
NW_007930876.1	53902	53909	8	-	10.3265	6.67e-06	0.257	Promoter (<=1kb)	41	53348	54283	936	2	BBA_08849	381
NW_007930857.1	53951	53958	8	+	10.3265	6.67e-06	0.257	Promoter (<=1kb)	22	53349	56523	3175	1	BBA_06970	602
