locus_tag	seqnames	start	end	width	strand	score	p_value	q_value	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	distanceToTSS	GeneID	transcript_id	protein_id	product
BBA_00041	NW_007930836.1	123353	123360	8	+	12.1327	2.2e-05	1	Promoter (<=1kb)	1	123417	124953	1537	1	-57	19883053	XM_008595138.1	XP_008593360.1	WD domain-containing protein
BBA_00046	NW_007930836.1	133089	133096	8	-	11.0816	9.81e-05	1	Promoter (<=1kb)	1	133249	134214	966	1	-160	19883058	XM_008595143.1	XP_008593365.1	glucan endo-1,3-beta-glucosidase A1-like protein
BBA_00050	NW_007930836.1	146449	146456	8	-	11.8265	5.38e-05	1	Promoter (<=1kb)	1	143876	146215	2340	2	-241	19883062	XM_008595147.1	XP_008593369.1	Cys2-His2 zinc finger transcription factor ACEI
BBA_00052	NW_007930836.1	151841	151848	8	-	11.8265	5.38e-05	1	Promoter (<=1kb)	1	151356	152775	1420	2	934	19883064	XM_008595149.1	XP_008593371.1	polysaccharide export protein (CAP59)
BBA_00059	NW_007930836.1	166796	166803	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	1	166586	167842	1257	1	217	19883071	XM_008595156.1	XP_008593378.1	FAD binding domain containing protein
BBA_00064	NW_007930836.1	183833	183840	8	+	11.7959	6.59e-05	1	Promoter (<=1kb)	1	184120	184979	860	1	-280	19883076	XM_008595161.1	XP_008593383.1	uncharacterized protein
BBA_00065	NW_007930836.1	187244	187251	8	-	11.0816	9.81e-05	1	Promoter (<=1kb)	1	186123	187605	1483	2	361	19883077	XM_008595162.1	XP_008593384.1	major facilitator superfamily transporter
BBA_00066	NW_007930836.1	189322	189329	8	+	11.0816	9.81e-05	1	Promoter (<=1kb)	1	189192	190440	1249	1	130	19883078	XM_008595163.1	XP_008593385.1	Phosphotransferase enzyme family domain protein
BBA_00068	NW_007930836.1	197541	197548	8	+	11.0816	9.81e-05	1	Promoter (<=1kb)	1	194874	196661	1788	2	-880	19883080	XM_008595165.1	XP_008593387.1	vitamin H transporter
BBA_00071	NW_007930836.1	203916	203923	8	+	11.8265	5.38e-05	1	Promoter (<=1kb)	1	204827	207269	2443	1	-904	19883083	XM_008595168.1	XP_008593390.1	nitrate assimilation regulatory protein nirA
BBA_00071	NW_007930836.1	204744	204751	8	+	12.1327	2.2e-05	1	Promoter (<=1kb)	1	204827	207269	2443	1	-76	19883083	XM_008595168.1	XP_008593390.1	nitrate assimilation regulatory protein nirA
BBA_00077	NW_007930836.1	225542	225549	8	+	11.7959	6.59e-05	1	Promoter (<=1kb)	1	225168	226320	1153	1	374	19883089	XM_008595174.1	XP_008593396.1	tat pathway signal sequence
BBA_00077	NW_007930836.1	225927	225934	8	+	11.7959	6.59e-05	1	Promoter (<=1kb)	1	225168	226320	1153	1	759	19883089	XM_008595174.1	XP_008593396.1	tat pathway signal sequence
BBA_00078	NW_007930836.1	227543	227550	8	+	11.7959	6.59e-05	1	Promoter (<=1kb)	1	226883	227794	912	1	660	19883090	XM_008595175.1	XP_008593397.1	uncharacterized protein
BBA_00080	NW_007930836.1	239412	239419	8	-	11.3673	7.4e-05	1	Promoter (<=1kb)	1	237968	238498	531	2	-921	19883092	XM_008595177.1	XP_008593399.1	uncharacterized protein
BBA_00088	NW_007930836.1	258430	258437	8	-	11.2041	8.6e-05	1	Promoter (1-2kb)	1	254907	257196	2290	2	-1241	19883100	XM_008595185.1	XP_008593407.1	C6 finger domain protein
BBA_00089	NW_007930836.1	261838	261845	8	+	12.1327	2.2e-05	1	Promoter (1-2kb)	1	260154	260459	306	2	-1379	19883101	XM_008595186.1	XP_008593408.1	uncharacterized protein
BBA_00089	NW_007930836.1	262825	262832	8	+	11.7959	6.59e-05	1	Promoter (2-3kb)	1	260154	260459	306	2	-2366	19883101	XM_008595186.1	XP_008593408.1	uncharacterized protein
BBA_00097	NW_007930836.1	284403	284410	8	+	11.2041	8.6e-05	1	Promoter (1-2kb)	1	282613	283755	1143	1	1790	19883109	XM_008595194.1	XP_008593416.1	3-hydroxyacyl-CoA dehyrogenase
BBA_00099	NW_007930836.1	292575	292582	8	-	11.3673	7.4e-05	1	Promoter (<=1kb)	1	291414	292137	724	2	-445	19883111	XM_008595196.1	XP_008593418.1	uncharacterized protein
BBA_00102	NW_007930836.1	299307	299314	8	-	11.0816	9.81e-05	1	Promoter (<=1kb)	1	299134	299745	612	1	180	19883114	XM_008595199.1	XP_008593421.1	ATP-binding protein
BBA_00112	NW_007930836.1	328226	328233	8	+	11.7959	6.59e-05	1	Promoter (<=1kb)	1	328097	328444	348	2	211	19883124	XM_008595209.1	XP_008593431.1	uncharacterized protein
BBA_00117	NW_007930836.1	337801	337808	8	+	11.0816	9.81e-05	1	Promoter (1-2kb)	1	338056	339025	970	2	1217	19883129	XM_008595214.1	XP_008593436.1	RNA recognition domain-containing protein
BBA_00117	NW_007930836.1	342368	342375	8	-	12.1327	2.2e-05	1	Promoter (3-4kb)	1	338056	339025	970	2	-3350	19883129	XM_008595214.1	XP_008593436.1	RNA recognition domain-containing protein
BBA_00117	NW_007930836.1	339392	339399	8	-	11.0816	9.81e-05	1	Promoter (<=1kb)	1	338056	339025	970	2	-374	19883129	XM_008595214.1	XP_008593436.1	RNA recognition domain-containing protein
BBA_00123	NW_007930836.1	358401	358408	8	-	11.0816	9.81e-05	1	Promoter (<=1kb)	1	357091	358248	1158	2	-160	19883135	XM_008595220.1	XP_008593442.1	geranylgeranyl pyrophosphate synthetase
BBA_00123	NW_007930836.1	357548	357555	8	+	11.0816	9.81e-05	1	Promoter (<=1kb)	1	357091	358248	1158	2	693	19883135	XM_008595220.1	XP_008593442.1	geranylgeranyl pyrophosphate synthetase
BBA_00126	NW_007930836.1	367370	367377	8	+	12.9694	9.9e-06	1	Promoter (2-3kb)	1	369658	373338	3681	1	-2281	19883138	XM_008595223.1	XP_008593445.1	protein kinase, putative
BBA_00126	NW_007930836.1	368099	368106	8	+	11.3673	7.4e-05	1	Promoter (1-2kb)	1	369658	373338	3681	1	-1552	19883138	XM_008595223.1	XP_008593445.1	protein kinase, putative
BBA_00127	NW_007930836.1	373936	373943	8	-	11.0816	9.81e-05	1	Promoter (3-4kb)	1	374371	377320	2950	2	3384	19883139	XM_008595224.1	XP_008593446.1	uncharacterized protein
BBA_00130	NW_007930836.1	383849	383856	8	+	12.0408	3.18e-05	1	Promoter (1-2kb)	1	382087	384236	2150	1	1762	19883142	XM_008595227.1	XP_008593449.1	WD domain-containing protein
BBA_00136	NW_007930836.1	393627	393634	8	-	11.0816	9.81e-05	1	Promoter (<=1kb)	1	392507	393532	1026	2	-102	19883148	XM_008595233.1	XP_008593455.1	TH14-3-3 protein
BBA_00140	NW_007930836.1	403153	403160	8	+	11.2041	8.6e-05	1	Promoter (<=1kb)	1	403673	405258	1586	1	-513	19883152	XM_008595237.1	XP_008593459.1	eukaryotic translation initiation factor 2 subunit gamma
BBA_00144	NW_007930836.1	415441	415448	8	+	12.1327	2.2e-05	1	Promoter (<=1kb)	1	415281	416591	1311	1	160	19883156	XM_008595241.1	XP_008593463.1	uncharacterized protein
BBA_00145	NW_007930836.1	419384	419391	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	1	418157	418687	531	2	-704	19883157	XM_008595242.1	XP_008593464.1	prenylated Rab acceptor 1
BBA_00146	NW_007930836.1	421201	421208	8	+	11.0816	9.81e-05	1	Promoter (2-3kb)	1	421381	423528	2148	2	2320	19883158	XM_008595243.1	XP_008593465.1	ELMO/CED-12 family protein
BBA_00149	NW_007930836.1	435419	435426	8	-	11.3673	7.4e-05	1	Promoter (1-2kb)	1	431727	433778	2052	2	-1648	19883161	XM_008595246.1	XP_008593468.1	ATP-NAD kinase
BBA_00152	NW_007930836.1	446395	446402	8	+	11.9184	4.17e-05	1	Promoter (3-4kb)	1	440946	442502	1557	2	-3893	19883164	XM_008595249.1	XP_008593471.1	uncharacterized protein
BBA_00152	NW_007930836.1	443502	443509	8	-	11.9184	4.17e-05	1	Promoter (1-2kb)	1	440946	442502	1557	2	-1007	19883164	XM_008595249.1	XP_008593471.1	uncharacterized protein
BBA_00153	NW_007930836.1	448554	448561	8	+	11.9184	4.17e-05	1	Promoter (2-3kb)	1	449807	451058	1252	2	2497	19883165	XM_008595250.1	XP_008593472.1	carbohydrate kinase
BBA_00156	NW_007930836.1	458545	458552	8	+	11.3673	7.4e-05	1	Promoter (<=1kb)	1	457639	458577	939	1	906	19883168	XM_008595253.1	XP_008593475.1	LSM domain-containing protein
BBA_00159	NW_007930836.1	462908	462915	8	+	11.3673	7.4e-05	1	Promoter (<=1kb)	1	462812	466262	3451	1	96	19883171	XM_008595256.1	XP_008593478.1	uncharacterized protein
BBA_00160	NW_007930836.1	470681	470688	8	-	11.0816	9.81e-05	1	Promoter (2-3kb)	1	466529	467921	1393	2	-2767	19883172	XM_008595257.1	XP_008593479.1	uncharacterized protein
BBA_00161	NW_007930836.1	472967	472974	8	-	11.0816	9.81e-05	1	Promoter (1-2kb)	1	474040	478974	4935	1	-1073	19883173	XM_008595258.1	XP_008593480.1	RhoGAP domain-containing protein
BBA_00163	NW_007930836.1	486841	486848	8	-	11.3673	7.4e-05	1	Promoter (1-2kb)	1	484066	484950	885	2	-1898	19883175	XM_008595260.1	XP_008593482.1	uncharacterized protein
BBA_00164	NW_007930836.1	488348	488355	8	+	11.0816	9.81e-05	1	Promoter (2-3kb)	1	488963	490680	1718	2	2325	19883176	XM_008595261.1	XP_008593483.1	WLM domain-containing protein
BBA_00164	NW_007930836.1	491543	491550	8	-	12.0408	3.18e-05	1	Promoter (<=1kb)	1	488963	490680	1718	2	-870	19883176	XM_008595261.1	XP_008593483.1	WLM domain-containing protein
BBA_00171	NW_007930836.1	508720	508727	8	+	11.0816	9.81e-05	1	Promoter (<=1kb)	1	509005	510510	1506	1	-278	19883183	XM_008595268.1	XP_008593490.1	serine/threonine protein kinase, putative
BBA_00171	NW_007930836.1	511148	511155	8	-	11.2041	8.6e-05	1	Promoter (2-3kb)	1	509005	510510	1506	1	2150	19883183	XM_008595268.1	XP_008593490.1	serine/threonine protein kinase, putative
BBA_00172	NW_007930836.1	513466	513473	8	-	12.9694	9.9e-06	1	Promoter (1-2kb)	1	510792	515047	4256	2	1581	19883184	XM_008595269.1	XP_008593491.1	glycoside hydrolase family 38
BBA_00173	NW_007930836.1	516117	516124	8	-	12.0408	3.18e-05	1	Promoter (<=1kb)	1	516143	518918	2776	1	-26	19883185	XM_008595270.1	XP_008593492.1	MutS domain V
BBA_00175	NW_007930836.1	520998	521005	8	+	12.0408	3.18e-05	1	Promoter (<=1kb)	1	521036	522784	1749	1	-31	19883187	XM_008595272.1	XP_008593494.1	WD repeat domain-containing protein
BBA_00177	NW_007930836.1	528572	528579	8	-	12.0408	3.18e-05	1	Promoter (<=1kb)	1	526873	528858	1986	2	286	19883189	XM_008595274.1	XP_008593496.1	CAP-Gly domain-containing protein
BBA_00177	NW_007930836.1	527984	527991	8	+	11.7959	6.59e-05	1	Promoter (<=1kb)	1	526873	528858	1986	2	867	19883189	XM_008595274.1	XP_008593496.1	CAP-Gly domain-containing protein
BBA_00181	NW_007930836.1	543492	543499	8	-	11.9184	4.17e-05	1	Promoter (<=1kb)	1	543865	550509	6645	1	-373	19883193	XM_008595278.1	XP_008593500.1	BAH/PHD-containing protein
BBA_00188	NW_007930836.1	569268	569275	8	-	11.0816	9.81e-05	1	Promoter (<=1kb)	1	568984	570755	1772	1	291	19883200	XM_008595285.1	XP_008593507.1	T-complex protein 1
BBA_00193	NW_007930836.1	584643	584650	8	-	11.0816	9.81e-05	1	Promoter (2-3kb)	1	582582	584636	2055	1	2068	19883205	XM_008595290.1	XP_008593512.1	galactose oxidase precursor
BBA_00195	NW_007930836.1	590979	590986	8	+	11.0816	9.81e-05	1	Promoter (<=1kb)	1	589723	591214	1492	2	228	19883207	XM_008595292.1	XP_008593514.1	mannitol 1-phosphate dehydrogenase
BBA_00195	NW_007930836.1	590433	590440	8	+	11.0816	9.81e-05	1	Promoter (<=1kb)	1	589723	591214	1492	2	774	19883207	XM_008595292.1	XP_008593514.1	mannitol 1-phosphate dehydrogenase
BBA_00198	NW_007930836.1	597804	597811	8	+	11.0816	9.81e-05	1	Promoter (<=1kb)	1	595755	597031	1277	2	-773	19883210	XM_008595295.1	XP_008593517.1	cellobiose dehydrogenase
BBA_00198	NW_007930836.1	596344	596351	8	+	11.0816	9.81e-05	1	Promoter (<=1kb)	1	595755	597031	1277	2	680	19883210	XM_008595295.1	XP_008593517.1	cellobiose dehydrogenase
BBA_00199	NW_007930836.1	598181	598188	8	-	11.2041	8.6e-05	1	Promoter (<=1kb)	1	598393	598748	356	2	567	19883211	XM_008595296.1	XP_008593518.1	uncharacterized protein
BBA_00204	NW_007930836.1	610002	610009	8	-	11.7959	6.59e-05	1	Promoter (<=1kb)	1	609662	610897	1236	2	895	19883216	XM_008595301.1	XP_008593523.1	cyclin domain-containing protein
BBA_00205	NW_007930836.1	618938	618945	8	+	11.0816	9.81e-05	1	Promoter (3-4kb)	1	615510	616403	894	1	3428	19883217	XM_008595302.1	XP_008593524.1	uncharacterized protein
BBA_00205	NW_007930836.1	618406	618413	8	+	11.0816	9.81e-05	1	Promoter (2-3kb)	1	615510	616403	894	1	2896	19883217	XM_008595302.1	XP_008593524.1	uncharacterized protein
BBA_00206	NW_007930836.1	620264	620271	8	-	11.8265	5.38e-05	1	Promoter (3-4kb)	1	623342	623732	391	1	-3078	19883218	XM_008595303.1	XP_008593525.1	uncharacterized protein
BBA_00206	NW_007930836.1	619428	619435	8	+	11.2041	8.6e-05	1	Promoter (3-4kb)	1	623342	623732	391	1	-3907	19883218	XM_008595303.1	XP_008593525.1	uncharacterized protein
BBA_00206	NW_007930836.1	621281	621288	8	-	11.0816	9.81e-05	1	Promoter (2-3kb)	1	623342	623732	391	1	-2061	19883218	XM_008595303.1	XP_008593525.1	uncharacterized protein
BBA_00207	NW_007930836.1	629818	629825	8	-	12.9694	9.9e-06	1	Promoter (3-4kb)	1	631395	633122	1728	2	3304	19883219	XM_008595304.1	XP_008593526.1	cation diffusion facilitator family transporter
BBA_00207	NW_007930836.1	631822	631829	8	-	11.7959	6.59e-05	1	Promoter (1-2kb)	1	631395	633122	1728	2	1300	19883219	XM_008595304.1	XP_008593526.1	cation diffusion facilitator family transporter
BBA_00208	NW_007930836.1	639102	639109	8	-	11.8265	5.38e-05	1	Promoter (<=1kb)	1	638137	639079	943	2	-30	19883220	XM_008595305.1	XP_008593527.1	40S ribosomal protein S2
BBA_00211	NW_007930836.1	644915	644922	8	+	11.7959	6.59e-05	1	Promoter (1-2kb)	1	642160	643524	1365	2	-1391	19883223	XM_008595308.1	XP_008593530.1	integral membrane protein, putative
BBA_00213	NW_007930836.1	650184	650191	8	-	11.7959	6.59e-05	1	Promoter (<=1kb)	1	649237	650332	1096	2	148	19883225	XM_008595310.1	XP_008593532.1	nitrilotriacetate monooxygenase component B
BBA_00218	NW_007930836.1	661172	661179	8	-	11.0816	9.81e-05	1	Promoter (1-2kb)	1	659749	661008	1260	1	1430	19883230	XM_008595315.1	XP_008593537.1	regulator of G-protein signaling domain-containing protein
BBA_00221	NW_007930836.1	670818	670825	8	-	11.3673	7.4e-05	1	Promoter (<=1kb)	1	669281	670983	1703	2	165	19883233	XM_008595318.1	XP_008593540.1	Cytochrome P450 CYP51F1
BBA_00222	NW_007930836.1	673396	673403	8	-	11.0816	9.81e-05	1	Promoter (<=1kb)	1	671971	673275	1305	2	-128	19883234	XM_008595319.1	XP_008593541.1	uncharacterized protein
BBA_00222	NW_007930836.1	674011	674018	8	+	11.0816	9.81e-05	1	Promoter (<=1kb)	1	671971	673275	1305	2	-736	19883234	XM_008595319.1	XP_008593541.1	uncharacterized protein
BBA_00229	NW_007930836.1	683568	683575	8	+	11.3673	7.4e-05	1	Promoter (<=1kb)	1	682577	683255	679	1	991	19883241	XM_008595326.1	XP_008593548.1	mitochondrial ribosomal protein subunit L37
BBA_00229	NW_007930836.1	683531	683538	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	1	682577	683255	679	1	954	19883241	XM_008595326.1	XP_008593548.1	mitochondrial ribosomal protein subunit L37
BBA_00230	NW_007930836.1	683884	683891	8	-	11.0816	9.81e-05	1	Promoter (<=1kb)	1	683470	684803	1334	2	919	19883242	XM_008595327.1	XP_008593549.1	WASP-interacting protein-like protein vrp1p
BBA_00233	NW_007930836.1	689543	689550	8	+	11.2041	8.6e-05	1	Promoter (<=1kb)	1	689528	690226	699	1	15	19883245	XM_008595330.1	XP_008593552.1	uncharacterized protein
BBA_00235	NW_007930836.1	693744	693751	8	+	11.0816	9.81e-05	1	Promoter (<=1kb)	1	692237	693087	851	2	-657	19883247	XM_008595332.1	XP_008593554.1	peptidase A4 family protein
BBA_00240	NW_007930836.1	712202	712209	8	-	11.0816	9.81e-05	1	Promoter (2-3kb)	1	707782	710057	2276	2	-2152	19883252	XM_008595337.1	XP_008593559.1	Spa2-like protein
BBA_00241	NW_007930836.1	716050	716057	8	+	11.3673	7.4e-05	1	Promoter (1-2kb)	1	713923	714743	821	2	-1307	19883253	XM_008595338.1	XP_008593560.1	Ssu72-like protein
BBA_00244	NW_007930836.1	722440	722447	8	-	12.1327	2.2e-05	1	Promoter (<=1kb)	1	721939	722391	453	1	508	19883256	XM_008595341.1	XP_008593563.1	BOUP1-like protein
BBA_00255	NW_007930836.1	749431	749438	8	+	11.0816	9.81e-05	1	Promoter (<=1kb)	1	749238	750569	1332	1	193	19883267	XM_008595352.1	XP_008593574.1	putative aspartyl protease
BBA_00260	NW_007930836.1	771421	771428	8	-	12.9694	9.9e-06	1	Promoter (2-3kb)	1	768897	774238	5342	2	2817	19883272	XM_008595357.1	XP_008593579.1	RNA polymerase Rpb1
BBA_00260	NW_007930836.1	768494	768501	8	-	11.9184	4.17e-05	1	Distal Intergenic	1	768897	774238	5342	2	5744	19883272	XM_008595357.1	XP_008593579.1	RNA polymerase Rpb1
BBA_00260	NW_007930836.1	768762	768769	8	-	11.0816	9.81e-05	1	Downstream (<=300bp)	1	768897	774238	5342	2	5476	19883272	XM_008595357.1	XP_008593579.1	RNA polymerase Rpb1
BBA_00260	NW_007930836.1	768155	768162	8	+	11.0816	9.81e-05	1	Distal Intergenic	1	768897	774238	5342	2	6076	19883272	XM_008595357.1	XP_008593579.1	RNA polymerase Rpb1
BBA_00260	NW_007930836.1	767170	767177	8	+	11.0816	9.81e-05	1	Distal Intergenic	1	768897	774238	5342	2	7061	19883272	XM_008595357.1	XP_008593579.1	RNA polymerase Rpb1
BBA_00265	NW_007930836.1	787213	787220	8	-	11.7959	6.59e-05	1	Promoter (<=1kb)	1	782947	786360	3414	2	-860	19883277	XM_008595362.1	XP_008593584.1	morphogenesis protein
BBA_00265	NW_007930836.1	788380	788387	8	+	12.0408	3.18e-05	1	Promoter (2-3kb)	1	782947	786360	3414	2	-2020	19883277	XM_008595362.1	XP_008593584.1	morphogenesis protein
BBA_00274	NW_007930836.1	809163	809170	8	-	12.0408	3.18e-05	1	Promoter (1-2kb)	1	806966	810430	3465	2	1267	19883286	XM_008595371.1	XP_008593593.1	DNA excision repair protein
BBA_00291	NW_007930836.1	853303	853310	8	+	11.0816	9.81e-05	1	Promoter (2-3kb)	1	853411	855546	2136	2	2236	19883303	XM_008595388.1	XP_008593610.1	COM1 protein
BBA_00292	NW_007930836.1	862911	862918	8	+	12.1327	2.2e-05	1	Promoter (<=1kb)	1	863592	869210	5619	1	-674	19883304	XM_008595389.1	XP_008593611.1	WD domain-containing protein
BBA_00293	NW_007930836.1	869619	869626	8	+	11.0816	9.81e-05	1	Promoter (<=1kb)	1	869438	870574	1137	2	948	19883305	XM_008595390.1	XP_008593612.1	PIG-P domain-containing protein
BBA_00293	NW_007930836.1	869906	869913	8	+	12.9694	9.9e-06	1	Promoter (<=1kb)	1	869438	870574	1137	2	661	19883305	XM_008595390.1	XP_008593612.1	PIG-P domain-containing protein
BBA_00297	NW_007930836.1	886316	886323	8	+	11.7959	6.59e-05	1	Promoter (<=1kb)	1	887187	891663	4477	1	-864	19883309	XM_008595394.1	XP_008593616.1	class V chitinase, putative
BBA_00299	NW_007930836.1	898352	898359	8	+	11.0816	9.81e-05	1	Promoter (2-3kb)	1	894207	895565	1359	2	-2787	19883311	XM_008595396.1	XP_008593618.1	uncharacterized protein
BBA_00303	NW_007930836.1	916314	916321	8	+	11.0816	9.81e-05	1	Promoter (1-2kb)	1	917512	918763	1252	1	-1191	19883315	XM_008595400.1	XP_008593622.1	endoglucanase, putative
BBA_00306	NW_007930836.1	926824	926831	8	+	11.0816	9.81e-05	1	Promoter (1-2kb)	1	925317	927512	2196	1	1507	19883318	XM_008595403.1	XP_008593625.1	DEAD/DEAH box helicase
BBA_00307	NW_007930836.1	929444	929451	8	+	12.0408	3.18e-05	1	Promoter (<=1kb)	1	930066	931759	1694	1	-615	19883319	XM_008595404.1	XP_008593626.1	Protein of unknown function DUF2401, secretory
BBA_00307	NW_007930836.1	929779	929786	8	+	11.0816	9.81e-05	1	Promoter (<=1kb)	1	930066	931759	1694	1	-280	19883319	XM_008595404.1	XP_008593626.1	Protein of unknown function DUF2401, secretory
BBA_00307	NW_007930836.1	927833	927840	8	-	12.1327	2.2e-05	1	Promoter (2-3kb)	1	930066	931759	1694	1	-2233	19883319	XM_008595404.1	XP_008593626.1	Protein of unknown function DUF2401, secretory
BBA_00311	NW_007930836.1	940481	940488	8	+	12.0408	3.18e-05	1	Promoter (<=1kb)	1	939758	941319	1562	1	723	19883323	XM_008595408.1	XP_008593630.1	UTP-glucose-1-phosphate uridylyltransferase
BBA_00311	NW_007930836.1	939129	939136	8	+	12.0408	3.18e-05	1	Promoter (<=1kb)	1	939758	941319	1562	1	-622	19883323	XM_008595408.1	XP_008593630.1	UTP-glucose-1-phosphate uridylyltransferase
BBA_00322	NW_007930836.1	971757	971764	8	+	11.0816	9.81e-05	1	Promoter (1-2kb)	1	971914	972768	855	2	1004	19883334	XM_008595419.1	XP_008593641.1	metalloprotease-like protein
BBA_00323	NW_007930836.1	975555	975562	8	-	11.3673	7.4e-05	1	Promoter (1-2kb)	1	976859	978710	1852	1	-1304	19883335	XM_008595420.1	XP_008593642.1	inosine-5-monophosphate dehydrogenase
BBA_00327	NW_007930836.1	991568	991575	8	+	12.0408	3.18e-05	1	Promoter (1-2kb)	1	990382	992014	1633	1	1186	NA	NA	NA	NA
BBA_00327	NW_007930836.1	993121	993128	8	-	12.9694	9.9e-06	1	Promoter (2-3kb)	1	990382	992014	1633	1	2746	NA	NA	NA	NA
BBA_00327	NW_007930836.1	992087	992094	8	+	11.8265	5.38e-05	1	Promoter (1-2kb)	1	990382	992014	1633	1	1705	NA	NA	NA	NA
BBA_00339	NW_007930836.1	1032998	1033005	8	+	11.0816	9.81e-05	1	Promoter (<=1kb)	1	1031139	1032851	1713	2	-147	NA	NA	NA	NA
BBA_00347	NW_007930836.1	1050376	1050383	8	-	12.9694	9.9e-06	1	Promoter (<=1kb)	1	1048794	1050290	1497	2	-93	NA	NA	NA	NA
BBA_00348	NW_007930836.1	1052282	1052289	8	+	11.7959	6.59e-05	1	Promoter (<=1kb)	1	1051469	1052507	1039	1	813	NA	NA	NA	NA
BBA_00349	NW_007930836.1	1053270	1053277	8	-	11.3673	7.4e-05	1	Promoter (<=1kb)	1	1053472	1054923	1452	1	-202	NA	NA	NA	NA
BBA_00351	NW_007930836.1	1057144	1057151	8	-	11.0816	9.81e-05	1	Promoter (<=1kb)	1	1056464	1057838	1375	2	694	NA	NA	NA	NA
BBA_00353	NW_007930836.1	1061328	1061335	8	-	12.1327	2.2e-05	1	Promoter (1-2kb)	1	1060696	1062809	2114	2	1481	NA	NA	NA	NA
BBA_00353	NW_007930836.1	1063587	1063594	8	+	11.8265	5.38e-05	1	Promoter (<=1kb)	1	1060696	1062809	2114	2	-778	NA	NA	NA	NA
BBA_00357	NW_007930836.1	1073955	1073962	8	-	12.0408	3.18e-05	1	Promoter (4-5kb)	1	1068983	1071043	2061	1	4979	NA	NA	NA	NA
BBA_00358	NW_007930836.1	1088259	1088266	8	-	11.0816	9.81e-05	1	Promoter (<=1kb)	1	1071787	1087440	15654	2	-826	NA	NA	NA	NA
