seqnames	start	end	width	strand	score	p_value	q_value	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS
NW_007930840.1	1140794	1140803	10	+	9.03139	9.09e-07	1	Promoter (2-3kb)	5	1141750	1143271	1522	2	BBA_02645	2468
NW_007930840.1	1211588	1211597	10	+	9.03139	9.09e-07	1	Promoter (1-2kb)	5	1213334	1215196	1863	1	BBA_02656	-1737
NW_007930839.1	1424676	1424685	10	-	9.03139	9.09e-07	1	Promoter (<=1kb)	4	1425296	1427765	2470	1	BBA_02239	-620
NW_007930836.1	1978925	1978934	10	+	9.03139	9.09e-07	1	Promoter (<=1kb)	1	1979015	1979514	500	1	BBA_00646	-81
NW_007930949.1	1145	1154	10	+	8.67713	2.02e-06	1	Promoter (<=1kb)	114	1394	1825	432	2	BBA_10276	671
NW_007930931.1	5705	5714	10	+	8.67713	2.02e-06	1	Promoter (<=1kb)	96	5146	6540	1395	1	BBA_10173	559
NW_007930960.1	8879	8888	10	-	8.67713	2.02e-06	1	Promoter (2-3kb)	124	9296	10935	1640	2	BBA_10312	2056
NW_007930888.1	10418	10427	10	-	8.67713	2.02e-06	1	Promoter (<=1kb)	53	10443	10862	420	1	BBA_09399	-25
NW_007930904.1	20222	20231	10	+	8.67713	2.02e-06	1	Promoter (<=1kb)	69	18381	21025	2645	2	BBA_09812	794
NW_007930864.1	21347	21356	10	-	8.67713	2.02e-06	1	Promoter (<=1kb)	29	18170	20425	2256	2	BBA_07883	-931
NW_007930893.1	22670	22679	10	+	8.67713	2.02e-06	1	Promoter (1-2kb)	58	24268	24783	516	1	BBA_09559	-1589
NW_007930838.1	30423	30432	10	-	8.67713	2.02e-06	1	Promoter (1-2kb)	3	27794	32073	4280	2	BBA_01248	1650
NW_007930861.1	44041	44050	10	-	8.67713	2.02e-06	1	Promoter (<=1kb)	26	43791	44701	911	1	BBA_07572	259
NW_007930848.1	65985	65994	10	-	8.67713	2.02e-06	1	Distal Intergenic	13	70764	71645	882	2	BBA_05137	5660
NW_007930837.1	68882	68891	10	-	8.67713	2.02e-06	1	Promoter (<=1kb)	2	69247	71166	1920	1	BBA_00701	-365
NW_007930842.1	74599	74608	10	+	8.67713	2.02e-06	1	Promoter (<=1kb)	7	73752	74267	516	1	BBA_03231	847
NW_007930890.1	79191	79200	10	+	8.67713	2.02e-06	1	Promoter (1-2kb)	55	76900	77244	345	2	BBA_09488	-1947
NW_007930836.1	91386	91395	10	+	8.67713	2.02e-06	1	Promoter (<=1kb)	1	92358	93023	666	1	BBA_00031	-963
NW_007930866.1	96314	96323	10	-	8.67713	2.02e-06	1	Promoter (1-2kb)	31	95051	96319	1269	1	BBA_08112	1272
NW_007930864.1	100915	100924	10	+	8.67713	2.02e-06	1	Promoter (1-2kb)	29	102108	102993	886	1	BBA_07909	-1184
NW_007930885.1	114634	114643	10	-	8.67713	2.02e-06	1	Promoter (<=1kb)	50	112349	114144	1796	2	BBA_09325	-499
NW_007930859.1	132025	132034	10	-	8.67713	2.02e-06	1	Promoter (1-2kb)	24	133354	133605	252	1	BBA_07322	-1329
NW_007930857.1	160014	160023	10	-	8.67713	2.02e-06	1	Promoter (3-4kb)	22	160471	163476	3006	2	BBA_06998	3462
NW_007930866.1	186396	186405	10	-	8.67713	2.02e-06	1	Promoter (<=1kb)	31	186420	186923	504	2	BBA_08145	527
NW_007930870.1	193409	193418	10	-	8.67713	2.02e-06	1	Promoter (<=1kb)	35	193820	195426	1607	1	BBA_08512	-411
NW_007930872.1	196872	196881	10	-	8.67713	2.02e-06	1	Promoter (<=1kb)	37	197404	199109	1706	1	BBA_08662	-532
NW_007930868.1	216849	216858	10	-	8.67713	2.02e-06	1	Distal Intergenic	33	223145	225062	1918	1	BBA_08314	-6296
NW_007930850.1	227275	227284	10	-	8.67713	2.02e-06	1	Promoter (2-3kb)	15	227471	229681	2211	2	BBA_05643	2406
NW_007930854.1	269358	269367	10	-	8.67713	2.02e-06	1	Promoter (1-2kb)	19	267800	270542	2743	1	BBA_06506	1567
NW_007930853.1	287794	287803	10	-	8.67713	2.02e-06	1	Promoter (<=1kb)	18	287619	288828	1210	1	BBA_06289	184
NW_007930842.1	386429	386438	10	+	8.67713	2.02e-06	1	Promoter (1-2kb)	7	384899	385399	501	2	BBA_03343	-1030
NW_007930842.1	404760	404769	10	+	8.67713	2.02e-06	1	Promoter (<=1kb)	7	404770	405525	756	2	BBA_03350	756
NW_007930858.1	435059	435068	10	+	8.67713	2.02e-06	1	Promoter (2-3kb)	23	432264	433892	1629	1	BBA_07249	2795
NW_007930850.1	474792	474801	10	-	8.67713	2.02e-06	1	Promoter (<=1kb)	15	475274	476023	750	1	BBA_05734	-482
NW_007930846.1	481008	481017	10	-	8.67713	2.02e-06	1	Promoter (<=1kb)	11	481566	482249	684	1	BBA_04789	-558
NW_007930858.1	493522	493531	10	-	8.67713	2.02e-06	1	Promoter (<=1kb)	23	493392	494285	894	1	BBA_07268	139
NW_007930847.1	507213	507222	10	+	8.67713	2.02e-06	1	Promoter (<=1kb)	12	505890	506823	934	2	BBA_05045	-390
NW_007930842.1	569457	569466	10	+	8.67713	2.02e-06	1	Promoter (1-2kb)	7	570144	571293	1150	2	BBA_03394	1827
NW_007930852.1	577879	577888	10	+	8.67713	2.02e-06	1	Promoter (<=1kb)	17	577289	577934	646	1	BBA_06187	590
NW_007930849.1	716222	716231	10	+	8.67713	2.02e-06	1	Promoter (2-3kb)	14	713286	713996	711	2	BBA_05578	-2226
NW_007930847.1	717459	717468	10	+	8.67713	2.02e-06	1	Promoter (1-2kb)	12	716987	719095	2109	2	BBA_05116	1627
NW_007930842.1	732677	732686	10	-	8.67713	2.02e-06	1	Promoter (<=1kb)	7	731620	732333	714	2	BBA_03447	-353
NW_007930845.1	739277	739286	10	-	8.67713	2.02e-06	1	Promoter (<=1kb)	10	740118	742141	2024	1	BBA_04576	-841
NW_007930841.1	789146	789155	10	+	8.67713	2.02e-06	1	Promoter (<=1kb)	6	789478	791149	1672	1	BBA_03002	-323
NW_007930846.1	811637	811646	10	-	8.67713	2.02e-06	1	Promoter (1-2kb)	11	808460	809744	1285	2	BBA_04881	-1902
NW_007930838.1	990322	990331	10	-	8.67713	2.02e-06	1	Promoter (1-2kb)	3	990619	991528	910	2	BBA_01536	1206
NW_007930842.1	1056354	1056363	10	-	8.67713	2.02e-06	1	Promoter (1-2kb)	7	1057355	1058853	1499	1	BBA_03566	-1001
NW_007930837.1	1072621	1072630	10	+	8.67713	2.02e-06	1	Distal Intergenic	2	1078289	1079422	1134	2	BBA_00972	6792
NW_007930841.1	1089953	1089962	10	-	8.67713	2.02e-06	1	Promoter (1-2kb)	6	1088568	1089624	1057	1	BBA_03106	1394
NW_007930837.1	1158965	1158974	10	+	8.67713	2.02e-06	1	Promoter (2-3kb)	2	1154477	1156336	1860	2	BBA_00995	-2629
NW_007930841.1	1182856	1182865	10	+	8.67713	2.02e-06	1	Promoter (<=1kb)	6	1180559	1182284	1726	2	BBA_03131	-572
NW_007930837.1	1251155	1251164	10	-	8.67713	2.02e-06	1	Promoter (1-2kb)	2	1250911	1252655	1745	2	BBA_01020	1500
NW_007930838.1	1406867	1406876	10	-	8.67713	2.02e-06	1	Promoter (2-3kb)	3	1404316	1405239	924	1	BBA_01671	2560
NW_007930836.1	1904354	1904363	10	-	8.67713	2.02e-06	1	Promoter (<=1kb)	1	1901849	1903744	1896	2	BBA_00616	-619
NW_007930876.1	7151	7160	10	+	8.60538	3.12e-06	1	Promoter (<=1kb)	41	6168	6869	702	1	BBA_08833	983
NW_007930869.1	7746	7755	10	-	8.60538	3.12e-06	1	Promoter (2-3kb)	34	7367	9898	2532	2	BBA_08335	2152
NW_007930883.1	9735	9744	10	-	8.60538	3.12e-06	1	Promoter (<=1kb)	48	7210	9590	2381	2	BBA_09219	-154
NW_007930940.1	10228	10237	10	+	8.60538	3.12e-06	1	Promoter (1-2kb)	105	9220	13065	3846	1	BBA_10239	1008
NW_007930844.1	15467	15476	10	-	8.60538	3.12e-06	1	Promoter (<=1kb)	9	15357	20988	5632	1	BBA_04000	119
NW_007930875.1	21141	21150	10	+	8.60538	3.12e-06	1	Promoter (2-3kb)	40	16944	18920	1977	2	BBA_08773	-2221
NW_007930843.1	22632	22641	10	-	8.60538	3.12e-06	1	Promoter (1-2kb)	8	23916	25256	1341	1	BBA_03637	-1284
NW_007930896.1	42565	42574	10	+	8.60538	3.12e-06	1	Promoter (<=1kb)	61	41185	41618	434	2	BBA_09645	-947
NW_007930912.1	42562	42571	10	-	8.60538	3.12e-06	1	Promoter (<=1kb)	77	42175	43607	1433	1	BBA_09964	396
NW_007930857.1	48505	48514	10	-	8.60538	3.12e-06	1	Promoter (<=1kb)	22	48381	49986	1606	1	BBA_06967	133
NW_007930851.1	49124	49133	10	+	8.60538	3.12e-06	1	Promoter (<=1kb)	16	48503	51296	2794	1	BBA_05818	621
NW_007930864.1	57350	57359	10	+	8.60538	3.12e-06	1	Promoter (1-2kb)	29	57392	59129	1738	2	BBA_07892	1770
NW_007930851.1	68849	68858	10	-	8.60538	3.12e-06	1	Promoter (1-2kb)	16	66318	67262	945	2	BBA_05825	-1596
NW_007930870.1	94059	94068	10	-	8.60538	3.12e-06	1	Promoter (2-3kb)	35	91571	97961	6391	1	BBA_08477	2497
NW_007930859.1	100920	100929	10	-	8.60538	3.12e-06	1	Promoter (<=1kb)	24	101130	103190	2061	1	BBA_07311	-210
NW_007930864.1	107677	107686	10	+	8.60538	3.12e-06	1	Promoter (1-2kb)	29	107607	108724	1118	2	BBA_07912	1038
NW_007930860.1	153461	153470	10	-	8.60538	3.12e-06	1	Promoter (2-3kb)	25	153770	155926	2157	2	BBA_07477	2465
NW_007930869.1	156342	156351	10	-	8.60538	3.12e-06	1	Promoter (<=1kb)	34	154295	155833	1539	2	BBA_08393	-518
NW_007930875.1	174046	174055	10	+	8.60538	3.12e-06	1	Promoter (2-3kb)	40	176831	177277	447	1	BBA_08825	-2776
NW_007930874.1	178261	178270	10	-	8.60538	3.12e-06	1	Promoter (2-3kb)	39	179822	180346	525	2	BBA_08760	2085
NW_007930837.1	186115	186124	10	-	8.60538	3.12e-06	1	Promoter (2-3kb)	2	183716	187107	3392	1	BBA_00739	2408
NW_007930836.1	192446	192455	10	-	8.60538	3.12e-06	1	Promoter (<=1kb)	1	190905	192006	1102	2	BBA_00067	-449
NW_007930836.1	207743	207752	10	+	8.60538	3.12e-06	1	Promoter (1-2kb)	1	208955	214143	5189	1	BBA_00072	-1203
NW_007930863.1	232171	232180	10	-	8.60538	3.12e-06	1	Promoter (<=1kb)	28	231645	235130	3486	1	BBA_07846	535
NW_007930860.1	296875	296884	10	-	8.60538	3.12e-06	1	Promoter (<=1kb)	25	294893	296459	1567	2	BBA_07525	-425
NW_007930859.1	296927	296936	10	-	8.60538	3.12e-06	1	Promoter (<=1kb)	24	297472	300526	3055	1	BBA_07378	-545
NW_007930839.1	298737	298746	10	+	8.60538	3.12e-06	1	Promoter (4-5kb)	4	293691	294282	592	2	BBA_01883	-4455
NW_007930855.1	306140	306149	10	+	8.60538	3.12e-06	1	Promoter (2-3kb)	20	308643	310422	1780	1	BBA_06729	-2494
NW_007930851.1	311147	311156	10	-	8.60538	3.12e-06	1	Promoter (<=1kb)	16	309354	311879	2526	2	BBA_05912	732
NW_007930850.1	317957	317966	10	-	8.60538	3.12e-06	1	Promoter (<=1kb)	15	313747	317243	3497	2	BBA_05678	-723
NW_007930855.1	368074	368083	10	-	8.60538	3.12e-06	1	Promoter (1-2kb)	20	366989	367240	252	1	BBA_06750	1094
NW_007930843.1	371512	371521	10	+	8.60538	3.12e-06	1	Promoter (<=1kb)	8	370933	371707	775	2	BBA_03755	186
NW_007930844.1	377057	377066	10	+	8.60538	3.12e-06	1	Promoter (1-2kb)	9	371023	375538	4516	2	BBA_04117	-1519
NW_007930837.1	404621	404630	10	-	8.60538	3.12e-06	1	Distal Intergenic	2	393320	395232	1913	2	BBA_00803	-9398
NW_007930852.1	412132	412141	10	-	8.60538	3.12e-06	1	Promoter (1-2kb)	17	408557	413851	5295	2	BBA_06137	1719
NW_007930837.1	469472	469481	10	-	8.60538	3.12e-06	1	Promoter (1-2kb)	2	463756	467967	4212	2	BBA_00821	-1514
NW_007930857.1	491416	491425	10	-	8.60538	3.12e-06	1	Promoter (2-3kb)	22	489336	492509	3174	1	BBA_07092	2089
NW_007930853.1	550254	550263	10	+	8.60538	3.12e-06	1	Promoter (4-5kb)	18	552957	555107	2151	2	BBA_06385	4844
NW_007930846.1	603365	603374	10	-	8.60538	3.12e-06	1	Promoter (<=1kb)	11	604188	614168	9981	1	BBA_04827	-823
NW_007930836.1	625142	625151	10	+	8.60538	3.12e-06	1	Promoter (1-2kb)	1	623342	623732	391	1	BBA_00206	1800
NW_007930844.1	688679	688688	10	-	8.60538	3.12e-06	1	Promoter (3-4kb)	9	690467	691766	1300	2	BBA_04214	3087
NW_007930840.1	757338	757347	10	-	8.60538	3.12e-06	1	Promoter (<=1kb)	5	757330	758006	677	2	BBA_02522	668
NW_007930842.1	767156	767165	10	-	8.60538	3.12e-06	1	Promoter (1-2kb)	7	765223	766740	1518	1	BBA_03460	1942
NW_007930838.1	770249	770258	10	-	8.60538	3.12e-06	1	Promoter (<=1kb)	3	770813	771765	953	1	BBA_01473	-564
NW_007930844.1	798605	798614	10	-	8.60538	3.12e-06	1	Promoter (1-2kb)	9	798853	800019	1167	2	BBA_04250	1414
NW_007930836.1	1016431	1016440	10	+	8.60538	3.12e-06	1	Promoter (<=1kb)	1	1015404	1016414	1011	2	BBA_00334	-17
NW_007930838.1	1073158	1073167	10	-	8.60538	3.12e-06	1	Promoter (<=1kb)	3	1073333	1075454	2122	1	BBA_01559	-175
NW_007930837.1	1208495	1208504	10	+	8.60538	3.12e-06	1	Promoter (<=1kb)	2	1206587	1208305	1719	2	BBA_01009	-190
NW_007930839.1	1262135	1262144	10	-	8.60538	3.12e-06	1	Promoter (<=1kb)	4	1261083	1262028	946	2	BBA_02188	-116
NW_007930840.1	1439155	1439164	10	-	8.60538	3.12e-06	1	Promoter (<=1kb)	5	1439666	1440385	720	1	BBA_02736	-511
NW_007930838.1	1455696	1455705	10	+	8.60538	3.12e-06	1	Promoter (<=1kb)	3	1452467	1455061	2595	2	BBA_01687	-635
NW_007930837.1	1640408	1640417	10	-	8.60538	3.12e-06	1	Promoter (1-2kb)	2	1640848	1641729	882	2	BBA_01146	1321
NW_007930836.1	1674322	1674331	10	+	8.60538	3.12e-06	1	Promoter (<=1kb)	1	1673165	1674478	1314	2	BBA_00547	147
NW_007930837.1	1679772	1679781	10	-	8.60538	3.12e-06	1	Promoter (<=1kb)	2	1680256	1681613	1358	1	BBA_01161	-484
NW_007930836.1	1800248	1800257	10	+	8.60538	3.12e-06	1	Promoter (<=1kb)	1	1797734	1800211	2478	2	BBA_00586	-37
NW_007930853.1	4009	4018	10	+	8.58744	4.03e-06	1	Promoter (1-2kb)	18	114	2243	2130	2	BBA_06208	-1766
NW_007930853.1	6846	6855	10	-	8.58744	4.03e-06	1	Promoter (<=1kb)	18	4327	6654	2328	2	BBA_06209	-201
NW_007930847.1	8228	8237	10	-	8.58744	4.03e-06	1	Promoter (<=1kb)	12	8146	8934	789	2	BBA_04903	706
NW_007930915.1	15030	15039	10	+	8.58744	4.03e-06	1	Promoter (3-4kb)	80	17369	18048	680	2	BBA_10004	3009
NW_007930869.1	16926	16935	10	+	8.58744	4.03e-06	1	Promoter (1-2kb)	34	15529	17317	1789	1	BBA_08338	1397
NW_007930844.1	17715	17724	10	-	8.58744	4.03e-06	1	Promoter (2-3kb)	9	15357	20988	5632	1	BBA_04000	2367
NW_007930887.1	19042	19051	10	+	8.58744	4.03e-06	1	Promoter (1-2kb)	52	19132	20612	1481	2	BBA_09373	1561
NW_007930872.1	27643	27652	10	-	8.58744	4.03e-06	1	Promoter (<=1kb)	37	27434	28158	725	1	BBA_08615	218
NW_007930904.1	32377	32386	10	+	8.58744	4.03e-06	1	Promoter (<=1kb)	69	32407	33302	896	2	BBA_09815	916
NW_007930855.1	37252	37261	10	+	8.58744	4.03e-06	1	Promoter (1-2kb)	20	35716	38521	2806	2	BBA_06647	1260
NW_007930878.1	50390	50399	10	-	8.58744	4.03e-06	1	Promoter (<=1kb)	43	50009	51263	1255	2	BBA_08969	873
NW_007930845.1	101326	101335	10	-	8.58744	4.03e-06	1	Promoter (2-3kb)	10	98235	99241	1007	2	BBA_04381	-2094
NW_007930873.1	121422	121431	10	-	8.58744	4.03e-06	1	Promoter (1-2kb)	38	120357	121742	1386	1	BBA_08686	1074
NW_007930868.1	153675	153684	10	+	8.58744	4.03e-06	1	Promoter (<=1kb)	33	152765	153826	1062	1	BBA_08300	910
NW_007930849.1	160085	160094	10	+	8.58744	4.03e-06	1	Promoter (<=1kb)	14	157411	159585	2175	2	BBA_05391	-500
NW_007930875.1	180330	180339	10	-	8.58744	4.03e-06	1	Promoter (<=1kb)	40	179999	183845	3847	1	BBA_08827	340
NW_007930839.1	180379	180388	10	-	8.58744	4.03e-06	1	Promoter (<=1kb)	4	179280	180238	959	2	BBA_01846	-150
NW_007930844.1	206805	206814	10	+	8.58744	4.03e-06	1	Promoter (1-2kb)	9	205982	207872	1891	2	BBA_04062	1058
NW_007930848.1	209968	209977	10	+	8.58744	4.03e-06	1	Promoter (1-2kb)	13	207495	208580	1086	2	BBA_05177	-1388
NW_007930858.1	210225	210234	10	+	8.58744	4.03e-06	1	Promoter (<=1kb)	23	206513	211036	4524	2	BBA_07173	802
NW_007930856.1	213115	213124	10	+	8.58744	4.03e-06	1	Promoter (<=1kb)	21	212784	214091	1308	2	BBA_06871	967
NW_007930856.1	233152	233161	10	-	8.58744	4.03e-06	1	Promoter (<=1kb)	21	231621	234056	2436	2	BBA_06875	904
NW_007930850.1	234527	234536	10	+	8.58744	4.03e-06	1	Promoter (2-3kb)	15	235481	237353	1873	2	BBA_05645	2817
NW_007930842.1	240333	240342	10	+	8.58744	4.03e-06	1	Promoter (<=1kb)	7	239945	240487	543	2	BBA_03290	145
NW_007930855.1	242012	242021	10	-	8.58744	4.03e-06	1	Promoter (<=1kb)	20	240961	242058	1098	2	BBA_06716	46
NW_007930857.1	244891	244900	10	-	8.58744	4.03e-06	1	Promoter (<=1kb)	22	243299	244919	1621	2	BBA_07024	28
NW_007930848.1	260287	260296	10	-	8.58744	4.03e-06	1	Promoter (<=1kb)	13	260193	261953	1761	1	BBA_05198	103
NW_007930844.1	297181	297190	10	-	8.58744	4.03e-06	1	Promoter (1-2kb)	9	298214	298971	758	1	BBA_04095	-1033
NW_007930857.1	304706	304715	10	+	8.58744	4.03e-06	1	Promoter (<=1kb)	22	303950	304761	812	1	BBA_07040	756
NW_007930856.1	312699	312708	10	+	8.58744	4.03e-06	1	Promoter (<=1kb)	21	313272	314138	867	1	BBA_06898	-564
NW_007930855.1	369173	369182	10	+	8.58744	4.03e-06	1	Promoter (<=1kb)	20	369700	374007	4308	1	BBA_06751	-518
NW_007930840.1	369508	369517	10	+	8.58744	4.03e-06	1	Promoter (1-2kb)	5	368826	370732	1907	2	BBA_02412	1215
NW_007930849.1	394022	394031	10	+	8.58744	4.03e-06	1	Promoter (1-2kb)	14	392642	394065	1424	1	BBA_05474	1380
NW_007930845.1	396145	396154	10	-	8.58744	4.03e-06	1	Promoter (3-4kb)	10	392668	392967	300	2	BBA_04469	-3187
NW_007930859.1	408525	408534	10	+	8.58744	4.03e-06	1	Promoter (<=1kb)	24	405365	408554	3190	2	BBA_07418	20
NW_007930847.1	476043	476052	10	-	8.58744	4.03e-06	1	Promoter (1-2kb)	12	475018	475683	666	1	BBA_05037	1034
NW_007930840.1	504282	504291	10	+	8.58744	4.03e-06	1	Promoter (<=1kb)	5	502920	504269	1350	2	BBA_02452	-13
NW_007930851.1	509923	509932	10	+	8.58744	4.03e-06	1	Promoter (<=1kb)	16	510408	511536	1129	1	BBA_05977	-476
NW_007930854.1	587967	587976	10	+	8.58744	4.03e-06	1	Promoter (<=1kb)	19	586795	587578	784	2	BBA_06615	-389
NW_007930852.1	588379	588388	10	-	8.58744	4.03e-06	1	Promoter (<=1kb)	17	588764	590432	1669	1	BBA_06191	-385
