locus_tag	seqnames	start	end	width	strand	score	p_value	q_value	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	distanceToTSS	GeneID	transcript_id	protein_id	product
BBA_00087	NW_007930836.1	252578	252586	9	+	10.0408	8.73e-05	1	Promoter (<=1kb)	1	250501	251633	1133	2	-945	19883099	XM_008595184.1	XP_008593406.1	uncharacterized protein
BBA_00088	NW_007930836.1	255535	255543	9	+	10.4286	5.17e-05	1	Promoter (1-2kb)	1	254907	257196	2290	2	1653	19883100	XM_008595185.1	XP_008593407.1	C6 finger domain protein
BBA_00088	NW_007930836.1	254990	254998	9	+	11.5306	7.34e-06	1	Promoter (2-3kb)	1	254907	257196	2290	2	2198	19883100	XM_008595185.1	XP_008593407.1	C6 finger domain protein
BBA_00088	NW_007930836.1	255755	255763	9	-	10.7347	2.94e-05	1	Promoter (1-2kb)	1	254907	257196	2290	2	1441	19883100	XM_008595185.1	XP_008593407.1	C6 finger domain protein
BBA_00090	NW_007930836.1	266714	266722	9	-	10.4184	5.57e-05	1	Promoter (<=1kb)	1	264531	266367	1837	2	-355	19883102	XM_008595187.1	XP_008593409.1	aryl-alcohol oxidase/vanillyl-alcohol oxidase
BBA_00090	NW_007930836.1	264413	264421	9	-	10.4184	5.57e-05	1	Promoter (1-2kb)	1	264531	266367	1837	2	1954	19883102	XM_008595187.1	XP_008593409.1	aryl-alcohol oxidase/vanillyl-alcohol oxidase
BBA_00096	NW_007930836.1	279889	279897	9	+	10.6327	3.6e-05	1	Promoter (<=1kb)	1	280245	282308	2064	1	-348	19883108	XM_008595193.1	XP_008593415.1	uncharacterized protein
BBA_00097	NW_007930836.1	283362	283370	9	-	10.0102	9.34e-05	1	Promoter (<=1kb)	1	282613	283755	1143	1	757	19883109	XM_008595194.1	XP_008593416.1	3-hydroxyacyl-CoA dehyrogenase
BBA_00098	NW_007930836.1	286636	286644	9	+	10.6633	3.27e-05	1	Promoter (1-2kb)	1	286081	287781	1701	2	1137	19883110	XM_008595195.1	XP_008593417.1	major facilitator superfamily transporter
BBA_00098	NW_007930836.1	285663	285671	9	-	10.3878	6.3e-05	1	Promoter (2-3kb)	1	286081	287781	1701	2	2118	19883110	XM_008595195.1	XP_008593417.1	major facilitator superfamily transporter
BBA_00103	NW_007930836.1	301604	301612	9	+	10.551	4.49e-05	1	Promoter (<=1kb)	1	300312	300997	686	2	-607	19883115	XM_008595200.1	XP_008593422.1	uncharacterized protein
BBA_00104	NW_007930836.1	303874	303882	9	-	10.6633	3.27e-05	1	Promoter (<=1kb)	1	303694	304524	831	2	650	19883116	XM_008595201.1	XP_008593423.1	uncharacterized protein
BBA_00105	NW_007930836.1	308564	308572	9	-	10.0408	8.73e-05	1	Promoter (1-2kb)	1	310431	312301	1871	1	-1867	19883117	XM_008595202.1	XP_008593424.1	Putative Zn(II)2Cys6 transcription factor
BBA_00106	NW_007930836.1	313967	313975	9	+	10.8061	1.8e-05	1	Promoter (<=1kb)	1	312370	314077	1708	2	102	19883118	XM_008595203.1	XP_008593425.1	WD domain-containing protein
BBA_00107	NW_007930836.1	314334	314342	9	+	10.102	8e-05	1	Promoter (<=1kb)	1	314300	317239	2940	1	34	19883119	XM_008595204.1	XP_008593426.1	helicase associated domain-containing protein
BBA_00113	NW_007930836.1	330222	330230	9	+	10.2041	7.07e-05	1	Promoter (<=1kb)	1	329006	329464	459	2	-758	19883125	XM_008595210.1	XP_008593432.1	uncharacterized protein
BBA_00116	NW_007930836.1	336029	336037	9	+	10.102	8e-05	1	Promoter (<=1kb)	1	335165	337271	2107	1	864	19883128	XM_008595213.1	XP_008593435.1	ChaC-like protein
BBA_00124	NW_007930836.1	360861	360869	9	-	10.3878	6.3e-05	1	Promoter (<=1kb)	1	358719	360065	1347	2	-804	19883136	XM_008595221.1	XP_008593443.1	rRNA-processing protein UTP23
BBA_00127	NW_007930836.1	376186	376194	9	-	10.0306	9e-05	1	Promoter (1-2kb)	1	374371	377320	2950	2	1134	19883139	XM_008595224.1	XP_008593446.1	uncharacterized protein
BBA_00127	NW_007930836.1	376525	376533	9	-	10.1735	7.34e-05	1	Promoter (<=1kb)	1	374371	377320	2950	2	795	19883139	XM_008595224.1	XP_008593446.1	uncharacterized protein
BBA_00132	NW_007930836.1	387659	387667	9	+	10.0408	8.73e-05	1	Promoter (<=1kb)	1	386775	387826	1052	1	884	19883144	XM_008595229.1	XP_008593451.1	uncharacterized protein
BBA_00136	NW_007930836.1	393567	393575	9	+	10.6633	3.27e-05	1	Promoter (<=1kb)	1	392507	393532	1026	2	-35	19883148	XM_008595233.1	XP_008593455.1	TH14-3-3 protein
BBA_00146	NW_007930836.1	422242	422250	9	-	10.2857	6.57e-05	1	Promoter (1-2kb)	1	421381	423528	2148	2	1286	19883158	XM_008595243.1	XP_008593465.1	ELMO/CED-12 family protein
BBA_00148	NW_007930836.1	430371	430379	9	-	10.0306	9e-05	1	Promoter (2-3kb)	1	428313	430267	1955	1	2066	19883160	XM_008595245.1	XP_008593467.1	homeobox domain-containing protein
BBA_00152	NW_007930836.1	440988	440996	9	-	10.0306	9e-05	1	Promoter (1-2kb)	1	440946	442502	1557	2	1514	19883164	XM_008595249.1	XP_008593471.1	uncharacterized protein
BBA_00153	NW_007930836.1	451631	451639	9	-	10.3878	6.3e-05	1	Promoter (<=1kb)	1	449807	451058	1252	2	-581	19883165	XM_008595250.1	XP_008593472.1	carbohydrate kinase
BBA_00154	NW_007930836.1	455605	455613	9	+	10.0102	9.34e-05	1	Promoter (1-2kb)	1	451742	454044	2303	2	-1561	19883166	XM_008595251.1	XP_008593473.1	ATP synthase alpha chain
BBA_00160	NW_007930836.1	470289	470297	9	+	11.4286	1.06e-05	1	Promoter (2-3kb)	1	466529	467921	1393	2	-2368	19883172	XM_008595257.1	XP_008593479.1	uncharacterized protein
BBA_00163	NW_007930836.1	484214	484222	9	+	10.2857	6.57e-05	1	Promoter (<=1kb)	1	484066	484950	885	2	728	19883175	XM_008595260.1	XP_008593482.1	uncharacterized protein
BBA_00163	NW_007930836.1	485512	485520	9	-	10.7755	2.13e-05	1	Promoter (<=1kb)	1	484066	484950	885	2	-570	19883175	XM_008595260.1	XP_008593482.1	uncharacterized protein
BBA_00163	NW_007930836.1	483462	483470	9	+	10.551	4.49e-05	1	Promoter (1-2kb)	1	484066	484950	885	2	1480	19883175	XM_008595260.1	XP_008593482.1	uncharacterized protein
BBA_00164	NW_007930836.1	490497	490505	9	+	10.6633	3.27e-05	1	Promoter (<=1kb)	1	488963	490680	1718	2	175	19883176	XM_008595261.1	XP_008593483.1	WLM domain-containing protein
BBA_00164	NW_007930836.1	491044	491052	9	-	10.7653	2.53e-05	1	Promoter (<=1kb)	1	488963	490680	1718	2	-372	19883176	XM_008595261.1	XP_008593483.1	WLM domain-containing protein
BBA_00167	NW_007930836.1	498879	498887	9	-	9.96939	9.74e-05	1	Promoter (<=1kb)	1	498117	499655	1539	2	776	19883179	XM_008595264.1	XP_008593486.1	hemolysin-III family protein
BBA_00170	NW_007930836.1	504777	504785	9	-	10.2857	6.57e-05	1	Promoter (<=1kb)	1	505509	508098	2590	1	-732	19883182	XM_008595267.1	XP_008593489.1	serine/threonine-protein kinase cbk1
BBA_00171	NW_007930836.1	508396	508404	9	-	11.4286	1.06e-05	1	Promoter (<=1kb)	1	509005	510510	1506	1	-609	19883183	XM_008595268.1	XP_008593490.1	serine/threonine protein kinase, putative
BBA_00171	NW_007930836.1	510376	510384	9	+	10.4184	5.57e-05	1	Promoter (1-2kb)	1	509005	510510	1506	1	1371	19883183	XM_008595268.1	XP_008593490.1	serine/threonine protein kinase, putative
BBA_00174	NW_007930836.1	520721	520729	9	+	10.6633	3.27e-05	1	Promoter (<=1kb)	1	519382	520539	1158	2	-182	19883186	XM_008595271.1	XP_008593493.1	60S acidic ribosomal protein P0
BBA_00181	NW_007930836.1	544499	544507	9	-	10.0306	9e-05	1	Promoter (<=1kb)	1	543865	550509	6645	1	642	19883193	XM_008595278.1	XP_008593500.1	BAH/PHD-containing protein
BBA_00181	NW_007930836.1	545913	545921	9	+	10.0102	9.34e-05	1	Promoter (2-3kb)	1	543865	550509	6645	1	2048	19883193	XM_008595278.1	XP_008593500.1	BAH/PHD-containing protein
BBA_00183	NW_007930836.1	554544	554552	9	-	10.5918	4e-05	1	Promoter (1-2kb)	1	553452	555406	1955	1	1100	19883195	XM_008595280.1	XP_008593502.1	major facilitator superfamily transporter
BBA_00183	NW_007930836.1	555161	555169	9	+	10.0102	9.34e-05	1	Promoter (1-2kb)	1	553452	555406	1955	1	1709	19883195	XM_008595280.1	XP_008593502.1	major facilitator superfamily transporter
BBA_00190	NW_007930836.1	571936	571944	9	+	10.6327	3.6e-05	1	Promoter (<=1kb)	1	571921	572311	391	2	367	19883202	XM_008595287.1	XP_008593509.1	COX17 protein
BBA_00192	NW_007930836.1	578746	578754	9	-	10.6327	3.6e-05	1	Promoter (1-2kb)	1	575965	577084	1120	2	-1670	19883204	XM_008595289.1	XP_008593511.1	Ribonuclease H1
BBA_00204	NW_007930836.1	611265	611273	9	-	10.7755	2.13e-05	1	Promoter (<=1kb)	1	609662	610897	1236	2	-376	19883216	XM_008595301.1	XP_008593523.1	cyclin domain-containing protein
BBA_00205	NW_007930836.1	615348	615356	9	-	10.0408	8.73e-05	1	Promoter (<=1kb)	1	615510	616403	894	1	-162	19883217	XM_008595302.1	XP_008593524.1	uncharacterized protein
BBA_00205	NW_007930836.1	614521	614529	9	-	10.3878	6.3e-05	1	Promoter (<=1kb)	1	615510	616403	894	1	-989	19883217	XM_008595302.1	XP_008593524.1	uncharacterized protein
BBA_00208	NW_007930836.1	639264	639272	9	+	10.6633	3.27e-05	1	Promoter (<=1kb)	1	638137	639079	943	2	-185	19883220	XM_008595305.1	XP_008593527.1	40S ribosomal protein S2
BBA_00212	NW_007930836.1	648828	648836	9	+	10.102	8e-05	1	Promoter (1-2kb)	1	647413	648831	1419	1	1415	19883224	XM_008595309.1	XP_008593531.1	proline dehydrogenase
BBA_00218	NW_007930836.1	660917	660925	9	+	10.1327	7.67e-05	1	Promoter (1-2kb)	1	659749	661008	1260	1	1168	19883230	XM_008595315.1	XP_008593537.1	regulator of G-protein signaling domain-containing protein
BBA_00220	NW_007930836.1	664163	664171	9	+	10.3878	6.3e-05	1	Promoter (<=1kb)	1	665111	668756	3646	1	-940	19883232	XM_008595317.1	XP_008593539.1	CLAP1-like protein
BBA_00224	NW_007930836.1	675912	675920	9	+	11.4286	1.06e-05	1	Promoter (<=1kb)	1	675401	676686	1286	2	766	19883236	XM_008595321.1	XP_008593543.1	fructosamine Kinase PKL/CAK/FruK
BBA_00225	NW_007930836.1	677640	677648	9	+	10.2857	6.57e-05	1	Promoter (<=1kb)	1	677496	678050	555	1	144	19883237	XM_008595322.1	XP_008593544.1	uncharacterized protein
BBA_00230	NW_007930836.1	683931	683939	9	+	11.4286	1.06e-05	1	Promoter (<=1kb)	1	683470	684803	1334	2	864	19883242	XM_008595327.1	XP_008593549.1	WASP-interacting protein-like protein vrp1p
BBA_00231	NW_007930836.1	685543	685551	9	-	11.5714	3.31e-06	1	Promoter (<=1kb)	1	685527	686783	1257	1	24	19883243	XM_008595328.1	XP_008593550.1	uncharacterized protein
BBA_00233	NW_007930836.1	689123	689131	9	-	10.1735	7.34e-05	1	Promoter (<=1kb)	1	689528	690226	699	1	-405	19883245	XM_008595330.1	XP_008593552.1	uncharacterized protein
BBA_00235	NW_007930836.1	695315	695323	9	-	10.3878	6.3e-05	1	Promoter (2-3kb)	1	692237	693087	851	2	-2236	19883247	XM_008595332.1	XP_008593554.1	peptidase A4 family protein
BBA_00238	NW_007930836.1	702997	703005	9	-	11.1837	1.47e-05	1	Promoter (<=1kb)	1	703261	704139	879	1	-264	19883250	XM_008595335.1	XP_008593557.1	chaperone protein hchA
BBA_00240	NW_007930836.1	708710	708718	9	+	11.5306	7.34e-06	1	Promoter (1-2kb)	1	707782	710057	2276	2	1339	19883252	XM_008595337.1	XP_008593559.1	Spa2-like protein
BBA_00241	NW_007930836.1	714094	714102	9	+	10.6633	3.27e-05	1	Promoter (<=1kb)	1	713923	714743	821	2	641	19883253	XM_008595338.1	XP_008593560.1	Ssu72-like protein
BBA_00244	NW_007930836.1	721593	721601	9	+	10.6327	3.6e-05	1	Promoter (<=1kb)	1	721939	722391	453	1	-338	19883256	XM_008595341.1	XP_008593563.1	BOUP1-like protein
BBA_00250	NW_007930836.1	737343	737351	9	-	10.1327	7.67e-05	1	Promoter (1-2kb)	1	735813	737991	2179	1	1538	19883262	XM_008595347.1	XP_008593569.1	major facilitator superfamily transporter
BBA_00253	NW_007930836.1	743725	743733	9	-	10.2041	7.07e-05	1	Promoter (<=1kb)	1	744415	746246	1832	1	-690	19883265	XM_008595350.1	XP_008593572.1	uncharacterized protein
BBA_00255	NW_007930836.1	748479	748487	9	+	10.7653	2.53e-05	1	Promoter (<=1kb)	1	749238	750569	1332	1	-751	19883267	XM_008595352.1	XP_008593574.1	putative aspartyl protease
BBA_00259	NW_007930836.1	762460	762468	9	-	11.5306	7.34e-06	1	Promoter (3-4kb)	1	758403	758732	330	2	-3736	19883271	XM_008595356.1	XP_008593578.1	uncharacterized protein
BBA_00260	NW_007930836.1	769228	769236	9	+	10.2857	6.57e-05	1	Exon (XM_008595357.1/BBA_00260, exon 2 of 2)	1	768897	774238	5342	2	5002	19883272	XM_008595357.1	XP_008593579.1	RNA polymerase Rpb1
BBA_00260	NW_007930836.1	775135	775143	9	-	10.449	4.89e-05	1	Promoter (<=1kb)	1	768897	774238	5342	2	-905	19883272	XM_008595357.1	XP_008593579.1	RNA polymerase Rpb1
BBA_00260	NW_007930836.1	774260	774268	9	+	10.7347	2.94e-05	1	Promoter (<=1kb)	1	768897	774238	5342	2	-22	19883272	XM_008595357.1	XP_008593579.1	RNA polymerase Rpb1
BBA_00260	NW_007930836.1	768916	768924	9	+	10.4286	5.17e-05	1	Exon (XM_008595357.1/BBA_00260, exon 2 of 2)	1	768897	774238	5342	2	5314	19883272	XM_008595357.1	XP_008593579.1	RNA polymerase Rpb1
BBA_00260	NW_007930836.1	772058	772066	9	+	10.1327	7.67e-05	1	Promoter (2-3kb)	1	768897	774238	5342	2	2172	19883272	XM_008595357.1	XP_008593579.1	RNA polymerase Rpb1
BBA_00264	NW_007930836.1	779764	779772	9	+	10.1327	7.67e-05	1	Promoter (<=1kb)	1	779840	782222	2383	1	-68	19883276	XM_008595361.1	XP_008593583.1	YSIRK family gram-positive signal peptide
BBA_00265	NW_007930836.1	788113	788121	9	+	10.0306	9e-05	1	Promoter (1-2kb)	1	782947	786360	3414	2	-1753	19883277	XM_008595362.1	XP_008593584.1	morphogenesis protein
BBA_00265	NW_007930836.1	788166	788174	9	-	10.4184	5.57e-05	1	Promoter (1-2kb)	1	782947	786360	3414	2	-1814	19883277	XM_008595362.1	XP_008593584.1	morphogenesis protein
BBA_00273	NW_007930836.1	805671	805679	9	+	10.2857	6.57e-05	1	Promoter (<=1kb)	1	805157	806439	1283	2	760	19883285	XM_008595370.1	XP_008593592.1	transcription elongation factor S-II
BBA_00276	NW_007930836.1	812661	812669	9	+	10.0102	9.34e-05	1	Promoter (<=1kb)	1	811591	812856	1266	2	187	19883288	XM_008595373.1	XP_008593595.1	sphingolipid long chain base sensory protein, putative
BBA_00276	NW_007930836.1	812382	812390	9	+	10.0408	8.73e-05	1	Promoter (<=1kb)	1	811591	812856	1266	2	466	19883288	XM_008595373.1	XP_008593595.1	sphingolipid long chain base sensory protein, putative
BBA_00285	NW_007930836.1	834261	834269	9	+	10.0306	9e-05	1	Promoter (<=1kb)	1	833896	834142	247	1	365	19883297	XM_008595382.1	XP_008593604.1	uncharacterized protein
BBA_00288	NW_007930836.1	840774	840782	9	+	10.449	4.89e-05	1	Promoter (1-2kb)	1	839312	839726	415	1	1462	19883300	XM_008595385.1	XP_008593607.1	RNA polymerase N/8 kDa subunit
BBA_00289	NW_007930836.1	844080	844088	9	+	10.2857	6.57e-05	1	Promoter (<=1kb)	1	843527	846000	2474	1	553	19883301	XM_008595386.1	XP_008593608.1	uncharacterized protein
BBA_00290	NW_007930836.1	848342	848350	9	+	10.0102	9.34e-05	1	Promoter (<=1kb)	1	846974	849109	2136	2	759	19883302	XM_008595387.1	XP_008593609.1	uncharacterized protein
BBA_00290	NW_007930836.1	850505	850513	9	+	10.0102	9.34e-05	1	Promoter (1-2kb)	1	846974	849109	2136	2	-1396	19883302	XM_008595387.1	XP_008593609.1	uncharacterized protein
BBA_00293	NW_007930836.1	867316	867324	9	-	10.0408	8.73e-05	1	Promoter (3-4kb)	1	869438	870574	1137	2	3258	19883305	XM_008595390.1	XP_008593612.1	PIG-P domain-containing protein
BBA_00293	NW_007930836.1	870143	870151	9	+	10.2857	6.57e-05	1	Promoter (<=1kb)	1	869438	870574	1137	2	423	19883305	XM_008595390.1	XP_008593612.1	PIG-P domain-containing protein
BBA_00294	NW_007930836.1	874394	874402	9	+	10.1735	7.34e-05	1	Promoter (1-2kb)	1	870932	875887	4956	2	1485	19883306	XM_008595391.1	XP_008593613.1	vacuolar assembly/sorting protein VPS8
BBA_00300	NW_007930836.1	903633	903641	9	+	10.0306	9e-05	1	Promoter (<=1kb)	1	899924	902686	2763	2	-947	19883312	XM_008595397.1	XP_008593619.1	FoabaA-like protein
BBA_00300	NW_007930836.1	901509	901517	9	+	10.7347	2.94e-05	1	Promoter (1-2kb)	1	899924	902686	2763	2	1169	19883312	XM_008595397.1	XP_008593619.1	FoabaA-like protein
BBA_00301	NW_007930836.1	907199	907207	9	-	10.0102	9.34e-05	1	Promoter (<=1kb)	1	904397	907249	2853	2	50	19883313	XM_008595398.1	XP_008593620.1	RNA recognition domain-containing protein
BBA_00302	NW_007930836.1	911114	911122	9	+	11.4286	1.06e-05	1	Promoter (<=1kb)	1	909286	911808	2523	2	686	19883314	XM_008595399.1	XP_008593621.1	glycosyltransferase family 2
BBA_00302	NW_007930836.1	911224	911232	9	+	11.4286	1.06e-05	1	Promoter (<=1kb)	1	909286	911808	2523	2	576	19883314	XM_008595399.1	XP_008593621.1	glycosyltransferase family 2
BBA_00307	NW_007930836.1	928899	928907	9	-	10.3878	6.3e-05	1	Promoter (1-2kb)	1	930066	931759	1694	1	-1167	19883319	XM_008595404.1	XP_008593626.1	Protein of unknown function DUF2401, secretory
BBA_00314	NW_007930836.1	951941	951949	9	+	11.1837	1.47e-05	1	Promoter (<=1kb)	1	947780	951228	3449	2	-713	19883326	XM_008595411.1	XP_008593633.1	fibronectin type III domain-containing protein
BBA_00316	NW_007930836.1	958798	958806	9	-	10.1735	7.34e-05	1	Promoter (<=1kb)	1	956377	959047	2671	2	249	19883328	XM_008595413.1	XP_008593635.1	histidinol dehydrogenase
BBA_00321	NW_007930836.1	971235	971243	9	-	10.4184	5.57e-05	1	Promoter (1-2kb)	1	969956	971169	1214	1	1287	19883333	XM_008595418.1	XP_008593640.1	thioredoxin-disulfide reductase
BBA_00322	NW_007930836.1	973329	973337	9	-	10.0408	8.73e-05	1	Promoter (<=1kb)	1	971914	972768	855	2	-569	19883334	XM_008595419.1	XP_008593641.1	metalloprotease-like protein
BBA_00326	NW_007930836.1	984964	984972	9	-	10.7653	2.53e-05	1	Promoter (<=1kb)	1	982315	984540	2226	2	-432	NA	NA	NA	NA
BBA_00327	NW_007930836.1	988681	988689	9	-	11.5306	7.34e-06	1	Promoter (1-2kb)	1	990382	992014	1633	1	-1701	NA	NA	NA	NA
BBA_00328	NW_007930836.1	999007	999015	9	-	10.2041	7.07e-05	1	Promoter (1-2kb)	1	993318	997355	4038	2	-1660	NA	NA	NA	NA
BBA_00333	NW_007930836.1	1013561	1013569	9	-	10.1735	7.34e-05	1	Promoter (2-3kb)	1	1009277	1010971	1695	2	-2598	NA	NA	NA	NA
