seqnames	start	end	width	strand	score	p_value	q_value	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS
NW_007930864.1	227084	227093	10	-	12.396	1.64e-06	1	Promoter (1-2kb)	29	225864	226262	399	1	BBA_07950	1229
NW_007930844.1	229334	229343	10	-	12.396	1.64e-06	1	Promoter (3-4kb)	9	226316	228768	2453	1	BBA_04070	3027
NW_007930837.1	236523	236532	10	+	12.396	1.64e-06	1	Promoter (1-2kb)	2	234877	236580	1704	1	BBA_00755	1646
NW_007930847.1	241908	241917	10	-	12.396	1.64e-06	1	Promoter (1-2kb)	12	241994	243490	1497	2	BBA_04967	1582
NW_007930850.1	242181	242190	10	-	12.396	1.64e-06	1	Promoter (1-2kb)	15	242366	243887	1522	2	BBA_05647	1706
NW_007930854.1	257728	257737	10	+	12.396	1.64e-06	1	Promoter (1-2kb)	19	259010	260171	1162	1	BBA_06502	-1273
NW_007930847.1	267302	267311	10	-	12.396	1.64e-06	1	Promoter (1-2kb)	12	262970	266293	3324	2	BBA_04975	-1018
NW_007930855.1	279359	279368	10	-	12.396	1.64e-06	1	Promoter (3-4kb)	20	278334	283312	4979	2	BBA_06725	3953
NW_007930844.1	309943	309952	10	+	12.396	1.64e-06	1	Promoter (3-4kb)	9	305329	306381	1053	2	BBA_04099	-3562
NW_007930842.1	329442	329451	10	+	12.396	1.64e-06	1	Promoter (<=1kb)	7	329156	329896	741	2	BBA_03320	445
NW_007930838.1	342457	342466	10	+	12.396	1.64e-06	1	Promoter (<=1kb)	3	342574	343986	1413	1	BBA_01347	-108
NW_007930837.1	363321	363330	10	+	12.396	1.64e-06	1	Promoter (<=1kb)	2	359683	362626	2944	2	BBA_00792	-695
NW_007930851.1	403082	403091	10	-	12.396	1.64e-06	1	Promoter (2-3kb)	16	400745	402120	1376	1	BBA_05938	2346
NW_007930849.1	495607	495616	10	-	12.396	1.64e-06	1	Promoter (<=1kb)	14	495648	497576	1929	1	BBA_05506	-41
NW_007930839.1	513408	513417	10	-	12.396	1.64e-06	1	Promoter (<=1kb)	4	513789	514168	380	1	BBA_01950	-381
NW_007930850.1	513535	513544	10	+	12.396	1.64e-06	1	Promoter (<=1kb)	15	512816	514111	1296	1	BBA_05748	719
NW_007930855.1	514023	514032	10	-	12.396	1.64e-06	1	Promoter (<=1kb)	20	514366	514667	302	2	BBA_06796	644
NW_007930846.1	538821	538830	10	-	12.396	1.64e-06	1	Promoter (1-2kb)	11	540288	542045	1758	1	BBA_04807	-1467
NW_007930838.1	554751	554760	10	-	12.396	1.64e-06	1	Promoter (<=1kb)	3	552407	554497	2091	2	BBA_01406	-263
NW_007930837.1	574047	574056	10	+	12.396	1.64e-06	1	Promoter (<=1kb)	2	572810	573562	753	2	BBA_00848	-485
NW_007930841.1	593671	593680	10	+	12.396	1.64e-06	1	Promoter (1-2kb)	6	592148	593374	1227	1	BBA_02937	1523
NW_007930842.1	613719	613728	10	+	12.396	1.64e-06	1	Promoter (<=1kb)	7	609689	613092	3404	2	BBA_03408	-627
NW_007930854.1	616065	616074	10	-	12.396	1.64e-06	1	Promoter (1-2kb)	19	617286	619710	2425	1	BBA_06628	-1221
NW_007930848.1	713224	713233	10	-	12.396	1.64e-06	1	Promoter (2-3kb)	13	715294	715650	357	1	BBA_05337	-2070
NW_007930837.1	754138	754147	10	+	12.396	1.64e-06	1	Distal Intergenic	2	760597	764290	3694	1	BBA_00895	-6450
NW_007930839.1	785152	785161	10	+	12.396	1.64e-06	1	Promoter (<=1kb)	4	784910	785956	1047	1	BBA_02040	242
NW_007930843.1	844960	844969	10	-	12.396	1.64e-06	1	Promoter (1-2kb)	8	844916	846650	1735	2	BBA_03896	1690
NW_007930843.1	902336	902345	10	-	12.396	1.64e-06	1	Promoter (1-2kb)	8	899097	901134	2038	2	BBA_03910	-1211
NW_007930841.1	1213546	1213555	10	+	12.396	1.64e-06	1	Promoter (<=1kb)	6	1212695	1215470	2776	1	BBA_03141	851
NW_007930841.1	1315524	1315533	10	+	12.396	1.64e-06	1	Promoter (<=1kb)	6	1315742	1322059	6318	1	BBA_03174	-209
NW_007930837.1	1562304	1562313	10	+	12.396	1.64e-06	1	Promoter (<=1kb)	2	1561713	1562258	546	2	BBA_01118	-46
NW_007930837.1	1674581	1674590	10	-	12.396	1.64e-06	1	Promoter (1-2kb)	2	1673149	1673410	262	1	BBA_01158	1441
NW_007930837.1	1710513	1710522	10	-	12.396	1.64e-06	1	Promoter (<=1kb)	2	1709876	1710472	597	2	BBA_01170	-50
NW_007930836.1	1765662	1765671	10	+	12.396	1.64e-06	1	Promoter (2-3kb)	1	1765741	1768371	2631	2	BBA_00575	2700
NW_007930891.1	3826	3835	10	+	12.2673	2.99e-06	1	Promoter (1-2kb)	56	2679	3667	989	1	BBA_09498	1147
NW_007930914.1	8817	8826	10	+	12.2673	2.99e-06	1	Promoter (1-2kb)	79	7379	8208	830	1	BBA_09985	1438
NW_007930903.1	18238	18247	10	-	12.2673	2.99e-06	1	Promoter (<=1kb)	68	16968	19186	2219	2	BBA_09786	948
NW_007930845.1	21774	21783	10	+	12.2673	2.99e-06	1	Promoter (<=1kb)	10	20383	22282	1900	2	BBA_04354	499
NW_007930839.1	22995	23004	10	+	12.2673	2.99e-06	1	Promoter (1-2kb)	4	21889	22449	561	1	BBA_01785	1106
NW_007930847.1	27106	27115	10	+	12.2673	2.99e-06	1	Promoter (1-2kb)	12	26053	28635	2583	1	BBA_04911	1053
NW_007930905.1	36193	36202	10	-	12.2673	2.99e-06	1	Promoter (1-2kb)	70	35105	36667	1563	1	BBA_09836	1097
NW_007930890.1	38607	38616	10	-	12.2673	2.99e-06	1	Promoter (<=1kb)	55	38033	38530	498	1	BBA_09480	583
NW_007930888.1	48482	48491	10	+	12.2673	2.99e-06	1	Promoter (<=1kb)	53	46191	49080	2890	2	BBA_09412	589
NW_007930856.1	54135	54144	10	+	12.2673	2.99e-06	1	Promoter (<=1kb)	21	54973	56358	1386	1	BBA_06821	-829
NW_007930859.1	54293	54302	10	-	12.2673	2.99e-06	1	Promoter (1-2kb)	24	54541	56212	1672	2	BBA_07295	1919
NW_007930888.1	60492	60501	10	+	12.2673	2.99e-06	1	Promoter (<=1kb)	53	58973	60043	1071	2	BBA_09416	-449
NW_007930860.1	62433	62442	10	-	12.2673	2.99e-06	1	Promoter (<=1kb)	25	60873	61532	660	2	BBA_07444	-910
NW_007930875.1	67276	67285	10	+	12.2673	2.99e-06	1	Promoter (1-2kb)	40	66786	68796	2011	2	BBA_08787	1511
NW_007930890.1	68169	68178	10	-	12.2673	2.99e-06	1	Promoter (1-2kb)	55	66526	68165	1640	1	BBA_09486	1652
NW_007930840.1	72863	72872	10	+	12.2673	2.99e-06	1	Promoter (1-2kb)	5	74306	74743	438	1	BBA_02327	-1434
NW_007930850.1	74634	74643	10	-	12.2673	2.99e-06	1	Promoter (2-3kb)	15	71201	71998	798	2	BBA_05604	-2645
NW_007930836.1	85723	85732	10	-	12.2673	2.99e-06	1	Promoter (<=1kb)	1	85654	87786	2133	1	BBA_00029	78
NW_007930840.1	96811	96820	10	-	12.2673	2.99e-06	1	Promoter (<=1kb)	5	96201	103725	7525	1	BBA_02334	619
NW_007930867.1	98891	98900	10	+	12.2673	2.99e-06	1	Promoter (2-3kb)	32	96875	98740	1866	1	BBA_08201	2016
NW_007930838.1	119569	119578	10	-	12.2673	2.99e-06	1	Promoter (2-3kb)	3	117351	119485	2135	1	BBA_01276	2227
NW_007930863.1	128175	128184	10	+	12.2673	2.99e-06	1	Promoter (2-3kb)	28	130395	132072	1678	1	BBA_07817	-2211
NW_007930866.1	132940	132949	10	+	12.2673	2.99e-06	1	Promoter (<=1kb)	31	132244	133601	1358	2	BBA_08126	652
NW_007930873.1	133322	133331	10	+	12.2673	2.99e-06	1	Promoter (1-2kb)	38	133372	134425	1054	2	BBA_08691	1094
NW_007930868.1	155138	155147	10	+	12.2673	2.99e-06	1	Promoter (<=1kb)	33	154062	154927	866	2	BBA_08301	-211
NW_007930859.1	160601	160610	10	+	12.2673	2.99e-06	1	Promoter (<=1kb)	24	158525	161152	2628	2	BBA_07334	542
NW_007930863.1	164718	164727	10	+	12.2673	2.99e-06	1	Promoter (<=1kb)	28	161979	165267	3289	2	BBA_07829	540
NW_007930879.1	168160	168169	10	+	12.2673	2.99e-06	1	Promoter (1-2kb)	44	167536	169612	2077	2	BBA_09075	1443
NW_007930867.1	176636	176645	10	-	12.2673	2.99e-06	1	Promoter (1-2kb)	32	174375	175484	1110	2	BBA_08223	-1161
NW_007930867.1	177039	177048	10	+	12.2673	2.99e-06	1	Promoter (<=1kb)	32	176707	177901	1195	2	BBA_08224	853
NW_007930846.1	181191	181200	10	-	12.2673	2.99e-06	1	Promoter (<=1kb)	11	181825	182507	683	1	BBA_04707	-634
NW_007930848.1	224576	224585	10	+	12.2673	2.99e-06	1	Promoter (<=1kb)	13	224522	226082	1561	1	BBA_05182	54
NW_007930851.1	229087	229096	10	-	12.2673	2.99e-06	1	Promoter (<=1kb)	16	228245	229033	789	1	BBA_05878	851
NW_007930841.1	232770	232779	10	+	12.2673	2.99e-06	1	Promoter (<=1kb)	6	231898	232806	909	1	BBA_02824	872
NW_007930861.1	244493	244502	10	-	12.2673	2.99e-06	1	Promoter (<=1kb)	26	242204	245013	2810	2	BBA_07629	520
NW_007930862.1	254882	254891	10	-	12.2673	2.99e-06	1	Promoter (<=1kb)	27	249753	254513	4761	2	BBA_07748	-378
NW_007930845.1	262400	262409	10	-	12.2673	2.99e-06	1	Promoter (2-3kb)	10	265096	266088	993	1	BBA_04435	-2696
NW_007930838.1	299943	299952	10	-	12.2673	2.99e-06	1	Promoter (1-2kb)	3	301045	304496	3452	1	BBA_01333	-1102
NW_007930851.1	302193	302202	10	+	12.2673	2.99e-06	1	Promoter (<=1kb)	16	301428	302231	804	1	BBA_05908	765
NW_007930836.1	303922	303931	10	-	12.2673	2.99e-06	1	Promoter (<=1kb)	1	303694	304524	831	2	BBA_00104	602
NW_007930860.1	307699	307708	10	-	12.2673	2.99e-06	1	Promoter (<=1kb)	25	305842	307275	1434	2	BBA_07528	-433
NW_007930849.1	323990	323999	10	+	12.2673	2.99e-06	1	Distal Intergenic	14	316111	317370	1260	1	BBA_05451	7879
NW_007930856.1	325848	325857	10	-	12.2673	2.99e-06	1	Promoter (2-3kb)	21	326075	328381	2307	2	BBA_06902	2533
NW_007930854.1	339415	339424	10	-	12.2673	2.99e-06	1	Promoter (1-2kb)	19	331229	340896	9668	2	BBA_06528	1481
NW_007930859.1	386689	386698	10	+	12.2673	2.99e-06	1	Promoter (<=1kb)	24	384659	386680	2022	2	BBA_07409	-9
NW_007930838.1	402295	402304	10	+	12.2673	2.99e-06	1	Promoter (1-2kb)	3	400712	405350	4639	1	BBA_01365	1583
NW_007930844.1	405736	405745	10	+	12.2673	2.99e-06	1	Promoter (1-2kb)	9	403835	407431	3597	2	BBA_04127	1686
NW_007930855.1	413050	413059	10	-	12.2673	2.99e-06	1	Promoter (2-3kb)	20	410550	411746	1197	1	BBA_06761	2509
NW_007930839.1	418583	418592	10	+	12.2673	2.99e-06	1	Promoter (3-4kb)	4	414830	415723	894	1	BBA_01924	3753
NW_007930856.1	427061	427070	10	+	12.2673	2.99e-06	1	Promoter (<=1kb)	21	425763	426644	882	2	BBA_06931	-417
NW_007930845.1	435048	435057	10	+	12.2673	2.99e-06	1	Promoter (3-4kb)	10	431126	436792	5667	1	BBA_04479	3922
NW_007930848.1	436059	436068	10	+	12.2673	2.99e-06	1	Promoter (1-2kb)	13	436079	437625	1547	2	BBA_05249	1557
NW_007930855.1	455062	455071	10	+	12.2673	2.99e-06	1	Promoter (1-2kb)	20	453074	456367	3294	2	BBA_06775	1296
NW_007930853.1	457050	457059	10	-	12.2673	2.99e-06	1	Promoter (<=1kb)	18	456511	458855	2345	1	BBA_06350	548
NW_007930845.1	459339	459348	10	+	12.2673	2.99e-06	1	Promoter (<=1kb)	10	458890	459621	732	2	BBA_04488	273
NW_007930855.1	478909	478918	10	-	12.2673	2.99e-06	1	Promoter (1-2kb)	20	480675	483614	2940	1	BBA_06784	-1766
NW_007930851.1	497230	497239	10	-	12.2673	2.99e-06	1	Promoter (<=1kb)	16	495602	497297	1696	2	BBA_05970	67
NW_007930836.1	502030	502039	10	+	12.2673	2.99e-06	1	Promoter (1-2kb)	1	503292	504860	1569	1	BBA_00169	-1253
NW_007930854.1	531059	531068	10	+	12.2673	2.99e-06	1	Promoter (1-2kb)	19	529995	532173	2179	2	BBA_06595	1105
NW_007930841.1	533567	533576	10	-	12.2673	2.99e-06	1	Promoter (<=1kb)	6	532930	534731	1802	1	BBA_02916	646
NW_007930836.1	542988	542997	10	+	12.2673	2.99e-06	1	Promoter (<=1kb)	1	543865	550509	6645	1	BBA_00181	-868
NW_007930839.1	549164	549173	10	-	12.2673	2.99e-06	1	Promoter (2-3kb)	4	548849	551330	2482	2	BBA_01965	2166
NW_007930837.1	551897	551906	10	-	12.2673	2.99e-06	1	Distal Intergenic	2	543905	546604	2700	2	BBA_00844	-5302
NW_007930852.1	591278	591287	10	+	12.2673	2.99e-06	1	Promoter (1-2kb)	17	590873	592340	1468	2	BBA_06192	1053
NW_007930838.1	601729	601738	10	-	12.2673	2.99e-06	1	Promoter (<=1kb)	3	599773	601977	2205	2	BBA_01417	248
NW_007930837.1	653125	653134	10	+	12.2673	2.99e-06	1	Promoter (3-4kb)	2	656394	657984	1591	1	BBA_00868	-3260
NW_007930841.1	735496	735505	10	-	12.2673	2.99e-06	1	Promoter (<=1kb)	6	735878	740494	4617	1	BBA_02987	-382
NW_007930843.1	742532	742541	10	-	12.2673	2.99e-06	1	Promoter (<=1kb)	8	742334	745513	3180	1	BBA_03872	207
NW_007930842.1	812363	812372	10	+	12.2673	2.99e-06	1	Promoter (<=1kb)	7	813017	814531	1515	1	BBA_03479	-645
NW_007930837.1	851192	851201	10	+	12.2673	2.99e-06	1	Promoter (3-4kb)	2	855046	856373	1328	1	BBA_00914	-3845
NW_007930839.1	892212	892221	10	-	12.2673	2.99e-06	1	Promoter (1-2kb)	4	886644	890285	3642	2	BBA_02070	-1936
NW_007930844.1	910128	910137	10	+	12.2673	2.99e-06	1	Promoter (3-4kb)	9	898508	913270	14763	2	BBA_04283	3133
NW_007930839.1	953623	953632	10	+	12.2673	2.99e-06	1	Promoter (<=1kb)	4	952983	953201	219	2	BBA_02095	-422
NW_007930843.1	985295	985304	10	-	12.2673	2.99e-06	1	Promoter (1-2kb)	8	983990	986619	2630	2	BBA_03938	1324
NW_007930842.1	1080199	1080208	10	-	12.2673	2.99e-06	1	Promoter (3-4kb)	7	1076638	1078367	1730	1	BBA_03572	3570
NW_007930844.1	1126400	1126409	10	-	12.2673	2.99e-06	1	Promoter (4-5kb)	9	1122388	1125111	2724	1	BBA_04342	4021
NW_007930838.1	1130733	1130742	10	+	12.2673	2.99e-06	1	Promoter (<=1kb)	3	1129418	1131731	2314	2	BBA_01577	989
NW_007930838.1	1372012	1372021	10	+	12.2673	2.99e-06	1	Promoter (1-2kb)	3	1370126	1370993	868	2	BBA_01661	-1019
NW_007930838.1	1508913	1508922	10	-	12.2673	2.99e-06	1	Exon (XM_008596800.1/BBA_01703, exon 2 of 2)	3	1502486	1512164	9679	1	BBA_01703	6436
NW_007930839.1	1579535	1579544	10	-	12.2673	2.99e-06	1	Promoter (<=1kb)	4	1578059	1579687	1629	2	BBA_02285	152
NW_007930836.1	1585679	1585688	10	-	12.2673	2.99e-06	1	Promoter (2-3kb)	1	1581259	1583139	1881	2	BBA_00519	-2549
NW_007930837.1	1674577	1674586	10	+	12.2673	2.99e-06	1	Promoter (1-2kb)	2	1673149	1673410	262	1	BBA_01158	1428
NW_007930836.1	1782412	1782421	10	+	12.2673	2.99e-06	1	Promoter (1-2kb)	1	1781347	1785493	4147	1	BBA_00580	1065
NW_007930858.1	5217	5226	10	+	11.9703	4.63e-06	1	Promoter (<=1kb)	23	238	4924	4687	2	BBA_07103	-293
NW_007930930.1	17259	17268	10	-	11.9703	4.63e-06	1	Promoter (1-2kb)	95	16047	24564	8518	1	BBA_10169	1221
NW_007930907.1	24889	24898	10	+	11.9703	4.63e-06	1	Promoter (<=1kb)	72	25707	26942	1236	1	BBA_09873	-809
NW_007930854.1	44274	44283	10	-	11.9703	4.63e-06	1	Promoter (1-2kb)	19	44497	46173	1677	2	BBA_06426	1899
NW_007930866.1	59997	60006	10	-	11.9703	4.63e-06	1	Promoter (1-2kb)	31	60532	61795	1264	2	BBA_08103	1798
NW_007930867.1	60179	60188	10	+	11.9703	4.63e-06	1	Promoter (2-3kb)	32	57657	58646	990	1	BBA_08190	2522
NW_007930873.1	63106	63115	10	+	11.9703	4.63e-06	1	Promoter (<=1kb)	38	63660	65938	2279	1	BBA_08669	-545
NW_007930878.1	73346	73355	10	+	11.9703	4.63e-06	1	Promoter (<=1kb)	43	72637	78234	5598	1	BBA_08982	709
NW_007930841.1	90376	90385	10	+	11.9703	4.63e-06	1	Promoter (<=1kb)	6	89969	91969	2001	1	BBA_02776	407
NW_007930862.1	124122	124131	10	-	11.9703	4.63e-06	1	Promoter (<=1kb)	27	124139	124528	390	2	BBA_07714	406
NW_007930853.1	125881	125890	10	+	11.9703	4.63e-06	1	Promoter (<=1kb)	18	125247	129427	4181	1	BBA_06246	634
NW_007930873.1	135459	135468	10	+	11.9703	4.63e-06	1	Promoter (<=1kb)	38	134877	135443	567	1	BBA_08692	582
NW_007930874.1	138779	138788	10	-	11.9703	4.63e-06	1	Promoter (<=1kb)	39	138377	139372	996	1	BBA_08746	411
NW_007930837.1	161111	161120	10	+	11.9703	4.63e-06	1	Promoter (1-2kb)	2	163061	163945	885	1	BBA_00731	-1941
NW_007930858.1	165060	165069	10	-	11.9703	4.63e-06	1	Promoter (<=1kb)	23	164306	165253	948	1	BBA_07157	763
NW_007930870.1	203330	203339	10	+	11.9703	4.63e-06	1	Promoter (<=1kb)	35	201930	202928	999	2	BBA_08515	-402
NW_007930862.1	249358	249367	10	-	11.9703	4.63e-06	1	Promoter (3-4kb)	27	246366	248084	1719	1	BBA_07747	3001
NW_007930853.1	261044	261053	10	-	11.9703	4.63e-06	1	Promoter (<=1kb)	18	255731	261226	5496	2	BBA_06280	182
NW_007930852.1	282519	282528	10	+	11.9703	4.63e-06	1	Promoter (4-5kb)	17	276662	278269	1608	2	BBA_06103	-4250
NW_007930865.1	286689	286698	10	+	11.9703	4.63e-06	1	Promoter (1-2kb)	30	288050	289285	1236	1	BBA_08080	-1352
NW_007930845.1	302490	302499	10	-	11.9703	4.63e-06	1	Promoter (3-4kb)	10	299426	301901	2476	1	BBA_04443	3073
NW_007930860.1	308936	308945	10	+	11.9703	4.63e-06	1	Promoter (<=1kb)	25	309077	310212	1136	1	BBA_07529	-132
NW_007930858.1	316735	316744	10	-	11.9703	4.63e-06	1	Promoter (1-2kb)	23	315615	316672	1058	1	BBA_07212	1129
NW_007930846.1	331881	331890	10	+	11.9703	4.63e-06	1	Promoter (1-2kb)	11	331602	333352	1751	2	BBA_04742	1462
NW_007930841.1	336523	336532	10	+	11.9703	4.63e-06	1	Promoter (<=1kb)	6	335023	336160	1138	2	BBA_02854	-363
NW_007930849.1	337907	337916	10	-	11.9703	4.63e-06	1	Promoter (2-3kb)	14	335536	337512	1977	1	BBA_05452	2380
NW_007930860.1	350537	350546	10	+	11.9703	4.63e-06	1	Promoter (1-2kb)	25	348881	350449	1569	1	BBA_07539	1656
NW_007930860.1	364273	364282	10	-	11.9703	4.63e-06	1	Promoter (<=1kb)	25	361013	363386	2374	2	BBA_07543	-896
NW_007930844.1	374686	374695	10	+	11.9703	4.63e-06	1	Promoter (<=1kb)	9	371023	375538	4516	2	BBA_04117	843
NW_007930858.1	454555	454564	10	+	11.9703	4.63e-06	1	Promoter (1-2kb)	23	451048	456093	5046	2	BBA_07253	1529
NW_007930856.1	474428	474437	10	+	11.9703	4.63e-06	1	Promoter (<=1kb)	21	473432	482909	9478	1	BBA_06943	996
NW_007930852.1	489322	489331	10	-	11.9703	4.63e-06	1	Promoter (<=1kb)	17	488169	488825	657	2	BBA_06157	-506
NW_007930844.1	511493	511502	10	-	11.9703	4.63e-06	1	Promoter (<=1kb)	9	512215	513713	1499	1	BBA_04157	-722
NW_007930846.1	560387	560396	10	-	11.9703	4.63e-06	1	Promoter (<=1kb)	11	560863	562613	1751	1	BBA_04812	-476
NW_007930838.1	681681	681690	10	+	11.9703	4.63e-06	1	Promoter (2-3kb)	3	678729	681077	2349	1	BBA_01440	2952
NW_007930836.1	689085	689094	10	-	11.9703	4.63e-06	1	Promoter (<=1kb)	1	689528	690226	699	1	BBA_00233	-443
NW_007930845.1	803075	803084	10	+	11.9703	4.63e-06	1	Promoter (1-2kb)	10	802974	804632	1659	2	BBA_04594	1548
NW_007930843.1	840281	840290	10	-	11.9703	4.63e-06	1	Promoter (3-4kb)	8	832668	837285	4618	2	BBA_03895	-3005
NW_007930846.1	851583	851592	10	+	11.9703	4.63e-06	1	Promoter (1-2kb)	11	849254	849830	577	2	BBA_04895	-1753
NW_007930842.1	930414	930423	10	+	11.9703	4.63e-06	1	Promoter (1-2kb)	7	928711	931638	2928	2	BBA_03528	1215
NW_007930845.1	954518	954527	10	-	11.9703	4.63e-06	1	Promoter (1-2kb)	10	951510	953174	1665	2	BBA_04639	-1353
NW_007930838.1	1038686	1038695	10	+	11.9703	4.63e-06	1	Promoter (1-2kb)	3	1037625	1042020	4396	1	BBA_01550	1061
NW_007930836.1	1289727	1289736	10	+	11.9703	4.63e-06	1	Promoter (<=1kb)	1	1290018	1292895	2878	1	BBA_00421	-282
NW_007930836.1	1566745	1566754	10	+	11.9703	4.63e-06	1	Promoter (2-3kb)	1	1567011	1569005	1995	2	BBA_00514	2251
NW_007930838.1	1693064	1693073	10	+	11.9703	4.63e-06	1	Promoter (2-3kb)	3	1690656	1692026	1371	1	BBA_01763	2408
NW_007930977.1	1658	1667	10	+	11.9208	6.27e-06	1	Promoter (<=1kb)	138	676	2011	1336	2	BBA_10341	344
NW_007930913.1	19299	19308	10	-	11.9208	6.27e-06	1	Promoter (<=1kb)	78	16704	19514	2811	2	BBA_09974	215
NW_007930907.1	23719	23728	10	+	11.9208	6.27e-06	1	Promoter (1-2kb)	72	21800	22126	327	2	BBA_09872	-1593
NW_007930860.1	26285	26294	10	+	11.9208	6.27e-06	1	Promoter (<=1kb)	25	27172	28006	835	1	BBA_07432	-878
NW_007930921.1	29668	29677	10	-	11.9208	6.27e-06	1	Promoter (<=1kb)	86	29312	30662	1351	2	BBA_10091	994
NW_007930892.1	34081	34090	10	+	11.9208	6.27e-06	1	Promoter (2-3kb)	57	33831	36177	2347	2	BBA_09533	2087
NW_007930873.1	63247	63256	10	+	11.9208	6.27e-06	1	Promoter (<=1kb)	38	63660	65938	2279	1	BBA_08669	-404
NW_007930903.1	67459	67468	10	-	11.9208	6.27e-06	1	Promoter (1-2kb)	68	66314	67435	1122	1	BBA_09804	1154
NW_007930897.1	75787	75796	10	-	11.9208	6.27e-06	1	Promoter (<=1kb)	62	76673	77740	1068	1	BBA_09684	-886
NW_007930845.1	76443	76452	10	-	11.9208	6.27e-06	1	Promoter (1-2kb)	10	75162	83766	8605	1	BBA_04374	1290
NW_007930876.1	90828	90837	10	-	11.9208	6.27e-06	1	Promoter (1-2kb)	41	88060	89668	1609	2	BBA_08863	-1169
NW_007930873.1	111328	111337	10	+	11.9208	6.27e-06	1	Promoter (1-2kb)	38	112614	113935	1322	1	BBA_08682	-1277
NW_007930838.1	135612	135621	10	-	11.9208	6.27e-06	1	Promoter (<=1kb)	3	134691	135470	780	2	BBA_01281	-151
NW_007930854.1	178886	178895	10	-	11.9208	6.27e-06	1	Promoter (1-2kb)	19	174909	177392	2484	2	BBA_06471	-1503
NW_007930859.1	196341	196350	10	+	11.9208	6.27e-06	1	Promoter (<=1kb)	24	195115	195992	878	2	BBA_07343	-349
NW_007930865.1	197528	197537	10	-	11.9208	6.27e-06	1	Promoter (1-2kb)	30	196687	199452	2766	2	BBA_08048	1924
NW_007930853.1	269676	269685	10	-	11.9208	6.27e-06	1	Promoter (<=1kb)	18	270129	270464	336	1	BBA_06283	-453
NW_007930836.1	327164	327173	10	+	11.9208	6.27e-06	1	Promoter (<=1kb)	1	326717	327056	340	2	BBA_00111	-108
NW_007930848.1	337525	337534	10	-	11.9208	6.27e-06	1	Promoter (<=1kb)	13	337256	337927	672	1	BBA_05219	278
NW_007930842.1	347887	347896	10	+	11.9208	6.27e-06	1	Promoter (<=1kb)	7	347655	349391	1737	1	BBA_03328	232
NW_007930857.1	430970	430979	10	-	11.9208	6.27e-06	1	Promoter (4-5kb)	22	430228	435471	5244	2	BBA_07075	4501
NW_007930839.1	436447	436456	10	+	11.9208	6.27e-06	1	Promoter (<=1kb)	4	435456	437562	2107	1	BBA_01926	991
