seqnames	start	end	width	strand	score	p_value	q_value	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS
NW_007930870.1	15339	15347	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	35	15072	15533	462	1	BBA_08444	275
NW_007930865.1	16456	16464	9	+	12.1837	2.23e-06	0.257	Promoter (1-2kb)	30	14542	19039	4498	1	BBA_07983	1914
NW_007930911.1	19036	19044	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	76	17180	18658	1479	2	BBA_09943	-386
NW_007930889.1	19852	19860	9	+	12.1837	2.23e-06	0.257	Promoter (1-2kb)	54	21387	24601	3215	1	BBA_09436	-1527
NW_007930903.1	20135	20143	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	68	20009	20422	414	2	BBA_09787	279
NW_007930861.1	20286	20294	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	26	19099	19606	508	2	BBA_07562	-680
NW_007930917.1	21587	21595	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	82	20648	21112	465	2	BBA_10034	-475
NW_007930933.1	22457	22465	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	98	22579	24825	2247	1	BBA_10202	-114
NW_007930857.1	22513	22521	9	-	12.1837	2.23e-06	0.257	Promoter (2-3kb)	22	24619	26716	2098	1	BBA_06961	-2106
NW_007930871.1	23909	23917	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	36	24404	25355	952	1	BBA_08535	-495
NW_007930878.1	24009	24017	9	-	12.1837	2.23e-06	0.257	Promoter (2-3kb)	43	21900	25193	3294	1	BBA_08961	2117
NW_007930888.1	25230	25238	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	53	25631	25969	339	1	BBA_09404	-393
NW_007930848.1	27990	27998	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	13	27276	28629	1354	2	BBA_05127	639
NW_007930849.1	28236	28244	9	+	12.1837	2.23e-06	0.257	Promoter (2-3kb)	14	23121	25869	2749	2	BBA_05347	-2367
NW_007930856.1	28829	28837	9	-	12.1837	2.23e-06	0.257	Promoter (1-2kb)	21	26409	29851	3443	2	BBA_06812	1022
NW_007930848.1	28973	28981	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	13	27276	28629	1354	2	BBA_05127	-352
NW_007930860.1	29391	29399	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	25	28591	29439	849	1	BBA_07433	800
NW_007930871.1	30028	30036	9	-	12.1837	2.23e-06	0.257	Promoter (1-2kb)	36	28881	30674	1794	1	BBA_08537	1155
NW_007930898.1	30576	30584	9	+	12.1837	2.23e-06	0.257	Promoter (1-2kb)	63	28917	32374	3458	1	BBA_09694	1659
NW_007930895.1	31270	31278	9	-	12.1837	2.23e-06	0.257	Promoter (2-3kb)	60	28522	30725	2204	1	BBA_09618	2756
NW_007930861.1	32253	32261	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	26	31999	33462	1464	1	BBA_07567	254
NW_007930883.1	33720	33728	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	48	32564	33562	999	2	BBA_09228	-166
NW_007930837.1	33896	33904	9	+	12.1837	2.23e-06	0.257	Promoter (1-2kb)	2	35032	39590	4559	1	BBA_00693	-1128
NW_007930880.1	34307	34315	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	45	33181	34852	1672	2	BBA_09087	545
NW_007930880.1	34327	34335	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	45	33181	34852	1672	2	BBA_09087	517
NW_007930915.1	37226	37234	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	80	36365	36879	515	1	BBA_10010	861
NW_007930876.1	37366	37374	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	41	37145	38486	1342	1	BBA_08844	221
NW_007930884.1	37971	37979	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	49	37591	37834	244	1	BBA_09267	380
NW_007930884.1	38252	38260	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	49	38893	40213	1321	1	BBA_09268	-633
NW_007930878.1	38411	38419	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	43	35622	37952	2331	2	BBA_08965	-459
NW_007930911.1	39277	39285	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	76	33708	38366	4659	2	BBA_09949	-911
NW_007930905.1	39283	39291	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	70	38664	39067	404	2	BBA_09838	-216
NW_007930879.1	40207	40215	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	44	39327	40068	742	2	BBA_09036	-147
NW_007930892.1	41630	41638	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	57	41495	47175	5681	1	BBA_09536	135
NW_007930871.1	42562	42570	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	36	41431	42934	1504	2	BBA_08542	364
NW_007930884.1	43138	43146	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	49	42634	44111	1478	2	BBA_09270	965
NW_007930882.1	43286	43294	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	47	42990	44879	1890	1	BBA_09189	296
NW_007930907.1	45004	45012	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	72	44716	45891	1176	2	BBA_09885	887
NW_007930876.1	45643	45651	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	41	44810	45391	582	2	BBA_08846	-260
NW_007930876.1	45961	45969	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	41	44810	45391	582	2	BBA_08846	-578
NW_007930875.1	45972	45980	9	-	12.1837	2.23e-06	0.257	Promoter (1-2kb)	40	44440	48942	4503	1	BBA_08779	1540
NW_007930895.1	47712	47720	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	60	46378	47460	1083	2	BBA_09623	-252
NW_007930880.1	51127	51135	9	-	12.1837	2.23e-06	0.257	Promoter (1-2kb)	45	50875	53017	2143	2	BBA_09092	1890
NW_007930843.1	51400	51408	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	8	51907	52189	283	1	BBA_03649	-499
NW_007930879.1	51442	51450	9	-	12.1837	2.23e-06	0.257	Promoter (1-2kb)	44	49771	51898	2128	1	BBA_09039	1679
NW_007930906.1	52600	52608	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	71	50813	52408	1596	2	BBA_09862	-200
NW_007930876.1	52697	52705	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	41	48257	52134	3878	2	BBA_08848	-563
NW_007930871.1	53085	53093	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	36	51916	53200	1285	2	BBA_08544	107
NW_007930904.1	53587	53595	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	69	54556	57069	2514	1	BBA_09821	-961
NW_007930840.1	54058	54066	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	5	53376	60430	7055	1	BBA_02322	690
NW_007930854.1	55328	55336	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	19	52979	54843	1865	2	BBA_06429	-485
NW_007930837.1	56269	56277	9	-	12.1837	2.23e-06	0.257	Promoter (2-3kb)	2	59001	62273	3273	1	BBA_00698	-2732
NW_007930893.1	57736	57744	9	-	12.1837	2.23e-06	0.257	Promoter (2-3kb)	58	59890	60961	1072	1	BBA_09570	-2154
NW_007930864.1	58374	58382	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	29	57392	59129	1738	2	BBA_07892	747
NW_007930851.1	58634	58642	9	-	12.1837	2.23e-06	0.257	Promoter (1-2kb)	16	56668	57947	1280	1	BBA_05821	1974
NW_007930874.1	58949	58957	9	+	12.1837	2.23e-06	0.257	Promoter (2-3kb)	39	61259	62810	1552	1	BBA_08730	-2302
NW_007930871.1	60215	60223	9	-	12.1837	2.23e-06	0.257	Promoter (1-2kb)	36	60977	61869	893	2	BBA_08547	1654
NW_007930857.1	60303	60311	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	22	59799	60875	1077	1	BBA_06972	512
NW_007930895.1	60899	60907	9	-	12.1837	2.23e-06	0.257	Promoter (1-2kb)	60	56834	59431	2598	2	BBA_09627	-1476
NW_007930842.1	60915	60923	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	7	61312	63772	2461	1	BBA_03225	-397
NW_007930844.1	61534	61542	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	9	62470	62813	344	1	BBA_04014	-936
NW_007930886.1	61784	61792	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	51	62347	63948	1602	1	BBA_09344	-555
NW_007930897.1	62774	62782	9	-	12.1837	2.23e-06	0.257	Promoter (2-3kb)	62	63310	64834	1525	2	BBA_09681	2060
NW_007930899.1	63425	63433	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	64	62603	64441	1839	1	BBA_09731	822
NW_007930882.1	63766	63774	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	47	62790	64298	1509	1	BBA_09192	984
NW_007930851.1	66537	66545	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	16	66318	67262	945	2	BBA_05825	717
NW_007930879.1	67899	67907	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	44	67367	68478	1112	2	BBA_09046	579
NW_007930856.1	68654	68662	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	21	68444	69750	1307	1	BBA_06827	218
NW_007930844.1	69498	69506	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	9	68286	69414	1129	2	BBA_04017	-84
NW_007930857.1	70845	70853	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	22	69477	71147	1671	2	BBA_06976	302
NW_007930859.1	71794	71802	9	+	12.1837	2.23e-06	0.257	Promoter (1-2kb)	24	71563	73173	1611	2	BBA_07301	1371
NW_007930873.1	71847	71855	9	-	12.1837	2.23e-06	0.257	Distal Intergenic	38	77277	77546	270	1	BBA_08670	-5430
NW_007930893.1	71931	71939	9	-	12.1837	2.23e-06	0.257	Promoter (1-2kb)	58	71399	73325	1927	2	BBA_09573	1394
NW_007930859.1	72448	72456	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	24	71563	73173	1611	2	BBA_07301	717
NW_007930863.1	75089	75097	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	28	75472	78454	2983	1	BBA_07798	-383
NW_007930881.1	75778	75786	9	+	12.1837	2.23e-06	0.257	Promoter (1-2kb)	46	76600	77049	450	2	BBA_09152	1263
NW_007930879.1	76154	76162	9	+	12.1837	2.23e-06	0.257	Promoter (2-3kb)	44	72658	73235	578	2	BBA_09047	-2919
NW_007930837.1	77051	77059	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	2	76202	76963	762	2	BBA_00703	-96
NW_007930892.1	77575	77583	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	57	77587	80408	2822	1	BBA_09545	-4
NW_007930866.1	78167	78175	9	+	12.1837	2.23e-06	0.257	Promoter (1-2kb)	31	72920	77088	4169	2	BBA_08107	-1079
NW_007930872.1	79609	79617	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	37	79716	80303	588	1	BBA_08629	-107
NW_007930873.1	80407	80415	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	38	79516	80018	503	1	BBA_08671	899
NW_007930843.1	81787	81795	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	8	80209	81290	1082	2	BBA_03659	-505
NW_007930847.1	82054	82062	9	+	12.1837	2.23e-06	0.257	Promoter (1-2kb)	12	81035	82483	1449	1	BBA_04928	1019
NW_007930871.1	82324	82332	9	-	12.1837	2.23e-06	0.257	Promoter (1-2kb)	36	79890	81289	1400	2	BBA_08555	-1043
NW_007930848.1	82423	82431	9	-	12.1837	2.23e-06	0.257	Promoter (4-5kb)	13	85599	87163	1565	2	BBA_05141	4740
NW_007930866.1	82650	82658	9	+	12.1837	2.23e-06	0.257	Promoter (3-4kb)	31	81183	85725	4543	2	BBA_08108	3067
NW_007930865.1	85812	85820	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	30	85979	87054	1076	1	BBA_08012	-159
NW_007930893.1	86171	86179	9	+	12.1837	2.23e-06	0.257	Promoter (2-3kb)	58	83904	85262	1359	1	BBA_09577	2267
NW_007930850.1	91255	91263	9	-	12.1837	2.23e-06	0.257	Promoter (1-2kb)	15	90317	92560	2244	2	BBA_05608	1305
NW_007930861.1	91519	91527	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	26	91387	91752	366	2	BBA_07584	225
NW_007930875.1	92720	92728	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	40	92666	95039	2374	1	BBA_08795	62
NW_007930887.1	93134	93142	9	+	12.1837	2.23e-06	0.257	Promoter (1-2kb)	52	91640	93268	1629	1	BBA_09393	1494
NW_007930859.1	93377	93385	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	24	92260	93552	1293	2	BBA_07308	175
NW_007930842.1	94239	94247	9	-	12.1837	2.23e-06	0.257	Promoter (1-2kb)	7	90506	95394	4889	2	BBA_03237	1155
NW_007930876.1	96795	96803	9	-	12.1837	2.23e-06	0.257	Promoter (3-4kb)	41	96732	100085	3354	2	BBA_08865	3290
NW_007930869.1	97321	97329	9	+	12.1837	2.23e-06	0.257	Promoter (1-2kb)	34	95399	96308	910	1	BBA_08370	1922
NW_007930851.1	101129	101137	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	16	98738	101470	2733	2	BBA_05837	341
NW_007930847.1	101805	101813	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	12	100712	101550	839	2	BBA_04934	-263
NW_007930883.1	103896	103904	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	48	103242	104322	1081	2	BBA_09248	418
NW_007930857.1	104161	104169	9	-	12.1837	2.23e-06	0.257	Promoter (1-2kb)	22	102382	104914	2533	1	BBA_06985	1787
NW_007930858.1	106281	106289	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	23	104035	106331	2297	2	BBA_07135	42
NW_007930845.1	107302	107310	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	10	107569	108862	1294	1	BBA_04385	-267
NW_007930880.1	108615	108623	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	45	109141	110880	1740	1	BBA_09111	-518
NW_007930847.1	109238	109246	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	12	110104	113293	3190	1	BBA_04937	-858
NW_007930867.1	109241	109249	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	32	108303	110416	2114	1	BBA_08203	946
NW_007930869.1	109671	109679	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	34	109129	110304	1176	2	BBA_08373	633
NW_007930865.1	110662	110670	9	+	12.1837	2.23e-06	0.257	Promoter (2-3kb)	30	108303	110141	1839	1	BBA_08017	2359
NW_007930854.1	111132	111140	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	19	110670	111500	831	1	BBA_06450	470
NW_007930870.1	111157	111165	9	-	12.1837	2.23e-06	0.257	Promoter (1-2kb)	35	109454	112449	2996	2	BBA_08483	1292
NW_007930838.1	111295	111303	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	3	110845	111879	1035	2	BBA_01273	576
NW_007930885.1	112914	112922	9	-	12.1837	2.23e-06	0.257	Promoter (1-2kb)	50	112349	114144	1796	2	BBA_09325	1230
NW_007930844.1	113817	113825	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	9	114402	115454	1053	1	BBA_04031	-577
NW_007930877.1	116945	116953	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	42	115246	117896	2651	2	BBA_08932	943
NW_007930852.1	118026	118034	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	17	118235	120926	2692	1	BBA_06062	-201
NW_007930882.1	118396	118404	9	+	12.1837	2.23e-06	0.257	Promoter (1-2kb)	47	117022	118137	1116	1	BBA_09211	1374
NW_007930838.1	118527	118535	9	-	12.1837	2.23e-06	0.257	Promoter (1-2kb)	3	117351	119485	2135	1	BBA_01276	1184
NW_007930844.1	121546	121554	9	+	12.1837	2.23e-06	0.257	Promoter (1-2kb)	9	119662	120875	1214	1	BBA_04032	1884
NW_007930868.1	121547	121555	9	-	12.1837	2.23e-06	0.257	Promoter (1-2kb)	33	121202	122971	1770	2	BBA_08290	1424
NW_007930837.1	121631	121639	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	2	121750	122075	326	1	BBA_00717	-119
NW_007930848.1	122137	122145	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	13	121454	121882	429	2	BBA_05152	-255
NW_007930864.1	122693	122701	9	+	12.1837	2.23e-06	0.257	Promoter (2-3kb)	29	125584	127425	1842	1	BBA_07915	-2883
NW_007930883.1	122797	122805	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	48	120453	122180	1728	2	BBA_09255	-617
NW_007930849.1	124035	124043	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	14	123485	125222	1738	1	BBA_05380	550
NW_007930860.1	124412	124420	9	+	12.1837	2.23e-06	0.257	Promoter (2-3kb)	25	121230	122178	949	2	BBA_07467	-2234
NW_007930846.1	124453	124461	9	+	12.1837	2.23e-06	0.257	Promoter (1-2kb)	11	124330	125873	1544	2	BBA_04688	1412
NW_007930846.1	126348	126356	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	11	124330	125873	1544	2	BBA_04688	-475
NW_007930837.1	127655	127663	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	2	127854	129279	1426	1	BBA_00721	-191
NW_007930861.1	128843	128851	9	-	12.1837	2.23e-06	0.257	Promoter (1-2kb)	26	127129	127633	505	2	BBA_07593	-1218
NW_007930845.1	129863	129871	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	10	129233	130609	1377	2	BBA_04392	746
NW_007930854.1	131883	131891	9	-	12.1837	2.23e-06	0.257	Promoter (2-3kb)	19	129314	130030	717	1	BBA_06456	2577
NW_007930864.1	136560	136568	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	29	136254	138250	1997	1	BBA_07918	306
NW_007930877.1	137077	137085	9	-	12.1837	2.23e-06	0.257	Promoter (1-2kb)	42	133140	135678	2539	2	BBA_08938	-1407
NW_007930875.1	137912	137920	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	40	137220	138464	1245	2	BBA_08811	552
NW_007930849.1	139902	139910	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	14	138780	140822	2043	2	BBA_05385	920
NW_007930862.1	140565	140573	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	27	139063	140754	1692	2	BBA_07720	189
NW_007930839.1	143041	143049	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	4	143259	144090	832	1	BBA_01833	-210
NW_007930851.1	143264	143272	9	+	12.1837	2.23e-06	0.257	Promoter (1-2kb)	16	144357	145624	1268	1	BBA_05848	-1085
NW_007930838.1	151568	151576	9	+	12.1837	2.23e-06	0.257	Promoter (1-2kb)	3	152110	152931	822	2	BBA_01285	1355
NW_007930858.1	152929	152937	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	23	152960	154846	1887	1	BBA_07152	-23
NW_007930845.1	154220	154228	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	10	153935	155445	1511	1	BBA_04400	285
NW_007930859.1	154288	154296	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	24	154808	156295	1488	1	BBA_07332	-512
NW_007930858.1	154470	154478	9	-	12.1837	2.23e-06	0.257	Promoter (1-2kb)	23	152960	154846	1887	1	BBA_07152	1518
NW_007930874.1	155465	155473	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	39	151822	154581	2760	2	BBA_08751	-892
NW_007930875.1	156655	156663	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	40	157129	157692	564	1	BBA_08819	-474
NW_007930864.1	157271	157279	9	-	12.1837	2.23e-06	0.257	Promoter (1-2kb)	29	155544	159683	4140	1	BBA_07925	1735
NW_007930849.1	157962	157970	9	-	12.1837	2.23e-06	0.257	Promoter (1-2kb)	14	157411	159585	2175	2	BBA_05391	1623
NW_007930874.1	158358	158366	9	+	12.1837	2.23e-06	0.257	Promoter (3-4kb)	39	161603	162126	524	1	BBA_08752	-3237
NW_007930848.1	159403	159411	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	13	159351	159845	495	2	BBA_05165	442
NW_007930859.1	159696	159704	9	-	12.1837	2.23e-06	0.257	Promoter (1-2kb)	24	158525	161152	2628	2	BBA_07334	1456
NW_007930874.1	160041	160049	9	-	12.1837	2.23e-06	0.257	Promoter (1-2kb)	39	161603	162126	524	1	BBA_08752	-1562
NW_007930840.1	161351	161359	9	-	12.1837	2.23e-06	0.257	Promoter (4-5kb)	5	155421	166038	10618	2	BBA_02354	4687
NW_007930854.1	161539	161547	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	19	159485	161278	1794	2	BBA_06466	-269
NW_007930848.1	161839	161847	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	13	161179	161509	331	2	BBA_05166	-330
NW_007930857.1	163635	163643	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	22	160471	163476	3006	2	BBA_06998	-167
NW_007930846.1	164150	164158	9	+	12.1837	2.23e-06	0.257	Promoter (1-2kb)	11	161647	162666	1020	2	BBA_04699	-1484
NW_007930838.1	166148	166156	9	-	12.1837	2.23e-06	0.257	Promoter (1-2kb)	3	164460	166554	2095	1	BBA_01288	1696
NW_007930864.1	168215	168223	9	-	12.1837	2.23e-06	0.257	Promoter (2-3kb)	29	169525	170279	755	2	BBA_07928	2064
NW_007930871.1	170682	170690	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	36	167979	170279	2301	2	BBA_08582	-403
NW_007930857.1	176222	176230	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	22	174188	175545	1358	2	BBA_07000	-685
NW_007930842.1	179559	179567	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	7	177207	180433	3227	2	BBA_03269	874
NW_007930875.1	179821	179829	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	40	179999	183845	3847	1	BBA_08827	-170
NW_007930867.1	180729	180737	9	-	12.1837	2.23e-06	0.257	Promoter (1-2kb)	32	182456	185856	3401	1	BBA_08225	-1727
NW_007930845.1	181407	181415	9	+	12.1837	2.23e-06	0.257	Promoter (1-2kb)	10	179818	182540	2723	1	BBA_04408	1589
NW_007930858.1	181875	181883	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	23	181057	182060	1004	1	BBA_07162	826
NW_007930861.1	183032	183040	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	26	181034	182333	1300	2	BBA_07610	-707
NW_007930840.1	183417	183425	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	5	183140	185251	2112	1	BBA_02358	285
NW_007930853.1	183640	183648	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	18	180307	183310	3004	2	BBA_06261	-338
NW_007930852.1	183925	183933	9	+	12.1837	2.23e-06	0.257	Promoter (2-3kb)	17	180939	182709	1771	1	BBA_06071	2986
NW_007930858.1	185240	185248	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	23	184631	185983	1353	2	BBA_07164	735
NW_007930850.1	185325	185333	9	-	12.1837	2.23e-06	0.257	Promoter (1-2kb)	15	183749	186526	2778	1	BBA_05633	1584
NW_007930855.1	185681	185689	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	20	184933	186319	1387	1	BBA_06697	748
NW_007930871.1	186045	186053	9	+	12.1837	2.23e-06	0.257	Promoter (<=1kb)	36	185020	185385	366	2	BBA_08590	-660
NW_007930845.1	186157	186165	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	10	185869	187104	1236	2	BBA_04411	947
NW_007930866.1	190949	190957	9	-	12.1837	2.23e-06	0.257	Promoter (<=1kb)	31	190056	191478	1423	2	BBA_08147	529
