locus_tag	seqnames	start	end	width	strand	score	p_value	q_value	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	distanceToTSS	GeneID	transcript_id	protein_id	product
BBA_00016	NW_007930836.1	49309	49317	9	+	12.4268	3.72e-05	0.236	Promoter (<=1kb)	1	47545	49098	1554	2	-211	19883028	XM_008595113.1	XP_008593335.1	U4/U6 small nuclear ribonucleoprotein Prp4
BBA_00018	NW_007930836.1	56046	56054	9	+	13.1098	1.33e-05	0.171	Promoter (<=1kb)	1	55812	56743	932	2	689	19883030	XM_008595115.1	XP_008593337.1	2OG-Fe(II) oxygenase family Oxidoreductase
BBA_00019	NW_007930836.1	60136	60144	9	-	12.4146	4.31e-05	0.25	Promoter (1-2kb)	1	57711	58663	953	2	-1481	19883031	XM_008595116.1	XP_008593338.1	tat pathway signal sequence
BBA_00021	NW_007930836.1	66115	66123	9	-	12.4268	3.72e-05	0.236	Promoter (<=1kb)	1	66572	67074	503	1	-457	19883033	XM_008595118.1	XP_008593340.1	LSM domain-containing protein
BBA_00021	NW_007930836.1	67395	67403	9	+	12.4268	3.72e-05	0.236	Promoter (<=1kb)	1	66572	67074	503	1	823	19883033	XM_008595118.1	XP_008593340.1	LSM domain-containing protein
BBA_00021	NW_007930836.1	65605	65613	9	-	12.4268	3.72e-05	0.236	Promoter (<=1kb)	1	66572	67074	503	1	-967	19883033	XM_008595118.1	XP_008593340.1	LSM domain-containing protein
BBA_00022	NW_007930836.1	68633	68641	9	-	13.1098	1.33e-05	0.171	Promoter (<=1kb)	1	67095	68927	1833	2	294	19883034	XM_008595119.1	XP_008593341.1	inosine-uridine preferring nucleoside hydrolase
BBA_00023	NW_007930836.1	72727	72735	9	-	13.1098	1.33e-05	0.171	Promoter (1-2kb)	1	71296	72546	1251	1	1439	19883035	XM_008595120.1	XP_008593342.1	uncharacterized protein
BBA_00025	NW_007930836.1	77243	77251	9	-	14.4146	7.28e-06	0.129	Promoter (<=1kb)	1	77430	78098	669	2	855	19883037	XM_008595122.1	XP_008593344.1	uncharacterized protein
BBA_00025	NW_007930836.1	76953	76961	9	-	13.1098	1.33e-05	0.171	Promoter (1-2kb)	1	77430	78098	669	2	1145	19883037	XM_008595122.1	XP_008593344.1	uncharacterized protein
BBA_00025	NW_007930836.1	78176	78184	9	+	13.1098	1.33e-05	0.171	Promoter (<=1kb)	1	77430	78098	669	2	-78	19883037	XM_008595122.1	XP_008593344.1	uncharacterized protein
BBA_00025	NW_007930836.1	76979	76987	9	-	12.4268	3.72e-05	0.236	Promoter (1-2kb)	1	77430	78098	669	2	1119	19883037	XM_008595122.1	XP_008593344.1	uncharacterized protein
BBA_00026	NW_007930836.1	78817	78825	9	-	11.939	6.37e-05	0.309	Promoter (<=1kb)	1	78801	79499	699	2	682	19883038	XM_008595123.1	XP_008593345.1	uncharacterized protein
BBA_00027	NW_007930836.1	80589	80597	9	-	13.1098	1.33e-05	0.171	Promoter (<=1kb)	1	80124	81112	989	1	473	19883039	XM_008595124.1	XP_008593346.1	Mitochondrial glycoprotein
BBA_00027	NW_007930836.1	80128	80136	9	-	11.122	8.33e-05	0.341	Promoter (<=1kb)	1	80124	81112	989	1	12	19883039	XM_008595124.1	XP_008593346.1	Mitochondrial glycoprotein
BBA_00027	NW_007930836.1	81726	81734	9	+	11.122	8.33e-05	0.341	Promoter (1-2kb)	1	80124	81112	989	1	1602	19883039	XM_008595124.1	XP_008593346.1	Mitochondrial glycoprotein
BBA_00027	NW_007930836.1	81618	81626	9	+	12.1341	5.77e-05	0.292	Promoter (1-2kb)	1	80124	81112	989	1	1494	19883039	XM_008595124.1	XP_008593346.1	Mitochondrial glycoprotein
BBA_00027	NW_007930836.1	81561	81569	9	+	12.4146	4.31e-05	0.25	Promoter (1-2kb)	1	80124	81112	989	1	1437	19883039	XM_008595124.1	XP_008593346.1	Mitochondrial glycoprotein
BBA_00028	NW_007930836.1	83732	83740	9	+	14.4146	7.28e-06	0.129	Promoter (<=1kb)	1	81860	83583	1724	2	-149	19883040	XM_008595125.1	XP_008593347.1	oxysterol-binding family protein
BBA_00029	NW_007930836.1	85572	85580	9	+	12.4268	3.72e-05	0.236	Promoter (<=1kb)	1	85654	87786	2133	1	-74	19883041	XM_008595126.1	XP_008593348.1	pumilio-family RNA binding repeat domain-containing protein
BBA_00030	NW_007930836.1	88640	88648	9	+	11.939	6.37e-05	0.309	Promoter (1-2kb)	1	88075	90170	2096	2	1522	19883042	XM_008595127.1	XP_008593349.1	AMP-binding enzyme, putative
BBA_00030	NW_007930836.1	88659	88667	9	+	14.4146	7.28e-06	0.129	Promoter (1-2kb)	1	88075	90170	2096	2	1503	19883042	XM_008595127.1	XP_008593349.1	AMP-binding enzyme, putative
BBA_00030	NW_007930836.1	90224	90232	9	+	14.4146	7.28e-06	0.129	Promoter (<=1kb)	1	88075	90170	2096	2	-54	19883042	XM_008595127.1	XP_008593349.1	AMP-binding enzyme, putative
BBA_00030	NW_007930836.1	91146	91154	9	-	12.4268	3.72e-05	0.236	Promoter (<=1kb)	1	88075	90170	2096	2	-984	19883042	XM_008595127.1	XP_008593349.1	AMP-binding enzyme, putative
BBA_00031	NW_007930836.1	91657	91665	9	-	14.4146	7.28e-06	0.129	Promoter (<=1kb)	1	92358	93023	666	1	-701	19883043	XM_008595128.1	XP_008593350.1	uncharacterized protein
BBA_00031	NW_007930836.1	91451	91459	9	-	12.4268	3.72e-05	0.236	Promoter (<=1kb)	1	92358	93023	666	1	-907	19883043	XM_008595128.1	XP_008593350.1	uncharacterized protein
BBA_00031	NW_007930836.1	93179	93187	9	-	12.1341	5.77e-05	0.292	Promoter (<=1kb)	1	92358	93023	666	1	829	19883043	XM_008595128.1	XP_008593350.1	uncharacterized protein
BBA_00031	NW_007930836.1	92215	92223	9	-	12.4268	3.72e-05	0.236	Promoter (<=1kb)	1	92358	93023	666	1	-143	19883043	XM_008595128.1	XP_008593350.1	uncharacterized protein
BBA_00031	NW_007930836.1	91808	91816	9	-	14.4146	7.28e-06	0.129	Promoter (<=1kb)	1	92358	93023	666	1	-550	19883043	XM_008595128.1	XP_008593350.1	uncharacterized protein
BBA_00031	NW_007930836.1	91458	91466	9	-	11.122	8.33e-05	0.341	Promoter (<=1kb)	1	92358	93023	666	1	-900	19883043	XM_008595128.1	XP_008593350.1	uncharacterized protein
BBA_00031	NW_007930836.1	91643	91651	9	-	13.1098	1.33e-05	0.171	Promoter (<=1kb)	1	92358	93023	666	1	-715	19883043	XM_008595128.1	XP_008593350.1	uncharacterized protein
BBA_00031	NW_007930836.1	93115	93123	9	+	12.4268	3.72e-05	0.236	Promoter (<=1kb)	1	92358	93023	666	1	757	19883043	XM_008595128.1	XP_008593350.1	uncharacterized protein
BBA_00031	NW_007930836.1	91800	91808	9	-	14.4146	7.28e-06	0.129	Promoter (<=1kb)	1	92358	93023	666	1	-558	19883043	XM_008595128.1	XP_008593350.1	uncharacterized protein
BBA_00032	NW_007930836.1	96040	96048	9	-	14.4146	7.28e-06	0.129	Promoter (<=1kb)	1	94827	95943	1117	2	-105	19883044	XM_008595129.1	XP_008593351.1	uncharacterized protein
BBA_00032	NW_007930836.1	98107	98115	9	-	14.4146	7.28e-06	0.129	Promoter (2-3kb)	1	94827	95943	1117	2	-2172	19883044	XM_008595129.1	XP_008593351.1	uncharacterized protein
BBA_00032	NW_007930836.1	96967	96975	9	-	11.122	8.33e-05	0.341	Promoter (1-2kb)	1	94827	95943	1117	2	-1032	19883044	XM_008595129.1	XP_008593351.1	uncharacterized protein
BBA_00033	NW_007930836.1	101640	101648	9	-	11.122	8.33e-05	0.341	Promoter (<=1kb)	1	102128	105545	3418	1	-488	19883045	XM_008595130.1	XP_008593352.1	uncharacterized protein
BBA_00033	NW_007930836.1	100422	100430	9	+	12.4146	4.31e-05	0.25	Promoter (1-2kb)	1	102128	105545	3418	1	-1698	19883045	XM_008595130.1	XP_008593352.1	uncharacterized protein
BBA_00033	NW_007930836.1	100415	100423	9	+	12.4146	4.31e-05	0.25	Promoter (1-2kb)	1	102128	105545	3418	1	-1705	19883045	XM_008595130.1	XP_008593352.1	uncharacterized protein
BBA_00033	NW_007930836.1	101161	101169	9	-	12.1341	5.77e-05	0.292	Promoter (<=1kb)	1	102128	105545	3418	1	-967	19883045	XM_008595130.1	XP_008593352.1	uncharacterized protein
BBA_00033	NW_007930836.1	102622	102630	9	-	11.122	8.33e-05	0.341	Promoter (<=1kb)	1	102128	105545	3418	1	502	19883045	XM_008595130.1	XP_008593352.1	uncharacterized protein
BBA_00033	NW_007930836.1	102150	102158	9	+	11.122	8.33e-05	0.341	Promoter (<=1kb)	1	102128	105545	3418	1	22	19883045	XM_008595130.1	XP_008593352.1	uncharacterized protein
BBA_00033	NW_007930836.1	103373	103381	9	-	12.4268	3.72e-05	0.236	Promoter (1-2kb)	1	102128	105545	3418	1	1253	19883045	XM_008595130.1	XP_008593352.1	uncharacterized protein
BBA_00034	NW_007930836.1	106092	106100	9	+	12.4268	3.72e-05	0.236	Promoter (1-2kb)	1	106279	108060	1782	2	1960	19883046	XM_008595131.1	XP_008593353.1	group II pyridoxal-5-phosphate decarboxylase
BBA_00034	NW_007930836.1	108299	108307	9	+	14.4146	7.28e-06	0.129	Promoter (<=1kb)	1	106279	108060	1782	2	-239	19883046	XM_008595131.1	XP_008593353.1	group II pyridoxal-5-phosphate decarboxylase
BBA_00034	NW_007930836.1	106087	106095	9	+	11.122	8.33e-05	0.341	Promoter (1-2kb)	1	106279	108060	1782	2	1965	19883046	XM_008595131.1	XP_008593353.1	group II pyridoxal-5-phosphate decarboxylase
BBA_00035	NW_007930836.1	110311	110319	9	+	11.122	8.33e-05	0.341	Promoter (<=1kb)	1	109584	109859	276	1	727	19883047	XM_008595132.1	XP_008593354.1	uncharacterized protein
BBA_00036	NW_007930836.1	111742	111750	9	-	12.4146	4.31e-05	0.25	Promoter (<=1kb)	1	110439	111308	870	2	-442	19883048	XM_008595133.1	XP_008593355.1	Ras family protein
BBA_00036	NW_007930836.1	111793	111801	9	+	11.122	8.33e-05	0.341	Promoter (<=1kb)	1	110439	111308	870	2	-485	19883048	XM_008595133.1	XP_008593355.1	Ras family protein
BBA_00038	NW_007930836.1	118113	118121	9	-	12.4146	4.31e-05	0.25	Promoter (<=1kb)	1	116897	117700	804	2	-421	19883050	XM_008595135.1	XP_008593357.1	AMME syndrome protein
BBA_00038	NW_007930836.1	116867	116875	9	+	12.4268	3.72e-05	0.236	Promoter (<=1kb)	1	116897	117700	804	2	825	19883050	XM_008595135.1	XP_008593357.1	AMME syndrome protein
BBA_00038	NW_007930836.1	116822	116830	9	+	14.4146	7.28e-06	0.129	Promoter (<=1kb)	1	116897	117700	804	2	870	19883050	XM_008595135.1	XP_008593357.1	AMME syndrome protein
BBA_00039	NW_007930836.1	119850	119858	9	-	11.1098	8.82e-05	0.343	Promoter (<=1kb)	1	119294	119569	276	1	564	19883051	XM_008595136.1	XP_008593358.1	uncharacterized protein
BBA_00039	NW_007930836.1	119990	119998	9	-	14.4146	7.28e-06	0.129	Promoter (<=1kb)	1	119294	119569	276	1	704	19883051	XM_008595136.1	XP_008593358.1	uncharacterized protein
BBA_00042	NW_007930836.1	126641	126649	9	-	12.4146	4.31e-05	0.25	Promoter (<=1kb)	1	125824	127043	1220	1	825	19883054	XM_008595139.1	XP_008593361.1	homoserine acetyltransferase family protein
BBA_00042	NW_007930836.1	125145	125153	9	+	14.4146	7.28e-06	0.129	Promoter (<=1kb)	1	125824	127043	1220	1	-671	19883054	XM_008595139.1	XP_008593361.1	homoserine acetyltransferase family protein
BBA_00046	NW_007930836.1	134253	134261	9	-	14.4146	7.28e-06	0.129	Promoter (1-2kb)	1	133249	134214	966	1	1012	19883058	XM_008595143.1	XP_008593365.1	glucan endo-1,3-beta-glucosidase A1-like protein
BBA_00046	NW_007930836.1	132513	132521	9	+	11.122	8.33e-05	0.341	Promoter (<=1kb)	1	133249	134214	966	1	-728	19883058	XM_008595143.1	XP_008593365.1	glucan endo-1,3-beta-glucosidase A1-like protein
BBA_00048	NW_007930836.1	139724	139732	9	+	14.4146	7.28e-06	0.129	Promoter (1-2kb)	1	138249	138827	579	1	1475	19883060	XM_008595145.1	XP_008593367.1	uncharacterized protein
BBA_00048	NW_007930836.1	139735	139743	9	+	14.4146	7.28e-06	0.129	Promoter (1-2kb)	1	138249	138827	579	1	1486	19883060	XM_008595145.1	XP_008593367.1	uncharacterized protein
BBA_00049	NW_007930836.1	143696	143704	9	+	12.4268	3.72e-05	0.236	Promoter (1-2kb)	1	140006	141980	1975	2	-1716	19883061	XM_008595146.1	XP_008593368.1	transporter-like protein
BBA_00051	NW_007930836.1	151311	151319	9	+	14.4146	7.28e-06	0.129	Promoter (1-2kb)	1	150227	151027	801	1	1084	19883063	XM_008595148.1	XP_008593370.1	uncharacterized protein
BBA_00058	NW_007930836.1	165793	165801	9	-	12.4268	3.72e-05	0.236	Promoter (<=1kb)	1	163802	165388	1587	2	-413	19883070	XM_008595155.1	XP_008593377.1	diphthamide biosynthesis protein 2
BBA_00060	NW_007930836.1	169263	169271	9	+	11.122	8.33e-05	0.341	Promoter (<=1kb)	1	168317	172112	3796	1	946	19883072	XM_008595157.1	XP_008593379.1	MutS domain V
BBA_00061	NW_007930836.1	172651	172659	9	-	12.4268	3.72e-05	0.236	Promoter (<=1kb)	1	173082	174917	1836	1	-431	19883073	XM_008595158.1	XP_008593380.1	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain, putative
BBA_00061	NW_007930836.1	173038	173046	9	-	12.4268	3.72e-05	0.236	Promoter (<=1kb)	1	173082	174917	1836	1	-44	19883073	XM_008595158.1	XP_008593380.1	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain, putative
BBA_00062	NW_007930836.1	177378	177386	9	-	13.1098	1.33e-05	0.171	Promoter (<=1kb)	1	175409	177189	1781	2	-197	19883074	XM_008595159.1	XP_008593381.1	cellobiose dehydrogenase
BBA_00064	NW_007930836.1	183907	183915	9	+	12.4268	3.72e-05	0.236	Promoter (<=1kb)	1	184120	184979	860	1	-205	19883076	XM_008595161.1	XP_008593383.1	uncharacterized protein
BBA_00065	NW_007930836.1	186125	186133	9	+	12.4146	4.31e-05	0.25	Promoter (1-2kb)	1	186123	187605	1483	2	1472	19883077	XM_008595162.1	XP_008593384.1	major facilitator superfamily transporter
BBA_00065	NW_007930836.1	186660	186668	9	+	14.4146	7.28e-06	0.129	Promoter (<=1kb)	1	186123	187605	1483	2	937	19883077	XM_008595162.1	XP_008593384.1	major facilitator superfamily transporter
BBA_00067	NW_007930836.1	193099	193107	9	-	14.4146	7.28e-06	0.129	Promoter (1-2kb)	1	190905	192006	1102	2	-1101	19883079	XM_008595164.1	XP_008593386.1	2-nitropropane dioxygenase
BBA_00067	NW_007930836.1	193984	193992	9	-	14.4146	7.28e-06	0.129	Promoter (1-2kb)	1	190905	192006	1102	2	-1986	19883079	XM_008595164.1	XP_008593386.1	2-nitropropane dioxygenase
BBA_00067	NW_007930836.1	190869	190877	9	+	12.4268	3.72e-05	0.236	Promoter (1-2kb)	1	190905	192006	1102	2	1129	19883079	XM_008595164.1	XP_008593386.1	2-nitropropane dioxygenase
BBA_00068	NW_007930836.1	196750	196758	9	+	12.4268	3.72e-05	0.236	Promoter (<=1kb)	1	194874	196661	1788	2	-89	19883080	XM_008595165.1	XP_008593387.1	vitamin H transporter
BBA_00070	NW_007930836.1	203021	203029	9	+	11.122	8.33e-05	0.341	Promoter (1-2kb)	1	201650	202113	464	1	1371	19883082	XM_008595167.1	XP_008593389.1	uncharacterized protein
BBA_00071	NW_007930836.1	206451	206459	9	+	11.122	8.33e-05	0.341	Promoter (1-2kb)	1	204827	207269	2443	1	1624	19883083	XM_008595168.1	XP_008593390.1	nitrate assimilation regulatory protein nirA
BBA_00074	NW_007930836.1	217713	217721	9	+	12.1341	5.77e-05	0.292	Promoter (<=1kb)	1	217819	219812	1994	1	-98	19883086	XM_008595171.1	XP_008593393.1	von Willebrand domain-containing protein
BBA_00075	NW_007930836.1	221437	221445	9	+	12.4146	4.31e-05	0.25	Promoter (1-2kb)	1	219885	220517	633	1	1552	19883087	XM_008595172.1	XP_008593394.1	uncharacterized protein
BBA_00077	NW_007930836.1	225627	225635	9	-	12.4268	3.72e-05	0.236	Promoter (<=1kb)	1	225168	226320	1153	1	467	19883089	XM_008595174.1	XP_008593396.1	tat pathway signal sequence
BBA_00078	NW_007930836.1	226467	226475	9	+	12.4268	3.72e-05	0.236	Promoter (<=1kb)	1	226883	227794	912	1	-408	19883090	XM_008595175.1	XP_008593397.1	uncharacterized protein
BBA_00078	NW_007930836.1	226319	226327	9	+	11.122	8.33e-05	0.341	Promoter (<=1kb)	1	226883	227794	912	1	-556	19883090	XM_008595175.1	XP_008593397.1	uncharacterized protein
BBA_00078	NW_007930836.1	229347	229355	9	-	13.1098	1.33e-05	0.171	Promoter (2-3kb)	1	226883	227794	912	1	2472	19883090	XM_008595175.1	XP_008593397.1	uncharacterized protein
BBA_00078	NW_007930836.1	231133	231141	9	+	12.1341	5.77e-05	0.292	Promoter (4-5kb)	1	226883	227794	912	1	4250	19883090	XM_008595175.1	XP_008593397.1	uncharacterized protein
BBA_00079	NW_007930836.1	232261	232269	9	-	14.4146	7.28e-06	0.129	Promoter (4-5kb)	1	235076	236668	1593	2	4407	19883091	XM_008595176.1	XP_008593398.1	LysR family regulatory protein
BBA_00079	NW_007930836.1	232768	232776	9	-	11.122	8.33e-05	0.341	Promoter (3-4kb)	1	235076	236668	1593	2	3900	19883091	XM_008595176.1	XP_008593398.1	LysR family regulatory protein
BBA_00079	NW_007930836.1	233743	233751	9	-	12.1341	5.77e-05	0.292	Promoter (2-3kb)	1	235076	236668	1593	2	2925	19883091	XM_008595176.1	XP_008593398.1	LysR family regulatory protein
BBA_00079	NW_007930836.1	234778	234786	9	+	11.1098	8.82e-05	0.343	Promoter (1-2kb)	1	235076	236668	1593	2	1882	19883091	XM_008595176.1	XP_008593398.1	LysR family regulatory protein
BBA_00081	NW_007930836.1	239790	239798	9	-	11.1098	8.82e-05	0.343	Promoter (<=1kb)	1	238868	240350	1483	2	560	19883093	XM_008595178.1	XP_008593400.1	uncharacterized protein
BBA_00082	NW_007930836.1	242608	242616	9	-	14.4146	7.28e-06	0.129	Promoter (1-2kb)	1	241295	241921	627	1	1321	19883094	XM_008595179.1	XP_008593401.1	uncharacterized protein
BBA_00083	NW_007930836.1	242776	242784	9	+	12.4268	3.72e-05	0.236	Promoter (1-2kb)	1	244052	244462	411	1	-1268	19883095	XM_008595180.1	XP_008593402.1	uncharacterized protein
BBA_00085	NW_007930836.1	248696	248704	9	-	12.4268	3.72e-05	0.236	Promoter (<=1kb)	1	247155	247886	732	2	-818	19883097	XM_008595182.1	XP_008593404.1	Orf2-like protein
BBA_00088	NW_007930836.1	255834	255842	9	+	11.1098	8.82e-05	0.343	Promoter (1-2kb)	1	254907	257196	2290	2	1354	19883100	XM_008595185.1	XP_008593407.1	C6 finger domain protein
BBA_00089	NW_007930836.1	260609	260617	9	+	14.4146	7.28e-06	0.129	Promoter (<=1kb)	1	260154	260459	306	2	-150	19883101	XM_008595186.1	XP_008593408.1	uncharacterized protein
BBA_00089	NW_007930836.1	262091	262099	9	+	12.4146	4.31e-05	0.25	Promoter (1-2kb)	1	260154	260459	306	2	-1632	19883101	XM_008595186.1	XP_008593408.1	uncharacterized protein
BBA_00090	NW_007930836.1	263759	263767	9	+	12.4268	3.72e-05	0.236	Promoter (2-3kb)	1	264531	266367	1837	2	2600	19883102	XM_008595187.1	XP_008593409.1	aryl-alcohol oxidase/vanillyl-alcohol oxidase
BBA_00090	NW_007930836.1	263777	263785	9	+	12.4268	3.72e-05	0.236	Promoter (2-3kb)	1	264531	266367	1837	2	2582	19883102	XM_008595187.1	XP_008593409.1	aryl-alcohol oxidase/vanillyl-alcohol oxidase
BBA_00090	NW_007930836.1	266422	266430	9	-	12.1341	5.77e-05	0.292	Promoter (<=1kb)	1	264531	266367	1837	2	-63	19883102	XM_008595187.1	XP_008593409.1	aryl-alcohol oxidase/vanillyl-alcohol oxidase
BBA_00090	NW_007930836.1	265893	265901	9	+	13.1098	1.33e-05	0.171	Promoter (<=1kb)	1	264531	266367	1837	2	466	19883102	XM_008595187.1	XP_008593409.1	aryl-alcohol oxidase/vanillyl-alcohol oxidase
BBA_00091	NW_007930836.1	267094	267102	9	+	13.1098	1.33e-05	0.171	Promoter (<=1kb)	1	267128	270120	2993	1	-26	19883103	XM_008595188.1	XP_008593410.1	15-hydroxyprostaglandin dehydrogenase (NAD(+))
BBA_00092	NW_007930836.1	270361	270369	9	+	12.4268	3.72e-05	0.236	Promoter (1-2kb)	1	270462	271707	1246	2	1338	19883104	XM_008595189.1	XP_008593411.1	uncharacterized protein
BBA_00095	NW_007930836.1	276077	276085	9	-	14.4146	7.28e-06	0.129	Promoter (1-2kb)	1	277109	278999	1891	1	-1032	19883107	XM_008595192.1	XP_008593414.1	oxidoreductase molybdopterin binding domain-containing protein
BBA_00096	NW_007930836.1	279913	279921	9	-	12.4146	4.31e-05	0.25	Promoter (<=1kb)	1	280245	282308	2064	1	-332	19883108	XM_008595193.1	XP_008593415.1	uncharacterized protein
BBA_00097	NW_007930836.1	283899	283907	9	-	12.4268	3.72e-05	0.236	Promoter (1-2kb)	1	282613	283755	1143	1	1294	19883109	XM_008595194.1	XP_008593416.1	3-hydroxyacyl-CoA dehyrogenase
BBA_00098	NW_007930836.1	285303	285311	9	-	13.1098	1.33e-05	0.171	Promoter (2-3kb)	1	286081	287781	1701	2	2478	19883110	XM_008595195.1	XP_008593417.1	major facilitator superfamily transporter
BBA_00098	NW_007930836.1	289708	289716	9	+	14.4146	7.28e-06	0.129	Promoter (1-2kb)	1	286081	287781	1701	2	-1927	19883110	XM_008595195.1	XP_008593417.1	major facilitator superfamily transporter
BBA_00098	NW_007930836.1	288930	288938	9	+	12.4146	4.31e-05	0.25	Promoter (1-2kb)	1	286081	287781	1701	2	-1149	19883110	XM_008595195.1	XP_008593417.1	major facilitator superfamily transporter
BBA_00099	NW_007930836.1	291516	291524	9	-	11.1098	8.82e-05	0.343	Promoter (<=1kb)	1	291414	292137	724	2	621	19883111	XM_008595196.1	XP_008593418.1	uncharacterized protein
BBA_00099	NW_007930836.1	293272	293280	9	+	12.1341	5.77e-05	0.292	Promoter (1-2kb)	1	291414	292137	724	2	-1135	19883111	XM_008595196.1	XP_008593418.1	uncharacterized protein
BBA_00100	NW_007930836.1	294566	294574	9	-	12.4268	3.72e-05	0.236	Promoter (<=1kb)	1	294800	295566	767	1	-234	19883112	XM_008595197.1	XP_008593419.1	uncharacterized protein
BBA_00100	NW_007930836.1	295382	295390	9	-	12.1341	5.77e-05	0.292	Promoter (<=1kb)	1	294800	295566	767	1	590	19883112	XM_008595197.1	XP_008593419.1	uncharacterized protein
BBA_00100	NW_007930836.1	293830	293838	9	+	14.4146	7.28e-06	0.129	Promoter (<=1kb)	1	294800	295566	767	1	-962	19883112	XM_008595197.1	XP_008593419.1	uncharacterized protein
BBA_00100	NW_007930836.1	294759	294767	9	-	11.122	8.33e-05	0.341	Promoter (<=1kb)	1	294800	295566	767	1	-41	19883112	XM_008595197.1	XP_008593419.1	uncharacterized protein
BBA_00101	NW_007930836.1	296887	296895	9	+	14.4146	7.28e-06	0.129	Promoter (<=1kb)	1	297288	298034	747	1	-393	19883113	XM_008595198.1	XP_008593420.1	carbohydrate esterase family 4
