seqnames	start	end	width	strand	score	p_value	q_value	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS
NW_007930836.1	685543	685551	9	-	11.5714	3.31e-06	1	Promoter (<=1kb)	1	685527	686783	1257	1	BBA_00231	24
NW_007930837.1	685929	685937	9	+	11.5714	3.31e-06	1	Promoter (1-2kb)	2	684460	685932	1473	1	BBA_00876	1469
NW_007930841.1	752157	752165	9	+	11.5714	3.31e-06	1	Promoter (<=1kb)	6	749515	752404	2890	2	BBA_02992	239
NW_007930846.1	785953	785961	9	+	11.5714	3.31e-06	1	Promoter (<=1kb)	11	785280	789132	3853	1	BBA_04875	673
NW_007930841.1	800967	800975	9	-	11.5714	3.31e-06	1	Promoter (<=1kb)	6	800318	800899	582	1	BBA_03008	657
NW_007930838.1	809873	809881	9	+	11.5714	3.31e-06	1	Promoter (<=1kb)	3	809666	811383	1718	1	BBA_01485	207
NW_007930841.1	854775	854783	9	+	11.5714	3.31e-06	1	Promoter (<=1kb)	6	854401	855184	784	2	BBA_03024	401
NW_007930844.1	884154	884162	9	-	11.5714	3.31e-06	1	Promoter (<=1kb)	9	881480	883603	2124	2	BBA_04277	-559
NW_007930841.1	909270	909278	9	-	11.5714	3.31e-06	1	Promoter (<=1kb)	6	910182	910529	348	1	BBA_03046	-912
NW_007930840.1	942010	942018	9	-	11.5714	3.31e-06	1	Promoter (<=1kb)	5	940914	942447	1534	2	BBA_02586	437
NW_007930837.1	948813	948821	9	+	11.5714	3.31e-06	1	Promoter (<=1kb)	2	947486	948457	972	2	BBA_00939	-356
NW_007930842.1	989532	989540	9	-	11.5714	3.31e-06	1	Promoter (<=1kb)	7	988725	989965	1241	2	BBA_03549	433
NW_007930844.1	998793	998801	9	+	11.5714	3.31e-06	1	Promoter (2-3kb)	9	1001767	1002496	730	1	BBA_04310	-2966
NW_007930836.1	1081791	1081799	9	-	11.5714	3.31e-06	1	Exon (XM_008595455.1/BBA_00358, exon 1 of 3)	1	1071787	1087440	15654	2	BBA_00358	5649
NW_007930844.1	1111404	1111412	9	-	11.5714	3.31e-06	1	Promoter (<=1kb)	9	1111691	1113228	1538	1	BBA_04340	-287
NW_007930844.1	1115914	1115922	9	+	11.5714	3.31e-06	1	Promoter (<=1kb)	9	1113551	1115270	1720	2	BBA_04341	-644
NW_007930839.1	1143511	1143519	9	-	11.5714	3.31e-06	1	Promoter (<=1kb)	4	1144004	1147438	3435	1	BBA_02151	-493
NW_007930837.1	1260261	1260269	9	-	11.5714	3.31e-06	1	Promoter (2-3kb)	2	1261864	1262789	926	2	BBA_01023	2528
NW_007930837.1	1260275	1260283	9	-	11.5714	3.31e-06	1	Promoter (2-3kb)	2	1261864	1262789	926	2	BBA_01023	2514
NW_007930840.1	1275763	1275771	9	-	11.5714	3.31e-06	1	Promoter (<=1kb)	5	1271688	1276047	4360	2	BBA_02675	284
NW_007930836.1	1291431	1291439	9	-	11.5714	3.31e-06	1	Promoter (1-2kb)	1	1290018	1292895	2878	1	BBA_00421	1421
NW_007930836.1	1322225	1322233	9	-	11.5714	3.31e-06	1	Promoter (<=1kb)	1	1322312	1325386	3075	1	BBA_00433	-87
NW_007930837.1	1353444	1353452	9	+	11.5714	3.31e-06	1	Promoter (<=1kb)	2	1352481	1353914	1434	1	BBA_01046	963
NW_007930839.1	1594018	1594026	9	+	11.5714	3.31e-06	1	Promoter (<=1kb)	4	1593672	1594021	350	1	BBA_02287	346
NW_007930836.1	1603685	1603693	9	-	11.5714	3.31e-06	1	Promoter (<=1kb)	1	1602411	1604388	1978	2	BBA_00523	703
NW_007930836.1	1713073	1713081	9	+	11.5714	3.31e-06	1	Promoter (1-2kb)	1	1711978	1713768	1791	1	BBA_00559	1095
NW_007930836.1	1864620	1864628	9	-	11.5714	3.31e-06	1	Promoter (1-2kb)	1	1863252	1865766	2515	1	BBA_00604	1376
NW_007930836.1	2016065	2016073	9	-	11.5714	3.31e-06	1	Promoter (1-2kb)	1	2014715	2017571	2857	2	BBA_00658	1506
NW_007930910.1	5626	5634	9	+	11.5306	7.34e-06	1	Promoter (2-3kb)	75	6081	7823	1743	2	BBA_09922	2189
NW_007930973.1	5727	5735	9	+	11.5306	7.34e-06	1	Promoter (<=1kb)	135	1736	5128	3393	2	BBA_10337	-599
NW_007930920.1	9383	9391	9	-	11.5306	7.34e-06	1	Promoter (1-2kb)	85	8034	9224	1191	1	BBA_10070	1357
NW_007930924.1	11025	11033	9	+	11.5306	7.34e-06	1	Promoter (<=1kb)	89	6035	10960	4926	2	BBA_10108	-65
NW_007930845.1	18096	18104	9	+	11.5306	7.34e-06	1	Promoter (<=1kb)	10	15551	17724	2174	2	BBA_04353	-372
NW_007930884.1	19127	19135	9	+	11.5306	7.34e-06	1	Promoter (<=1kb)	49	19123	19857	735	2	BBA_09262	722
NW_007930852.1	23590	23598	9	+	11.5306	7.34e-06	1	Promoter (<=1kb)	17	23736	24473	738	1	BBA_06028	-138
NW_007930856.1	29119	29127	9	+	11.5306	7.34e-06	1	Promoter (<=1kb)	21	26409	29851	3443	2	BBA_06812	724
NW_007930849.1	32246	32254	9	-	11.5306	7.34e-06	1	Promoter (2-3kb)	14	33624	35158	1535	2	BBA_05348	2912
NW_007930865.1	34312	34320	9	+	11.5306	7.34e-06	1	Promoter (<=1kb)	30	33542	34315	774	1	BBA_07988	770
NW_007930896.1	34470	34478	9	-	11.5306	7.34e-06	1	Promoter (<=1kb)	61	34178	35158	981	1	BBA_09643	300
NW_007930909.1	36963	36971	9	-	11.5306	7.34e-06	1	Promoter (<=1kb)	74	35394	37602	2209	2	BBA_09916	639
NW_007930923.1	39494	39502	9	-	11.5306	7.34e-06	1	Promoter (4-5kb)	88	31880	35326	3447	2	BBA_10106	-4176
NW_007930918.1	43947	43955	9	-	11.5306	7.34e-06	1	Promoter (1-2kb)	83	42447	42824	378	2	BBA_10049	-1131
NW_007930893.1	46871	46879	9	-	11.5306	7.34e-06	1	Promoter (<=1kb)	58	46067	46657	591	1	BBA_09567	812
NW_007930853.1	49394	49402	9	+	11.5306	7.34e-06	1	Promoter (1-2kb)	18	49914	51113	1200	2	BBA_06224	1711
NW_007930857.1	49908	49916	9	-	11.5306	7.34e-06	1	Promoter (<=1kb)	22	50042	50795	754	2	BBA_06968	887
NW_007930869.1	51089	51097	9	-	11.5306	7.34e-06	1	Promoter (<=1kb)	34	47316	51316	4001	2	BBA_08352	227
NW_007930905.1	58057	58065	9	-	11.5306	7.34e-06	1	Promoter (<=1kb)	70	55473	57830	2358	2	BBA_09845	-235
NW_007930870.1	64901	64909	9	+	11.5306	7.34e-06	1	Promoter (<=1kb)	35	63871	64452	582	2	BBA_08464	-449
NW_007930876.1	65794	65802	9	-	11.5306	7.34e-06	1	Promoter (<=1kb)	41	66768	67886	1119	1	BBA_08855	-974
NW_007930869.1	67631	67639	9	+	11.5306	7.34e-06	1	Promoter (<=1kb)	34	67736	68553	818	1	BBA_08358	-97
NW_007930866.1	69845	69853	9	+	11.5306	7.34e-06	1	Promoter (2-3kb)	31	67078	71581	4504	1	BBA_08106	2767
NW_007930848.1	84562	84570	9	+	11.5306	7.34e-06	1	Promoter (2-3kb)	13	85599	87163	1565	2	BBA_05141	2593
NW_007930888.1	85902	85910	9	+	11.5306	7.34e-06	1	Promoter (2-3kb)	53	83471	88296	4826	1	BBA_09426	2431
NW_007930865.1	86042	86050	9	+	11.5306	7.34e-06	1	Promoter (<=1kb)	30	85979	87054	1076	1	BBA_08012	63
NW_007930840.1	88918	88926	9	+	11.5306	7.34e-06	1	Promoter (<=1kb)	5	89490	91256	1767	1	BBA_02331	-564
NW_007930871.1	90976	90984	9	+	11.5306	7.34e-06	1	Promoter (<=1kb)	36	89476	91249	1774	2	BBA_08557	265
NW_007930889.1	98506	98514	9	-	11.5306	7.34e-06	1	Promoter (<=1kb)	54	96809	99139	2331	2	BBA_09465	633
NW_007930860.1	103170	103178	9	+	11.5306	7.34e-06	1	Promoter (<=1kb)	25	102790	103635	846	2	BBA_07460	457
NW_007930850.1	115907	115915	9	-	11.5306	7.34e-06	1	Promoter (<=1kb)	15	115422	117088	1667	1	BBA_05615	493
NW_007930854.1	117476	117484	9	+	11.5306	7.34e-06	1	Promoter (1-2kb)	19	115867	116745	879	1	BBA_06452	1609
NW_007930850.1	130780	130788	9	+	11.5306	7.34e-06	1	Promoter (<=1kb)	15	130378	131280	903	1	BBA_05621	402
NW_007930879.1	142307	142315	9	+	11.5306	7.34e-06	1	Promoter (1-2kb)	44	140419	143649	3231	1	BBA_09065	1888
NW_007930847.1	152481	152489	9	+	11.5306	7.34e-06	1	Promoter (2-3kb)	12	155046	156173	1128	1	BBA_04951	-2557
NW_007930845.1	180518	180526	9	-	11.5306	7.34e-06	1	Promoter (<=1kb)	10	179818	182540	2723	1	BBA_04408	708
NW_007930845.1	187837	187845	9	-	11.5306	7.34e-06	1	Promoter (<=1kb)	10	185869	187104	1236	2	BBA_04411	-741
NW_007930861.1	196863	196871	9	-	11.5306	7.34e-06	1	Promoter (<=1kb)	26	197521	198459	939	1	BBA_07614	-658
NW_007930855.1	202279	202287	9	-	11.5306	7.34e-06	1	Promoter (<=1kb)	20	201857	205158	3302	1	BBA_06703	430
NW_007930854.1	203429	203437	9	+	11.5306	7.34e-06	1	Promoter (<=1kb)	19	202353	203153	801	2	BBA_06482	-276
NW_007930861.1	208416	208424	9	-	11.5306	7.34e-06	1	Promoter (1-2kb)	26	210169	212313	2145	1	BBA_07618	-1753
NW_007930838.1	208940	208948	9	+	11.5306	7.34e-06	1	Promoter (1-2kb)	3	207494	209418	1925	1	BBA_01301	1446
NW_007930840.1	212682	212690	9	+	11.5306	7.34e-06	1	Promoter (2-3kb)	5	215318	220139	4822	1	BBA_02367	-2628
NW_007930837.1	215751	215759	9	+	11.5306	7.34e-06	1	Promoter (1-2kb)	2	216452	216813	362	2	BBA_00750	1054
NW_007930864.1	217438	217446	9	+	11.5306	7.34e-06	1	Promoter (<=1kb)	29	217694	221385	3692	1	BBA_07948	-248
NW_007930851.1	221191	221199	9	-	11.5306	7.34e-06	1	Promoter (<=1kb)	16	221618	222799	1182	1	BBA_05875	-427
NW_007930840.1	232732	232740	9	+	11.5306	7.34e-06	1	Promoter (1-2kb)	5	231081	234153	3073	2	BBA_02371	1413
NW_007930854.1	237585	237593	9	-	11.5306	7.34e-06	1	Promoter (1-2kb)	19	234420	236526	2107	2	BBA_06493	-1067
NW_007930837.1	246347	246355	9	+	11.5306	7.34e-06	1	Distal Intergenic	2	252304	253620	1317	1	BBA_00756	-5949
NW_007930861.1	249320	249328	9	-	11.5306	7.34e-06	1	Promoter (2-3kb)	26	247295	248986	1692	1	BBA_07631	2033
NW_007930865.1	250271	250279	9	+	11.5306	7.34e-06	1	Promoter (1-2kb)	30	252151	254936	2786	1	BBA_08070	-1872
NW_007930836.1	254990	254998	9	+	11.5306	7.34e-06	1	Promoter (2-3kb)	1	254907	257196	2290	2	BBA_00088	2198
NW_007930850.1	257740	257748	9	-	11.5306	7.34e-06	1	Promoter (1-2kb)	15	258701	259225	525	2	BBA_05654	1485
NW_007930854.1	260223	260231	9	+	11.5306	7.34e-06	1	Promoter (1-2kb)	19	259010	260171	1162	1	BBA_06502	1213
NW_007930866.1	273822	273830	9	+	11.5306	7.34e-06	1	Promoter (1-2kb)	31	272627	273825	1199	1	BBA_08166	1195
NW_007930845.1	280073	280081	9	-	11.5306	7.34e-06	1	Promoter (1-2kb)	10	282006	283729	1724	1	BBA_04441	-1933
NW_007930852.1	282382	282390	9	-	11.5306	7.34e-06	1	Promoter (4-5kb)	17	276662	278269	1608	2	BBA_06103	-4121
NW_007930840.1	284820	284828	9	-	11.5306	7.34e-06	1	Promoter (<=1kb)	5	284947	285627	681	1	BBA_02386	-127
NW_007930857.1	310161	310169	9	+	11.5306	7.34e-06	1	Promoter (1-2kb)	22	307685	311364	3680	2	BBA_07043	1195
NW_007930862.1	320076	320084	9	-	11.5306	7.34e-06	1	Promoter (<=1kb)	27	319397	320470	1074	1	BBA_07769	687
NW_007930863.1	333036	333044	9	-	11.5306	7.34e-06	1	Promoter (2-3kb)	28	330444	332639	2196	1	BBA_07877	2600
NW_007930858.1	335167	335175	9	+	11.5306	7.34e-06	1	Promoter (<=1kb)	23	334931	340305	5375	1	BBA_07220	236
NW_007930849.1	340664	340672	9	+	11.5306	7.34e-06	1	Promoter (<=1kb)	14	339195	341603	2409	2	BBA_05453	931
NW_007930847.1	354810	354818	9	-	11.5306	7.34e-06	1	Promoter (<=1kb)	12	354462	355504	1043	1	BBA_05005	356
NW_007930844.1	399555	399563	9	-	11.5306	7.34e-06	1	Promoter (<=1kb)	9	399048	401076	2029	1	BBA_04125	515
NW_007930858.1	402280	402288	9	-	11.5306	7.34e-06	1	Promoter (<=1kb)	23	401539	402527	989	2	BBA_07236	247
NW_007930841.1	420659	420667	9	+	11.5306	7.34e-06	1	Promoter (1-2kb)	6	418788	420261	1474	1	BBA_02873	1871
NW_007930839.1	429423	429431	9	+	11.5306	7.34e-06	1	Distal Intergenic	4	424043	426191	2149	1	BBA_01925	5380
NW_007930857.1	431400	431408	9	-	11.5306	7.34e-06	1	Promoter (4-5kb)	22	430228	435471	5244	2	BBA_07075	4071
NW_007930837.1	453545	453553	9	-	11.5306	7.34e-06	1	Promoter (<=1kb)	2	454369	455558	1190	1	BBA_00816	-824
NW_007930854.1	458040	458048	9	-	11.5306	7.34e-06	1	Promoter (<=1kb)	19	457611	458663	1053	1	BBA_06569	437
NW_007930849.1	476719	476727	9	-	11.5306	7.34e-06	1	Promoter (<=1kb)	14	476724	477467	744	2	BBA_05502	748
NW_007930850.1	480627	480635	9	-	11.5306	7.34e-06	1	Promoter (<=1kb)	15	479887	483427	3541	1	BBA_05735	748
NW_007930855.1	504591	504599	9	+	11.5306	7.34e-06	1	Promoter (<=1kb)	20	503924	505681	1758	1	BBA_06792	667
NW_007930849.1	530800	530808	9	+	11.5306	7.34e-06	1	Exon (XM_008600615.1/BBA_05518, exon 2 of 3)	14	523894	535944	12051	1	BBA_05518	6906
NW_007930853.1	576411	576419	9	-	11.5306	7.34e-06	1	Promoter (<=1kb)	18	575467	576299	833	2	BBA_06394	-120
NW_007930854.1	614403	614411	9	-	11.5306	7.34e-06	1	Promoter (<=1kb)	19	612779	613781	1003	2	BBA_06627	-630
NW_007930851.1	637333	637341	9	-	11.5306	7.34e-06	1	Promoter (1-2kb)	16	637338	638732	1395	2	BBA_06015	1399
NW_007930842.1	669133	669141	9	+	11.5306	7.34e-06	1	Promoter (<=1kb)	7	669722	671281	1560	1	BBA_03428	-581
NW_007930849.1	686476	686484	9	-	11.5306	7.34e-06	1	Promoter (2-3kb)	14	684089	685698	1610	1	BBA_05571	2395
NW_007930836.1	708710	708718	9	+	11.5306	7.34e-06	1	Promoter (1-2kb)	1	707782	710057	2276	2	BBA_00240	1339
NW_007930848.1	712424	712432	9	+	11.5306	7.34e-06	1	Promoter (2-3kb)	13	715294	715650	357	1	BBA_05337	-2862
NW_007930849.1	712481	712489	9	+	11.5306	7.34e-06	1	Promoter (1-2kb)	14	713286	713996	711	2	BBA_05578	1507
NW_007930843.1	758161	758169	9	-	11.5306	7.34e-06	1	Promoter (1-2kb)	8	754949	756930	1982	2	BBA_03876	-1239
NW_007930840.1	758741	758749	9	+	11.5306	7.34e-06	1	Promoter (<=1kb)	5	759395	760499	1105	1	BBA_02523	-646
NW_007930846.1	760108	760116	9	+	11.5306	7.34e-06	1	Distal Intergenic	11	754252	754602	351	1	BBA_04867	5856
NW_007930836.1	762460	762468	9	-	11.5306	7.34e-06	1	Promoter (3-4kb)	1	758403	758732	330	2	BBA_00259	-3736
NW_007930838.1	768998	769006	9	-	11.5306	7.34e-06	1	Promoter (1-2kb)	3	770813	771765	953	1	BBA_01473	-1815
NW_007930837.1	785383	785391	9	+	11.5306	7.34e-06	1	Promoter (<=1kb)	2	785994	787665	1672	1	BBA_00901	-603
NW_007930837.1	888489	888497	9	-	11.5306	7.34e-06	1	Promoter (<=1kb)	2	886177	887763	1587	2	BBA_00923	-734
NW_007930839.1	911201	911209	9	-	11.5306	7.34e-06	1	Promoter (<=1kb)	4	911722	913005	1284	1	BBA_02074	-521
NW_007930837.1	931326	931334	9	-	11.5306	7.34e-06	1	Promoter (3-4kb)	2	926588	927681	1094	2	BBA_00936	-3653
NW_007930839.1	946559	946567	9	+	11.5306	7.34e-06	1	Promoter (1-2kb)	4	942786	945323	2538	2	BBA_02092	-1236
NW_007930845.1	979489	979497	9	+	11.5306	7.34e-06	1	Promoter (3-4kb)	10	973925	976455	2531	2	BBA_04644	-3034
NW_007930836.1	988681	988689	9	-	11.5306	7.34e-06	1	Promoter (1-2kb)	1	990382	992014	1633	1	BBA_00327	-1701
NW_007930839.1	1017893	1017901	9	+	11.5306	7.34e-06	1	Promoter (4-5kb)	4	1013457	1015408	1952	1	BBA_02116	4436
NW_007930837.1	1122147	1122155	9	+	11.5306	7.34e-06	1	Promoter (1-2kb)	2	1123580	1128195	4616	1	BBA_00987	-1425
NW_007930841.1	1140205	1140213	9	-	11.5306	7.34e-06	1	Promoter (1-2kb)	6	1139088	1141153	2066	1	BBA_03118	1125
NW_007930838.1	1169333	1169341	9	+	11.5306	7.34e-06	1	Promoter (<=1kb)	3	1169152	1170529	1378	1	BBA_01592	181
