seqnames	start	end	width	strand	score	p_value	q_value	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS
NW_007930862.1	362016	362036	21	-	15.3636	4.91e-07	1	Distal Intergenic	27	384453	385116	664	1	BBA_07770	-22437
NW_007930882.1	53662	53682	21	-	15.3409	5.05e-07	1	Promoter (4-5kb)	47	49104	50272	1169	1	BBA_09191	4578
NW_007930846.1	215072	215092	21	+	15.2159	5.91e-07	1	Promoter (2-3kb)	11	217308	219474	2167	1	BBA_04713	-2216
NW_007930844.1	310621	310641	21	+	15.1875	6.12e-07	1	Promoter (4-5kb)	9	305329	306381	1053	2	BBA_04099	-4240
NW_007930913.1	7400	7420	21	-	15.1534	6.39e-07	1	Promoter (<=1kb)	78	6641	7917	1277	1	BBA_09969	779
NW_007930877.1	151983	152003	21	+	15.1534	6.39e-07	1	Promoter (1-2kb)	42	150077	150757	681	1	BBA_08943	1906
NW_007930862.1	347793	347813	21	+	15.1534	6.39e-07	1	Distal Intergenic	27	319397	320470	1074	1	BBA_07769	28396
NW_007930850.1	284182	284202	21	+	15.0739	7.05e-07	1	Promoter (1-2kb)	15	285692	287318	1627	1	BBA_05666	-1490
NW_007930848.1	507645	507665	21	+	15.0455	7.31e-07	1	Promoter (2-3kb)	13	504699	506211	1513	1	BBA_05273	2946
NW_007930856.1	518124	518144	21	-	15.0398	7.36e-07	1	Distal Intergenic	21	512298	517102	4805	1	BBA_06954	5846
NW_007930840.1	546379	546399	21	-	15.0227	7.52e-07	1	Promoter (<=1kb)	5	546581	548824	2244	1	BBA_02466	-202
NW_007930837.1	1339971	1339991	21	+	15	7.73e-07	1	Promoter (1-2kb)	2	1338398	1339174	777	1	BBA_01042	1573
NW_007930838.1	851425	851445	21	+	14.9886	7.84e-07	1	Promoter (<=1kb)	3	850137	851184	1048	2	BBA_01498	-241
NW_007930843.1	17240	17260	21	-	14.9375	8.34e-07	1	Promoter (1-2kb)	8	15768	16205	438	2	BBA_03635	-1055
NW_007930937.1	9413	9433	21	+	14.9148	8.57e-07	1	Promoter (4-5kb)	102	13919	14842	924	1	BBA_10223	-4486
NW_007930846.1	277217	277237	21	-	14.8068	9.78e-07	1	Distal Intergenic	11	268017	269035	1019	2	BBA_04727	-8202
NW_007930873.1	34897	34917	21	-	14.767	1.03e-06	1	Distal Intergenic	38	17489	18904	1416	2	BBA_08667	-16013
NW_007930855.1	524	544	21	+	14.7614	1.03e-06	1	Promoter (1-2kb)	20	1377	1865	489	2	BBA_06633	1321
NW_007930836.1	1854772	1854792	21	+	14.7386	1.06e-06	1	Promoter (2-3kb)	1	1852700	1853736	1037	1	BBA_00601	2072
NW_007930840.1	91268	91288	21	+	14.733	1.07e-06	1	Promoter (1-2kb)	5	91707	92517	811	2	BBA_02332	1229
NW_007930865.1	310992	311012	21	+	14.7273	1.08e-06	1	Promoter (<=1kb)	30	308001	310449	2449	2	BBA_08084	-543
NW_007930862.1	335737	335757	21	+	14.7159	1.09e-06	1	Distal Intergenic	27	319397	320470	1074	1	BBA_07769	16340
NW_007930902.1	26378	26398	21	+	14.6705	1.15e-06	1	Distal Intergenic	67	32790	36154	3365	2	BBA_09781	9756
NW_007930838.1	1089470	1089490	21	-	14.6534	1.17e-06	1	Promoter (<=1kb)	3	1087509	1089062	1554	2	BBA_01563	-428
NW_007930890.1	662	682	21	-	14.6136	1.23e-06	1	Promoter (4-5kb)	55	4728	6143	1416	1	BBA_09467	-4066
NW_007930836.1	2081257	2081277	21	+	14.5909	1.26e-06	1	Promoter (<=1kb)	1	2081940	2083124	1185	1	BBA_00681	-663
NW_007930900.1	697	717	21	-	14.5852	1.27e-06	1	Promoter (3-4kb)	65	2268	3856	1589	2	BBA_09737	3159
NW_007930865.1	272380	272400	21	-	14.5852	1.27e-06	1	Promoter (3-4kb)	30	273776	275579	1804	2	BBA_08075	3199
NW_007930937.1	7013	7033	21	-	14.5057	1.4e-06	1	Distal Intergenic	102	13919	14842	924	1	BBA_10223	-6906
NW_007930859.1	242742	242762	21	+	14.483	1.44e-06	1	Promoter (<=1kb)	24	242414	243524	1111	2	BBA_07360	762
NW_007930841.1	649143	649163	21	+	14.4545	1.49e-06	1	Promoter (<=1kb)	6	647248	648859	1612	2	BBA_02956	-284
NW_007930910.1	44000	44020	21	+	14.4489	1.49e-06	1	Promoter (<=1kb)	75	43542	43730	189	2	BBA_09934	-270
NW_007930836.1	694297	694317	21	-	14.4489	1.49e-06	1	Promoter (1-2kb)	1	692237	693087	851	2	BBA_00235	-1230
NW_007930873.1	162512	162532	21	+	14.4261	1.53e-06	1	Promoter (<=1kb)	38	162949	164115	1167	1	BBA_08702	-417
NW_007930839.1	867230	867250	21	-	14.4205	1.54e-06	1	Promoter (<=1kb)	4	867502	869136	1635	1	BBA_02064	-272
NW_007930922.1	34832	34852	21	-	14.4148	1.55e-06	1	Promoter (1-2kb)	87	26861	33534	6674	2	BBA_10098	-1318
NW_007930845.1	117225	117245	21	-	14.4091	1.56e-06	1	Promoter (1-2kb)	10	115317	116277	961	1	BBA_04387	1928
NW_007930941.1	1055	1075	21	-	14.392	1.6e-06	1	Promoter (<=1kb)	106	1893	3356	1464	1	BBA_10242	-838
NW_007930841.1	320312	320332	21	+	14.3693	1.64e-06	1	Promoter (<=1kb)	6	320817	322913	2097	1	BBA_02849	-485
NW_007930838.1	612864	612884	21	+	14.3693	1.64e-06	1	Promoter (<=1kb)	3	613288	614578	1291	1	BBA_01420	-404
NW_007930921.1	33067	33087	21	-	14.3409	1.69e-06	1	Promoter (<=1kb)	86	33856	35158	1303	1	BBA_10092	-789
NW_007930862.1	70708	70728	21	+	14.3352	1.7e-06	1	Promoter (2-3kb)	27	68583	69643	1061	1	BBA_07699	2125
NW_007930859.1	99371	99391	21	+	14.3295	1.72e-06	1	Promoter (<=1kb)	24	97422	99746	2325	2	BBA_07310	355
NW_007930837.1	1370364	1370384	21	+	14.3182	1.74e-06	1	Promoter (<=1kb)	2	1370769	1371905	1137	1	BBA_01051	-385
NW_007930902.1	56196	56216	21	+	14.3125	1.75e-06	1	Promoter (<=1kb)	67	56299	68789	12491	1	BBA_09782	-83
NW_007930885.1	23201	23221	21	+	14.2898	1.8e-06	1	Promoter (<=1kb)	50	23903	24837	935	1	BBA_09292	-682
NW_007930850.1	659740	659760	21	-	14.2841	1.81e-06	1	Promoter (<=1kb)	15	660514	661848	1335	1	BBA_05795	-774
NW_007930968.1	1624	1644	21	+	14.2784	1.82e-06	1	Promoter (3-4kb)	131	4084	5021	938	2	BBA_10328	3377
NW_007930894.1	13553	13573	21	+	14.267	1.84e-06	1	Promoter (<=1kb)	59	14335	16290	1956	1	BBA_09583	-762
NW_007930925.1	15888	15908	21	-	14.2273	1.93e-06	1	Promoter (<=1kb)	90	16887	17702	816	1	BBA_10118	-999
NW_007930836.1	585419	585439	21	+	14.2216	1.94e-06	1	Promoter (2-3kb)	1	582582	584636	2055	1	BBA_00193	2837
NW_007930846.1	349614	349634	21	+	14.2102	1.97e-06	1	Promoter (1-2kb)	11	347886	349245	1360	1	BBA_04748	1728
NW_007930861.1	371504	371524	21	+	14.2045	1.98e-06	1	Distal Intergenic	26	385799	386416	618	2	BBA_07666	14892
NW_007930862.1	374355	374375	21	+	14.1648	2.07e-06	1	Distal Intergenic	27	384453	385116	664	1	BBA_07770	-10078
NW_007930845.1	566451	566471	21	-	14.1648	2.07e-06	1	Promoter (<=1kb)	10	565556	566519	964	2	BBA_04512	68
NW_007930862.1	357093	357113	21	-	14.1591	2.09e-06	1	Distal Intergenic	27	384453	385116	664	1	BBA_07770	-27360
NW_007930848.1	519404	519424	21	+	14.1591	2.09e-06	1	Promoter (1-2kb)	13	516803	518104	1302	2	BBA_05274	-1300
NW_007930856.1	527296	527316	21	-	14.1307	2.15e-06	1	Distal Intergenic	21	512298	517102	4805	1	BBA_06954	15018
NW_007930859.1	191505	191525	21	-	14.125	2.17e-06	1	Promoter (1-2kb)	24	190260	191423	1164	1	BBA_07342	1265
NW_007930862.1	363659	363679	21	-	14.1023	2.22e-06	1	Distal Intergenic	27	384453	385116	664	1	BBA_07770	-20794
NW_007930839.1	1642604	1642624	21	+	14.0966	2.24e-06	1	Promoter (<=1kb)	4	1642204	1642730	527	2	BBA_02302	106
NW_007930873.1	33254	33274	21	-	14.0909	2.25e-06	1	Distal Intergenic	38	17489	18904	1416	2	BBA_08667	-14370
NW_007930839.1	1041618	1041638	21	-	14.0852	2.27e-06	1	Distal Intergenic	4	1035302	1035723	422	1	BBA_02121	6336
NW_007930836.1	797459	797479	21	+	14.0795	2.28e-06	1	Promoter (<=1kb)	1	796861	797568	708	2	BBA_00269	89
NW_007930873.1	15969	15989	21	-	14.0739	2.3e-06	1	Promoter (1-2kb)	38	13896	14219	324	2	BBA_08666	-1770
NW_007930920.1	37024	37044	21	-	14.0739	2.3e-06	1	Promoter (1-2kb)	85	36024	37034	1011	1	BBA_10081	1020
NW_007930902.1	19339	19359	21	-	14.0625	2.33e-06	1	Promoter (4-5kb)	67	14231	14848	618	2	BBA_09780	-4511
NW_007930854.1	352895	352915	21	+	14.0625	2.33e-06	1	Promoter (<=1kb)	19	350817	352726	1910	2	BBA_06533	-169
NW_007930858.1	514186	514206	21	-	14.0625	2.33e-06	1	Promoter (2-3kb)	23	506159	511256	5098	2	BBA_07273	-2950
NW_007930937.1	1869	1889	21	-	14.0568	2.34e-06	1	Distal Intergenic	102	13919	14842	924	1	BBA_10223	-12050
NW_007930857.1	1935	1955	21	-	14.0568	2.34e-06	1	Promoter (2-3kb)	22	2692	4239	1548	2	BBA_06955	2304
NW_007930837.1	1274323	1274343	21	+	14.0398	2.39e-06	1	Promoter (4-5kb)	2	1268819	1270036	1218	2	BBA_01024	-4287
NW_007930883.1	44797	44817	21	-	14.0227	2.43e-06	1	Promoter (<=1kb)	48	43860	44517	658	1	BBA_09232	957
NW_007930837.1	1648035	1648055	21	+	14.0057	2.48e-06	1	Promoter (<=1kb)	2	1648423	1653190	4768	1	BBA_01150	-368
NW_007930842.1	404604	404624	21	+	14	2.49e-06	1	Promoter (<=1kb)	7	404770	405525	756	2	BBA_03350	901
NW_007930856.1	343089	343109	21	-	13.9943	2.51e-06	1	Promoter (1-2kb)	21	343141	344430	1290	2	BBA_06906	1341
NW_007930858.1	24540	24560	21	+	13.9602	2.61e-06	1	Promoter (<=1kb)	23	22913	23824	912	2	BBA_07110	-716
NW_007930868.1	69055	69075	21	-	13.9545	2.62e-06	1	Promoter (4-5kb)	33	73142	73414	273	1	BBA_08277	-4087
NW_007930868.1	29461	29481	21	-	13.9318	2.69e-06	1	Promoter (2-3kb)	33	26449	26975	527	2	BBA_08274	-2506
NW_007930871.1	169659	169679	21	+	13.9318	2.69e-06	1	Promoter (<=1kb)	36	167979	170279	2301	2	BBA_08582	600
NW_007930845.1	570146	570166	21	-	13.9261	2.71e-06	1	Promoter (<=1kb)	10	570739	571573	835	1	BBA_04513	-593
NW_007930902.1	65161	65181	21	-	13.9205	2.73e-06	1	Intron (XM_008604879.1/BBA_09782, intron 37 of 55)	67	56299	68789	12491	1	BBA_09782	8882
NW_007930840.1	3391	3411	21	-	13.9091	2.76e-06	1	Distal Intergenic	5	14020	15579	1560	1	BBA_02310	-10629
NW_007930841.1	190539	190559	21	+	13.9034	2.78e-06	1	Promoter (1-2kb)	6	188688	191207	2520	1	BBA_02814	1851
NW_007930933.1	28127	28147	21	+	13.8693	2.89e-06	1	Promoter (1-2kb)	98	25096	26851	1756	2	BBA_10203	-1276
NW_007930845.1	779439	779459	21	-	13.8636	2.9e-06	1	Promoter (<=1kb)	10	779637	780173	537	2	BBA_04587	734
NW_007930888.1	100558	100578	21	-	13.858	2.92e-06	1	Promoter (4-5kb)	53	93920	96322	2403	2	BBA_09428	-4256
NW_007930837.1	1746281	1746301	21	+	13.858	2.92e-06	1	Promoter (1-2kb)	2	1743173	1744820	1648	2	BBA_01180	-1461
NW_007930873.1	59787	59807	21	-	13.8466	2.96e-06	1	Promoter (3-4kb)	38	63660	65938	2279	1	BBA_08669	-3873
NW_007930862.1	378796	378816	21	-	13.8466	2.96e-06	1	Distal Intergenic	27	384453	385116	664	1	BBA_07770	-5657
NW_007930926.1	156	176	21	-	13.8409	2.98e-06	1	Distal Intergenic	91	5089	8644	3556	2	BBA_10126	8488
NW_007930846.1	88369	88389	21	+	13.8352	3e-06	1	Promoter (<=1kb)	11	86698	87907	1210	2	BBA_04677	-462
NW_007930873.1	32983	33003	21	-	13.8011	3.11e-06	1	Distal Intergenic	38	17489	18904	1416	2	BBA_08667	-14099
NW_007930867.1	187365	187385	21	-	13.7727	3.21e-06	1	Promoter (1-2kb)	32	186232	188396	2165	2	BBA_08226	1031
NW_007930836.1	1868152	1868172	21	-	13.7727	3.21e-06	1	Promoter (<=1kb)	1	1867810	1869401	1592	1	BBA_00606	362
NW_007930836.1	896404	896424	21	-	13.767	3.23e-06	1	Promoter (<=1kb)	1	894207	895565	1359	2	BBA_00299	-859
NW_007930849.1	188919	188939	21	+	13.7614	3.25e-06	1	Promoter (1-2kb)	14	189093	190196	1104	2	BBA_05404	1257
NW_007930920.1	38659	38679	21	+	13.7557	3.27e-06	1	Promoter (<=1kb)	85	37140	38417	1278	2	BBA_10082	-242
NW_007930894.1	197	217	21	-	13.7443	3.31e-06	1	Promoter (4-5kb)	59	4039	4513	475	2	BBA_09580	4316
NW_007930850.1	673938	673958	21	+	13.7443	3.31e-06	1	Promoter (2-3kb)	15	669756	671021	1266	2	BBA_05800	-2917
NW_007930918.1	13202	13222	21	+	13.733	3.35e-06	1	Promoter (2-3kb)	83	9082	10649	1568	2	BBA_10041	-2553
NW_007930840.1	919572	919592	21	-	13.7273	3.37e-06	1	Promoter (<=1kb)	5	919922	920816	895	1	BBA_02577	-350
NW_007930902.1	37012	37032	21	+	13.7216	3.39e-06	1	Promoter (<=1kb)	67	32790	36154	3365	2	BBA_09781	-858
NW_007930838.1	879418	879438	21	-	13.7216	3.39e-06	1	Promoter (<=1kb)	3	878142	878855	714	2	BBA_01503	-583
NW_007930894.1	20297	20317	21	+	13.7159	3.41e-06	1	Promoter (2-3kb)	59	16515	17778	1264	2	BBA_09584	-2519
NW_007930871.1	241054	241074	21	-	13.7159	3.41e-06	1	Distal Intergenic	36	233960	234646	687	2	BBA_08609	-6428
NW_007930942.1	1509	1529	21	+	13.7102	3.43e-06	1	Promoter (2-3kb)	107	3576	3851	276	2	BBA_10244	2322
NW_007930884.1	48523	48543	21	+	13.7045	3.45e-06	1	Promoter (1-2kb)	49	46541	47236	696	1	BBA_09271	1982
NW_007930846.1	215198	215218	21	+	13.6932	3.5e-06	1	Promoter (2-3kb)	11	217308	219474	2167	1	BBA_04713	-2090
NW_007930861.1	150149	150169	21	+	13.6818	3.54e-06	1	Promoter (1-2kb)	26	147712	148179	468	2	BBA_07600	-1970
NW_007930868.1	48345	48365	21	-	13.6761	3.56e-06	1	Distal Intergenic	33	35752	38827	3076	2	BBA_08276	-9538
NW_007930868.1	100252	100272	21	-	13.6761	3.56e-06	1	Promoter (1-2kb)	33	95946	98794	2849	2	BBA_08284	-1478
NW_007930924.1	17178	17198	21	-	13.6534	3.65e-06	1	Promoter (3-4kb)	89	20650	21156	507	1	BBA_10110	-3472
NW_007930902.1	19808	19828	21	-	13.6364	3.72e-06	1	Promoter (4-5kb)	67	14231	14848	618	2	BBA_09780	-4980
NW_007930873.1	23925	23945	21	-	13.6307	3.75e-06	1	Distal Intergenic	38	17489	18904	1416	2	BBA_08667	-5041
NW_007930857.1	155478	155498	21	-	13.6307	3.75e-06	1	Promoter (1-2kb)	22	154330	159861	5532	1	BBA_06997	1168
NW_007930862.1	352667	352687	21	-	13.6307	3.75e-06	1	Distal Intergenic	27	384453	385116	664	1	BBA_07770	-31786
NW_007930861.1	371893	371913	21	+	13.625	3.77e-06	1	Distal Intergenic	26	385799	386416	618	2	BBA_07666	14503
NW_007930878.1	55709	55729	21	-	13.6193	3.79e-06	1	Promoter (<=1kb)	43	56525	57150	626	1	BBA_08972	-816
NW_007930848.1	457572	457592	21	+	13.6136	3.82e-06	1	Promoter (<=1kb)	13	456551	457454	904	2	BBA_05257	-118
NW_007930861.1	117176	117196	21	-	13.608	3.84e-06	1	Promoter (<=1kb)	26	111028	118164	7137	2	BBA_07589	988
NW_007930842.1	118478	118498	21	+	13.6023	3.86e-06	1	Promoter (<=1kb)	7	118218	118859	642	2	BBA_03247	361
NW_007930868.1	59566	59586	21	-	13.5909	3.91e-06	1	Distal Intergenic	33	73142	73414	273	1	BBA_08277	-13576
NW_007930843.1	221804	221824	21	-	13.5852	3.94e-06	1	Promoter (<=1kb)	8	220325	222593	2269	2	BBA_03708	789
NW_007930848.1	513529	513549	21	-	13.5852	3.94e-06	1	Promoter (4-5kb)	13	516803	518104	1302	2	BBA_05274	4575
NW_007930890.1	81986	82006	21	+	13.5625	4.03e-06	1	Promoter (<=1kb)	55	80719	81504	786	2	BBA_09489	-482
NW_007930907.1	122	142	21	+	13.5568	4.06e-06	1	Promoter (<=1kb)	72	1036	1578	543	1	BBA_09864	-894
NW_007930940.1	370	390	21	-	13.5511	4.08e-06	1	Distal Intergenic	105	5653	6429	777	2	BBA_10236	6059
NW_007930843.1	1166622	1166642	21	+	13.5511	4.08e-06	1	Promoter (1-2kb)	8	1163188	1164961	1774	2	BBA_03997	-1661
NW_007930867.1	179751	179771	21	-	13.5341	4.16e-06	1	Promoter (1-2kb)	32	176707	177901	1195	2	BBA_08224	-1870
NW_007930855.1	261085	261105	21	+	13.5341	4.16e-06	1	Promoter (<=1kb)	20	260608	261085	478	1	BBA_06720	477
NW_007930952.1	11501	11521	21	+	13.5284	4.18e-06	1	Distal Intergenic	117	3473	4220	748	2	BBA_10290	-7281
NW_007930924.1	32114	32134	21	+	13.5227	4.21e-06	1	Promoter (3-4kb)	89	36012	36863	852	1	BBA_10113	-3878
NW_007930841.1	783807	783827	21	+	13.5227	4.21e-06	1	Promoter (<=1kb)	6	784001	784959	959	1	BBA_03000	-174
NW_007930836.1	2081256	2081276	21	-	13.5114	4.26e-06	1	Promoter (<=1kb)	1	2081940	2083124	1185	1	BBA_00681	-684
NW_007930868.1	254346	254366	21	-	13.5	4.31e-06	1	Promoter (1-2kb)	33	255441	256172	732	1	BBA_08320	-1095
NW_007930841.1	394843	394863	21	-	13.4886	4.36e-06	1	Promoter (4-5kb)	6	390113	391210	1098	1	BBA_02869	4750
NW_007930874.1	13525	13545	21	-	13.4773	4.41e-06	1	Promoter (2-3kb)	39	15933	16490	558	1	BBA_08717	-2408
NW_007930864.1	74205	74225	21	-	13.4773	4.41e-06	1	Promoter (1-2kb)	29	75340	78518	3179	1	BBA_07899	-1135
NW_007930921.1	682	702	21	+	13.4716	4.44e-06	1	Promoter (<=1kb)	86	1214	2863	1650	1	BBA_10084	-512
NW_007930871.1	25723	25743	21	+	13.4716	4.44e-06	1	Promoter (1-2kb)	36	24404	25355	952	1	BBA_08535	1319
NW_007930848.1	476227	476247	21	-	13.4659	4.47e-06	1	Promoter (1-2kb)	13	478060	479082	1023	1	BBA_05263	-1833
NW_007930843.1	1166621	1166641	21	-	13.4659	4.47e-06	1	Promoter (1-2kb)	8	1163188	1164961	1774	2	BBA_03997	-1680
NW_007930913.1	48001	48021	21	+	13.4602	4.5e-06	1	Promoter (<=1kb)	78	47237	47650	414	2	BBA_09984	-351
NW_007930862.1	340824	340844	21	-	13.4602	4.5e-06	1	Distal Intergenic	27	319397	320470	1074	1	BBA_07769	21447
NW_007930851.1	301346	301366	21	+	13.4375	4.61e-06	1	Promoter (<=1kb)	16	301428	302231	804	1	BBA_05908	-62
NW_007930858.1	341525	341545	21	-	13.4318	4.64e-06	1	Promoter (<=1kb)	23	340419	341581	1163	2	BBA_07221	56
NW_007930836.1	446316	446336	21	+	13.4148	4.72e-06	1	Promoter (3-4kb)	1	440946	442502	1557	2	BBA_00152	-3814
NW_007930869.1	112010	112030	21	+	13.4091	4.75e-06	1	Promoter (<=1kb)	34	110761	111594	834	2	BBA_08374	-416
NW_007930849.1	360960	360980	21	-	13.4034	4.78e-06	1	Promoter (<=1kb)	14	358154	360676	2523	2	BBA_05460	-304
NW_007930886.1	41016	41036	21	-	13.3977	4.81e-06	1	Promoter (<=1kb)	51	40108	42604	2497	1	BBA_09338	928
NW_007930890.1	86553	86573	21	+	13.3864	4.87e-06	1	Promoter (<=1kb)	55	85484	87086	1603	2	BBA_09491	513
NW_007930861.1	174234	174254	21	-	13.3864	4.87e-06	1	Promoter (1-2kb)	26	170794	172910	2117	2	BBA_07607	-1344
NW_007930841.1	549056	549076	21	-	13.3864	4.87e-06	1	Promoter (1-2kb)	6	545029	550937	5909	2	BBA_02919	1881
NW_007930869.1	77313	77333	21	+	13.3807	4.9e-06	1	Promoter (<=1kb)	34	77982	79424	1443	1	BBA_08363	-649
NW_007930851.1	616824	616844	21	+	13.375	4.93e-06	1	Promoter (<=1kb)	16	617704	618567	864	1	BBA_06010	-860
NW_007930937.1	3129	3149	21	+	13.3693	4.96e-06	1	Distal Intergenic	102	13919	14842	924	1	BBA_10223	-10770
NW_007930861.1	357938	357958	21	+	13.3693	4.96e-06	1	Promoter (3-4kb)	26	352639	354537	1899	2	BBA_07665	-3401
NW_007930918.1	8085	8105	21	-	13.358	5.02e-06	1	Promoter (2-3kb)	83	9082	10649	1568	2	BBA_10041	2564
NW_007930843.1	128157	128177	21	-	13.358	5.02e-06	1	Promoter (<=1kb)	8	127717	130000	2284	1	BBA_03672	460
NW_007930859.1	110663	110683	21	+	13.3523	5.05e-06	1	Promoter (<=1kb)	24	111562	113169	1608	1	BBA_07315	-879
NW_007930873.1	121873	121893	21	+	13.3523	5.05e-06	1	Promoter (<=1kb)	38	122324	122764	441	2	BBA_08687	871
NW_007930878.1	146962	146982	21	+	13.3523	5.05e-06	1	Promoter (2-3kb)	43	149298	149699	402	2	BBA_09011	2717
NW_007930872.1	187717	187737	21	-	13.3523	5.05e-06	1	Promoter (1-2kb)	37	185110	185912	803	2	BBA_08658	-1825
NW_007930852.1	46468	46488	21	-	13.3466	5.08e-06	1	Promoter (2-3kb)	17	42464	44010	1547	2	BBA_06035	-2478
NW_007930839.1	1642471	1642491	21	+	13.3409	5.11e-06	1	Promoter (<=1kb)	4	1642204	1642730	527	2	BBA_02302	239
NW_007930885.1	70845	70865	21	-	13.3295	5.17e-06	1	Promoter (<=1kb)	50	68699	71097	2399	2	BBA_09311	252
NW_007930856.1	526015	526035	21	-	13.3239	5.2e-06	1	Distal Intergenic	21	512298	517102	4805	1	BBA_06954	13737
NW_007930892.1	8492	8512	21	-	13.3125	5.26e-06	1	Promoter (<=1kb)	57	8685	9482	798	2	BBA_09528	990
NW_007930856.1	386127	386147	21	-	13.3125	5.26e-06	1	Promoter (<=1kb)	21	386840	387919	1080	1	BBA_06918	-713
NW_007930840.1	11444	11464	21	-	13.3068	5.29e-06	1	Promoter (2-3kb)	5	14020	15579	1560	1	BBA_02310	-2576
NW_007930836.1	558168	558188	21	-	13.3068	5.29e-06	1	Promoter (<=1kb)	1	555719	558519	2801	2	BBA_00184	351
NW_007930842.1	269061	269081	21	+	13.3011	5.32e-06	1	Promoter (1-2kb)	7	267368	268962	1595	1	BBA_03303	1693
NW_007930918.1	6176	6196	21	+	13.2955	5.35e-06	1	Promoter (2-3kb)	83	2173	3970	1798	2	BBA_10040	-2206
NW_007930871.1	239926	239946	21	+	13.2898	5.39e-06	1	Distal Intergenic	36	233960	234646	687	2	BBA_08609	-5280
NW_007930857.1	469037	469057	21	-	13.2784	5.45e-06	1	Promoter (<=1kb)	22	468385	469151	767	2	BBA_07084	114
NW_007930919.1	21780	21800	21	+	13.2727	5.48e-06	1	Promoter (<=1kb)	84	22407	24007	1601	1	BBA_10058	-607
NW_007930924.1	27827	27847	21	+	13.2727	5.48e-06	1	Promoter (1-2kb)	89	23967	26321	2355	2	BBA_10112	-1506
NW_007930850.1	677176	677196	21	-	13.2727	5.48e-06	1	Distal Intergenic	15	669756	671021	1266	2	BBA_05800	-6175
NW_007930843.1	713904	713924	21	-	13.2727	5.48e-06	1	Promoter (1-2kb)	8	712693	713838	1146	1	BBA_03861	1231
NW_007930961.1	7739	7759	21	-	13.267	5.52e-06	1	Promoter (<=1kb)	125	6220	7101	882	2	BBA_10315	-658
NW_007930909.1	29145	29165	21	+	13.267	5.52e-06	1	Promoter (3-4kb)	74	28274	32208	3935	2	BBA_09915	3043
NW_007930862.1	227918	227938	21	-	13.2614	5.55e-06	1	Promoter (<=1kb)	27	225157	227527	2371	2	BBA_07740	-411
NW_007930837.1	1122414	1122434	21	-	13.25	5.62e-06	1	Promoter (1-2kb)	2	1123580	1128195	4616	1	BBA_00987	-1166
NW_007930926.1	23731	23751	21	+	13.2386	5.68e-06	1	Promoter (<=1kb)	91	24548	26150	1603	1	BBA_10129	-797
NW_007930855.1	389952	389972	21	-	13.2386	5.68e-06	1	Promoter (1-2kb)	20	388186	389892	1707	1	BBA_06757	1786
