locus_tag	seqnames	start	end	width	strand	score	p_value	q_value	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	distanceToTSS	GeneID	transcript_id	protein_id	product
BBA_00031	NW_007930836.1	92538	92545	8	-	12.1707	6.44e-05	0.373	Promoter (<=1kb)	1	92358	93023	666	1	187	19883043	XM_008595128.1	XP_008593350.1	uncharacterized protein
BBA_00033	NW_007930836.1	100887	100894	8	+	12.1707	6.44e-05	0.373	Promoter (1-2kb)	1	102128	105545	3418	1	-1234	19883045	XM_008595130.1	XP_008593352.1	uncharacterized protein
BBA_00033	NW_007930836.1	104914	104921	8	-	12.0732	7.64e-05	0.384	Promoter (2-3kb)	1	102128	105545	3418	1	2793	19883045	XM_008595130.1	XP_008593352.1	uncharacterized protein
BBA_00033	NW_007930836.1	103911	103918	8	+	13.5244	1.98e-05	0.373	Promoter (1-2kb)	1	102128	105545	3418	1	1783	19883045	XM_008595130.1	XP_008593352.1	uncharacterized protein
BBA_00034	NW_007930836.1	105254	105261	8	+	12.1707	6.44e-05	0.373	Promoter (2-3kb)	1	106279	108060	1782	2	2799	19883046	XM_008595131.1	XP_008593353.1	group II pyridoxal-5-phosphate decarboxylase
BBA_00034	NW_007930836.1	107785	107792	8	+	12.1707	6.44e-05	0.373	Promoter (<=1kb)	1	106279	108060	1782	2	268	19883046	XM_008595131.1	XP_008593353.1	group II pyridoxal-5-phosphate decarboxylase
BBA_00035	NW_007930836.1	110177	110184	8	-	12.1707	6.44e-05	0.373	Promoter (<=1kb)	1	109584	109859	276	1	600	19883047	XM_008595132.1	XP_008593354.1	uncharacterized protein
BBA_00036	NW_007930836.1	110930	110937	8	-	14.1463	9.9e-06	0.312	Promoter (<=1kb)	1	110439	111308	870	2	378	19883048	XM_008595133.1	XP_008593355.1	Ras family protein
BBA_00036	NW_007930836.1	110875	110882	8	-	12.4634	3.6e-05	0.373	Promoter (<=1kb)	1	110439	111308	870	2	433	19883048	XM_008595133.1	XP_008593355.1	Ras family protein
BBA_00038	NW_007930836.1	118280	118287	8	-	13.5244	1.98e-05	0.373	Promoter (<=1kb)	1	116897	117700	804	2	-587	19883050	XM_008595135.1	XP_008593357.1	AMME syndrome protein
BBA_00039	NW_007930836.1	119443	119450	8	-	13.0854	2.79e-05	0.373	Promoter (<=1kb)	1	119294	119569	276	1	156	19883051	XM_008595136.1	XP_008593358.1	uncharacterized protein
BBA_00039	NW_007930836.1	119553	119560	8	-	14.1463	9.9e-06	0.312	Promoter (<=1kb)	1	119294	119569	276	1	266	19883051	XM_008595136.1	XP_008593358.1	uncharacterized protein
BBA_00042	NW_007930836.1	126815	126822	8	-	12.0732	7.64e-05	0.384	Promoter (<=1kb)	1	125824	127043	1220	1	998	19883054	XM_008595139.1	XP_008593361.1	homoserine acetyltransferase family protein
BBA_00044	NW_007930836.1	130267	130274	8	+	14.1463	9.9e-06	0.312	Promoter (<=1kb)	1	129300	130070	771	2	-197	19883056	XM_008595141.1	XP_008593363.1	uncharacterized protein
BBA_00048	NW_007930836.1	139519	139526	8	+	12.1707	6.44e-05	0.373	Promoter (1-2kb)	1	138249	138827	579	1	1270	19883060	XM_008595145.1	XP_008593367.1	uncharacterized protein
BBA_00049	NW_007930836.1	142766	142773	8	-	12.0732	7.64e-05	0.384	Promoter (<=1kb)	1	140006	141980	1975	2	-793	19883061	XM_008595146.1	XP_008593368.1	transporter-like protein
BBA_00051	NW_007930836.1	148244	148251	8	-	12.2317	4.81e-05	0.373	Promoter (1-2kb)	1	150227	151027	801	1	-1983	19883063	XM_008595148.1	XP_008593370.1	uncharacterized protein
BBA_00051	NW_007930836.1	151376	151383	8	-	14.1463	9.9e-06	0.312	Promoter (1-2kb)	1	150227	151027	801	1	1156	19883063	XM_008595148.1	XP_008593370.1	uncharacterized protein
BBA_00052	NW_007930836.1	151572	151579	8	+	12.4634	3.6e-05	0.373	Promoter (1-2kb)	1	151356	152775	1420	2	1196	19883064	XM_008595149.1	XP_008593371.1	polysaccharide export protein (CAP59)
BBA_00053	NW_007930836.1	155049	155056	8	+	12.1707	6.44e-05	0.373	Promoter (<=1kb)	1	153461	155881	2421	2	825	19883065	XM_008595150.1	XP_008593372.1	glycosyltransferase family 39
BBA_00053	NW_007930836.1	154718	154725	8	+	12.2317	4.81e-05	0.373	Promoter (1-2kb)	1	153461	155881	2421	2	1156	19883065	XM_008595150.1	XP_008593372.1	glycosyltransferase family 39
BBA_00061	NW_007930836.1	171123	171130	8	-	12.2317	4.81e-05	0.373	Promoter (1-2kb)	1	173082	174917	1836	1	-1959	19883073	XM_008595158.1	XP_008593380.1	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain, putative
BBA_00061	NW_007930836.1	174232	174239	8	-	13.0854	2.79e-05	0.373	Promoter (1-2kb)	1	173082	174917	1836	1	1157	19883073	XM_008595158.1	XP_008593380.1	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain, putative
BBA_00062	NW_007930836.1	175438	175445	8	-	12.2317	4.81e-05	0.373	Promoter (1-2kb)	1	175409	177189	1781	2	1751	19883074	XM_008595159.1	XP_008593381.1	cellobiose dehydrogenase
BBA_00062	NW_007930836.1	175826	175833	8	+	12.1707	6.44e-05	0.373	Promoter (1-2kb)	1	175409	177189	1781	2	1356	19883074	XM_008595159.1	XP_008593381.1	cellobiose dehydrogenase
BBA_00063	NW_007930836.1	179843	179850	8	+	12.1707	6.44e-05	0.373	Promoter (1-2kb)	1	178123	178827	705	2	-1016	19883075	XM_008595160.1	XP_008593382.1	AMP-binding enzyme, putative
BBA_00063	NW_007930836.1	178675	178682	8	+	12.4634	3.6e-05	0.373	Promoter (<=1kb)	1	178123	178827	705	2	145	19883075	XM_008595160.1	XP_008593382.1	AMP-binding enzyme, putative
BBA_00063	NW_007930836.1	180086	180093	8	+	12.4634	3.6e-05	0.373	Promoter (1-2kb)	1	178123	178827	705	2	-1259	19883075	XM_008595160.1	XP_008593382.1	AMP-binding enzyme, putative
BBA_00067	NW_007930836.1	193341	193348	8	-	14.1463	9.9e-06	0.312	Promoter (1-2kb)	1	190905	192006	1102	2	-1342	19883079	XM_008595164.1	XP_008593386.1	2-nitropropane dioxygenase
BBA_00067	NW_007930836.1	191793	191800	8	+	12.1707	6.44e-05	0.373	Promoter (<=1kb)	1	190905	192006	1102	2	206	19883079	XM_008595164.1	XP_008593386.1	2-nitropropane dioxygenase
BBA_00068	NW_007930836.1	195267	195274	8	+	12.0732	7.64e-05	0.384	Promoter (1-2kb)	1	194874	196661	1788	2	1387	19883080	XM_008595165.1	XP_008593387.1	vitamin H transporter
BBA_00069	NW_007930836.1	198538	198545	8	+	12.0732	7.64e-05	0.384	Promoter (1-2kb)	1	199580	200518	939	1	-1035	19883081	XM_008595166.1	XP_008593388.1	metalloprotease MEP1
BBA_00069	NW_007930836.1	199974	199981	8	+	13.0854	2.79e-05	0.373	Promoter (<=1kb)	1	199580	200518	939	1	394	19883081	XM_008595166.1	XP_008593388.1	metalloprotease MEP1
BBA_00069	NW_007930836.1	199252	199259	8	-	14.1463	9.9e-06	0.312	Promoter (<=1kb)	1	199580	200518	939	1	-328	19883081	XM_008595166.1	XP_008593388.1	metalloprotease MEP1
BBA_00070	NW_007930836.1	201683	201690	8	+	11.6098	8.85e-05	0.427	Promoter (<=1kb)	1	201650	202113	464	1	33	19883082	XM_008595167.1	XP_008593389.1	uncharacterized protein
BBA_00072	NW_007930836.1	209855	209862	8	-	14.1463	9.9e-06	0.312	Promoter (<=1kb)	1	208955	214143	5189	1	907	19883084	XM_008595169.1	XP_008593391.1	C6 transcription factor
BBA_00072	NW_007930836.1	211739	211746	8	+	14.1463	9.9e-06	0.312	Promoter (2-3kb)	1	208955	214143	5189	1	2784	19883084	XM_008595169.1	XP_008593391.1	C6 transcription factor
BBA_00072	NW_007930836.1	211325	211332	8	-	12.0732	7.64e-05	0.384	Promoter (2-3kb)	1	208955	214143	5189	1	2377	19883084	XM_008595169.1	XP_008593391.1	C6 transcription factor
BBA_00073	NW_007930836.1	215547	215554	8	+	13.0854	2.79e-05	0.373	Promoter (1-2kb)	1	214545	215826	1282	1	1002	19883085	XM_008595170.1	XP_008593392.1	methylitaconate delta2-delta3-isomerase
BBA_00073	NW_007930836.1	212505	212512	8	+	11.6098	8.85e-05	0.427	Promoter (2-3kb)	1	214545	215826	1282	1	-2033	19883085	XM_008595170.1	XP_008593392.1	methylitaconate delta2-delta3-isomerase
BBA_00073	NW_007930836.1	212075	212082	8	-	12.2317	4.81e-05	0.373	Promoter (2-3kb)	1	214545	215826	1282	1	-2470	19883085	XM_008595170.1	XP_008593392.1	methylitaconate delta2-delta3-isomerase
BBA_00075	NW_007930836.1	219356	219363	8	+	14.1463	9.9e-06	0.312	Promoter (<=1kb)	1	219885	220517	633	1	-522	19883087	XM_008595172.1	XP_008593394.1	uncharacterized protein
BBA_00075	NW_007930836.1	219500	219507	8	+	12.1707	6.44e-05	0.373	Promoter (<=1kb)	1	219885	220517	633	1	-378	19883087	XM_008595172.1	XP_008593394.1	uncharacterized protein
BBA_00078	NW_007930836.1	228539	228546	8	+	12.2317	4.81e-05	0.373	Promoter (1-2kb)	1	226883	227794	912	1	1656	19883090	XM_008595175.1	XP_008593397.1	uncharacterized protein
BBA_00079	NW_007930836.1	236359	236366	8	+	13.0854	2.79e-05	0.373	Promoter (<=1kb)	1	235076	236668	1593	2	302	19883091	XM_008595176.1	XP_008593398.1	LysR family regulatory protein
BBA_00080	NW_007930836.1	238584	238591	8	+	12.1707	6.44e-05	0.373	Promoter (<=1kb)	1	237968	238498	531	2	-86	19883092	XM_008595177.1	XP_008593399.1	uncharacterized protein
BBA_00084	NW_007930836.1	246049	246056	8	-	12.1707	6.44e-05	0.373	Promoter (<=1kb)	1	245731	246768	1038	1	325	19883096	XM_008595181.1	XP_008593403.1	Peptidase M64, IgA
BBA_00088	NW_007930836.1	258117	258124	8	+	12.0732	7.64e-05	0.384	Promoter (<=1kb)	1	254907	257196	2290	2	-921	19883100	XM_008595185.1	XP_008593407.1	C6 finger domain protein
BBA_00089	NW_007930836.1	262526	262533	8	+	12.1707	6.44e-05	0.373	Promoter (2-3kb)	1	260154	260459	306	2	-2067	19883101	XM_008595186.1	XP_008593408.1	uncharacterized protein
BBA_00090	NW_007930836.1	266553	266560	8	-	12.4634	3.6e-05	0.373	Promoter (<=1kb)	1	264531	266367	1837	2	-193	19883102	XM_008595187.1	XP_008593409.1	aryl-alcohol oxidase/vanillyl-alcohol oxidase
BBA_00091	NW_007930836.1	268976	268983	8	-	14.1463	9.9e-06	0.312	Promoter (1-2kb)	1	267128	270120	2993	1	1855	19883103	XM_008595188.1	XP_008593410.1	15-hydroxyprostaglandin dehydrogenase (NAD(+))
BBA_00095	NW_007930836.1	277587	277594	8	-	12.0732	7.64e-05	0.384	Promoter (<=1kb)	1	277109	278999	1891	1	485	19883107	XM_008595192.1	XP_008593414.1	oxidoreductase molybdopterin binding domain-containing protein
BBA_00097	NW_007930836.1	283519	283526	8	+	12.1707	6.44e-05	0.373	Promoter (<=1kb)	1	282613	283755	1143	1	906	19883109	XM_008595194.1	XP_008593416.1	3-hydroxyacyl-CoA dehyrogenase
BBA_00098	NW_007930836.1	285403	285410	8	-	12.1707	6.44e-05	0.373	Promoter (2-3kb)	1	286081	287781	1701	2	2378	19883110	XM_008595195.1	XP_008593417.1	major facilitator superfamily transporter
BBA_00099	NW_007930836.1	291733	291740	8	-	14.1463	9.9e-06	0.312	Promoter (<=1kb)	1	291414	292137	724	2	404	19883111	XM_008595196.1	XP_008593418.1	uncharacterized protein
BBA_00102	NW_007930836.1	299605	299612	8	+	14.1463	9.9e-06	0.312	Promoter (<=1kb)	1	299134	299745	612	1	471	19883114	XM_008595199.1	XP_008593421.1	ATP-binding protein
BBA_00103	NW_007930836.1	300878	300885	8	+	12.0732	7.64e-05	0.384	Promoter (<=1kb)	1	300312	300997	686	2	112	19883115	XM_008595200.1	XP_008593422.1	uncharacterized protein
BBA_00104	NW_007930836.1	303932	303939	8	+	12.4634	3.6e-05	0.373	Promoter (<=1kb)	1	303694	304524	831	2	585	19883116	XM_008595201.1	XP_008593423.1	uncharacterized protein
BBA_00105	NW_007930836.1	311084	311091	8	+	12.1707	6.44e-05	0.373	Promoter (<=1kb)	1	310431	312301	1871	1	653	19883117	XM_008595202.1	XP_008593424.1	Putative Zn(II)2Cys6 transcription factor
BBA_00105	NW_007930836.1	308911	308918	8	-	13.0854	2.79e-05	0.373	Promoter (1-2kb)	1	310431	312301	1871	1	-1520	19883117	XM_008595202.1	XP_008593424.1	Putative Zn(II)2Cys6 transcription factor
BBA_00105	NW_007930836.1	310840	310847	8	-	14.1463	9.9e-06	0.312	Promoter (<=1kb)	1	310431	312301	1871	1	416	19883117	XM_008595202.1	XP_008593424.1	Putative Zn(II)2Cys6 transcription factor
BBA_00108	NW_007930836.1	317125	317132	8	+	13.5244	1.98e-05	0.373	Promoter (<=1kb)	1	318113	319339	1227	1	-981	19883120	XM_008595205.1	XP_008593427.1	uncharacterized protein
BBA_00108	NW_007930836.1	318884	318891	8	-	13.0854	2.79e-05	0.373	Promoter (<=1kb)	1	318113	319339	1227	1	778	19883120	XM_008595205.1	XP_008593427.1	uncharacterized protein
BBA_00108	NW_007930836.1	318802	318809	8	-	13.0854	2.79e-05	0.373	Promoter (<=1kb)	1	318113	319339	1227	1	696	19883120	XM_008595205.1	XP_008593427.1	uncharacterized protein
BBA_00108	NW_007930836.1	319120	319127	8	-	12.0732	7.64e-05	0.384	Promoter (1-2kb)	1	318113	319339	1227	1	1014	19883120	XM_008595205.1	XP_008593427.1	uncharacterized protein
BBA_00108	NW_007930836.1	318988	318995	8	-	13.0854	2.79e-05	0.373	Promoter (<=1kb)	1	318113	319339	1227	1	882	19883120	XM_008595205.1	XP_008593427.1	uncharacterized protein
BBA_00109	NW_007930836.1	322220	322227	8	+	13.0854	2.79e-05	0.373	Promoter (<=1kb)	1	320322	322014	1693	2	-206	19883121	XM_008595206.1	XP_008593428.1	RfeD protein
BBA_00109	NW_007930836.1	320436	320443	8	+	14.1463	9.9e-06	0.312	Promoter (1-2kb)	1	320322	322014	1693	2	1571	19883121	XM_008595206.1	XP_008593428.1	RfeD protein
BBA_00110	NW_007930836.1	326082	326089	8	+	13.0854	2.79e-05	0.373	Promoter (<=1kb)	1	325534	326234	701	2	145	19883122	XM_008595207.1	XP_008593429.1	uncharacterized protein
BBA_00110	NW_007930836.1	325548	325555	8	-	13.0854	2.79e-05	0.373	Promoter (<=1kb)	1	325534	326234	701	2	686	19883122	XM_008595207.1	XP_008593429.1	uncharacterized protein
BBA_00112	NW_007930836.1	328796	328803	8	-	14.1463	9.9e-06	0.312	Promoter (<=1kb)	1	328097	328444	348	2	-359	19883124	XM_008595209.1	XP_008593431.1	uncharacterized protein
BBA_00114	NW_007930836.1	331271	331278	8	-	14.1463	9.9e-06	0.312	Promoter (<=1kb)	1	331123	332403	1281	1	155	19883126	XM_008595211.1	XP_008593433.1	uncharacterized protein
BBA_00114	NW_007930836.1	332134	332141	8	+	14.1463	9.9e-06	0.312	Promoter (1-2kb)	1	331123	332403	1281	1	1011	19883126	XM_008595211.1	XP_008593433.1	uncharacterized protein
BBA_00114	NW_007930836.1	331673	331680	8	-	14.1463	9.9e-06	0.312	Promoter (<=1kb)	1	331123	332403	1281	1	557	19883126	XM_008595211.1	XP_008593433.1	uncharacterized protein
BBA_00114	NW_007930836.1	331302	331309	8	-	13.0854	2.79e-05	0.373	Promoter (<=1kb)	1	331123	332403	1281	1	186	19883126	XM_008595211.1	XP_008593433.1	uncharacterized protein
BBA_00114	NW_007930836.1	331739	331746	8	-	13.0854	2.79e-05	0.373	Promoter (<=1kb)	1	331123	332403	1281	1	623	19883126	XM_008595211.1	XP_008593433.1	uncharacterized protein
BBA_00116	NW_007930836.1	334868	334875	8	-	13.5244	1.98e-05	0.373	Promoter (<=1kb)	1	335165	337271	2107	1	-297	19883128	XM_008595213.1	XP_008593435.1	ChaC-like protein
BBA_00117	NW_007930836.1	337115	337122	8	+	12.1707	6.44e-05	0.373	Promoter (1-2kb)	1	338056	339025	970	2	1903	19883129	XM_008595214.1	XP_008593436.1	RNA recognition domain-containing protein
BBA_00117	NW_007930836.1	338388	338395	8	-	12.1707	6.44e-05	0.373	Promoter (<=1kb)	1	338056	339025	970	2	637	19883129	XM_008595214.1	XP_008593436.1	RNA recognition domain-containing protein
BBA_00118	NW_007930836.1	345614	345621	8	+	13.0854	2.79e-05	0.373	Promoter (<=1kb)	1	344673	345777	1105	2	156	19883130	XM_008595215.1	XP_008593437.1	HpcH/HpaI aldolase/citrate lyase family protein
BBA_00118	NW_007930836.1	345381	345388	8	+	12.2317	4.81e-05	0.373	Promoter (<=1kb)	1	344673	345777	1105	2	389	19883130	XM_008595215.1	XP_008593437.1	HpcH/HpaI aldolase/citrate lyase family protein
BBA_00118	NW_007930836.1	345066	345073	8	+	12.1707	6.44e-05	0.373	Promoter (<=1kb)	1	344673	345777	1105	2	704	19883130	XM_008595215.1	XP_008593437.1	HpcH/HpaI aldolase/citrate lyase family protein
BBA_00122	NW_007930836.1	356080	356087	8	-	12.1707	6.44e-05	0.373	Promoter (<=1kb)	1	355730	356744	1015	2	664	19883134	XM_008595219.1	XP_008593441.1	rRNA-processing protein UTP23
BBA_00122	NW_007930836.1	356633	356640	8	+	12.2317	4.81e-05	0.373	Promoter (<=1kb)	1	355730	356744	1015	2	104	19883134	XM_008595219.1	XP_008593441.1	rRNA-processing protein UTP23
BBA_00122	NW_007930836.1	355805	355812	8	-	12.1707	6.44e-05	0.373	Promoter (<=1kb)	1	355730	356744	1015	2	939	19883134	XM_008595219.1	XP_008593441.1	rRNA-processing protein UTP23
BBA_00124	NW_007930836.1	359782	359789	8	+	12.0732	7.64e-05	0.384	Promoter (<=1kb)	1	358719	360065	1347	2	276	19883136	XM_008595221.1	XP_008593443.1	rRNA-processing protein UTP23
BBA_00124	NW_007930836.1	361338	361345	8	+	13.5244	1.98e-05	0.373	Promoter (1-2kb)	1	358719	360065	1347	2	-1273	19883136	XM_008595221.1	XP_008593443.1	rRNA-processing protein UTP23
BBA_00125	NW_007930836.1	365660	365667	8	-	12.4634	3.6e-05	0.373	Promoter (3-4kb)	1	362632	368584	5953	1	3035	19883137	XM_008595222.1	XP_008593444.1	PH domain-containing protein
BBA_00125	NW_007930836.1	364340	364347	8	-	12.4634	3.6e-05	0.373	Promoter (1-2kb)	1	362632	368584	5953	1	1715	19883137	XM_008595222.1	XP_008593444.1	PH domain-containing protein
BBA_00126	NW_007930836.1	370475	370482	8	+	12.1707	6.44e-05	0.373	Promoter (<=1kb)	1	369658	373338	3681	1	817	19883138	XM_008595223.1	XP_008593445.1	protein kinase, putative
BBA_00126	NW_007930836.1	369245	369252	8	-	12.4634	3.6e-05	0.373	Promoter (<=1kb)	1	369658	373338	3681	1	-413	19883138	XM_008595223.1	XP_008593445.1	protein kinase, putative
BBA_00126	NW_007930836.1	373155	373162	8	+	14.1463	9.9e-06	0.312	Promoter (3-4kb)	1	369658	373338	3681	1	3497	19883138	XM_008595223.1	XP_008593445.1	protein kinase, putative
BBA_00126	NW_007930836.1	368219	368226	8	-	12.1707	6.44e-05	0.373	Promoter (1-2kb)	1	369658	373338	3681	1	-1439	19883138	XM_008595223.1	XP_008593445.1	protein kinase, putative
BBA_00126	NW_007930836.1	372412	372419	8	-	12.0732	7.64e-05	0.384	Promoter (2-3kb)	1	369658	373338	3681	1	2761	19883138	XM_008595223.1	XP_008593445.1	protein kinase, putative
BBA_00127	NW_007930836.1	378546	378553	8	+	12.0732	7.64e-05	0.384	Promoter (1-2kb)	1	374371	377320	2950	2	-1226	19883139	XM_008595224.1	XP_008593446.1	uncharacterized protein
BBA_00127	NW_007930836.1	376668	376675	8	+	12.1707	6.44e-05	0.373	Promoter (<=1kb)	1	374371	377320	2950	2	645	19883139	XM_008595224.1	XP_008593446.1	uncharacterized protein
BBA_00129	NW_007930836.1	381408	381415	8	-	12.0732	7.64e-05	0.384	Promoter (<=1kb)	1	381016	381507	492	2	99	19883141	XM_008595226.1	XP_008593448.1	ATP synthase subunit E
BBA_00131	NW_007930836.1	386131	386138	8	-	14.1463	9.9e-06	0.312	Promoter (<=1kb)	1	384809	386272	1464	2	141	19883143	XM_008595228.1	XP_008593450.1	RNA recognition domain-containing protein
BBA_00131	NW_007930836.1	385175	385182	8	+	12.2317	4.81e-05	0.373	Promoter (1-2kb)	1	384809	386272	1464	2	1090	19883143	XM_008595228.1	XP_008593450.1	RNA recognition domain-containing protein
BBA_00131	NW_007930836.1	385457	385464	8	+	12.0732	7.64e-05	0.384	Promoter (<=1kb)	1	384809	386272	1464	2	808	19883143	XM_008595228.1	XP_008593450.1	RNA recognition domain-containing protein
BBA_00133	NW_007930836.1	390181	390188	8	+	12.1707	6.44e-05	0.373	Promoter (<=1kb)	1	388013	390211	2199	2	23	19883145	XM_008595230.1	XP_008593452.1	DEAD/DEAH box helicase
