# SignalP-6.0	Organism: Other	Timestamp: 20250305055010
# ID	Prediction	OTHER	SP(Sec/SPI)	LIPO(Sec/SPII)	TAT(Tat/SPI)	TATLIPO(Tat/SPII)	PILIN(Sec/SPIII)	CS Position
XP_008593340.1 LSM domain-containing protein _Beauveria bassiana ARSEF 2860_	OTHER	0.999773	0.000259	0.000006	0.000001	0.000000	0.000001	
XP_008593342.1 uncharacterized protein BBA_00023 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000006	0.000000	0.000000	0.000000	0.000000	
XP_008593343.1 uncharacterized protein BBA_00024 _Beauveria bassiana ARSEF 2860_	OTHER	0.999643	0.000370	0.000013	0.000001	0.000000	0.000001	
XP_008593344.1 uncharacterized protein BBA_00025 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593347.1 oxysterol-binding family protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
XP_008593348.1 pumilio-family RNA binding repeat domain-containing protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593349.1 AMP-binding enzyme, putative _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
XP_008593350.1 uncharacterized protein BBA_00031 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593352.1 uncharacterized protein BBA_00033 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593353.1 group II pyridoxal-5-phosphate decarboxylase _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000003	0.000000	0.000000	0.000000	0.000000	
XP_008593354.1 uncharacterized protein BBA_00035 _Beauveria bassiana ARSEF 2860_	OTHER	0.999971	0.000053	0.000005	0.000000	0.000000	0.000000	
XP_008593355.1 Ras family protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593357.1 AMME syndrome protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593358.1 uncharacterized protein BBA_00039 _Beauveria bassiana ARSEF 2860_	SP	0.000353	0.998865	0.000209	0.000211	0.000179	0.000160	CS pos: 23-24. Pr: 0.9681
XP_008593361.1 homoserine acetyltransferase family protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000008	0.000000	0.000000	0.000000	0.000000	
XP_008593363.1 uncharacterized protein BBA_00044 _Beauveria bassiana ARSEF 2860_	SP	0.000382	0.999002	0.000149	0.000163	0.000138	0.000139	CS pos: 29-30. Pr: 0.8817
XP_008593367.1 uncharacterized protein BBA_00048 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
XP_008593368.1 transporter-like protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593370.1 uncharacterized protein BBA_00051 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593371.1 polysaccharide export protein _CAP59_ _Beauveria bassiana ARSEF 2860_	OTHER	0.999955	0.000040	0.000000	0.000000	0.000000	0.000000	
XP_008593372.1 glycosyltransferase family 39 _Beauveria bassiana ARSEF 2860_	OTHER	0.999876	0.000121	0.000002	0.000000	0.000000	0.000003	
XP_008593380.1 3-hydroxyacyl-CoA dehydrogenase, NAD binding domain, putative _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
XP_008593381.1 cellobiose dehydrogenase _Beauveria bassiana ARSEF 2860_	SP	0.093723	0.845524	0.059722	0.000356	0.000329	0.000355	CS pos: 15-16. Pr: 0.8116
XP_008593382.1 AMP-binding enzyme, putative _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
XP_008593386.1 2-nitropropane dioxygenase _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593387.1 vitamin H transporter _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593388.1 metalloprotease MEP1 _Beauveria bassiana ARSEF 2860_	SP	0.000262	0.999102	0.000160	0.000156	0.000147	0.000140	CS pos: 19-20. Pr: 0.7294
XP_008593389.1 uncharacterized protein BBA_00070 _Beauveria bassiana ARSEF 2860_	OTHER	0.971814	0.006608	0.002971	0.000060	0.000028	0.018521	
XP_008593391.1 C6 transcription factor _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593392.1 methylitaconate delta2-delta3-isomerase _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593394.1 uncharacterized protein BBA_00075 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593397.1 uncharacterized protein BBA_00078 _Beauveria bassiana ARSEF 2860_	OTHER	0.999975	0.000055	0.000000	0.000000	0.000000	0.000000	
XP_008593398.1 LysR family regulatory protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593399.1 uncharacterized protein BBA_00080 _Beauveria bassiana ARSEF 2860_	SP	0.000256	0.999176	0.000155	0.000144	0.000133	0.000128	CS pos: 17-18. Pr: 0.6439
XP_008593403.1 Peptidase M64, IgA _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
XP_008593407.1 C6 finger domain protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
XP_008593408.1 uncharacterized protein BBA_00089 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000014	0.000000	0.000000	0.000000	0.000000	
XP_008593409.1 aryl-alcohol oxidase_vanillyl-alcohol oxidase _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593410.1 15-hydroxyprostaglandin dehydrogenase _NAD____ _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
XP_008593414.1 oxidoreductase molybdopterin binding domain-containing protein _Beauveria bassiana ARSEF 2860_	OTHER	0.998193	0.001770	0.000033	0.000008	0.000004	0.000008	
XP_008593416.1 3-hydroxyacyl-CoA dehyrogenase _Beauveria bassiana ARSEF 2860_	OTHER	0.995672	0.003407	0.000915	0.000012	0.000005	0.000009	
XP_008593417.1 major facilitator superfamily transporter _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593418.1 uncharacterized protein BBA_00099 _Beauveria bassiana ARSEF 2860_	OTHER	0.999111	0.000889	0.000007	0.000001	0.000001	0.000001	
XP_008593421.1 ATP-binding protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593422.1 uncharacterized protein BBA_00103 _Beauveria bassiana ARSEF 2860_	OTHER	0.996213	0.003730	0.000019	0.000017	0.000011	0.000024	
XP_008593423.1 uncharacterized protein BBA_00104 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593424.1 Putative Zn_II_2Cys6 transcription factor _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000001	0.000001	0.000000	0.000000	0.000000	
XP_008593427.1 uncharacterized protein BBA_00108 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
XP_008593428.1 RfeD protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
XP_008593429.1 uncharacterized protein BBA_00110 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
XP_008593431.1 uncharacterized protein BBA_00112 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000016	0.000000	0.000000	0.000000	0.000000	
XP_008593433.1 uncharacterized protein BBA_00114 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
XP_008593435.1 ChaC-like protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593436.1 RNA recognition domain-containing protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593437.1 HpcH_HpaI aldolase_citrate lyase family protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593441.1 rRNA-processing protein UTP23 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593443.1 rRNA-processing protein UTP23 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000002	0.000000	0.000000	0.000000	0.000000	
XP_008593444.1 PH domain-containing protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593445.1 protein kinase, putative _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593446.1 uncharacterized protein BBA_00127 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593448.1 ATP synthase subunit E _Beauveria bassiana ARSEF 2860_	OTHER	0.902387	0.096111	0.000691	0.000326	0.000174	0.000311	
XP_008593450.1 RNA recognition domain-containing protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593452.1 DEAD_DEAH box helicase _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593454.1 CSL zinc finger protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
XP_008593455.1 TH14-3-3 protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593457.1 nuclear pore glycoprotein p62 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000008	0.000000	0.000000	0.000000	0.000000	
XP_008593458.1 uncharacterized protein BBA_00139 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593459.1 eukaryotic translation initiation factor 2 subunit gamma _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593461.1 glycosyltransferase family 62 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000002	0.000000	0.000000	0.000000	0.000000	
XP_008593462.1 ubiquitin-conjugating enzyme _Beauveria bassiana ARSEF 2860_	OTHER	0.999947	0.000069	0.000006	0.000000	0.000000	0.000000	
XP_008593463.1 uncharacterized protein BBA_00144 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593464.1 prenylated Rab acceptor 1 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593465.1 ELMO_CED-12 family protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593466.1 cutinase-2 protein _Beauveria bassiana ARSEF 2860_	SP	0.000283	0.999095	0.000156	0.000164	0.000146	0.000140	CS pos: 15-16. Pr: 0.9578
XP_008593468.1 ATP-NAD kinase _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
XP_008593469.1 exosome complex subunit Rrp46 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000032	0.000000	0.000000	0.000000	0.000000	
XP_008593471.1 uncharacterized protein BBA_00152 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593472.1 carbohydrate kinase _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593473.1 ATP synthase alpha chain _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593476.1 DnaJ domain-containing protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593477.1 thioredoxin-like protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
XP_008593478.1 uncharacterized protein BBA_00159 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593480.1 RhoGAP domain-containing protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
XP_008593481.1 C6 transcription factor _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593482.1 uncharacterized protein BBA_00163 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593483.1 WLM domain-containing protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593484.1 sulfate permease _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
XP_008593485.1 TBC domain-containing protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593488.1 FKBP-type peptidyl-prolyl cis-trans isomerase _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593489.1 serine_threonine-protein kinase cbk1 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593490.1 serine_threonine protein kinase, putative _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593491.1 glycoside hydrolase family 38 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593492.1 MutS domain V _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593494.1 WD repeat domain-containing protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593496.1 CAP-Gly domain-containing protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593497.1 valyl-tRNA synthetase _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593498.1 uncharacterized protein BBA_00179 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593499.1 DEAD_DEAH box helicase _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593500.1 BAH_PHD-containing protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000013	0.000000	0.000000	0.000000	0.000000	
XP_008593501.1 uncharacterized protein BBA_00182 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000019	0.000000	0.000000	0.000000	0.000000	
XP_008593502.1 major facilitator superfamily transporter _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000003	0.000000	0.000000	0.000000	0.000000	
XP_008593503.1 Nop14-like family protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593505.1 uncharacterized protein BBA_00186 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593506.1 26S proteasome subunit P45 family protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593507.1 T-complex protein 1 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
XP_008593508.1 uncharacterized protein BBA_00189 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593513.1 uncharacterized protein BBA_00194 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593517.1 cellobiose dehydrogenase _Beauveria bassiana ARSEF 2860_	SP	0.000300	0.999056	0.000158	0.000160	0.000142	0.000143	CS pos: 25-26. Pr: 0.8872
XP_008593520.1 uncharacterized protein BBA_00201 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593521.1 2OG-Fe_II_ oxygenase family Oxidoreductase _Beauveria bassiana ARSEF 2860_	OTHER	0.977399	0.022184	0.000319	0.000027	0.000024	0.000068	
XP_008593522.1 prolyl oligopeptidase family _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
XP_008593523.1 cyclin domain-containing protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593525.1 uncharacterized protein BBA_00206 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
XP_008593526.1 cation diffusion facilitator family transporter _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
XP_008593527.1 40S ribosomal protein S2 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
XP_008593533.1 fungal specific transcription factor _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593535.1 ubiquitin-conjugating enzyme _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593536.1 60S ribosomal protein L31 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593537.1 regulator of G-protein signaling domain-containing protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593538.1 PCI domain-containing protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593539.1 CLAP1-like protein _Beauveria bassiana ARSEF 2860_	OTHER	0.999356	0.000649	0.000001	0.000001	0.000001	0.000001	
XP_008593540.1 Cytochrome P450 CYP51F1 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
XP_008593541.1 uncharacterized protein BBA_00222 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593544.1 uncharacterized protein BBA_00225 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593545.1 uncharacterized protein BBA_00226 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593548.1 mitochondrial ribosomal protein subunit L37 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593549.1 WASP-interacting protein-like protein vrp1p _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593555.1 uncharacterized protein BBA_00236 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000024	0.000000	0.000000	0.000000	0.000000	
XP_008593557.1 chaperone protein hchA _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593558.1 transcription factor Domain protein family _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593559.1 Spa2-like protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000011	0.000000	0.000000	0.000000	0.000000	
XP_008593560.1 Ssu72-like protein _Beauveria bassiana ARSEF 2860_	OTHER	0.999894	0.000153	0.000000	0.000000	0.000000	0.000000	
XP_008593561.1 SH3 domain-containing protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593562.1 metallo-beta-lactamase domain protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593563.1 BOUP1-like protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593566.1 uncharacterized protein BBA_00247 _Beauveria bassiana ARSEF 2860_	OTHER	0.982910	0.017030	0.000034	0.000033	0.000015	0.000027	
XP_008593568.1 PA domain-containing protein _Beauveria bassiana ARSEF 2860_	OTHER	0.999956	0.000045	0.000000	0.000000	0.000000	0.000000	
XP_008593570.1 uncharacterized protein BBA_00251 _Beauveria bassiana ARSEF 2860_	OTHER	0.741641	0.257096	0.000616	0.000258	0.000162	0.000232	
XP_008593574.1 putative aspartyl protease _Beauveria bassiana ARSEF 2860_	SP	0.000276	0.999063	0.000169	0.000156	0.000151	0.000142	CS pos: 18-19. Pr: 0.9720
XP_008593576.1 hsp70-like protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593577.1 uncharacterized protein BBA_00258 _Beauveria bassiana ARSEF 2860_	OTHER	0.999773	0.000257	0.000002	0.000000	0.000000	0.000000	
XP_008593578.1 uncharacterized protein BBA_00259 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593579.1 RNA polymerase Rpb1 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593582.1 uncharacterized protein BBA_00263 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593583.1 YSIRK family gram-positive signal peptide _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593586.1 ubiquitin-protein ligase Sel1_Ubx2 _Beauveria bassiana ARSEF 2860_	SP	0.000255	0.999144	0.000144	0.000164	0.000149	0.000134	CS pos: 19-20. Pr: 0.9752
XP_008593587.1 uncharacterized protein BBA_00268 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000008	0.000000	0.000000	0.000000	0.000000	
XP_008593589.1 tRNA synthetase class II _Beauveria bassiana ARSEF 2860_	OTHER	0.999569	0.000458	0.000001	0.000001	0.000000	0.000001	
XP_008593590.1 uncharacterized protein BBA_00271 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593592.1 transcription elongation factor S-II _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593595.1 sphingolipid long chain base sensory protein, putative _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593597.1 endoplasmic reticulum transmembrane protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593598.1 uncharacterized protein BBA_00279 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593599.1 C6 transcription factor, putative _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593601.1 MFS allantoate transporter, putative _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000014	0.000000	0.000000	0.000000	0.000000	
XP_008593602.1 membrane transporter _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
XP_008593604.1 uncharacterized protein BBA_00285 _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000004	0.000001	0.000000	0.000000	0.000000	
XP_008593605.1 2OG-Fe_II_ oxygenase superfamily protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593606.1 WD domain-containing protein _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
XP_008593607.1 RNA polymerase N_8 kDa subunit _Beauveria bassiana ARSEF 2860_	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
