#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-C486C8A0818C19E-2E7B2362605FE51D
#datatype	hitsStandard Results
#status	0
#Start time	2025-03-09T00:30:47	Run time	0:00:00:46
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#5 - >XP_008593512.1 galactose oxidase precursor [Beauveria bassiana ARSEF 2860]	non-specific	238014	59	180	5.68105e-15	72.3849	cd00057	FA58C	 - 	cl25480
Q#5 - >XP_008593512.1 galactose oxidase precursor [Beauveria bassiana ARSEF 2860]	superfamily	330301	59	180	5.68105e-15	72.3849	cl25480	FA58C superfamily	 - 	 - 
Q#5 - >XP_008593512.1 galactose oxidase precursor [Beauveria bassiana ARSEF 2860]	non-specific	442289	279	560	1.24148e-07	53.6213	COG3055	NanM	 - 	cl34543
Q#5 - >XP_008593512.1 galactose oxidase precursor [Beauveria bassiana ARSEF 2860]	superfamily	442289	279	560	1.24148e-07	53.6213	cl34543	NanM superfamily	 - 	 - 
Q#5 - >XP_008593512.1 galactose oxidase precursor [Beauveria bassiana ARSEF 2860]	non-specific	442289	178	360	5.95083e-07	51.6953	COG3055	NanM	N	cl34543
Q#5 - >XP_008593512.1 galactose oxidase precursor [Beauveria bassiana ARSEF 2860]	superfamily	442289	178	360	5.95083e-07	51.6953	cl34543	NanM superfamily	N	 - 
Q#5 - >XP_008593512.1 galactose oxidase precursor [Beauveria bassiana ARSEF 2860]	non-specific	439743	70	162	7.17462e-06	49.5688	NF040533	endo_SpGH101	N	cl45865
Q#5 - >XP_008593512.1 galactose oxidase precursor [Beauveria bassiana ARSEF 2860]	superfamily	439743	70	162	7.17462e-06	49.5688	cl45865	endo_SpGH101 superfamily	N	 - 
Q#5 - >XP_008593512.1 galactose oxidase precursor [Beauveria bassiana ARSEF 2860]	non-specific	214572	76	172	1.2561e-05	45.5779	smart00231	FA58C	 - 	cl25480
Q#5 - >XP_008593512.1 galactose oxidase precursor [Beauveria bassiana ARSEF 2860]	specific	128874	284	326	0.000629083	37.9231	smart00612	Kelch	 - 	cl02701
Q#5 - >XP_008593512.1 galactose oxidase precursor [Beauveria bassiana ARSEF 2860]	superfamily	470655	284	326	0.000629083	37.9231	cl02701	Kelch_1 superfamily	 - 	 - 
Q#5 - >XP_008593512.1 galactose oxidase precursor [Beauveria bassiana ARSEF 2860]	specific	396078	316	360	0.000930769	37.5918	pfam01344	Kelch_1	 - 	cl02701
Q#6 - >XP_008593553.1 alpha/beta hydrolase [Beauveria bassiana ARSEF 2860]	specific	440361	73	342	4.24446e-36	130.121	COG0596	MenH	 - 	cl43201
Q#6 - >XP_008593553.1 alpha/beta hydrolase [Beauveria bassiana ARSEF 2860]	superfamily	440361	73	342	4.24446e-36	130.121	cl43201	MenH superfamily	 - 	 - 
Q#6 - >XP_008593553.1 alpha/beta hydrolase [Beauveria bassiana ARSEF 2860]	specific	395444	79	329	8.34418e-22	92.5677	pfam00561	Abhydrolase_1	 - 	cl21494
Q#6 - >XP_008593553.1 alpha/beta hydrolase [Beauveria bassiana ARSEF 2860]	superfamily	473884	79	329	8.34418e-22	92.5677	cl21494	Abhydrolase superfamily	 - 	 - 
Q#6 - >XP_008593553.1 alpha/beta hydrolase [Beauveria bassiana ARSEF 2860]	non-specific	188121	70	341	1.56041e-15	75.88	TIGR01250	pro_imino_pep_2	 - 	cl21494
Q#6 - >XP_008593553.1 alpha/beta hydrolase [Beauveria bassiana ARSEF 2860]	non-specific	179147	59	172	2.4708e-14	72.3082	PRK00870	PRK00870	C	cl21494
Q#7 - >XP_008593573.1 uncharacterized protein BBA_00254 [Beauveria bassiana ARSEF 2860]	non-specific	437103	20	130	5.64509e-16	68.7558	pfam19271	Nis1	 - 	cl44706
Q#7 - >XP_008593573.1 uncharacterized protein BBA_00254 [Beauveria bassiana ARSEF 2860]	superfamily	437103	20	130	5.64509e-16	68.7558	cl44706	Nis1 superfamily	 - 	 - 
Q#9 - >XP_008593638.1 Peptidase S8 [Beauveria bassiana ARSEF 2860]	specific	173790	118	375	5.94262e-118	342.959	cd04077	Peptidases_S8_PCSK9_ProteinaseK_like	 - 	cl10459
Q#9 - >XP_008593638.1 Peptidase S8 [Beauveria bassiana ARSEF 2860]	superfamily	415849	118	375	5.94262e-118	342.959	cl10459	Peptidases_S8_S53 superfamily	 - 	 - 
Q#9 - >XP_008593638.1 Peptidase S8 [Beauveria bassiana ARSEF 2860]	specific	441014	139	382	3.08324e-55	188.384	COG1404	AprE	NC	cl34254
Q#9 - >XP_008593638.1 Peptidase S8 [Beauveria bassiana ARSEF 2860]	superfamily	441014	139	382	3.08324e-55	188.384	cl34254	AprE superfamily	NC	 - 
Q#9 - >XP_008593638.1 Peptidase S8 [Beauveria bassiana ARSEF 2860]	non-specific	395035	139	365	2.82773e-25	104.078	pfam00082	Peptidase_S8	 - 	cl10459
Q#9 - >XP_008593638.1 Peptidase S8 [Beauveria bassiana ARSEF 2860]	specific	428674	26	106	1.27777e-20	85.4233	pfam05922	Inhibitor_I9	 - 	cl05470
Q#9 - >XP_008593638.1 Peptidase S8 [Beauveria bassiana ARSEF 2860]	superfamily	428674	26	106	1.27777e-20	85.4233	cl05470	Inhibitor_I9 superfamily	 - 	 - 
Q#9 - >XP_008593638.1 Peptidase S8 [Beauveria bassiana ARSEF 2860]	non-specific	468750	280	348	2.97311e-05	46.3106	NF040809	germ_prot_CspBA	NC	cl49011
Q#9 - >XP_008593638.1 Peptidase S8 [Beauveria bassiana ARSEF 2860]	superfamily	468750	280	348	2.97311e-05	46.3106	cl49011	germ_prot_CspBA superfamily	NC	 - 
Q#9 - >XP_008593638.1 Peptidase S8 [Beauveria bassiana ARSEF 2860]	non-specific	240338	146	360	4.38542e-05	45.7282	PTZ00262	PTZ00262	N	cl36536
Q#9 - >XP_008593638.1 Peptidase S8 [Beauveria bassiana ARSEF 2860]	superfamily	240338	146	360	4.38542e-05	45.7282	cl36536	PTZ00262 superfamily	N	 - 
Q#10 - >XP_008593839.1 heterokaryon incompatibility protein Het-C [Beauveria bassiana ARSEF 2860]	specific	399889	21	570	0	869.632	pfam07217	Het-C	 - 	cl20332
Q#10 - >XP_008593839.1 heterokaryon incompatibility protein Het-C [Beauveria bassiana ARSEF 2860]	superfamily	399889	21	570	0	869.632	cl20332	Het-C superfamily	 - 	 - 
Q#10 - >XP_008593839.1 heterokaryon incompatibility protein Het-C [Beauveria bassiana ARSEF 2860]	non-specific	237171	591	797	0.00031397	44.5095	PRK12678	PRK12678	C	cl36163
Q#10 - >XP_008593839.1 heterokaryon incompatibility protein Het-C [Beauveria bassiana ARSEF 2860]	superfamily	237171	591	797	0.00031397	44.5095	cl36163	PRK12678 superfamily	C	 - 
Q#10 - >XP_008593839.1 heterokaryon incompatibility protein Het-C [Beauveria bassiana ARSEF 2860]	non-specific	237171	763	933	0.000694406	43.3539	PRK12678	PRK12678	C	cl36163
Q#10 - >XP_008593839.1 heterokaryon incompatibility protein Het-C [Beauveria bassiana ARSEF 2860]	superfamily	237171	763	933	0.000694406	43.3539	cl36163	PRK12678 superfamily	C	 - 
Q#11 - >XP_008593844.1 GPI anchored cell wall protein [Beauveria bassiana ARSEF 2860]	specific	430830	170	307	1.18847e-79	238.295	pfam09792	But2	 - 	cl10766
Q#11 - >XP_008593844.1 GPI anchored cell wall protein [Beauveria bassiana ARSEF 2860]	superfamily	430830	170	307	1.18847e-79	238.295	cl10766	But2 superfamily	 - 	 - 
Q#12 - >XP_008593866.1 purine nucleoside permease [Beauveria bassiana ARSEF 2860]	specific	428985	32	343	1.98968e-148	423.086	pfam06516	NUP	 - 	cl00303
Q#12 - >XP_008593866.1 purine nucleoside permease [Beauveria bassiana ARSEF 2860]	superfamily	444819	32	343	1.98968e-148	423.086	cl00303	NP-I superfamily	 - 	 - 
Q#12 - >XP_008593866.1 purine nucleoside permease [Beauveria bassiana ARSEF 2860]	non-specific	444049	100	336	1.87312e-52	179.013	COG5042	NUP	N	cl44189
Q#12 - >XP_008593866.1 purine nucleoside permease [Beauveria bassiana ARSEF 2860]	superfamily	444049	100	336	1.87312e-52	179.013	cl44189	NUP superfamily	N	 - 
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	specific	464929	761	1214	0	564.903	pfam15902	Sortilin-Vps10	 - 	cl25791
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	superfamily	464929	761	1214	0	564.903	cl25791	Sortilin-Vps10 superfamily	 - 	 - 
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	specific	464929	61	517	6.49942e-174	528.309	pfam15902	Sortilin-Vps10	 - 	cl25791
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	superfamily	464929	61	517	6.49942e-174	528.309	cl25791	Sortilin-Vps10 superfamily	 - 	 - 
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	non-specific	214740	758	1384	5.86667e-122	395.236	smart00602	VPS10	 - 	cl33391
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	superfamily	214740	758	1384	5.86667e-122	395.236	cl33391	VPS10 superfamily	 - 	 - 
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	non-specific	214740	66	664	8.95445e-95	319.737	smart00602	VPS10	 - 	cl33391
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	superfamily	214740	66	664	8.95445e-95	319.737	cl33391	VPS10 superfamily	 - 	 - 
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	specific	464928	519	679	1.46341e-61	207.557	pfam15901	Sortilin_C	 - 	cl38475
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	superfamily	464928	519	679	1.46341e-61	207.557	cl38475	Sortilin_C superfamily	 - 	 - 
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	specific	464928	1216	1384	2.43283e-58	198.312	pfam15901	Sortilin_C	 - 	cl38475
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	superfamily	464928	1216	1384	2.43283e-58	198.312	cl38475	Sortilin_C superfamily	 - 	 - 
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	non-specific	443546	390	479	0.00108103	41.1397	COG4447	COG4447	N	cl44073
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	superfamily	443546	390	479	0.00108103	41.1397	cl44073	COG4447 superfamily	N	 - 
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	specific	271234	392	510	0.0017372	42.443	cd15482	Sialidase_non-viral	NC	cl21531
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	superfamily	473900	392	510	0.0017372	42.443	cl21531	Sialidase superfamily	NC	 - 
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	specific	271234	1148	1228	0.00418626	41.2874	cd15482	Sialidase_non-viral	NC	cl21531
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	superfamily	473900	1148	1228	0.00418626	41.2874	cl21531	Sialidase superfamily	NC	 - 
Q#15 - >XP_008593935.1 glycoside hydrolase family 35 [Beauveria bassiana ARSEF 2860]	non-specific	396048	35	357	1.04571e-109	332.683	pfam01301	Glyco_hydro_35	 - 	cl38930
Q#15 - >XP_008593935.1 glycoside hydrolase family 35 [Beauveria bassiana ARSEF 2860]	superfamily	476817	35	357	1.04571e-109	332.683	cl38930	AmyAc_family superfamily	 - 	 - 
Q#15 - >XP_008593935.1 glycoside hydrolase family 35 [Beauveria bassiana ARSEF 2860]	non-specific	166698	30	578	2.26341e-52	193.297	PLN03059	PLN03059	C	cl31552
Q#15 - >XP_008593935.1 glycoside hydrolase family 35 [Beauveria bassiana ARSEF 2860]	superfamily	166698	30	578	2.26341e-52	193.297	cl31552	PLN03059 superfamily	C	 - 
Q#15 - >XP_008593935.1 glycoside hydrolase family 35 [Beauveria bassiana ARSEF 2860]	specific	441478	36	375	3.71572e-43	163.944	COG1874	GanA	C	cl34369
Q#15 - >XP_008593935.1 glycoside hydrolase family 35 [Beauveria bassiana ARSEF 2860]	superfamily	441478	36	375	3.71572e-43	163.944	cl34369	GanA superfamily	C	 - 
Q#15 - >XP_008593935.1 glycoside hydrolase family 35 [Beauveria bassiana ARSEF 2860]	specific	463857	535	601	0.00040921	40.3067	pfam13364	BetaGal_dom4_5	N	cl18635
Q#15 - >XP_008593935.1 glycoside hydrolase family 35 [Beauveria bassiana ARSEF 2860]	superfamily	463857	535	601	0.00040921	40.3067	cl18635	BetaGal_dom4_5 superfamily	N	 - 
Q#16 - >XP_008593954.1 Secretory lipase family protein [Beauveria bassiana ARSEF 2860]	non-specific	367570	131	411	8.76969e-80	248.886	pfam03583	LIP	 - 	cl21494
Q#16 - >XP_008593954.1 Secretory lipase family protein [Beauveria bassiana ARSEF 2860]	superfamily	473884	131	411	8.76969e-80	248.886	cl21494	Abhydrolase superfamily	 - 	 - 
Q#16 - >XP_008593954.1 Secretory lipase family protein [Beauveria bassiana ARSEF 2860]	non-specific	441115	151	255	0.00601837	38.074	COG1506	DAP2	C	cl34287
Q#16 - >XP_008593954.1 Secretory lipase family protein [Beauveria bassiana ARSEF 2860]	superfamily	441115	151	255	0.00601837	38.074	cl34287	DAP2 superfamily	C	 - 
Q#17 - >XP_008593992.1 Beta-lactamase-type transpeptidase [Beauveria bassiana ARSEF 2860]	specific	441286	47	396	4.29603e-35	135.582	COG1680	AmpC	 - 	cl43486
Q#17 - >XP_008593992.1 Beta-lactamase-type transpeptidase [Beauveria bassiana ARSEF 2860]	superfamily	441286	47	396	4.29603e-35	135.582	cl43486	AmpC superfamily	 - 	 - 
Q#17 - >XP_008593992.1 Beta-lactamase-type transpeptidase [Beauveria bassiana ARSEF 2860]	specific	395092	100	396	5.08599e-32	126.464	pfam00144	Beta-lactamase	 - 	cl21491
Q#17 - >XP_008593992.1 Beta-lactamase-type transpeptidase [Beauveria bassiana ARSEF 2860]	superfamily	473882	100	396	5.08599e-32	126.464	cl21491	Transpeptidase superfamily	 - 	 - 
Q#17 - >XP_008593992.1 Beta-lactamase-type transpeptidase [Beauveria bassiana ARSEF 2860]	non-specific	236894	99	317	8.10447e-15	76.469	PRK11289	ampC	C	cl21491
Q#19 - >XP_008594017.1 restless-like transposase [Beauveria bassiana ARSEF 2860]	specific	399013	592	657	2.16979e-12	63.0493	pfam05699	Dimer_Tnp_hAT	N	cl05324
Q#19 - >XP_008594017.1 restless-like transposase [Beauveria bassiana ARSEF 2860]	superfamily	399013	592	657	2.16979e-12	63.0493	cl05324	Dimer_Tnp_hAT superfamily	N	 - 
Q#20 - >XP_008594021.1 lipase, putative [Beauveria bassiana ARSEF 2860]	non-specific	441873	24	547	4.53598e-109	334.934	COG2272	PnbA	 - 	cl43668
Q#20 - >XP_008594021.1 lipase, putative [Beauveria bassiana ARSEF 2860]	superfamily	441873	24	547	4.53598e-109	334.934	cl43668	PnbA superfamily	 - 	 - 
Q#20 - >XP_008594021.1 lipase, putative [Beauveria bassiana ARSEF 2860]	non-specific	238191	27	496	1.82792e-101	315.041	cd00312	Esterase_lipase	 - 	cl21494
Q#20 - >XP_008594021.1 lipase, putative [Beauveria bassiana ARSEF 2860]	superfamily	473884	27	496	1.82792e-101	315.041	cl21494	Abhydrolase superfamily	 - 	 - 
Q#20 - >XP_008594021.1 lipase, putative [Beauveria bassiana ARSEF 2860]	non-specific	395084	24	514	3.97034e-98	306.927	pfam00135	COesterase	 - 	cl21494
Q#22 - >XP_008594085.1 ribonuclease Trv, RNase Trv [Beauveria bassiana ARSEF 2860]	specific	238512	46	248	2.09629e-61	191.777	cd01061	RNase_T2_euk	 - 	cl00208
Q#22 - >XP_008594085.1 ribonuclease Trv, RNase Trv [Beauveria bassiana ARSEF 2860]	superfamily	469659	46	248	2.09629e-61	191.777	cl00208	RNase_T2 superfamily	 - 	 - 
Q#22 - >XP_008594085.1 ribonuclease Trv, RNase Trv [Beauveria bassiana ARSEF 2860]	specific	459812	46	227	1.57917e-56	178.698	pfam00445	Ribonuclease_T2	 - 	cl45976
Q#22 - >XP_008594085.1 ribonuclease Trv, RNase Trv [Beauveria bassiana ARSEF 2860]	superfamily	459812	46	227	1.57917e-56	178.698	cl45976	Ribonuclease_T2 superfamily	 - 	 - 
Q#22 - >XP_008594085.1 ribonuclease Trv, RNase Trv [Beauveria bassiana ARSEF 2860]	non-specific	442933	64	254	6.12329e-10	57.6732	COG3719	RnaI	N	cl41827
Q#22 - >XP_008594085.1 ribonuclease Trv, RNase Trv [Beauveria bassiana ARSEF 2860]	superfamily	442933	64	254	6.12329e-10	57.6732	cl41827	RnaI superfamily	N	 - 
Q#24 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	non-specific	173829	22	287	1.10851e-129	391.831	cd08201	plant_peroxidase_like_1	 - 	cl00196
Q#24 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	superfamily	444739	22	287	1.10851e-129	391.831	cl00196	plant_peroxidase_like superfamily	 - 	 - 
Q#24 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	specific	460348	632	709	1.72776e-22	92.1369	pfam01822	WSC	 - 	cl47698
Q#24 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	superfamily	460348	632	709	1.72776e-22	92.1369	cl47698	WSC superfamily	 - 	 - 
Q#24 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	specific	460348	741	818	4.18804e-22	90.9813	pfam01822	WSC	 - 	cl47698
Q#24 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	superfamily	460348	741	818	4.18804e-22	90.9813	cl47698	WSC superfamily	 - 	 - 
Q#24 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	specific	460348	847	924	4.95979e-21	87.8997	pfam01822	WSC	 - 	cl47698
Q#24 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	superfamily	460348	847	924	4.95979e-21	87.8997	cl47698	WSC superfamily	 - 	 - 
Q#24 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	specific	425483	60	197	7.63463e-18	82.6123	pfam00141	peroxidase	 - 	cl00196
Q#24 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	non-specific	214616	738	827	8.99085e-13	65.1841	smart00321	WSC	 - 	cl47036
Q#24 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	superfamily	214616	738	827	8.99085e-13	65.1841	cl47036	WSC superfamily	 - 	 - 
Q#24 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	non-specific	214616	843	931	1.9035e-12	64.0285	smart00321	WSC	 - 	cl47036
Q#24 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	superfamily	214616	843	931	1.9035e-12	64.0285	cl47036	WSC superfamily	 - 	 - 
Q#24 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	non-specific	178467	67	234	1.58867e-10	62.7704	PLN02879	PLN02879	C	cl00196
Q#24 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	non-specific	214616	628	713	2.38119e-08	52.4725	smart00321	WSC	 - 	cl47036
Q#24 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	superfamily	214616	628	713	2.38119e-08	52.4725	cl47036	WSC superfamily	 - 	 - 
Q#24 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	non-specific	236733	552	630	0.000144708	45.0531	PRK10672	PRK10672	N	cl35937
Q#24 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	superfamily	236733	552	630	0.000144708	45.0531	cl35937	PRK10672 superfamily	N	 - 
Q#24 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	non-specific	272957	139	214	0.00075943	43.3781	TIGR00198	cat_per_HPI	NC	cl00196
Q#25 - >XP_008594112.1 uncharacterized protein BBA_00793 [Beauveria bassiana ARSEF 2860]	non-specific	312941	269	360	8.77174e-06	48.0808	pfam09606	Med15	NC	cl26621
Q#25 - >XP_008594112.1 uncharacterized protein BBA_00793 [Beauveria bassiana ARSEF 2860]	superfamily	312941	269	360	8.77174e-06	48.0808	cl26621	Med15 superfamily	NC	 - 
Q#25 - >XP_008594112.1 uncharacterized protein BBA_00793 [Beauveria bassiana ARSEF 2860]	non-specific	197891	280	363	0.00311661	38.2321	smart00818	Amelogenin	N	cl33250
Q#25 - >XP_008594112.1 uncharacterized protein BBA_00793 [Beauveria bassiana ARSEF 2860]	superfamily	197891	280	363	0.00311661	38.2321	cl33250	Amelogenin superfamily	N	 - 
Q#26 - >XP_008594166.1 alkaline phosphatase [Beauveria bassiana ARSEF 2860]	specific	441391	166	650	2.51939e-91	289.819	COG1785	PhoA	 - 	cl30604
Q#26 - >XP_008594166.1 alkaline phosphatase [Beauveria bassiana ARSEF 2860]	superfamily	441391	166	650	2.51939e-91	289.819	cl30604	PhoA superfamily	 - 	 - 
Q#26 - >XP_008594166.1 alkaline phosphatase [Beauveria bassiana ARSEF 2860]	specific	293736	169	494	1.75866e-81	259.668	cd16012	ALP	 - 	cl23718
Q#26 - >XP_008594166.1 alkaline phosphatase [Beauveria bassiana ARSEF 2860]	superfamily	474031	169	494	1.75866e-81	259.668	cl23718	ALP_like superfamily	 - 	 - 
Q#26 - >XP_008594166.1 alkaline phosphatase [Beauveria bassiana ARSEF 2860]	non-specific	214515	169	648	1.87878e-59	205.744	smart00098	alkPPc	 - 	cl23718
Q#26 - >XP_008594166.1 alkaline phosphatase [Beauveria bassiana ARSEF 2860]	non-specific	395188	169	648	1.50961e-56	198.074	pfam00245	Alk_phosphatase	 - 	cl23718
Q#26 - >XP_008594166.1 alkaline phosphatase [Beauveria bassiana ARSEF 2860]	non-specific	236706	159	540	2.80743e-52	188	PRK10518	PRK10518	 - 	cl30605
Q#26 - >XP_008594166.1 alkaline phosphatase [Beauveria bassiana ARSEF 2860]	superfamily	236706	159	540	2.80743e-52	188	cl30605	PRK10518 superfamily	 - 	 - 
Q#27 - >XP_008594169.1 putative SERINE-TYPE CARBOXYPEPTIDASE F PRECURSOR [Beauveria bassiana ARSEF 2860]	non-specific	459815	81	530	9.46373e-62	209.015	pfam00450	Peptidase_S10	 - 	cl47550
Q#27 - >XP_008594169.1 putative SERINE-TYPE CARBOXYPEPTIDASE F PRECURSOR [Beauveria bassiana ARSEF 2860]	superfamily	459815	81	530	9.46373e-62	209.015	cl47550	Peptidase_S10 superfamily	 - 	 - 
Q#27 - >XP_008594169.1 putative SERINE-TYPE CARBOXYPEPTIDASE F PRECURSOR [Beauveria bassiana ARSEF 2860]	non-specific	240429	108	533	1.06177e-23	104.132	PTZ00472	PTZ00472	 - 	cl08270
