#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-21513AD8137C22EC-29B76E17EDD304A
#datatype	hitsStandard Results
#status	0
#Start time	2025-03-07T12:04:28	Run time	0:00:00:22
#status	Warning: Too many queries.	msg	Error(s) occurred during search, the result may be incomplete

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#5 - >XP_008593517.1 cellobiose dehydrogenase [Beauveria bassiana ARSEF 2860]	superfamily	472705	41	187	1.62612e-27	104.676	cl14783	DOMON_like superfamily	 - 	 - 
Q#5 - >XP_008593517.1 cellobiose dehydrogenase [Beauveria bassiana ARSEF 2860]	non-specific	435066	50	187	1.44742e-15	72.6486	pfam16010	CDH-cyt	 - 	cl14783
Q#6 - >XP_008593565.1 cutinase-like protein [Beauveria bassiana ARSEF 2860]	non-specific	395860	32	248	1.02061e-25	98.9626	pfam01083	Cutinase	 - 	cl21494
Q#6 - >XP_008593565.1 cutinase-like protein [Beauveria bassiana ARSEF 2860]	superfamily	473884	32	248	1.02061e-25	98.9626	cl21494	Abhydrolase superfamily	 - 	 - 
Q#7 - >XP_008593573.1 uncharacterized protein BBA_00254 [Beauveria bassiana ARSEF 2860]	non-specific	437103	20	130	5.64509e-16	68.7558	pfam19271	Nis1	 - 	cl44706
Q#7 - >XP_008593573.1 uncharacterized protein BBA_00254 [Beauveria bassiana ARSEF 2860]	superfamily	437103	20	130	5.64509e-16	68.7558	cl44706	Nis1 superfamily	 - 	 - 
Q#8 - >XP_008593600.1 cupin-like protein [Beauveria bassiana ARSEF 2860]	specific	380368	48	220	8.58446e-39	133.105	cd02241	cupin_OxOx	 - 	cl40423
Q#8 - >XP_008593600.1 cupin-like protein [Beauveria bassiana ARSEF 2860]	superfamily	477354	48	220	8.58446e-39	133.105	cl40423	cupin_RmlC-like superfamily	 - 	 - 
Q#8 - >XP_008593600.1 cupin-like protein [Beauveria bassiana ARSEF 2860]	non-specific	214845	62	214	2.35443e-11	59.9867	smart00835	Cupin_1	 - 	cl40423
Q#8 - >XP_008593600.1 cupin-like protein [Beauveria bassiana ARSEF 2860]	non-specific	395138	62	201	9.08905e-10	55.4182	pfam00190	Cupin_1	 - 	cl40423
Q#8 - >XP_008593600.1 cupin-like protein [Beauveria bassiana ARSEF 2860]	specific	440426	71	179	5.96393e-05	41.2802	COG0662	ManC	 - 	cl43229
Q#8 - >XP_008593600.1 cupin-like protein [Beauveria bassiana ARSEF 2860]	superfamily	440426	71	179	5.96393e-05	41.2802	cl43229	ManC superfamily	 - 	 - 
Q#9 - >XP_008593626.1 Protein of unknown function DUF2401, secretory [Beauveria bassiana ARSEF 2860]	specific	431198	217	430	8.71861e-120	349.203	pfam10287	YJL171C_Tos1_C	 - 	cl10966
Q#9 - >XP_008593626.1 Protein of unknown function DUF2401, secretory [Beauveria bassiana ARSEF 2860]	superfamily	431198	217	430	8.71861e-120	349.203	cl10966	YJL171C_Tos1_C superfamily	 - 	 - 
Q#9 - >XP_008593626.1 Protein of unknown function DUF2401, secretory [Beauveria bassiana ARSEF 2860]	specific	463045	44	101	9.20935e-28	104.889	pfam10290	YJL171C_Tos1_N	 - 	cl10969
Q#9 - >XP_008593626.1 Protein of unknown function DUF2401, secretory [Beauveria bassiana ARSEF 2860]	superfamily	463045	44	101	9.20935e-28	104.889	cl10969	YJL171C_Tos1_N superfamily	 - 	 - 
Q#9 - >XP_008593626.1 Protein of unknown function DUF2401, secretory [Beauveria bassiana ARSEF 2860]	non-specific	441874	334	391	2.95168e-05	45.3648	COG2273	BglS	NC	cl34454
Q#9 - >XP_008593626.1 Protein of unknown function DUF2401, secretory [Beauveria bassiana ARSEF 2860]	superfamily	441874	334	391	2.95168e-05	45.3648	cl34454	BglS superfamily	NC	 - 
Q#9 - >XP_008593626.1 Protein of unknown function DUF2401, secretory [Beauveria bassiana ARSEF 2860]	non-specific	185693	334	379	0.00630907	38.3746	cd08023	GH16_laminarinase_like	NC	cl22861
Q#9 - >XP_008593626.1 Protein of unknown function DUF2401, secretory [Beauveria bassiana ARSEF 2860]	superfamily	473984	334	379	0.00630907	38.3746	cl22861	LamG superfamily	NC	 - 
Q#10 - >XP_008593638.1 Peptidase S8 [Beauveria bassiana ARSEF 2860]	specific	173790	118	375	5.94262e-118	342.959	cd04077	Peptidases_S8_PCSK9_ProteinaseK_like	 - 	cl10459
Q#10 - >XP_008593638.1 Peptidase S8 [Beauveria bassiana ARSEF 2860]	superfamily	415849	118	375	5.94262e-118	342.959	cl10459	Peptidases_S8_S53 superfamily	 - 	 - 
Q#10 - >XP_008593638.1 Peptidase S8 [Beauveria bassiana ARSEF 2860]	specific	441014	139	382	3.08324e-55	188.384	COG1404	AprE	NC	cl34254
Q#10 - >XP_008593638.1 Peptidase S8 [Beauveria bassiana ARSEF 2860]	superfamily	441014	139	382	3.08324e-55	188.384	cl34254	AprE superfamily	NC	 - 
Q#10 - >XP_008593638.1 Peptidase S8 [Beauveria bassiana ARSEF 2860]	non-specific	395035	139	365	2.82773e-25	104.078	pfam00082	Peptidase_S8	 - 	cl10459
Q#10 - >XP_008593638.1 Peptidase S8 [Beauveria bassiana ARSEF 2860]	specific	428674	26	106	1.27777e-20	85.4233	pfam05922	Inhibitor_I9	 - 	cl05470
Q#10 - >XP_008593638.1 Peptidase S8 [Beauveria bassiana ARSEF 2860]	superfamily	428674	26	106	1.27777e-20	85.4233	cl05470	Inhibitor_I9 superfamily	 - 	 - 
Q#10 - >XP_008593638.1 Peptidase S8 [Beauveria bassiana ARSEF 2860]	non-specific	468750	280	348	2.97311e-05	46.3106	NF040809	germ_prot_CspBA	NC	cl49011
Q#10 - >XP_008593638.1 Peptidase S8 [Beauveria bassiana ARSEF 2860]	superfamily	468750	280	348	2.97311e-05	46.3106	cl49011	germ_prot_CspBA superfamily	NC	 - 
Q#10 - >XP_008593638.1 Peptidase S8 [Beauveria bassiana ARSEF 2860]	non-specific	240338	146	360	4.38542e-05	45.7282	PTZ00262	PTZ00262	N	cl36536
Q#10 - >XP_008593638.1 Peptidase S8 [Beauveria bassiana ARSEF 2860]	superfamily	240338	146	360	4.38542e-05	45.7282	cl36536	PTZ00262 superfamily	N	 - 
Q#11 - >XP_008593834.1 Concanavalin A-like lectin/glucanase [Beauveria bassiana ARSEF 2860]	specific	185690	21	322	2.64919e-121	350.375	cd02181	GH16_fungal_Lam16A_glucanase	 - 	cl22861
Q#11 - >XP_008593834.1 Concanavalin A-like lectin/glucanase [Beauveria bassiana ARSEF 2860]	superfamily	473984	21	322	2.64919e-121	350.375	cl22861	LamG superfamily	 - 	 - 
Q#11 - >XP_008593834.1 Concanavalin A-like lectin/glucanase [Beauveria bassiana ARSEF 2860]	non-specific	441874	88	247	1.20213e-09	58.0763	COG2273	BglS	N	cl34454
Q#11 - >XP_008593834.1 Concanavalin A-like lectin/glucanase [Beauveria bassiana ARSEF 2860]	superfamily	441874	88	247	1.20213e-09	58.0763	cl34454	BglS superfamily	N	 - 
Q#11 - >XP_008593834.1 Concanavalin A-like lectin/glucanase [Beauveria bassiana ARSEF 2860]	non-specific	395585	97	146	0.00111982	39.113	pfam00722	Glyco_hydro_16	C	cl22861
Q#12 - >XP_008593839.1 heterokaryon incompatibility protein Het-C [Beauveria bassiana ARSEF 2860]	specific	399889	21	570	0	869.632	pfam07217	Het-C	 - 	cl20332
Q#12 - >XP_008593839.1 heterokaryon incompatibility protein Het-C [Beauveria bassiana ARSEF 2860]	superfamily	399889	21	570	0	869.632	cl20332	Het-C superfamily	 - 	 - 
Q#12 - >XP_008593839.1 heterokaryon incompatibility protein Het-C [Beauveria bassiana ARSEF 2860]	non-specific	237171	591	797	0.00031397	44.5095	PRK12678	PRK12678	C	cl36163
Q#12 - >XP_008593839.1 heterokaryon incompatibility protein Het-C [Beauveria bassiana ARSEF 2860]	superfamily	237171	591	797	0.00031397	44.5095	cl36163	PRK12678 superfamily	C	 - 
Q#12 - >XP_008593839.1 heterokaryon incompatibility protein Het-C [Beauveria bassiana ARSEF 2860]	non-specific	237171	763	933	0.000694406	43.3539	PRK12678	PRK12678	C	cl36163
Q#12 - >XP_008593839.1 heterokaryon incompatibility protein Het-C [Beauveria bassiana ARSEF 2860]	superfamily	237171	763	933	0.000694406	43.3539	cl36163	PRK12678 superfamily	C	 - 
Q#13 - >XP_008593866.1 purine nucleoside permease [Beauveria bassiana ARSEF 2860]	specific	428985	32	343	1.98968e-148	423.086	pfam06516	NUP	 - 	cl00303
Q#13 - >XP_008593866.1 purine nucleoside permease [Beauveria bassiana ARSEF 2860]	superfamily	444819	32	343	1.98968e-148	423.086	cl00303	NP-I superfamily	 - 	 - 
Q#13 - >XP_008593866.1 purine nucleoside permease [Beauveria bassiana ARSEF 2860]	non-specific	444049	100	336	1.87312e-52	179.013	COG5042	NUP	N	cl44189
Q#13 - >XP_008593866.1 purine nucleoside permease [Beauveria bassiana ARSEF 2860]	superfamily	444049	100	336	1.87312e-52	179.013	cl44189	NUP superfamily	N	 - 
Q#14 - >XP_008593933.1 fasciclin domain-containing protein [Beauveria bassiana ARSEF 2860]	specific	396845	107	233	7.02333e-21	87.6938	pfam02469	Fasciclin	 - 	cl02663
Q#14 - >XP_008593933.1 fasciclin domain-containing protein [Beauveria bassiana ARSEF 2860]	superfamily	470649	107	233	7.02333e-21	87.6938	cl02663	Fasciclin superfamily	 - 	 - 
Q#14 - >XP_008593933.1 fasciclin domain-containing protein [Beauveria bassiana ARSEF 2860]	specific	441906	94	236	4.1332e-20	86.8841	COG2335	FAS1	 - 	cl47306
Q#14 - >XP_008593933.1 fasciclin domain-containing protein [Beauveria bassiana ARSEF 2860]	superfamily	441906	94	236	4.1332e-20	86.8841	cl47306	FAS1 superfamily	 - 	 - 
Q#14 - >XP_008593933.1 fasciclin domain-containing protein [Beauveria bassiana ARSEF 2860]	specific	214719	133	237	1.05331e-16	75.091	smart00554	FAS1	 - 	cl02663
Q#14 - >XP_008593933.1 fasciclin domain-containing protein [Beauveria bassiana ARSEF 2860]	specific	396845	250	395	5.1608e-13	65.3523	pfam02469	Fasciclin	 - 	cl02663
Q#14 - >XP_008593933.1 fasciclin domain-containing protein [Beauveria bassiana ARSEF 2860]	superfamily	470649	250	395	5.1608e-13	65.3523	cl02663	Fasciclin superfamily	 - 	 - 
Q#14 - >XP_008593933.1 fasciclin domain-containing protein [Beauveria bassiana ARSEF 2860]	specific	214719	275	396	6.86028e-09	53.1347	smart00554	FAS1	 - 	cl02663
Q#14 - >XP_008593933.1 fasciclin domain-containing protein [Beauveria bassiana ARSEF 2860]	non-specific	441906	250	395	5.06052e-08	52.2162	COG2335	FAS1	N	cl47306
Q#14 - >XP_008593933.1 fasciclin domain-containing protein [Beauveria bassiana ARSEF 2860]	superfamily	441906	250	395	5.06052e-08	52.2162	cl47306	FAS1 superfamily	N	 - 
Q#15 - >XP_008593935.1 glycoside hydrolase family 35 [Beauveria bassiana ARSEF 2860]	non-specific	396048	35	357	1.04571e-109	332.683	pfam01301	Glyco_hydro_35	 - 	cl38930
Q#15 - >XP_008593935.1 glycoside hydrolase family 35 [Beauveria bassiana ARSEF 2860]	superfamily	476817	35	357	1.04571e-109	332.683	cl38930	AmyAc_family superfamily	 - 	 - 
Q#15 - >XP_008593935.1 glycoside hydrolase family 35 [Beauveria bassiana ARSEF 2860]	non-specific	166698	30	578	2.26341e-52	193.297	PLN03059	PLN03059	C	cl31552
Q#15 - >XP_008593935.1 glycoside hydrolase family 35 [Beauveria bassiana ARSEF 2860]	superfamily	166698	30	578	2.26341e-52	193.297	cl31552	PLN03059 superfamily	C	 - 
Q#15 - >XP_008593935.1 glycoside hydrolase family 35 [Beauveria bassiana ARSEF 2860]	specific	441478	36	375	3.71572e-43	163.944	COG1874	GanA	C	cl34369
Q#15 - >XP_008593935.1 glycoside hydrolase family 35 [Beauveria bassiana ARSEF 2860]	superfamily	441478	36	375	3.71572e-43	163.944	cl34369	GanA superfamily	C	 - 
Q#15 - >XP_008593935.1 glycoside hydrolase family 35 [Beauveria bassiana ARSEF 2860]	specific	463857	535	601	0.00040921	40.3067	pfam13364	BetaGal_dom4_5	N	cl18635
Q#15 - >XP_008593935.1 glycoside hydrolase family 35 [Beauveria bassiana ARSEF 2860]	superfamily	463857	535	601	0.00040921	40.3067	cl18635	BetaGal_dom4_5 superfamily	N	 - 
Q#17 - >XP_008593970.1 zinc carboxypeptidase [Beauveria bassiana ARSEF 2860]	non-specific	349447	133	443	2.74959e-104	312.397	cd06228	M14-like	 - 	cl11393
Q#17 - >XP_008593970.1 zinc carboxypeptidase [Beauveria bassiana ARSEF 2860]	superfamily	472171	133	443	2.74959e-104	312.397	cl11393	Peptidase_M14_like superfamily	 - 	 - 
Q#17 - >XP_008593970.1 zinc carboxypeptidase [Beauveria bassiana ARSEF 2860]	specific	214748	92	422	8.95054e-41	147.098	smart00631	Zn_pept	 - 	cl11393
Q#17 - >XP_008593970.1 zinc carboxypeptidase [Beauveria bassiana ARSEF 2860]	specific	459730	94	426	1.815e-38	140.897	pfam00246	Peptidase_M14	 - 	cl47519
Q#17 - >XP_008593970.1 zinc carboxypeptidase [Beauveria bassiana ARSEF 2860]	superfamily	459730	94	426	1.815e-38	140.897	cl47519	Peptidase_M14 superfamily	 - 	 - 
Q#17 - >XP_008593970.1 zinc carboxypeptidase [Beauveria bassiana ARSEF 2860]	non-specific	442113	92	310	4.4844e-18	85.1255	COG2866	MpaA	C	cl43727
Q#17 - >XP_008593970.1 zinc carboxypeptidase [Beauveria bassiana ARSEF 2860]	superfamily	442113	92	310	4.4844e-18	85.1255	cl43727	MpaA superfamily	C	 - 
Q#18 - >XP_008593974.1 amidohydrolase-like protein [Beauveria bassiana ARSEF 2860]	specific	440841	20	372	5.17046e-67	217.521	COG1228	HutI	 - 	cl43362
Q#18 - >XP_008593974.1 amidohydrolase-like protein [Beauveria bassiana ARSEF 2860]	superfamily	440841	20	372	5.17046e-67	217.521	cl43362	HutI superfamily	 - 	 - 
Q#18 - >XP_008593974.1 amidohydrolase-like protein [Beauveria bassiana ARSEF 2860]	non-specific	238624	65	356	3.85389e-42	151.292	cd01299	Met_dep_hydrolase_A	 - 	cl00281
Q#18 - >XP_008593974.1 amidohydrolase-like protein [Beauveria bassiana ARSEF 2860]	superfamily	469705	65	356	3.85389e-42	151.292	cl00281	metallo-dependent_hydrolases superfamily	 - 	 - 
Q#18 - >XP_008593974.1 amidohydrolase-like protein [Beauveria bassiana ARSEF 2860]	specific	460401	74	368	7.91097e-29	114.906	pfam01979	Amidohydro_1	 - 	cl47709
Q#18 - >XP_008593974.1 amidohydrolase-like protein [Beauveria bassiana ARSEF 2860]	superfamily	460401	74	368	7.91097e-29	114.906	cl47709	Amidohydro_1 superfamily	 - 	 - 
Q#18 - >XP_008593974.1 amidohydrolase-like protein [Beauveria bassiana ARSEF 2860]	non-specific	183497	24	119	1.78528e-10	62.0851	PRK12394	PRK12394	C	cl00281
Q#18 - >XP_008593974.1 amidohydrolase-like protein [Beauveria bassiana ARSEF 2860]	non-specific	273302	45	86	0.00248941	39.7333	TIGR00857	pyrC_multi	C	cl00281
Q#19 - >XP_008594017.1 restless-like transposase [Beauveria bassiana ARSEF 2860]	specific	399013	592	657	2.16979e-12	63.0493	pfam05699	Dimer_Tnp_hAT	N	cl05324
Q#19 - >XP_008594017.1 restless-like transposase [Beauveria bassiana ARSEF 2860]	superfamily	399013	592	657	2.16979e-12	63.0493	cl05324	Dimer_Tnp_hAT superfamily	N	 - 
Q#20 - >XP_008594021.1 lipase, putative [Beauveria bassiana ARSEF 2860]	non-specific	441873	24	547	4.53598e-109	334.934	COG2272	PnbA	 - 	cl43668
Q#20 - >XP_008594021.1 lipase, putative [Beauveria bassiana ARSEF 2860]	superfamily	441873	24	547	4.53598e-109	334.934	cl43668	PnbA superfamily	 - 	 - 
Q#20 - >XP_008594021.1 lipase, putative [Beauveria bassiana ARSEF 2860]	non-specific	238191	27	496	1.82792e-101	315.041	cd00312	Esterase_lipase	 - 	cl21494
Q#20 - >XP_008594021.1 lipase, putative [Beauveria bassiana ARSEF 2860]	superfamily	473884	27	496	1.82792e-101	315.041	cl21494	Abhydrolase superfamily	 - 	 - 
Q#20 - >XP_008594021.1 lipase, putative [Beauveria bassiana ARSEF 2860]	non-specific	395084	24	514	3.97034e-98	306.927	pfam00135	COesterase	 - 	cl21494
Q#21 - >XP_008594064.1 disulfide-isomerase erp38 [Beauveria bassiana ARSEF 2860]	specific	239296	21	125	8.25079e-52	167.812	cd02998	PDI_a_ERp38	 - 	cl00388
Q#21 - >XP_008594064.1 disulfide-isomerase erp38 [Beauveria bassiana ARSEF 2860]	superfamily	469754	21	125	8.25079e-52	167.812	cl00388	Thioredoxin_like superfamily	 - 	 - 
Q#21 - >XP_008594064.1 disulfide-isomerase erp38 [Beauveria bassiana ARSEF 2860]	non-specific	273454	25	129	8.39582e-45	149.746	TIGR01126	pdi_dom	 - 	cl00388
Q#21 - >XP_008594064.1 disulfide-isomerase erp38 [Beauveria bassiana ARSEF 2860]	non-specific	239296	143	246	5.24e-43	145.086	cd02998	PDI_a_ERp38	 - 	cl00388
Q#21 - >XP_008594064.1 disulfide-isomerase erp38 [Beauveria bassiana ARSEF 2860]	superfamily	469754	143	246	5.24e-43	145.086	cl00388	Thioredoxin_like superfamily	 - 	 - 
Q#21 - >XP_008594064.1 disulfide-isomerase erp38 [Beauveria bassiana ARSEF 2860]	non-specific	273454	146	250	5.45373e-39	134.338	TIGR01126	pdi_dom	 - 	cl00388
Q#21 - >XP_008594064.1 disulfide-isomerase erp38 [Beauveria bassiana ARSEF 2860]	specific	442352	21	127	4.21621e-30	111.065	COG3118	CnoX	 - 	cl34555
Q#21 - >XP_008594064.1 disulfide-isomerase erp38 [Beauveria bassiana ARSEF 2860]	superfamily	442352	21	127	4.21621e-30	111.065	cl34555	CnoX superfamily	 - 	 - 
Q#21 - >XP_008594064.1 disulfide-isomerase erp38 [Beauveria bassiana ARSEF 2860]	specific	395038	22	127	1.79388e-28	106.933	pfam00085	Thioredoxin	 - 	cl00388
Q#21 - >XP_008594064.1 disulfide-isomerase erp38 [Beauveria bassiana ARSEF 2860]	specific	462253	265	357	2.35798e-27	103.423	pfam07749	ERp29	 - 	cl02782
Q#21 - >XP_008594064.1 disulfide-isomerase erp38 [Beauveria bassiana ARSEF 2860]	superfamily	470674	265	357	2.35798e-27	103.423	cl02782	ERp29c superfamily	 - 	 - 
Q#21 - >XP_008594064.1 disulfide-isomerase erp38 [Beauveria bassiana ARSEF 2860]	non-specific	240266	20	151	5.44229e-27	111.381	PTZ00102	PTZ00102	C	cl36508
Q#21 - >XP_008594064.1 disulfide-isomerase erp38 [Beauveria bassiana ARSEF 2860]	superfamily	240266	20	151	5.44229e-27	111.381	cl36508	PTZ00102 superfamily	C	 - 
Q#21 - >XP_008594064.1 disulfide-isomerase erp38 [Beauveria bassiana ARSEF 2860]	specific	395038	142	248	1.27526e-23	93.8363	pfam00085	Thioredoxin	 - 	cl00388
Q#21 - >XP_008594064.1 disulfide-isomerase erp38 [Beauveria bassiana ARSEF 2860]	non-specific	240266	141	251	7.96668e-23	99.4398	PTZ00102	PTZ00102	C	cl36508
Q#21 - >XP_008594064.1 disulfide-isomerase erp38 [Beauveria bassiana ARSEF 2860]	superfamily	240266	141	251	7.96668e-23	99.4398	cl36508	PTZ00102 superfamily	C	 - 
Q#21 - >XP_008594064.1 disulfide-isomerase erp38 [Beauveria bassiana ARSEF 2860]	specific	238146	267	357	3.50719e-20	84.2766	cd00238	ERp29c	 - 	cl02782
Q#21 - >XP_008594064.1 disulfide-isomerase erp38 [Beauveria bassiana ARSEF 2860]	specific	442352	143	248	5.02671e-20	84.1009	COG3118	CnoX	 - 	cl34555
Q#21 - >XP_008594064.1 disulfide-isomerase erp38 [Beauveria bassiana ARSEF 2860]	superfamily	442352	143	248	5.02671e-20	84.1009	cl34555	CnoX superfamily	 - 	 - 
Q#21 - >XP_008594064.1 disulfide-isomerase erp38 [Beauveria bassiana ARSEF 2860]	non-specific	173412	284	371	0.00416853	39.3539	PTZ00121	PTZ00121	NC	cl31754
Q#21 - >XP_008594064.1 disulfide-isomerase erp38 [Beauveria bassiana ARSEF 2860]	superfamily	173412	284	371	0.00416853	39.3539	cl31754	PTZ00121 superfamily	NC	 - 
Q#22 - >XP_008594085.1 ribonuclease Trv, RNase Trv [Beauveria bassiana ARSEF 2860]	specific	238512	46	248	2.09629e-61	191.777	cd01061	RNase_T2_euk	 - 	cl00208
Q#22 - >XP_008594085.1 ribonuclease Trv, RNase Trv [Beauveria bassiana ARSEF 2860]	superfamily	469659	46	248	2.09629e-61	191.777	cl00208	RNase_T2 superfamily	 - 	 - 
Q#22 - >XP_008594085.1 ribonuclease Trv, RNase Trv [Beauveria bassiana ARSEF 2860]	specific	459812	46	227	1.57917e-56	178.698	pfam00445	Ribonuclease_T2	 - 	cl45976
Q#22 - >XP_008594085.1 ribonuclease Trv, RNase Trv [Beauveria bassiana ARSEF 2860]	superfamily	459812	46	227	1.57917e-56	178.698	cl45976	Ribonuclease_T2 superfamily	 - 	 - 
Q#22 - >XP_008594085.1 ribonuclease Trv, RNase Trv [Beauveria bassiana ARSEF 2860]	non-specific	442933	64	254	6.12329e-10	57.6732	COG3719	RnaI	N	cl41827
Q#22 - >XP_008594085.1 ribonuclease Trv, RNase Trv [Beauveria bassiana ARSEF 2860]	superfamily	442933	64	254	6.12329e-10	57.6732	cl41827	RnaI superfamily	N	 - 
Q#24 - >XP_008594112.1 uncharacterized protein BBA_00793 [Beauveria bassiana ARSEF 2860]	non-specific	312941	269	360	8.77174e-06	48.0808	pfam09606	Med15	NC	cl26621
Q#24 - >XP_008594112.1 uncharacterized protein BBA_00793 [Beauveria bassiana ARSEF 2860]	superfamily	312941	269	360	8.77174e-06	48.0808	cl26621	Med15 superfamily	NC	 - 
Q#24 - >XP_008594112.1 uncharacterized protein BBA_00793 [Beauveria bassiana ARSEF 2860]	non-specific	197891	280	363	0.00311661	38.2321	smart00818	Amelogenin	N	cl33250
Q#24 - >XP_008594112.1 uncharacterized protein BBA_00793 [Beauveria bassiana ARSEF 2860]	superfamily	197891	280	363	0.00311661	38.2321	cl33250	Amelogenin superfamily	N	 - 
Q#25 - >XP_008594135.1 uncharacterized protein BBA_00816 [Beauveria bassiana ARSEF 2860]	specific	430283	48	124	1.29434e-11	58.8358	pfam08881	CVNH	 - 	cl07470
Q#25 - >XP_008594135.1 uncharacterized protein BBA_00816 [Beauveria bassiana ARSEF 2860]	superfamily	430283	48	124	1.29434e-11	58.8358	cl07470	CVNH superfamily	 - 	 - 
Q#26 - >XP_008594208.1 5'-nucleotidase domain-containing protein [Beauveria bassiana ARSEF 2860]	specific	440500	39	527	4.38447e-127	381.895	COG0737	UshA	 - 	cl34025
Q#26 - >XP_008594208.1 5'-nucleotidase domain-containing protein [Beauveria bassiana ARSEF 2860]	superfamily	440500	39	527	4.38447e-127	381.895	cl34025	UshA superfamily	 - 	 - 
Q#26 - >XP_008594208.1 5'-nucleotidase domain-containing protein [Beauveria bassiana ARSEF 2860]	specific	277354	41	313	2.50266e-120	357.656	cd07409	MPP_CD73_N	 - 	cl13995
Q#26 - >XP_008594208.1 5'-nucleotidase domain-containing protein [Beauveria bassiana ARSEF 2860]	superfamily	472684	41	313	2.50266e-120	357.656	cl13995	MPP_superfamily superfamily	 - 	 - 
Q#26 - >XP_008594208.1 5'-nucleotidase domain-containing protein [Beauveria bassiana ARSEF 2860]	non-specific	236505	35	539	3.85373e-72	251.662	PRK09419	PRK09419	N	cl35825
Q#26 - >XP_008594208.1 5'-nucleotidase domain-containing protein [Beauveria bassiana ARSEF 2860]	superfamily	236505	35	539	3.85373e-72	251.662	cl35825	PRK09419 superfamily	N	 - 
Q#26 - >XP_008594208.1 5'-nucleotidase domain-containing protein [Beauveria bassiana ARSEF 2860]	specific	427027	341	503	2.90989e-32	121.624	pfam02872	5_nucleotid_C	 - 	cl37675
