#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-19BDFBA9E7CE5DC3-1CDE6538AB284504
#datatype	hitsStandard Results
#status	0
#Start time	2025-03-06T01:58:14	Run time	0:00:03:18
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#11 - >XP_008593954.1 Secretory lipase family protein [Beauveria bassiana ARSEF 2860]	superfamily	441115	151	255	0.00601837	38.074	cl34287	DAP2 superfamily	C	 - 
Q#12 - >XP_008593970.1 zinc carboxypeptidase [Beauveria bassiana ARSEF 2860]	non-specific	349447	133	443	2.74959e-104	312.397	cd06228	M14-like	 - 	cl11393
Q#12 - >XP_008593970.1 zinc carboxypeptidase [Beauveria bassiana ARSEF 2860]	superfamily	472171	133	443	2.74959e-104	312.397	cl11393	Peptidase_M14_like superfamily	 - 	 - 
Q#12 - >XP_008593970.1 zinc carboxypeptidase [Beauveria bassiana ARSEF 2860]	specific	214748	92	422	8.95054e-41	147.098	smart00631	Zn_pept	 - 	cl11393
Q#12 - >XP_008593970.1 zinc carboxypeptidase [Beauveria bassiana ARSEF 2860]	specific	459730	94	426	1.815e-38	140.897	pfam00246	Peptidase_M14	 - 	cl47519
Q#12 - >XP_008593970.1 zinc carboxypeptidase [Beauveria bassiana ARSEF 2860]	superfamily	459730	94	426	1.815e-38	140.897	cl47519	Peptidase_M14 superfamily	 - 	 - 
Q#12 - >XP_008593970.1 zinc carboxypeptidase [Beauveria bassiana ARSEF 2860]	non-specific	442113	92	310	4.4844e-18	85.1255	COG2866	MpaA	C	cl43727
Q#12 - >XP_008593970.1 zinc carboxypeptidase [Beauveria bassiana ARSEF 2860]	superfamily	442113	92	310	4.4844e-18	85.1255	cl43727	MpaA superfamily	C	 - 
Q#13 - >XP_008594017.1 restless-like transposase [Beauveria bassiana ARSEF 2860]	specific	399013	592	657	2.16979e-12	63.0493	pfam05699	Dimer_Tnp_hAT	N	cl05324
Q#13 - >XP_008594017.1 restless-like transposase [Beauveria bassiana ARSEF 2860]	superfamily	399013	592	657	2.16979e-12	63.0493	cl05324	Dimer_Tnp_hAT superfamily	N	 - 
Q#14 - >XP_008594021.1 lipase, putative [Beauveria bassiana ARSEF 2860]	non-specific	441873	24	547	4.53598e-109	334.934	COG2272	PnbA	 - 	cl43668
Q#14 - >XP_008594021.1 lipase, putative [Beauveria bassiana ARSEF 2860]	superfamily	441873	24	547	4.53598e-109	334.934	cl43668	PnbA superfamily	 - 	 - 
Q#14 - >XP_008594021.1 lipase, putative [Beauveria bassiana ARSEF 2860]	non-specific	238191	27	496	1.82792e-101	315.041	cd00312	Esterase_lipase	 - 	cl21494
Q#14 - >XP_008594021.1 lipase, putative [Beauveria bassiana ARSEF 2860]	superfamily	473884	27	496	1.82792e-101	315.041	cl21494	Abhydrolase superfamily	 - 	 - 
Q#14 - >XP_008594021.1 lipase, putative [Beauveria bassiana ARSEF 2860]	non-specific	395084	24	514	3.97034e-98	306.927	pfam00135	COesterase	 - 	cl21494
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	non-specific	173829	22	287	1.10851e-129	391.831	cd08201	plant_peroxidase_like_1	 - 	cl00196
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	superfamily	444739	22	287	1.10851e-129	391.831	cl00196	plant_peroxidase_like superfamily	 - 	 - 
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	specific	460348	632	709	1.72776e-22	92.1369	pfam01822	WSC	 - 	cl47698
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	superfamily	460348	632	709	1.72776e-22	92.1369	cl47698	WSC superfamily	 - 	 - 
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	specific	460348	741	818	4.18804e-22	90.9813	pfam01822	WSC	 - 	cl47698
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	superfamily	460348	741	818	4.18804e-22	90.9813	cl47698	WSC superfamily	 - 	 - 
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	specific	460348	847	924	4.95979e-21	87.8997	pfam01822	WSC	 - 	cl47698
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	superfamily	460348	847	924	4.95979e-21	87.8997	cl47698	WSC superfamily	 - 	 - 
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	specific	425483	60	197	7.63463e-18	82.6123	pfam00141	peroxidase	 - 	cl00196
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	non-specific	214616	738	827	8.99085e-13	65.1841	smart00321	WSC	 - 	cl47036
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	superfamily	214616	738	827	8.99085e-13	65.1841	cl47036	WSC superfamily	 - 	 - 
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	non-specific	214616	843	931	1.9035e-12	64.0285	smart00321	WSC	 - 	cl47036
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	superfamily	214616	843	931	1.9035e-12	64.0285	cl47036	WSC superfamily	 - 	 - 
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	non-specific	178467	67	234	1.58867e-10	62.7704	PLN02879	PLN02879	C	cl00196
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	non-specific	214616	628	713	2.38119e-08	52.4725	smart00321	WSC	 - 	cl47036
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	superfamily	214616	628	713	2.38119e-08	52.4725	cl47036	WSC superfamily	 - 	 - 
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	non-specific	236733	552	630	0.000144708	45.0531	PRK10672	PRK10672	N	cl35937
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	superfamily	236733	552	630	0.000144708	45.0531	cl35937	PRK10672 superfamily	N	 - 
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	non-specific	272957	139	214	0.00075943	43.3781	TIGR00198	cat_per_HPI	NC	cl00196
Q#17 - >XP_008594613.1 zinc/iron transporter protein [Beauveria bassiana ARSEF 2860]	non-specific	273287	153	482	6.57564e-35	132.901	TIGR00820	zip	 - 	cl00437
Q#17 - >XP_008594613.1 zinc/iron transporter protein [Beauveria bassiana ARSEF 2860]	superfamily	444905	153	482	6.57564e-35	132.901	cl00437	Zip superfamily	 - 	 - 
Q#17 - >XP_008594613.1 zinc/iron transporter protein [Beauveria bassiana ARSEF 2860]	specific	396884	162	470	3.25817e-29	117.092	pfam02535	Zip	 - 	cl00437
Q#17 - >XP_008594613.1 zinc/iron transporter protein [Beauveria bassiana ARSEF 2860]	non-specific	177818	137	482	1.78549e-25	106.946	PLN02159	PLN02159	 - 	cl00437
Q#17 - >XP_008594613.1 zinc/iron transporter protein [Beauveria bassiana ARSEF 2860]	non-specific	440197	168	478	8.38698e-05	44.0178	COG0428	ZupT	 - 	cl43140
Q#17 - >XP_008594613.1 zinc/iron transporter protein [Beauveria bassiana ARSEF 2860]	superfamily	440197	168	478	8.38698e-05	44.0178	cl43140	ZupT superfamily	 - 	 - 
Q#19 - >XP_008594657.1 glycosyl hydrolase family 76 [Beauveria bassiana ARSEF 2860]	specific	397638	30	389	1.14478e-144	425.187	pfam03663	Glyco_hydro_76	 - 	cl04955
Q#19 - >XP_008594657.1 glycosyl hydrolase family 76 [Beauveria bassiana ARSEF 2860]	superfamily	471159	30	389	1.14478e-144	425.187	cl04955	LanC_like superfamily	 - 	 - 
Q#19 - >XP_008594657.1 glycosyl hydrolase family 76 [Beauveria bassiana ARSEF 2860]	non-specific	443861	64	408	3.94651e-32	127.812	COG4833	COG4833	 - 	cl42607
Q#19 - >XP_008594657.1 glycosyl hydrolase family 76 [Beauveria bassiana ARSEF 2860]	superfamily	443861	64	408	3.94651e-32	127.812	cl42607	COG4833 superfamily	 - 	 - 
Q#19 - >XP_008594657.1 glycosyl hydrolase family 76 [Beauveria bassiana ARSEF 2860]	non-specific	282904	399	659	9.73699e-05	45.6776	pfam05109	Herpes_BLLF1	N	cl37540
Q#19 - >XP_008594657.1 glycosyl hydrolase family 76 [Beauveria bassiana ARSEF 2860]	superfamily	282904	399	659	9.73699e-05	45.6776	cl37540	Herpes_BLLF1 superfamily	N	 - 
Q#20 - >XP_008594785.1 beta-glucosidase [Beauveria bassiana ARSEF 2860]	specific	427547	63	304	1.58995e-108	322.943	pfam03856	SUN	 - 	cl04292
Q#20 - >XP_008594785.1 beta-glucosidase [Beauveria bassiana ARSEF 2860]	superfamily	427547	63	304	1.58995e-108	322.943	cl04292	SUN superfamily	 - 	 - 
Q#21 - >XP_008594848.1 prenylcysteine oxidase [Beauveria bassiana ARSEF 2860]	non-specific	462104	148	533	1.75313e-90	283.028	pfam07156	Prenylcys_lyase	 - 	cl20048
Q#21 - >XP_008594848.1 prenylcysteine oxidase [Beauveria bassiana ARSEF 2860]	superfamily	462104	148	533	1.75313e-90	283.028	cl20048	Prenylcys_lyase superfamily	 - 	 - 
Q#21 - >XP_008594848.1 prenylcysteine oxidase [Beauveria bassiana ARSEF 2860]	non-specific	440844	50	328	7.08272e-05	45.2974	COG1231	YobN	C	cl34196
Q#21 - >XP_008594848.1 prenylcysteine oxidase [Beauveria bassiana ARSEF 2860]	superfamily	440844	50	328	7.08272e-05	45.2974	cl34196	YobN superfamily	C	 - 
Q#22 - >XP_008594917.1 proclavaminate amidinohydrolase [Beauveria bassiana ARSEF 2860]	specific	212538	59	352	1.24851e-121	353.317	cd11592	Agmatinase_PAH	 - 	cl17011
Q#22 - >XP_008594917.1 proclavaminate amidinohydrolase [Beauveria bassiana ARSEF 2860]	superfamily	450134	59	352	1.24851e-121	353.317	cl17011	Arginase_HDAC superfamily	 - 	 - 
Q#22 - >XP_008594917.1 proclavaminate amidinohydrolase [Beauveria bassiana ARSEF 2860]	specific	425716	79	352	7.62495e-96	287.105	pfam00491	Arginase	 - 	cl17011
Q#22 - >XP_008594917.1 proclavaminate amidinohydrolase [Beauveria bassiana ARSEF 2860]	specific	439781	68	352	3.7347e-71	224.32	COG0010	SpeB	 - 	cl42990
Q#22 - >XP_008594917.1 proclavaminate amidinohydrolase [Beauveria bassiana ARSEF 2860]	superfamily	439781	68	352	3.7347e-71	224.32	cl42990	SpeB superfamily	 - 	 - 
Q#22 - >XP_008594917.1 proclavaminate amidinohydrolase [Beauveria bassiana ARSEF 2860]	non-specific	235011	79	350	8.27341e-71	223.955	PRK02190	PRK02190	 - 	cl17011
Q#22 - >XP_008594917.1 proclavaminate amidinohydrolase [Beauveria bassiana ARSEF 2860]	non-specific	273514	79	352	9.72952e-41	144.9	TIGR01230	agmatinase	 - 	cl17011
Q#23 - >XP_008595572.1 cation efflux family protein [Beauveria bassiana ARSEF 2860]	specific	439823	204	499	2.69455e-57	193.012	COG0053	FieF	 - 	cl43007
Q#23 - >XP_008595572.1 cation efflux family protein [Beauveria bassiana ARSEF 2860]	superfamily	439823	204	499	2.69455e-57	193.012	cl43007	FieF superfamily	 - 	 - 
Q#23 - >XP_008595572.1 cation efflux family protein [Beauveria bassiana ARSEF 2860]	specific	426316	217	429	1.8941e-39	142.025	pfam01545	Cation_efflux	 - 	cl40535
Q#23 - >XP_008595572.1 cation efflux family protein [Beauveria bassiana ARSEF 2860]	superfamily	426316	217	429	1.8941e-39	142.025	cl40535	Cation_efflux superfamily	 - 	 - 
Q#23 - >XP_008595572.1 cation efflux family protein [Beauveria bassiana ARSEF 2860]	non-specific	273544	217	499	2.05817e-29	116.936	TIGR01297	CDF	 - 	cl36863
Q#23 - >XP_008595572.1 cation efflux family protein [Beauveria bassiana ARSEF 2860]	superfamily	273544	217	499	2.05817e-29	116.936	cl36863	CDF superfamily	 - 	 - 
Q#23 - >XP_008595572.1 cation efflux family protein [Beauveria bassiana ARSEF 2860]	non-specific	235130	190	306	0.000799266	41.6557	PRK03557	PRK03557	C	cl40536
Q#23 - >XP_008595572.1 cation efflux family protein [Beauveria bassiana ARSEF 2860]	superfamily	235130	190	306	0.000799266	41.6557	cl40536	PRK03557 superfamily	C	 - 
Q#24 - >XP_008595596.1 Ser/Thr protein phosphatase family protein [Beauveria bassiana ARSEF 2860]	non-specific	277352	61	372	4.42312e-116	348.559	cd07407	MPP_YHR202W_N	 - 	cl13995
Q#24 - >XP_008595596.1 Ser/Thr protein phosphatase family protein [Beauveria bassiana ARSEF 2860]	superfamily	472684	61	372	4.42312e-116	348.559	cl13995	MPP_superfamily superfamily	 - 	 - 
Q#24 - >XP_008595596.1 Ser/Thr protein phosphatase family protein [Beauveria bassiana ARSEF 2860]	non-specific	440500	65	318	1.52284e-15	79.513	COG0737	UshA	C	cl34025
Q#24 - >XP_008595596.1 Ser/Thr protein phosphatase family protein [Beauveria bassiana ARSEF 2860]	superfamily	440500	65	318	1.52284e-15	79.513	cl34025	UshA superfamily	C	 - 
Q#24 - >XP_008595596.1 Ser/Thr protein phosphatase family protein [Beauveria bassiana ARSEF 2860]	non-specific	236505	62	294	1.73772e-06	51.3583	PRK09419	PRK09419	NC	cl35825
Q#24 - >XP_008595596.1 Ser/Thr protein phosphatase family protein [Beauveria bassiana ARSEF 2860]	superfamily	236505	62	294	1.73772e-06	51.3583	cl35825	PRK09419 superfamily	NC	 - 
Q#24 - >XP_008595596.1 Ser/Thr protein phosphatase family protein [Beauveria bassiana ARSEF 2860]	specific	459691	66	173	3.16634e-05	43.7413	pfam00149	Metallophos	C	cl47508
Q#24 - >XP_008595596.1 Ser/Thr protein phosphatase family protein [Beauveria bassiana ARSEF 2860]	superfamily	459691	66	173	3.16634e-05	43.7413	cl47508	Metallophos superfamily	C	 - 
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	specific	440430	1365	1523	1.5672e-28	117.362	COG0666	ANKYR	N	cl34000
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	superfamily	440430	1365	1523	1.5672e-28	117.362	cl34000	ANKYR superfamily	N	 - 
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	specific	463710	1374	1455	4.75888e-15	72.0709	pfam12796	Ank_2	 - 	cl48147
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	superfamily	463710	1374	1455	4.75888e-15	72.0709	cl48147	Ank_2 superfamily	 - 	 - 
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	specific	463710	1588	1678	3.18057e-10	58.2037	pfam12796	Ank_2	 - 	cl48147
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	superfamily	463710	1588	1678	3.18057e-10	58.2037	cl48147	Ank_2 superfamily	 - 	 - 
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	non-specific	222980	1389	1668	3.54536e-09	61.1939	PHA03095	PHA03095	C	cl33707
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	superfamily	222980	1389	1668	3.54536e-09	61.1939	cl33707	PHA03095 superfamily	C	 - 
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	non-specific	165205	1591	1662	6.30164e-07	53.814	PHA02874	PHA02874	NC	cl31515
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	superfamily	165205	1591	1662	6.30164e-07	53.814	cl31515	PHA02874 superfamily	NC	 - 
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	specific	463710	1326	1397	1.09856e-06	48.1885	pfam12796	Ank_2	N	cl48147
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	superfamily	463710	1326	1397	1.09856e-06	48.1885	cl48147	Ank_2 superfamily	N	 - 
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	specific	197603	1402	1430	3.57209e-05	42.1898	smart00248	ANK	 - 	cl46994
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	superfamily	197603	1402	1430	3.57209e-05	42.1898	cl46994	ANK superfamily	 - 	 - 
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	non-specific	411976	1370	1523	0.00592213	41.5369	cd22192	TRPV5-6	C	cl40437
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	superfamily	454755	1370	1523	0.00592213	41.5369	cl40437	TRPV superfamily	C	 - 
Q#26 - >XP_008596208.1 uncharacterized protein BBA_02889 [Beauveria bassiana ARSEF 2860]	non-specific	274087	131	226	0.00266483	39.3138	TIGR02346	chap_CCT_theta	NC	cl02777
Q#26 - >XP_008596208.1 uncharacterized protein BBA_02889 [Beauveria bassiana ARSEF 2860]	superfamily	351886	131	226	0.00266483	39.3138	cl02777	chaperonin_like superfamily	NC	 - 
Q#27 - >XP_008596219.1 chymotrypsin-like proteinase 5A precursor [Beauveria bassiana ARSEF 2860]	specific	238113	23	250	9.54825e-72	219.07	cd00190	Tryp_SPc	 - 	cl21584
Q#27 - >XP_008596219.1 chymotrypsin-like proteinase 5A precursor [Beauveria bassiana ARSEF 2860]	superfamily	473915	23	250	9.54825e-72	219.07	cl21584	Tryp_SPc superfamily	 - 	 - 
Q#27 - >XP_008596219.1 chymotrypsin-like proteinase 5A precursor [Beauveria bassiana ARSEF 2860]	specific	214473	23	247	3.27373e-71	217.546	smart00020	Tryp_SPc	 - 	cl21584
Q#27 - >XP_008596219.1 chymotrypsin-like proteinase 5A precursor [Beauveria bassiana ARSEF 2860]	specific	444365	1	252	1.17398e-62	197.179	COG5640	COG5640	 - 	cl44276
Q#27 - >XP_008596219.1 chymotrypsin-like proteinase 5A precursor [Beauveria bassiana ARSEF 2860]	superfamily	444365	1	252	1.17398e-62	197.179	cl44276	COG5640 superfamily	 - 	 - 
Q#27 - >XP_008596219.1 chymotrypsin-like proteinase 5A precursor [Beauveria bassiana ARSEF 2860]	specific	459667	23	247	7.50584e-57	180.716	pfam00089	Trypsin	 - 	cl47494
Q#27 - >XP_008596219.1 chymotrypsin-like proteinase 5A precursor [Beauveria bassiana ARSEF 2860]	superfamily	459667	23	247	7.50584e-57	180.716	cl47494	Trypsin superfamily	 - 	 - 
Q#28 - >XP_008596249.1 protein-tyrosine phosphatase [Beauveria bassiana ARSEF 2860]	non-specific	350354	56	165	4.97009e-13	66.5319	cd14504	DUSP23	C	cl28904
Q#28 - >XP_008596249.1 protein-tyrosine phosphatase [Beauveria bassiana ARSEF 2860]	superfamily	475123	56	165	4.97009e-13	66.5319	cl28904	PTP_DSP_cys superfamily	C	 - 
Q#28 - >XP_008596249.1 protein-tyrosine phosphatase [Beauveria bassiana ARSEF 2860]	specific	441989	83	206	5.65169e-11	60.7548	COG2453	CDC14	 - 	cl43690
Q#28 - >XP_008596249.1 protein-tyrosine phosphatase [Beauveria bassiana ARSEF 2860]	superfamily	441989	83	206	5.65169e-11	60.7548	cl43690	CDC14 superfamily	 - 	 - 
Q#28 - >XP_008596249.1 protein-tyrosine phosphatase [Beauveria bassiana ARSEF 2860]	non-specific	395632	83	168	0.00444095	37.6265	pfam00782	DSPc	C	cl28904
Q#29 - >XP_008596260.1 chitinase A1 [Beauveria bassiana ARSEF 2860]	specific	214753	103	422	1.06906e-77	261.074	smart00636	Glyco_18	 - 	cl33392
Q#29 - >XP_008596260.1 chitinase A1 [Beauveria bassiana ARSEF 2860]	superfamily	214753	103	422	1.06906e-77	261.074	cl33392	Glyco_18 superfamily	 - 	 - 
Q#29 - >XP_008596260.1 chitinase A1 [Beauveria bassiana ARSEF 2860]	specific	442554	75	430	4.76828e-74	252.91	COG3325	ChiA	 - 	cl34587
Q#29 - >XP_008596260.1 chitinase A1 [Beauveria bassiana ARSEF 2860]	superfamily	442554	75	430	4.76828e-74	252.91	cl34587	ChiA superfamily	 - 	 - 
Q#29 - >XP_008596260.1 chitinase A1 [Beauveria bassiana ARSEF 2860]	non-specific	119351	104	422	3.43008e-72	246.317	cd02872	GH18_chitolectin_chitotriosidase	 - 	cl10447
