#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-2DD4D13A678025E4-17100322C5E1D792
#datatype	hitsStandard Results
#status	0
#Start time	2025-03-07T11:49:36	Run time	0:00:00:55
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#9 - >XP_008593638.1 Peptidase S8 [Beauveria bassiana ARSEF 2860]	non-specific	468750	280	348	2.97311e-05	46.3106	NF040809	germ_prot_CspBA	NC	cl49011
Q#9 - >XP_008593638.1 Peptidase S8 [Beauveria bassiana ARSEF 2860]	superfamily	468750	280	348	2.97311e-05	46.3106	cl49011	germ_prot_CspBA superfamily	NC	 - 
Q#9 - >XP_008593638.1 Peptidase S8 [Beauveria bassiana ARSEF 2860]	non-specific	240338	146	360	4.38542e-05	45.7282	PTZ00262	PTZ00262	N	cl36536
Q#9 - >XP_008593638.1 Peptidase S8 [Beauveria bassiana ARSEF 2860]	superfamily	240338	146	360	4.38542e-05	45.7282	cl36536	PTZ00262 superfamily	N	 - 
Q#10 - >XP_008593839.1 heterokaryon incompatibility protein Het-C [Beauveria bassiana ARSEF 2860]	specific	399889	21	570	0	869.632	pfam07217	Het-C	 - 	cl20332
Q#10 - >XP_008593839.1 heterokaryon incompatibility protein Het-C [Beauveria bassiana ARSEF 2860]	superfamily	399889	21	570	0	869.632	cl20332	Het-C superfamily	 - 	 - 
Q#10 - >XP_008593839.1 heterokaryon incompatibility protein Het-C [Beauveria bassiana ARSEF 2860]	non-specific	237171	591	797	0.00031397	44.5095	PRK12678	PRK12678	C	cl36163
Q#10 - >XP_008593839.1 heterokaryon incompatibility protein Het-C [Beauveria bassiana ARSEF 2860]	superfamily	237171	591	797	0.00031397	44.5095	cl36163	PRK12678 superfamily	C	 - 
Q#10 - >XP_008593839.1 heterokaryon incompatibility protein Het-C [Beauveria bassiana ARSEF 2860]	non-specific	237171	763	933	0.000694406	43.3539	PRK12678	PRK12678	C	cl36163
Q#10 - >XP_008593839.1 heterokaryon incompatibility protein Het-C [Beauveria bassiana ARSEF 2860]	superfamily	237171	763	933	0.000694406	43.3539	cl36163	PRK12678 superfamily	C	 - 
Q#11 - >XP_008593844.1 GPI anchored cell wall protein [Beauveria bassiana ARSEF 2860]	specific	430830	170	307	1.18847e-79	238.295	pfam09792	But2	 - 	cl10766
Q#11 - >XP_008593844.1 GPI anchored cell wall protein [Beauveria bassiana ARSEF 2860]	superfamily	430830	170	307	1.18847e-79	238.295	cl10766	But2 superfamily	 - 	 - 
Q#12 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	specific	464929	761	1214	0	564.903	pfam15902	Sortilin-Vps10	 - 	cl25791
Q#12 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	superfamily	464929	761	1214	0	564.903	cl25791	Sortilin-Vps10 superfamily	 - 	 - 
Q#12 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	specific	464929	61	517	6.49942e-174	528.309	pfam15902	Sortilin-Vps10	 - 	cl25791
Q#12 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	superfamily	464929	61	517	6.49942e-174	528.309	cl25791	Sortilin-Vps10 superfamily	 - 	 - 
Q#12 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	non-specific	214740	758	1384	5.86667e-122	395.236	smart00602	VPS10	 - 	cl33391
Q#12 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	superfamily	214740	758	1384	5.86667e-122	395.236	cl33391	VPS10 superfamily	 - 	 - 
Q#12 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	non-specific	214740	66	664	8.95445e-95	319.737	smart00602	VPS10	 - 	cl33391
Q#12 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	superfamily	214740	66	664	8.95445e-95	319.737	cl33391	VPS10 superfamily	 - 	 - 
Q#12 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	specific	464928	519	679	1.46341e-61	207.557	pfam15901	Sortilin_C	 - 	cl38475
Q#12 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	superfamily	464928	519	679	1.46341e-61	207.557	cl38475	Sortilin_C superfamily	 - 	 - 
Q#12 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	specific	464928	1216	1384	2.43283e-58	198.312	pfam15901	Sortilin_C	 - 	cl38475
Q#12 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	superfamily	464928	1216	1384	2.43283e-58	198.312	cl38475	Sortilin_C superfamily	 - 	 - 
Q#12 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	non-specific	443546	390	479	0.00108103	41.1397	COG4447	COG4447	N	cl44073
Q#12 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	superfamily	443546	390	479	0.00108103	41.1397	cl44073	COG4447 superfamily	N	 - 
Q#12 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	specific	271234	392	510	0.0017372	42.443	cd15482	Sialidase_non-viral	NC	cl21531
Q#12 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	superfamily	473900	392	510	0.0017372	42.443	cl21531	Sialidase superfamily	NC	 - 
Q#12 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	specific	271234	1148	1228	0.00418626	41.2874	cd15482	Sialidase_non-viral	NC	cl21531
Q#12 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	superfamily	473900	1148	1228	0.00418626	41.2874	cl21531	Sialidase superfamily	NC	 - 
Q#13 - >XP_008593944.1 Glycoside hydrolase, catalytic core [Beauveria bassiana ARSEF 2860]	specific	269893	27	309	1.30936e-91	281.751	cd14792	GH27	 - 	cl38930
Q#13 - >XP_008593944.1 Glycoside hydrolase, catalytic core [Beauveria bassiana ARSEF 2860]	superfamily	476817	27	309	1.30936e-91	281.751	cl38930	AmyAc_family superfamily	 - 	 - 
Q#13 - >XP_008593944.1 Glycoside hydrolase, catalytic core [Beauveria bassiana ARSEF 2860]	non-specific	178295	27	403	1.5945e-64	216.057	PLN02692	PLN02692	 - 	cl29047
Q#13 - >XP_008593944.1 Glycoside hydrolase, catalytic core [Beauveria bassiana ARSEF 2860]	superfamily	178295	27	403	1.5945e-64	216.057	cl29047	PLN02692 superfamily	 - 	 - 
Q#13 - >XP_008593944.1 Glycoside hydrolase, catalytic core [Beauveria bassiana ARSEF 2860]	non-specific	374582	27	309	1.72559e-61	203.799	pfam16499	Melibiase_2	 - 	cl38930
Q#13 - >XP_008593944.1 Glycoside hydrolase, catalytic core [Beauveria bassiana ARSEF 2860]	specific	467303	417	532	1.20333e-34	126.406	cd23425	beta-trefoil_Ricin_AglA	 - 	cl49609
Q#13 - >XP_008593944.1 Glycoside hydrolase, catalytic core [Beauveria bassiana ARSEF 2860]	superfamily	483949	417	532	1.20333e-34	126.406	cl49609	beta-trefoil_Ricin-like superfamily	 - 	 - 
Q#13 - >XP_008593944.1 Glycoside hydrolase, catalytic core [Beauveria bassiana ARSEF 2860]	specific	465512	323	405	4.91172e-14	67.2766	pfam17801	Melibiase_C	 - 	cl40205
Q#13 - >XP_008593944.1 Glycoside hydrolase, catalytic core [Beauveria bassiana ARSEF 2860]	superfamily	465512	323	405	4.91172e-14	67.2766	cl40205	Melibiase_C superfamily	 - 	 - 
Q#13 - >XP_008593944.1 Glycoside hydrolase, catalytic core [Beauveria bassiana ARSEF 2860]	non-specific	442574	27	170	2.06384e-13	69.6189	COG3345	GalA	 - 	cl34591
Q#13 - >XP_008593944.1 Glycoside hydrolase, catalytic core [Beauveria bassiana ARSEF 2860]	superfamily	442574	27	170	2.06384e-13	69.6189	cl34591	GalA superfamily	 - 	 - 
Q#13 - >XP_008593944.1 Glycoside hydrolase, catalytic core [Beauveria bassiana ARSEF 2860]	non-specific	395527	420	516	1.41475e-08	53.3043	pfam00652	Ricin_B_lectin	 - 	cl47023
Q#13 - >XP_008593944.1 Glycoside hydrolase, catalytic core [Beauveria bassiana ARSEF 2860]	superfamily	481363	420	516	1.41475e-08	53.3043	cl47023	Ricin_B_lectin superfamily	 - 	 - 
Q#13 - >XP_008593944.1 Glycoside hydrolase, catalytic core [Beauveria bassiana ARSEF 2860]	specific	214672	423	516	0.000286093	40.5724	smart00458	RICIN	 - 	cl40779
Q#13 - >XP_008593944.1 Glycoside hydrolase, catalytic core [Beauveria bassiana ARSEF 2860]	superfamily	214672	423	516	0.000286093	40.5724	cl40779	RICIN superfamily	 - 	 - 
Q#15 - >XP_008593992.1 Beta-lactamase-type transpeptidase [Beauveria bassiana ARSEF 2860]	specific	441286	47	396	4.29603e-35	135.582	COG1680	AmpC	 - 	cl43486
Q#15 - >XP_008593992.1 Beta-lactamase-type transpeptidase [Beauveria bassiana ARSEF 2860]	superfamily	441286	47	396	4.29603e-35	135.582	cl43486	AmpC superfamily	 - 	 - 
Q#15 - >XP_008593992.1 Beta-lactamase-type transpeptidase [Beauveria bassiana ARSEF 2860]	specific	395092	100	396	5.08599e-32	126.464	pfam00144	Beta-lactamase	 - 	cl21491
Q#15 - >XP_008593992.1 Beta-lactamase-type transpeptidase [Beauveria bassiana ARSEF 2860]	superfamily	473882	100	396	5.08599e-32	126.464	cl21491	Transpeptidase superfamily	 - 	 - 
Q#15 - >XP_008593992.1 Beta-lactamase-type transpeptidase [Beauveria bassiana ARSEF 2860]	non-specific	236894	99	317	8.10447e-15	76.469	PRK11289	ampC	C	cl21491
Q#16 - >XP_008594017.1 restless-like transposase [Beauveria bassiana ARSEF 2860]	specific	399013	592	657	2.16979e-12	63.0493	pfam05699	Dimer_Tnp_hAT	N	cl05324
Q#16 - >XP_008594017.1 restless-like transposase [Beauveria bassiana ARSEF 2860]	superfamily	399013	592	657	2.16979e-12	63.0493	cl05324	Dimer_Tnp_hAT superfamily	N	 - 
Q#17 - >XP_008594085.1 ribonuclease Trv, RNase Trv [Beauveria bassiana ARSEF 2860]	specific	238512	46	248	2.09629e-61	191.777	cd01061	RNase_T2_euk	 - 	cl00208
Q#17 - >XP_008594085.1 ribonuclease Trv, RNase Trv [Beauveria bassiana ARSEF 2860]	superfamily	469659	46	248	2.09629e-61	191.777	cl00208	RNase_T2 superfamily	 - 	 - 
Q#17 - >XP_008594085.1 ribonuclease Trv, RNase Trv [Beauveria bassiana ARSEF 2860]	specific	459812	46	227	1.57917e-56	178.698	pfam00445	Ribonuclease_T2	 - 	cl45976
Q#17 - >XP_008594085.1 ribonuclease Trv, RNase Trv [Beauveria bassiana ARSEF 2860]	superfamily	459812	46	227	1.57917e-56	178.698	cl45976	Ribonuclease_T2 superfamily	 - 	 - 
Q#17 - >XP_008594085.1 ribonuclease Trv, RNase Trv [Beauveria bassiana ARSEF 2860]	non-specific	442933	64	254	6.12329e-10	57.6732	COG3719	RnaI	N	cl41827
Q#17 - >XP_008594085.1 ribonuclease Trv, RNase Trv [Beauveria bassiana ARSEF 2860]	superfamily	442933	64	254	6.12329e-10	57.6732	cl41827	RnaI superfamily	N	 - 
Q#20 - >XP_008596208.1 uncharacterized protein BBA_02889 [Beauveria bassiana ARSEF 2860]	non-specific	274087	131	226	0.00266483	39.3138	TIGR02346	chap_CCT_theta	NC	cl02777
Q#20 - >XP_008596208.1 uncharacterized protein BBA_02889 [Beauveria bassiana ARSEF 2860]	superfamily	351886	131	226	0.00266483	39.3138	cl02777	chaperonin_like superfamily	NC	 - 
Q#22 - >XP_008596319.1 isochorismatase-like protein [Beauveria bassiana ARSEF 2860]	non-specific	469349	25	199	2.84515e-82	244.151	NF041461	C_hydro_YcaC	 - 	cl49446
Q#22 - >XP_008596319.1 isochorismatase-like protein [Beauveria bassiana ARSEF 2860]	superfamily	469349	25	199	2.84515e-82	244.151	cl49446	C_hydro_YcaC superfamily	 - 	 - 
Q#22 - >XP_008596319.1 isochorismatase-like protein [Beauveria bassiana ARSEF 2860]	non-specific	238494	35	195	1.24408e-38	131.563	cd01012	YcaC_related	 - 	cl00220
Q#22 - >XP_008596319.1 isochorismatase-like protein [Beauveria bassiana ARSEF 2860]	superfamily	444760	35	195	1.24408e-38	131.563	cl00220	cysteine_hydrolases superfamily	 - 	 - 
Q#22 - >XP_008596319.1 isochorismatase-like protein [Beauveria bassiana ARSEF 2860]	specific	440946	35	184	9.50483e-19	79.9484	COG1335	PncA	 - 	cl43390
Q#22 - >XP_008596319.1 isochorismatase-like protein [Beauveria bassiana ARSEF 2860]	superfamily	440946	35	184	9.50483e-19	79.9484	cl43390	PncA superfamily	 - 	 - 
Q#22 - >XP_008596319.1 isochorismatase-like protein [Beauveria bassiana ARSEF 2860]	non-specific	376404	34	186	1.62141e-13	66.2727	pfam00857	Isochorismatase	 - 	cl00220
Q#22 - >XP_008596319.1 isochorismatase-like protein [Beauveria bassiana ARSEF 2860]	non-specific	240363	127	191	0.000184694	41.2056	PTZ00331	PTZ00331	N	cl00220
Q#23 - >XP_008596335.1 peptidase family protein [Beauveria bassiana ARSEF 2860]	specific	349903	48	408	7.96052e-174	489.093	cd05652	M20_ArgE_DapE-like_fungal	 - 	cl14876
Q#23 - >XP_008596335.1 peptidase family protein [Beauveria bassiana ARSEF 2860]	superfamily	472712	48	408	7.96052e-174	489.093	cl14876	Zinc_peptidase_like superfamily	 - 	 - 
Q#23 - >XP_008596335.1 peptidase family protein [Beauveria bassiana ARSEF 2860]	specific	440389	35	409	2.15332e-73	234.394	COG0624	ArgE	 - 	cl43215
Q#23 - >XP_008596335.1 peptidase family protein [Beauveria bassiana ARSEF 2860]	superfamily	440389	35	409	2.15332e-73	234.394	cl43215	ArgE superfamily	 - 	 - 
Q#23 - >XP_008596335.1 peptidase family protein [Beauveria bassiana ARSEF 2860]	non-specific	236323	48	408	8.70707e-41	148.985	PRK08651	PRK08651	 - 	cl14876
Q#23 - >XP_008596335.1 peptidase family protein [Beauveria bassiana ARSEF 2860]	non-specific	273870	49	397	2.18674e-39	144.849	TIGR01910	DapE-ArgE	 - 	cl14876
Q#23 - >XP_008596335.1 peptidase family protein [Beauveria bassiana ARSEF 2860]	specific	460247	118	409	9.66394e-34	128.233	pfam01546	Peptidase_M20	 - 	cl47680
Q#23 - >XP_008596335.1 peptidase family protein [Beauveria bassiana ARSEF 2860]	superfamily	460247	118	409	9.66394e-34	128.233	cl47680	Peptidase_M20 superfamily	 - 	 - 
Q#24 - >XP_008596381.1 putative Heat-labile enterotoxin IIB, A chain [Beauveria bassiana ARSEF 2860]	non-specific	366600	23	207	1.02136e-50	176.982	pfam01375	Enterotoxin_a	C	cl03779
Q#24 - >XP_008596381.1 putative Heat-labile enterotoxin IIB, A chain [Beauveria bassiana ARSEF 2860]	superfamily	413808	23	207	1.02136e-50	176.982	cl03779	Enterotoxin_a superfamily	C	 - 
Q#25 - >XP_008596387.1 cholera enterotoxin subunit A2 [Beauveria bassiana ARSEF 2860]	non-specific	366600	122	293	6.56929e-11	61.807	pfam01375	Enterotoxin_a	C	cl03779
Q#25 - >XP_008596387.1 cholera enterotoxin subunit A2 [Beauveria bassiana ARSEF 2860]	superfamily	413808	122	293	6.56929e-11	61.807	cl03779	Enterotoxin_a superfamily	C	 - 
Q#26 - >XP_008596401.1 beta (1-3) glucanosyltransferase [Beauveria bassiana ARSEF 2860]	non-specific	397351	15	331	2.39904e-118	348.982	pfam03198	Glyco_hydro_72	 - 	cl23725
Q#26 - >XP_008596401.1 beta (1-3) glucanosyltransferase [Beauveria bassiana ARSEF 2860]	superfamily	474034	15	331	2.39904e-118	348.982	cl23725	Glyco_hydro superfamily	 - 	 - 
Q#26 - >XP_008596401.1 beta (1-3) glucanosyltransferase [Beauveria bassiana ARSEF 2860]	non-specific	442481	22	78	5.61337e-05	45.5214	COG3250	LacZ	NC	cl43822
Q#26 - >XP_008596401.1 beta (1-3) glucanosyltransferase [Beauveria bassiana ARSEF 2860]	superfamily	442481	22	78	5.61337e-05	45.5214	cl43822	LacZ superfamily	NC	 - 
Q#27 - >XP_008596457.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	specific	212030	130	174	1.44625e-09	53.2581	cd00118	LysM	 - 	cl46249
Q#27 - >XP_008596457.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	superfamily	480589	130	174	1.44625e-09	53.2581	cl46249	LysM superfamily	 - 	 - 
Q#27 - >XP_008596457.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	specific	212030	206	251	8.93541e-09	50.9469	cd00118	LysM	 - 	cl46249
Q#27 - >XP_008596457.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	superfamily	480589	206	251	8.93541e-09	50.9469	cl46249	LysM superfamily	 - 	 - 
Q#27 - >XP_008596457.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	specific	197609	207	253	7.68288e-07	45.5144	smart00257	LysM	 - 	cl21525
Q#27 - >XP_008596457.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	superfamily	473897	207	253	7.68288e-07	45.5144	cl21525	LysM superfamily	 - 	 - 
Q#27 - >XP_008596457.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	specific	212030	357	397	3.81966e-06	43.6281	cd00118	LysM	 - 	cl46249
Q#27 - >XP_008596457.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	superfamily	480589	357	397	3.81966e-06	43.6281	cl46249	LysM superfamily	 - 	 - 
Q#27 - >XP_008596457.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	specific	197609	130	176	6.0306e-06	42.818	smart00257	LysM	 - 	cl21525
Q#27 - >XP_008596457.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	superfamily	473897	130	176	6.0306e-06	42.818	cl21525	LysM superfamily	 - 	 - 
Q#27 - >XP_008596457.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	specific	212030	283	328	1.26536e-05	42.0873	cd00118	LysM	 - 	cl46249
Q#27 - >XP_008596457.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	superfamily	480589	283	328	1.26536e-05	42.0873	cl46249	LysM superfamily	 - 	 - 
Q#27 - >XP_008596457.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	specific	212030	30	71	5.00695e-05	40.1613	cd00118	LysM	 - 	cl46249
Q#27 - >XP_008596457.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	superfamily	480589	30	71	5.00695e-05	40.1613	cl46249	LysM superfamily	 - 	 - 
Q#27 - >XP_008596457.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	specific	197609	358	405	5.23387e-05	40.1216	smart00257	LysM	 - 	cl21525
Q#27 - >XP_008596457.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	superfamily	473897	358	405	5.23387e-05	40.1216	cl21525	LysM superfamily	 - 	 - 
Q#27 - >XP_008596457.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	non-specific	180536	177	387	0.000201004	43.5299	PRK06347	PRK06347	N	cl32140
Q#27 - >XP_008596457.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	superfamily	180536	177	387	0.000201004	43.5299	cl32140	PRK06347 superfamily	N	 - 
Q#27 - >XP_008596457.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	specific	396179	208	247	0.00025048	38.1459	pfam01476	LysM	 - 	cl21525
Q#27 - >XP_008596457.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	non-specific	440998	181	236	0.000272203	41.2327	COG1388	LysM	N	cl43409
Q#27 - >XP_008596457.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	superfamily	440998	181	236	0.000272203	41.2327	cl43409	LysM superfamily	N	 - 
Q#27 - >XP_008596457.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	specific	197609	284	330	0.000737885	37.04	smart00257	LysM	 - 	cl21525
Q#27 - >XP_008596457.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	superfamily	473897	284	330	0.000737885	37.04	cl21525	LysM superfamily	 - 	 - 
Q#27 - >XP_008596457.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	specific	396179	359	405	0.0046206	34.6791	pfam01476	LysM	 - 	cl21525
Q#28 - >XP_008596486.1 glycosyl hydrolase 53 domain-containing protein [Beauveria bassiana ARSEF 2860]	non-specific	432075	139	347	3.82504e-50	167.143	pfam11790	Glyco_hydro_cc	 - 	cl23725
Q#28 - >XP_008596486.1 glycosyl hydrolase 53 domain-containing protein [Beauveria bassiana ARSEF 2860]	superfamily	474034	139	347	3.82504e-50	167.143	cl23725	Glyco_hydro superfamily	 - 	 - 
Q#29 - >XP_008596522.1 trypsin-like protease [Beauveria bassiana ARSEF 2860]	specific	238113	27	260	2.39745e-54	177.854	cd00190	Tryp_SPc	 - 	cl21584
Q#29 - >XP_008596522.1 trypsin-like protease [Beauveria bassiana ARSEF 2860]	superfamily	473915	27	260	2.39745e-54	177.854	cl21584	Tryp_SPc superfamily	 - 	 - 
Q#29 - >XP_008596522.1 trypsin-like protease [Beauveria bassiana ARSEF 2860]	specific	214473	26	257	4.39312e-53	174.403	smart00020	Tryp_SPc	 - 	cl21584
Q#29 - >XP_008596522.1 trypsin-like protease [Beauveria bassiana ARSEF 2860]	specific	444365	2	265	5.27991e-52	172.912	COG5640	COG5640	 - 	cl44276
Q#29 - >XP_008596522.1 trypsin-like protease [Beauveria bassiana ARSEF 2860]	superfamily	444365	2	265	5.27991e-52	172.912	cl44276	COG5640 superfamily	 - 	 - 
Q#29 - >XP_008596522.1 trypsin-like protease [Beauveria bassiana ARSEF 2860]	specific	459667	27	257	2.36187e-44	151.441	pfam00089	Trypsin	 - 	cl47494
