#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-367B2DC680604018-686A7DBB529FFF8
#datatype	hitsStandard Results
#status	0
#Start time	2025-03-07T12:08:48	Run time	0:00:00:19
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#5 - >XP_008593399.1 uncharacterized protein BBA_00080 [Beauveria bassiana ARSEF 2860]	non-specific	180509	65	122	0.00196211	35.7822	PRK06285	PRK06285	C	cl00693
Q#7 - >XP_008593517.1 cellobiose dehydrogenase [Beauveria bassiana ARSEF 2860]	specific	187688	41	187	1.62612e-27	104.676	cd09630	CDH_like_cytochrome	 - 	cl14783
Q#7 - >XP_008593517.1 cellobiose dehydrogenase [Beauveria bassiana ARSEF 2860]	superfamily	472705	41	187	1.62612e-27	104.676	cl14783	DOMON_like superfamily	 - 	 - 
Q#7 - >XP_008593517.1 cellobiose dehydrogenase [Beauveria bassiana ARSEF 2860]	non-specific	435066	50	187	1.44742e-15	72.6486	pfam16010	CDH-cyt	 - 	cl14783
Q#8 - >XP_008593573.1 uncharacterized protein BBA_00254 [Beauveria bassiana ARSEF 2860]	non-specific	437103	20	130	5.64509e-16	68.7558	pfam19271	Nis1	 - 	cl44706
Q#8 - >XP_008593573.1 uncharacterized protein BBA_00254 [Beauveria bassiana ARSEF 2860]	superfamily	437103	20	130	5.64509e-16	68.7558	cl44706	Nis1 superfamily	 - 	 - 
Q#9 - >XP_008593600.1 cupin-like protein [Beauveria bassiana ARSEF 2860]	specific	380368	48	220	8.58446e-39	133.105	cd02241	cupin_OxOx	 - 	cl40423
Q#9 - >XP_008593600.1 cupin-like protein [Beauveria bassiana ARSEF 2860]	superfamily	477354	48	220	8.58446e-39	133.105	cl40423	cupin_RmlC-like superfamily	 - 	 - 
Q#9 - >XP_008593600.1 cupin-like protein [Beauveria bassiana ARSEF 2860]	non-specific	214845	62	214	2.35443e-11	59.9867	smart00835	Cupin_1	 - 	cl40423
Q#9 - >XP_008593600.1 cupin-like protein [Beauveria bassiana ARSEF 2860]	non-specific	395138	62	201	9.08905e-10	55.4182	pfam00190	Cupin_1	 - 	cl40423
Q#9 - >XP_008593600.1 cupin-like protein [Beauveria bassiana ARSEF 2860]	specific	440426	71	179	5.96393e-05	41.2802	COG0662	ManC	 - 	cl43229
Q#9 - >XP_008593600.1 cupin-like protein [Beauveria bassiana ARSEF 2860]	superfamily	440426	71	179	5.96393e-05	41.2802	cl43229	ManC superfamily	 - 	 - 
Q#10 - >XP_008593834.1 Concanavalin A-like lectin/glucanase [Beauveria bassiana ARSEF 2860]	specific	185690	21	322	2.64919e-121	350.375	cd02181	GH16_fungal_Lam16A_glucanase	 - 	cl22861
Q#10 - >XP_008593834.1 Concanavalin A-like lectin/glucanase [Beauveria bassiana ARSEF 2860]	superfamily	473984	21	322	2.64919e-121	350.375	cl22861	LamG superfamily	 - 	 - 
Q#10 - >XP_008593834.1 Concanavalin A-like lectin/glucanase [Beauveria bassiana ARSEF 2860]	non-specific	441874	88	247	1.20213e-09	58.0763	COG2273	BglS	N	cl34454
Q#10 - >XP_008593834.1 Concanavalin A-like lectin/glucanase [Beauveria bassiana ARSEF 2860]	superfamily	441874	88	247	1.20213e-09	58.0763	cl34454	BglS superfamily	N	 - 
Q#10 - >XP_008593834.1 Concanavalin A-like lectin/glucanase [Beauveria bassiana ARSEF 2860]	non-specific	395585	97	146	0.00111982	39.113	pfam00722	Glyco_hydro_16	C	cl22861
Q#11 - >XP_008593864.1 penicillin-binding protein [Beauveria bassiana ARSEF 2860]	specific	441286	46	385	1.72451e-58	198.755	COG1680	AmpC	 - 	cl43486
Q#11 - >XP_008593864.1 penicillin-binding protein [Beauveria bassiana ARSEF 2860]	superfamily	441286	46	385	1.72451e-58	198.755	cl43486	AmpC superfamily	 - 	 - 
Q#11 - >XP_008593864.1 penicillin-binding protein [Beauveria bassiana ARSEF 2860]	specific	395092	46	384	6.44043e-44	158.82	pfam00144	Beta-lactamase	 - 	cl21491
Q#11 - >XP_008593864.1 penicillin-binding protein [Beauveria bassiana ARSEF 2860]	superfamily	473882	46	384	6.44043e-44	158.82	cl21491	Transpeptidase superfamily	 - 	 - 
Q#11 - >XP_008593864.1 penicillin-binding protein [Beauveria bassiana ARSEF 2860]	non-specific	179620	47	355	2.68844e-13	72.1302	PRK03642	PRK03642	 - 	cl21491
Q#11 - >XP_008593864.1 penicillin-binding protein [Beauveria bassiana ARSEF 2860]	non-specific	432217	433	539	0.000118284	41.222	pfam11954	DUF3471	 - 	cl13401
Q#11 - >XP_008593864.1 penicillin-binding protein [Beauveria bassiana ARSEF 2860]	superfamily	432217	433	539	0.000118284	41.222	cl13401	DUF3471 superfamily	 - 	 - 
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	specific	464929	761	1214	0	564.903	pfam15902	Sortilin-Vps10	 - 	cl25791
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	superfamily	464929	761	1214	0	564.903	cl25791	Sortilin-Vps10 superfamily	 - 	 - 
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	specific	464929	61	517	6.49942e-174	528.309	pfam15902	Sortilin-Vps10	 - 	cl25791
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	superfamily	464929	61	517	6.49942e-174	528.309	cl25791	Sortilin-Vps10 superfamily	 - 	 - 
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	non-specific	214740	758	1384	5.86667e-122	395.236	smart00602	VPS10	 - 	cl33391
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	superfamily	214740	758	1384	5.86667e-122	395.236	cl33391	VPS10 superfamily	 - 	 - 
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	non-specific	214740	66	664	8.95445e-95	319.737	smart00602	VPS10	 - 	cl33391
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	superfamily	214740	66	664	8.95445e-95	319.737	cl33391	VPS10 superfamily	 - 	 - 
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	specific	464928	519	679	1.46341e-61	207.557	pfam15901	Sortilin_C	 - 	cl38475
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	superfamily	464928	519	679	1.46341e-61	207.557	cl38475	Sortilin_C superfamily	 - 	 - 
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	specific	464928	1216	1384	2.43283e-58	198.312	pfam15901	Sortilin_C	 - 	cl38475
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	superfamily	464928	1216	1384	2.43283e-58	198.312	cl38475	Sortilin_C superfamily	 - 	 - 
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	non-specific	443546	390	479	0.00108103	41.1397	COG4447	COG4447	N	cl44073
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	superfamily	443546	390	479	0.00108103	41.1397	cl44073	COG4447 superfamily	N	 - 
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	specific	271234	392	510	0.0017372	42.443	cd15482	Sialidase_non-viral	NC	cl21531
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	superfamily	473900	392	510	0.0017372	42.443	cl21531	Sialidase superfamily	NC	 - 
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	specific	271234	1148	1228	0.00418626	41.2874	cd15482	Sialidase_non-viral	NC	cl21531
Q#13 - >XP_008593911.1 vacuolar protein sorting/targeting protein PEP1 [Beauveria bassiana ARSEF 2860]	superfamily	473900	1148	1228	0.00418626	41.2874	cl21531	Sialidase superfamily	NC	 - 
Q#14 - >XP_008593954.1 Secretory lipase family protein [Beauveria bassiana ARSEF 2860]	non-specific	367570	131	411	8.76969e-80	248.886	pfam03583	LIP	 - 	cl21494
Q#14 - >XP_008593954.1 Secretory lipase family protein [Beauveria bassiana ARSEF 2860]	superfamily	473884	131	411	8.76969e-80	248.886	cl21494	Abhydrolase superfamily	 - 	 - 
Q#14 - >XP_008593954.1 Secretory lipase family protein [Beauveria bassiana ARSEF 2860]	non-specific	441115	151	255	0.00601837	38.074	COG1506	DAP2	C	cl34287
Q#14 - >XP_008593954.1 Secretory lipase family protein [Beauveria bassiana ARSEF 2860]	superfamily	441115	151	255	0.00601837	38.074	cl34287	DAP2 superfamily	C	 - 
Q#15 - >XP_008594021.1 lipase, putative [Beauveria bassiana ARSEF 2860]	non-specific	441873	24	547	4.53598e-109	334.934	COG2272	PnbA	 - 	cl43668
Q#15 - >XP_008594021.1 lipase, putative [Beauveria bassiana ARSEF 2860]	superfamily	441873	24	547	4.53598e-109	334.934	cl43668	PnbA superfamily	 - 	 - 
Q#15 - >XP_008594021.1 lipase, putative [Beauveria bassiana ARSEF 2860]	non-specific	238191	27	496	1.82792e-101	315.041	cd00312	Esterase_lipase	 - 	cl21494
Q#15 - >XP_008594021.1 lipase, putative [Beauveria bassiana ARSEF 2860]	superfamily	473884	27	496	1.82792e-101	315.041	cl21494	Abhydrolase superfamily	 - 	 - 
Q#15 - >XP_008594021.1 lipase, putative [Beauveria bassiana ARSEF 2860]	non-specific	395084	24	514	3.97034e-98	306.927	pfam00135	COesterase	 - 	cl21494
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	non-specific	173829	22	287	1.10851e-129	391.831	cd08201	plant_peroxidase_like_1	 - 	cl00196
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	superfamily	444739	22	287	1.10851e-129	391.831	cl00196	plant_peroxidase_like superfamily	 - 	 - 
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	specific	460348	632	709	1.72776e-22	92.1369	pfam01822	WSC	 - 	cl47698
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	superfamily	460348	632	709	1.72776e-22	92.1369	cl47698	WSC superfamily	 - 	 - 
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	specific	460348	741	818	4.18804e-22	90.9813	pfam01822	WSC	 - 	cl47698
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	superfamily	460348	741	818	4.18804e-22	90.9813	cl47698	WSC superfamily	 - 	 - 
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	specific	460348	847	924	4.95979e-21	87.8997	pfam01822	WSC	 - 	cl47698
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	superfamily	460348	847	924	4.95979e-21	87.8997	cl47698	WSC superfamily	 - 	 - 
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	specific	425483	60	197	7.63463e-18	82.6123	pfam00141	peroxidase	 - 	cl00196
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	non-specific	214616	738	827	8.99085e-13	65.1841	smart00321	WSC	 - 	cl47036
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	superfamily	214616	738	827	8.99085e-13	65.1841	cl47036	WSC superfamily	 - 	 - 
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	non-specific	214616	843	931	1.9035e-12	64.0285	smart00321	WSC	 - 	cl47036
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	superfamily	214616	843	931	1.9035e-12	64.0285	cl47036	WSC superfamily	 - 	 - 
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	non-specific	178467	67	234	1.58867e-10	62.7704	PLN02879	PLN02879	C	cl00196
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	non-specific	214616	628	713	2.38119e-08	52.4725	smart00321	WSC	 - 	cl47036
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	superfamily	214616	628	713	2.38119e-08	52.4725	cl47036	WSC superfamily	 - 	 - 
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	non-specific	236733	552	630	0.000144708	45.0531	PRK10672	PRK10672	N	cl35937
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	superfamily	236733	552	630	0.000144708	45.0531	cl35937	PRK10672 superfamily	N	 - 
Q#16 - >XP_008594111.1 beta-1, 3 exoglucanase precursor [Beauveria bassiana ARSEF 2860]	non-specific	272957	139	214	0.00075943	43.3781	TIGR00198	cat_per_HPI	NC	cl00196
Q#17 - >XP_008594135.1 uncharacterized protein BBA_00816 [Beauveria bassiana ARSEF 2860]	specific	430283	48	124	1.29434e-11	58.8358	pfam08881	CVNH	 - 	cl07470
Q#17 - >XP_008594135.1 uncharacterized protein BBA_00816 [Beauveria bassiana ARSEF 2860]	superfamily	430283	48	124	1.29434e-11	58.8358	cl07470	CVNH superfamily	 - 	 - 
Q#18 - >XP_008594208.1 5'-nucleotidase domain-containing protein [Beauveria bassiana ARSEF 2860]	specific	440500	39	527	4.38447e-127	381.895	COG0737	UshA	 - 	cl34025
Q#18 - >XP_008594208.1 5'-nucleotidase domain-containing protein [Beauveria bassiana ARSEF 2860]	superfamily	440500	39	527	4.38447e-127	381.895	cl34025	UshA superfamily	 - 	 - 
Q#18 - >XP_008594208.1 5'-nucleotidase domain-containing protein [Beauveria bassiana ARSEF 2860]	specific	277354	41	313	2.50266e-120	357.656	cd07409	MPP_CD73_N	 - 	cl13995
Q#18 - >XP_008594208.1 5'-nucleotidase domain-containing protein [Beauveria bassiana ARSEF 2860]	superfamily	472684	41	313	2.50266e-120	357.656	cl13995	MPP_superfamily superfamily	 - 	 - 
Q#18 - >XP_008594208.1 5'-nucleotidase domain-containing protein [Beauveria bassiana ARSEF 2860]	non-specific	236505	35	539	3.85373e-72	251.662	PRK09419	PRK09419	N	cl35825
Q#18 - >XP_008594208.1 5'-nucleotidase domain-containing protein [Beauveria bassiana ARSEF 2860]	superfamily	236505	35	539	3.85373e-72	251.662	cl35825	PRK09419 superfamily	N	 - 
Q#18 - >XP_008594208.1 5'-nucleotidase domain-containing protein [Beauveria bassiana ARSEF 2860]	specific	427027	341	503	2.90989e-32	121.624	pfam02872	5_nucleotid_C	 - 	cl37675
Q#18 - >XP_008594208.1 5'-nucleotidase domain-containing protein [Beauveria bassiana ARSEF 2860]	superfamily	427027	341	503	2.90989e-32	121.624	cl37675	5_nucleotid_C superfamily	 - 	 - 
Q#18 - >XP_008594208.1 5'-nucleotidase domain-containing protein [Beauveria bassiana ARSEF 2860]	non-specific	214858	93	255	3.54853e-07	51.4409	smart00854	PGA_cap	 - 	cl13995
Q#20 - >XP_008594613.1 zinc/iron transporter protein [Beauveria bassiana ARSEF 2860]	non-specific	273287	153	482	6.57564e-35	132.901	TIGR00820	zip	 - 	cl00437
Q#20 - >XP_008594613.1 zinc/iron transporter protein [Beauveria bassiana ARSEF 2860]	superfamily	444905	153	482	6.57564e-35	132.901	cl00437	Zip superfamily	 - 	 - 
Q#20 - >XP_008594613.1 zinc/iron transporter protein [Beauveria bassiana ARSEF 2860]	specific	396884	162	470	3.25817e-29	117.092	pfam02535	Zip	 - 	cl00437
Q#20 - >XP_008594613.1 zinc/iron transporter protein [Beauveria bassiana ARSEF 2860]	non-specific	177818	137	482	1.78549e-25	106.946	PLN02159	PLN02159	 - 	cl00437
Q#20 - >XP_008594613.1 zinc/iron transporter protein [Beauveria bassiana ARSEF 2860]	non-specific	440197	168	478	8.38698e-05	44.0178	COG0428	ZupT	 - 	cl43140
Q#20 - >XP_008594613.1 zinc/iron transporter protein [Beauveria bassiana ARSEF 2860]	superfamily	440197	168	478	8.38698e-05	44.0178	cl43140	ZupT superfamily	 - 	 - 
Q#21 - >XP_008594657.1 glycosyl hydrolase family 76 [Beauveria bassiana ARSEF 2860]	specific	397638	30	389	1.14478e-144	425.187	pfam03663	Glyco_hydro_76	 - 	cl04955
Q#21 - >XP_008594657.1 glycosyl hydrolase family 76 [Beauveria bassiana ARSEF 2860]	superfamily	471159	30	389	1.14478e-144	425.187	cl04955	LanC_like superfamily	 - 	 - 
Q#21 - >XP_008594657.1 glycosyl hydrolase family 76 [Beauveria bassiana ARSEF 2860]	non-specific	443861	64	408	3.94651e-32	127.812	COG4833	COG4833	 - 	cl42607
Q#21 - >XP_008594657.1 glycosyl hydrolase family 76 [Beauveria bassiana ARSEF 2860]	superfamily	443861	64	408	3.94651e-32	127.812	cl42607	COG4833 superfamily	 - 	 - 
Q#21 - >XP_008594657.1 glycosyl hydrolase family 76 [Beauveria bassiana ARSEF 2860]	non-specific	282904	399	659	9.73699e-05	45.6776	pfam05109	Herpes_BLLF1	N	cl37540
Q#21 - >XP_008594657.1 glycosyl hydrolase family 76 [Beauveria bassiana ARSEF 2860]	superfamily	282904	399	659	9.73699e-05	45.6776	cl37540	Herpes_BLLF1 superfamily	N	 - 
Q#23 - >XP_008594813.1 lipase 1 precursor [Beauveria bassiana ARSEF 2860]	non-specific	367570	139	398	3.88734e-46	162.216	pfam03583	LIP	 - 	cl21494
Q#23 - >XP_008594813.1 lipase 1 precursor [Beauveria bassiana ARSEF 2860]	superfamily	473884	139	398	3.88734e-46	162.216	cl21494	Abhydrolase superfamily	 - 	 - 
Q#24 - >XP_008594848.1 prenylcysteine oxidase [Beauveria bassiana ARSEF 2860]	non-specific	462104	148	533	1.75313e-90	283.028	pfam07156	Prenylcys_lyase	 - 	cl20048
Q#24 - >XP_008594848.1 prenylcysteine oxidase [Beauveria bassiana ARSEF 2860]	superfamily	462104	148	533	1.75313e-90	283.028	cl20048	Prenylcys_lyase superfamily	 - 	 - 
Q#24 - >XP_008594848.1 prenylcysteine oxidase [Beauveria bassiana ARSEF 2860]	non-specific	440844	50	328	7.08272e-05	45.2974	COG1231	YobN	C	cl34196
Q#24 - >XP_008594848.1 prenylcysteine oxidase [Beauveria bassiana ARSEF 2860]	superfamily	440844	50	328	7.08272e-05	45.2974	cl34196	YobN superfamily	C	 - 
Q#25 - >XP_008594872.1 uncharacterized protein BBA_01553 [Beauveria bassiana ARSEF 2860]	non-specific	223021	112	482	4.08511e-06	49.9369	PHA03247	PHA03247	N	cl33720
Q#25 - >XP_008594872.1 uncharacterized protein BBA_01553 [Beauveria bassiana ARSEF 2860]	superfamily	223021	112	482	4.08511e-06	49.9369	cl33720	PHA03247 superfamily	N	 - 
Q#27 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	specific	440430	1365	1523	1.5672e-28	117.362	COG0666	ANKYR	N	cl34000
Q#27 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	superfamily	440430	1365	1523	1.5672e-28	117.362	cl34000	ANKYR superfamily	N	 - 
Q#27 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	specific	463710	1374	1455	4.75888e-15	72.0709	pfam12796	Ank_2	 - 	cl48147
Q#27 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	superfamily	463710	1374	1455	4.75888e-15	72.0709	cl48147	Ank_2 superfamily	 - 	 - 
Q#27 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	specific	463710	1588	1678	3.18057e-10	58.2037	pfam12796	Ank_2	 - 	cl48147
Q#27 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	superfamily	463710	1588	1678	3.18057e-10	58.2037	cl48147	Ank_2 superfamily	 - 	 - 
Q#27 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	non-specific	222980	1389	1668	3.54536e-09	61.1939	PHA03095	PHA03095	C	cl33707
Q#27 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	superfamily	222980	1389	1668	3.54536e-09	61.1939	cl33707	PHA03095 superfamily	C	 - 
Q#27 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	non-specific	165205	1591	1662	6.30164e-07	53.814	PHA02874	PHA02874	NC	cl31515
Q#27 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	superfamily	165205	1591	1662	6.30164e-07	53.814	cl31515	PHA02874 superfamily	NC	 - 
Q#27 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	specific	463710	1326	1397	1.09856e-06	48.1885	pfam12796	Ank_2	N	cl48147
Q#27 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	superfamily	463710	1326	1397	1.09856e-06	48.1885	cl48147	Ank_2 superfamily	N	 - 
Q#27 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	specific	197603	1402	1430	3.57209e-05	42.1898	smart00248	ANK	 - 	cl46994
Q#27 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	superfamily	197603	1402	1430	3.57209e-05	42.1898	cl46994	ANK superfamily	 - 	 - 
Q#27 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	non-specific	411976	1370	1523	0.00592213	41.5369	cd22192	TRPV5-6	C	cl40437
Q#27 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	superfamily	454755	1370	1523	0.00592213	41.5369	cl40437	TRPV superfamily	C	 - 
Q#28 - >XP_008596184.1 serine carboxypeptidase [Beauveria bassiana ARSEF 2860]	non-specific	459815	60	532	8.59613e-65	219.415	pfam00450	Peptidase_S10	 - 	cl47550
Q#28 - >XP_008596184.1 serine carboxypeptidase [Beauveria bassiana ARSEF 2860]	superfamily	459815	60	532	8.59613e-65	219.415	cl47550	Peptidase_S10 superfamily	 - 	 - 
Q#28 - >XP_008596184.1 serine carboxypeptidase [Beauveria bassiana ARSEF 2860]	non-specific	240429	60	536	5.29746e-35	138.415	PTZ00472	PTZ00472	 - 	cl08270
Q#28 - >XP_008596184.1 serine carboxypeptidase [Beauveria bassiana ARSEF 2860]	superfamily	471799	60	536	5.29746e-35	138.415	cl08270	PLN02209 superfamily	 - 	 - 
Q#31 - >XP_008596264.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	specific	212030	335	366	1.85085e-09	52.8729	cd00118	LysM	C	cl46249
Q#31 - >XP_008596264.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	superfamily	480589	335	366	1.85085e-09	52.8729	cl46249	LysM superfamily	C	 - 
Q#31 - >XP_008596264.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	specific	212030	125	169	2.58259e-09	52.4877	cd00118	LysM	 - 	cl46249
Q#31 - >XP_008596264.1 LysM domain-containing protein [Beauveria bassiana ARSEF 2860]	superfamily	480589	125	169	2.58259e-09	52.4877	cl46249	LysM superfamily	 - 	 - 
