#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-2F21EF022DFEC5B6-3F51E00634A6BC14
#datatype	hitsStandard Results
#status	0
#Start time	2025-03-04T22:47:21	Run time	0:00:00:22
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#7 - >XP_008593512.1 galactose oxidase precursor [Beauveria bassiana ARSEF 2860]	non-specific	442289	178	360	5.95083e-07	51.6953	COG3055	NanM	N	cl34543
Q#7 - >XP_008593512.1 galactose oxidase precursor [Beauveria bassiana ARSEF 2860]	superfamily	442289	178	360	5.95083e-07	51.6953	cl34543	NanM superfamily	N	 - 
Q#7 - >XP_008593512.1 galactose oxidase precursor [Beauveria bassiana ARSEF 2860]	non-specific	439743	70	162	7.17462e-06	49.5688	NF040533	endo_SpGH101	N	cl45865
Q#7 - >XP_008593512.1 galactose oxidase precursor [Beauveria bassiana ARSEF 2860]	superfamily	439743	70	162	7.17462e-06	49.5688	cl45865	endo_SpGH101 superfamily	N	 - 
Q#7 - >XP_008593512.1 galactose oxidase precursor [Beauveria bassiana ARSEF 2860]	non-specific	214572	76	172	1.2561e-05	45.5779	smart00231	FA58C	 - 	cl25480
Q#7 - >XP_008593512.1 galactose oxidase precursor [Beauveria bassiana ARSEF 2860]	specific	128874	284	326	0.000629083	37.9231	smart00612	Kelch	 - 	cl02701
Q#7 - >XP_008593512.1 galactose oxidase precursor [Beauveria bassiana ARSEF 2860]	superfamily	470655	284	326	0.000629083	37.9231	cl02701	Kelch_1 superfamily	 - 	 - 
Q#7 - >XP_008593512.1 galactose oxidase precursor [Beauveria bassiana ARSEF 2860]	specific	396078	316	360	0.000930769	37.5918	pfam01344	Kelch_1	 - 	cl02701
Q#8 - >XP_008593517.1 cellobiose dehydrogenase [Beauveria bassiana ARSEF 2860]	specific	187688	41	187	1.62612e-27	104.676	cd09630	CDH_like_cytochrome	 - 	cl14783
Q#8 - >XP_008593517.1 cellobiose dehydrogenase [Beauveria bassiana ARSEF 2860]	superfamily	472705	41	187	1.62612e-27	104.676	cl14783	DOMON_like superfamily	 - 	 - 
Q#8 - >XP_008593517.1 cellobiose dehydrogenase [Beauveria bassiana ARSEF 2860]	non-specific	435066	50	187	1.44742e-15	72.6486	pfam16010	CDH-cyt	 - 	cl14783
Q#9 - >XP_008593849.1 Hydrophobin 2 [Beauveria bassiana ARSEF 2860]	specific	429109	232	296	5.19679e-31	110.804	pfam06766	Hydrophobin_2	 - 	cl06022
Q#9 - >XP_008593849.1 Hydrophobin 2 [Beauveria bassiana ARSEF 2860]	superfamily	429109	232	296	5.19679e-31	110.804	cl06022	Hydrophobin_2 superfamily	 - 	 - 
Q#9 - >XP_008593849.1 Hydrophobin 2 [Beauveria bassiana ARSEF 2860]	specific	438004	232	294	9.73979e-27	99.7024	cd23508	hydrophobin_II	 - 	cl45889
Q#9 - >XP_008593849.1 Hydrophobin 2 [Beauveria bassiana ARSEF 2860]	superfamily	459234	232	294	9.73979e-27	99.7024	cl45889	hydrophobin superfamily	 - 	 - 
Q#9 - >XP_008593849.1 Hydrophobin 2 [Beauveria bassiana ARSEF 2860]	specific	429109	97	138	3.62337e-14	66.1205	pfam06766	Hydrophobin_2	N	cl06022
Q#9 - >XP_008593849.1 Hydrophobin 2 [Beauveria bassiana ARSEF 2860]	superfamily	429109	97	138	3.62337e-14	66.1205	cl06022	Hydrophobin_2 superfamily	N	 - 
Q#9 - >XP_008593849.1 Hydrophobin 2 [Beauveria bassiana ARSEF 2860]	specific	438004	95	138	7.48635e-13	62.338	cd23508	hydrophobin_II	N	cl45889
Q#9 - >XP_008593849.1 Hydrophobin 2 [Beauveria bassiana ARSEF 2860]	superfamily	459234	95	138	7.48635e-13	62.338	cl45889	hydrophobin superfamily	N	 - 
Q#9 - >XP_008593849.1 Hydrophobin 2 [Beauveria bassiana ARSEF 2860]	non-specific	236090	29	218	0.000955816	40.7397	PRK07764	PRK07764	N	cl35613
Q#9 - >XP_008593849.1 Hydrophobin 2 [Beauveria bassiana ARSEF 2860]	superfamily	236090	29	218	0.000955816	40.7397	cl35613	PRK07764 superfamily	N	 - 
Q#11 - >XP_008593935.1 glycoside hydrolase family 35 [Beauveria bassiana ARSEF 2860]	non-specific	396048	35	357	1.04571e-109	332.683	pfam01301	Glyco_hydro_35	 - 	cl38930
Q#11 - >XP_008593935.1 glycoside hydrolase family 35 [Beauveria bassiana ARSEF 2860]	superfamily	476817	35	357	1.04571e-109	332.683	cl38930	AmyAc_family superfamily	 - 	 - 
Q#11 - >XP_008593935.1 glycoside hydrolase family 35 [Beauveria bassiana ARSEF 2860]	non-specific	166698	30	578	2.26341e-52	193.297	PLN03059	PLN03059	C	cl31552
Q#11 - >XP_008593935.1 glycoside hydrolase family 35 [Beauveria bassiana ARSEF 2860]	superfamily	166698	30	578	2.26341e-52	193.297	cl31552	PLN03059 superfamily	C	 - 
Q#11 - >XP_008593935.1 glycoside hydrolase family 35 [Beauveria bassiana ARSEF 2860]	specific	441478	36	375	3.71572e-43	163.944	COG1874	GanA	C	cl34369
Q#11 - >XP_008593935.1 glycoside hydrolase family 35 [Beauveria bassiana ARSEF 2860]	superfamily	441478	36	375	3.71572e-43	163.944	cl34369	GanA superfamily	C	 - 
Q#11 - >XP_008593935.1 glycoside hydrolase family 35 [Beauveria bassiana ARSEF 2860]	specific	463857	535	601	0.00040921	40.3067	pfam13364	BetaGal_dom4_5	N	cl18635
Q#11 - >XP_008593935.1 glycoside hydrolase family 35 [Beauveria bassiana ARSEF 2860]	superfamily	463857	535	601	0.00040921	40.3067	cl18635	BetaGal_dom4_5 superfamily	N	 - 
Q#13 - >XP_008593974.1 amidohydrolase-like protein [Beauveria bassiana ARSEF 2860]	specific	440841	20	372	5.17046e-67	217.521	COG1228	HutI	 - 	cl43362
Q#13 - >XP_008593974.1 amidohydrolase-like protein [Beauveria bassiana ARSEF 2860]	superfamily	440841	20	372	5.17046e-67	217.521	cl43362	HutI superfamily	 - 	 - 
Q#13 - >XP_008593974.1 amidohydrolase-like protein [Beauveria bassiana ARSEF 2860]	non-specific	238624	65	356	3.85389e-42	151.292	cd01299	Met_dep_hydrolase_A	 - 	cl00281
Q#13 - >XP_008593974.1 amidohydrolase-like protein [Beauveria bassiana ARSEF 2860]	superfamily	469705	65	356	3.85389e-42	151.292	cl00281	metallo-dependent_hydrolases superfamily	 - 	 - 
Q#13 - >XP_008593974.1 amidohydrolase-like protein [Beauveria bassiana ARSEF 2860]	specific	460401	74	368	7.91097e-29	114.906	pfam01979	Amidohydro_1	 - 	cl47709
Q#13 - >XP_008593974.1 amidohydrolase-like protein [Beauveria bassiana ARSEF 2860]	superfamily	460401	74	368	7.91097e-29	114.906	cl47709	Amidohydro_1 superfamily	 - 	 - 
Q#13 - >XP_008593974.1 amidohydrolase-like protein [Beauveria bassiana ARSEF 2860]	non-specific	183497	24	119	1.78528e-10	62.0851	PRK12394	PRK12394	C	cl00281
Q#13 - >XP_008593974.1 amidohydrolase-like protein [Beauveria bassiana ARSEF 2860]	non-specific	273302	45	86	0.00248941	39.7333	TIGR00857	pyrC_multi	C	cl00281
Q#15 - >XP_008594017.1 restless-like transposase [Beauveria bassiana ARSEF 2860]	specific	399013	592	657	2.16979e-12	63.0493	pfam05699	Dimer_Tnp_hAT	N	cl05324
Q#15 - >XP_008594017.1 restless-like transposase [Beauveria bassiana ARSEF 2860]	superfamily	399013	592	657	2.16979e-12	63.0493	cl05324	Dimer_Tnp_hAT superfamily	N	 - 
Q#16 - >XP_008594021.1 lipase, putative [Beauveria bassiana ARSEF 2860]	non-specific	441873	24	547	4.53598e-109	334.934	COG2272	PnbA	 - 	cl43668
Q#16 - >XP_008594021.1 lipase, putative [Beauveria bassiana ARSEF 2860]	superfamily	441873	24	547	4.53598e-109	334.934	cl43668	PnbA superfamily	 - 	 - 
Q#16 - >XP_008594021.1 lipase, putative [Beauveria bassiana ARSEF 2860]	non-specific	238191	27	496	1.82792e-101	315.041	cd00312	Esterase_lipase	 - 	cl21494
Q#16 - >XP_008594021.1 lipase, putative [Beauveria bassiana ARSEF 2860]	superfamily	473884	27	496	1.82792e-101	315.041	cl21494	Abhydrolase superfamily	 - 	 - 
Q#16 - >XP_008594021.1 lipase, putative [Beauveria bassiana ARSEF 2860]	non-specific	395084	24	514	3.97034e-98	306.927	pfam00135	COesterase	 - 	cl21494
Q#18 - >XP_008594166.1 alkaline phosphatase [Beauveria bassiana ARSEF 2860]	specific	441391	166	650	2.51939e-91	289.819	COG1785	PhoA	 - 	cl30604
Q#18 - >XP_008594166.1 alkaline phosphatase [Beauveria bassiana ARSEF 2860]	superfamily	441391	166	650	2.51939e-91	289.819	cl30604	PhoA superfamily	 - 	 - 
Q#18 - >XP_008594166.1 alkaline phosphatase [Beauveria bassiana ARSEF 2860]	specific	293736	169	494	1.75866e-81	259.668	cd16012	ALP	 - 	cl23718
Q#18 - >XP_008594166.1 alkaline phosphatase [Beauveria bassiana ARSEF 2860]	superfamily	474031	169	494	1.75866e-81	259.668	cl23718	ALP_like superfamily	 - 	 - 
Q#18 - >XP_008594166.1 alkaline phosphatase [Beauveria bassiana ARSEF 2860]	non-specific	214515	169	648	1.87878e-59	205.744	smart00098	alkPPc	 - 	cl23718
Q#18 - >XP_008594166.1 alkaline phosphatase [Beauveria bassiana ARSEF 2860]	non-specific	395188	169	648	1.50961e-56	198.074	pfam00245	Alk_phosphatase	 - 	cl23718
Q#18 - >XP_008594166.1 alkaline phosphatase [Beauveria bassiana ARSEF 2860]	non-specific	236706	159	540	2.80743e-52	188	PRK10518	PRK10518	 - 	cl30605
Q#18 - >XP_008594166.1 alkaline phosphatase [Beauveria bassiana ARSEF 2860]	superfamily	236706	159	540	2.80743e-52	188	cl30605	PRK10518 superfamily	 - 	 - 
Q#19 - >XP_008594612.1 uncharacterized protein BBA_01293 [Beauveria bassiana ARSEF 2860]	non-specific	199914	70	215	4.26106e-13	67.0003	cd11008	M35_deuterolysin_like	C	cl03449
Q#19 - >XP_008594612.1 uncharacterized protein BBA_01293 [Beauveria bassiana ARSEF 2860]	superfamily	470810	70	215	4.26106e-13	67.0003	cl03449	M35_like superfamily	C	 - 
Q#19 - >XP_008594612.1 uncharacterized protein BBA_01293 [Beauveria bassiana ARSEF 2860]	non-specific	464198	99	220	0.000658543	39.6153	pfam14521	Aspzincin_M35	C	cl45989
Q#19 - >XP_008594612.1 uncharacterized protein BBA_01293 [Beauveria bassiana ARSEF 2860]	superfamily	464198	99	220	0.000658543	39.6153	cl45989	Aspzincin_M35 superfamily	C	 - 
Q#20 - >XP_008594639.1 uncharacterized protein BBA_01320 [Beauveria bassiana ARSEF 2860]	specific	372065	77	253	3.64246e-48	157.51	pfam12351	Fig1	 - 	cl24030
Q#20 - >XP_008594639.1 uncharacterized protein BBA_01320 [Beauveria bassiana ARSEF 2860]	superfamily	420163	77	253	3.64246e-48	157.51	cl24030	SUR7 superfamily	 - 	 - 
Q#23 - >XP_008594892.1 emp24/gp25L/p24 family/GOLD [Beauveria bassiana ARSEF 2860]	specific	426051	23	199	1.05924e-52	167.093	pfam01105	EMP24_GP25L	 - 	cl03099
Q#23 - >XP_008594892.1 emp24/gp25L/p24 family/GOLD [Beauveria bassiana ARSEF 2860]	superfamily	426051	23	199	1.05924e-52	167.093	cl03099	EMP24_GP25L superfamily	 - 	 - 
Q#24 - >XP_008595609.1 eukaryotic aspartyl protease [Beauveria bassiana ARSEF 2860]	specific	133141	70	402	1.42037e-112	332.993	cd05474	SAP_like	 - 	cl11403
Q#24 - >XP_008595609.1 eukaryotic aspartyl protease [Beauveria bassiana ARSEF 2860]	superfamily	472175	70	402	1.42037e-112	332.993	cl11403	pepsin_retropepsin_like superfamily	 - 	 - 
Q#24 - >XP_008595609.1 eukaryotic aspartyl protease [Beauveria bassiana ARSEF 2860]	non-specific	394983	72	402	4.21485e-76	240.254	pfam00026	Asp	 - 	cl11403
Q#24 - >XP_008595609.1 eukaryotic aspartyl protease [Beauveria bassiana ARSEF 2860]	non-specific	140176	71	401	6.20034e-14	73.3613	PTZ00147	PTZ00147	N	cl31412
Q#24 - >XP_008595609.1 eukaryotic aspartyl protease [Beauveria bassiana ARSEF 2860]	superfamily	140176	71	401	6.20034e-14	73.3613	cl31412	PTZ00147 superfamily	N	 - 
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	specific	440430	1365	1523	1.5672e-28	117.362	COG0666	ANKYR	N	cl34000
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	superfamily	440430	1365	1523	1.5672e-28	117.362	cl34000	ANKYR superfamily	N	 - 
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	specific	463710	1374	1455	4.75888e-15	72.0709	pfam12796	Ank_2	 - 	cl48147
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	superfamily	463710	1374	1455	4.75888e-15	72.0709	cl48147	Ank_2 superfamily	 - 	 - 
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	specific	463710	1588	1678	3.18057e-10	58.2037	pfam12796	Ank_2	 - 	cl48147
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	superfamily	463710	1588	1678	3.18057e-10	58.2037	cl48147	Ank_2 superfamily	 - 	 - 
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	non-specific	222980	1389	1668	3.54536e-09	61.1939	PHA03095	PHA03095	C	cl33707
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	superfamily	222980	1389	1668	3.54536e-09	61.1939	cl33707	PHA03095 superfamily	C	 - 
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	non-specific	165205	1591	1662	6.30164e-07	53.814	PHA02874	PHA02874	NC	cl31515
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	superfamily	165205	1591	1662	6.30164e-07	53.814	cl31515	PHA02874 superfamily	NC	 - 
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	specific	463710	1326	1397	1.09856e-06	48.1885	pfam12796	Ank_2	N	cl48147
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	superfamily	463710	1326	1397	1.09856e-06	48.1885	cl48147	Ank_2 superfamily	N	 - 
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	specific	197603	1402	1430	3.57209e-05	42.1898	smart00248	ANK	 - 	cl46994
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	superfamily	197603	1402	1430	3.57209e-05	42.1898	cl46994	ANK superfamily	 - 	 - 
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	non-specific	411976	1370	1523	0.00592213	41.5369	cd22192	TRPV5-6	C	cl40437
Q#25 - >XP_008596112.1 ankyrin repeat domain-containing protein 28 [Beauveria bassiana ARSEF 2860]	superfamily	454755	1370	1523	0.00592213	41.5369	cl40437	TRPV superfamily	C	 - 
Q#27 - >XP_008596171.1 penicillin-binding protein [Beauveria bassiana ARSEF 2860]	specific	441286	36	387	1.04501e-57	196.059	COG1680	AmpC	 - 	cl43486
Q#27 - >XP_008596171.1 penicillin-binding protein [Beauveria bassiana ARSEF 2860]	superfamily	441286	36	387	1.04501e-57	196.059	cl43486	AmpC superfamily	 - 	 - 
Q#27 - >XP_008596171.1 penicillin-binding protein [Beauveria bassiana ARSEF 2860]	specific	395092	43	369	3.58261e-38	143.027	pfam00144	Beta-lactamase	 - 	cl21491
Q#27 - >XP_008596171.1 penicillin-binding protein [Beauveria bassiana ARSEF 2860]	superfamily	473882	43	369	3.58261e-38	143.027	cl21491	Transpeptidase superfamily	 - 	 - 
Q#27 - >XP_008596171.1 penicillin-binding protein [Beauveria bassiana ARSEF 2860]	non-specific	236894	1	250	3.63829e-10	61.8315	PRK11289	ampC	C	cl21491
Q#28 - >XP_008596207.1 Major royal jelly protein [Beauveria bassiana ARSEF 2860]	non-specific	308585	123	394	1.34942e-23	99.7385	pfam03022	MRJP	 - 	cl20240
Q#28 - >XP_008596207.1 Major royal jelly protein [Beauveria bassiana ARSEF 2860]	superfamily	308585	123	394	1.34942e-23	99.7385	cl20240	MRJP superfamily	 - 	 - 
Q#28 - >XP_008596207.1 Major royal jelly protein [Beauveria bassiana ARSEF 2860]	non-specific	442613	97	416	3.04053e-09	57.5945	COG3386	YvrE	 - 	cl34598
Q#28 - >XP_008596207.1 Major royal jelly protein [Beauveria bassiana ARSEF 2860]	superfamily	442613	97	416	3.04053e-09	57.5945	cl34598	YvrE superfamily	 - 	 - 
Q#29 - >XP_008596244.1 peptidase family M28 [Beauveria bassiana ARSEF 2860]	specific	349875	93	383	5.39223e-163	458.63	cd03879	M28_AAP	 - 	cl14876
Q#29 - >XP_008596244.1 peptidase family M28 [Beauveria bassiana ARSEF 2860]	superfamily	472712	93	383	5.39223e-163	458.63	cl14876	Zinc_peptidase_like superfamily	 - 	 - 
Q#29 - >XP_008596244.1 peptidase family M28 [Beauveria bassiana ARSEF 2860]	specific	441835	149	382	1.57645e-46	159.912	COG2234	Iap	 - 	cl34440
Q#29 - >XP_008596244.1 peptidase family M28 [Beauveria bassiana ARSEF 2860]	superfamily	441835	149	382	1.57645e-46	159.912	cl34440	Iap superfamily	 - 	 - 
Q#29 - >XP_008596244.1 peptidase family M28 [Beauveria bassiana ARSEF 2860]	specific	461288	170	379	3.20539e-31	117.386	pfam04389	Peptidase_M28	 - 	cl47885
Q#29 - >XP_008596244.1 peptidase family M28 [Beauveria bassiana ARSEF 2860]	superfamily	461288	170	379	3.20539e-31	117.386	cl47885	Peptidase_M28 superfamily	 - 	 - 
Q#31 - >XP_008596270.1 uncharacterized protein BBA_02951 [Beauveria bassiana ARSEF 2860]	specific	213052	224	251	0.000870617	36.3542	cd12087	TM_EGFR-like	 - 	cl17045
Q#31 - >XP_008596270.1 uncharacterized protein BBA_02951 [Beauveria bassiana ARSEF 2860]	superfamily	277498	224	251	0.000870617	36.3542	cl17045	TM_EGFR-like superfamily	 - 	 - 
Q#32 - >XP_008596318.1 hydrophobin-like protein [Beauveria bassiana ARSEF 2860]	specific	429109	30	94	1.31121e-28	97.7069	pfam06766	Hydrophobin_2	 - 	cl06022
Q#32 - >XP_008596318.1 hydrophobin-like protein [Beauveria bassiana ARSEF 2860]	superfamily	429109	30	94	1.31121e-28	97.7069	cl06022	Hydrophobin_2 superfamily	 - 	 - 
Q#32 - >XP_008596318.1 hydrophobin-like protein [Beauveria bassiana ARSEF 2860]	specific	438004	29	92	3.48379e-22	81.598	cd23508	hydrophobin_II	 - 	cl45889
Q#32 - >XP_008596318.1 hydrophobin-like protein [Beauveria bassiana ARSEF 2860]	superfamily	459234	29	92	3.48379e-22	81.598	cl45889	hydrophobin superfamily	 - 	 - 
Q#33 - >XP_008596334.1 class I hydrophobin [Beauveria bassiana ARSEF 2860]	specific	426107	41	131	5.90551e-10	52.2681	pfam01185	Hydrophobin	 - 	cl02451
Q#33 - >XP_008596334.1 class I hydrophobin [Beauveria bassiana ARSEF 2860]	superfamily	445790	41	131	5.90551e-10	52.2681	cl02451	Hydrophobin superfamily	 - 	 - 
Q#33 - >XP_008596334.1 class I hydrophobin [Beauveria bassiana ARSEF 2860]	specific	214505	44	125	0.000298753	37.0784	smart00075	HYDRO	 - 	cl02451
Q#34 - >XP_008596391.1 ferric reductase like transmembrane component [Beauveria bassiana ARSEF 2860]	specific	99783	455	734	1.54521e-35	133.584	cd06186	NOX_Duox_like_FAD_NADP	 - 	cl06868
Q#34 - >XP_008596391.1 ferric reductase like transmembrane component [Beauveria bassiana ARSEF 2860]	superfamily	447143	455	734	1.54521e-35	133.584	cl06868	FNR_like superfamily	 - 	 - 
Q#34 - >XP_008596391.1 ferric reductase like transmembrane component [Beauveria bassiana ARSEF 2860]	specific	426438	292	411	1.96136e-30	115.829	pfam01794	Ferric_reduct	 - 	cl23723
Q#34 - >XP_008596391.1 ferric reductase like transmembrane component [Beauveria bassiana ARSEF 2860]	superfamily	474033	292	411	1.96136e-30	115.829	cl23723	Cytochrome_b_N superfamily	 - 	 - 
Q#34 - >XP_008596391.1 ferric reductase like transmembrane component [Beauveria bassiana ARSEF 2860]	non-specific	443273	327	731	2.49841e-30	124.62	COG4097	COG4097	 - 	cl34712
Q#34 - >XP_008596391.1 ferric reductase like transmembrane component [Beauveria bassiana ARSEF 2860]	superfamily	443273	327	731	2.49841e-30	124.62	cl34712	COG4097 superfamily	 - 	 - 
Q#34 - >XP_008596391.1 ferric reductase like transmembrane component [Beauveria bassiana ARSEF 2860]	non-specific	429792	587	716	9.84286e-11	60.4314	pfam08030	NAD_binding_6	 - 	cl23719
Q#34 - >XP_008596391.1 ferric reductase like transmembrane component [Beauveria bassiana ARSEF 2860]	superfamily	451503	587	716	9.84286e-11	60.4314	cl23719	NAD_binding_1 superfamily	 - 	 - 
Q#34 - >XP_008596391.1 ferric reductase like transmembrane component [Beauveria bassiana ARSEF 2860]	non-specific	215453	285	616	1.3495e-05	48.6901	PLN02844	PLN02844	NC	cl33578
Q#34 - >XP_008596391.1 ferric reductase like transmembrane component [Beauveria bassiana ARSEF 2860]	superfamily	215453	285	616	1.3495e-05	48.6901	cl33578	PLN02844 superfamily	NC	 - 
Q#35 - >XP_008596554.1 glycoside hydrolase family 32 protein [Beauveria bassiana ARSEF 2860]	specific	350134	65	362	1.74341e-133	390.822	cd18622	GH32_Inu-like	 - 	cl14647
Q#35 - >XP_008596554.1 glycoside hydrolase family 32 protein [Beauveria bassiana ARSEF 2860]	superfamily	449341	65	362	1.74341e-133	390.822	cl14647	GH43_62_32_68_117_130 superfamily	 - 	 - 
Q#35 - >XP_008596554.1 glycoside hydrolase family 32 protein [Beauveria bassiana ARSEF 2860]	specific	441228	51	544	1.33948e-113	346.137	COG1621	SacC	 - 	cl34321
